run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
291	3	3746	0	0	1000002	15	15	same	1	0	1	111.8	0	0	39.86	18.27	72.76	0	794.5	0.2688	11.2611	40	0	0	1	1	0	2	0	nue	RES	CC	2163.5	1331.4	0.08	1.37		0.2163	24380.6	1	8	1	0	1	1	37	36
291	3	6540	0	0	1000000	12	12	same	2	0	0	53.1	0	0	180.17	-35.70	197.71	0	1304.4	0.4756	6.1205	8	0	0	1	0	0	1	0	nue	RES	CC	1263.5	1093.7	0.617	0.35		0.7513	51080.6	1	1000000	1	0	1	1	37	35
291	3	7221	0	0	0	4	4	same	2	0	0	57.4	0	0	-200.57	-132.19	241.40	0	996.7	-0.8011	-15.0000	10	1	0	1	0	1	2	1	nue	QE	CC	1876.2	897.6	1.335	27.18		1.4704	46108.1	0	0	1	0	0	0	33	31
291	3	8498	0	0	1000000	9	9	same	2	0	0	78.5	0	0	32.96	-121.56	410.90	0	1701.7	-0.5038	6.0337	40	0	0	1	1	0	1	0	nue	RES	CC	2912.1	1893.9	1.264	11.24		1.3999	29853.2	1	6	1	0	1	1	45	43
291	3	9313	0	0	5	8	8	same	1	0	1	41.2	0	0	-46.46	87.46	291.01	0	1019.9	0.7360	-6.4924	4	0	1	0	0	0	2	1	nue	RES	CC	813.5	668.4	0.527	7.29		0.6625	14446.1	0	5	1	0	1	1	17	16
291	3	11934	0	0	0	4	4	same	1	0	0	26.8	0	0	-158.02	-44.64	486.25	0	305.9	1.0615	-7.1586	8	0	0	1	0	0	1	0	nue	RES	CC	1499.0	435.8	0.457	0.60		0.5903	16640.6	0	0	1	0	1	1	4	3
291	3	12273	0	0	0	6	6	same	1	0	1	84.3	0	0	-103.23	-30.94	331.75	0	1354.4	-0.3114	8.1810	40	0	0	1	1	0	2	1	nue	QE	CC	1392.2	1306.4	0.621	0.45		0.7561	38435.6	0	0	1	0	1	1	50	49
291	14	761	0	0	1	24	18	in_act_not_selected	28	0	1	193.0	0	0	-176.74	160.24	70.44	0	1596.8	0.2592	12.7699	40	0	0	1	1	0	2	0	nue	RES	CC	1687.8	1334.2	0.802	0.24		0.9344	48912.4	0	1	1	1	1	1	35	7
291	14	761	1	1	1000004	11	11	same	2	0	1	17.8	0	0	17.81	43.24	220.03	0	340.1	-0.0911	3.1122	8	0	0	1	0	0	2	1	numu	RES	CC	1080.9	844.9	0.541	6.14		0.6759	10966.9	1	1000004	1	0	1	1	10	8
291	14	3143	0	0	1000002	11	11	same	1	0	0	59.2	0	0	117.18	-187.81	449.71	0	933.1	2.0554	14.3111	36	0	1	0	1	0	3	0	nue	QE	CC	1410.5	704.1	0.716	0.93		0.8525	16908.6	1	1000002	1	0	1	1	21	20
291	14	3812	0	0	0	3	3	same	1	0	0	46.4	0	0	-178.41	18.02	217.40	0	1369.3	-0.0361	-1.0211	8	0	0	1	0	0	1	0	nue	QE	CC	1260.4	1027.6	0.993	37.64		1.1261	43783.2	0	0	1	0	1	1	30	29
291	14	6248	0	0	0	7	7	same	2	0	1	139.0	0	0	-136.01	-105.90	24.82	0	3243.0	0.3373	6.0196	4	0	1	0	0	0	1	0	nue	RES	CC	3398.6	3358.7	1.423	10.72		1.5574	72904.5	0	0	1	0	1	1	93	91
291	14	10406	0	0	1000002	27	27	same	1	0	1	123.8	0	0	12.03	-110.80	292.58	0	1541.0	0.2586	14.7505	36	0	1	0	1	0	1	0	nue	RES	CC	2069.3	1678.6	1.414	1.18		1.5488	27627.3	1	6	1	0	1	1	43	42
291	14	11963	0	0	1	8	8	same	1	0	1	39.2	0	0	-117.84	-167.27	50.01	0	843.1	-0.6143	-0.4805	40	0	0	1	1	0	1	0	nue	MEC	CC	1005.3	907.3	0.839	11.61		0.9739	15421.6	0	1	1	0	1	1	37	36
291	18	1601	0	0	1000001	15	15	same	1	0	0	80.8	0	0	168.18	181.59	334.15	0	1486.7	2.2227	0.8498	8	0	0	1	0	0	1	0	nue	QE	CC	1639.1	1448.3	0.335	37.29		0.4669	52185.2	1	1000001	1	0	1	1	28	27
291	18	2019	0	0	1	15	15	same	16	0	1	64.3	0	0	-41.80	85.89	375.43	0	1768.3	0.8765	9.3384	36	0	1	0	1	0	2	0	nue	RES	CC	2367.7	1561.1	0.433	0.68		0.5683	27535.2	0	1	1	0	1	1	68	52
291	18	3179	0	0	1000001	10	10	same	1	0	1	57.7	0	0	170.59	-151.22	22.42	0	1156.1	-0.7870	2.0117	40	0	0	1	1	0	1	0	nue	QE	CC	1052.5	1053.7	1.575	12.26		1.7113	27107.2	1	1000001	1	0	1	1	40	39
291	18	5657	0	0	1000004	6	6	same	1	0	1	33.5	0	0	48.60	-179.58	216.76	0	507.1	-0.4074	-15.0000	4	0	1	0	0	0	2	0	nue	QE	CC	379.1	327.8	1.109	36.06		1.2504	5514.1	1	16	1	0	0	0	14	13
291	18	7087	0	0	1	4	4	same	1	0	1	106.8	0	0	-170.12	84.01	92.85	0	1682.1	0.1554	10.9930	40	0	0	1	1	0	1	0	nue	MEC	CC	1666.8	1641.2	1.484	0.83		1.6197	45754.3	0	1	1	0	1	1	42	41
291	18	7098	0	0	1000003	9	9	same	1	0	0	37.8	0	0	65.33	184.69	448.58	0	530.5	-0.3819	-15.0000	6	1	1	0	0	1	2	1	nue	RES	CC	1990.3	359.6	0.452	15.53		0.5885	5732.3	1	22	1	0	0	0	19	18
291	18	8573	0	0	1000001	54	9	not_in_act	1	0	1	62.8	0	0	116.46	21.66	121.83	0	1632.0	-1.1772	9.7058	8	0	0	1	0	0	1	0	nue	QE	CC	1563.4	1514.7	0.615	0.78		0.7520	49593.4	1	1000001	1	1	1	1	42	41
291	18	9249	0	0	1000005	9	9	same	1	0	0	37.1	0	0	166.62	-185.72	36.36	0	559.7	0.8271	-15.0000	4	0	1	0	0	0	1	0	nue	DIS	CC	1325.4	477.9	1.577	0.36		1.7085	17098.5	1	1000005	1	0	0	0	7	6
291	18	9497	0	0	0	6	6	same	1	0	1	27.8	0	0	-129.77	-158.45	28.66	0	347.3	0.9487	10.7058	40	0	0	1	1	0	2	1	nue	QE	CC	313.0	293.5	0.8	0.26		0.4033	26658.3	0	0	1	0	1	1	22	21
