run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
291	3	3746	0	0	1000002	15	15	same	1	0	1	111.8	0	0	40.11	18.72	72.92	0	797.5	1.1256	9.7808	40	0	0	1	1	0	2	0	nue	RES	CC	2163.5	1331.4	0.08	1.56		0.2163	24380.6	1	8	1	0	1	1	37	36
291	3	6540	0	0	1000000	12	12	same	2	0	0	53.1	0	0	184.41	-36.03	198.70	0	1202.6	0.9127	3.2777	8	0	0	1	0	0	1	0	nue	RES	CC	1263.5	1093.7	0.617	4.62		0.7513	51080.6	1	1000000	1	0	1	1	37	35
291	3	7221	0	0	0	4	4	same	2	0	0	57.4	0	0	-200.56	-116.37	238.08	0	687.3	0.1432	-15.0000	6	1	1	0	0	1	2	1	nue	QE	CC	1876.2	897.6	1.335	26.42		1.4704	46108.1	0	0	1	0	0	0	33	31
291	3	8498	0	0	1000000	9	9	same	2	0	0	78.5	0	0	33.41	-122.32	421.44	0	1754.7	-1.2186	11.7586	40	0	0	1	1	0	1	0	nue	RES	CC	2912.1	1893.9	1.264	1.02		1.3999	29853.2	1	6	1	0	1	1	45	43
291	3	9313	0	0	5	60	8	not_in_act	1	0	1	41.2	0	0	-41.23	88.26	285.71	0	806.6	-1.0385	-4.5431	8	0	0	1	0	0	2	1	nue	RES	CC	813.5	668.4	0.527	0.67		0.6625	14446.1	0	5	1	1	1	1	17	16
291	3	11934	0	0	0	4	4	same	1	0	0	26.8	0	0	-157.76	-43.64	486.17	0	384.0	0.3523	-15.0000	8	0	0	1	0	0	1	0	nue	RES	CC	1499.0	435.8	0.457	0.51		0.5903	16640.6	0	0	1	0	0	0	4	3
291	3	12273	0	0	0	6	6	same	1	0	1	84.3	0	0	-101.98	-30.14	332.01	0	1348.7	0.0705	9.9882	40	0	0	1	1	0	2	1	nue	QE	CC	1392.2	1306.4	0.621	1.82		0.7561	38435.6	0	0	1	0	1	1	50	49
291	14	761	0	0	1	24	18	in_act_not_selected	28	0	1	193.0	0	0	-176.71	160.05	70.37	0	1591.8	0.7064	14.5744	40	0	0	1	1	0	2	0	nue	RES	CC	1687.8	1334.2	0.802	0.16		0.9344	48912.4	0	1	1	1	1	1	35	7
291	14	761	1	1	1000004	11	11	same	2	0	1	17.8	0	0	18.47	44.27	220.41	0	176.1	-1.5226	-1.8093	8	0	0	1	0	0	2	1	numu	RES	CC	1080.9	844.9	0.541	4.88		0.6759	10966.9	1	1000004	1	0	1	1	10	8
291	14	3143	0	0	1000002	11	11	same	1	0	0	59.2	0	0	117.18	-187.85	449.78	0	844.2	1.5849	15.3525	36	0	1	0	1	0	3	0	nue	QE	CC	1410.5	704.1	0.716	0.89		0.8525	16908.6	1	1000002	1	0	1	1	21	20
291	14	3812	0	0	0	38	3	not_in_act	1	0	0	46.4	0	0	-156.96	20.97	186.54	0	927.4	-0.5628	-15.0000	8	0	0	1	0	0	1	0	nue	QE	CC	1260.4	1027.6	0.993	0.20		1.1261	43783.2	0	0	1	1	0	0	30	29
291	14	6248	0	0	0	7	7	same	2	0	1	139.0	0	0	-136.52	-114.25	23.93	0	3133.8	-1.1498	4.8959	8	0	0	1	0	0	1	0	nue	RES	CC	3398.6	3358.7	1.423	2.42		1.5574	72904.5	0	0	1	0	1	1	93	91
291	14	10406	0	0	1000002	27	27	same	1	0	1	123.8	0	0	11.73	-110.64	292.49	0	1594.3	-0.1640	13.3864	36	0	1	0	1	0	1	0	nue	RES	CC	2069.3	1678.6	1.414	1.35		1.5488	27627.3	1	6	1	0	1	1	43	42
291	14	11963	0	0	1	8	8	same	1	0	1	39.2	0	0	-118.11	-168.06	50.94	0	907.2	-0.2467	-5.2628	40	0	0	1	1	0	1	0	nue	MEC	CC	1005.3	907.3	0.839	10.76		0.9739	15421.6	0	1	1	0	1	1	37	36
291	18	1601	0	0	1000001	15	15	same	1	0	0	80.8	0	0	167.58	179.97	330.99	0	1889.9	-1.0859	3.6206	8	0	0	1	0	0	1	0	nue	QE	CC	1639.1	1448.3	0.335	33.87		0.4669	52185.2	1	1000001	1	0	1	1	28	27
291	18	2019	0	0	1	15	15	same	16	0	1	64.3	0	0	-41.97	85.74	375.39	0	1777.5	1.1402	9.2373	36	0	1	0	1	0	2	0	nue	RES	CC	2367.7	1561.1	0.433	0.70		0.5683	27535.2	0	1	1	0	1	1	68	52
291	18	3179	0	0	1000001	10	10	same	1	0	1	57.7	0	0	170.98	-148.56	13.15	0	915.9	-0.5921	-0.5350	8	0	0	1	0	0	1	0	nue	QE	CC	1052.5	1053.7	1.575	3.91		1.7113	27107.2	1	1000001	1	0	1	1	40	39
