# stm_fit-global cluster_id remap for scan-d59k/bee/all648.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
48301	0	13	10	flash-matched	10:973
48367	1	19	7	flash-matched	7:4057
48895	2	17	5	flash-matched	5:3865
49951	3	16	17	flash-matched	17:937
50765	6	15	8	flash-matched	8:2543, 17:220
50787	7	6	9	flash-matched	9:438
51051	10	19	22	flash-matched	22:1724, 9:369
52613	14	2	8	flash-matched	8:114
52723	16	7	17	flash-matched	17:548
54175	20	18	10	flash-matched	10:1821
55595	25	8	8	flash-matched	8:3203
55627	26	22	7	flash-matched	7:1559
55715	27	15	9	flash-matched	9:633
56243	31	9	13	flash-matched	13:1619
56387	32	11	23	flash-matched	23:5139
56463	33	12	14	flash-matched	14:1876
57575	38	12	13	flash-matched	13:2255, 19:1338
57661	39	18	22	flash-matched	22:1045
58343	45	16	21	flash-matched	21:1997
58345	46	7	13	flash-matched	13:734
58653	49	4	7	flash-matched	7:974
58667	50	6	14	flash-matched	14:60
58711	51	15	9	flash-matched	9:177
58755	53	21	7	flash-matched	7:5570
59003	54	18	3	flash-matched	3:2100
59025	55	19	11	flash-matched	11:1720, 6:882, 19:600
59063	56	14	6	flash-matched	6:503
59085	57	3	7	flash-matched	7:527
59179	59	15	7	flash-matched	7:1445
59371	63	8	23	flash-matched	23:1208
59377	64	7	8	flash-matched	8:267
59459	65	20	18	flash-matched	18:3988
59685	68	6	11	flash-matched	11:1721
59723	69	13	6	flash-matched	6:2006
59863	71	15	21	flash-matched	21:2896
59929	73	20	18	flash-matched	18:1281
60017	74	7	18	flash-matched	18:413
61093	78	6	7	flash-matched	7:329
61313	79	18	5	flash-matched	5:312
61351	80	17	11	flash-matched	11:3019
61417	81	9	15	flash-matched	15:1553
61997	87	12	14	flash-matched	14:1454
62019	88	9	11	flash-matched	11:655
62303	91	12	14	flash-matched	14:1213
62459	92	10	19	flash-matched	19:2259
62473	93	12	5	flash-matched	5:225
62495	94	16	24	flash-matched	24:864
62613	96	17	19	flash-matched	19:11061
62943	98	24	12	flash-matched	12:687
62979	99	11	14	flash-matched	14:1185
63163	101	6	14	flash-matched	14:3240
63515	106	1	3	flash-matched	3:1448
63559	109	11	16	flash-matched	16:1260
63603	110	13	15	flash-matched	15:1018, 6:235
63669	111	5	4	flash-matched	4:1959
64409	114	8	11	flash-matched	11:4452
64475	115	23	16	flash-matched	16:2914
64591	117	17	3	flash-matched	3:3418
64959	121	19	12	flash-matched	12:674
65025	123	16	23	flash-matched	23:437
65053	124	6	10	flash-matched	10:1092
65053	124	9	16	flash-matched	16:541
65267	125	15	13	flash-matched	13:90
65295	127	13	16	flash-matched	16:1048
65647	129	12	9	flash-matched	9:1351
66329	132	2	7	flash-matched	7:324
66624	133	4	10	flash-matched	10:1920
66646	134	14	5	flash-matched	5:204
66712	135	11	12	flash-matched	12:1117
66822	136	13	3	flash-matched	3:5980
67394	138	18	16	flash-matched	16:2381
67746	139	10	12	flash-matched	12:4655
68054	140	18	8	flash-matched	8:659, 18:181
68648	141	15	5	flash-matched	5:1199
68956	143	13	11	flash-matched	11:3589
68978	144	18	11	flash-matched	11:1443
69066	145	3	15	flash-matched	15:786
71046	148	19	10	flash-matched	10:1858
71266	151	15	15	flash-matched	15:843
71486	152	6	12	flash-matched	12:2024
71530	153	15	4	flash-matched	4:306
72256	155	9	12	flash-matched	12:845
72586	156	17	11	flash-matched	11:3680
72828	157	7	8	flash-matched	8:124
166804	161	9	17	flash-matched	17:243
167112	163	16	4	flash-matched	4:889
167200	164	16	19	flash-matched	19:383
167398	165	3	2	flash-matched	2:1505
168388	167	6	4	flash-matched	4:101
168614	170	5	12	flash-matched	12:4331
169356	172	16	16	flash-matched	16:2061
169598	174	18	19	flash-matched	19:797
169736	177	15	20	flash-matched	20:356, 8:333
169758	178	6	12	flash-matched	12:717
169774	179	2	4	flash-matched	4:172
169890	182	21	9	flash-matched	9:2439
170792	183	10	7	flash-matched	7:1470
170808	184	14	18	flash-matched	18:1914
170924	187	16	17	flash-matched	17:408
171050	189	4	8	flash-matched	8:2633
171116	190	15	19	flash-matched	19:131
172090	194	10	14	flash-matched	14:8231
172266	196	16	7	flash-matched	7:1304, 8:322
172552	197	3	6	flash-matched	6:2174
172596	198	15	8	flash-matched	8:359
172656	199	10	10	flash-matched	10:1611, 15:1126
172788	200	26	29	flash-matched	29:4445
173146	205	15	11	flash-matched	11:1535
173498	208	6	5	flash-matched	5:2616
174224	213	20	10	flash-matched	10:4625
174422	214	13	1	flash-matched	1:2073, 16:1979
174488	215	3	2	flash-matched	2:203
174576	216	5	9	flash-matched	9:2197
174642	217	9	5	flash-matched	5:4744
174928	219	9	17	flash-matched	17:1168
175428	222	17	5	flash-matched	5:451
175808	223	18	7	flash-matched	7:1404
175896	224	17	13	flash-matched	13:1090
176022	225	9	13	flash-matched	13:2313
176160	226	10	17	flash-matched	17:1180
277276	228	8	6	flash-matched	6:1715
277958	230	13	20	flash-matched	20:416
278640	234	17	5	flash-matched	5:1074, 14:177
278662	235	1	5	flash-matched	5:2139
278684	236	10	22	flash-matched	22:1646
279445	241	19	9	flash-matched	9:1033
280092	245	6	14	flash-matched	14:471
280281	246	14	4	flash-matched	4:1013
280598	247	15	7	flash-matched	7:1218
280774	249	16	6	flash-matched	6:971
280972	251	7	19	flash-matched	19:10446, 5:3513
281095	253	20	7	flash-matched	7:4102, 10:1705
281148	254	13	9	flash-matched	9:329
281241	256	10	10	flash-matched	10:1864, 17:170
281507	260	8	8	flash-matched	8:1036
281527	261	14	15	flash-matched	15:1579
281551	262	1	3	flash-matched	3:143
281595	264	20	24	flash-matched	24:2357, 4:1162
281632	265	8	10	flash-matched	10:468
281837	269	13	17	flash-matched	17:3646
281857	270	19	6	flash-matched	6:994
281953	273	10	15	flash-matched	15:1366
282033	274	13	11	flash-matched	11:3634
282057	275	19	7	flash-matched	7:157
282072	276	7	15	flash-matched	15:3598
282217	279	9	15	flash-matched	15:4068
282385	281	11	18	flash-matched	18:1439
282459	282	10	22	flash-matched	22:983
282666	283	10	10	flash-matched	10:1886
282715	284	14	17	flash-matched	17:4844
283009	290	23	13	flash-matched	13:3212
283229	293	6	14	flash-matched	14:1766
283463	294	14	12	flash-matched	12:373
283485	295	15	6	flash-matched	6:1693
283529	296	12	9	flash-matched	9:792
283713	300	17	7	flash-matched	7:13225
283771	301	21	18	flash-matched	18:3796
283817	303	14	12	flash-matched	12:1393
283839	304	16	12	flash-matched	12:147
283905	305	4	4	flash-matched	4:985
283969	306	22	13	flash-matched	13:4601
284103	309	8	12	flash-matched	12:1993
284145	311	11	19	flash-matched	19:2841
284200	313	6	11	flash-matched	11:1365
284211	314	14	7	flash-matched	7:1620
284367	318	4	8	flash-matched	8:777
284637	320	23	13	flash-matched	13:349
284657	321	5	6	flash-matched	6:1428
284769	322	16	15	flash-matched	15:9063
284791	323	4	11	flash-matched	11:788
284794	324	12	10	flash-matched	10:7070
285080	326	19	3	flash-matched	3:2497, 14:291
285185	327	21	17	flash-matched	17:1084
285201	328	2	2	flash-matched	2:83
285366	331	13	21	flash-matched	21:527
285443	332	7	11	flash-matched	11:2320
285467	333	18	22	flash-matched	22:850
285663	336	7	15	flash-matched	15:55
285795	339	11	21	flash-matched	21:1110
285929	340	13	9	flash-matched	9:2419, 20:138
285999	342	22	11	flash-matched	11:202
286065	343	3	2	flash-matched	2:4257
286177	345	10	14	flash-matched	14:228
286180	346	6	18	flash-matched	18:420
286329	351	14	23	flash-matched	23:520
286353	352	9	6	flash-matched	6:2515
286527	354	16	24	flash-matched	24:247
286631	355	7	21	flash-matched	21:1683
286655	356	19	11	flash-matched	11:2072
286681	357	3	4	flash-matched	4:12296
286681	357	10	17	flash-matched	17:464
286906	359	9	8	flash-matched	8:1374
287007	360	12	15	flash-matched	15:816
287181	361	14	18	flash-matched	18:462
287599	366	6	9	flash-matched	9:643
287654	368	12	5	flash-matched	5:1341, 17:401
288067	373	7	10	flash-matched	10:404
288287	374	10	2	flash-matched	2:4850
288358	375	3	7	flash-matched	7:1158
288358	375	7	20	flash-matched	20:3957
288397	376	13	21	flash-matched	21:241
288639	377	8	5	flash-matched	5:1308
288859	380	9	14	flash-matched	14:7630
288864	381	2	3	flash-matched	3:94
288952	383	2	9	flash-matched	9:2907
289251	385	12	5	flash-matched	5:2910
289295	386	15	11	flash-matched	11:288
289343	387	9	7	flash-matched	7:581
289559	388	14	18	flash-matched	18:1658, 17:244, 6:176
289647	389	9	15	flash-matched	15:1569
289832	391	10	15	flash-matched	15:1697, 11:300
290201	394	9	10	flash-matched	10:1056
290294	395	12	16	flash-matched	16:262
290316	396	10	6	flash-matched	6:1943
290729	397	12	3	flash-matched	3:1418
290844	398	3	5	flash-matched	5:1071, 11:585
291301	402	18	10	flash-matched	10:172
291345	403	12	13	flash-matched	13:211
291499	405	12	19	flash-matched	19:344
291768	409	18	19	flash-matched	19:355
292005	411	18	12	flash-matched	12:2082
292027	412	12	27	flash-matched	27:2825, 26:1030
292406	414	6	14	flash-matched	14:359
292450	415	8	8	flash-matched	8:4386
292577	417	12	11	flash-matched	11:927
292687	419	11	9	flash-matched	9:1319
292797	420	27	26	flash-matched	26:1785, 7:550
315167	429	8	15	flash-matched	15:5278
315409	431	16	22	flash-matched	22:3514
315497	432	16	12	flash-matched	12:6011
315849	433	10	7	flash-matched	7:656
316311	437	11	10	flash-matched	10:798
316553	438	11	17	flash-matched	17:3224
317543	442	15	4	flash-matched	4:1032
317939	444	25	7	flash-matched	7:5617
318335	445	6	9	flash-matched	9:114
319611	448	2	3	flash-matched	3:1749
319809	449	20	11	flash-matched	11:1271
321107	455	13	3	flash-matched	3:7994
321371	457	18	22	flash-matched	22:4522
321525	458	5	14	flash-matched	14:1283
321767	459	15	10	flash-matched	10:2615, 18:2483
321789	460	7	13	flash-matched	13:224
346293	463	5	2	flash-matched	2:2670
347085	465	4	7	flash-matched	7:2225
348471	467	12	6	flash-matched	6:3095
348691	469	9	19	flash-matched	19:6829
348713	470	7	20	flash-matched	20:1315
348845	471	7	16	flash-matched	16:1038
349241	473	15	8	flash-matched	8:606
349879	478	17	17	flash-matched	17:2765
349945	479	18	9	flash-matched	9:2255
350099	480	15	19	flash-matched	19:1564
350121	481	2	4	flash-matched	4:4247
350781	483	8	17	flash-matched	17:1632
351815	487	25	6	flash-matched	6:486
