sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
off	numu	-3.0			23	1000		0.02300
off	numu	-2.9			23	1000		0.02300
off	numu	-2.8			23	1000		0.02300
off	numu	-2.7			23	1000		0.02300
off	numu	-2.6			23	1000		0.02300
off	numu	-2.5			22	1000		0.02200
off	numu	-2.4			22	1000		0.02200
off	numu	-2.3			22	1000		0.02200
off	numu	-2.2			22	1000		0.02200
off	numu	-2.1			22	1000		0.02200
off	numu	-2.0			22	1000		0.02200
off	numu	-1.9			22	1000		0.02200
off	numu	-1.8			21	1000		0.02100
off	numu	-1.7			20	1000		0.02000
off	numu	-1.6			19	1000		0.01900
off	numu	-1.5			19	1000		0.01900
off	numu	-1.4			19	1000		0.01900
off	numu	-1.3			18	1000		0.01800
off	numu	-1.2			18	1000		0.01800
off	numu	-1.1			18	1000		0.01800
off	numu	-1.0			17	1000		0.01700
off	numu	-0.9			16	1000		0.01600
off	numu	-0.8			15	1000		0.01500
off	numu	-0.7			14	1000		0.01400
off	numu	-0.6			12	1000		0.01200
off	numu	-0.5			10	1000		0.01000
off	numu	-0.4			10	1000		0.01000
off	numu	-0.3			10	1000		0.01000
off	numu	-0.2			8	1000		0.00800
off	numu	-0.1			8	1000		0.00800
off	numu	0.0			8	1000		0.00800
off	numu	0.1			6	1000		0.00600
off	numu	0.2			6	1000		0.00600
off	numu	0.3			5	1000		0.00500
off	numu	0.4			5	1000		0.00500
off	numu	0.5			5	1000		0.00500
off	numu	0.6			5	1000		0.00500
off	numu	0.7			5	1000		0.00500
off	numu	0.8			5	1000		0.00500
off	numu	0.9			5	1000		0.00500
off	numu	1.0			5	1000		0.00500
off	numu	1.1			5	1000		0.00500
off	numu	1.2			5	1000		0.00500
off	numu	1.3			5	1000		0.00500
off	numu	1.4			5	1000		0.00500
off	numu	1.5			4	1000		0.00400
off	numu	1.6			4	1000		0.00400
off	numu	1.7			4	1000		0.00400
off	numu	1.8			4	1000		0.00400
off	numu	1.9			4	1000		0.00400
off	numu	2.0			4	1000		0.00400
off	numu	2.1			4	1000		0.00400
off	numu	2.2			3	1000		0.00300
off	numu	2.3			3	1000		0.00300
off	numu	2.4			3	1000		0.00300
off	numu	2.5			2	1000		0.00200
off	numu	2.6			2	1000		0.00200
off	numu	2.7			2	1000		0.00200
off	numu	2.8			2	1000		0.00200
off	numu	2.9			2	1000		0.00200
off	numu	3.0			2	1000		0.00200
off	numu	3.1			1	1000		0.00100
off	numu	3.2			1	1000		0.00100
off	numu	3.3			1	1000		0.00100
off	numu	3.4			1	1000		0.00100
off	numu	3.5			1	1000		0.00100
off	numu	3.6			1	1000		0.00100
off	numu	3.7			1	1000		0.00100
off	numu	3.8			1	1000		0.00100
off	numu	3.9			1	1000		0.00100
off	numu	4.0			1	1000		0.00100
off	numu	4.1			1	1000		0.00100
off	numu	4.2			1	1000		0.00100
off	numu	4.3			1	1000		0.00100
off	numu	4.4			1	1000		0.00100
off	numu	4.5			1	1000		0.00100
off	numu	4.6			1	1000		0.00100
off	numu	4.7			1	1000		0.00100
off	numu	4.8			0	1000		0.00000
off	numu	4.9			0	1000		0.00000
off	numu	5.0			0	1000		0.00000
off	numu	5.1			0	1000		0.00000
off	numu	5.2			0	1000		0.00000
off	numu	5.3			0	1000		0.00000
off	numu	5.4			0	1000		0.00000
off	numu	5.5			0	1000		0.00000
off	numu	5.6			0	1000		0.00000
off	numu	5.7			0	1000		0.00000
off	numu	5.8			0	1000		0.00000
off	numu	5.9			0	1000		0.00000
off	numu	6.0			0	1000		0.00000
off	numu	6.1			0	1000		0.00000
off	numu	6.2			0	1000		0.00000
off	numu	6.3			0	1000		0.00000
off	numu	6.4			0	1000		0.00000
off	numu	6.5			0	1000		0.00000
off	numu	6.6			0	1000		0.00000
off	numu	6.7			0	1000		0.00000
off	numu	6.8			0	1000		0.00000
off	numu	6.9			0	1000		0.00000
off	numu	7.0			0	1000		0.00000
off	nue	-10.0			2	1000		0.00200
off	nue	-9.9			2	1000		0.00200
off	nue	-9.8			2	1000		0.00200
off	nue	-9.7			2	1000		0.00200
off	nue	-9.6			2	1000		0.00200
off	nue	-9.5			2	1000		0.00200
off	nue	-9.4			2	1000		0.00200
off	nue	-9.3			2	1000		0.00200
off	nue	-9.2			2	1000		0.00200
off	nue	-9.1			2	1000		0.00200
off	nue	-9.0			2	1000		0.00200
off	nue	-8.9			2	1000		0.00200
off	nue	-8.8			2	1000		0.00200
off	nue	-8.7			2	1000		0.00200
off	nue	-8.6			2	1000		0.00200
off	nue	-8.5			2	1000		0.00200
off	nue	-8.4			2	1000		0.00200
off	nue	-8.3			2	1000		0.00200
off	nue	-8.2			2	1000		0.00200
off	nue	-8.1			2	1000		0.00200
off	nue	-8.0			2	1000		0.00200
off	nue	-7.9			2	1000		0.00200
off	nue	-7.8			2	1000		0.00200
off	nue	-7.7			2	1000		0.00200
off	nue	-7.6			2	1000		0.00200
off	nue	-7.5			2	1000		0.00200
off	nue	-7.4			2	1000		0.00200
off	nue	-7.3			2	1000		0.00200
off	nue	-7.2			2	1000		0.00200
off	nue	-7.1			2	1000		0.00200
off	nue	-7.0			2	1000		0.00200
off	nue	-6.9			2	1000		0.00200
off	nue	-6.8			2	1000		0.00200
off	nue	-6.7			2	1000		0.00200
off	nue	-6.6			2	1000		0.00200
off	nue	-6.5			2	1000		0.00200
off	nue	-6.4			2	1000		0.00200
off	nue	-6.3			2	1000		0.00200
off	nue	-6.2			2	1000		0.00200
off	nue	-6.1			2	1000		0.00200
off	nue	-6.0			2	1000		0.00200
off	nue	-5.9			2	1000		0.00200
off	nue	-5.8			2	1000		0.00200
off	nue	-5.7			2	1000		0.00200
off	nue	-5.6			2	1000		0.00200
off	nue	-5.5			2	1000		0.00200
off	nue	-5.4			2	1000		0.00200
off	nue	-5.3			2	1000		0.00200
off	nue	-5.2			2	1000		0.00200
off	nue	-5.1			2	1000		0.00200
off	nue	-5.0			2	1000		0.00200
off	nue	-4.9			2	1000		0.00200
off	nue	-4.8			2	1000		0.00200
off	nue	-4.7			2	1000		0.00200
off	nue	-4.6			2	1000		0.00200
off	nue	-4.5			2	1000		0.00200
off	nue	-4.4			2	1000		0.00200
off	nue	-4.3			2	1000		0.00200
off	nue	-4.2			2	1000		0.00200
off	nue	-4.1			2	1000		0.00200
off	nue	-4.0			2	1000		0.00200
off	nue	-3.9			2	1000		0.00200
off	nue	-3.8			2	1000		0.00200
off	nue	-3.7			2	1000		0.00200
off	nue	-3.6			2	1000		0.00200
off	nue	-3.5			2	1000		0.00200
off	nue	-3.4			2	1000		0.00200
off	nue	-3.3			2	1000		0.00200
off	nue	-3.2			2	1000		0.00200
off	nue	-3.1			2	1000		0.00200
off	nue	-3.0			2	1000		0.00200
off	nue	-2.9			2	1000		0.00200
off	nue	-2.8			2	1000		0.00200
off	nue	-2.7			2	1000		0.00200
off	nue	-2.6			2	1000		0.00200
off	nue	-2.5			2	1000		0.00200
off	nue	-2.4			2	1000		0.00200
off	nue	-2.3			2	1000		0.00200
off	nue	-2.2			2	1000		0.00200
off	nue	-2.1			2	1000		0.00200
off	nue	-2.0			2	1000		0.00200
off	nue	-1.9			2	1000		0.00200
off	nue	-1.8			2	1000		0.00200
off	nue	-1.7			2	1000		0.00200
off	nue	-1.6			2	1000		0.00200
off	nue	-1.5			2	1000		0.00200
off	nue	-1.4			2	1000		0.00200
off	nue	-1.3			2	1000		0.00200
off	nue	-1.2			2	1000		0.00200
off	nue	-1.1			2	1000		0.00200
off	nue	-1.0			2	1000		0.00200
off	nue	-0.9			1	1000		0.00100
off	nue	-0.8			1	1000		0.00100
off	nue	-0.7			1	1000		0.00100
off	nue	-0.6			1	1000		0.00100
off	nue	-0.5			1	1000		0.00100
off	nue	-0.4			1	1000		0.00100
off	nue	-0.3			1	1000		0.00100
off	nue	-0.2			1	1000		0.00100
off	nue	-0.1			1	1000		0.00100
off	nue	0.0			1	1000		0.00100
off	nue	0.1			1	1000		0.00100
off	nue	0.2			1	1000		0.00100
off	nue	0.3			1	1000		0.00100
off	nue	0.4			1	1000		0.00100
off	nue	0.5			1	1000		0.00100
off	nue	0.6			1	1000		0.00100
off	nue	0.7			1	1000		0.00100
off	nue	0.8			1	1000		0.00100
off	nue	0.9			1	1000		0.00100
off	nue	1.0			1	1000		0.00100
off	nue	1.1			1	1000		0.00100
off	nue	1.2			1	1000		0.00100
off	nue	1.3			1	1000		0.00100
off	nue	1.4			1	1000		0.00100
off	nue	1.5			1	1000		0.00100
off	nue	1.6			1	1000		0.00100
off	nue	1.7			1	1000		0.00100
off	nue	1.8			1	1000		0.00100
off	nue	1.9			1	1000		0.00100
off	nue	2.0			1	1000		0.00100
off	nue	2.1			1	1000		0.00100
off	nue	2.2			1	1000		0.00100
off	nue	2.3			1	1000		0.00100
off	nue	2.4			0	1000		0.00000
off	nue	2.5			0	1000		0.00000
off	nue	2.6			0	1000		0.00000
off	nue	2.7			0	1000		0.00000
off	nue	2.8			0	1000		0.00000
off	nue	2.9			0	1000		0.00000
off	nue	3.0			0	1000		0.00000
off	nue	3.1			0	1000		0.00000
off	nue	3.2			0	1000		0.00000
off	nue	3.3			0	1000		0.00000
off	nue	3.4			0	1000		0.00000
off	nue	3.5			0	1000		0.00000
off	nue	3.6			0	1000		0.00000
off	nue	3.7			0	1000		0.00000
off	nue	3.8			0	1000		0.00000
off	nue	3.9			0	1000		0.00000
off	nue	4.0			0	1000		0.00000
off	nue	4.1			0	1000		0.00000
off	nue	4.2			0	1000		0.00000
off	nue	4.3			0	1000		0.00000
off	nue	4.4			0	1000		0.00000
off	nue	4.5			0	1000		0.00000
off	nue	4.6			0	1000		0.00000
off	nue	4.7			0	1000		0.00000
off	nue	4.8			0	1000		0.00000
off	nue	4.9			0	1000		0.00000
off	nue	5.0			0	1000		0.00000
off	nue	5.1			0	1000		0.00000
off	nue	5.2			0	1000		0.00000
off	nue	5.3			0	1000		0.00000
off	nue	5.4			0	1000		0.00000
off	nue	5.5			0	1000		0.00000
off	nue	5.6			0	1000		0.00000
off	nue	5.7			0	1000		0.00000
off	nue	5.8			0	1000		0.00000
off	nue	5.9			0	1000		0.00000
off	nue	6.0			0	1000		0.00000
off	nue	6.1			0	1000		0.00000
off	nue	6.2			0	1000		0.00000
off	nue	6.3			0	1000		0.00000
off	nue	6.4			0	1000		0.00000
off	nue	6.5			0	1000		0.00000
off	nue	6.6			0	1000		0.00000
off	nue	6.7			0	1000		0.00000
off	nue	6.8			0	1000		0.00000
off	nue	6.9			0	1000		0.00000
off	nue	7.0			0	1000		0.00000
off	nue	7.1			0	1000		0.00000
off	nue	7.2			0	1000		0.00000
off	nue	7.3			0	1000		0.00000
