sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
nuecc	numu	3.2	26	90	26	41	0.2889	0.6341
nuecc	numu	3.3	25	90	25	38	0.2778	0.6579
nuecc	numu	3.4	23	90	23	34	0.2556	0.6765
nuecc	numu	3.5	23	90	23	31	0.2556	0.7419
nuecc	numu	3.6	22	90	22	28	0.2444	0.7857
nuecc	numu	3.7	19	90	19	25	0.2111	0.7600
nuecc	numu	3.8	19	90	19	25	0.2111	0.7600
nuecc	numu	3.9	18	90	18	22	0.2000	0.8182
nuecc	numu	4.0	17	90	17	21	0.1889	0.8095
nuecc	numu	4.1	16	90	16	17	0.1778	0.9412
nuecc	numu	4.2	14	90	14	15	0.1556	0.9333
nuecc	numu	4.3	13	90	13	14	0.1444	0.9286
nuecc	numu	4.4	12	90	12	13	0.1333	0.9231
nuecc	numu	4.5	10	90	10	11	0.1111	0.9091
nuecc	numu	4.6	10	90	10	11	0.1111	0.9091
nuecc	numu	4.7	10	90	10	11	0.1111	0.9091
nuecc	numu	4.8	9	90	9	10	0.1000	0.9000
nuecc	numu	4.9	6	90	6	7	0.0667	0.8571
nuecc	numu	5.0	6	90	6	7	0.0667	0.8571
nuecc	numu	5.1	5	90	5	6	0.0556	0.8333
nuecc	numu	5.2	4	90	4	4	0.0444	1.0000
nuecc	numu	5.3	3	90	3	3	0.0333	1.0000
nuecc	numu	5.4	3	90	3	3	0.0333	1.0000
nuecc	numu	5.5	3	90	3	3	0.0333	1.0000
nuecc	numu	5.6	2	90	2	2	0.0222	1.0000
nuecc	numu	5.7	2	90	2	2	0.0222	1.0000
nuecc	numu	5.8	2	90	2	2	0.0222	1.0000
nuecc	numu	5.9	2	90	2	2	0.0222	1.0000
nuecc	numu	6.0	1	90	1	1	0.0111	1.0000
nuecc	numu	6.1	0	90	0	0	0.0000	
nuecc	numu	6.2	0	90	0	0	0.0000	
nuecc	numu	6.3	0	90	0	0	0.0000	
nuecc	numu	6.4	0	90	0	0	0.0000	
nuecc	numu	6.5	0	90	0	0	0.0000	
nuecc	numu	6.6	0	90	0	0	0.0000	
nuecc	numu	6.7	0	90	0	0	0.0000	
nuecc	numu	6.8	0	90	0	0	0.0000	
nuecc	numu	6.9	0	90	0	0	0.0000	
nuecc	numu	7.0	0	90	0	0	0.0000	
nuecc	nue	-10.0	885	1511	885	1094	0.5857	0.8090
nuecc	nue	-9.9	885	1511	885	1093	0.5857	0.8097
nuecc	nue	-9.8	885	1511	885	1092	0.5857	0.8104
nuecc	nue	-9.7	885	1511	885	1090	0.5857	0.8119
nuecc	nue	-9.6	885	1511	885	1090	0.5857	0.8119
nuecc	nue	-9.5	885	1511	885	1089	0.5857	0.8127
nuecc	nue	-9.4	884	1511	884	1088	0.5850	0.8125
nuecc	nue	-9.3	884	1511	884	1086	0.5850	0.8140
nuecc	nue	-9.2	884	1511	884	1086	0.5850	0.8140
nuecc	nue	-9.1	884	1511	884	1085	0.5850	0.8147
nuecc	nue	-9.0	883	1511	883	1083	0.5844	0.8153
nuecc	nue	-8.9	882	1511	882	1082	0.5837	0.8152
nuecc	nue	-8.8	882	1511	882	1081	0.5837	0.8159
nuecc	nue	-8.7	881	1511	881	1079	0.5831	0.8165
nuecc	nue	-8.6	881	1511	881	1079	0.5831	0.8165
nuecc	nue	-8.5	881	1511	881	1079	0.5831	0.8165
nuecc	nue	-8.4	881	1511	881	1076	0.5831	0.8188
nuecc	nue	-8.3	881	1511	881	1075	0.5831	0.8195
nuecc	nue	-8.2	881	1511	881	1075	0.5831	0.8195
nuecc	nue	-8.1	881	1511	881	1075	0.5831	0.8195
nuecc	nue	-8.0	881	1511	881	1074	0.5831	0.8203
nuecc	nue	-7.9	881	1511	881	1073	0.5831	0.8211
nuecc	nue	-7.8	878	1511	878	1069	0.5811	0.8213
nuecc	nue	-7.7	878	1511	878	1069	0.5811	0.8213
nuecc	nue	-7.6	877	1511	877	1067	0.5804	0.8219
nuecc	nue	-7.5	877	1511	877	1066	0.5804	0.8227
nuecc	nue	-7.4	877	1511	877	1065	0.5804	0.8235
nuecc	nue	-7.3	876	1511	876	1064	0.5797	0.8233
nuecc	nue	-7.2	875	1511	875	1062	0.5791	0.8239
nuecc	nue	-7.1	873	1511	873	1060	0.5778	0.8236
nuecc	nue	-7.0	871	1511	871	1057	0.5764	0.8240
nuecc	nue	-6.9	871	1511	871	1057	0.5764	0.8240
nuecc	nue	-6.8	871	1511	871	1057	0.5764	0.8240
nuecc	nue	-6.7	870	1511	870	1056	0.5758	0.8239
nuecc	nue	-6.6	869	1511	869	1054	0.5751	0.8245
nuecc	nue	-6.5	869	1511	869	1053	0.5751	0.8253
nuecc	nue	-6.4	869	1511	869	1052	0.5751	0.8260
nuecc	nue	-6.3	869	1511	869	1049	0.5751	0.8284
nuecc	nue	-6.2	868	1511	868	1047	0.5745	0.8290
nuecc	nue	-6.1	867	1511	867	1045	0.5738	0.8297
nuecc	nue	-6.0	867	1511	867	1043	0.5738	0.8313
nuecc	nue	-5.9	867	1511	867	1042	0.5738	0.8321
nuecc	nue	-5.8	867	1511	867	1040	0.5738	0.8337
nuecc	nue	-5.7	867	1511	867	1039	0.5738	0.8345
nuecc	nue	-5.6	866	1511	866	1037	0.5731	0.8351
nuecc	nue	-5.5	865	1511	865	1035	0.5725	0.8357
nuecc	nue	-5.4	865	1511	865	1035	0.5725	0.8357
nuecc	nue	-5.3	864	1511	864	1031	0.5718	0.8380
nuecc	nue	-5.2	862	1511	862	1029	0.5705	0.8377
nuecc	nue	-5.1	861	1511	861	1028	0.5698	0.8375
nuecc	nue	-5.0	860	1511	860	1027	0.5692	0.8374
nuecc	nue	-4.9	860	1511	860	1027	0.5692	0.8374
nuecc	nue	-4.8	860	1511	860	1027	0.5692	0.8374
nuecc	nue	-4.7	860	1511	860	1027	0.5692	0.8374
nuecc	nue	-4.6	860	1511	860	1025	0.5692	0.8390
nuecc	nue	-4.5	859	1511	859	1021	0.5685	0.8413
nuecc	nue	-4.4	858	1511	858	1018	0.5678	0.8428
nuecc	nue	-4.3	858	1511	858	1017	0.5678	0.8437
nuecc	nue	-4.2	858	1511	858	1016	0.5678	0.8445
nuecc	nue	-4.1	856	1511	856	1014	0.5665	0.8442
nuecc	nue	-4.0	856	1511	856	1014	0.5665	0.8442
nuecc	nue	-3.9	853	1511	853	1010	0.5645	0.8446
nuecc	nue	-3.8	851	1511	851	1008	0.5632	0.8442
nuecc	nue	-3.7	851	1511	851	1006	0.5632	0.8459
nuecc	nue	-3.6	850	1511	850	1003	0.5625	0.8475
nuecc	nue	-3.5	850	1511	850	1003	0.5625	0.8475
nuecc	nue	-3.4	848	1511	848	1001	0.5612	0.8472
nuecc	nue	-3.3	847	1511	847	1000	0.5606	0.8470
nuecc	nue	-3.2	847	1511	847	997	0.5606	0.8495
nuecc	nue	-3.1	846	1511	846	995	0.5599	0.8503
nuecc	nue	-3.0	845	1511	845	993	0.5592	0.8510
nuecc	nue	-2.9	844	1511	844	992	0.5586	0.8508
nuecc	nue	-2.8	844	1511	844	990	0.5586	0.8525
nuecc	nue	-2.7	844	1511	844	989	0.5586	0.8534
nuecc	nue	-2.6	843	1511	843	985	0.5579	0.8558
nuecc	nue	-2.5	843	1511	843	985	0.5579	0.8558
nuecc	nue	-2.4	841	1511	841	981	0.5566	0.8573
nuecc	nue	-2.3	839	1511	839	976	0.5553	0.8596
nuecc	nue	-2.2	837	1511	837	972	0.5539	0.8611
nuecc	nue	-2.1	836	1511	836	970	0.5533	0.8619
nuecc	nue	-2.0	835	1511	835	969	0.5526	0.8617
nuecc	nue	-1.9	834	1511	834	968	0.5520	0.8616
nuecc	nue	-1.8	834	1511	834	966	0.5520	0.8634
nuecc	nue	-1.7	834	1511	834	964	0.5520	0.8651
nuecc	nue	-1.6	834	1511	834	963	0.5520	0.8660
nuecc	nue	-1.5	834	1511	834	960	0.5520	0.8688
nuecc	nue	-1.4	833	1511	833	956	0.5513	0.8713
nuecc	nue	-1.3	833	1511	833	955	0.5513	0.8723
nuecc	nue	-1.2	831	1511	831	953	0.5500	0.8720
nuecc	nue	-1.1	829	1511	829	951	0.5486	0.8717
nuecc	nue	-1.0	828	1511	828	950	0.5480	0.8716
nuecc	nue	-0.9	826	1511	826	945	0.5467	0.8741
nuecc	nue	-0.8	826	1511	826	943	0.5467	0.8759
nuecc	nue	-0.7	825	1511	825	938	0.5460	0.8795
nuecc	nue	-0.6	823	1511	823	936	0.5447	0.8793
nuecc	nue	-0.5	822	1511	822	934	0.5440	0.8801
nuecc	nue	-0.4	819	1511	819	929	0.5420	0.8816
nuecc	nue	-0.3	817	1511	817	927	0.5407	0.8813
nuecc	nue	-0.2	817	1511	817	925	0.5407	0.8832
nuecc	nue	-0.1	817	1511	817	925	0.5407	0.8832
nuecc	nue	0.0	816	1511	816	923	0.5400	0.8841
nuecc	nue	0.1	815	1511	815	920	0.5394	0.8859
nuecc	nue	0.2	815	1511	815	918	0.5394	0.8878
nuecc	nue	0.3	812	1511	812	913	0.5374	0.8894
nuecc	nue	0.4	810	1511	810	910	0.5361	0.8901
nuecc	nue	0.5	808	1511	808	908	0.5347	0.8899
nuecc	nue	0.6	805	1511	805	904	0.5328	0.8905
nuecc	nue	0.7	803	1511	803	899	0.5314	0.8932
nuecc	nue	0.8	802	1511	802	897	0.5308	0.8941
nuecc	nue	0.9	802	1511	802	895	0.5308	0.8961
nuecc	nue	1.0	799	1511	799	891	0.5288	0.8967
nuecc	nue	1.1	796	1511	796	888	0.5268	0.8964
nuecc	nue	1.2	794	1511	794	885	0.5255	0.8972
nuecc	nue	1.3	790	1511	790	877	0.5228	0.9008
nuecc	nue	1.4	787	1511	787	874	0.5208	0.9005
nuecc	nue	1.5	785	1511	785	872	0.5195	0.9002
nuecc	nue	1.6	783	1511	783	870	0.5182	0.9000
nuecc	nue	1.7	781	1511	781	867	0.5169	0.9008
nuecc	nue	1.8	778	1511	778	863	0.5149	0.9015
nuecc	nue	1.9	777	1511	777	861	0.5142	0.9024
nuecc	nue	2.0	775	1511	775	857	0.5129	0.9043
nuecc	nue	2.1	770	1511	770	850	0.5096	0.9059
nuecc	nue	2.2	767	1511	767	846	0.5076	0.9066
nuecc	nue	2.3	766	1511	766	843	0.5069	0.9087
nuecc	nue	2.4	763	1511	763	839	0.5050	0.9094
nuecc	nue	2.5	763	1511	763	838	0.5050	0.9105
nuecc	nue	2.6	761	1511	761	834	0.5036	0.9125
nuecc	nue	2.7	758	1511	758	829	0.5017	0.9144
nuecc	nue	2.8	755	1511	755	825	0.4997	0.9152
nuecc	nue	2.9	754	1511	754	820	0.4990	0.9195
nuecc	nue	3.0	751	1511	751	816	0.4970	0.9203
nuecc	nue	3.1	746	1511	746	810	0.4937	0.9210
nuecc	nue	3.2	744	1511	744	807	0.4924	0.9219
nuecc	nue	3.3	743	1511	743	803	0.4917	0.9253
nuecc	nue	3.4	740	1511	740	798	0.4897	0.9273
nuecc	nue	3.5	738	1511	738	794	0.4884	0.9295
nuecc	nue	3.6	737	1511	737	790	0.4878	0.9329
nuecc	nue	3.7	737	1511	737	789	0.4878	0.9341
nuecc	nue	3.8	736	1511	736	785	0.4871	0.9376
nuecc	nue	3.9	736	1511	736	784	0.4871	0.9388
nuecc	nue	4.0	734	1511	734	781	0.4858	0.9398
nuecc	nue	4.1	732	1511	732	779	0.4844	0.9397
nuecc	nue	4.2	727	1511	727	773	0.4811	0.9405
nuecc	nue	4.3	723	1511	723	769	0.4785	0.9402
nuecc	nue	4.4	723	1511	723	768	0.4785	0.9414
nuecc	nue	4.5	716	1511	716	760	0.4739	0.9421
nuecc	nue	4.6	712	1511	712	753	0.4712	0.9456
nuecc	nue	4.7	707	1511	707	748	0.4679	0.9452
nuecc	nue	4.8	705	1511	705	745	0.4666	0.9463
nuecc	nue	4.9	700	1511	700	739	0.4633	0.9472
nuecc	nue	5.0	695	1511	695	734	0.4600	0.9469
nuecc	nue	5.1	693	1511	693	730	0.4586	0.9493
nuecc	nue	5.2	690	1511	690	724	0.4567	0.9530
nuecc	nue	5.3	688	1511	688	717	0.4553	0.9596
nuecc	nue	5.4	686	1511	686	714	0.4540	0.9608
nuecc	nue	5.5	685	1511	685	712	0.4533	0.9621
nuecc	nue	5.6	678	1511	678	703	0.4487	0.9644
nuecc	nue	5.7	676	1511	676	701	0.4474	0.9643
nuecc	nue	5.8	674	1511	674	699	0.4461	0.9642
nuecc	nue	5.9	667	1511	667	690	0.4414	0.9667
nuecc	nue	6.0	660	1511	660	683	0.4368	0.9663
nuecc	nue	6.1	657	1511	657	679	0.4348	0.9676
nuecc	nue	6.2	654	1511	654	674	0.4328	0.9703
nuecc	nue	6.3	650	1511	650	667	0.4302	0.9745
nuecc	nue	6.4	642	1511	642	657	0.4249	0.9772
nuecc	nue	6.5	638	1511	638	653	0.4222	0.9770
nuecc	nue	6.6	635	1511	635	649	0.4203	0.9784
nuecc	nue	6.7	632	1511	632	646	0.4183	0.9783
nuecc	nue	6.8	629	1511	629	643	0.4163	0.9782
nuecc	nue	6.9	624	1511	624	638	0.4130	0.9781
nuecc	nue	7.0	618	1511	618	632	0.4090	0.9778
nuecc	nue	7.1	608	1511	608	622	0.4024	0.9775
nuecc	nue	7.2	602	1511	602	616	0.3984	0.9773
nuecc	nue	7.3	601	1511	601	615	0.3977	0.9772
nuecc	nue	7.4	591	1511	591	605	0.3911	0.9769
nuecc	nue	7.5	586	1511	586	600	0.3878	0.9767
nuecc	nue	7.6	579	1511	579	593	0.3832	0.9764
nuecc	nue	7.7	571	1511	571	584	0.3779	0.9777
nuecc	nue	7.8	565	1511	565	577	0.3739	0.9792
nuecc	nue	7.9	559	1511	559	571	0.3700	0.9790
nuecc	nue	8.0	552	1511	552	563	0.3653	0.9805
nuecc	nue	8.1	549	1511	549	560	0.3633	0.9804
nuecc	nue	8.2	542	1511	542	553	0.3587	0.9801
nuecc	nue	8.3	537	1511	537	548	0.3554	0.9799
nuecc	nue	8.4	533	1511	533	543	0.3527	0.9816
nuecc	nue	8.5	523	1511	523	533	0.3461	0.9812
nuecc	nue	8.6	517	1511	517	526	0.3422	0.9829
nuecc	nue	8.7	509	1511	509	518	0.3369	0.9826
nuecc	nue	8.8	502	1511	502	511	0.3322	0.9824
nuecc	nue	8.9	492	1511	492	501	0.3256	0.9820
nuecc	nue	9.0	487	1511	487	496	0.3223	0.9819
nuecc	nue	9.1	477	1511	477	486	0.3157	0.9815
nuecc	nue	9.2	470	1511	470	479	0.3111	0.9812
nuecc	nue	9.3	462	1511	462	471	0.3058	0.9809
nuecc	nue	9.4	458	1511	458	467	0.3031	0.9807
nuecc	nue	9.5	446	1511	446	454	0.2952	0.9824
nuecc	nue	9.6	438	1511	438	446	0.2899	0.9821
nuecc	nue	9.7	432	1511	432	440	0.2859	0.9818
nuecc	nue	9.8	428	1511	428	436	0.2833	0.9817
nuecc	nue	9.9	420	1511	420	428	0.2780	0.9813
nuecc	nue	10.0	415	1511	415	423	0.2747	0.9811
nuecc	nue	10.1	406	1511	406	414	0.2687	0.9807
nuecc	nue	10.2	400	1511	400	407	0.2647	0.9828
nuecc	nue	10.3	391	1511	391	398	0.2588	0.9824
nuecc	nue	10.4	384	1511	384	391	0.2541	0.9821
nuecc	nue	10.5	375	1511	375	382	0.2482	0.9817
nuecc	nue	10.6	365	1511	365	372	0.2416	0.9812
nuecc	nue	10.7	358	1511	358	364	0.2369	0.9835
nuecc	nue	10.8	347	1511	347	353	0.2296	0.9830
nuecc	nue	10.9	343	1511	343	349	0.2270	0.9828
nuecc	nue	11.0	336	1511	336	342	0.2224	0.9825
nuecc	nue	11.1	325	1511	325	331	0.2151	0.9819
nuecc	nue	11.2	315	1511	315	321	0.2085	0.9813
nuecc	nue	11.3	306	1511	306	312	0.2025	0.9808
nuecc	nue	11.4	298	1511	298	304	0.1972	0.9803
nuecc	nue	11.5	290	1511	290	296	0.1919	0.9797
nuecc	nue	11.6	282	1511	282	288	0.1866	0.9792
nuecc	nue	11.7	271	1511	271	277	0.1794	0.9783
nuecc	nue	11.8	260	1511	260	266	0.1721	0.9774
nuecc	nue	11.9	255	1511	255	260	0.1688	0.9808
nuecc	nue	12.0	247	1511	247	251	0.1635	0.9841
nuecc	nue	12.1	240	1511	240	244	0.1588	0.9836
nuecc	nue	12.2	232	1511	232	235	0.1535	0.9872
nuecc	nue	12.3	222	1511	222	225	0.1469	0.9867
nuecc	nue	12.4	217	1511	217	220	0.1436	0.9864
nuecc	nue	12.5	208	1511	208	211	0.1377	0.9858
nuecc	nue	12.6	199	1511	199	201	0.1317	0.9900
nuecc	nue	12.7	190	1511	190	192	0.1257	0.9896
nuecc	nue	12.8	181	1511	181	183	0.1198	0.9891
nuecc	nue	12.9	171	1511	171	173	0.1132	0.9884
nuecc	nue	13.0	157	1511	157	159	0.1039	0.9874
nuecc	nue	13.1	143	1511	143	145	0.0946	0.9862
nuecc	nue	13.2	135	1511	135	137	0.0893	0.9854
nuecc	nue	13.3	121	1511	121	123	0.0801	0.9837
nuecc	nue	13.4	114	1511	114	116	0.0754	0.9828
nuecc	nue	13.5	112	1511	112	113	0.0741	0.9912
nuecc	nue	13.6	107	1511	107	108	0.0708	0.9907
nuecc	nue	13.7	100	1511	100	101	0.0662	0.9901
nuecc	nue	13.8	95	1511	95	96	0.0629	0.9896
nuecc	nue	13.9	90	1511	90	91	0.0596	0.9890
nuecc	nue	14.0	83	1511	83	84	0.0549	0.9881
nuecc	nue	14.1	79	1511	79	80	0.0523	0.9875
nuecc	nue	14.2	73	1511	73	74	0.0483	0.9865
nuecc	nue	14.3	67	1511	67	67	0.0443	1.0000
nuecc	nue	14.4	63	1511	63	63	0.0417	1.0000
nuecc	nue	14.5	59	1511	59	59	0.0390	1.0000
nuecc	nue	14.6	54	1511	54	54	0.0357	1.0000
nuecc	nue	14.7	48	1511	48	48	0.0318	1.0000
nuecc	nue	14.8	46	1511	46	46	0.0304	1.0000
nuecc	nue	14.9	40	1511	40	40	0.0265	1.0000
nuecc	nue	15.0	36	1511	36	36	0.0238	1.0000
