sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	405432	0	10.729	7.189	12	1386908	0	nu-candidate	15	1	1	1	0	1.570	93.6	6	162.12302	112.6022	46.13049	3.5522707	-15.0	1.0	0.0	0.7	0.0	569.075	0.0	0.0	0.0	0	7.9459586
mcp1k	18255	1	405454	0	7.777	5.024	9	1186168	0	nu-candidate	9	1	1	1	0	1.281	1.6	2	189.23582	-127.870056	429.37894	-2.656296	-15.0	1.0	0.0	0.7	0.0	107.05096	0.0	0.0	0.0	0	0.714147
mcp1k	18255	1	405586	0	6.205	1.129	7	412116	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	405674	0	11.854	8.321	12	1306324	0	nu-candidate	14	1	1	1	0	1.101	173.2	1	27.761675	-181.32462	296.7136	4.9240913	-15.0	1.0	0.0	0.7	0.0	643.7607	0.0	0.0	0.0	0	1.2350036
mcp1k	18255	1	405740	0	8.896	5.162	9	1173124	0	nu-candidate	11	1	1	1	0	0.639	23.0	4	-21.97708	59.445305	476.32608	0.07541458	-15.0	1.0	0.0	0.7	0.0	199.37283	1.3712416	0.0	1.3712416	1	2.376964
mcp1k	18255	1	405938	0	6.148	1.241	7	447588	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	406444	0	7.736	5.426	9	1194608	0	nu-candidate	10	1	1	1	0	1.970	1.9	0	156.72993	107.23398	135.72174	-3.4698083	-15.0	1.0	0.0	0.7	0.0	11.303652	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	406642	0	7.650	5.126	8	1130004	0	nu-candidate	10	1	1	1	0	1.359	1.6	0	108.63878	50.426277	174.08	-1.9297769	-15.0	1.0	1.0	0.7	0.0	107.300446	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	406752	0	10.246	6.118	11	1285664	0	nu-candidate	15	1	1	1	0	0.987	32.8	2	-173.63358	195.38835	326.00488	0.23256148	-15.0	1.0	1.0	0.7	0.0	376.30414	0.0	0.0	0.0	0	1.3855481
mcp1k	18255	1	406796	0	9.066	5.895	10	1163200	0	nu-candidate	9	1	1	1	0	0.699	92.3	12	-51.804707	-155.34052	87.5042	2.523145	-15.0	1.0	0.0	0.7	0.0	737.1017	1.4280038	0.0	1.4280038	1	21.070593
mcp1k	18255	1	407148	0	10.310	7.970	11	1186152	0	nu-candidate	9	1	1	1	0	1.967	178.3	4	140.898	101.46201	103.10645	4.121788	-15.0	1.0	0.0	0.7	0.0	927.06805	0.68047696	0.0	0.68047696	1	6.507367
mcp1k	18255	1	407170	0	43.792	38.750	44	806612	0	cosmic-tagged	12	1	1	1	0	1.572	1.6	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	407258	0	2.636	0.894	4	369448	0	no-bundle	8	0	1	0	0																		
mcp1k	18255	1	407280	0	13.962	10.687	15	1255172	0	nu-candidate	14	1	1	1	0	1.135	345.3	4	-94.67228	-157.39693	52.383804	0.08354604	-15.0	1.0	0.0	0.7	0.0	1139.3529	0.0	0.0	0.0	0	2.5957713
mcp1k	18255	1	407918	0	10.153	7.013	11	1222324	0	nu-candidate	9	1	1	1	0	0.761	90.4	15	-102.579185	-172.73367	198.87694	1.704944	-15.0	1.0	1.0	0.7	0.0	779.7552	3.068413	0.0	3.068413	2	1.5548948
mcp1k	18255	1	408028	0	7.632	5.524	8	1142512	0	cosmic-tagged	7	1	1	1	0	0.807	47.8	3	-5.7169	124.87657	466.3657	1.1392905	-15.0	1.0	0.0	0.7	0.0	446.219	1.0476226	0.0	1.0476226	1	2.6817617
mcp1k	18255	1	408094	0	6.233	3.220	7	740080	0	cosmic-tagged	11	1	1	1	0	1.912	1.4	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	408534	0	9.884	6.554	10	1203816	0	nu-candidate	9	1	1	1	0	1.194	86.7	4	201.40298	31.87069	254.76064	-2.083725	-15.0	1.0	1.0	0.7	0.0	385.95166	523.73987	0.0	523.73987	5	0.0
mcp1k	18255	1	408556	0	3.692	0.840	4	357456	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	408776	0	3.673	1.251	4	419844	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	409084	0	3.568	0.851	4	354216	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	409282	0	7.199	3.598	8	712656	0	cosmic-tagged	6	1	1	1	0	0.646	0.8	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	409458	0	3.617	1.108	4	392600	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	409480	0	4.714	1.036	5	396288	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	409546	0	6.481	4.930	8	1162196	0	nu-candidate	5	1	1	1	0	0.936	16.5	8	-189.01302	35.307697	485.7378	-1.0783886	-15.0	1.0	0.0	0.7	0.0	301.23502	15.232381	0.0	15.232381	7	0.0
mcp1k	18255	1	409590	0	5.771	1.206	6	437732	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	409634	0	10.327	6.785	11	1294088	0	nu-candidate	14	1	1	1	0	1.081	15.6	0	-1.1164902	184.62213	198.52269	-0.4806678	-15.0	1.0	0.0	0.7	0.0	408.71716	0.0	0.0	0.0	0	36.333153
mcp1k	18255	1	409920	0	7.705	5.052	8	1196024	0	nu-candidate	15	2	2	1	0	0.930	8.8	10	-43.819145	-21.973759	227.72891	-2.0398958	-15.0	1.0	0.0	0.7	0.0	123.54508	0.0	0.0	0.0	0	10.919612
mcp1k	18255	1	409942	0	10.167	6.498	11	1236936	0	nu-candidate	12	1	1	1	0	1.961	47.0	7	105.04163	3.174253	0.51796746	-1.5625211	-15.0	1.0	1.0	0.42817536	0.0	745.8801	1.7871425	0.0	1.7871425	2	21.39817
mcp1k	18255	1	409964	0	11.243	7.211	12	1194116	0	nu-candidate	11	1	1	1	0	0.648	194.8	12	98.548454	-136.15169	180.2942	4.529642	-15.0	1.0	0.0	0.7	0.0	795.52374	43.303516	9.759798	33.54372	4	10.44537
mcp1k	18255	1	410008	0	11.301	6.797	12	1215152	0	nu-candidate	13	1	1	1	0	0.748	25.6	20	-167.3593	-48.766808	455.433	1.4459962	-15.0	1.0	0.0	0.7	0.0	362.87766	253.90126	0.0	253.90126	18	22.300148
mcp1k	18255	1	410426	0	4.609	1.032	5	379140	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	410558	0	5.002	1.384	7	428032	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	411152	0	3.796	0.765	5	357032	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	411262	0	5.259	1.059	7	407464	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	411306	0	2.687	0.660	4	320140	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	411460	0	8.877	5.204	9	1193040	0	nu-candidate	11	1	1	1	0	1.608	15.6	6	-37.365208	197.70557	367.3248	0.23056301	-15.0	1.0	0.0	0.7	0.0	471.84625	0.64626545	0.0	0.64626545	1	4.087026
mcp1k	18255	1	411790	0	5.079	0.935	6	375676	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	411834	0	4.991	1.046	6	422928	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	412208	0	9.973	5.944	12	1202100	0	nu-candidate	11	1	1	1	0	0.662	81.9	4	-172.82527	-7.5050645	151.43895	-0.3511006	-15.0	1.0	0.0	0.7	0.0	552.41455	0.0	0.0	0.0	0	6.415383
mcp1k	18255	1	412626	0	6.330	1.362	8	471420	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	412692	0	6.165	1.021	8	335732	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	412846	0	5.953	0.712	6	333928	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	486049	0	4.880	1.201	6	381484	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	486093	0	4.927	1.364	7	425388	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	486225	0	4.735	0.668	6	319868	0	no-bundle	7	0	1	0	0																		
mcp1k	18255	1	486247	0	8.067	5.108	9	1132984	0	nu-candidate	7	1	1	1	0	1.296	50.2	7	-3.0789914	-20.157797	385.177	0.7056696	-15.0	1.0	1.0	0.7	0.0	369.9541	2.734323	0.0	2.734323	2	113.50579
mcp1k	18255	1	486511	0	5.878	0.991	6	392780	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	486577	0	5.870	0.973	6	391524	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	486621	0	5.943	1.299	6	442120	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	486687	0	13.862	10.284	14	1333288	0	nu-candidate	14	1	1	1	0	1.913	274.1	31	-135.6304	149.93985	148.85191	4.163448	-15.0	1.0	0.0	0.7	0.0	1271.6124	5.1805735	3.781101	1.3994724	2	42.782883
mcp1k	18255	1	486753	0	5.037	1.726	6	435492	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	486907	0	11.437	7.629	13	1275500	0	cosmic-tagged	12	1	1	1	0	0.992	28.9	31	13.550965	161.00844	314.00262	0.41927293	-15.0	1.0	0.0	0.7	0.0	1022.25275	17.760313	0.0	17.760313	8	247.09213
mcp1k	18255	1	487237	0	5.775	1.008	6	361352	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	487259	0	5.892	1.195	6	422744	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	487303	0	9.924	6.260	11	1229460	0	nu-candidate	12	2	2	1	0	1.200	21.7	11	132.03851	72.28931	375.8574	4.288616	-15.0	1.0	0.0	0.7	0.0	502.745	0.0	0.0	0.0	0	5.5225034
mcp1k	18255	1	487545	0	5.659	0.873	6	356808	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	487633	0	3.790	1.083	5	382572	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	487853	0	8.932	5.441	11	1197344	0	nu-candidate	11	1	1	1	0	0.582	23.5	12	10.091021	117.21241	157.81934	-1.5822906	-15.0	1.0	0.0	0.7	0.0	341.67386	2.976946	0.0	2.976946	2	163.69952
mcp1k	18255	1	488139	0	8.871	6.296	10	1243332	0	nu-candidate	14	1	1	1	0	0.806	139.8	1	-45.60301	-41.907948	427.61115	3.7087374	-15.0	1.0	0.0	0.7	0.0	539.2922	32.666294	0.0	32.666294	1	0.0
mcp1k	18255	1	488689	0	4.971	0.945	6	388396	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	488755	0	10.355	5.925	11	1270416	0	nu-candidate	11	1	1	1	0	1.357	39.4	7	153.88289	-36.733147	34.457497	1.3353163	-15.0	1.0	0.0	0.7	0.0	317.7701	4.298297	0.0	4.298297	2	13.202396
mcp1k	18255	1	488799	0	6.232	1.743	7	450996	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	488953	0	4.775	0.807	5	361460	0	no-bundle	14	0	1	0	0																		
mcp1k	18255	1	489327	0	13.234	12.668	15	1365724	0	nu-candidate	15	1	1	1	0	1.397	382.3	19	-86.53402	83.107765	138.71568	4.95252	-6.664291	1.0	0.0	0.7	0.0	1484.8446	28.738503	0.0	28.738503	1	0.0
mcp1k	18255	1	489459	0	3.784	0.932	5	384344	0	nu-candidate	11	1	1	0	0																		
mcp1k	18255	1	489503	0	11.314	7.214	12	1180220	0	nu-candidate	12	1	1	1	0	1.372	131.1	17	54.17946	48.327015	399.3507	0.046540633	-15.0	1.0	0.0	0.7	0.0	683.3699	75.97512	75.97512	0.0	1	20.062502
