run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
291	3	3746	0	0	1000008	17	17	same	1	0	1	111.8	0	0	39.86	18.27	72.76	0	794.5	0.2688	11.2611	40	0	0	1	1	0	2	0	nue	RES	CC	2163.5	1331.4	0.08	1.37		0.2282	24421.8	1	10	1	0	1	1	37	36
291	3	6540	0	0	1000003	12	12	same	2	0	0	53.1	0	0	180.17	-35.70	197.71	0	1304.4	0.4756	6.1205	8	0	0	1	0	0	1	0	nue	RES	CC	1263.5	1093.7	0.617	0.35		0.7500	51195.0	1	1000003	1	0	1	1	37	35
291	3	7221	0	0	7	3	3	same	2	0	0	57.4	0	0	-199.52	-127.37	217.17	0	950.6	-0.4954	4.7473	40	0	0	1	1	0	2	1	nue	QE	CC	1876.2	897.6	1.335	2.80		1.4713	46170.4	0	7	1	0	1	1	33	31
291	3	8498	0	0	1000008	9	9	same	2	0	0	78.5	0	0	38.31	-127.47	484.05	0	2003.3	1.4698	0.6008	8	0	0	1	0	0	1	0	nue	RES	CC	2912.1	1893.9	1.264	62.37		1.4112	29889.8	1	7	1	0	1	1	45	43
291	3	9313	0	0	7	8	8	same	1	0	1	41.2	0	0	-51.81	86.24	296.45	0	959.8	1.2626	-4.1077	4	0	1	0	0	0	2	1	nue	RES	CC	813.5	668.4	0.527	15.00		0.6746	14487.4	0	7	1	0	1	1	17	16
291	3	11934	0	0	11	4	4	same	1	0	0	26.8	0	0	-158.02	-44.64	486.25	0	305.9	1.0615	-7.1187	8	0	0	1	0	0	1	0	nue	RES	CC	1499.0	435.8	0.457	0.60		0.5940	16658.3	0	11	1	0	1	1	4	3
291	3	12273	0	0	13	5	5	same	1	0	1	84.3	0	0	-102.89	-30.56	331.67	0	1340.4	-0.7928	10.9601	40	0	0	1	1	0	2	1	nue	QE	CC	1392.2	1306.4	0.621	0.77		0.7628	38511.2	0	13	1	0	1	1	50	49
291	14	761	0	0	9	25	19	in_act_not_selected	28	0	1	193.0	0	0	-176.76	160.29	70.42	0	1395.7	1.2186	14.2556	40	0	0	1	1	0	2	0	nue	RES	CC	1687.8	1334.2	0.802	0.28		0.9400	51431.5	0	9	1	1	1	1	35	7
291	14	761	1	1	1000011	12	12	same	2	0	1	17.8	0	0	17.59	43.17	220.27	0	340.6	-0.1834	4.6048	8	0	0	1	0	0	2	1	numu	RES	CC	1080.9	844.9	0.541	6.20		0.6857	10989.8	1	1000011	1	0	1	1	10	8
291	14	3143	0	0	1000015	10	10	same	1	0	0	59.2	0	0	117.17	-187.76	449.73	0	839.4	2.0719	13.3092	36	0	1	0	1	0	3	0	nue	QE	CC	1410.5	704.1	0.716	0.98		0.8540	16930.1	1	10	1	0	1	1	21	20
291	14	3812	0	0	13	6	6	same	1	0	0	46.4	0	0	-178.41	18.02	217.40	0	1369.3	-0.0361	-1.0211	8	0	0	1	0	0	1	0	nue	QE	CC	1260.4	1027.6	0.993	37.64		1.1305	44050.9	0	13	1	0	1	1	30	29
291	14	6248	0	0	9	2	2	same	1	0	1	139.0	0	0	-136.14	-107.62	24.46	0	3083.0	0.1156	4.8417	4	0	1	0	0	0	1	0	nue	RES	CC	3398.6	3358.7	1.423	8.97		1.5627	73024.5	0	9	1	0	1	1	92	91
291	14	10406	0	0	1000011	31	31	same	1	0	1	123.8	0	0	11.84	-110.62	292.46	0	1571.5	0.6140	14.8085	36	0	1	0	1	0	1	0	nue	RES	CC	2069.3	1678.6	1.414	1.36		1.5589	27661.4	1	12	1	0	1	1	43	42
291	14	11963	0	0	13	6	6	same	1	0	1	39.2	0	0	-117.84	-167.27	50.01	0	843.1	-0.6143	-0.5726	40	0	0	1	1	0	1	0	nue	MEC	CC	1005.3	907.3	0.839	11.61		0.9813	15430.3	0	13	1	0	1	1	37	36
291	18	1601	0	0	1000008	16	16	same	1	0	0	80.8	0	0	170.84	169.94	300.64	0	1496.1	-0.4215	8.3276	40	0	0	1	1	0	1	0	nue	QE	CC	1639.1	1448.3	0.335	2.61		0.4700	52326.3	1	1000008	1	0	1	1	28	27
291	18	2019	0	0	4	13	13	same	16	0	1	64.3	0	0	-42.12	85.81	375.41	0	1767.8	0.6577	8.6741	36	0	1	0	1	0	2	0	nue	RES	CC	2367.7	1561.1	0.433	0.58		0.5796	27561.4	0	4	1	0	1	1	68	52
291	18	3179	0	0	1000013	8	8	same	1	0	1	57.7	0	0	170.59	-151.22	22.42	0	1156.1	-0.7870	2.0117	40	0	0	1	1	0	1	0	nue	QE	CC	1052.5	1053.7	1.575	12.26		1.7140	27147.0	1	1000013	1	0	1	1	40	39
291	18	5657	0	0	1000011	65	6	not_in_act	1	0	1	33.5	0	0	48.86	-179.57	217.06	0	133.9	-1.0331	-15.0000	8	0	0	1	0	0	2	0	nue	QE	CC	379.1	327.8	1.109	35.88		1.2584	5508.5	1	7	1	1	0	0	14	13
291	18	7087	0	0	10	4	4	same	1	0	1	106.8	0	0	-170.06	84.04	92.39	0	1695.2	-0.7240	11.7855	8	0	0	1	0	0	1	0	nue	MEC	CC	1666.8	1641.2	1.484	0.50		1.6233	45705.1	0	10	1	0	1	1	42	41
291	18	7098	0	0	1000010	12	12	same	1	0	0	37.8	0	0	63.65	185.48	450.16	0	522.9	-0.1910	-15.0000	10	1	0	1	0	1	2	1	nue	RES	CC	1990.3	359.6	0.452	15.83		0.6003	5733.7	1	11	1	0	0	0	19	18
291	18	8573	0	0	1000005	54	9	not_in_act	1	0	1	62.8	0	0	116.47	21.65	121.82	0	1633.4	-0.4278	10.1885	40	0	0	1	1	0	1	0	nue	QE	CC	1563.4	1514.7	0.615	0.78		0.7568	49689.7	1	1000005	1	1	1	1	42	41
291	18	9249	0	0	1000010	11	11	same	1	0	0	37.1	0	0	166.62	-185.72	36.36	0	559.7	0.8271	-15.0000	4	0	1	0	0	0	1	0	nue	DIS	CC	1325.4	477.9	1.577	0.36		1.7100	17059.4	1	1000010	1	0	0	0	7	6
291	18	9497	0	0	9	5	5	same	1	0	1	27.8	0	0	-129.85	-158.45	28.66	0	347.3	0.9487	11.0720	8	0	0	1	0	0	2	1	nue	QE	CC	313.0	293.5	0.8	0.20		0.9380	7119.8	0	9	1	0	1	1	22	21
291	18	12115	0	0	1000016	18	18	same	12	0	1	80.0	0	0	-9.02	-62.68	44.30	0	760.7	1.7610	-15.0000	4	0	1	0	0	0	2	1	nue	RES	CC	1140.1	977.5	0.534	4.65		0.6789	7500.3	1	10	1	0	0	0	34	22
291	18	12331	0	0	8	5	5	same	1	0	0	57.3	0	0	-56.31	-147.31	468.95	0	614.4	0.3150	15.3525	36	0	1	0	1	0	2	1	nue	QE	CC	1195.7	450.7	1.532	1.26		1.6770	7086.2	0	8	1	0	1	1	16	15
291	19	562	0	0	1000011	11	11	same	1	0	1	42.3	0	0	123.34	85.78	319.37	0	1017.2	-0.2748	-6.8155	8	0	0	1	0	0	3	1	nue	DIS	CC	889.9	831.3	0.546	0.95		0.6860	24056.5	1	1000011	1	0	1	1	38	37
291	19	1655	0	0	1000008	11	11	same	1	0	1	49.9	0	0	132.57	108.15	265.12	0	654.9	-0.0913	3.1186	4	0	1	0	0	0	1	0	nue	RES	CC	602.2	448.4	1.375	0.51		1.5153	14559.9	1	1000008	1	0	1	1	16	15
291	19	3596	0	0	8	24	21	in_act_not_selected	88	0	0	249.8	0	0	-95.24	-119.33	110.71	0	4818.7	-1.5407	-15.0000	8	0	0	1	0	0	2	0	nue	RES	CC	4614.6	4126.8	1.578	6.52		1.7207	91673.0	0	8	1	1	0	0	91	3
291	19	3596	1	1	1000019	26	26	same	30	1	0	150.0	1	1	179.82	-149.34	114.81	0	1896.8	1.2548	-15.0000	4	0	1	0	0	0	2	1	numu	DIS	CC	4339.7	1894.5	0.252	0.21		0.3907	44816.5	1	1000019	1	0	0	0	31	1
291	19	3726	0	0	1000011	10	10	same	1	0	0	50.6	0	0	158.17	187.58	362.70	0	1569.2	0.9489	-3.8143	8	0	0	1	0	0	1	0	nue	QE	CC	1332.4	738.3	0.11	18.38		0.2480	19179.7	1	1000011	1	0	1	1	21	20
291	19	4976	0	0	1000014	9	9	same	1	0	0	77.4	0	0	173.86	20.77	398.07	0	1283.2	-0.5656	-0.7982	4	0	1	0	0	0	1	0	nue	MEC	CC	1609.4	1355.3	0.98	56.46		1.1160	62830.5	1	1000014	1	0	1	1	34	33
291	19	7520	0	0	1000008	20	20	same	1	0	1	30.0	0	0	155.85	193.71	415.78	0	486.5	-1.7383	12.8718	40	0	0	1	1	0	1	0	nue	QE	CC	764.1	521.2	1.249	0.45		1.3887	13369.8	1	1000008	1	0	1	1	26	25
291	19	7906	0	0	10	8	8	same	1	0	1	47.7	0	0	-135.12	-134.47	85.23	0	726.2	-0.1464	12.7710	40	0	0	1	1	0	3	2	nue	QE	CC	689.2	684.0	1.329	0.14		1.4700	16927.2	0	10	1	0	1	1	36	35
291	19	8935	0	0	1000009	13	13	same	1	0	0	93.2	0	0	156.12	-198.05	181.90	0	1503.9	-1.4399	5.7052	10	1	0	1	0	1	2	0	nue	QE	CC	1653.1	1423.3	1.409	0.60		1.5470	33207.8	1	1000009	1	0	1	1	48	47
291	26	923	0	0	10	6	6	same	1	0	1	34.2	0	0	-18.58	-121.37	146.49	0	660.2	0.2257	12.6601	40	0	0	1	1	0	1	0	nue	RES	CC	856.8	546.2	0.405	1.13		0.5517	13171.4	0	10	1	0	1	1	13	12
