run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
711	20	2	0	0	8	2	2	same	1	0	0	97.3	0	0	-132.16	131.83	440.35	0	650.5	3.6772	-15.0000	4	0	1	0	0	0	4	1	numu	RES	CC	1515.5	395.9	1.154	0.43		1.2891	6512.0	0	8	1	0	0	0	1	0
711	20	5	0	0	1	5	5	same	1	0	0	282.8	0	0	-126.20	81.23	226.65	0	797.7	3.7533	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	1618.4	657.9	0.561	0.41		0.6998	15180.6	0	1	1	0	0	0	13	12
711	20	13	0	0	0	61	12	not_in_act	1	0	1	168.1	0	0	-30.11	49.58	345.94	0	649.8	0.6552	-15.0000	8	0	0	1	0	0	2	1	numu	MEC	CC	1262.3	1059.5	1.322	0.47		1.4581	18293.4	0	0	1	1	0	0	10	9
711	20	25	0	0	3	8	8	same	1	0	1	34.5	0	0	-159.12	153.10	351.61	0	574.6	-0.1569	-15.0000	4	0	1	0	0	0	1	0	numu	DIS	CC	811.6	553.8	0.113	0.05		0.2486	12236.3	0	3	1	0	0	0	7	6
711	20	28	0	0	5	4	4	same	2	0	0	34.4	0	0	-195.96	-104.79	453.62	0	492.2	1.2488	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	1165.4	239.7	1.228	22.30		1.3593	25595.8	0	5	1	0	0	0	3	1
711	20	42	0	0	9	18	18	same	4	0	0	19.0	0	0	-45.96	193.12	92.70	0	339.4	-2.2312	-15.0000	6	1	1	0	0	1	2	0	numu	DIS	CC	1072.7	40.4	0.211	219.47		0.3471	2042.1	0	9	1	0	0	0	30	26
711	60	5	0	0	1000001	12	12	same	2	0	0	155.4	0	0	156.43	-76.32	360.04	0	1250.1	1.4836	-15.0000	4	0	1	0	0	0	1	0	numu	DIS	NC	5328.7	1285.5	0.695	61.34		0.8301	47066.7	1	1000001	1	0	0	0	30	28
711	79	6	0	0	1000006	9	9	same	2	0	1	16.7	0	0	2.65	-2.66	234.89	0	91.9	-1.3541	-15.0000	8	0	0	1	0	0	1	0	numu	RES	CC	496.6	261.7	0.37	2.12		0.5038	4504.1	1	8	1	0	0	0	4	2
711	79	7	0	0	8	14	14	same	2	0	0	84.0	0	0	-49.30	130.93	417.81	0	332.6	2.2715	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	2049.0	281.0	0.738	1.05		0.8761	4522.4	0	8	1	0	0	0	4	2
711	79	10	0	0	1000000	13	13	same	2	0	0	61.8	0	0	112.11	43.21	453.01	0	948.3	1.8286	-5.3010	4	0	1	0	0	0	1	0	numu	DIS	CC	3630.9	1048.2	0.587	0.53		0.7250	25781.1	1	15	1	0	1	1	15	13
711	79	13	0	0	1000010	15	15	same	2	0	1	102.8	0	0	56.53	-87.11	450.70	0	370.9	0.4033	-15.0000	6	1	1	0	0	1	1	0	numu	RES	CC	1813.1	979.3	0.244	606.23		0.5952	4792.0	1	1000010	1	0	0	0	3	1
711	79	16	0	0	1000000	60	18	not_in_act	1	0	1	83.2	0	0	137.12	55.79	104.41	0	557.4	-0.4167	-15.0000	8	0	0	1	0	0	3	0	numu	RES	NC	2262.9	828.3	1.047	79.41		1.1839	16902.5	1	11	1	1	0	0	19	18
711	79	24	0	0	1000006	26	26	same	14	0	1	136.3	0	0	44.88	48.98	238.07	0	699.7	2.2687	-8.8427	4	0	1	0	0	0	2	1	numu	RES	CC	875.5	626.7	0.75	0.80		0.8859	8443.8	1	11	1	0	1	1	15	1
711	79	27	0	0	1000000	5	5	same	1	0	0	147.9	0	0	177.75	-20.46	354.77	0	490.5	2.2062	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	1952.7	455.8	0.564	0.22		0.7011	13060.9	1	1000000	1	0	0	0	4	3
711	79	44	0	0	0	5	5	same	2	0	0	148.7	0	0	-188.73	93.65	158.03	0	2792.4	0.9635	-1.7435	36	0	1	0	1	0	1	0	numu	DIS	CC	4373.4	2546.4	1.486	0.43		1.6179	91217.7	0	0	1	0	1	1	64	62
711	79	45	0	0	1000005	10	10	same	1	0	1	48.0	0	0	148.84	45.74	69.02	0	859.9	0.9804	-15.0000	4	0	1	0	0	0	1	0	numu	RES	CC	814.3	633.2	1.294	0.94		1.4300	17543.0	1	1000005	1	0	0	0	11	10
711	79	48	0	0	5	11	11	same	2	0	1	10.7	1	1	-73.56	-127.28	449.74	0	165.4	-2.2316	-15.0000	8	0	0	1	0	0	2	0	numu	RES	NC	920.6	255.6	0.927	9.21		1.0622	4473.9	0	5	1	0	0	0	9	7
711	90	6	0	0	1000008	14	14	same	1	0	0	68.1	0	0	85.97	-177.64	9.57	0	589.2	3.0732	-15.0000	4	0	1	0	0	0	1	0	numu	RES	CC	763.1	484.9	0.476	0.75		0.6110	5266.6	1	1000008	1	0	0	0	7	6
711	90	18	0	0	4	17	17	same	3	0	0	498.3	0	0	13.82	-109.49	5.53	0	1331.2	5.2057	-15.0000	4	0	1	0	0	0	2	0	numu	RES	CC	2900.7	1124.9	0.581	303.09		0.7336	22369.2	0	4	1	0	0	0	8	5
711	90	19	0	0	0	23	21	in_act_not_selected	35	0	1	19.9	0	0	-102.48	105.13	144.53	0	728.7	0.7168	-15.0000	8	0	0	1	0	0	2	1	numu	RES	NC	3154.8	1245.4	1.427	5.64		1.5623	31628.5	0	0	1	1	0	0	58	23
711	90	25	0	0	1000003	19	19	same	1	0	1	354.7	0	0	119.49	169.81	143.10	0	1030.3	5.1469	-15.0000	4	0	1	0	0	0	3	0	numu	RES	CC	1581.3	1146.0	0.994	1.67		1.1331	24404.8	1	1000003	1	0	0	0	2	1
711	90	30	0	0	1000008	20	20	same	1	0	1	156.3	0	0	18.45	54.11	24.32	0	1078.3	3.1038	-15.0000	4	0	1	0	0	0	1	0	numu	RES	CC	989.9	726.2	0.894	2.77		1.0297	12966.8	1	1000008	1	0	0	0	4	3
711	90	32	0	0	5	8	8	same	1	0	0	6.5	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1		0.4523	4140.1	0	5	0	0	0	0	1	0
711	90	35	0	0	10	10	10	same	1	0	0	49.6	0	0	-65.42	97.95	407.21	0	662.9	0.5047	-15.0000	8	0	0	1	0	0	3	2	numu	RES	NC	635.6	494.8	0.717	8.72		0.8539	7486.5	0	10	1	0	0	0	15	14
711	90	36	0	0	4	3	3	same	1	0	0	415.8	0	0	-47.67	64.23	3.51	0	1212.1	-1.8459	-15.0000	6	1	1	0	0	1	4	1	numu	QE	CC	1488.1	961.3	0.903	314.84		1.0548	19449.2	0	4	1	0	0	0	14	13
711	99	15	0	0	2	5	5	same	2	0	0	32.7	0	0	-200.31	113.90	112.91	0	392.3	-1.5928	-15.0000	10	1	0	1	0	1	1	0	numu	QE	NC	1350.5	320.0	1.464	48.31		1.5953	36655.6	0	2	1	0	0	0	8	6
711	99	33	0	0	2	4	4	same	1	0	1	35.0	0	0	-128.59	-51.62	146.57	0	448.2	-1.0756	-15.0000	8	0	0	1	0	0	1	0	numu	RES	CC	802.8	534.3	0.178	0.33		0.3123	16096.9	0	2	1	0	0	0	8	7
711	99	42	0	0	1000007	14	14	same	1	0	1	66.3	0	0	67.91	-130.77	418.14	0	340.7	1.3799	-15.0000	6	1	1	0	0	1	1	0	numu	QE	CC	407.5	294.8	0.509	0.89		0.6462	4447.7	1	1000007	1	0	0	0	15	14
711	99	50	0	0	6	4	4	same	1	0	0	129.4	0	0	-182.88	-108.25	23.67	0	576.5	3.2263	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	588.8	470.1	0.195	1.81		0.3283	12576.8	0	6	1	0	0	0	2	1
712	6	4	0	0	1000002	5	5	same	1	0	1	30.2	0	0	49.55	-79.94	427.96	0	261.0	-2.2868	-15.0000	8	0	0	1	0	0	4	3	numu	RES	NC	947.4	516.9	1.17	78.32		1.3086	9831.1	1	11	1	0	0	0	26	25
712	6	8	0	0	1000006	21	21	same	13	1	1	156.4	1	2	66.09	-93.81	228.71	0	710.1	1.7282	-15.0000	4	0	1	0	0	0	2	0	numu	QE	CC	717.5	640.9	0.86	64.73		0.7575	19167.3	1	1000006	1	0	0	0	13	0
712	6	8	1	1	7	4	4	same	1	0	0	0.7	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1		0.9968	3476.8	0	7	0	0	0	0	1	0
712	6	15	0	0	1000002	20	20	same	4	0	0	210.1	0	0	69.06	-156.21	302.42	0	829.5	2.7314	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1371.3	747.8	0.791	1.50		0.9293	11964.2	1	16	1	0	0	0	15	11
712	6	16	0	0	7	16	16	same	7	0	0	265.5	1	1	4.92	-68.54	385.50	0	980.5	4.4413	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1106.1	785.5	1.154	0.79		1.2896	7759.4	0	7	1	0	0	0	7	0
712	6	21	0	0	1000000	4	4	same	1	0	1	112.7	0	0	174.83	75.21	339.18	0	1203.7	-0.8314	-15.0000	8	0	0	1	0	0	1	0	numu	QE	CC	1121.7	1001.3	0.695	1.62		0.8299	26095.7	1	1000000	1	0	0	0	8	7
712	6	27	0	0	2	5	5	same	1	0	0	221.3	0	0	-73.47	120.54	370.22	0	1705.9	3.0579	-15.0000	4	0	1	0	0	0	1	0	numu	RES	CC	1618.9	1152.2	0.244	0.41		0.3808	17997.0	0	2	1	0	0	0	14	13
712	6	33	0	0	0	4	4	same	2	0	1	128.6	0	0	-119.75	145.70	58.01	0	1797.8	-0.9973	11.9536	40	0	0	1	1	0	3	0	nue	QE	CC	2013.6	1889.6	0.443	0.41		0.5773	42528.0	0	0	1	0	1	1	43	41
712	6	40	0	0	4	4	4	same	1	0	1	101.9	0	0	-86.29	129.66	189.85	0	585.5	2.3760	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	595.2	509.1	0.219	0.92		0.3558	9252.9	0	4	1	0	0	0	3	2
