run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
291	3	3746	0	0	1000002	15	15	same	1	0	1	111.8	0	0	39.97	18.59	72.64	0	797.6	0.3618	8.5791	40	0	0	1	1	0	2	0	nue	RES	CC	2163.5	1331.4	0.08	1.29		0.2163	24380.6	1	8	1	0	1	1	37	36
291	3	6540	0	0	1000000	12	12	same	2	0	0	53.1	0	0	180.00	-35.69	197.64	0	1290.8	1.1550	5.9925	40	0	0	1	1	0	1	0	nue	RES	CC	1263.5	1093.7	0.617	0.28		0.7513	51080.6	1	1000000	1	0	1	1	37	35
291	3	7221	0	0	0	4	4	same	2	0	0	57.4	0	0	-200.30	-129.25	229.18	0	985.9	-1.2208	-15.0000	10	1	0	1	0	1	2	1	nue	QE	CC	1876.2	897.6	1.335	14.71		1.4704	46108.1	0	0	1	0	0	0	33	31
291	3	8498	0	0	1000000	9	9	same	2	0	0	78.5	0	0	33.31	-120.81	424.24	0	1761.6	-1.1389	3.8930	40	0	0	1	1	0	1	0	nue	RES	CC	2912.1	1893.9	1.264	3.24		1.3999	29853.2	1	6	1	0	1	1	45	43
291	3	9313	0	0	5	60	8	not_in_act	1	0	1	41.2	0	0	-41.10	88.22	285.87	0	923.9	-0.0895	-15.0000	8	0	0	1	0	0	2	1	nue	RES	CC	813.5	668.4	0.527	0.68		0.6625	14446.1	0	5	1	1	0	0	17	16
291	3	11934	0	0	0	4	4	same	1	0	0	26.8	0	0	-158.01	-44.46	486.11	0	305.7	0.5769	-15.0000	8	0	0	1	0	0	1	0	nue	RES	CC	1499.0	435.8	0.457	0.49		0.5903	16640.6	0	0	1	0	0	0	4	3
291	3	12273	0	0	0	6	6	same	1	0	1	84.3	0	0	-103.23	-30.82	331.61	0	1331.9	-0.3955	11.3823	40	0	0	1	1	0	2	1	nue	QE	CC	1392.2	1306.4	0.621	0.40		0.7561	38435.6	0	0	1	0	1	1	50	49
291	14	761	0	0	1	24	18	in_act_not_selected	28	0	1	193.0	0	0	-176.78	160.27	70.40	0	1437.6	0.8597	12.5668	40	0	0	1	1	0	2	0	nue	RES	CC	1687.8	1334.2	0.802	0.27		0.9344	48912.4	0	1	1	1	1	1	35	7
291	14	761	1	1	1000004	82	11	not_in_act	2	0	1	17.8	0	0	11.68	15.99	209.88	0	170.4	-1.6117	-9.4818	8	0	0	1	0	0	2	1	numu	RES	CC	1080.9	844.9	0.541	35.76		0.6759	10966.9	1	1000004	1	1	1	1	10	8
291	14	3143	0	0	1000002	11	11	same	1	0	0	59.2	0	0	117.17	-188.02	449.72	0	841.9	1.4057	15.0515	36	0	1	0	1	0	3	0	nue	QE	CC	1410.5	704.1	0.716	0.72		0.8525	16908.6	1	1000002	1	0	1	1	21	20
291	14	3812	0	0	0	3	3	same	1	0	0	46.4	0	0	-163.73	20.18	197.45	0	928.1	-0.9948	3.5161	8	0	0	1	0	0	1	0	nue	QE	CC	1260.4	1027.6	0.993	12.81		1.1261	43783.2	0	0	1	0	1	1	30	29
291	14	6248	0	0	0	7	7	same	2	0	1	139.0	0	0	-136.43	-107.81	24.04	0	3463.8	-0.6365	6.5472	8	0	0	1	0	0	1	0	nue	RES	CC	3398.6	3358.7	1.423	8.72		1.5574	72904.5	0	0	1	0	1	1	93	91
291	14	10406	0	0	1000002	27	27	same	1	0	1	123.8	0	0	11.86	-110.74	292.54	0	1626.2	0.4434	12.5549	36	0	1	0	1	0	1	0	nue	RES	CC	2069.3	1678.6	1.414	1.23		1.5488	27627.3	1	6	1	0	1	1	43	42
291	14	11963	0	0	1	8	8	same	1	0	1	39.2	0	0	-118.85	-166.89	49.87	0	843.7	-0.0086	-3.6228	8	0	0	1	0	0	1	0	nue	MEC	CC	1005.3	907.3	0.839	12.33		0.9739	15421.6	0	1	1	0	1	1	37	36
291	18	1601	0	0	1000001	15	15	same	1	0	0	80.8	0	0	166.65	178.50	331.13	0	1048.9	-0.0554	8.1692	8	0	0	1	0	0	1	0	nue	QE	CC	1639.1	1448.3	0.335	33.76		0.4669	52185.2	1	1000001	1	0	1	1	28	27
291	18	2019	0	0	1	15	15	same	16	0	1	64.3	0	0	-42.15	85.87	375.58	0	1753.3	0.7837	10.2098	36	0	1	0	1	0	2	0	nue	RES	CC	2367.7	1561.1	0.433	0.48		0.5683	27535.2	0	1	1	0	1	1	68	52
291	18	3179	0	0	1000001	10	10	same	1	0	1	57.7	0	0	171.01	-152.79	13.07	0	1105.5	-1.1110	8.1771	40	0	0	1	1	0	1	0	nue	QE	CC	1052.5	1053.7	1.575	3.38		1.7113	27107.2	1	1000001	1	0	1	1	40	39
291	18	5657	0	0	1000004	6	6	same	1	0	1	33.5	0	0	35.19	-179.10	218.77	0	281.1	-1.1125	-15.0000	8	0	0	1	0	0	2	0	nue	QE	CC	379.1	327.8	1.109	49.51		1.2504	5514.1	1	16	1	0	0	0	14	13
291	18	7087	0	0	1	4	4	same	1	0	1	106.8	0	0	-170.08	84.10	92.34	0	1661.5	-1.0362	11.8371	8	0	0	1	0	0	1	0	nue	MEC	CC	1666.8	1641.2	1.484	0.42		1.6197	45754.3	0	1	1	0	1	1	42	41
291	18	7098	0	0	1000003	9	9	same	1	0	0	37.8	0	0	70.96	196.35	446.20	0	479.6	0.5770	7.5060	36	0	1	0	1	0	2	1	nue	RES	CC	1990.3	359.6	0.452	2.64		0.5885	5732.3	1	22	1	0	1	1	19	18
291	18	8573	0	0	1000001	54	9	not_in_act	1	0	1	62.8	0	0	116.46	21.61	121.87	0	1616.5	-0.6092	9.6256	8	0	0	1	0	0	1	0	nue	QE	CC	1563.4	1514.7	0.615	0.81		0.7520	49593.4	1	1000001	1	1	1	1	42	41
