run	subrun	event	idx	flav	mode	ccnc	Etot	Edep	T	vx	vy	vz	event_has_candidate	n_candidates	min_cand_dist_cm
294	26	7863	1	numu	QE	NC	2355.5	0.0	0.826	-532.7	143.98	248.4	1	1	547.51
294	26	7863	2	numu	QE	CC	439.0	0.0	0.093	660.24	-526.42	957.55	1	1	1088.39
294	26	8665	0	nue	QE	CC	1576.5	1118.0	1.152	-154.39	-127.95	377.49	1	1	0.46
294	26	10381	0	nue	DIS	CC	1720.0	1427.5	1.189	91.29	-23.78	367.21	1	1	0.43
294	26	12495	0	nue	RES	CC	3423.6	2785.2	0.788	35.81	21.43	249.39	1	1	75.03
294	26	12495	1	numu	MEC	CC	514.1	0.0	0.831	132.97	-41.68	978.43	1	1	675.84
294	27	1051	0	nue	RES	CC	3777.7	328.4	0.396	-149.52	-45.04	495.33	1	1	437.69
294	27	1051	1	numu	QE	NC	433.9	176.6	0.501	109.78	114.33	180.05	1	1	0.61
294	27	1800	0	nue	QE	CC	942.7	648.1	1.057	176.37	-154.44	424.09	1	1	0.38
294	27	3906	0	numu	RES	CC	2725.3	0.0	1.464	501.97	-229.41	150.14	0	0	-1.00
294	27	3906	1	nue	QE	CC	940.4	74.9	0.72	-147.01	44.56	491.15	0	0	-1.00
294	27	4032	0	numu	QE	CC	364.7	124.5	0.892	-190.1	-179.31	13.09	1	1	188.35
294	27	4032	1	numu	QE	CC	952.6	128.7	0.816	188.46	-133.05	494.19	1	1	500.95
294	27	4032	2	nue	DIS	CC	2221.7	1818.6	0.384	-20.75	-102.22	39.12	1	1	0.95
294	27	6145	0	nue	RES	CC	1984.5	1832.6	0.594	-75.65	89.95	81.22	1	1	0.71
294	27	11841	0	nue	MEC	CC	1033.5	783.4	0.123	-152.5	-178.59	157.18	1	1	0.29
294	32	512	0	numu	DIS	CC	1240.7	7.2	1.519	-67.69	-28.65	604.85	0	0	-1.00
294	32	512	1	nue	QE	CC	463.3	464.3	1.06	25.65	187.22	414.81	0	0	-1.00
294	32	512	2	numu	QE	CC	574.3	0.0	0.435	-383.7	-459.81	396.09	0	0	-1.00
294	32	972	0	numu	RES	CC	771.9	56.7	0.362	177.37	-49.3	505.28	1	1	477.00
294	32	972	1	nue	QE	CC	193.8	233.4	1.294	22.7	49.71	72.91	1	1	12.29
294	32	1417	0	nue	QE	CC	1690.4	519.1	0.802	129.14	195.06	97.02	0	0	-1.00
294	32	1417	1	numu	QE	CC	406.0	0.0	1.033	-339.47	375.6	-348.01	0	0	-1.00
294	32	2860	0	numu	QE	CC	1271.5	608.7	0.745	82.8	-104.19	121.51	1	2	0.66
294	32	2860	1	nue	RES	CC	3348.8	2885.3	0.277	-54.14	3.55	221.02	1	2	39.17
294	32	4841	0	numu	QE	CC	464.7	0.0	1.344	579.8	-138.8	-173.13	1	1	632.02
294	32	4841	1	nue	RES	CC	1520.0	805.5	0.123	91.9	-195.87	225.0	1	1	1.99
294	32	4841	2	numu	RES	CC	760.2	0.0	1.236	604.07	65.48	62.83	1	1	596.38
294	32	6144	0	nue	QE	CC	670.1	477.7	0.794	193.14	-203.03	374.34	0	0	-1.00
294	32	6144	1	numu	QE	CC	198.7	0.0	1.433	-671.29	203.04	249.24	0	0	-1.00
294	32	6388	0	numu	QE	CC	615.1	0.0	0.502	-103.24	-447.69	88.4	1	1	436.30
294	32	6388	1	nue	RES	CC	4210.9	3971.0	0.875	4.46	-25.68	64.21	1	1	2.06
294	32	6388	2	numu	RES	CC	1092.8	0.0	0.805	-599.77	-93.39	-328.88	1	1	725.24
294	32	6388	3	numu	RES	CC	841.3	0.0	1.312	114.39	-689.56	-413.64	1	1	826.65
294	32	7477	0	nue	QE	CC	3191.8	3213.7	1.22	132.39	-57.36	111.21	1	1	0.94
294	32	7477	1	numu	QE	CC	558.6	0.0	1.235	-416.66	-463.03	652.6	1	1	870.83
294	32	7532	0	numu	RES	CC	4252.4	0.0	0.82	-61.04	93.06	-1075.27	1	1	1203.52
294	32	7532	1	nue	RES	CC	1737.3	1266.9	0.67	80.54	-167.27	89.42	1	1	9.75
294	32	7532	2	numu	RES	CC	2650.6	674.0	0.696	-51.37	-207.41	348.43	1	1	297.33
294	32	8521	0	numu	QE	CC	378.8	0.0	0.184	-319.38	-631.05	935.95	1	1	1069.58
294	32	8521	1	nue	RES	CC	1947.1	1339.8	1.011	129.99	-133.72	58.2	1	1	97.71
294	32	10763	0	nue	QE	CC	1831.6	1603.5	1.187	20.91	-137.23	278.48	1	1	1.98
294	32	11741	0	nue	QE	CC	1912.7	1872.7	0.688	168.26	56.02	57.4	1	1	0.08
294	33	184	0	numu	RES	CC	1395.6	0.0	0.858	-89.7	-54.4	-438.93	1	1	945.33
294	33	184	1	nue	RES	CC	2554.9	541.5	1.536	130.92	-169.93	473.54	1	1	0.68
294	33	1305	0	nue	QE	CC	988.9	574.1	0.788	-160.47	69.4	311.55	1	1	0.61
294	33	1469	0	nue	MEC	CC	2880.6	717.2	0.41	-197.71	-46.17	331.72	0	0	-1.00
294	33	1616	0	numu	MEC	NC	369.4	0.0	1.415	-263.89	398.93	-270.62	1	1	853.10
294	33	1616	1	nue	QE	CC	536.6	420.1	0.168	130.66	154.56	442.43	1	1	2.52
294	33	2150	0	nue	MEC	CC	1498.7	412.2	0.308	191.14	175.22	37.59	1	1	0.57
294	33	2150	1	numu	QE	CC	626.2	0.0	0.237	280.14	30.49	-352.0	1	1	425.08
294	33	6160	0	numu	RES	CC	1133.0	0.0	1.013	300.04	-415.44	-362.93	1	1	744.90
294	33	6160	1	nue	RES	CC	2110.5	1621.4	1.407	138.17	0.44	105.06	1	1	125.10
294	33	6812	0	numu	DIS	NC	3485.2	0.0	1.143	-520.31	128.35	1207.03	1	1	914.42
294	33	6812	1	nue	RES	CC	1016.6	421.8	1.302	-173.2	161.92	361.85	1	1	0.83
294	33	8965	0	nue	QE	CC	1550.5	1507.7	0.934	107.74	43.11	83.11	1	1	63.13
294	33	8965	1	numu	QE	CC	588.5	382.4	0.687	62.21	-154.24	44.41	1	1	214.24
294	33	9376	0	numu	RES	CC	1326.2	0.0	0.536	-88.38	-57.74	630.81	1	2	279.49
294	33	9376	1	numu	QE	CC	1439.9	1101.6	0.635	101.62	-34.72	171.84	1	2	0.72
294	33	9376	2	numu	QE	NC	511.5	0.0	0.953	26.54	-390.6	-484.07	1	2	749.98
294	33	9376	3	nue	DIS	CC	3320.7	2935.9	1.322	-60.53	-162.73	372.77	1	2	1.32
294	33	10313	0	nue	RES	CC	1879.0	1413.3	0.127	192.47	33.53	349.33	1	1	1.05
294	33	10313	1	numu	QE	NC	261.0	0.0	0.766	552.67	197.26	99.08	1	1	468.54
294	33	10995	0	numu	QE	CC	828.4	640.1	0.67	-67.3	-114.69	163.76	1	1	203.54
294	33	10995	1	numu	QE	CC	1039.8	344.0	0.543	-84.63	25.68	-199.37	1	1	234.57
294	33	10995	2	nue	QE	CC	795.7	772.4	1.158	-108.08	38.1	28.98	1	1	5.30
294	37	523	0	numu	QE	CC	512.5	0.0	1.543	178.03	372.95	-335.81	1	1	716.39
294	37	523	1	nue	QE	CC	1473.2	953.4	1.567	136.27	102.36	285.29	1	1	52.21
294	37	587	0	nue	QE	CC	404.4	351.9	1.294	128.51	6.85	82.49	1	1	47.54
294	37	4946	0	nue	RES	CC	4483.7	4276.4	1.091	92.76	19.49	247.17	1	1	1.22
294	37	7502	0	numu	QE	NC	1013.0	0.0	1.4	-120.57	-230.33	954.95	1	1	932.15
294	37	7502	1	numu	MEC	CC	2087.3	0.0	0.369	408.74	-656.83	724.34	1	1	1032.92
294	37	7502	2	nue	QE	CC	1243.1	786.9	0.255	168.4	153.13	145.34	1	1	24.59
294	37	7689	0	numu	QE	CC	772.9	0.0	0.232	150.91	-443.15	85.36	1	1	640.53
294	37	7689	1	numu	QE	NC	324.6	3.9	1.2	-39.02	-64.99	106.44	1	1	267.76
294	37	7689	2	nue	QE	CC	826.3	728.1	1.562	25.94	174.77	213.69	1	1	3.09
294	37	10101	0	nue	QE	CC	477.7	401.5	0.851	-148.12	-189.46	476.83	1	1	33.76
294	37	10101	1	numu	QE	NC	188.4	0.0	1.264	-634.69	-586.81	-297.06	1	1	990.70
294	38	2392	0	nue	RES	CC	1485.0	1267.2	0.826	-132.78	-32.07	350.44	1	1	0.38
294	38	4937	0	nue	QE	CC	1736.2	1111.1	0.451	78.24	139.15	423.94	1	1	1.15
294	38	5621	0	nue	QE	CC	1055.8	1019.4	0.064	134.67	-86.99	125.42	0	0	-1.00
294	38	5621	1	numu	QE	NC	353.1	0.0	0.164	-648.1	141.26	264.23	0	0	-1.00
294	38	5621	2	numu	DIS	CC	2307.5	0.0	1.006	-590.92	-353.28	1129.78	0	0	-1.00
294	38	8797	0	numu	QE	CC	970.2	0.0	0.972	-6.18	116.33	-381.39	1	1	514.68
294	38	8797	1	numu	QE	CC	813.8	681.7	1.223	-17.37	-4.46	314.8	1	1	246.27
294	38	8797	2	nue	RES	CC	1603.5	1502.5	1.104	-65.4	-87.6	90.01	1	1	2.63
294	48	2118	0	nue	RES	CC	1593.5	964.8	1.123	-153.06	179.28	100.99	1	1	1.04
294	48	4378	0	numu	QE	NC	2713.9	0.0	1.529	-326.89	-507.25	958.42	1	1	1106.19
294	48	4378	1	nue	MEC	CC	583.7	265.5	0.629	-76.9	4.76	8.17	1	1	1.95
294	48	5553	0	numu	QE	NC	265.7	0.0	0.751	373.23	501.69	-307.62	1	1	904.34
294	48	5553	1	nue	RES	CC	2292.6	1613.2	0.896	-138.86	-100.67	131.57	1	1	0.80
294	48	5553	2	numu	RES	CC	797.9	0.0	0.078	235.98	-180.51	-58.98	1	1	428.57
294	48	6549	0	numu	QE	NC	512.8	0.0	1.233	88.97	-454.76	-65.5	1	1	684.99
294	48	6549	1	nue	QE	CC	949.9	759.0	0.766	19.49	198.58	143.22	1	1	4.64
294	48	8126	0	numu	RES	CC	1321.0	0.0	1.449	-531.77	-245.1	815.44	1	1	882.20
294	48	8126	1	nue	QE	CC	1330.7	1215.2	1.196	-198.1	-76.49	16.35	1	1	0.39
294	48	9670	0	nue	QE	CC	1093.5	1033.3	1.482	39.01	-72.15	54.18	1	1	1.63
294	48	9670	1	numu	QE	CC	641.3	0.0	0.805	252.35	232.24	-380.37	1	1	572.95
294	48	9810	0	nue	RES	CC	1041.1	760.3	1.542	188.66	21.49	116.17	1	1	0.07
294	48	9954	0	numu	QE	CC	808.2	0.0	0.185	-665.94	-607.49	823.82	1	1	1213.64
294	48	9954	1	nue	RES	CC	728.2	561.7	0.337	50.69	-162.82	360.46	1	1	348.97
294	48	9954	2	numu	QE	CC	725.7	254.1	0.641	161.12	167.09	388.83	1	1	0.14
294	48	9954	3	numu	QE	CC	589.4	0.0	1.293	-111.58	425.74	-481.81	1	1	948.41
294	48	10786	0	nue	RES	CC	3536.3	3135.1	1.259	-143.44	45.15	195.06	1	1	0.33
294	48	11863	0	numu	RES	CC	4362.1	0.0	1.05	-203.45	-574.66	-932.71	1	1	1302.56
294	48	11863	1	numu	QE	NC	1440.2	0.0	0.404	-158.19	-10.03	-496.36	1	1	714.31
294	48	11863	2	nue	QE	CC	2094.5	2012.5	1.426	188.45	86.66	78.05	1	1	50.69
294	48	11863	3	numu	QE	CC	296.0	0.0	0.746	-648.34	327.34	111.92	1	1	863.68
294	50	884	0	nue	RES	CC	3169.2	2903.0	1.144	-61.22	-19.98	123.7	1	1	0.84
294	50	884	1	numu	DIS	CC	1640.9	0.0	1.219	708.72	-336.35	107.55	1	1	832.01
294	50	884	2	numu	QE	NC	867.0	0.0	1.279	159.34	316.09	-309.44	1	1	590.89
294	50	2341	0	numu	RES	CC	1096.7	0.0	1.407	655.22	-156.81	-491.81	1	1	1040.31
294	50	2341	1	numu	RES	CC	2453.8	0.0	0.782	-660.35	571.87	-507.71	1	1	1046.45
294	50	2341	2	nue	QE	CC	839.4	803.6	0.334	-29.32	168.32	221.9	1	1	2.18
294	50	4659	0	nue	QE	CC	1181.2	774.1	0.236	40.2	141.63	119.38	1	1	189.35
294	50	4659	1	numu	QE	CC	480.8	0.0	0.749	303.29	536.73	-378.11	1	1	818.69
294	50	4994	0	nue	QE	CC	287.8	54.7	0.326	87.61	203.61	63.75	0	0	-1.00
294	50	4994	1	numu	RES	NC	693.4	0.0	1.571	-647.73	-199.91	477.05	0	0	-1.00
294	50	4994	2	numu	QE	CC	511.1	0.0	0.756	-585.84	96.46	-172.72	0	0	-1.00
294	50	5254	0	nue	RES	CC	1013.0	1014.4	1.333	-86.26	-170.25	116.72	1	1	22.02
294	50	5254	1	numu	QE	CC	1972.2	539.2	0.505	93.29	-17.77	-277.36	1	1	455.66
294	50	5254	2	numu	QE	NC	2663.4	0.0	0.21	428.98	-280.37	-607.8	1	1	892.10
294	50	5979	0	nue	RES	CC	1553.0	1118.3	1.471	-0.12	-186.67	302.83	1	2	3.44
294	50	5979	1	numu	QE	CC	661.7	567.9	0.875	190.89	162.34	16.18	1	2	0.36
294	50	6823	0	numu	DIS	CC	1958.2	0.0	0.405	-91.84	-661.64	-474.21	1	1	1148.76
294	50	6823	1	nue	QE	CC	631.4	343.4	0.152	-85.81	-12.65	474.51	1	1	1.04
294	50	7564	0	nue	RES	CC	973.6	480.3	0.531	-159.69	-33.49	473.27	1	1	3.36
294	50	7928	0	nue	RES	CC	2992.0	2233.5	0.523	47.73	199.48	292.8	1	1	5.29
294	50	8850	0	nue	RES	CC	1663.3	963.8	1.569	194.9	57.58	419.51	1	1	0.28
294	50	8850	1	numu	QE	NC	402.2	0.0	0.384	604.41	117.36	-462.56	1	1	974.32
294	50	10247	0	nue	QE	CC	528.9	517.6	0.639	-142.57	138.57	298.02	1	1	23.30
294	50	10247	1	numu	QE	NC	903.6	0.0	1.048	-180.8	-122.92	-428.86	1	1	761.70
294	50	11721	0	numu	RES	CC	963.9	0.0	0.685	515.76	82.97	483.72	1	1	660.31
294	50	11721	1	numu	QE	CC	832.5	0.0	0.121	-43.06	352.43	114.63	1	1	253.49
294	50	11721	2	numu	RES	CC	2985.4	0.0	1.198	-517.6	257.61	597.78	1	1	516.47
294	50	11721	3	nue	QE	CC	595.7	531.7	0.279	-108.34	117.34	270.24	1	1	69.52
294	51	199	0	nue	RES	CC	796.1	379.1	0.295	40.02	-199.3	230.48	1	1	23.76
294	51	2140	0	nue	QE	CC	1057.7	862.6	0.29	93.8	-158.21	75.11	1	1	23.32
294	51	2140	1	numu	RES	CC	1472.2	0.0	0.978	-155.34	447.09	-285.38	1	1	767.25
294	51	7886	0	nue	RES	CC	2323.9	2117.0	0.497	-149.55	-159.31	73.97	1	1	0.34
294	51	8099	0	nue	MEC	CC	2361.4	251.2	0.285	-28.51	161.5	485.35	1	1	1.79
294	51	8099	1	numu	RES	CC	2243.2	0.0	0.188	152.86	-654.76	-147.87	1	1	1047.43
294	51	8099	2	numu	QE	CC	1009.1	0.0	1.171	399.84	-414.3	-206.22	1	1	995.20
294	51	10373	0	numu	QE	CC	421.7	0.0	1.05	257.15	497.62	-443.04	1	1	949.83
294	51	10373	1	nue	QE	CC	493.1	417.5	0.924	-77.44	-40.05	268.65	1	1	27.04
294	51	10967	0	nue	RES	CC	1456.6	912.6	0.803	16.18	-200.87	117.95	1	1	4.71
294	51	11333	0	nue	RES	CC	3516.3	3330.5	1.335	-79.96	-157.62	220.62	1	1	1.54
294	52	2698	0	nue	MEC	CC	550.5	442.4	0.158	75.76	78.12	98.77	1	1	0.96
294	52	2698	1	numu	MEC	NC	2173.2	0.0	0.915	-61.79	109.36	-503.01	1	1	618.57
294	52	2698	2	numu	QE	CC	332.7	0.0	1.189	508.87	-498.02	-242.03	1	1	797.53
294	52	3276	0	nue	DIS	CC	3422.3	3032.0	1.581	-18.87	133.9	138.25	1	1	1.30
294	52	3595	0	nue	DIS	CC	5098.7	4524.8	1.583	-13.03	60.65	296.8	1	1	1.94
294	52	3595	1	numu	QE	CC	498.0	0.0	0.125	-1.38	-382.41	-309.56	1	1	752.81
294	52	4112	0	numu	QE	NC	574.5	0.0	0.544	468.84	-100.31	-304.76	1	1	911.50
294	52	4112	1	numu	DIS	CC	2166.5	24.9	0.275	474.0	307.87	138.8	1	1	704.06
294	52	4112	2	numu	QE	CC	623.3	0.0	0.841	-570.07	192.05	717.07	1	1	575.03
294	52	4112	3	nue	RES	CC	1387.3	1248.5	0.41	-172.09	90.5	314.17	1	1	0.47
294	52	4112	4	numu	RES	CC	2882.0	0.0	0.669	-148.83	-377.05	-577.11	1	1	1007.08
294	52	4287	0	numu	RES	CC	1441.8	5.2	0.389	-319.63	-70.26	144.68	1	1	212.34
294	52	4287	1	nue	COH	CC	593.9	522.8	1.374	-115.14	-87.52	198.1	1	1	0.44
294	52	4287	2	numu	RES	NC	2814.0	0.0	1.471	457.36	-236.25	-330.43	1	1	792.96
294	52	5882	0	nue	RES	CC	1758.0	1618.7	1.51	125.16	-101.12	384.06	1	1	0.47
294	52	5882	1	numu	QE	CC	581.9	0.0	1.282	-62.87	-81.66	-294.38	1	1	703.96
294	52	9872	0	numu	RES	CC	973.4	0.0	1.125	-353.6	-544.4	148.21	1	1	479.13
294	52	9872	1	nue	MEC	CC	1647.3	1025.6	1.028	-179.84	-88.15	107.25	1	1	13.77
294	52	11004	0	nue	RES	CC	2194.7	154.4	0.795	-61.68	53.87	488.26	0	0	-1.00
294	52	11004	1	numu	QE	CC	542.0	0.0	1.303	-501.66	156.19	923.69	0	0	-1.00
294	52	11086	0	nue	DIS	CC	3786.6	1367.4	1.406	-143.07	-201.39	24.38	0	0	-1.00
294	52	11720	0	numu	QE	NC	1940.4	0.0	1.432	-194.59	-658.35	856.78	1	1	1094.37
294	52	11720	1	nue	RES	CC	3390.1	3224.2	0.784	51.24	47.81	55.93	1	1	1.72
294	53	2704	0	nue	QE	CC	1006.5	978.5	0.554	176.69	-15.99	37.24	1	1	0.15
294	53	2746	0	nue	QE	CC	1362.7	1352.2	1.577	-11.33	109.95	90.6	1	1	22.13
294	53	2746	1	numu	QE	NC	354.4	0.0	0.706	404.88	-252.39	-502.0	1	1	828.11
294	53	3393	0	numu	RES	NC	529.1	0.0	1.271	-542.51	-511.2	40.42	0	0	-1.00
294	53	3393	1	nue	RES	CC	1135.0	85.9	1.328	30.22	-27.85	494.32	0	0	-1.00
294	53	4196	0	nue	QE	CC	366.0	354.3	0.993	147.36	-116.66	168.7	1	1	8.60
294	53	4655	0	nue	QE	CC	508.3	118.0	0.097	-75.78	-143.23	496.95	0	0	-1.00
294	53	6016	0	numu	DIS	CC	3273.1	0.0	0.215	-531.43	13.66	-942.62	1	1	1406.39
294	53	6016	1	numu	QE	CC	280.0	0.0	0.465	566.36	203.57	-365.56	1	1	1028.75
294	53	6016	2	nue	QE	CC	995.9	682.0	1.456	-81.57	-35.25	372.41	1	1	25.25
294	53	6548	0	nue	RES	CC	1995.3	1874.9	0.425	-58.35	-77.56	167.38	1	1	77.79
294	53	9231	0	numu	RES	CC	769.0	9.1	0.317	-218.5	-246.6	361.86	1	1	220.44
294	53	9231	1	nue	QE	CC	2110.3	1674.0	1.415	-137.48	-64.42	250.5	1	1	135.80
294	53	12033	0	nue	MEC	CC	1145.9	828.1	0.296	-28.93	-162.23	232.25	1	1	2.03
294	53	12033	1	numu	QE	CC	449.0	0.0	1.251	7.17	-621.06	494.86	1	1	531.69
294	53	12033	2	numu	QE	CC	1073.0	0.0	1.534	-506.69	-32.37	-56.3	1	1	572.64
294	54	282	0	nue	MEC	CC	2824.9	2459.4	1.374	-73.54	-151.19	225.55	1	1	1.19
294	54	596	0	nue	RES	CC	1936.6	1559.0	0.075	-51.53	127.93	380.25	1	1	2.13
294	54	1589	0	numu	MEC	CC	938.9	0.0	0.649	-63.5	3.55	634.31	1	1	308.03
294	54	1589	1	nue	RES	CC	1541.7	1222.8	1.135	129.82	90.55	410.44	1	1	0.48
294	54	6723	0	nue	QE	CC	498.0	449.7	0.958	51.82	102.98	208.34	1	1	40.14
294	54	9323	0	numu	QE	CC	564.1	0.0	1.464	360.64	-569.77	651.05	1	1	600.14
294	54	9323	1	nue	MEC	CC	2441.7	677.5	1.592	18.02	-114.2	466.33	1	1	2.37
294	54	10960	0	nue	RES	CC	2718.6	2360.7	0.335	-75.84	21.49	254.4	1	1	0.65
294	54	10994	0	numu	RES	NC	1135.4	545.3	0.985	87.61	-121.92	432.5	1	1	283.68
294	54	10994	1	nue	RES	CC	1915.1	635.4	0.601	198.2	107.02	307.32	1	1	0.45
294	54	11985	0	numu	QE	CC	459.7	0.0	0.802	155.83	0.19	-487.11	1	1	895.58
294	54	11985	1	numu	QE	CC	503.7	0.0	0.544	-310.76	-465.36	-215.04	1	1	841.06
294	54	11985	2	nue	MEC	CC	512.4	418.3	0.358	17.96	8.22	399.37	1	1	1.68
294	56	185	0	nue	QE	CC	2646.9	2463.4	1.179	-17.4	-175.16	68.21	1	1	2.01
294	56	185	1	numu	QE	CC	359.6	0.0	1.039	628.47	-458.94	-211.13	1	1	759.80
294	56	185	2	numu	RES	CC	3411.1	1118.8	1.371	44.19	-16.27	-438.28	1	1	534.39
294	56	2037	0	nue	QE	CC	1517.7	639.2	0.703	22.42	-42.82	471.42	1	1	2.88
294	56	2037	1	numu	QE	CC	1939.3	807.4	0.197	-140.68	46.35	-491.78	1	1	978.13
294	56	8094	0	nue	RES	CC	1421.8	1313.8	0.505	134.31	99.16	286.42	1	2	4.25
294	56	8094	1	numu	MEC	CC	2715.6	711.2	0.618	-18.47	190.12	-321.93	1	2	636.07
294	56	8094	2	numu	DIS	NC	1429.3	0.0	1.211	-331.24	-285.53	970.19	1	2	728.59
294	56	10960	0	numu	QE	NC	745.3	0.0	0.907	-578.75	-329.3	971.28	1	1	909.62
294	56	10960	1	nue	RES	CC	1694.7	739.4	0.246	131.33	-74.41	466.8	1	1	10.59
294	58	190	0	numu	QE	CC	802.4	0.0	0.73	-164.41	-34.23	-341.99	1	1	859.00
294	58	190	1	numu	MEC	CC	935.5	0.0	1.336	-490.96	199.12	770.7	1	1	718.47
294	58	190	2	nue	RES	CC	2827.1	1297.8	1.401	125.73	-9.02	466.79	1	1	0.64
294	58	1342	0	nue	MEC	CC	1596.2	695.0	1.368	-29.47	-200.15	6.21	1	1	0.67
294	58	2539	0	nue	MEC	CC	1225.3	1088.5	1.427	73.75	85.89	166.13	1	1	0.59
294	58	2539	1	numu	MEC	NC	652.8	0.0	0.945	-454.08	-498.59	404.98	1	1	822.56
294	58	3861	0	numu	QE	CC	2287.8	0.0	1.311	-108.96	-415.63	-6.99	1	1	348.62
294	58	3861	1	nue	QE	CC	2398.7	2431.0	0.08	-22.47	-84.96	40.62	1	1	6.15
294	58	4960	0	nue	QE	CC	2483.7	1639.6	1.437	92.76	56.67	425.32	1	1	0.83
294	58	6286	0	nue	QE	CC	841.6	287.5	1.108	-179.2	197.29	222.33	0	0	-1.00
294	58	6352	0	nue	RES	CC	1976.2	890.9	1.42	18.33	67.8	440.05	1	1	1.81
294	58	6352	1	numu	MEC	NC	860.8	0.0	0.785	-114.85	43.9	-416.15	1	1	865.05
294	58	6352	2	numu	RES	CC	1572.0	0.0	1.408	-360.91	-261.54	-467.15	1	1	1035.23
294	58	9807	0	nue	QE	CC	811.9	742.7	1.161	-165.72	-109.62	75.65	1	1	0.96
294	58	9807	1	numu	QE	CC	580.5	0.0	1.375	481.59	586.47	239.81	1	1	965.25
294	58	9807	2	numu	RES	CC	1228.8	0.0	1.504	284.69	-608.83	179.03	1	1	679.88
294	58	9875	0	nue	QE	CC	736.0	0.0	0.298	-62.44	357.97	351.41	1	1	577.41
294	58	9875	1	nue	QE	CC	1016.2	815.0	1.472	160.02	-165.57	306.44	1	1	23.05
294	58	11198	0	nue	QE	CC	675.2	610.6	0.409	42.8	-127.63	233.32	1	1	1.36
294	59	240	0	numu	QE	NC	342.3	6.3	0.84	17.87	106.71	122.05	1	1	222.37
294	59	240	1	nue	RES	CC	1709.0	1613.3	0.525	-131.97	43.55	274.28	1	1	1.19
294	59	642	0	nue	QE	CC	1594.2	1505.0	1.224	144.52	40.0	309.4	1	1	0.39
294	59	642	1	numu	QE	CC	512.5	0.0	0.385	-48.23	76.19	-454.55	1	1	788.62
294	59	2840	0	nue	QE	CC	1117.6	714.5	1.027	57.87	-29.61	47.93	1	1	3.50
294	59	3139	0	numu	RES	CC	953.1	0.0	0.856	-297.65	-210.59	-491.82	1	1	907.34
294	59	3139	1	nue	RES	CC	1855.2	515.1	1.286	-199.33	-141.77	403.83	1	1	4.20
294	59	3905	0	nue	QE	CC	789.1	678.8	0.499	101.51	95.33	24.08	1	1	1.19
294	59	5629	0	nue	DIS	CC	3241.9	3148.2	0.448	-78.67	-49.96	306.07	1	1	0.80
294	59	5787	0	numu	DIS	NC	671.9	0.0	0.364	-197.16	88.53	-506.65	1	1	697.12
294	59	5787	1	nue	RES	CC	993.6	871.2	0.083	46.33	-81.33	124.05	1	1	0.88
294	59	7857	0	nue	RES	CC	1146.8	805.2	0.084	142.71	-70.84	168.29	1	1	0.50
294	59	8287	0	nue	RES	CC	650.3	463.8	1.526	-170.16	176.74	269.87	1	1	25.46
294	59	8287	1	numu	RES	NC	1570.5	0.0	0.595	-34.35	-213.37	-440.47	1	1	812.41
294	59	9595	0	nue	MEC	CC	936.3	883.7	0.811	-74.17	-49.71	338.12	1	1	57.66
294	59	10269	0	nue	RES	CC	1146.6	264.9	0.739	134.18	-176.07	482.8	1	1	0.32
294	59	10269	1	numu	RES	CC	2258.4	0.0	0.918	-347.9	-466.46	-353.19	1	1	1007.66
294	59	10269	2	numu	QE	NC	411.4	0.0	1.285	-199.62	-175.01	951.03	1	1	575.35
294	59	10457	0	nue	QE	CC	627.1	631.3	1.269	82.24	-18.32	441.06	1	1	1.11
294	59	10457	1	numu	QE	CC	455.4	0.0	0.276	-520.05	-413.85	228.5	1	1	750.85
294	59	10692	0	nue	QE	CC	437.2	426.6	0.58	18.02	-140.1	257.22	1	1	352.71
294	59	10692	1	numu	RES	CC	976.9	672.6	0.659	-168.74	122.91	401.06	1	1	1.06
294	59	11287	0	nue	QE	CC	1251.4	1145.6	1.228	145.01	-159.82	399.41	1	1	45.18
294	59	11388	0	nue	MEC	CC	1230.6	799.6	0.461	129.26	97.61	81.53	1	1	0.32
294	59	11388	1	numu	RES	CC	672.3	0.0	0.477	381.8	-574.71	518.24	1	1	840.26
294	59	11750	0	nue	RES	CC	1044.4	806.8	0.92	90.08	-148.05	278.33	1	1	1.34
294	59	11750	1	numu	QE	NC	229.7	0.0	1.588	585.17	-557.29	361.46	1	1	648.81
294	59	11750	2	numu	RES	CC	1226.3	0.0	0.692	-14.95	-36.09	-401.57	1	1	696.52
294	59	12194	0	nue	MEC	CC	555.2	463.6	1.307	-141.5	98.08	400.92	1	1	3.33
294	65	498	0	numu	QE	CC	372.1	0.0	0.568	537.84	-376.62	466.26	1	1	790.36
294	65	498	1	nue	DIS	CC	1262.4	866.8	0.989	127.44	154.37	46.68	1	1	1.49
294	65	2594	0	nue	RES	CC	3358.8	2904.4	1.093	-26.67	-85.95	247.63	1	1	1.45
294	65	2772	0	nue	QE	CC	1965.2	1861.7	1.168	68.29	132.77	353.42	1	1	1.12
294	65	3961	0	nue	MEC	CC	736.0	526.2	0.165	-109.33	56.75	266.02	1	1	0.47
294	65	5563	0	numu	QE	CC	1391.9	0.0	0.873	11.08	-432.26	545.88	1	1	617.62
294	65	5563	1	numu	MEC	CC	3814.0	0.0	0.13	-189.39	168.72	1001.94	1	1	959.43
294	65	5563	2	nue	RES	CC	3499.7	3059.4	1.066	117.86	-8.08	109.46	1	1	0.95
294	65	5563	3	numu	QE	CC	476.9	0.0	0.497	-332.98	-44.21	-504.86	1	1	763.16
