run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
18265	1	132284	0	0	8	16	16	same	4	0	0	85.1	1	1	-43.50	-117.44	249.76	0	456.8	-1.0676	-15.0000	6	1	1	0	0	1	0	-1				-1	-1	-1	-1		0.5632	522.9	0	8	1	0	0	0	4	0
18265	1	134814	0	0	1000006	18	18	same	1	0	0	2.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.7002	4370.7	1	8	0	0	0	0	1	0
18265	1	135188	0	0	1000013	18	18	same	1	0	0	1.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		1.5561	4136.6	1	14	0	0	0	0	1	0
18265	1	136200	0	0	11	31	31	same	8	1	0	113.7	1	1	-136.89	199.51	195.52	0	407.3	-2.9542	-15.0000	6	1	1	0	0	1	0	-1				-1	-1	-1	-1		2.0894	9257.1	0	11	1	0	0	0	8	0
18269	1	197314	0	0	1000010	8	8	same	2	0	0	15.0	1	1	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.9222	11773.1	1	1000010	0	0	0	0	6	4
18269	1	197600	0	0	1000011	23	23	same	3	0	0	185.2	0	0	144.98	64.21	175.98	0	781.7	1.4918	-15.0000	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		2.0268	19658.8	1	1000011	1	0	0	0	12	9
18269	1	206378	0	0	1000012	20	20	same	1	0	1	4.5	0	0	110.89	170.10	252.10	0	69.3	-0.4993	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.0581	1759.6	1	1000012	1	0	0	0	4	3
18269	1	212714	0	0	10	1	1	same	1	0	0	1.6	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		1.4966	207.1	0	10	0	0	0	0	1	0
18269	1	214100	0	0	9	14	14	same	2	0	0	21.4	0	0	-103.48	199.31	481.05	0	200.0	-1.9386	-15.0000	6	1	1	0	0	1	0	-1				-1	-1	-1	-1		1.2473	1128.1	0	9	1	0	0	0	3	1
18270	1	913972	0	0	7	4	4	same	1	0	0	1.7	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.6372	6181.6	0	7	0	0	0	0	1	0
18270	1	929086	0	0	1000007	22	22	same	2	0	1	10.3	0	0	56.01	95.47	330.44	0	117.5	-3.2226	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		2.1189	781.1	1	1000007	1	0	0	0	3	1
18275	1	2677	0	0	1000007	15	15	same	3	0	0	397.9	1	1	4.25	-160.63	272.66	0	1105.8	1.6507	-15.0000	6	1	1	0	0	1	0	-1				-1	-1	-1	-1		0.7575	19627.0	1	6	1	0	0	0	8	5
18275	1	4019	0	0	11	3	3	same	1	0	0	2.2	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.6126	10919.2	0	11	0	0	0	0	1	0
18275	1	13171	0	0	1000005	18	18	same	1	0	0	0.5	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.8960	248.4	1	6	0	0	0	0	1	0
18275	1	16141	0	0	1000004	6	6	same	1	0	0	5.1	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		1.1811	115.5	1	4	0	0	0	0	1	0
18279	1	173006	0	0	7	3	3	same	1	0	0	1.2	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	0	-1				-1	-1	-1	-1		0.2995	17330.9	0	7	0	0	0	0	1	0
18279	1	173864	0	0	1000006	16	16	same	2	0	0	137.3	0	0	37.39	164.89	7.12	0	802.2	1.2770	-6.4748	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		2.0251	6946.4	1	6	1	0	1	1	11	9
