# doc pdvd/99 sec 4.4 -- p101q against p100flip (pctree/tlas against p100flip) on the 120 events with frame length all; d99rw_identity.py
039252_0: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 60/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 21/25 vs 25
039252_1: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 37/343 (tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe ...) | mabc-pr DIFFERS 21/25 vs 25
039252_10: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 70/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 21/25 vs 25
039252_11: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 15/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 24/25 vs 25
039252_12: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 93/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_13: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 43/343 (tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe ...) | mabc-pr DIFFERS 24/25 vs 25
039252_14: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 319/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_15: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 176/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 20/25 vs 25
039252_16: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 35/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_17: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 152/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_2: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 72/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_3: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 73/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_4: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 203/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_5: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 309/343 (tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe ...) | mabc-pr DIFFERS 16/25 vs 25
039252_6: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 167/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_7: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 319/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_8: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 188/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039252_9: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 55/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 24/25 vs 25
039253_0: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 319/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039253_1: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 319/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039253_10: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 21/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039253_11: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 205/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039253_12: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 105/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 16/25 vs 25
039253_13: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 319/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 16/25 vs 25
039253_14: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 66/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 24/25 vs 25
