# PR cluster_id remap for bee/pr40r9/pr40r9-on.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
350935	0	11	5	flash-matched	5:689
350935	0	16	1	NO-FLASH-MATCH (fallback: dominant)	1:5
350935	0	17	8	flash-matched	8:1857
350935	0	37	5	flash-matched	5:6
350935	0	38	5	flash-matched	5:16
350935	0	39	5	flash-matched	5:6
350935	0	51	8	flash-matched	8:14
350935	0	52	8	flash-matched	8:16
283713	1	17	7	flash-matched	7:13223
283713	1	23	6	flash-matched	6:1743
283713	1	24	12	NO-FLASH-MATCH (fallback: dominant)	12:6
283713	1	25	17	flash-matched	17:10
283713	1	42	7	flash-matched	7:2
283713	1	43	7	flash-matched	7:13
283713	1	44	7	flash-matched	7:8
283713	1	45	7	flash-matched	7:11
283713	1	46	7	flash-matched	7:16
283713	1	47	7	flash-matched	7:121
283713	1	50	6	flash-matched	6:48
283713	1	51	6	flash-matched	6:12
283713	1	52	6	flash-matched	6:40
283713	1	53	6	flash-matched	6:6
283713	1	54	6	flash-matched	6:10
283713	1	55	6	flash-matched	6:18
283713	1	56	6	flash-matched	6:43
283713	1	57	6	flash-matched	6:15
283713	1	58	6	flash-matched	6:10
283713	1	59	6	flash-matched	6:32
283713	1	60	6	flash-matched	6:13
283713	1	61	6	flash-matched	6:69
283713	1	62	6	flash-matched	6:22
283713	1	64	6	flash-matched	6:13
283713	1	65	6	flash-matched	6:74
283713	1	66	6	flash-matched	6:25
283713	1	67	6	flash-matched	6:405
283713	1	68	6	flash-matched	6:24
283713	1	69	17	flash-matched	17:12
283713	1	70	17	flash-matched	17:10
283713	1	71	17	flash-matched	17:6
283713	1	72	17	flash-matched	17:10
55595	2	8	8	flash-matched	8:3203
55595	2	15	10	NO-FLASH-MATCH (fallback: dominant)	10:3
55595	2	16	16	NO-FLASH-MATCH (fallback: dominant)	16:8
55595	2	33	8	flash-matched	8:3
55595	2	34	8	flash-matched	8:11
55595	2	35	8	flash-matched	8:7
55595	2	36	8	flash-matched	8:11
55595	2	38	16	NO-FLASH-MATCH (fallback: dominant)	16:12
407280	3	16	2	flash-matched	2:3283, 17:242
407280	3	30	17	flash-matched	17:23
407280	3	51	2	flash-matched	2:93
407280	3	52	17	flash-matched	17:16
281837	4	13	17	flash-matched	17:1095
281837	4	21	2	NO-FLASH-MATCH (fallback: dominant)	2:8
281837	4	33	17	flash-matched	17:4
281837	4	34	17	flash-matched	17:12
281837	4	35	17	flash-matched	17:6
281837	4	36	17	flash-matched	17:15
281837	4	37	17	flash-matched	17:11
281837	4	38	17	flash-matched	17:24
281837	4	39	17	flash-matched	17:36
281837	4	40	17	flash-matched	17:9
281837	4	41	17	flash-matched	17:9
281837	4	42	17	flash-matched	17:8
281837	4	43	17	flash-matched	17:14
281837	4	44	17	flash-matched	17:12
281837	4	45	17	flash-matched	17:10
281837	4	46	17	flash-matched	17:92
281837	4	47	17	flash-matched	17:24
281837	4	63	17	flash-matched	17:2551
281837	4	64	17	flash-matched	17:8
55539	5	18	11	flash-matched	11:1940
55539	5	22	2	flash-matched	2:31
55539	5	23	19	flash-matched	19:945
55539	5	39	19	flash-matched	19:506
55539	5	40	19	flash-matched	19:14
55539	5	41	19	flash-matched	19:15
314507	6	17	17	flash-matched	17:520
314507	6	47	17	flash-matched	17:12
314507	6	48	17	flash-matched	17:13
314507	6	49	17	flash-matched	17:10
314507	6	51	17	flash-matched	17:197
64921	7	11	16	flash-matched	16:766
64921	7	18	2	NO-FLASH-MATCH (fallback: dominant)	2:13
64921	7	37	16	flash-matched	16:7
64921	7	38	16	flash-matched	16:9
64921	7	39	16	flash-matched	16:12
64921	7	40	16	flash-matched	16:19
64921	7	41	16	flash-matched	16:14
64921	7	42	16	flash-matched	16:11
