sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV
mcp1k	18255	1	52085	0	18.491	3.345	26	1532252	0	nu-candidate	8	1	1	1	0	1.643	139.8	7	81.83155	167.87968	52.6194	0.7612706	-15.0	1.0	0.0	0.7	0.0	479.13812
mcp1k	18255	1	52195	0	18.353	2.490	26	1198268	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	52613	0	13.793	1.027	21	1199812	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	52657	0	17.725	3.230	25	1533880	0	nu-candidate	19	1	1	1	0	1.594	101.0	5	-79.23143	-141.1492	259.07562	1.0195407	-15.0	1.0	1.0	0.7	0.0	412.75696
mcp1k	18255	1	52723	0	17.964	3.056	25	1532240	0	nu-candidate	10	1	2	1	0	1.125	61.6	3	92.83194	29.015902	449.85474	2.1295567	-15.0	1.0	0.0	0.7	0.0	442.1714
mcp1k	18255	1	53361	0	17.234	3.736	25	1528356	0	nu-candidate	19	1	1	1	0	1.970	120.9	5	-114.04844	-168.48517	235.52103	-1.322715	-15.0	1.0	0.0	0.7	0.0	108.03926
mcp1k	18255	1	53427	0	17.708	4.052	25	1532732	0	nu-candidate	10	1	1	1	0	1.732	195.5	3	12.924346	71.92637	433.68448	3.5206225	-15.0	1.0	0.0	0.7	0.0	775.74866
mcp1k	18255	1	53493	0	14.947	1.006	22	1196156	0	no-bundle	8	0	1	0	0													
mcp1k	18255	1	53581	0	11.220	0.694	18	1198544	0	no-bundle	8	0	1	0	0													
mcp1k	18255	1	53713	0	3.023	3.381	11	1536188	0	nu-candidate	13	1	1	1	0	0.882	2.3	10	-137.66605	-79.499626	342.2225	-2.3904183	-15.0	1.0	0.0	0.7	0.0	143.75616
mcp1k	18255	1	53779	0	15.784	1.122	26	1199500	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	53955	0	15.813	1.150	26	1200532	0	cosmic-tagged	13	1	1	0	1													
mcp1k	18255	1	54175	0	11.157	3.582	21	1535740	0	nu-candidate	12	1	1	1	0	1.265	187.1	17	-201.11502	155.57336	182.55605	2.7252448	-15.0	1.0	1.0	0.7	0.0	660.07294
mcp1k	18255	1	54209	0	12.237	1.054	21	1201340	0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	54285	0	15.667	0.927	25	1199148	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	54341	0	16.094	4.240	25	1534692	0	nu-candidate	16	1	1	1	0	2.046	40.6	27	117.42871	164.69102	141.85777	0.5715175	-15.0	1.0	0.0	0.7	0.0	930.21704
mcp1k	18255	1	54351	0	9.401	3.780	16	1538024	0	nu-candidate	13	1	1	1	0	0.587	68.2	5	-140.36383	81.20309	189.61586	1.1865947	-15.0	1.0	0.0	0.7	0.0	588.51447
mcp1k	18255	1	54505	0	6.607	1.116	14	1199712	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	54527	0	9.951	1.037	17	1198064	0	no-beam-flash	7	0	0	0	0													
mcp1k	18255	1	55231	0	14.649	1.056	22	1199600	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	55539	0	16.713	4.690	24	1534408	0	nu-candidate	14	1	1	1	0	1.994	196.0	5	158.88194	36.520664	401.6933	1.1609701	-15.0	1.0	0.0	0.7	0.0	1241.7316
mcp1k	18255	1	55583	0	15.643	0.801	23	1199260	0	nu-candidate	9	1	1	0	1													
mcp1k	18255	1	55595	0	16.827	4.258	24	1534016	0	nu-candidate	9	1	1	1	0	1.801	190.4	7	-178.35197	-55.397255	194.17937	2.8488348	-15.0	1.0	0.0	0.7	0.0	883.67395
mcp1k	18255	1	55627	0	16.659	3.681	24	1533800	0	nu-candidate	16	1	1	1	0	1.740	191.7	5	-80.46728	60.12134	182.13924	3.9908729	-15.0	1.0	0.0	0.7	0.0	696.7183
mcp1k	18255	1	55693	0	15.204	0.917	22	1197396	0	no-bundle	9	0	2	0	0													
mcp1k	18255	1	55715	0	15.415	3.495	23	1532280	0	nu-candidate	12	1	1	1	0	1.547	31.8	13	-48.0577	-38.558018	482.03857	0.856777	-15.0	1.0	0.0	0.7	0.0	368.04474
mcp1k	18255	1	55925	0	15.195	1.171	23	1199068	0	nu-candidate	12	1	1	0	1													
mcp1k	18255	1	55957	0	15.367	2.971	23	1533144	0	nu-candidate	12	1	1	1	0	1.037	2.2	2	132.67415	7.6587257	446.24017	-2.5303316	-15.0	1.0	0.0	0.7	0.0	15.922628
mcp1k	18255	1	56211	0	15.088	3.237	23	1535788	0	nu-candidate	18	1	1	1	0	1.722	23.1	3	89.5271	-33.49652	82.20291	-1.6280575	-15.0	1.0	0.0	0.7	0.0	302.11075
mcp1k	18255	1	56243	0	16.443	4.050	24	1533356	0	nu-candidate	9	1	1	1	0	0.905	87.9	29	135.72862	-27.698774	109.532455	3.0033479	-15.0	1.0	0.0	0.7	0.0	802.99854
mcp1k	18255	1	56299	0	15.110	0.922	22	1198772	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	56353	0	15.167	0.863	22	1198764	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	56387	0	15.211	1.623	22	1199004	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	56463	0	17.893	8.465	25	1534348	0	no-bundle	9	0	1	1	0	1.185	429.3	17	131.21979	166.10753	185.36076	4.301008	-15.0	1.0	0.0	0.7	0.0	1385.8969
mcp1k	18255	1	56519	0	15.174	0.968	22	1197720	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57245	0	15.122	1.064	22	1199752	0	nu-candidate	12	1	1	0	1													
mcp1k	18255	1	57311	0	15.138	0.921	22	1198192	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57333	0	14.000	0.799	21	1197344	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57355	0	15.120	0.893	22	1198016	0	cosmic-tagged	11	1	1	0	1													
mcp1k	18255	1	57441	0	15.340	3.539	22	1536880	0	nu-candidate	14	1	1	1	0	0.975	102.0	9	-69.30596	-119.92245	408.5633	-1.2298411	-15.0	1.0	1.0	0.7	0.0	378.50867
mcp1k	18255	1	57485	0	15.246	3.567	22	1536600	0	nu-candidate	12	1	1	1	0	1.075	80.8	4	-43.97248	-98.735275	19.27127	0.7060175	-15.0	1.0	0.0	0.7	0.0	648.9788
mcp1k	18255	1	57487	0	11.678	1.103	18	1200028	0	nu-candidate	15	1	1	0	1													
mcp1k	18255	1	57575	0	7.082	5.067	14	1535572	0	nu-candidate	11	1	1	1	0	1.081	285.1	6	32.633457	70.56334	498.2255	-0.8264329	-15.0	1.0	1.0	0.7	0.0	617.2562
mcp1k	18255	1	57661	0	6.633	5.809	13	1537864	0	nu-candidate	12	1	1	1	0	1.818	122.3	12	93.997986	184.43137	135.82967	2.8988886	-15.0	1.0	0.0	0.7	0.0	699.3658
mcp1k	18255	1	57883	0	4.087	4.368	11	1536468	0	nu-candidate	14	1	1	1	0	1.372	97.4	2	105.835884	39.745983	268.27625	1.7590944	-15.0	1.0	0.0	0.7	0.0	804.75757
mcp1k	18255	1	57903	0	3.130	3.732	10	1535392	0	nu-candidate	10	1	1	1	0	1.197	97.3	8	-16.396082	-58.051144	265.89725	1.7960619	-15.0	1.0	0.0	0.7	0.0	563.3918
mcp1k	18255	1	57949	0	1.256	1.120	9	1199924	0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	58169	0	10.070	0.957	18	1199524	0	nu-candidate	10	1	1	0	1													
mcp1k	18255	1	58211	0	14.629	0.852	23	1200720	0	nu-candidate	5	1	1	0	1													
mcp1k	18255	1	58255	0	13.610	0.776	21	1198448	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	58321	0	14.799	3.779	22	1531976	0	nu-candidate	14	1	1	1	0	0.561	177.8	2	-67.082146	105.40787	466.02634	3.8943884	-15.0	1.0	0.0	0.7	0.0	997.8635
mcp1k	18255	1	58343	0	14.700	1.404	22	1202128	0	cosmic-tagged	11	1	1	1	1	1.399	1.2	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18255	1	58345	0	14.714	2.820	22	1532780	0	nu-candidate	9	1	1	1	0	1.568	47.7	3	91.020676	199.93068	128.23047	-0.020630937	-15.0	1.0	1.0	0.7	0.0	249.77548
mcp1k	18255	1	58433	0	12.411	0.899	20	1196128	0	nu-candidate	9	1	1	0	1													
mcp1k	18255	1	58519	0	14.653	0.922	22	1195116	0	no-beam-flash	13	0	0	0	0													
mcp1k	18255	1	58543	0			22	1196300	0	cosmic-tagged	11	1	1	0	1													
mcp1k	18255	1	58607	0	14.787	3.241	22	1533368	0	nu-candidate	15	1	1	1	0	1.575	15.7	13	39.35953	31.387636	188.8622	0.15036349	-15.0	1.0	0.0	0.7	0.0	531.2999
mcp1k	18255	1	58653	0	14.754	3.181	22	1533508	0	nu-candidate	11	1	1	1	0	1.698	93.0	8	-137.9766	39.88389	91.40739	1.2921767	-15.0	1.0	0.0	0.7	0.0	356.19965
mcp1k	18255	1	58667	0	14.728	1.153	22	1198964	0	nu-candidate	10	1	1	0	1													
mcp1k	18255	1	58711	0	14.643	1.067	22	1196560	0	cosmic-tagged	10	1	2	0	1													
mcp1k	18255	1	58717	0	14.956	3.528	23	1533716	0	nu-candidate	17	1	1	1	0	0.656	21.4	4	196.32855	80.37496	40.945732	-0.41637617	-15.0	1.0	0.0	0.7	0.0	219.45049
mcp1k	18255	1	58755	0	14.758	2.102	22	1199240	0	cosmic-tagged	16	1	1	0	1													
mcp1k	18255	1	58777	0	12.318	0.761	20	1199488	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	58821	0	14.816	1.734	22	1196340	0	cosmic-tagged	17	1	1	0	1													
mcp1k	18255	1	58997	0	14.520	0.760	22	1197044	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	59003	0	14.866	3.992	22	1534572	0	nu-candidate	15	1	1	1	0	1.578	298.4	3	42.225464	-15.400908	210.06314	2.8090231	-15.0	1.0	0.0	0.7	0.0	843.3539
mcp1k	18255	1	59019	0	13.633	0.989	21	1196580	0	no-beam-flash	14	0	0	0	0													
mcp1k	18255	1	59025	0	14.920	5.255	23	1532340	0	nu-candidate	13	1	1	1	0	1.605	299.7	5	-163.95271	-25.594818	132.9319	2.4968147	-15.0	1.0	0.0	0.7	0.0	1211.9637
mcp1k	18255	1	59047	0	14.604	1.042	22	1200584	0	cosmic-tagged	6	1	1	1	1	0.858	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18255	1	59063	0	14.459	0.914	21	1200376	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	59069	0	14.257	0.849	21	1197960	0	no-bundle	5	0	1	0	0													
mcp1k	18255	1	59085	0	14.362	3.397	22	1535068	0	nu-candidate	13	1	1	1	0	1.778	25.8	3	-10.2219925	188.2295	52.535496	-0.89386606	-4.300936	1.0	0.0	0.7	0.0	134.48537
mcp1k	18255	1	59093	0	14.527	3.543	21	1535232	0	nu-candidate	11	1	1	1	0	1.138	120.1	14	-86.57023	-18.319555	182.76843	2.5723777	-15.0	1.0	0.0	0.7	0.0	634.8577
mcp1k	18255	1	59179	0	13.106	3.472	20	1537276	0	nu-candidate	10	1	1	1	0	1.213	168.6	4	-81.35036	10.921677	174.36348	3.5603254	-15.0	1.0	0.0	0.7	0.0	704.95325
mcp1k	18255	1	59247	0	12.790	3.648	19	1535916	0	nu-candidate	13	1	1	1	0	1.644	159.4	2	8.865581	160.92361	146.90921	1.4467584	-15.0	1.0	0.0	0.7	0.0	704.6465
mcp1k	18255	1	59261	0	12.324	3.286	19	1536320	0	nu-candidate	10	1	1	1	0	0.892	94.5	8	97.47587	129.8041	176.83127	-1.3726856	-15.0	1.0	1.0	0.7	0.0	654.911
mcp1k	18255	1	59335	0	12.431	3.352	19	1535976	0	nu-candidate	8	1	1	1	0	1.513	71.2	12	-172.37387	47.081215	78.87067	1.4607284	-15.0	1.0	0.0	0.7	0.0	348.5834
mcp1k	18255	1	59371	0	12.265	3.472	19	1535848	0	nu-candidate	8	1	1	1	0	1.548	107.8	7	47.42492	130.49437	21.525448	2.6773634	-15.0	1.0	0.0	0.7	0.0	570.372
mcp1k	18255	1	59377	0	11.496	0.914	18	1201872	0	cosmic-tagged	5	1	1	0	1													
mcp1k	18255	1	59415	0	1.142	1.031	9	1200272	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	59459	0	2.033	1.933	10	1199960	0	cosmic-tagged	15	1	1	0	1													
mcp1k	18255	1	59553	0	8.079	2.981	16	1535580	0	nu-candidate	9	1	1	1	0	0.609	78.3	9	56.629948	-138.90833	383.10684	1.9585577	-15.0	1.0	1.0	0.7	0.0	542.7447
mcp1k	18255	1	59663	0	1.006	0.916	8	1200272	0	nu-candidate	9	2	2	0	2													
mcp1k	18255	1	59685	0	8.132	3.236	16	1534756	0	nu-candidate	6	1	1	1	0	1.664	168.2	2	143.07243	-143.16322	195.16405	3.2732887	-15.0	1.0	0.0	0.7	0.0	811.1989
mcp1k	18255	1	59723	0	15.060	0.952	23	1200216	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	59753	0	16.202	2.964	24	1534684	0	nu-candidate	15	1	1	1	0	1.061	3.1	13	67.53077	-170.62193	145.7229	-2.5462446	-15.0	1.0	0.0	0.7	0.0	138.82529
mcp1k	18255	1	59773	0	11.029	1.052	19	1198716	0	cosmic-tagged	18	1	1	0	1													
mcp1k	18255	1	59789	0	15.143	1.122	23	1198628	0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	59795	0	16.063	1.717	23	1192572	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	59863	0	16.118	1.311	23	1199960	0	cosmic-tagged	14	1	1	0	1													
mcp1k	18255	1	59899	0	16.539	3.047	24	1528172	0	nu-candidate	11	1	1	1	0	1.602	40.2	2	-183.70042	-4.341228	47.397346	1.252637	-15.0	1.0	0.0	0.7	0.0	653.52515
mcp1k	18255	1	59929	0	17.132	3.412	25	1533764	0	nu-candidate	14	1	1	1	0	1.932	137.6	13	78.43407	177.22478	330.65778	0.13013129	-15.0	1.0	0.0	0.7	0.0	573.35547
mcp1k	18255	1	60017	0	17.073	3.269	25	1531732	0	nu-candidate	10	1	1	1	0	1.404	46.7	2	200.90698	110.68209	390.5868	1.163077	-15.0	1.0	1.0	0.7	0.0	247.45506
mcp1k	18255	1	60119	0	14.992	1.136	22	1189004	0	no-beam-flash	15	0	0	0	0													
mcp1k	18255	1	60345	0	15.904	0.987	23	1194592	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	60369	0	16.136	0.892	23	1196832	0	cosmic-tagged	13	1	1	0	1													
mcp1k	18255	1	60559	0	12.598	1.374	19	1199544	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	60669	0	11.142	3.581	18	1532500	0	nu-candidate	14	1	1	1	0	1.625	81.0	4	-55.154545	68.43214	66.42945	1.1842843	-15.0	1.0	0.0	0.7	0.0	497.45624
mcp1k	18255	1	60763	0	14.926	0.970	22	1195492	0	no-bundle	12	0	1	0	0													
mcp1k	18255	1	60933	0	17.488	4.709	25	1533036	0	nu-candidate	13	1	1	1	0	1.693	145.3	5	-68.757416	25.585508	276.44452	3.8619835	-15.0	1.0	0.0	0.7	0.0	711.1759
mcp1k	18255	1	60985	0	16.111	0.907	23	1196760	0	cosmic-tagged	11	1	1	0	1													
mcp1k	18255	1	61071	0	16.133	2.785	23	1528872	0	nu-candidate	10	1	1	1	0	1.211	3.1	3	-127.8183	-195.28966	403.7892	-1.6381195	-15.0	1.0	0.0	0.7	0.0	71.7543
mcp1k	18255	1	61093	0	16.173	1.083	23	1198704	0	cosmic-tagged	13	1	1	0	1													
mcp1k	18255	1	61307	0	14.970	0.898	22	1199696	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	61313	0	16.067	1.131	23	1199692	0	cosmic-tagged	13	1	1	0	1													
mcp1k	18255	1	61351	0			23	1533052	0	nu-candidate	11	1	1	1	0	1.919	352.5	6	-63.490574	-122.967995	190.64604	1.4649684	-15.0	1.0	1.0	0.7	0.0	946.6137
mcp1k	18255	1	61417	0	15.899	3.549	23	1533840	0	nu-candidate	9	1	1	1	0	1.506	157.3	6	81.75882	-83.87339	387.4927	2.8769138	-15.0	1.0	0.0	0.7	0.0	737.24884
mcp1k	18255	1	61461	0			24	1537004	0	nu-candidate	7	1	1	1	0	0.645	137.5	13	104.233055	-91.76635	161.9096	3.2242777	-15.0	1.0	0.0	0.7	0.0	579.3135
mcp1k	18255	1	61483	0	14.284	0.851	21	1200280	0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	61579	0	17.049	4.206	24	1537352	0	nu-candidate	13	1	1	1	0	1.016	156.2	18	17.073442	-118.48722	54.9927	4.301008	-15.0	1.0	1.0	0.7	0.0	806.6912
mcp1k	18255	1	61637	0	15.332	0.987	22	1199808	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	61681	0	13.137	3.012	20	1536732	0	nu-candidate	11	2	2	1	1	1.286	111.1	2	-164.90587	-112.82725	201.05354	3.6043031	-15.0	1.0	0.0	0.7	0.0	515.8396
mcp1k	18255	1	61711	0	11.796	0.726	18	1201492	0	nu-candidate	10	1	1	0	2													
mcp1k	18255	1	61843	0	9.435	3.704	16	1535528	0	nu-candidate	14	1	1	1	0	1.246	41.7	19	198.52682	130.6957	75.66361	-2.7442276	-4.300936	0.0	1.0	0.7	0.0	369.33026
mcp1k	18255	1	61997	0	5.485	2.370	12	1200636	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	62011	0	4.028	1.072	11	1201980	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	62019	0	2.427	2.126	10	1200452	0	cosmic-tagged	16	1	1	0	1													
mcp1k	18255	1	62149	0	4.214	4.572	12	1536596	0	nu-candidate	13	1	1	1	0	1.175	128.0	4	114.08574	-61.908604	288.3451	4.301008	-15.0	1.0	0.0	0.7	0.0	700.3789
mcp1k	18255	1	62209	0	1.472	1.392	10	1201584	0	no-beam-flash	13	0	0	0	0													
mcp1k	18255	1	62231	0	13.497	1.398	22	1200524	0	cosmic-tagged	11	1	1	0	1													
mcp1k	18255	1	62281	0	16.002	3.908	24	1532924	0	nu-candidate	18	1	1	1	0	1.026	120.8	2	182.35146	-92.92475	319.35907	-1.663527	-15.0	1.0	0.0	0.7	0.0	41.471687
mcp1k	18255	1	62303	0	11.164	0.999	19	1198652	0	cosmic-tagged	12	1	1	0	1													
mcp1k	18255	1	62327	0	12.362	1.212	21	1199688	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	62429	0	13.593	1.082	22	1200984	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	62459	0	15.986	4.967	24	1533600	0	nu-candidate	13	1	2	1	0	0.730	197.1	4	65.23969	197.07146	405.1294	2.3357282	-15.0	1.0	0.0	0.7	0.0	907.3079
mcp1k	18255	1	62473	0	13.383	0.741	20	1201136	0	cosmic-tagged	9	1	1	0	1													
mcp1k	18255	1	62495	0	15.834	3.424	23	1534396	0	nu-candidate	14	1	2	1	0	0.583	76.4	10	74.32061	153.26749	29.109566	2.2940717	-15.0	1.0	0.0	0.7	0.0	520.7769
mcp1k	18255	1	62561	0	15.864	2.937	23	1534372	0	nu-candidate	13	1	1	1	0	1.072	2.4	1	3.5802748	-79.103966	60.810715	-2.8452094	-15.0	1.0	0.0	0.7	0.0	30.917873
mcp1k	18255	1	62583	0	12.317	1.525	19	1198620	0	cosmic-tagged	11	1	1	1	1	0.854	1.6	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18255	1	62613	0	17.179	5.155	24	1529860	0	nu-candidate	13	1	1	1	0	1.041	279.7	4	182.27835	103.175156	0.0053276075	-3.9492567	-15.0	1.0	1.0	0.7	0.0	804.8635
mcp1k	18255	1	62721	0	14.745	2.812	22	1534764	0	nu-candidate	12	1	1	1	0	0.604	5.2	11	49.9662	15.455765	137.32605	-1.5058972	-15.0	1.0	0.0	0.7	0.0	167.2549
mcp1k	18255	1	62825	0	14.619	1.012	22	1198672	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	62943	0	14.662	1.334	22	1199480	0	cosmic-tagged	19	1	1	0	1													
mcp1k	18255	1	62979	0	12.391	1.151	19	1198796	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	63097	0	13.382	0.880	20	1196280	0	nu-candidate	12	1	1	0	1													
mcp1k	18255	1	63163	0	15.873	3.947	23	1534652	0	nu-candidate	8	1	1	1	0	1.881	171.8	9	94.597786	112.82179	331.45004	3.0334864	-15.0	1.0	0.0	0.7	0.0	747.58716
mcp1k	18255	1	63273	0	14.710	1.221	22	1198976	0	nu-candidate	15	1	1	0	1													
mcp1k	18255	1	63359	0	17.165	4.438	25	1547552	0	nu-candidate	16	1	1	1	0	0.815	26.0	3	-159.55188	185.2971	51.94253	-2.178174	-15.0	1.0	0.0	0.7	0.0	217.39566
mcp1k	18255	1	63427	0	14.878	3.065	22	1535508	0	nu-candidate	12	1	1	1	0	1.022	84.4	5	-86.822525	-24.220821	111.64329	2.4747858	-15.0	1.0	0.0	0.7	0.0	528.9076
mcp1k	18255	1	63493	0	13.792	1.252	21	1201372	0	nu-candidate	15	1	1	0	1													
mcp1k	18255	1	63515	0	13.473	1.058	20	1198124	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	63537	0	15.723	2.962	22	1530452	0	nu-candidate	12	1	1	1	0	0.657	2.0	10	-185.52495	60.50107	247.91713	-1.7534813	-15.0	1.0	0.0	0.7	0.0	136.23495
mcp1k	18255	1	63551	0	15.678	3.007	22	1534916	0	nu-candidate	6	1	1	1	0	2.027	94.7	1	62.88252	-2.4378488	282.73227	-0.7774835	-15.0	1.0	1.0	0.7	0.0	507.1292
mcp1k	18255	1	63559	0	15.858	3.536	23	1534620	0	nu-candidate	12	1	1	1	0	1.326	157.8	16	184.22128	129.72163	85.9415	0.5500253	-15.0	1.0	1.0	0.7	0.0	613.2369
mcp1k	18255	1	63581	0	14.649	1.006	21	1199136	0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	63603	0	15.728	3.750	22	1532888	0	nu-candidate	11	1	1	1	0	1.306	120.9	2	43.070953	179.89168	149.07544	3.546436	-15.0	1.0	0.0	0.7	0.0	817.9387
mcp1k	18255	1	63669	0	14.898	3.719	21	1533148	0	nu-candidate	5	1	1	1	0	1.994	180.5	11	-85.2929	121.70781	334.41013	2.148736	-15.0	1.0	0.0	0.7	0.0	544.37317
mcp1k	18255	1	63711	0	12.974	1.389	20	1200364	0	cosmic-tagged	17	1	1	0	1													
mcp1k	18255	1	63947	0	13.384	0.980	19	1200992	0	nu-candidate	9	1	1	0	1													
mcp1k	18255	1	64057	0	11.541	1.096	18	1199168	0	no-beam-flash	18	0	0	0	0													
mcp1k	18255	1	64079	0	9.485	0.794	16	1199296	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	64107	0	1.260	1.138	8	1199236	0	nu-candidate	16	1	1	0	1													
mcp1k	18255	1	64409	0	11.522	6.549	20	1535312	0	nu-candidate	7	1	1	1	0	0.534	59.1	33	77.391045	143.23003	305.5429	-0.7375658	4.300936	1.0	0.0	0.7	0.0	1096.9716
mcp1k	18255	1	64453	0	6.526	0.994	15	1200916	0	cosmic-tagged	10	1	1	0	1													
mcp1k	18255	1	64475	0	2.792	1.620	10	1198796	0	cosmic-tagged	16	1	1	0	1													
