sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp2k	18259	1	48774	0	19.324	7.402	20	1220868	0	nu-candidate	8	1	1	1	0	1.592	290.2	3	-7.4745927	17.60811	189.45299	4.879018	-15.0	1.0	0.0	0.7	0.0	892.20844	0.0	0.0	0.0	0	4.319338
mcp2k	18259	1	48840	0	13.269	1.042	14	369132	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18259	1	49016	0	13.371	1.175	14	412876	0	no-bundle	14	0	1	0	0																		
mcp2k	18259	1	49346	0	14.314	0.893	16	362092	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	49415	0	16.786	5.089	18	1179604	0	nu-candidate	13	1	1	1	0	0.672	11.3	3	152.29535	101.42643	367.91016	-3.109426	-15.0	1.0	0.0	0.7	0.0	134.0816	101.56271	0.0	101.56271	2	5.403563
mcp2k	18255	1	49657	0	14.420	0.873	16	364304	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18259	1	49698	0	14.393	0.903	16	370984	0	nu-candidate	16	1	1	0	0																		
mcp2k	18259	1	49742	0	19.247	5.450	21	1177344	0	nu-candidate	12	1	1	1	0	1.680	86.1	5	180.73679	54.2994	55.46307	1.4630873	-15.0	1.0	1.0	0.7	0.0	446.75006	1.7670894	0.0	1.7670894	1	1.1074929
mcp2k	18255	1	49745	0	16.862	6.148	18	1189428	0	nu-candidate	8	1	1	1	0	1.840	46.2	2	-50.043804	-60.31238	301.7564	-1.0163398	-0.5922987	1.0	0.0	0.7	0.0	369.06363	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	49767	0	19.500	4.792	21	857276	0	cosmic-tagged	14	1	1	1	0	1.922	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	49789	0	10.698	1.259	12	375956	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18255	1	49877	0	13.161	3.377	15	765124	0	cosmic-tagged	15	1	1	1	0	1.305	1.4	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	49984	0	18.096	5.337	20	1226868	0	nu-candidate	16	1	1	1	0	0.732	27.0	2	-160.16823	-193.10625	476.7954	1.582063	-15.0	1.0	0.0	0.7	0.0	200.83952	0.0	0.0	0.0	0	0.66438913
mcp2k	18255	1	49987	0	14.421	6.255	16	1201156	0	nu-candidate	9	1	1	1	0	0.633	217.9	6	-108.21266	180.64221	338.32043	1.2691785	-15.0	1.0	1.0	0.7	0.0	638.6887	3.2810762	0.0	3.2810762	2	5.4045477
mcp2k	18259	1	50182	0	18.066	5.697	20	1170000	0	nu-candidate	10	1	1	1	0	1.956	121.3	3	-19.285082	-113.038506	306.02655	3.7190685	-15.0	1.0	0.0	0.7	0.0	511.10284	0.0	0.0	0.0	0	5.594949
mcp2k	18259	1	50226	0	8.350	0.745	10	340052	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	50270	0	14.361	0.902	16	367772	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	50273	0	14.341	0.935	16	335368	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18259	1	50336	0	14.322	0.924	16	335136	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18259	1	50446	0	16.954	5.236	18	1171584	0	nu-candidate	14	1	1	1	0	1.740	64.1	8	119.95188	-85.15117	223.80629	0.82612187	-15.0	1.0	0.0	0.7	0.0	294.8933	0.0	0.0	0.0	0	9.445462
mcp2k	18255	1	50680	0	13.104	0.859	15	354596	0	no-beam-flash	14	0	0	0	0																		
mcp2k	18259	1	50688	0	15.558	4.715	17	1106916	0	nu-candidate	7	1	1	1	0	0.938	3.0	6	126.89441	3.2406802	42.34815	-1.8397324	-15.0	1.0	0.0	0.7	0.0	114.0548	4.393734	0.0	4.393734	3	3.5281308
mcp2k	18259	1	50732	0	13.140	0.929	15	368520	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18255	1	50801	0	18.112	6.513	20	1252200	0	no-bundle	10	0	1	1	0	2.013	49.7	24	-148.8213	-30.769255	302.44263	-0.35352737	-15.0	1.0	0.0	0.7	0.0	509.1226	18.040468	0.0	18.040468	2	40.039757
mcp2k	18255	1	50812	0	13.294	0.941	15	381988	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18259	1	50842	0	13.304	1.107	15	402816	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	51065	0	13.429	1.444	15	495432	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	51109	0	13.059	0.759	15	329540	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	51128	0	16.861	6.086	18	1236544	0	nu-candidate	13	1	1	1	0	1.670	57.7	22	164.00143	113.88248	296.02316	0.66654694	-15.0	1.0	0.0	0.7	0.0	503.43057	5.6101713	0.0	5.6101713	1	3.501691
mcp2k	18255	1	51153	0	13.074	1.154	15	393940	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18255	1	51208	0	13.158	1.363	15	412188	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	51219	0	20.541	9.652	22	1155748	0	nu-candidate	11	1	1	1	0	1.856	186.0	13	-84.21172	-110.030594	15.567093	3.2436996	-15.0	1.0	0.0	0.7	0.0	1056.5739	3.1992245	0.0	3.1992245	4	7.540642
mcp2k	18259	1	51260	0	15.792	5.529	17	1238768	0	nu-candidate	17	1	1	1	0	1.795	24.8	10	-201.44307	97.289345	30.190283	-1.4369873	-13.591919	1.0	1.0	0.7	0.0	94.946625	2.9622607	0.0	2.9622607	2	12.579306
mcp2k	18259	1	51348	0	12.023	0.868	14	349604	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	51417	0	13.096	1.120	15	383936	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18255	1	51428	0	12.087	1.012	13	393492	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18259	1	51546	0	15.885	6.830	17	1280780	0	nu-candidate	16	1	1	1	0	1.390	69.9	9	-158.41599	173.33006	420.86288	0.8249835	-15.0	1.0	0.0	0.7	0.0	511.06458	79.16196	0.0	79.16196	2	18.098927
mcp2k	18259	1	51590	0	11.945	0.780	13	345076	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	51692	0	12.077	1.428	14	460272	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18259	1	51722	0	14.504	5.661	16	1212680	0	nu-candidate	13	1	1	1	0	0.990	25.5	5	-104.13069	93.00463	89.2667	-0.68120605	-5.4352536	1.0	0.0	0.7	0.0	129.85202	45.548367	0.0	45.548367	2	0.0
mcp2k	18255	1	51736	0	11.952	0.909	13	335908	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	51846	0	11.886	0.812	13	326912	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	51868	0	17.961	6.233	19	1165424	0	nu-candidate	7	1	1	1	0	1.440	158.5	11	12.020434	-22.955782	211.09755	1.7423689	-15.0	1.0	1.0	0.7	0.0	590.80206	40.72482	0.0	40.72482	6	7.594166
mcp2k	18255	1	51890	0	21.631	8.726	23	1204808	0	nu-candidate	12	1	1	1	0	0.618	289.9	5	56.92712	128.92665	33.57178	5.4300523	-15.0	1.0	0.0	0.7	0.0	1042.7467	0.0	0.0	0.0	0	20.53941
mcp2k	18255	1	51934	0	12.075	1.324	14	437156	0	no-beam-flash	18	0	0	0	0																		
mcp2k	18259	1	51964	0	19.203	7.378	21	1188120	0	nu-candidate	8	1	1	1	0	0.934	202.0	1	-122.17088	34.355618	289.59006	4.459598	-15.0	1.0	0.0	0.7	0.0	723.3073	0.2566932	0.0	0.2566932	1	0.0
mcp2k	18255	1	52044	0	19.260	7.015	21	1240884	0	nu-candidate	12	1	1	1	0	1.974	107.9	21	-85.14358	-118.69496	240.22188	2.0826313	-10.329338	1.0	0.0	0.7	0.0	571.90826	83.61432	0.0	83.61432	6	12.623472
mcp2k	18255	1	52121	0	18.010	6.139	20	1212236	0	nu-candidate	8	1	1	1	0	1.985	83.6	3	-28.697184	-166.47816	74.47731	2.8863204	-15.0	1.0	0.0	0.7	0.0	535.7319	1.5417101	0.0	1.5417101	1	0.0
mcp2k	18255	1	52220	0	17.931	5.648	19	1159964	0	nu-candidate	11	1	1	1	0	1.801	164.0	7	-126.49317	-80.33426	123.75114	3.1552641	-15.0	1.0	0.0	0.7	0.0	529.78906	1.1162602	0.0	1.1162602	1	5.3988905
mcp2k	18255	1	52286	0	16.765	5.575	18	1221984	0	nu-candidate	16	1	1	1	0	1.206	26.1	7	30.99087	-53.487247	71.80709	-1.2785121	-15.0	1.0	0.0	0.7	0.0	129.53336	175.78163	173.83833	1.9432993	3	95.69868
mcp2k	18255	1	52297	0	13.179	1.358	15	427324	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	52338	0	15.711	7.461	17	1226996	0	nu-candidate	9	1	1	1	0	1.253	302.5	4	-135.01047	-128.12793	256.40033	2.180486	-15.0	1.0	0.0	0.7	0.0	974.10315	0.0	0.0	0.0	0	7.356576
mcp2k	18255	1	52352	0	16.776	5.220	18	1218776	0	nu-candidate	12	1	1	1	0	0.598	5.4	10	-102.56631	43.335247	338.11807	-1.2318443	-15.0	1.0	0.0	0.7	0.0	104.618484	3.8493872	0.0	3.8493872	4	8.56643
mcp2k	18259	1	52404	0	13.170	1.251	15	417732	0	nu-candidate	11	1	1	0	0																		
mcp2k	18259	1	52558	0	11.979	0.737	13	316840	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	52572	0	12.896	1.303	13	439292	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	52605	0	18.938	5.975	20	1183332	0	nu-candidate	9	1	1	1	0	1.080	17.7	8	-164.18982	64.58394	292.3697	-1.1008172	-13.925206	1.0	0.0	0.7	0.0	444.69882	2.7487729	0.0	2.7487729	1	7.2198453
mcp2k	18255	1	52638	0	16.828	3.911	18	780888	0	cosmic-tagged	15	1	1	1	0	1.843	1.5	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	52693	0	20.590	8.574	22	1223644	0	nu-candidate	12	1	1	1	0	1.459	198.1	15	89.64089	-50.80361	34.74323	-1.5973825	-7.815227	1.0	1.0	0.7	0.0	901.30457	5.512176	0.0	5.512176	2	0.0
mcp2k	18255	1	52715	0	11.816	1.057	13	401952	0	no-bundle	10	0	1	0	0																		
mcp2k	18255	1	52759	0	15.653	5.019	17	1167480	0	nu-candidate	10	1	1	1	0	1.750	19.5	6	55.470757	-121.886154	369.61542	-1.537562	-15.0	1.0	0.0	0.7	0.0	261.44632	6.6323447	0.0	6.6323447	5	3.7919495
mcp2k	18255	1	52880	0	13.211	0.885	15	363728	0	no-bundle	7	0	1	0	0																		
mcp2k	18255	1	53001	0	13.296	0.876	15	354964	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	53111	0	13.348	1.138	15	413260	0	cosmic-tagged	17	1	1	0	0																		
mcp2k	18259	1	53130	0	15.736	5.500	17	1202728	0	nu-candidate	10	1	1	1	0	1.622	35.8	2	-110.52685	-35.62897	482.79398	0.43227547	-15.0	1.0	0.0	0.7	0.0	368.08505	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	53196	0	14.515	2.141	16	494136	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	53342	0	13.413	1.159	15	416688	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	53474	0	13.173	1.351	14	382440	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	53584	0	12.217	0.843	14	353780	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18259	1	53658	0	19.355	5.839	21	1230624	0	nu-candidate	12	1	1	1	0	0.663	95.1	7	-85.18427	-95.1076	1.0535494	-1.5959324	-15.0	1.0	1.0	0.37087446	0.0	500.83685	160.03745	160.03745	0.0	1	139.03542
mcp2k	18255	1	53749	0	12.256	1.002	14	378488	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18259	1	53790	0	13.401	1.063	15	400484	0	no-bundle	14	0	1	0	0																		
mcp2k	18255	1	53793	0	20.572	10.310	22	1226424	0	nu-candidate	12	1	1	1	0	1.102	247.6	5	84.415535	-22.262888	117.675575	4.7431765	-15.0	1.0	0.0	0.7	0.0	1444.0592	66.32798	0.0	66.32798	1	2.5796368
mcp2k	18255	1	53848	0	12.290	1.232	14	441848	0	no-beam-flash	16	0	0	0	0																		
mcp2k	18255	1	53881	0	14.569	5.404	16	1204272	0	nu-candidate	13	2	2	1	0	0.957	79.5	4	90.75763	62.59103	409.35574	-1.3005842	-15.0	1.0	0.0	0.7	0.0	412.60028	0.0	0.0	0.0	0	5.7964287
mcp2k	18259	1	53944	0	11.873	0.622	13	311996	0	cosmic-tagged	6	1	1	0	0																		
mcp2k	18255	1	53980	0	13.025	0.798	15	352284	0	no-beam-flash	9	0	0	0	0																		
mcp2k	18255	1	54068	0	14.339	1.230	16	421700	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18255	1	54156	0	14.312	1.128	16	403824	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	54255	0	14.339	1.033	16	390320	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	54332	0	25.293	12.378	27	1254984	0	nu-candidate	14	1	1	1	0	1.968	88.7	46	63.910873	-50.83725	112.79314	0.82082593	-15.0	1.0	0.0	0.7	0.0	1195.2552	346.84872	207.8279	139.02083	15	192.11055
mcp2k	18259	1	54450	0	14.316	1.234	16	393404	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	54453	0	18.043	7.142	20	1220856	0	cosmic-tagged	10	1	1	1	0	1.834	40.6	38	-94.64598	-76.25555	204.52461	-0.30844763	-15.0	1.0	0.0	0.7	0.0	631.5114	233.22858	130.32521	102.903366	14	40.792137
mcp2k	18255	1	54464	0	13.217	0.766	15	335720	0	nu-candidate	9	1	1	0	0																		
mcp2k	18255	1	54475	0	19.286	6.600	21	1280108	0	nu-candidate	13	1	1	1	0	1.340	152.1	4	-87.61645	-102.12492	439.34888	2.8386426	-15.0	1.0	0.0	0.7	0.0	371.49567	2.94807	0.0	2.94807	2	24.24856
mcp2k	18255	1	54508	0	16.842	5.541	18	1201676	0	nu-candidate	11	1	1	1	0	1.008	21.0	5	19.003738	-106.574646	200.51903	-1.7667552	-15.0	1.0	0.0	0.7	0.0	254.99593	0.0	0.0	0.0	0	4.5762057
mcp2k	18255	1	54629	0	19.265	7.465	21	1212376	0	nu-candidate	10	1	1	1	0	1.249	134.0	4	-56.474716	66.456024	1.4965242	-2.3625746	-15.0	1.0	1.0	0.62279737	0.0	786.1086	0.0	0.0	0.0	0	3.9927044
mcp2k	18255	1	54640	0	13.095	0.857	14	349156	0	nu-candidate	9	1	1	0	0																		
mcp2k	18259	1	54692	0	10.793	1.157	12	360816	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	54706	0	11.828	0.904	13	349304	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	54717	0	12.012	1.416	14	417796	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18255	1	54882	0	12.113	1.416	14	491648	0	cosmic-tagged	15	1	1	0	0																		
mcp2k	18259	1	55154	0	13.041	0.731	14	333176	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	55220	0	16.916	5.792	19	1241480	0	nu-candidate	14	1	1	1	0	1.964	39.4	2	43.227825	-4.4306507	486.42416	-0.18538824	-15.0	1.0	1.0	0.7	0.0	388.15836	2.943764	0.0	2.943764	2	0.0
mcp2k	18255	1	55278	0	16.730	5.561	18	1189048	0	nu-candidate	9	1	1	1	0	1.428	128.7	5	-67.8627	84.98316	461.72617	0.25241902	-15.0	1.0	0.0	0.7	0.0	684.89105	1.6185015	0.0	1.6185015	1	2.8855865
mcp2k	18259	1	55286	0	15.661	3.785	17	769084	0	cosmic-tagged	12	1	1	1	0	1.265	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	55322	0	19.376	8.586	21	1244360	0	nu-candidate	13	1	1	1	0	1.138	210.9	8	-78.370995	89.54598	188.70654	0.9413386	-15.0	1.0	0.0	0.7	0.0	912.1537	88.31066	0.0	88.31066	3	24.625275
mcp2k	18255	1	55377	0	13.223	1.244	15	420156	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	55443	0	15.562	4.767	17	1146168	0	nu-candidate	9	1	1	1	0	1.457	5.8	22	10.680427	-31.334263	129.35666	-1.0803319	-15.0	1.0	0.0	0.7	0.0	103.43925	18.10373	0.0	18.10373	11	15.375928
mcp2k	18255	1	55542	0	20.432	8.833	22	1196284	0	nu-candidate	9	1	1	1	0	0.871	250.2	2	-56.97436	-61.143757	123.90298	2.3439634	-15.0	1.0	0.0	0.7	0.0	799.3931	0.0	0.0	0.0	0	3.312637
mcp2k	18255	1	55740	0	19.263	7.635	21	1217340	0	nu-candidate	12	1	1	1	0	1.380	162.5	17	-56.552025	133.30095	253.24371	1.078437	-15.0	1.0	1.0	0.7	0.0	886.2893	588.8735	0.0	588.8735	7	10.585862
mcp2k	18259	1	55770	0	13.191	1.225	15	420424	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	55773	0	13.038	0.778	14	337604	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	55806	0	12.068	0.846	13	349112	0	nu-candidate	9	1	1	0	0																		
mcp2k	18255	1	56136	0	11.975	0.860	13	353588	0	nu-candidate	12	1	1	0	0																		
mcp2k	18259	1	56144	0	13.154	0.828	15	342896	0	nu-candidate	14	1	1	0	0																		
mcp2k	18255	1	56180	0	18.057	7.267	20	1206460	0	nu-candidate	10	1	1	1	0	1.610	119.3	20	-173.71585	40.028816	229.09029	2.8362684	-15.0	1.0	0.0	0.7	0.0	889.5242	161.75917	0.0	161.75917	6	75.09965
mcp2k	18255	1	56257	0	13.158	0.967	15	372976	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	56290	0	13.226	0.918	15	367664	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	56334	0	13.282	1.194	15	425016	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	56466	0	13.148	0.894	15	351524	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	56521	0	16.911	5.038	18	1184908	0	nu-candidate	11	2	2	1	0	1.887	2.2	2	-59.201035	-183.83098	401.4311	-2.1257582	-15.0	1.0	0.0	0.7	0.0	23.465488	0.0	0.0	0.0	0	3.0614233
mcp2k	18255	1	56763	0	16.866	5.438	18	1165772	0	nu-candidate	9	1	1	1	0	1.094	20.7	6	190.1766	124.61115	107.00086	-1.4613806	-15.0	1.0	0.0	0.7	0.0	212.40784	1.5004323	0.0	1.5004323	1	46.18455
mcp2k	18255	1	56829	0	13.155	0.962	15	355348	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	56862	0	13.101	0.775	15	339276	0	cosmic-tagged	5	1	1	0	0																		
mcp2k	18255	1	56906	0	13.129	0.940	15	373132	0	cosmic-tagged	8	1	1	0	0																		
mcp2k	18255	1	56939	0	17.972	6.661	20	1210472	0	nu-candidate	9	1	1	1	0	0.831	201.0	5	21.092283	-83.73121	100.45556	4.817776	-15.0	1.0	0.0	0.7	0.0	825.89124	2.2192142	0.0	2.2192142	2	6.0374627
mcp2k	18255	1	56961	0	13.344	1.277	15	447300	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	56972	0	16.787	6.049	18	1241372	0	nu-candidate	11	1	1	1	0	0.946	44.0	8	178.88824	60.260185	78.66574	-0.67280877	-4.619305	1.0	0.0	0.7	0.0	296.93106	2.4890697	0.0	2.4890697	2	0.0
mcp2k	18255	1	57148	0	13.188	1.555	15	425224	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	57280	0	17.228	5.411	19	1207348	0	nu-candidate	18	1	1	1	0	1.900	27.1	6	171.6313	-6.794552	284.6426	-2.482226	-15.0	1.0	0.0	0.7	0.0	212.44154	2.779691	0.0	2.779691	2	5.927001
mcp2k	18255	1	57291	0	13.093	0.839	15	352488	0	no-beam-flash	5	0	0	0	0																		
mcp2k	18255	1	57346	0	18.577	7.633	20	1361800	0	nu-candidate	12	1	1	1	0	1.437	371.2	7	-187.33171	-181.80498	119.28174	3.8095937	-15.0	1.0	0.0	0.7	0.0	1015.138	4.722031	0.0	4.722031	4	3.0554802
mcp2k	18255	1	57577	0	17.160	6.339	19	1165892	0	nu-candidate	10	1	1	1	0	1.651	221.0	5	29.65032	-96.16308	264.993	4.5619917	-15.0	1.0	0.0	0.7	0.0	841.4365	1.6871454	0.0	1.6871454	2	4.482715
mcp2k	18255	1	57665	0	13.636	1.084	15	392688	0	nu-candidate	10	1	1	0	0																		
mcp2k	18255	1	57709	0	17.129	6.334	19	1177560	0	nu-candidate	11	1	1	1	0	1.987	86.5	18	81.4142	-7.565081	62.06296	-0.28960234	-15.0	1.0	0.0	0.7	0.0	748.84515	15.669736	0.0	15.669736	4	8.637619
mcp2k	18255	1	57731	0	13.575	1.025	15	398416	0	nu-candidate	14	1	1	0	0																		
mcp2k	18255	1	57742	0	17.128	6.034	19	1163908	0	nu-candidate	10	1	1	1	0	0.556	139.9	6	-38.620834	-95.04677	330.92822	2.416261	-15.0	1.0	0.0	0.7	0.0	634.69763	1.1712327	0.0	1.1712327	1	7.2654543
mcp2k	18255	1	57753	0	12.345	1.695	14	430684	0	cosmic-tagged	16	1	1	0	0																		
mcp2k	18255	1	57764	0	13.345	0.617	15	310984	0	cosmic-tagged	4	1	1	0	0																		
mcp2k	18255	1	58006	0	16.038	5.928	18	1161140	0	nu-candidate	8	1	1	1	0	0.643	43.8	25	160.7589	-19.757425	143.00313	0.14901605	-15.0	1.0	0.0	0.7	0.0	549.23785	27.44475	0.0	27.44475	6	8.815775
mcp2k	18255	1	58072	0	17.216	6.260	19	1171744	0	nu-candidate	10	1	1	1	0	1.609	106.5	8	-86.6277	-98.78275	165.21352	1.2206682	-15.0	1.0	1.0	0.7	0.0	476.64304	4.03486	0.0	4.03486	3	5.584655
mcp2k	18255	1	58237	0	13.611	1.433	15	480084	0	nu-candidate	18	1	1	0	0																		
mcp2k	18255	1	58325	0	16.985	5.883	19	1198764	0	nu-candidate	11	1	1	1	0	1.265	83.3	10	85.18158	-52.95665	92.8786	3.1832201	-15.0	1.0	0.0	0.7	0.0	408.06067	0.0	0.0	0.0	0	12.141266
mcp2k	18255	1	58523	0	11.149	0.703	13	324180	0	no-beam-flash	8	0	0	0	0																		
mcp2k	18255	1	58787	0	12.128	0.919	14	380632	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	58919	0	18.014	6.470	20	1172804	0	nu-candidate	11	1	1	1	0	1.430	114.9	12	-55.033306	11.125609	325.86823	4.039669	-15.0	1.0	0.0	0.7	0.0	546.39355	0.0	0.0	0.0	0	8.488769
mcp2k	18255	1	65266	0	15.638	5.228	17	1177824	0	nu-candidate	8	1	1	1	0	0.969	48.0	9	-72.13246	168.63077	203.57884	-0.35109228	-15.0	1.0	0.0	0.7	0.0	316.78394	49.789455	49.789455	0.0	1	29.39789
mcp2k	18255	1	65376	0	11.903	0.667	13	317284	0	nu-candidate	6	1	1	0	0																		
mcp2k	18255	1	65508	0	11.987	0.695	13	329272	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18255	1	65948	0	15.445	5.688	17	1164524	0	nu-candidate	9	1	1	1	0	1.926	39.4	13	-168.44882	44.273174	98.86448	0.67171144	-15.0	1.0	0.0	0.7	0.0	727.54065	6.202016	0.0	6.202016	3	157.64294
mcp2k	18255	1	66124	0	12.031	1.357	14	466696	0	cosmic-tagged	16	1	1	0	0																		
