idx	ev	subrun	wall_s	maxrss_kb	rc	node_exec_s
0	6501	130	11	1956900	0	nan
4	6528	130	11	1951448	0	nan
1	6505	130	11	1868400	0	nan
5	6529	130	11	1878544	0	nan
2	6512	130	12	1783744	0	nan
3	6520	130	15	1846420	0	nan
9	6550	130	10	1740176	0	nan
7	6536	130	11	1902368	0	nan
8	6545	130	13	1954452	0	nan
11	6588	131	9	1775756	0	nan
6	6532	130	17	2198824	0	nan
10	6570	131	20	2157884	0	nan
