evt	tag	sample	label_source	weight	route	cls1.0	d_prod1.0	cls1.5	d_prod1.5
283591	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
284206	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
285350	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
285680	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
290588	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	net-wrong	2.4976	net-wrong	2.4976
292370	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
292524	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
292568	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
292722	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
292788	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
293734	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
294174	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
315955	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
321015	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
321629	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
322181	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
322269	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
322861	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
323125	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
347384	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
348594	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
351564	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
352202	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-veto-protected	correct	0.0000	correct	0.0000
355238	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
389225	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
390216	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
390391	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
391415	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
391513	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
392009	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
392649	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
392988	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
393089	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
393485	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
393538	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
393758	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
395012	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
395033	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
395089	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
395573	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
396927	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
397190	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
397401	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
397599	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
398181	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
398313	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
399061	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
399303	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
400029	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
400117	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
402077	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
402209	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
403397	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
404189	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
405201	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
408326	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
409140	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-veto-protected	candidate-missing	9.4418	selection-wrong	9.4418
409906	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	net-wrong	4.1758	net-wrong	4.1758
410680	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
412396	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
414200	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
417496	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
47058	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
474370	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
47784	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
478594	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
478638	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
47916	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
495199	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
497553	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.6995	correct	0.6995
499115	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
500149	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
50182	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
502525	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
502921	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
51219	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
51890	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
53130	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
54508	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
55278	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
55542	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
57577	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
57742	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
58325	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
58919	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
66278	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
66652	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
67026	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
67898	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
67928	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
68308	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
69144	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
69152	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
69666	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	selection-wrong	2.9094	selection-wrong	2.9094
69936	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
70186	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
70912	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
72055	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
72170	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
72174	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
72759	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	selection-wrong	2.0272	selection-wrong	2.0272
72840	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
72940	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
73336	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
73412	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-veto-protected	correct	0.0000	correct	0.0000
73698	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
74336	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
74380	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
75040	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	selection-wrong	1.7266	selection-wrong	1.7266
76038	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
76059	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
76250	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
76280	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
77328	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
77878	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	candidate-missing	2.1206	candidate-missing	2.1206
79491	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
81420	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
90179	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
91235	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
91367	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
91917	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
92134	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
92225	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	net-wrong	2.6362	net-wrong	2.6362
93105	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
93545	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	correct	0.0000	correct	0.0000
93677	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
94293	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
94392	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
94942	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	candidate-missing	3.2845	candidate-missing	3.2845
95074	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
95405	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
95412	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
95690	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
97231	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	net-wrong	2.9021	net-wrong	2.9021
98470	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
98704	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-reject	selection-wrong	3.0948	selection-wrong	3.0948
98778	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
98947	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
99716	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
99838	vtxscan-vtx105-mcp2k-auto	mcp2k	ai-scanner		dl-rerank-accept	correct	0.0000	correct	0.0000
100322	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
158227	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
163309	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
169221	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
170428	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
170585	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
172177	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	candidate-missing	1.1663	correct	1.1663
177068	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	net-wrong	6.8843	net-wrong	6.8843
178350	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
179369	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
242484	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
280159	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
293536	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
316987	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
396157	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
401197	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
406367	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
417100	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
481014	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
57709	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
71022	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
71778	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
75678	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
79616	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
93776	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
94678	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-accept	correct	0.0000	correct	0.0000
99959	vtxscan-vtx105-mcp2k-ragree	mcp2k	human		dl-rerank-reject	correct	0.0000	correct	0.0000
