run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
18253	1	172230	0	0	2	5	5	same	1	0	1	65.4	0	0	-55.25	-87.62	19.71	0	1504.2	-1.3425	12.3403	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.6619	27912.2	0	2	1	0	1	1	37	36
18253	1	444187	0	0	1000000	20	20	same	2	0	1	170.5	0	0	39.58	-12.17	166.32	0	1197.6	0.4852	10.4146	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.5734	30771.8	1	1000000	1	0	1	1	7	5
18255	1	388	0	0	0	23	23	same	5	0	0	86.3	0	0	-163.21	31.45	426.29	0	2430.1	-1.7713	12.8294	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.6529	69920.0	0	0	1	0	1	1	52	47
18255	1	10550	0	0	1000002	7	7	same	12	0	1	56.9	1	1	89.95	55.06	128.74	0	865.7	-0.2997	13.3313	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.1929	20070.5	1	7	1	0	1	1	43	31
18255	1	46363	0	0	0	19	19	same	3	0	1	110.9	1	1	-78.24	16.50	297.85	0	1714.6	-0.9643	10.2041	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.8365	43365.0	0	0	1	0	1	1	45	42
18255	1	69314	0	0	1	3	3	same	1	0	1	171.1	0	0	-111.81	-18.53	164.63	0	1380.3	2.9639	-15.0000	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		1.2847	53008.3	0	1	1	0	0	0	28	27
18255	1	90055	0	0	1000000	11	11	same	4	0	1	91.6	0	0	129.23	24.92	202.40	0	2489.2	-0.6698	10.1200	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.6467	65303.1	1	11	1	0	1	1	66	62
18255	1	122660	0	0	0	31	9	not_in_act	8	0	0	49.2	1	1	-100.45	-40.08	463.93	0	1483.1	-0.4861	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.9014	36642.4	0	0	1	1	0	0	46	38
18255	1	138009	0	0	1	12	12	same	2	0	1	73.1	0	0	-103.24	160.12	81.51	0	1349.5	-0.2590	13.0013	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.7913	24347.8	0	1	1	0	1	1	35	33
18255	1	163543	0	0	4	14	14	same	4	0	1	64.6	0	0	-79.94	-94.77	247.51	0	1207.8	-0.5851	2.1268	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		0.9535	22725.9	0	4	1	0	1	1	51	47
18255	1	168596	0	0	0	14	14	same	3	0	0	87.3	0	0	-189.12	25.55	147.89	0	1971.2	-1.8337	8.5983	36	0	1	0	1	0	0	-1				-1	-1	-1	-1		1.2070	82745.4	0	0	1	0	1	1	56	53
18255	1	174637	0	0	0	9	9	same	4	0	1	77.1	0	0	-166.52	-57.07	297.56	0	972.0	0.8121	10.6665	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		1.3630	36129.2	0	0	1	0	1	1	29	25
18255	1	196649	0	0	0	11	11	same	3	0	1	108.2	0	0	-53.46	-21.44	193.67	0	1591.8	-0.0914	5.9186	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.2719	43396.9	0	0	1	0	1	1	25	22
18255	1	219295	0	0	1000000	15	15	same	2	0	1	131.3	0	0	97.48	52.41	95.41	0	1877.4	-0.9730	9.2341	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.2611	51996.0	1	12	1	0	1	1	39	37
18255	1	234638	0	0	1000001	10	10	same	12	0	1	114.5	1	1	102.86	-6.17	363.78	0	1429.3	1.1306	6.8222	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		0.9905	34818.9	1	9	1	0	1	1	55	43
18255	1	235435	0	0	6	2	2	same	1	0	0	60.2	0	0	-95.96	192.84	198.24	0	795.8	2.3574	-4.5530	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		1.4380	9285.5	0	6	1	0	1	1	10	9
18255	1	239794	0	0	0	2	2	same	1	0	1	97.2	0	0	-171.72	-26.63	194.81	0	2707.3	-0.8795	13.3911	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.5092	119321.6	0	0	1	0	1	1	55	54
18255	1	246579	0	0	0	19	19	same	3	0	1	108.1	0	0	-103.95	-58.76	29.96	0	1710.2	-0.4179	14.7505	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.7347	45636.2	0	0	1	0	1	1	45	42
18255	1	268067	0	0	0	15	15	same	2	0	1	101.8	0	0	-80.54	-65.06	280.64	0	1359.2	0.5924	10.9616	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.2746	40831.0	0	0	1	0	1	1	23	21
18255	1	268784	0	0	1000001	13	13	same	3	0	0	132.8	0	0	91.91	19.53	397.50	0	1810.0	0.5760	7.3308	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.3951	29052.2	1	18	1	0	1	1	44	41
18255	1	269774	0	0	1000000	87	13	not_in_act	5	0	1	51.1	0	0	60.85	-10.29	111.15	0	1997.9	-1.0579	10.7093	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.7176	68338.4	1	7	1	1	1	1	81	76
18255	1	271851	0	0	2	23	23	same	2	0	1	64.7	0	0	-156.63	4.93	315.67	0	1158.5	1.4495	1.2659	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		0.7642	43429.0	0	2	1	0	1	1	41	39
18255	1	350186	0	0	4	6	6	same	1	0	1	48.4	0	0	-22.42	82.31	365.25	0	872.3	-0.5889	-2.1006	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.6312	21632.3	0	4	1	0	1	1	27	26
18255	1	360535	0	0	0	7	7	same	3	0	0	100.9	0	0	-185.96	-110.63	80.57	0	2094.8	-0.4975	10.1539	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.7933	78203.8	0	0	1	0	1	1	40	37
18255	1	389538	0	0	0	19	11	in_act_not_selected	28	0	0	171.8	0	0	-174.12	2.50	278.45	0	1272.8	0.4498	14.0854	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.8024	62985.9	0	0	1	1	1	1	36	8
18255	1	422851	0	0	0	1	1	same	1	0	1	59.4	0	0	-109.01	-59.42	345.84	0	1284.4	-1.0786	13.0647	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.9374	46402.9	0	0	1	0	1	1	51	50
18255	1	423981	0	0	1000000	12	12	same	2	0	1	124.4	0	0	49.02	141.28	176.11	0	1765.4	0.1466	11.1306	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.0594	45772.1	1	8	1	0	1	1	34	32
18255	1	433451	0	0	0	4	4	same	1	0	1	101.7	0	0	-150.14	43.50	211.29	0	2405.9	-1.1861	11.1784	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.8580	93095.3	0	0	1	0	1	1	95	94
18255	1	437699	0	0	1000001	11	11	same	22	0	1	94.0	0	0	108.94	-149.59	153.61	0	1374.3	-1.7335	9.4397	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		1.5932	26013.0	1	7	1	0	1	1	44	22
18255	1	447477	0	0	1000003	11	11	same	4	0	1	60.5	1	1	118.76	-29.64	377.62	0	1169.8	0.0024	10.9019	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.8245	27174.3	1	11	1	0	1	1	39	35
18255	1	469665	0	0	1000003	15	15	same	3	0	1	31.3	0	0	24.88	62.49	283.96	0	426.4	-0.4867	3.8118	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.1424	13980.7	1	10	1	0	1	1	26	23
18255	1	489330	0	0	0	4	4	same	2	0	0	103.8	0	0	-61.44	-158.86	102.34	0	1925.6	-0.3649	12.8879	40	0	0	1	1	0	0	-1				-1	-1	-1	-1		0.6995	29741.1	0	0	1	0	1	1	26	24
