run	event	kind	theta	ntrack	anode	face	slice	nblob0	nghost0	nblob	nghost	nsoft	q_true0	q_true	q_reco	wmax0_u	wmax0_v	wmax0_w	wmax_u	wmax_v	wmax_w	wmean_u	wmean_v	wmean_w
1	8	iso	5.0	4	9	0	425	152	80	37	21	22	281825.6854402856	56441.302291333675	267552.77476697136	20	20	19	16	20	19	7.5	7.1	5.3
1	8	iso	5.0	4	9	0	426	140	72	50	17	19	281620.9972815998	248351.01574628055	549985.334962368	20	19	17	16	17	17	8.0	8.7	7.8
1	8	iso	5.0	4	9	0	427	134	57	34	5	8	282456.4664072147	266485.1644015312	273269.85343265533	20	20	17	20	20	16	8.4	11.1	9.1
1	8	iso	5.0	4	9	0	428	129	62	54	26	33	281142.5979823023	277756.279481899	539577.0629218483	19	20	20	19	17	17	8.0	9.3	6.9
1	8	iso	5.0	4	9	0	429	128	60	45	23	26	280925.9401078522	253136.75959269702	272116.71140801907	19	19	18	19	19	16	8.2	9.1	7.2
1	8	iso	5.0	4	9	0	430	391	197	68	16	23	297376.845044009	286755.1933385498	269458.2311986089	20	20	20	20	20	19	10.3	9.1	9.2
1	8	iso	5.0	4	9	0	431	1233	1100	178	123	131	293099.6666543841	287582.50515463774	297285.6683989279	20	20	20	20	20	20	9.3	6.7	5.3
1	8	iso	5.0	4	9	0	432	740	594	109	69	84	292034.688398998	279463.6845947668	429421.7479109765	20	20	20	20	20	20	12.5	10.8	9.4
1	8	iso	5.0	4	9	0	433	495	0	114	0	4	1052997.7727603912	586175.3634214401	1852834.859561086	21	20	20	21	20	20	11.6	12.3	11.2
1	8	iso	5.0	4	9	0	434	471	0	46	0	2	4385232.74055481	579136.354675293	2566036.019501686	20	20	20	20	20	20	7.9	11.5	10.2
1	8	iso	5.0	4	9	0	435	391	0	69	0	10	394248.77830934525	308998.9000573158	884452.7970961928	20	20	20	20	20	19	9.9	13.0	11.8
1	8	iso	5.0	4	9	0	436	1344	1312	87	75	81	84934.58097650253	84357.16817970717	111505.65589914285	19	19	17	16	19	17	3.8	6.0	3.4
1	8	iso	5.0	4	9	0	437	369	352	61	46	48	452.4824901553802	451.7514094444923	14550.236700057983	15	20	13	15	20	13	4.3	6.2	3.2
1	8	iso	5.0	4	9	0	438	393	393	114	114	114	0.0	0.0	38664.253066864796	16	16	12	16	16	12	4.7	7.4	3.7
1	8	iso	5.0	4	9	0	439	119	119	81	81	81	0.0	0.0	368568.11821365356	19	20	15	14	20	15	10.6	11.4	9.8
1	8	iso	5.0	4	9	0	440	85	0	85	0	9	1147541.1287498474	1147541.1287498474	2302608.171875	20	11	17	20	11	17	11.4	10.9	9.5
1	8	iso	5.0	4	9	0	441	86	0	86	0	11	6138678.883758545	6138678.883758545	3435982.6522254962	20	20	16	20	20	16	10.8	10.8	9.1
1	8	iso	5.0	4	9	0	442	86	0	86	0	20	203145.8312215805	203145.8312215805	939597.1427192693	20	20	16	20	20	16	10.8	10.8	9.1
1	8	iso	5.0	4	9	0	443	170	170	133	133	133	0.0	0.0	59509.808001838624	19	20	14	19	20	14	5.3	8.7	3.2
1	8	iso	5.0	4	9	0	444	134	134	90	90	90	0.0	0.0	28726.784769654914	20	19	14	20	19	14	7.6	10.3	3.4
1	8	iso	5.0	4	9	1	433	10	10	0	0	0	0.0	0.0	0.0	11	14	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	434	6	6	0	0	0	0.0	0.0	0.0	19	20	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	435	5	5	0	0	0	0.0	0.0	0.0	14	15	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	436	9	9	0	0	0	0.0	0.0	0.0	8	8	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	437	13	13	0	0	0	0.0	0.0	0.0	11	14	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	438	9	9	0	0	0	0.0	0.0	0.0	7	10	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	440	1	1	0	0	0	0.0	0.0	0.0	19	19	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	441	1	1	0	0	0	0.0	0.0	0.0	19	19	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	9	1	442	1	1	0	0	0	0.0	0.0	0.0	19	19	1	0	0	0	0.0	0.0	0.0
1	8	iso	5.0	4	11	0	392	3	3	3	3	3	0.0	0.0	0.0	4	5	5	4	5	5	3.3	4.0	3.3
1	8	iso	5.0	4	11	0	393	4	4	3	3	3	0.0	0.0	6676.360580444336	8	5	5	8	5	5	5.3	4.7	4.3
1	8	iso	5.0	4	11	0	394	5	4	5	4	4	20438.587890625	20438.587890625	49825.56689071655	14	8	11	14	8	11	5.8	5.8	3.8
1	8	iso	5.0	4	11	0	395	6	4	6	4	5	145034.87291726004	145034.87291726004	129379.92520904541	20	8	14	20	8	14	8.0	5.2	3.8
1	8	iso	5.0	4	11	0	396	3	1	3	1	1	167215.494140625	167215.494140625	161413.8507232666	18	10	16	18	10	16	17.0	10.0	10.7
1	8	iso	5.0	4	11	0	397	12	6	12	6	7	167367.48404550552	167367.48404550552	164973.0980606079	19	10	17	19	10	17	9.1	4.8	6.3
1	8	iso	5.0	4	11	0	398	23	16	19	12	14	167305.87939573967	167305.87939573967	166439.26093387604	16	9	15	16	9	15	6.3	4.3	4.1
1	8	iso	5.0	4	11	0	399	13	7	10	4	5	167255.4592436105	167255.4592436105	166162.93518066406	19	9	18	19	9	18	11.4	5.9	7.7
1	8	iso	5.0	4	11	0	400	10	6	10	6	7	167040.0231898611	167040.0231898611	164992.071723938	18	11	15	18	11	15	7.5	8.0	5.8
1	8	iso	5.0	4	11	0	401	13	9	12	8	10	166999.660572052	166999.660572052	165799.70144620538	12	13	16	12	13	16	7.5	9.0	5.4
1	8	iso	5.0	4	11	0	402	15	9	12	6	9	166810.75663175527	166810.75663175527	166363.63596379757	15	12	17	15	12	17	5.4	8.0	5.9
1	8	iso	5.0	4	11	0	403	18	14	18	14	15	166881.80155369398	166881.80155369398	163548.7980914116	20	10	15	20	10	15	5.2	6.1	3.6
1	8	iso	5.0	4	11	0	404	10	5	9	4	7	166818.9421489467	166818.9421489467	165246.5264968872	14	12	16	14	12	16	7.7	8.1	6.0
1	8	iso	5.0	4	11	0	405	17	12	13	8	10	166827.44209109992	166827.44209109992	165658.31505966187	16	13	15	16	13	15	4.8	6.8	4.7
1	8	iso	5.0	4	11	0	406	14	10	12	8	10	166961.38092887402	166961.38092887402	165869.4011964798	14	12	16	14	12	16	5.7	7.1	4.8
1	8	iso	5.0	4	11	0	407	10	6	10	6	8	166723.48396456242	166723.48396456242	167493.75148391724	15	11	16	15	11	16	7.8	8.2	5.6
1	8	iso	5.0	4	11	0	408	12	7	9	4	4	166704.08109313995	166704.08109313995	165152.23684191704	20	13	20	20	13	20	8.4	10.0	6.9
1	8	iso	5.0	4	11	0	409	11	7	8	4	6	166776.39319644868	166776.39319644868	166106.6968307495	17	11	15	17	11	15	7.0	7.6	6.4
1	8	iso	5.0	4	11	0	410	29	19	21	11	14	166963.91835650947	166963.91835650947	163039.50008392334	17	11	15	17	11	15	4.5	3.5	4.1
1	8	iso	5.0	4	11	0	411	11	7	10	6	8	166671.72145722876	166671.72145722876	167620.18925476074	16	9	16	16	9	16	5.5	6.4	5.8
1	8	iso	5.0	4	11	0	412	10	7	9	6	7	166665.2752379179	166665.2752379179	164406.40437316895	18	12	16	18	12	16	9.2	8.2	5.7
1	8	iso	5.0	4	11	0	413	11	7	11	7	7	166603.65503829718	166603.65503829718	163007.14056777954	18	13	17	18	13	17	8.2	8.2	5.2
1	8	iso	5.0	4	11	0	414	12	8	9	5	7	166417.16815394163	166417.16815394163	165888.50324249268	17	13	16	17	13	16	7.8	7.9	5.4
1	8	iso	5.0	4	11	0	415	15	11	13	10	11	166357.77507537976	166357.7262673974	165057.7136707306	18	12	17	18	12	17	6.5	7.0	4.0
1	8	iso	5.0	4	11	0	416	17	9	15	7	9	166698.20492629925	166698.20492629925	165566.81940746307	16	10	16	16	10	16	7.9	5.5	5.5
1	8	iso	5.0	4	11	0	417	10	5	9	4	5	166377.30324691744	166377.30324691744	164162.0443086624	12	11	15	12	11	15	7.2	8.4	7.0
1	8	iso	5.0	4	11	0	418	12	7	12	7	8	166273.25128872693	166273.25128872693	170922.55332183838	17	13	19	17	13	19	6.3	8.8	6.6
1	8	iso	5.0	4	11	0	419	16	10	16	10	12	166358.7798784962	166358.7798784962	165823.97326874733	14	12	16	14	12	16	5.9	7.4	4.4
1	8	iso	5.0	4	11	0	420	17	12	15	10	12	166270.35612487793	166270.35612487793	166195.85508036613	20	13	17	20	13	17	5.7	7.2	4.6
1	8	iso	5.0	4	11	0	421	11	9	7	5	5	166191.60546875	166191.60546875	166089.03280639648	17	10	17	17	10	17	9.0	7.7	6.4
1	8	iso	5.0	4	11	0	422	18	13	9	5	7	166166.0322623849	166028.69901043177	163028.50814270973	19	9	15	19	9	15	9.2	5.6	6.1
1	8	iso	5.0	4	11	0	423	27	14	10	5	6	166440.78961768723	165913.5282589643	161743.4331817627	16	8	13	16	8	13	5.5	4.9	4.5
1	8	iso	5.0	4	11	0	424	25	19	8	5	5	166308.7605318213	166013.3851276422	161889.58537971973	20	12	18	20	12	18	7.9	7.5	5.1
1	8	iso	5.0	4	11	0	425	13	8	8	4	6	166386.2654018402	166223.63397789001	180838.91510009766	20	11	18	20	11	18	13.6	9.0	7.0
1	8	iso	5.0	4	11	0	426	14	8	11	6	8	166152.02329192404	165929.7247842336	165961.19087600708	17	11	17	17	11	17	7.7	6.5	6.3
1	8	iso	5.0	4	11	0	427	16	10	7	2	3	166039.11037883908	166033.5672102943	163350.97133636475	17	13	19	17	13	19	11.3	7.4	9.4
1	8	iso	5.0	4	11	0	428	18	10	14	7	7	166074.57649121762	166074.57116091347	161073.56923377514	17	13	17	17	13	17	7.1	6.4	5.2
1	8	iso	5.0	4	11	0	429	22	14	8	4	6	166246.26155626774	34126.508203327656	161879.72473526	19	13	19	19	13	12	8.8	8.6	5.4
1	8	iso	5.0	4	11	0	430	244	159	50	16	25	172204.98577808903	168473.32816815254	163443.13677194342	19	16	18	18	16	18	6.2	6.9	6.8
1	8	iso	5.0	4	11	0	431	2290	2206	314	265	270	171509.69755419396	169751.91945660606	223599.33689702302	20	20	19	19	19	19	7.3	6.4	3.7
1	8	iso	5.0	4	11	0	432	808	764	148	124	132	170414.8815503046	167918.33756112307	436555.1663646699	20	20	20	20	20	20	12.9	12.1	12.5
1	8	iso	5.0	4	11	0	433	609	0	150	0	2	1522171.0291233063	785715.5678024292	2975531.911834717	27	28	31	27	28	31	15.5	18.0	13.8
1	8	iso	5.0	4	11	0	434	657	0	19	0	2	7469060.293304443	869641.0429840088	4270353.796516418	27	28	31	26	26	30	9.5	18.5	14.5
1	8	iso	5.0	4	11	0	435	642	0	98	0	6	398375.2185330391	236695.4687075615	1386599.6136627197	27	28	31	27	27	31	13.6	18.0	14.3
1	8	iso	5.0	4	11	0	436	3183	3061	129	69	83	265738.1448933789	261815.78459228761	317050.9609889984	20	20	17	20	18	16	6.6	4.9	5.3
1	8	iso	5.0	4	11	0	437	660	511	120	69	82	445016.5314813734	437512.2275145367	399640.8037915863	20	20	20	20	15	20	7.9	6.1	5.4
1	8	iso	5.0	4	11	0	438	108	59	52	15	27	459432.28607242694	373592.21488530515	439614.50431700796	17	20	17	17	20	17	8.0	7.6	7.3
1	8	iso	5.0	4	11	0	439	168	99	66	22	27	447917.3585354887	273769.35053618776	485243.90544754267	20	20	17	20	20	17	8.8	7.2	8.0
1	8	iso	5.0	4	11	0	440	163	92	59	24	35	659760.5789510405	638639.6433831453	887417.4145707488	20	20	18	20	20	18	10.0	9.3	8.1
1	8	iso	5.0	4	11	0	441	241	105	96	22	37	1587650.2609750126	1405054.7866847436	1094895.8320550919	20	18	19	20	18	19	7.4	7.1	7.5
1	8	iso	5.0	4	11	0	442	191	97	70	17	28	483172.4552462961	463816.45363324345	623646.777344346	20	20	17	20	20	17	9.4	8.6	8.0
1	8	iso	5.0	4	11	0	443	193	119	70	42	46	445040.51770581957	274972.88144192495	444676.8605742455	19	20	18	18	16	17	6.8	6.8	5.6
1	8	iso	5.0	4	11	0	444	209	111	70	37	43	446555.91774537123	309659.4669955075	440709.1567681506	20	20	19	20	20	19	7.5	8.4	6.4
1	8	iso	5.0	4	11	0	445	186	109	60	25	32	444885.9302331917	387854.29911415465	707838.5700993538	20	20	17	20	20	17	8.3	7.6	7.0
1	8	iso	5.0	4	11	0	446	216	126	61	30	32	446445.6887320867	431161.6965715587	440549.90571939945	20	20	16	20	20	16	6.6	8.0	6.6
1	8	iso	5.0	4	11	0	447	127	60	45	21	25	444876.8566294634	356061.5513633564	444506.97272980213	20	18	17	20	18	17	9.1	9.5	6.7
1	8	iso	5.0	4	11	0	448	102	38	60	17	25	444838.22479232633	440747.99626031704	438292.6549687013	20	20	18	20	20	18	9.5	10.0	8.8
1	8	iso	5.0	4	11	0	449	128	71	57	24	32	450993.0096233487	449094.646017611	444709.4207057953	20	20	20	20	20	20	8.9	9.8	7.5
1	8	iso	5.0	4	11	0	450	134	71	67	31	40	444439.508003965	394011.54288078845	438315.846750617	19	20	18	19	20	18	6.7	9.6	7.1
1	8	iso	5.0	4	11	0	451	191	104	88	38	48	445624.21410607034	388905.6247768069	436826.17358672625	20	20	20	20	20	20	7.3	7.2	6.8
1	8	iso	5.0	4	11	0	452	156	83	74	36	42	444514.5274173487	442368.3186734542	440858.0904955864	18	20	19	18	20	19	8.4	8.9	6.8
1	8	iso	5.0	4	11	0	453	147	72	77	22	34	449458.431158912	448038.8988758257	438438.8501627744	18	20	17	18	20	17	8.6	9.9	7.8
1	8	iso	5.0	4	11	0	454	199	91	82	36	47	445625.7590695688	319111.58984605223	437167.8981280583	20	17	19	20	17	19	7.7	6.5	6.5
1	8	iso	5.0	4	11	0	455	125	52	58	26	33	444866.8064005957	438020.5484663546	441713.9924880117	19	20	20	19	20	19	10.3	10.9	7.9
1	8	iso	5.0	4	11	0	456	110	42	45	12	20	457131.95733783074	392365.45540041156	435502.9312616587	20	20	20	20	20	20	10.6	11.5	9.2
1	8	iso	5.0	4	11	0	457	137	71	61	24	30	444230.3328667185	437387.65746601624	440083.25312411785	20	20	18	20	20	18	9.5	9.4	7.4
1	8	iso	5.0	4	11	0	458	194	96	86	30	37	446613.36514409137	442773.9708878957	433290.07604402315	20	20	18	20	20	18	8.9	8.6	7.2
1	8	iso	5.0	4	11	0	459	147	83	77	43	49	443959.0230909586	304592.1018567383	436983.048411131	19	20	20	19	20	20	8.7	9.2	6.3
1	8	iso	5.0	4	11	0	460	133	58	82	32	38	453963.696377784	452035.00525325537	436958.76557707787	20	20	19	20	20	16	8.4	9.6	6.9
1	8	iso	5.0	4	11	0	461	84	33	47	13	20	442809.7022999525	441711.36367201805	430768.421740532	20	19	18	20	19	18	11.4	11.2	9.0
1	8	iso	5.0	4	11	0	462	54	32	41	22	28	422632.0871802951	422593.699298122	373390.1560858488	20	20	20	20	20	20	10.2	9.9	7.1
1	8	iso	5.0	4	11	0	463	45	28	34	20	25	213767.99104412273	213724.92302702367	195155.43501091003	19	18	14	19	18	14	7.7	8.1	5.6
1	8	iso	5.0	4	11	0	464	23	18	14	10	12	10259.842269469053	10259.756880287081	36133.72902226448	19	19	15	19	19	15	8.1	9.9	3.9
1	8	iso	5.0	4	11	0	465	14	14	6	6	6	0.0	0.0	790.7109756469727	18	11	4	18	11	4	7.2	5.7	2.3
1	8	iso	5.0	4	11	0	466	2	2	0	0	0	0.0	0.0	0.0	5	6	1	0	0	0	0.0	0.0	0.0
1	9	cosmic	-1	1	9	1	80	1	1	1	1	1	0.0	0.0	2267.31103515625	4	3	2	4	3	2	4.0	3.0	2.0
1	9	cosmic	-1	1	9	1	81	2	0	2	0	1	11328.803618738428	11328.803618738428	12953.626220703125	4	3	3	4	3	3	3.5	2.0	2.5
1	9	cosmic	-1	1	9	1	82	1	0	1	0	0	20749.763671875	20749.763671875	18562.537109375	4	3	4	4	3	4	4.0	3.0	4.0
1	9	cosmic	-1	1	9	1	83	2	0	1	0	0	20743.857830047607	20716.248046875	22170.74609375	5	4	4	5	4	4	5.0	4.0	4.0
1	9	cosmic	-1	1	9	1	84	1	0	1	0	0	20734.96484375	20734.96484375	20200.50390625	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	85	1	0	1	0	0	20702.4765625	20702.4765625	22153.4140625	4	5	3	4	5	3	4.0	5.0	3.0
1	9	cosmic	-1	1	9	1	86	1	0	1	0	0	20697.099609375	20697.099609375	21665.16796875	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	87	2	0	2	0	0	20715.490381240845	20715.490381240845	20324.3514251709	3	4	5	3	4	5	3.0	2.5	4.0
1	9	cosmic	-1	1	9	1	88	2	0	2	0	0	20739.22833633423	20739.22833633423	22399.852877616882	4	4	4	4	4	4	3.0	2.5	3.0
1	9	cosmic	-1	1	9	1	89	1	0	1	0	0	20707.10546875	20707.10546875	18763.19921875	4	4	5	4	4	5	4.0	4.0	5.0
1	9	cosmic	-1	1	9	1	90	1	0	1	0	0	20697.1953125	20697.1953125	22271.51171875	4	6	3	4	6	3	4.0	6.0	3.0
1	9	cosmic	-1	1	9	1	91	2	0	2	0	0	20739.397037506104	20739.397037506104	20938.60830307007	4	5	4	4	5	4	4.0	3.0	3.5
1	9	cosmic	-1	1	9	1	92	1	0	1	0	0	20717.76171875	20717.76171875	21461.240234375	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	93	1	0	1	0	0	20659.841796875	20659.841796875	21880.73828125	4	8	4	4	8	4	4.0	8.0	4.0
1	9	cosmic	-1	1	9	1	94	1	0	1	0	0	20651.783203125	20651.783203125	20277.1484375	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	95	3	0	3	0	1	20683.569779276848	20683.569779276848	22734.582250595093	5	4	5	5	4	5	4.3	2.0	3.3
1	9	cosmic	-1	1	9	1	96	1	0	1	0	0	20659.939453125	20659.939453125	20447.8828125	5	6	3	5	6	3	5.0	6.0	3.0
1	9	cosmic	-1	1	9	1	97	1	0	1	0	0	20648.12109375	20648.12109375	21486.390625	5	5	5	5	5	5	5.0	5.0	5.0
1	9	cosmic	-1	1	9	1	98	3	0	3	0	1	20680.178477823734	20680.178477823734	20667.397609710693	4	4	3	4	4	3	2.7	2.0	2.0
1	9	cosmic	-1	1	9	1	99	2	0	2	0	1	20656.977193832397	20656.977193832397	20247.59747314453	5	5	6	5	5	6	5.0	3.0	5.0
1	9	cosmic	-1	1	9	1	100	1	0	1	0	0	20630.71484375	20630.71484375	22679.25390625	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	101	2	0	2	0	0	20683.661586761475	20683.661586761475	19753.665813446045	5	5	3	5	5	3	4.0	3.0	2.5
1	9	cosmic	-1	1	9	1	102	1	0	1	0	0	20632.15234375	20632.15234375	21254.603515625	5	7	3	5	7	3	5.0	7.0	3.0
1	9	cosmic	-1	1	9	1	103	2	0	2	0	0	20615.91570854187	20615.91570854187	21509.58263015747	4	6	4	4	6	4	4.0	3.5	3.5
1	9	cosmic	-1	1	9	1	104	2	0	2	0	0	20650.674478530884	20650.674478530884	20927.631469726562	4	4	5	4	4	5	4.0	2.5	4.0
1	9	cosmic	-1	1	9	1	105	1	0	1	0	0	20573.37109375	20573.37109375	22343.875	4	5	4	4	5	4	4.0	5.0	4.0
1	9	cosmic	-1	1	9	1	106	1	0	1	0	0	20624.365234375	20624.365234375	20060.443359375	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	107	1	0	1	0	0	20586.658203125	20586.658203125	22410.21484375	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	108	1	0	1	0	0	20610.533203125	20610.533203125	20098.216796875	4	7	3	4	7	3	4.0	7.0	3.0
1	9	cosmic	-1	1	9	1	109	1	0	1	0	0	20609.486328125	20609.486328125	20304.232421875	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	110	1	0	1	0	0	20571.27734375	20571.27734375	21872.4296875	5	4	3	5	4	3	5.0	4.0	3.0
1	9	cosmic	-1	1	9	1	111	1	0	1	0	0	20565.158203125	20565.158203125	20578.78515625	5	5	6	5	5	6	5.0	5.0	6.0
1	9	cosmic	-1	1	9	1	112	1	0	1	0	0	20585.748046875	20585.748046875	23115.84375	6	8	5	6	8	5	6.0	8.0	5.0
1	9	cosmic	-1	1	9	1	113	2	0	2	0	0	20598.94642829895	20598.94642829895	20181.810546875	5	4	3	5	4	3	4.0	2.5	2.5
1	9	cosmic	-1	1	9	1	114	2	0	2	0	0	20579.94142150879	20579.94142150879	21528.65842437744	5	5	5	5	5	5	5.0	3.0	4.5
1	9	cosmic	-1	1	9	1	115	1	0	1	0	0	20543.4140625	20543.4140625	21850.07421875	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	116	1	0	1	0	0	20511.673828125	20511.673828125	20295.240234375	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	117	2	0	2	0	1	20538.760595072526	20538.760595072526	21988.176513671875	3	6	3	3	6	3	2.5	3.5	2.0
1	9	cosmic	-1	1	9	1	118	2	0	2	0	1	20543.454090595245	20543.454090595245	19742.12353515625	3	5	5	3	5	5	3.0	3.0	3.5
1	9	cosmic	-1	1	9	1	119	1	0	1	0	0	20539.7109375	20539.7109375	21664.8515625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	120	1	0	1	0	0	20536.62890625	20536.62890625	20715.556640625	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	121	1	0	1	0	0	20578.083984375	20578.083984375	20275.2890625	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	122	1	0	1	0	0	20526.484375	20526.484375	22036.4921875	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	123	2	0	2	0	0	20535.183654785156	20535.183654785156	18894.101516723633	5	5	4	5	5	4	4.5	3.0	3.5
1	9	cosmic	-1	1	9	1	124	3	0	3	0	0	20559.955415725708	20559.955415725708	22455.30886077881	5	4	3	5	4	3	3.3	2.0	2.3
1	9	cosmic	-1	1	9	1	125	1	0	1	0	0	20523.6640625	20523.6640625	20242.12890625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	126	2	1	2	1	1	20516.474609375	20516.474609375	20717.607136249542	5	6	3	5	6	3	4.5	5.0	2.0
1	9	cosmic	-1	1	9	1	127	1	0	1	0	0	20467.71875	20467.71875	22196.330078125	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	128	1	0	1	0	0	20492.06640625	20492.06640625	20423.486328125	6	6	5	6	6	5	6.0	6.0	5.0
1	9	cosmic	-1	1	9	1	129	2	0	2	0	0	20541.93613052368	20541.93613052368	21952.967834472656	6	6	3	6	6	3	4.5	3.5	2.5
1	9	cosmic	-1	1	9	1	130	1	0	1	0	0	20502.779296875	20502.779296875	20040.595703125	6	7	5	6	7	5	6.0	7.0	5.0
1	9	cosmic	-1	1	9	1	131	1	0	1	0	0	20503.787109375	20503.787109375	20740.021484375	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	132	2	0	2	0	0	20488.36432647705	20488.36432647705	20363.9375	4	4	4	4	4	4	3.0	2.5	3.0
1	9	cosmic	-1	1	9	1	133	4	2	3	1	1	20480.362140655518	20480.362140655518	20382.0784034729	4	4	4	4	4	4	3.0	2.0	2.0
1	9	cosmic	-1	1	9	1	134	1	0	1	0	0	20464.865234375	20464.865234375	20939.580078125	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	135	1	0	1	0	0	20468.18359375	20468.18359375	19441.400390625	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	136	1	0	1	0	0	20465.73828125	20465.73828125	21945.49609375	6	8	5	6	8	5	6.0	8.0	5.0
1	9	cosmic	-1	1	9	1	137	1	0	1	0	0	20428.43359375	20428.43359375	20866.279296875	6	7	3	6	7	3	6.0	7.0	3.0
1	9	cosmic	-1	1	9	1	138	1	0	1	0	0	20416.93359375	20416.93359375	20529.232421875	6	8	4	6	8	4	6.0	8.0	4.0
1	9	cosmic	-1	1	9	1	139	1	0	1	0	0	20470.62890625	20470.62890625	21356.005859375	5	6	3	5	6	3	5.0	6.0	3.0
1	9	cosmic	-1	1	9	1	140	1	0	1	0	0	20446.224609375	20446.224609375	20252.92578125	3	7	5	3	7	5	3.0	7.0	5.0
1	9	cosmic	-1	1	9	1	141	1	0	1	0	0	20455.49609375	20455.49609375	22218.66796875	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	142	2	0	2	0	1	20433.973083019257	20433.973083019257	20131.46923828125	3	5	4	3	5	4	2.0	3.0	2.5
1	9	cosmic	-1	1	9	1	143	1	0	1	0	0	20401.205078125	20401.205078125	20682.759765625	4	6	3	4	6	3	4.0	6.0	3.0
1	9	cosmic	-1	1	9	1	144	1	0	1	0	0	20418.81640625	20418.81640625	19740.927734375	4	6	3	4	6	3	4.0	6.0	3.0
1	9	cosmic	-1	1	9	1	145	1	0	1	0	0	20464.234375	20464.234375	20424.080078125	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	146	2	0	2	0	0	20446.800622940063	20446.800622940063	21888.66111755371	5	5	5	5	5	5	4.5	3.0	4.0
1	9	cosmic	-1	1	9	1	147	1	0	1	0	0	20393.115234375	20393.115234375	19999.001953125	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	148	1	0	1	0	0	20381.634765625	20381.634765625	21630.744140625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	149	1	0	1	0	0	20392.236328125	20392.236328125	20358.62109375	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	150	1	0	1	0	0	20350.466796875	20350.466796875	20072.134765625	5	5	5	5	5	5	5.0	5.0	5.0
1	9	cosmic	-1	1	9	1	151	1	0	1	0	0	20370.16015625	20370.16015625	21553.802734375	5	5	4	5	5	4	5.0	5.0	4.0
1	9	cosmic	-1	1	9	1	152	2	0	2	0	1	20380.707096099854	20380.707096099854	20158.3349609375	5	5	4	5	5	4	5.0	3.0	3.5
1	9	cosmic	-1	1	9	1	153	1	0	1	0	0	20353.25390625	20353.25390625	21450.1015625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	154	1	0	1	0	0	20343.392578125	20343.392578125	20532.296875	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	155	2	0	2	0	0	20348.041305541992	20348.041305541992	20605.51643371582	5	6	6	5	6	6	5.0	3.5	4.5
1	9	cosmic	-1	1	9	1	156	2	0	2	0	1	20344.412826538086	20344.412826538086	21564.49835205078	5	5	4	5	5	4	5.0	3.0	3.5
1	9	cosmic	-1	1	9	1	157	1	0	1	0	0	20362.806640625	20362.806640625	19244.61328125	4	8	6	4	8	6	4.0	8.0	6.0
1	9	cosmic	-1	1	9	1	158	1	0	1	0	0	20362.3671875	20362.3671875	21471.234375	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	159	1	0	1	0	0	20351.037109375	20351.037109375	20310.73828125	5	7	4	5	7	4	5.0	7.0	4.0
