# PR cluster_id remap for bee/dbg25/dbg25.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
23	0	14	6	flash-matched	6:1433
23	0	51	8	flash-matched	8:14
23	0	53	8	flash-matched	8:28
23	0	54	8	flash-matched	8:16
23	0	55	6	flash-matched	6:13
23	0	56	6	flash-matched	6:12
23	0	57	6	flash-matched	6:23
23	0	58	6	flash-matched	6:15
23	0	59	6	flash-matched	6:7
23	0	60	6	flash-matched	6:6
23	0	61	6	flash-matched	6:17
23	0	62	6	flash-matched	6:8
23	0	63	6	flash-matched	6:26
23	0	64	6	flash-matched	6:426
23	0	65	6	flash-matched	6:8
23	0	66	6	flash-matched	6:8
23	0	67	6	flash-matched	6:7
23	0	68	6	flash-matched	6:9
23	0	69	6	flash-matched	6:25
23	0	70	6	flash-matched	6:14
23	0	71	6	flash-matched	6:280
4	1	18	14	flash-matched	14:1220
4	1	19	6	flash-matched	6:15
4	1	69	14	flash-matched	14:11
4	1	70	14	flash-matched	14:8
4	1	71	6	flash-matched	6:9
28	2	5	5	flash-matched	5:1636
28	2	27	5	flash-matched	5:12
28	2	28	5	flash-matched	5:13
28	2	29	5	flash-matched	5:15
28	2	30	5	flash-matched	5:6
28	2	31	5	flash-matched	5:9
28	2	32	5	flash-matched	5:6
28	2	33	5	flash-matched	5:21
28	2	34	5	flash-matched	5:11
28	2	35	5	flash-matched	5:14
28	2	36	5	flash-matched	5:6
28	2	37	5	flash-matched	5:7
28	2	38	5	flash-matched	5:13
28	2	39	5	flash-matched	5:6
28	2	40	5	flash-matched	5:14
28	2	41	5	flash-matched	5:4
28	2	42	5	flash-matched	5:11
28	2	43	5	flash-matched	5:6
28	2	44	5	flash-matched	5:12
28	2	45	5	flash-matched	5:8
28	2	46	5	flash-matched	5:14
31	4	12	15	flash-matched	15:1010
31	4	34	15	flash-matched	15:4
31	4	35	15	flash-matched	15:10
31	4	36	15	flash-matched	15:14
31	4	37	15	flash-matched	15:12
31	4	38	15	flash-matched	15:7
