# retire_20260901.sh  tiers=A
# started              2026-09-01T15:19:35-07:00
# wcp-porting-img HEAD 2e0f445b
# toolkit HEAD         50df4094
# broken symlinks pre  0
# du -sh sbnd_xin pre  153G
# df filesystem pre   509G avail
iso_ts	dir	tier	MB	archive_tarball	dir_mtime	citations
2026-09-01T15:19:36-07:00	work-77r3-bis-t2-pass4_prox-ncpi0	A	4	work-77r3-bis-t2-pass4_prox-ncpi0.tar.gz	2026-09-01T09:57:43-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-bis-t2-prefilter-ncpi0	A	4	work-77r3-bis-t2-prefilter-ncpi0.tar.gz	2026-09-01T09:57:51-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-bis-t2-prefilter-nosv-ncpi0	A	4	work-77r3-bis-t2-prefilter-nosv-ncpi0.tar.gz	2026-09-01T10:11:26-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-probechk-ncpi0	A	4	work-77r3-probechk-ncpi0.tar.gz	2026-09-01T10:24:43-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-rm3-mcp1k	A	810	work-77r3-rm3-mcp1k.tar.gz	2026-09-01T10:15:35-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-rm3-ncpi0	A	105	work-77r3-rm3-ncpi0.tar.gz	2026-09-01T10:10:05-07:00	0
2026-09-01T15:19:36-07:00	work-77r3-rm3-nuecc48	A	284	work-77r3-rm3-nuecc48.tar.gz	2026-09-01T10:13:05-07:00	0
2026-09-01T15:19:36-07:00	work-77r4-rm11-mcp1k	A	752	work-77r4-rm11-mcp1k.tar.gz	2026-09-01T11:11:59-07:00	0
2026-09-01T15:19:36-07:00	work-77r4-rm11-ncpi0	A	76	work-77r4-rm11-ncpi0.tar.gz	2026-09-01T11:06:25-07:00	0
2026-09-01T15:19:36-07:00	work-77r4-rm11-nuecc48	A	209	work-77r4-rm11-nuecc48.tar.gz	2026-09-01T11:09:29-07:00	0
2026-09-01T15:19:37-07:00	work-mcp1k-empre0901	A	3378	work-mcp1k-empre0901.tar.gz	2026-09-01T05:11:26-07:00	0
2026-09-01T15:19:37-07:00	work-mcp1k-prod0830	A	4941	work-mcp1k-prod0830.tar.gz	2026-08-30T08:29:21-07:00	0
2026-09-01T15:19:38-07:00	work-mcp1k-prod0901	A	3378	work-mcp1k-prod0901.tar.gz	2026-09-01T05:21:40-07:00	0
2026-09-01T15:19:39-07:00	work-mcp2k-empre0901	A	6687	work-mcp2k-empre0901.tar.gz	2026-09-01T05:42:09-07:00	0
2026-09-01T15:19:40-07:00	work-mcp2k-prod0830	A	9624	work-mcp2k-prod0830.tar.gz	2026-08-30T08:49:46-07:00	0
2026-09-01T15:19:42-07:00	work-mcp2k-prod0901	A	6686	work-mcp2k-prod0901.tar.gz	2026-09-01T06:02:43-07:00	0
2026-09-01T15:19:42-07:00	work-ncpi0-empre0901	A	105	work-ncpi0-empre0901.tar.gz	2026-09-01T05:00:33-07:00	0
2026-09-01T15:19:42-07:00	work-ncpi0-prod0830	A	140	work-ncpi0-prod0830.tar.gz	2026-08-30T08:07:14-07:00	0
2026-09-01T15:19:42-07:00	work-ncpi0-prod0901	A	105	work-ncpi0-prod0901.tar.gz	2026-09-01T05:01:11-07:00	0
2026-09-01T15:19:42-07:00	work-nuecc48-empre0901	A	285	work-nuecc48-empre0901.tar.gz	2026-09-01T04:56:45-07:00	0
2026-09-01T15:19:42-07:00	work-nuecc48-prod0830	A	381	work-nuecc48-prod0830.tar.gz	2026-08-30T08:03:37-07:00	0
2026-09-01T15:19:42-07:00	work-nuecc48-prod0901	A	284	work-nuecc48-prod0901.tar.gz	2026-09-01T04:59:56-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-f086probe-mcp1k	A	304	work-pr136-f086probe-mcp1k.tar.gz	2026-08-30T20:30:10-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-f086probe-mcp2k	A	536	work-pr136-f086probe-mcp2k.tar.gz	2026-08-30T20:31:25-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-f086probe-ncpi0	A	106	work-pr136-f086probe-ncpi0.tar.gz	2026-08-30T20:27:00-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-f086probe-nuecc48	A	286	work-pr136-f086probe-nuecc48.tar.gz	2026-08-30T20:29:47-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off1-mcp1k	A	304	work-pr136-off1-mcp1k.tar.gz	2026-08-30T21:07:25-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off1-mcp2k	A	536	work-pr136-off1-mcp2k.tar.gz	2026-08-30T21:09:55-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off1-ncpi0	A	106	work-pr136-off1-ncpi0.tar.gz	2026-08-30T21:02:53-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off1-nuecc48	A	286	work-pr136-off1-nuecc48.tar.gz	2026-08-30T21:06:25-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off2-mcp1k	A	304	work-pr136-off2-mcp1k.tar.gz	2026-08-30T21:25:00-07:00	0
2026-09-01T15:19:42-07:00	work-pr136-off2-mcp2k	A	536	work-pr136-off2-mcp2k.tar.gz	2026-08-30T21:26:46-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-off2-ncpi0	A	106	work-pr136-off2-ncpi0.tar.gz	2026-08-30T21:21:12-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-off2-nuecc48	A	286	work-pr136-off2-nuecc48.tar.gz	2026-08-30T21:24:15-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1-mcp1k	A	304	work-pr136-onV1-mcp1k.tar.gz	2026-08-30T21:07:40-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1-mcp2k	A	535	work-pr136-onV1-mcp2k.tar.gz	2026-08-30T21:10:15-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1-ncpi0	A	106	work-pr136-onV1-ncpi0.tar.gz	2026-08-30T21:03:01-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1-nuecc48	A	286	work-pr136-onV1-nuecc48.tar.gz	2026-08-30T21:06:31-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90-mcp1k	A	304	work-pr136-onV1c90-mcp1k.tar.gz	2026-08-30T21:07:54-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90-mcp2k	A	535	work-pr136-onV1c90-mcp2k.tar.gz	2026-08-30T21:10:27-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90-ncpi0	A	106	work-pr136-onV1c90-ncpi0.tar.gz	2026-08-30T21:03:01-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90-nuecc48	A	286	work-pr136-onV1c90-nuecc48.tar.gz	2026-08-30T21:06:42-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90d25-mcp1k	A	304	work-pr136-onV1c90d25-mcp1k.tar.gz	2026-08-30T21:24:46-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90d25-mcp2k	A	536	work-pr136-onV1c90d25-mcp2k.tar.gz	2026-08-30T21:26:34-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90d25-ncpi0	A	106	work-pr136-onV1c90d25-ncpi0.tar.gz	2026-08-30T21:21:04-07:00	0
2026-09-01T15:19:43-07:00	work-pr136-onV1c90d25-nuecc48	A	286	work-pr136-onV1c90d25-nuecc48.tar.gz	2026-08-30T21:24:05-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-bare-mcp1k	A	241	work-pr138r1-bare-mcp1k.tar.gz	2026-08-31T09:44:39-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-bare-mcp2k	A	414	work-pr138r1-bare-mcp2k.tar.gz	2026-08-31T09:46:31-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-bare-ncpi0	A	76	work-pr138r1-bare-ncpi0.tar.gz	2026-08-31T09:47:12-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-bare-nuecc48	A	209	work-pr138r1-bare-nuecc48.tar.gz	2026-08-31T09:50:09-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-dbg-mcp1k	A	133	work-pr138r1-dbg-mcp1k.tar.gz	2026-08-31T09:39:03-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-dbg-mcp2k	A	242	work-pr138r1-dbg-mcp2k.tar.gz	2026-08-31T09:40:32-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-dbg-ncpi0	A	61	work-pr138r1-dbg-ncpi0.tar.gz	2026-08-31T09:41:03-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-dbg-nuecc48	A	75	work-pr138r1-dbg-nuecc48.tar.gz	2026-08-31T09:43:40-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-off-mcp1k	A	241	work-pr138r1-off-mcp1k.tar.gz	2026-08-31T09:51:03-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-off-mcp2k	A	414	work-pr138r1-off-mcp2k.tar.gz	2026-08-31T09:52:58-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-off-ncpi0	A	76	work-pr138r1-off-ncpi0.tar.gz	2026-08-31T09:53:38-07:00	0
2026-09-01T15:19:43-07:00	work-pr138r1-off-nuecc48	A	209	work-pr138r1-off-nuecc48.tar.gz	2026-08-31T09:56:36-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on2-mcp1k	A	133	work-pr138r1-on2-mcp1k.tar.gz	2026-08-31T09:46:03-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on2-mcp2k	A	242	work-pr138r1-on2-mcp2k.tar.gz	2026-08-31T09:48:00-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on2-ncpi0	A	61	work-pr138r1-on2-ncpi0.tar.gz	2026-08-31T09:48:33-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on2-nuecc48	A	75	work-pr138r1-on2-nuecc48.tar.gz	2026-08-31T09:51:20-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on4-mcp1k	A	133	work-pr138r1-on4-mcp1k.tar.gz	2026-08-31T09:52:26-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on4-mcp2k	A	242	work-pr138r1-on4-mcp2k.tar.gz	2026-08-31T09:54:26-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on4-ncpi0	A	61	work-pr138r1-on4-ncpi0.tar.gz	2026-08-31T09:54:59-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r1-on4-nuecc48	A	75	work-pr138r1-on4-nuecc48.tar.gz	2026-08-31T09:57:39-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90off-mcp1k	A	302	work-pr138r2-c90off-mcp1k.tar.gz	2026-08-31T10:17:31-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90off-mcp2k	A	532	work-pr138r2-c90off-mcp2k.tar.gz	2026-08-31T10:19:09-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90off-ncpi0	A	105	work-pr138r2-c90off-ncpi0.tar.gz	2026-08-31T10:19:43-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90off-nuecc48	A	284	work-pr138r2-c90off-nuecc48.tar.gz	2026-08-31T10:22:36-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90on-mcp1k	A	302	work-pr138r2-c90on-mcp1k.tar.gz	2026-08-31T10:23:30-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90on-mcp2k	A	532	work-pr138r2-c90on-mcp2k.tar.gz	2026-08-31T10:25:07-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90on-ncpi0	A	105	work-pr138r2-c90on-ncpi0.tar.gz	2026-08-31T10:25:39-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-c90on-nuecc48	A	284	work-pr138r2-c90on-nuecc48.tar.gz	2026-08-31T10:28:28-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-poff-mcp1k	A	302	work-pr138r2-poff-mcp1k.tar.gz	2026-08-31T10:05:11-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-poff-mcp2k	A	532	work-pr138r2-poff-mcp2k.tar.gz	2026-08-31T10:06:49-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-poff-ncpi0	A	105	work-pr138r2-poff-ncpi0.tar.gz	2026-08-31T10:07:21-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-poff-nuecc48	A	284	work-pr138r2-poff-nuecc48.tar.gz	2026-08-31T10:10:23-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-pon-mcp1k	A	302	work-pr138r2-pon-mcp1k.tar.gz	2026-08-31T10:11:18-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-pon-mcp2k	A	532	work-pr138r2-pon-mcp2k.tar.gz	2026-08-31T10:12:57-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-pon-ncpi0	A	105	work-pr138r2-pon-ncpi0.tar.gz	2026-08-31T10:13:30-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r2-pon-nuecc48	A	284	work-pr138r2-pon-nuecc48.tar.gz	2026-08-31T10:16:22-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r3-flipchk-mcp1k	A	302	work-pr138r3-flipchk-mcp1k.tar.gz	2026-08-31T10:45:11-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r3-flipchk-mcp2k	A	532	work-pr138r3-flipchk-mcp2k.tar.gz	2026-08-31T10:46:49-07:00	0
2026-09-01T15:19:44-07:00	work-pr138r3-flipchk-ncpi0	A	105	work-pr138r3-flipchk-ncpi0.tar.gz	2026-08-31T10:47:22-07:00	0
2026-09-01T15:19:45-07:00	work-pr138r3-flipchk-nuecc48	A	284	work-pr138r3-flipchk-nuecc48.tar.gz	2026-08-31T10:50:08-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-off-mcp1k	A	302	work-pr139r1-off-mcp1k.tar.gz	2026-08-31T12:03:05-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-off-mcp2k	A	532	work-pr139r1-off-mcp2k.tar.gz	2026-08-31T12:04:53-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-off-ncpi0	A	105	work-pr139r1-off-ncpi0.tar.gz	2026-08-31T12:05:26-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-off-nuecc48	A	284	work-pr139r1-off-nuecc48.tar.gz	2026-08-31T12:08:15-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onb12-mcp1k	A	302	work-pr139r1-onb12-mcp1k.tar.gz	2026-08-31T12:11:00-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onb12-mcp2k	A	532	work-pr139r1-onb12-mcp2k.tar.gz	2026-08-31T12:12:49-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onb12-ncpi0	A	105	work-pr139r1-onb12-ncpi0.tar.gz	2026-08-31T12:13:22-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onb12-nuecc48	A	284	work-pr139r1-onb12-nuecc48.tar.gz	2026-08-31T12:16:06-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onemst-mcp1k	A	302	work-pr139r1-onemst-mcp1k.tar.gz	2026-08-31T12:22:58-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onemst-mcp2k	A	532	work-pr139r1-onemst-mcp2k.tar.gz	2026-08-31T12:24:47-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onemst-ncpi0	A	105	work-pr139r1-onemst-ncpi0.tar.gz	2026-08-31T12:25:19-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onemst-nuecc48	A	284	work-pr139r1-onemst-nuecc48.tar.gz	2026-08-31T12:28:01-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onrehome-mcp1k	A	302	work-pr139r1-onrehome-mcp1k.tar.gz	2026-08-31T12:28:55-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onrehome-mcp2k	A	532	work-pr139r1-onrehome-mcp2k.tar.gz	2026-08-31T12:30:42-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onrehome-ncpi0	A	105	work-pr139r1-onrehome-ncpi0.tar.gz	2026-08-31T12:31:14-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onrehome-nuecc48	A	284	work-pr139r1-onrehome-nuecc48.tar.gz	2026-08-31T12:33:48-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onshared-mcp1k	A	302	work-pr139r1-onshared-mcp1k.tar.gz	2026-08-31T12:17:01-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onshared-mcp2k	A	532	work-pr139r1-onshared-mcp2k.tar.gz	2026-08-31T12:18:48-07:00	0
2026-09-01T15:19:45-07:00	work-pr139r1-onshared-ncpi0	A	105	work-pr139r1-onshared-ncpi0.tar.gz	2026-08-31T12:19:18-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r1-onshared-nuecc48	A	284	work-pr139r1-onshared-nuecc48.tar.gz	2026-08-31T12:22:02-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-off-mcp1k	A	302	work-pr139r2-off-mcp1k.tar.gz	2026-08-31T12:38:22-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-off-mcp2k	A	532	work-pr139r2-off-mcp2k.tar.gz	2026-08-31T12:40:09-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-off-ncpi0	A	105	work-pr139r2-off-ncpi0.tar.gz	2026-08-31T12:40:41-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-off-nuecc48	A	284	work-pr139r2-off-nuecc48.tar.gz	2026-08-31T12:43:24-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-oncomb-mcp1k	A	302	work-pr139r2-oncomb-mcp1k.tar.gz	2026-08-31T12:44:18-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-oncomb-mcp2k	A	532	work-pr139r2-oncomb-mcp2k.tar.gz	2026-08-31T12:46:06-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-oncomb-ncpi0	A	105	work-pr139r2-oncomb-ncpi0.tar.gz	2026-08-31T12:46:38-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-oncomb-nuecc48	A	284	work-pr139r2-oncomb-nuecc48.tar.gz	2026-08-31T12:49:32-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-onrh15-mcp1k	A	302	work-pr139r2-onrh15-mcp1k.tar.gz	2026-08-31T12:50:27-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-onrh15-mcp2k	A	532	work-pr139r2-onrh15-mcp2k.tar.gz	2026-08-31T12:52:17-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-onrh15-ncpi0	A	105	work-pr139r2-onrh15-ncpi0.tar.gz	2026-08-31T12:52:48-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r2-onrh15-nuecc48	A	284	work-pr139r2-onrh15-nuecc48.tar.gz	2026-08-31T12:55:28-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r3-flipchk-mcp1k	A	302	work-pr139r3-flipchk-mcp1k.tar.gz	2026-08-31T13:17:32-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r3-flipchk-mcp2k	A	532	work-pr139r3-flipchk-mcp2k.tar.gz	2026-08-31T13:19:17-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r3-flipchk-ncpi0	A	105	work-pr139r3-flipchk-ncpi0.tar.gz	2026-08-31T13:19:50-07:00	0
2026-09-01T15:19:46-07:00	work-pr139r3-flipchk-nuecc48	A	284	work-pr139r3-flipchk-nuecc48.tar.gz	2026-08-31T13:22:32-07:00	0
2026-09-01T15:19:46-07:00	work-pr140r1-on-mcp1k	A	302	work-pr140r1-on-mcp1k.tar.gz	2026-08-31T15:38:24-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-on-mcp2k	A	532	work-pr140r1-on-mcp2k.tar.gz	2026-08-31T15:40:08-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-on-ncpi0	A	105	work-pr140r1-on-ncpi0.tar.gz	2026-08-31T15:40:39-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-on-nuecc48	A	284	work-pr140r1-on-nuecc48.tar.gz	2026-08-31T15:43:06-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onk3-mcp1k	A	302	work-pr140r1-onk3-mcp1k.tar.gz	2026-08-31T15:49:39-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onk3-mcp2k	A	532	work-pr140r1-onk3-mcp2k.tar.gz	2026-08-31T15:51:24-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onk3-ncpi0	A	105	work-pr140r1-onk3-ncpi0.tar.gz	2026-08-31T15:51:56-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onk3-nuecc48	A	284	work-pr140r1-onk3-nuecc48.tar.gz	2026-08-31T15:54:32-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onrh15-mcp1k	A	302	work-pr140r1-onrh15-mcp1k.tar.gz	2026-08-31T15:44:00-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onrh15-mcp2k	A	532	work-pr140r1-onrh15-mcp2k.tar.gz	2026-08-31T15:45:43-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onrh15-ncpi0	A	105	work-pr140r1-onrh15-ncpi0.tar.gz	2026-08-31T15:46:14-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r1-onrh15-nuecc48	A	284	work-pr140r1-onrh15-nuecc48.tar.gz	2026-08-31T15:48:46-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-coown-mcp1k	A	303	work-pr140r2-coown-mcp1k.tar.gz	2026-08-31T16:30:59-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-coown-mcp2k	A	533	work-pr140r2-coown-mcp2k.tar.gz	2026-08-31T16:32:42-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-coown-ncpi0	A	105	work-pr140r2-coown-ncpi0.tar.gz	2026-08-31T16:33:13-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-coown-nuecc48	A	285	work-pr140r2-coown-nuecc48.tar.gz	2026-08-31T16:35:48-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-off-mcp1k	A	303	work-pr140r2-off-mcp1k.tar.gz	2026-08-31T16:19:19-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-off-mcp2k	A	533	work-pr140r2-off-mcp2k.tar.gz	2026-08-31T16:21:03-07:00	0
2026-09-01T15:19:47-07:00	work-pr140r2-off-ncpi0	A	105	work-pr140r2-off-ncpi0.tar.gz	2026-08-31T16:21:34-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-off-nuecc48	A	285	work-pr140r2-off-nuecc48.tar.gz	2026-08-31T16:24:13-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-on-mcp1k	A	303	work-pr140r2-on-mcp1k.tar.gz	2026-08-31T16:25:08-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-on-mcp2k	A	533	work-pr140r2-on-mcp2k.tar.gz	2026-08-31T16:26:53-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-on-ncpi0	A	105	work-pr140r2-on-ncpi0.tar.gz	2026-08-31T16:27:25-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-on-nuecc48	A	285	work-pr140r2-on-nuecc48.tar.gz	2026-08-31T16:30:03-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onk3-mcp1k	A	303	work-pr140r2-onk3-mcp1k.tar.gz	2026-08-31T16:42:24-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onk3-mcp2k	A	533	work-pr140r2-onk3-mcp2k.tar.gz	2026-08-31T16:44:08-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onk3-ncpi0	A	105	work-pr140r2-onk3-ncpi0.tar.gz	2026-08-31T16:44:39-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onk3-nuecc48	A	285	work-pr140r2-onk3-nuecc48.tar.gz	2026-08-31T16:47:13-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onrh15-mcp1k	A	303	work-pr140r2-onrh15-mcp1k.tar.gz	2026-08-31T16:36:41-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onrh15-mcp2k	A	533	work-pr140r2-onrh15-mcp2k.tar.gz	2026-08-31T16:38:26-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onrh15-ncpi0	A	105	work-pr140r2-onrh15-ncpi0.tar.gz	2026-08-31T16:38:57-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r2-onrh15-nuecc48	A	285	work-pr140r2-onrh15-nuecc48.tar.gz	2026-08-31T16:41:31-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r3-splitoff-mcp1k	A	302	work-pr140r3-splitoff-mcp1k.tar.gz	2026-08-31T18:26:49-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r3-splitoff-mcp2k	A	532	work-pr140r3-splitoff-mcp2k.tar.gz	2026-08-31T18:28:33-07:00	0
2026-09-01T15:19:48-07:00	work-pr140r3-splitoff-ncpi0	A	105	work-pr140r3-splitoff-ncpi0.tar.gz	2026-08-31T18:29:07-07:00	0
2026-09-01T15:19:49-07:00	work-pr140r3-splitoff-nuecc48	A	284	work-pr140r3-splitoff-nuecc48.tar.gz	2026-08-31T18:31:43-07:00	0
2026-09-01T15:19:49-07:00	work-pr140r3-splitoff2-mcp2k	A	11	work-pr140r3-splitoff2-mcp2k.tar.gz	2026-08-31T18:25:21-07:00	0
