# doc 89 Phase 4a -- gzip -> zstd-19 re-encode of the record layer
# verified member-for-member (name,size,sha256) before the .gz was removed
rel	bytes_gz	bytes_zst	verdict	note
em-pr-era-20260829/other/work-pr132-r7off2-mcp1k.tar.gz	5753157	575538	OK	465 members
em-pr-era-20260829/other/work-pr132-r7off2-mcp2k.tar.gz	11066136	1270964	OK	745 members
em-pr-era-20260829/other/work-pr132-r7off2-ncpi0.tar.gz	2014260	288791	OK	136 members
em-pr-era-20260829/other/work-pr132-r7off2-nuecc48.tar.gz	5538835	816558	OK	339 members
em-pr-era-20260829/other/work-pr132-r8nv-mcp1k.tar.gz	5786160	598734	OK	465 members
em-pr-era-20260829/other/work-pr132-r8nv-mcp2k.tar.gz	11136048	1312917	OK	745 members
em-pr-era-20260829/other/work-pr132-r8nv-ncpi0.tar.gz	2029369	300425	OK	136 members
em-pr-era-20260829/other/work-pr132-r8nv-nuecc48.tar.gz	5557677	826347	OK	339 members
em-pr-era-20260829/other/work-pr132-r9bp-mcp1k.tar.gz	5786761	595678	OK	465 members
em-pr-era-20260829/other/work-pr132-r9bp-mcp2k.tar.gz	11138935	1313104	OK	745 members
em-pr-era-20260829/other/work-pr132-r9bp-ncpi0.tar.gz	2029092	300655	OK	136 members
em-pr-era-20260829/other/work-pr132-r9bp-nuecc48.tar.gz	5560557	827076	OK	339 members
em-pr-era-20260829/other/work-pr132-r9off-mcp1k.tar.gz	5753570	574243	OK	465 members
em-pr-era-20260829/other/work-pr132-r9off-mcp2k.tar.gz	11065900	1270033	OK	745 members
em-pr-era-20260829/other/work-pr132-r9off-ncpi0.tar.gz	2014297	289788	OK	136 members
em-pr-era-20260829/other/work-pr132-r9off-nuecc48.tar.gz	5533795	815638	OK	339 members
em-pr-era-20260829/other/work-pr133-flipchk-mcp1k.tar.gz	5754784	575051	OK	465 members
em-pr-era-20260829/other/work-pr133-flipchk-mcp2k.tar.gz	11065892	1269459	OK	745 members
em-pr-era-20260829/other/work-pr133-flipchk-ncpi0.tar.gz	2013446	289048	OK	136 members
em-pr-era-20260829/other/work-pr133-flipchk-nuecc48.tar.gz	5531643	812114	OK	339 members
em-pr-era-20260829/other/work-pr133-flipenv-mcp1k.tar.gz	5752470	574907	OK	465 members
em-pr-era-20260829/other/work-pr133-flipenv-mcp2k.tar.gz	11065456	1270052	OK	745 members
em-pr-era-20260829/other/work-pr133-flipenv-ncpi0.tar.gz	2013304	288654	OK	136 members
em-pr-era-20260829/other/work-pr133-flipenv-nuecc48.tar.gz	5531896	812755	OK	339 members
em-pr-era-20260829/other/work-pr133-k20-mcp1k.tar.gz	5753415	575118	OK	465 members
em-pr-era-20260829/other/work-pr133-k20-mcp2k.tar.gz	11063589	1270434	OK	745 members
em-pr-era-20260829/other/work-pr133-k20-ncpi0.tar.gz	2013325	290125	OK	136 members
em-pr-era-20260829/other/work-pr133-k20-nuecc48.tar.gz	5530903	814284	OK	339 members
em-pr-era-20260829/other/work-pr133-k2021p-mcp1k.tar.gz	5785172	597433	OK	465 members
em-pr-era-20260829/other/work-pr133-k2021p-mcp2k.tar.gz	11134278	1313895	OK	745 members
em-pr-era-20260829/other/work-pr133-k2021p-ncpi0.tar.gz	2030202	301714	OK	136 members
em-pr-era-20260829/other/work-pr133-k2021p-nuecc48.tar.gz	5557087	825847	OK	339 members
em-pr-era-20260829/other/work-pr133-k21-mcp1k.tar.gz	5754424	573247	OK	465 members
em-pr-era-20260829/other/work-pr133-k21-mcp2k.tar.gz	11065903	1271384	OK	745 members
em-pr-era-20260829/other/work-pr133-k21-ncpi0.tar.gz	2013905	289421	OK	136 members
em-pr-era-20260829/other/work-pr133-k21-nuecc48.tar.gz	5532764	814540	OK	339 members
em-pr-era-20260829/other/work-pr133-k21v2-mcp1k.tar.gz	5754350	576545	OK	465 members
em-pr-era-20260829/other/work-pr133-k21v2-mcp2k.tar.gz	11068530	1271487	OK	745 members
em-pr-era-20260829/other/work-pr133-k21v2-ncpi0.tar.gz	2014234	287184	OK	136 members
em-pr-era-20260829/other/work-pr133-k21v2-nuecc48.tar.gz	5534710	814153	OK	339 members
em-pr-era-20260829/other/work-pr133-k21v3-mcp1k.tar.gz	5754643	575084	OK	465 members
em-pr-era-20260829/other/work-pr133-k21v3-mcp2k.tar.gz	11065017	1268068	OK	745 members
em-pr-era-20260829/other/work-pr133-k21v3-ncpi0.tar.gz	2014350	289692	OK	136 members
em-pr-era-20260829/other/work-pr133-k21v3-nuecc48.tar.gz	5534234	814343	OK	339 members
em-pr-era-20260829/other/work-pr133-k21v4-mcp1k.tar.gz	5755350	577136	OK	465 members
em-pr-era-20260829/other/work-pr133-k21v4-mcp2k.tar.gz	11066345	1269625	OK	745 members
em-pr-era-20260829/other/work-pr133-k21v4-ncpi0.tar.gz	2014112	289529	OK	136 members
em-pr-era-20260829/other/work-pr133-k21v4-nuecc48.tar.gz	5534280	815085	OK	339 members
em-pr-era-20260829/other/work-pr133-k21v5-mcp1k.tar.gz	5754978	576157	OK	465 members
em-pr-era-20260829/other/work-pr133-k21v5-mcp2k.tar.gz	11067880	1269387	OK	745 members
em-pr-era-20260829/other/work-pr133-k21v5-ncpi0.tar.gz	2014658	288923	OK	136 members
em-pr-era-20260829/other/work-pr133-k21v5-nuecc48.tar.gz	5534766	813728	OK	339 members
em-pr-era-20260829/other/work-pr133-k3v29-mcp1k.tar.gz	5752964	575267	OK	465 members
em-pr-era-20260829/other/work-pr133-k3v29-mcp2k.tar.gz	11062444	1268709	OK	745 members
em-pr-era-20260829/other/work-pr133-k3v29-ncpi0.tar.gz	2012078	289277	OK	136 members
em-pr-era-20260829/other/work-pr133-k3v29-nuecc48.tar.gz	5530575	812944	OK	339 members
em-pr-era-20260829/other/work-pr133-off-mcp1k.tar.gz	5753259	575825	OK	465 members
em-pr-era-20260829/other/work-pr133-off-mcp2k.tar.gz	11061870	1269736	OK	745 members
em-pr-era-20260829/other/work-pr133-off-ncpi0.tar.gz	2012668	288400	OK	136 members
em-pr-era-20260829/other/work-pr133-off-nuecc48.tar.gz	5531480	813800	OK	339 members
em-pr-era-20260829/other/work-pr133-off2-mcp1k.tar.gz	5753429	575980	OK	465 members
em-pr-era-20260829/other/work-pr133-off2-mcp2k.tar.gz	11064478	1270606	OK	745 members
em-pr-era-20260829/other/work-pr133-off2-ncpi0.tar.gz	2013521	288932	OK	136 members
em-pr-era-20260829/other/work-pr133-off2-nuecc48.tar.gz	5532759	815013	OK	339 members
em-pr-era-20260829/other/work-pr133-off3-mcp1k.tar.gz	5753601	575301	OK	465 members
em-pr-era-20260829/other/work-pr133-off3-mcp2k.tar.gz	11064220	1268410	OK	745 members
em-pr-era-20260829/other/work-pr133-off3-ncpi0.tar.gz	2013686	289206	OK	136 members
em-pr-era-20260829/other/work-pr133-off3-nuecc48.tar.gz	5532660	814085	OK	339 members
em-pr-era-20260829/other/work-pr133-off4-mcp1k.tar.gz	5753604	576497	OK	465 members
em-pr-era-20260829/other/work-pr133-off4-mcp2k.tar.gz	11064715	1268501	OK	745 members
em-pr-era-20260829/other/work-pr133-off4-ncpi0.tar.gz	2013586	288857	OK	136 members
em-pr-era-20260829/other/work-pr133-off4-nuecc48.tar.gz	5532470	814590	OK	339 members
em-pr-era-20260829/other/work-pr133-off5-mcp1k.tar.gz	5753749	573817	OK	465 members
em-pr-era-20260829/other/work-pr133-off5-mcp2k.tar.gz	11064982	1269791	OK	745 members
em-pr-era-20260829/other/work-pr133-off5-ncpi0.tar.gz	2013384	288617	OK	136 members
em-pr-era-20260829/other/work-pr133-off5-nuecc48.tar.gz	5532611	813164	OK	339 members
em-pr-era-20260829/other/work-pr134-flip2-mcp1k.tar.gz	5756895	571548	OK	465 members
em-pr-era-20260829/other/work-pr134-flip2-mcp2k.tar.gz	11070212	1265117	OK	745 members
em-pr-era-20260829/other/work-pr134-flip2-ncpi0.tar.gz	2015059	287636	OK	136 members
em-pr-era-20260829/other/work-pr134-flip2-nuecc48.tar.gz	5540979	812228	OK	339 members
em-pr-era-20260829/other/work-pr134-k2223-mcp1k.tar.gz	5757684	575840	OK	465 members
em-pr-era-20260829/other/work-pr134-k2223-mcp2k.tar.gz	11042813	1245890	OK	745 members
em-pr-era-20260829/other/work-pr134-k2223-ncpi0.tar.gz	2015287	289533	OK	136 members
em-pr-era-20260829/other/work-pr134-k2223-nuecc48.tar.gz	5540871	815500	OK	339 members
em-pr-era-20260829/other/work-pr134-k2223f-mcp1k.tar.gz	5756224	575049	OK	465 members
em-pr-era-20260829/other/work-pr134-k2223f-mcp2k.tar.gz	11071597	1268936	OK	745 members
em-pr-era-20260829/other/work-pr134-k2223f-ncpi0.tar.gz	2014691	289560	OK	136 members
em-pr-era-20260829/other/work-pr134-k2223f-nuecc48.tar.gz	5534153	813206	OK	339 members
em-pr-era-20260829/other/work-pr134-k22only-mcp2k.tar.gz	1056279	156752	OK	80 members
em-pr-era-20260829/other/work-pr134-k24-mcp1k.tar.gz	5758389	572267	OK	465 members
em-pr-era-20260829/other/work-pr134-k24-mcp2k.tar.gz	11079535	1270623	OK	745 members
em-pr-era-20260829/other/work-pr134-k24-ncpi0.tar.gz	2016608	288277	OK	136 members
em-pr-era-20260829/other/work-pr134-k24-nuecc48.tar.gz	5544024	814117	OK	339 members
em-pr-era-20260829/other/work-pr134-k24b-mcp1k.tar.gz	5759870	573334	OK	465 members
em-pr-era-20260829/other/work-pr134-k24b-mcp2k.tar.gz	11077104	1267239	OK	745 members
em-pr-era-20260829/other/work-pr134-k24b-ncpi0.tar.gz	2015306	287914	OK	136 members
em-pr-era-20260829/other/work-pr134-k24b-nuecc48.tar.gz	5541204	815076	OK	339 members
em-pr-era-20260829/other/work-pr134-off6-mcp1k.tar.gz	5755343	575954	OK	465 members
em-pr-era-20260829/other/work-pr134-off6-mcp2k.tar.gz	11072535	1271698	OK	745 members
em-pr-era-20260829/other/work-pr134-off6-ncpi0.tar.gz	2015345	290146	OK	136 members
em-pr-era-20260829/other/work-pr134-off6-nuecc48.tar.gz	5537652	815227	OK	339 members
em-pr-era-20260829/other/work-pr134-off7-mcp1k.tar.gz	5754143	575193	OK	465 members
em-pr-era-20260829/other/work-pr134-off7-mcp2k.tar.gz	11065249	1267551	OK	745 members
em-pr-era-20260829/other/work-pr134-off7-ncpi0.tar.gz	2014688	289607	OK	136 members
em-pr-era-20260829/other/work-pr134-off7-nuecc48.tar.gz	5531748	812365	OK	339 members
em-pr-era-20260829/other/work-pr134-off8-mcp1k.tar.gz	5755283	572612	OK	465 members
em-pr-era-20260829/other/work-pr134-off8-mcp2k.tar.gz	11068980	1269272	OK	745 members
em-pr-era-20260829/other/work-pr134-off8-ncpi0.tar.gz	2013737	287550	OK	136 members
em-pr-era-20260829/other/work-pr134-off8-nuecc48.tar.gz	5540047	814173	OK	339 members
em-pr-era-20260829/other/work-pr134-off9-mcp1k.tar.gz	5755448	571896	OK	465 members
em-pr-era-20260829/other/work-pr134-off9-mcp2k.tar.gz	11071830	1268375	OK	745 members
em-pr-era-20260829/other/work-pr134-off9-ncpi0.tar.gz	2013924	288332	OK	136 members
em-pr-era-20260829/other/work-pr134-off9-nuecc48.tar.gz	5539355	813945	OK	339 members
em-pr-era-20260829/other/work-pr134-smk4-mcp2k.tar.gz	1384333	214953	OK	38 members
em-pr-era-20260829/other/work-pr134-smk5-mcp2k.tar.gz	1716111	278714	OK	52 members
em-pr-era-20260829/other/work-pr134-smk6-mcp2k.tar.gz	1716342	279091	OK	52 members
em-pr-era-20260829/other/work-pr134-smk7-mcp2k.tar.gz	1715674	278982	OK	52 members
em-pr-era-20260829/other/work-pr134-smk8-mcp2k.tar.gz	1715487	278346	OK	52 members
em-pr-era-20260829/pr117-family/work-pr117r1-bare-mcp1k.tar.gz	1183456	160177	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-bare-mcp2k.tar.gz	3033814	536555	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-bare-ncpi0.tar.gz	2117898	381842	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-bare-nuecc48.tar.gz	5792222	1029232	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-flipchk-mcp1k.tar.gz	1187304	160742	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-flipchk-mcp2k.tar.gz	3039516	541575	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-flipchk-ncpi0.tar.gz	2125830	384210	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-flipchk-nuecc48.tar.gz	5803165	1032995	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-off3-mcp1k.tar.gz	1185358	160220	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-off3-mcp2k.tar.gz	3037317	540814	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-off3-ncpi0.tar.gz	2122055	383886	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-off3-nuecc48.tar.gz	5795143	1031435	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-off4-mcp1k.tar.gz	1185143	159964	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-off4-mcp2k.tar.gz	3037768	539313	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-off4-ncpi0.tar.gz	2122238	383360	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-off4-nuecc48.tar.gz	5794941	1030771	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-off5-mcp1k.tar.gz	1185274	160011	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-off5-mcp2k.tar.gz	3036256	538451	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-off5-ncpi0.tar.gz	2121355	383209	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-off5-nuecc48.tar.gz	5792547	1029934	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-off6-mcp1k.tar.gz	1185163	161263	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-off6-mcp2k.tar.gz	3035862	538698	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-off6-ncpi0.tar.gz	2121268	383361	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-off6-nuecc48.tar.gz	5793044	1030322	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12-mcp1k.tar.gz	1195268	165021	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12-mcp2k.tar.gz	3084427	572843	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12-ncpi0.tar.gz	2162163	409449	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12-nuecc48.tar.gz	5863753	1073393	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12b-mcp1k.tar.gz	1194362	165543	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12b-mcp2k.tar.gz	3073397	564277	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12b-ncpi0.tar.gz	2157830	405380	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12b-nuecc48.tar.gz	5856534	1070432	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12c-mcp1k.tar.gz	1187339	160045	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12c-mcp2k.tar.gz	3040658	541170	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12c-ncpi0.tar.gz	2125381	384280	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK12c-nuecc48.tar.gz	5803099	1031597	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13-mcp1k.tar.gz	1186769	160784	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13-mcp2k.tar.gz	3039939	540110	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13-ncpi0.tar.gz	2124827	384222	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13-nuecc48.tar.gz	5803189	1033267	OK	339 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13d15-mcp1k.tar.gz	1187058	161182	OK	101 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13d15-mcp2k.tar.gz	3038826	539868	OK	122 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13d15-ncpi0.tar.gz	2125088	384067	OK	136 members
em-pr-era-20260829/pr117-family/work-pr117r1-onK13d15-nuecc48.tar.gz	5805407	1033721	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg-mcp1k.tar.gz	1195394	165377	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg-mcp2k.tar.gz	3073907	562557	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg-ncpi0.tar.gz	2158910	405454	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg-nuecc48.tar.gz	5857341	1066647	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg2-mcp1k.tar.gz	1199186	167698	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg2-mcp2k.tar.gz	3089823	573405	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg2-ncpi0.tar.gz	2174713	417471	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-dbg2-nuecc48.tar.gz	5882376	1083988	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-flipchk-mcp1k.tar.gz	1137407	127332	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-flipchk-mcp2k.tar.gz	2900348	438476	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-flipchk-ncpi0.tar.gz	1983251	282316	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-flipchk-nuecc48.tar.gz	5472792	800910	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-off1-mcp1k.tar.gz	1136546	128390	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-off1-mcp2k.tar.gz	2900653	441097	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-off1-ncpi0.tar.gz	1981979	282174	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-off1-nuecc48.tar.gz	5472158	803177	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-onT-mcp1k.tar.gz	1206931	173023	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-onT-mcp2k.tar.gz	3126089	600507	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-onT-ncpi0.tar.gz	2208516	440831	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-onT-nuecc48.tar.gz	5942328	1124984	OK	339 members
em-pr-era-20260829/pr118-family/work-pr118r1-probe0-mcp1k.tar.gz	1136567	127924	OK	101 members
em-pr-era-20260829/pr118-family/work-pr118r1-probe0-mcp2k.tar.gz	2901261	440236	OK	122 members
em-pr-era-20260829/pr118-family/work-pr118r1-probe0-ncpi0.tar.gz	1982885	282957	OK	136 members
em-pr-era-20260829/pr118-family/work-pr118r1-probe0-nuecc48.tar.gz	5473064	802630	OK	339 members
em-pr-era-20260829/pr119-family/work-pr119r1-dbgA-mcp1k.tar.gz	1165032	145548	OK	101 members
em-pr-era-20260829/pr119-family/work-pr119r1-dbgA-mcp2k.tar.gz	2982294	495620	OK	122 members
em-pr-era-20260829/pr119-family/work-pr119r1-dbgA-ncpi0.tar.gz	2062006	335091	OK	136 members
em-pr-era-20260829/pr119-family/work-pr119r1-dbgA-nuecc48.tar.gz	5708585	959670	OK	339 members
em-pr-era-20260829/pr119-family/work-pr119r1-off0-mcp1k.tar.gz	1136753	127743	OK	101 members
em-pr-era-20260829/pr119-family/work-pr119r1-off0-mcp2k.tar.gz	2901225	441019	OK	122 members
em-pr-era-20260829/pr119-family/work-pr119r1-off0-ncpi0.tar.gz	1982637	282416	OK	136 members
em-pr-era-20260829/pr119-family/work-pr119r1-off0-nuecc48.tar.gz	5473357	801600	OK	339 members
em-pr-era-20260829/pr120-family/work-pr120r1-dbgA-mcp1k.tar.gz	1183149	158160	OK	101 members
em-pr-era-20260829/pr120-family/work-pr120r1-dbgA-mcp2k.tar.gz	3027654	531617	OK	122 members
em-pr-era-20260829/pr120-family/work-pr120r1-dbgA-ncpi0.tar.gz	2104123	369673	OK	136 members
em-pr-era-20260829/pr120-family/work-pr120r1-dbgA-nuecc48.tar.gz	5803273	1037130	OK	339 members
em-pr-era-20260829/pr120-family/work-pr120r1-flipchk-mcp1k.tar.gz	1137182	127719	OK	101 members
em-pr-era-20260829/pr120-family/work-pr120r1-flipchk-mcp2k.tar.gz	2901256	440711	OK	122 members
em-pr-era-20260829/pr120-family/work-pr120r1-flipchk-ncpi0.tar.gz	1982838	282027	OK	136 members
em-pr-era-20260829/pr120-family/work-pr120r1-flipchk-nuecc48.tar.gz	5474776	802367	OK	339 members
em-pr-era-20260829/pr120-family/work-pr120r1-off0-mcp1k.tar.gz	1136324	128194	OK	101 members
em-pr-era-20260829/pr120-family/work-pr120r1-off0-mcp2k.tar.gz	2900835	440067	OK	122 members
em-pr-era-20260829/pr120-family/work-pr120r1-off0-ncpi0.tar.gz	1982637	282889	OK	136 members
em-pr-era-20260829/pr120-family/work-pr120r1-off0-nuecc48.tar.gz	5473380	802641	OK	339 members
em-pr-era-20260829/pr120-family/work-pr120r1-off1-mcp1k.tar.gz	1136708	127902	OK	101 members
em-pr-era-20260829/pr120-family/work-pr120r1-off1-mcp2k.tar.gz	2900344	439639	OK	122 members
em-pr-era-20260829/pr120-family/work-pr120r1-off1-ncpi0.tar.gz	1983083	281585	OK	136 members
em-pr-era-20260829/pr120-family/work-pr120r1-off1-nuecc48.tar.gz	5478600	802468	OK	339 members
em-pr-era-20260829/pr120-family/work-pr120r1-on2-mcp1k.tar.gz	1137072	125420	OK	101 members
em-pr-era-20260829/pr120-family/work-pr120r1-on2-mcp2k.tar.gz	2901586	440340	OK	122 members
em-pr-era-20260829/pr120-family/work-pr120r1-on2-ncpi0.tar.gz	1984288	283069	OK	136 members
em-pr-era-20260829/pr120-family/work-pr120r1-on2-nuecc48.tar.gz	5474533	804157	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-base141-mcp1k.tar.gz	4544459	470436	OK	367 members
em-pr-era-20260829/pr121-family/work-pr121r1-base141-mcp2k.tar.gz	8025503	838502	OK	626 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbg141-mcp1k.tar.gz	5188503	735511	OK	367 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbg141-mcp2k.tar.gz	9096327	1279174	OK	626 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbgA-mcp1k.tar.gz	1296030	191265	OK	101 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbgA-mcp2k.tar.gz	3363485	635456	OK	122 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbgA-ncpi0.tar.gz	2446005	476048	OK	136 members
em-pr-era-20260829/pr121-family/work-pr121r1-dbgA-nuecc48.tar.gz	6749150	1328983	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-flip141-mcp1k.tar.gz	4544035	470603	OK	367 members
em-pr-era-20260829/pr121-family/work-pr121r1-flip141-mcp2k.tar.gz	8031778	841568	OK	626 members
em-pr-era-20260829/pr121-family/work-pr121r1-flipchk-mcp1k.tar.gz	1137488	127591	OK	101 members
em-pr-era-20260829/pr121-family/work-pr121r1-flipchk-mcp2k.tar.gz	2906043	441261	OK	122 members
em-pr-era-20260829/pr121-family/work-pr121r1-flipchk-ncpi0.tar.gz	1983503	282466	OK	136 members
em-pr-era-20260829/pr121-family/work-pr121r1-flipchk-nuecc48.tar.gz	5475553	801960	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-off0-mcp1k.tar.gz	1137062	127640	OK	101 members
em-pr-era-20260829/pr121-family/work-pr121r1-off0-mcp2k.tar.gz	2901504	440261	OK	122 members
em-pr-era-20260829/pr121-family/work-pr121r1-off0-ncpi0.tar.gz	1982897	282693	OK	136 members
em-pr-era-20260829/pr121-family/work-pr121r1-off0-nuecc48.tar.gz	5474318	802325	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-off1-mcp1k.tar.gz	1136991	127615	OK	101 members
em-pr-era-20260829/pr121-family/work-pr121r1-off1-mcp2k.tar.gz	2901206	440367	OK	122 members
em-pr-era-20260829/pr121-family/work-pr121r1-off1-ncpi0.tar.gz	1982893	282676	OK	136 members
em-pr-era-20260829/pr121-family/work-pr121r1-off1-nuecc48.tar.gz	5473891	803186	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-off141-mcp1k.tar.gz	4543437	470483	OK	367 members
em-pr-era-20260829/pr121-family/work-pr121r1-off141-mcp2k.tar.gz	8024956	838136	OK	626 members
em-pr-era-20260829/pr121-family/work-pr121r1-on1-mcp1k.tar.gz	1136956	128119	OK	101 members
em-pr-era-20260829/pr121-family/work-pr121r1-on1-mcp2k.tar.gz	2901668	439729	OK	122 members
em-pr-era-20260829/pr121-family/work-pr121r1-on1-ncpi0.tar.gz	1983171	283009	OK	136 members
em-pr-era-20260829/pr121-family/work-pr121r1-on1-nuecc48.tar.gz	5475220	802880	OK	339 members
em-pr-era-20260829/pr121-family/work-pr121r1-on141-mcp1k.tar.gz	4542493	470400	OK	367 members
em-pr-era-20260829/pr121-family/work-pr121r1-on141-mcp2k.tar.gz	8027912	837409	OK	626 members
em-pr-era-20260829/pr123-family/work-pr123r1-base141-mcp1k.tar.gz	4560448	471028	OK	367 members
em-pr-era-20260829/pr123-family/work-pr123r1-base141-mcp2k.tar.gz	8052985	843761	OK	626 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbg141-mcp1k.tar.gz	5229174	752255	OK	367 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbg141-mcp2k.tar.gz	9147644	1296276	OK	626 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbg141v2-mcp1k.tar.gz	5225679	748053	OK	367 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbg141v2-mcp2k.tar.gz	9147040	1293869	OK	626 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA-mcp1k.tar.gz	1304918	194421	OK	101 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA-mcp2k.tar.gz	3382801	644697	OK	122 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA-ncpi0.tar.gz	2469374	489183	OK	136 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA-nuecc48.tar.gz	6773472	1338017	OK	339 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA2-mcp1k.tar.gz	1305448	195756	OK	101 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA2-mcp2k.tar.gz	3380559	644407	OK	122 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA2-ncpi0.tar.gz	2469076	489140	OK	136 members
em-pr-era-20260829/pr123-family/work-pr123r1-dbgA2-nuecc48.tar.gz	6767334	1334543	OK	339 members
em-pr-era-20260829/pr123-family/work-pr123r1-flip141-mcp1k.tar.gz	4583460	476162	OK	367 members
em-pr-era-20260829/pr123-family/work-pr123r1-flip141-mcp2k.tar.gz	8102984	852297	OK	626 members
em-pr-era-20260829/pr123-family/work-pr123r1-flipchk-mcp1k.tar.gz	1149002	130109	OK	101 members
em-pr-era-20260829/pr123-family/work-pr123r1-flipchk-mcp2k.tar.gz	2920482	443691	OK	122 members
em-pr-era-20260829/pr123-family/work-pr123r1-flipchk-ncpi0.tar.gz	2006359	286861	OK	136 members
em-pr-era-20260829/pr123-family/work-pr123r1-flipchk-nuecc48.tar.gz	5080733	692440	OK	304 members
