# PR cluster_id remap for bee/d84r3/d84r3-popb-unclaimed.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
172794	0	20	2	flash-matched	2:2585
172794	0	47	19	flash-matched	19:15
172794	0	49	19	flash-matched	19:888
289559	1	14	18	flash-matched	18:1658, 6:176, 17:16
289559	1	22	18	flash-matched	18:12
289559	1	23	17	flash-matched	17:6
289559	1	42	17	flash-matched	17:228
347890	2	4	10	flash-matched	10:1523
347890	2	7	2	flash-matched	2:8
347890	2	8	6	flash-matched	6:420
347890	2	9	7	flash-matched	7:13
347890	2	10	8	flash-matched	8:6
347890	2	16	10	flash-matched	10:18
347890	2	17	6	flash-matched	6:13
347890	2	18	6	flash-matched	6:7
392901	3	15	11	flash-matched	11:13202
392901	3	23	2	flash-matched	2:460
392901	3	24	27	flash-matched	27:51
392901	3	89	28	flash-matched	28:6
392901	3	90	28	flash-matched	28:10
392901	3	91	28	flash-matched	28:14
392901	3	92	28	flash-matched	28:16
392901	3	125	11	flash-matched	11:126
392901	3	127	28	flash-matched	28:1259
392901	3	128	27	flash-matched	27:10
407798	4	28	17	flash-matched	17:1001, 9:402
407798	4	50	6	flash-matched	6:17
407798	4	51	6	flash-matched	6:11
407798	4	52	6	flash-matched	6:16
407798	4	53	6	flash-matched	6:11
407798	4	54	6	flash-matched	6:52
407798	4	55	6	flash-matched	6:51
407798	4	56	20	flash-matched	20:10
407798	4	57	9	flash-matched	9:14
410680	5	11	6	flash-matched	6:1988
410680	5	19	13	flash-matched	13:49
410680	5	33	6	flash-matched	6:13
410680	5	34	6	flash-matched	6:11
410680	5	35	6	flash-matched	6:6
410680	5	36	6	flash-matched	6:10
410680	5	37	6	flash-matched	6:6
410680	5	38	6	flash-matched	6:16
410680	5	39	6	flash-matched	6:14
493659	6	20	8	flash-matched	8:654
493659	6	29	23	flash-matched	23:360
493659	6	59	8	flash-matched	8:4
493659	6	60	8	flash-matched	8:11
493659	6	61	8	flash-matched	8:11
493659	6	75	8	flash-matched	8:33
493659	6	76	8	flash-matched	8:11
493659	6	77	8	flash-matched	8:40
493659	6	78	8	flash-matched	8:262
493659	6	79	23	flash-matched	23:8
67026	7	17	8	flash-matched	8:2661
67026	7	22	13	flash-matched	13:144
67026	7	34	8	flash-matched	8:11
67026	7	35	14	flash-matched	14:597
92159	8	4	5	flash-matched	5:1580
92159	8	21	5	flash-matched	5:9
92159	8	22	5	flash-matched	5:14
92159	8	23	5	flash-matched	5:6
92159	8	24	5	flash-matched	5:23
92159	8	25	5	flash-matched	5:16
92159	8	26	5	flash-matched	5:10
92159	8	27	5	flash-matched	5:12
92159	8	28	5	flash-matched	5:12
92159	8	29	5	flash-matched	5:8
92159	8	30	17	flash-matched	17:6
92159	8	41	5	flash-matched	5:77
92159	8	42	17	flash-matched	17:20
98470	9	11	13	flash-matched	13:1863, 5:116
98470	9	16	1	flash-matched	1:13
98470	9	22	5	flash-matched	5:115
98470	9	23	13	flash-matched	13:12
98470	9	24	13	flash-matched	13:3
