run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
291	3	3746	0	0	1000002	15	15	same	1	0	1	111.8	0	0	39.79	18.23	72.68	0	803.4	1.0287	14.5074	40	0	0	1	1	0	2	0	nue	RES	CC	2163.5	1331.4	0.08	1.32		0.2163	24380.6	1	8	1	0	1	1	37	36
291	3	6540	0	0	1000000	12	12	same	2	0	0	53.1	0	0	179.50	-35.36	198.52	0	1138.1	0.0714	6.1034	8	0	0	1	0	0	1	0	nue	RES	CC	1263.5	1093.7	0.617	0.80		0.7513	51080.6	1	1000000	1	0	1	1	37	35
291	3	7221	0	0	0	4	4	same	2	0	0	57.4	0	0	-200.13	-125.91	244.57	0	840.6	-1.9100	-7.9916	6	1	1	0	0	1	2	1	nue	QE	CC	1876.2	897.6	1.335	30.14		1.4704	46108.1	0	0	1	0	1	1	33	31
291	3	8498	0	0	1000000	9	9	same	2	0	0	78.5	0	0	31.54	-124.94	406.72	0	1686.9	-0.7356	3.5187	40	0	0	1	1	0	1	0	nue	RES	CC	2912.1	1893.9	1.264	15.53		1.3999	29853.2	1	6	1	0	1	1	45	43
291	3	9313	0	0	5	8	8	same	1	0	1	41.2	0	0	-42.92	105.35	269.57	0	583.6	0.1987	-5.5651	8	0	0	1	0	0	2	1	nue	RES	CC	813.5	668.4	0.527	23.35		0.6625	14446.1	0	5	1	0	1	1	17	16
291	3	12273	0	0	0	6	6	same	1	0	1	84.3	0	0	-104.48	-31.56	335.22	0	1448.0	0.1665	7.1363	40	0	0	1	1	0	2	1	nue	QE	CC	1392.2	1306.4	0.621	3.80		0.7561	38435.6	0	0	1	0	1	1	50	49
291	14	761	0	0	1	24	18	in_act_not_selected	28	0	1	193.0	0	0	-176.76	159.94	70.56	0	1590.7	0.5689	12.4484	40	0	0	1	1	0	2	0	nue	RES	CC	1687.8	1334.2	0.802	0.32		0.9344	48912.4	0	1	1	1	1	1	35	7
291	14	761	1	1	1000004	11	11	same	2	0	1	17.8	0	0	13.59	30.14	215.36	0	103.5	-1.0165	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	1080.9	844.9	0.541	20.64		0.6759	10966.9	1	1000004	1	0	0	0	10	8
291	14	3143	0	0	1000002	11	11	same	1	0	0	59.2	0	0	117.14	-187.77	449.70	0	835.7	1.3987	12.5178	36	0	1	0	1	0	3	0	nue	QE	CC	1410.5	704.1	0.716	0.97		0.8525	16908.6	1	1000002	1	0	1	1	21	20
291	14	3812	0	0	0	38	3	not_in_act	1	0	0	46.4	0	0	-156.65	20.93	186.45	0	969.6	-0.3585	5.9682	8	0	0	1	0	0	1	0	nue	QE	CC	1260.4	1027.6	0.993	0.50		1.1261	43783.2	0	0	1	1	1	1	30	29
291	14	6248	0	0	0	7	7	same	2	0	1	139.0	0	0	-134.46	-108.98	26.05	0	3425.3	-0.0842	2.5158	4	0	1	0	0	0	1	0	nue	RES	CC	3398.6	3358.7	1.423	8.23		1.5574	72904.5	0	0	1	0	1	1	93	91
291	14	10406	0	0	1000002	27	27	same	1	0	1	123.8	0	0	11.82	-110.67	292.52	0	1623.3	0.0271	12.7843	36	0	1	0	1	0	1	0	nue	RES	CC	2069.3	1678.6	1.414	1.30		1.5488	27627.3	1	6	1	0	1	1	43	42
291	14	11963	0	0	1	8	8	same	1	0	1	39.2	0	0	-118.66	-167.52	51.85	0	842.8	-0.4530	-2.9816	40	0	0	1	1	0	1	0	nue	MEC	CC	1005.3	907.3	0.839	10.51		0.9739	15421.6	0	1	1	0	1	1	37	36
291	18	1601	0	0	1000001	15	15	same	1	0	0	80.8	0	0	165.58	185.96	349.89	0	1731.7	-0.1988	-15.0000	8	0	0	1	0	0	1	0	nue	QE	CC	1639.1	1448.3	0.335	53.79		0.4669	52185.2	1	1000001	1	0	0	0	28	27
291	18	2019	0	0	1	15	15	same	16	0	1	64.3	0	0	-42.03	85.82	374.95	0	1744.3	0.5366	10.0091	40	0	0	1	1	0	2	0	nue	RES	CC	2367.7	1561.1	0.433	0.89		0.5683	27535.2	0	1	1	0	1	1	68	52
291	18	3179	0	0	1000001	10	10	same	1	0	1	57.7	0	0	170.88	-152.57	13.01	0	996.0	-0.5984	3.5402	40	0	0	1	1	0	1	0	nue	QE	CC	1052.5	1053.7	1.575	3.22		1.7113	27107.2	1	1000001	1	0	1	1	40	39
291	18	5657	0	0	1000004	6	6	same	1	0	1	33.5	0	0	35.18	-179.10	218.76	0	332.0	-0.5885	-15.0000	4	0	1	0	0	0	2	0	nue	QE	CC	379.1	327.8	1.109	49.51		1.2504	5514.1	1	16	1	0	0	0	14	13
291	18	7087	0	0	1	4	4	same	1	0	1	106.8	0	0	-170.23	83.36	93.76	0	1724.6	-0.2325	8.1635	40	0	0	1	1	0	1	0	nue	MEC	CC	1666.8	1641.2	1.484	1.95		1.6197	45754.3	0	1	1	0	1	1	42	41
291	18	7098	0	0	1000003	9	9	same	1	0	0	37.8	0	0	69.93	193.70	446.70	0	754.7	-0.2550	-15.0000	10	1	0	1	0	1	2	1	nue	RES	CC	1990.3	359.6	0.452	5.40		0.5885	5732.3	1	22	1	0	0	0	19	18
291	18	8573	0	0	1000001	54	9	not_in_act	1	0	1	62.8	0	0	116.38	21.65	121.86	0	1629.8	-1.6240	10.5870	40	0	0	1	1	0	1	0	nue	QE	CC	1563.4	1514.7	0.615	0.86		0.7520	49593.4	1	1000001	1	1	1	1	42	41
291	18	9249	0	0	1000005	9	9	same	1	0	0	37.1	0	0	166.47	-185.64	36.36	0	571.9	1.2266	-15.0000	4	0	1	0	0	0	1	0	nue	DIS	CC	1325.4	477.9	1.577	0.21		1.7085	17098.5	1	1000005	1	0	0	0	7	6
291	18	9497	0	0	0	6	6	same	1	0	1	27.8	0	0	-129.68	-158.48	29.35	0	324.2	-0.3851	8.1876	40	0	0	1	1	0	2	1	nue	QE	CC	313.0	293.5	0.8	0.61		0.4033	26658.3	0	0	1	0	1	1	22	21
291	18	12115	0	0	1000004	18	18	same	12	0	1	80.0	0	0	-8.24	-63.48	43.84	0	872.1	-0.0741	2.2270	8	0	0	1	0	0	2	1	nue	RES	CC	1140.1	977.5	0.534	3.88		0.6699	7487.0	1	4	1	0	1	1	34	22
291	18	12331	0	0	3	4	4	same	1	0	0	57.3	0	0	-56.31	-147.34	468.95	0	610.1	0.3683	12.3655	4	0	1	0	0	0	2	1	nue	QE	CC	1195.7	450.7	1.532	1.24		1.6677	7085.9	0	3	1	0	1	1	16	15
291	19	562	0	0	1000001	10	10	same	1	0	1	42.3	0	0	123.59	85.27	320.19	0	962.9	0.7393	-3.2629	8	0	0	1	0	0	3	1	nue	DIS	CC	889.9	831.3	0.546	0.69		0.6797	24010.1	1	1000001	1	0	1	1	38	37
291	19	1655	0	0	1000003	11	11	same	1	0	1	49.9	0	0	132.64	108.07	265.16	0	660.6	0.0306	3.6117	4	0	1	0	0	0	1	0	nue	RES	CC	602.2	448.4	1.375	0.53		1.5103	14559.4	1	1000003	1	0	1	1	16	15
291	19	3596	0	0	1000000	27	27	same	30	1	0	150.0	1	1	179.90	-149.68	114.47	0	2121.9	1.0655	-5.4337	4	0	1	0	0	0	2	1	numu	DIS	CC	4339.7	1894.5	0.252	0.52		0.3861	48118.6	1	1000000	1	0	1	1	31	1
291	19	3596	1	1	0	24	24	same	91	1	1	128.9	1	1	-95.08	-120.01	110.46	0	4130.1	-0.9067	5.3514	8	0	0	1	0	0	2	0	nue	RES	CC	4614.6	4126.8	1.578	6.40		1.7134	105810.4	0	0	1	0	1	1	95	4
291	19	3726	0	0	1000005	12	12	same	1	0	0	50.6	0	0	160.64	187.77	365.49	0	852.9	0.3009	-15.0000	8	0	0	1	0	0	1	0	nue	QE	CC	1332.4	738.3	0.11	22.10		0.2423	18946.6	1	1000005	1	0	0	0	21	20
291	19	4976	0	0	1000000	9	9	same	1	0	0	77.4	0	0	178.05	22.10	404.39	0	1355.5	0.3407	3.2152	8	0	0	1	0	0	1	0	nue	MEC	CC	1609.4	1355.3	0.98	64.16		1.1141	62642.8	1	1000000	1	0	1	1	34	33
291	19	7520	0	0	1000005	20	20	same	1	0	1	30.0	0	0	156.15	193.82	415.60	0	474.5	0.3045	10.2937	8	0	0	1	0	0	1	0	nue	QE	CC	764.1	521.2	1.249	0.47		1.3857	13352.4	1	1000005	1	0	1	1	26	25
291	19	7906	0	0	0	7	7	same	1	0	1	47.7	0	0	-135.16	-134.23	85.25	0	729.5	-0.3314	14.0201	40	0	0	1	1	0	3	2	nue	QE	CC	689.2	684.0	1.329	0.34		1.4657	16909.9	0	0	1	0	1	1	36	35
291	19	8935	0	0	1000002	13	13	same	1	0	0	93.2	0	0	159.14	-187.56	207.26	0	1519.1	0.5282	5.2954	40	0	0	1	1	0	2	0	nue	QE	CC	1653.1	1423.3	1.409	27.82		1.5430	33164.7	1	1000002	1	0	1	1	48	47
