sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	48301	0	2.980	0.735	4	324360	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	48367	0	10.188	7.981	11	1299152	0	nu-candidate	15	1	1	1	0	1.098	165.2	27	-161.64511	-91.04813	172.39943	2.295735	-15.0	1.0	0.0	0.7	0.0	937.8359	1.6559687	0.0	1.6559687	1	14.847636
mcp1k	18255	1	48565	0	4.250	1.020	5	408564	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	48895	0	7.300	6.442	8	1230376	0	nu-candidate	12	1	1	1	0	1.442	168.9	7	-164.94785	-165.48453	185.39592	2.8101292	-15.0	1.0	0.0	0.7	0.0	534.05963	2.8431985	0.0	2.8431985	3	3.6234891
mcp1k	18255	1	49445	0	4.477	1.487	5	494920	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	49467	0	4.312	1.080	5	416596	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	49511	0	3.089	0.859	4	385800	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	49709	0	4.268	1.032	5	407456	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	49885	0	2.224	1.096	3	400600	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	49951	0	5.262	5.660	6	1153296	0	nu-candidate	12	1	1	1	0	1.983	61.3	12	190.78581	174.02457	21.520004	2.3957055	-15.0	1.0	0.0	0.7	0.0	675.18823	2.0730803	0.0	2.0730803	2	15.238843
mcp1k	18255	1	50017	0	1.796	0.939	2	377848	0	no-beam-flash	13	0	0	0	0																		
