event	bucket	shower	matched	n_target	n_actual	n_inter	n_miss	n_extra	comp	pur	q_comp	q_pur	q_f1	q_target	q_actual	q_miss	q_extra	drift	miss	extra
21073	1 under-clustered	60081	60081	49	38	38	11	0	0.7755	1.0000	0.8750	1.0000	0.9333	12488036.1000	10927297.3000	1560738.8000	0	0	28020,29021,31023,31024,33026,34027,47040,52045,57049,64108,64109	
105946	1 under-clustered	55063	55063	25	18	18	7	0	0.7200	1.0000	0.8132	1.0000	0.8970	8441259.6000	6864246.4000	1577013.2000	0	0	32006,35009,38012,53029,53030,53031,54032	
105946	1 under-clustered	56056	56056	4	3	3	1	0	0.7500	1.0000	0.8516	1.0000	0.9199	962621.0000	819784.7000	142836.3000	0	0	39013	
122660	1 under-clustered	9110	9110	50	39	39	11	0	0.7800	1.0000	0.7570	1.0000	0.8617	27661085.2000	20938430.2000	6722655.0000	0	0	30032,36038,39041,47049,47050,53068,53069,53070,54071,55073,60104	
181050	?	15006	15006	25	17	17	8	0	0.6800	1.0000	0.6960	1.0000	0.8208	5915257.1000	4117312.0000	1797945.1000	0	0	54014,57017,58018,61021,68031,68032,68034,69039	
342199	1 under-clustered	74101	25109	11	8	8	3	0	0.7273	1.0000	0.5012	1.0000	0.6678	2685584.7000	1346094.5000	1339490.2000	0	11	74101,74106,74107	
469665	1 under-clustered	15003	15003	38	27	27	11	0	0.7105	1.0000	0.8221	1.0000	0.9024	11686622.4000	9607698.2000	2078924.2000	0	0	32007,35010,37012,62073,62074,66042,66047,66048,68052,68053,68059	
