run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18255	1	281165	2.6378453	3.2854805			861.8902	984.822		
18255	1	405707	1.4581845	4.301008			902.0975	935.27905		
18255	1	475140	1.2485533	2.2607124			478.7294	456.1729		
