run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18255	1	71642	1.6583517	1.5815544	-0.48936993	-1.0333768	1708.0991	1746.6277		
18255	1	284206					698.5425	678.82965		
18259	1	169658					1023.98376	978.1116		
18259	1	178931	-0.042413425	-0.11813762			300.1471	256.02008		
