# PR cluster_id remap for bee/prod0813/mcp1k-prod0813.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
48367	0	19	7	flash-matched	7:2463
48367	0	25	12	NO-FLASH-MATCH (fallback: dominant)	12:6
48367	0	49	7	flash-matched	7:17
48367	0	50	7	flash-matched	7:17
48367	0	51	7	flash-matched	7:17
48367	0	52	7	flash-matched	7:20
48367	0	53	7	flash-matched	7:8
48367	0	54	7	flash-matched	7:12
48367	0	55	7	flash-matched	7:20
48367	0	56	7	flash-matched	7:19
48367	0	57	7	flash-matched	7:13
48367	0	58	7	flash-matched	7:29
48367	0	59	7	flash-matched	7:8
48367	0	60	7	flash-matched	7:24
48367	0	61	7	flash-matched	7:6
48367	0	62	7	flash-matched	7:16
48367	0	63	7	flash-matched	7:20
48367	0	64	7	flash-matched	7:8
48367	0	65	7	flash-matched	7:10
48367	0	66	7	flash-matched	7:8
48367	0	67	7	flash-matched	7:15
48367	0	68	7	flash-matched	7:18
48367	0	69	7	flash-matched	7:5
48367	0	78	7	flash-matched	7:74
48367	0	79	7	flash-matched	7:87
48367	0	80	7	flash-matched	7:109
48367	0	81	7	flash-matched	7:8
48367	0	82	7	flash-matched	7:1316
48895	1	17	5	flash-matched	5:3865
48895	1	22	14	NO-FLASH-MATCH (fallback: dominant)	14:4
48895	1	23	16	NO-FLASH-MATCH (fallback: dominant)	16:6
48895	1	48	5	flash-matched	5:11
48895	1	49	5	flash-matched	5:14
48895	1	50	5	flash-matched	5:6
48895	1	51	5	flash-matched	5:16
48895	1	52	16	NO-FLASH-MATCH (fallback: dominant)	16:2
49951	2	16	17	flash-matched	17:937
49951	2	22	13	NO-FLASH-MATCH (fallback: dominant)	13:6
49951	2	30	17	flash-matched	17:8
49951	2	31	17	flash-matched	17:12
49951	2	32	17	flash-matched	17:6
49951	2	33	17	flash-matched	17:11
49951	2	34	17	flash-matched	17:12
49951	2	35	17	flash-matched	17:7
49951	2	36	17	flash-matched	17:11
49951	2	37	17	flash-matched	17:17
49951	2	38	17	flash-matched	17:17
49951	2	39	17	flash-matched	17:19
49951	2	40	17	flash-matched	17:7
50303	3	12	18	flash-matched	18:499
50303	3	16	2	NO-FLASH-MATCH (fallback: dominant)	2:3
50303	3	17	4	NO-FLASH-MATCH (fallback: dominant)	4:6
50303	3	18	7	NO-FLASH-MATCH (fallback: dominant)	7:6
50303	3	19	9	NO-FLASH-MATCH (fallback: dominant)	9:19
50303	3	61	18	flash-matched	18:11
50303	3	62	18	flash-matched	18:14
50303	3	63	18	flash-matched	18:12
50303	3	64	18	flash-matched	18:13
50303	3	65	18	flash-matched	18:7
50303	3	66	18	flash-matched	18:14
50303	3	67	9	NO-FLASH-MATCH (fallback: dominant)	9:18
50743	4	17	21	flash-matched	21:24
50743	4	25	14	NO-FLASH-MATCH (fallback: dominant)	14:8
50743	4	26	18	flash-matched	18:14
50743	4	58	21	flash-matched	21:6
50743	4	59	21	flash-matched	21:9
50743	4	60	21	flash-matched	21:6
50743	4	62	18	flash-matched	18:13
50743	4	63	18	flash-matched	18:11
50831	5	14	10	flash-matched	10:183
50831	5	24	15	NO-FLASH-MATCH (fallback: dominant)	15:9
50831	5	51	10	flash-matched	10:13
50831	5	52	10	flash-matched	10:8
50831	5	53	10	flash-matched	10:12
50831	5	54	10	flash-matched	10:10
50831	5	55	10	flash-matched	10:7
50831	5	56	10	flash-matched	10:8
50831	5	57	10	flash-matched	10:9
50831	5	58	10	flash-matched	10:12
50831	5	59	10	flash-matched	10:5
51051	6	19	22	flash-matched	22:1724, 9:369
51051	6	27	15	NO-FLASH-MATCH (fallback: dominant)	15:12
51051	6	28	18	NO-FLASH-MATCH (fallback: dominant)	18:4
51051	6	89	9	flash-matched	9:7
51051	6	90	22	flash-matched	22:10
51513	7	16	14	flash-matched	14:552
51513	7	22	5	NO-FLASH-MATCH (fallback: dominant)	5:11
51513	7	23	9	flash-matched	9:49
51513	7	43	14	flash-matched	14:10
51513	7	44	14	flash-matched	14:8
51513	7	45	14	flash-matched	14:16
51513	7	57	9	flash-matched	9:19
51513	7	58	9	flash-matched	9:6
51865	8	15	1	NO-FLASH-MATCH (fallback: dominant)	1:11
51865	8	16	2	flash-matched	2:20
51865	8	17	3	NO-FLASH-MATCH (fallback: dominant)	3:13
51865	8	18	10	NO-FLASH-MATCH (fallback: dominant)	10:12
51865	8	19	11	NO-FLASH-MATCH (fallback: dominant)	11:14
51865	8	44	17	flash-matched	17:7
51865	8	45	17	flash-matched	17:12
52085	9	6	18	flash-matched	18:840, 5:429
52085	9	21	18	flash-matched	18:6
52085	9	22	18	flash-matched	18:8
52085	9	23	18	flash-matched	18:7
52085	9	24	18	flash-matched	18:13
52085	9	25	18	flash-matched	18:12
52085	9	26	18	flash-matched	18:202
52657	10	23	5	flash-matched	5:943
52657	10	29	18	NO-FLASH-MATCH (fallback: dominant)	18:8
52657	10	69	5	flash-matched	5:21
52657	10	70	5	flash-matched	5:11
52657	10	71	5	flash-matched	5:60
52657	10	72	5	flash-matched	5:62
52723	11	7	17	flash-matched	17:548
52723	11	22	17	flash-matched	17:8
52723	11	23	17	flash-matched	17:13
52723	11	24	17	flash-matched	17:16
53361	12	27	8	flash-matched	8:1023
53361	12	29	2	NO-FLASH-MATCH (fallback: dominant)	2:10
53361	12	30	15	NO-FLASH-MATCH (fallback: dominant)	15:16
53361	12	76	8	flash-matched	8:11
53361	12	77	8	flash-matched	8:26
53361	12	78	8	flash-matched	8:59
53427	13	14	4	flash-matched	4:1427, 17:464
53427	13	28	17	flash-matched	17:12
53427	13	29	17	flash-matched	17:13
53427	13	30	17	flash-matched	17:10
53713	14	15	10	flash-matched	10:19
53713	14	18	3	flash-matched	3:29
53713	14	19	12	NO-FLASH-MATCH (fallback: dominant)	12:9
53713	14	20	17	NO-FLASH-MATCH (fallback: dominant)	17:15
53713	14	56	10	flash-matched	10:10
53713	14	57	10	flash-matched	10:11
53713	14	58	10	flash-matched	10:9
53713	14	59	10	flash-matched	10:15
53713	14	60	10	flash-matched	10:8
53713	14	61	10	flash-matched	10:8
53713	14	76	17	NO-FLASH-MATCH (fallback: dominant)	17:6
54175	15	18	10	flash-matched	10:1821
54175	15	26	15	NO-FLASH-MATCH (fallback: dominant)	15:16
54175	15	46	10	flash-matched	10:19
54175	15	47	10	flash-matched	10:9
54175	15	48	10	flash-matched	10:20
54175	15	49	10	flash-matched	10:16
54175	15	50	10	flash-matched	10:14
54175	15	52	10	flash-matched	10:8
54175	15	53	10	flash-matched	10:8
54175	15	54	10	flash-matched	10:6
54175	15	55	10	flash-matched	10:85
54175	15	56	10	flash-matched	10:6
54175	15	57	10	flash-matched	10:6
54175	15	58	10	flash-matched	10:13
54175	15	59	10	flash-matched	10:31
54175	15	60	10	flash-matched	10:25
54175	15	61	10	flash-matched	10:14
