evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
104304	mcp2k	human	0	13001	0.62	1	1	0	13002	13001	13001	13001	13001	13001	13001	13002	1
104920	mcp2k	ai-scanner	0	9001	0.50	1	1	0	9001	9001	9001	9001	9001	9001	9001	9001	1
105140	mcp2k	human	0	6002	0.00	1	1	0	6002	26004	6002	6002	6002	6002	26004	6002	1
105316	mcp2k	ai-scanner	0	20004	0.26	1	1	0	20004	20004	20004	20004	20004	20004	20004	20004	1
105426	mcp2k	ai-scanner	0	10002	0.47	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
105492	mcp2k	human	0	9001	0.00	0	0	0	9001	20011	9001	9001	9001	9001	20011	9001	1
105946	ncpi0	human	0	14002	0.00	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
111412	nuecc48	human	0	18001	2.07	0	0	0	18001	18001	18014	18014	18014	18014	18001	18001	0
114446	ncpi0	human	0	21001	0.00	0	0	0	21001	62013	21001	21001	21001	21001	62013	21001	1
122660	nuecc48	human	0	9014	0.26	1	1	0	9014	9010	9010	9010	9010	9010	9010	9014	0
131357	nuecc48	human	0	12006	0.63	1	1	0	12006	12006	12006	12006	12006	12006	12006	12006	1
137238	nuecc48	human	0	143041	0.89	1	1	0	7004	7004	143041	143041	143041	143041	7004	7004	1
138009	nuecc48	human	0	12002	1.89	1	1	0	12010	12002	12002	12002	12002	12002	12002	12010	1
142421	ncpi0	human	0	7002	1.11	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
156093	mcp2k	human	0	8002	1.47	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
157281	mcp2k	human	0	7002	1.02	0	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
158227	mcp2k	human	0	11001	0.00	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
159569	mcp2k	ai-scanner	0	49037	1.13	1	1	0	12001	49037	49037	49037	49037	49037	49037	12001	1
161043	mcp2k	human	0	8002	0.39	0	0	0	8002	29011	8002	8002	8002	8002	29011	8002	1
162143	mcp2k	human	0	8004	1.10	1	1	0	8002	8004	8004	8004	8004	8004	8004	8002	1
163309	mcp2k	human	0	19001	0.00	1	1	0	19001	19001	19001	19001	19001	19001	19001	19001	1
163543	nuecc48	human	0	14001	0.50	0	0	0	14022	14022	14022	14022	14022	14022	14022	14022	0
163771	mcp2k	ai-scanner	0	8001	0.00	1	1	0	8002	30007	8002	8002	8002	8002	30007	8002	0
164475	mcp2k	ai-scanner	0	16002	0.36	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
165157	mcp2k	human	0	61053	3.72	0	0	0	62057	45029	62057	62057	62057	62057	45029	62057	0
165544	mcp2k	human	0	4000	0.10	0	0	0	4003	33016	4003	4003	4003	4003	33016	4003	0
165767	mcp2k	human	0	7004	0.15	0	0	0	7005	7003	7003	7003	7003	7003	7003	7005	0
166006	mcp2k	ai-scanner	0	8001	0.50	1	1	0	8001	8001	8001	8001	8001	8001	8001	8001	1
166050	mcp2k	ai-scanner	0	11002	0.07	0	0	0	11002	13006	11002	11002	11002	11002	13006	11002	1
166295	mcp2k	human	0	19001	0.11	0	0	1	19002	19002	19002	19002	19002	19002	19002	19002	0
166738	mcp1k	human	0	16002	0.95	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
166804	mcp1k	human	0	9003	0.00	0	1	0	9002	14004	9002	9002	9002	9002	14004	9002	0
166870	mcp1k	human	0	10001	0.75	0	0	0	10001	85042	10001	10001	10001	10001	85042	10001	1
166996	mcp2k	human	0	16002	0.52	0	1	0	16002	61029	16002	16002	16002	16002	61029	16002	1
167112	mcp1k	human	0	16002	0.37	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
167351	mcp2k	human	0	39020	0.00	0	0	0	13001	13001	13001	13001	13001	13001	13001	13001	0
167684	mcp1k	human	0	10000	0.09	1	1	0	10000	10000	10000	10000	10000	10000	10000	10000	1
167744	mcp2k	human	0	13001	0.00	0	0	0	13001	13001	13001	13001	13001	13001	13001	13001	1
168209	mcp2k	ai-scanner	0	11002	0.20	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
168432	mcp1k	human	0	19001	1.10	0	0	0	19002	49021	49028	19002	19002	49028	49021	19002	0
168448	mcp2k	ai-scanner	0	64012	1.02	1	1	0	23001	64012	64012	64012	64012	64012	64012	23001	1
168526	mcp1k	human	0	19003	0.51	1	1	0	19003	19003	19003	19003	19003	19003	19003	19003	1
168596	nuecc48	human	0	14012	0.72	1	1	0	14022	14012	14012	14012	14012	14012	14012	14022	1
168614	mcp1k	human	0	5001	1.53	1	1	0	5001	20004	5002	5001	5001	5002	20004	5001	1
168658	mcp1k	human	0	12001	0.00	0	1	0	12001	45004	12001	12001	12001	12001	45004	12001	1
168869	mcp2k	human	0	4001	0.00	0	0	0	4001	16006	4001	4001	4001	4001	16007	4001	1
169067	mcp2k	ai-scanner	0	10002	0.68	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
169152	mcp2k	human	0	71022	0.00	0	0	0	22000	22002	22002	22002	22002	22002	22002	22000	0
169221	mcp2k	human	0	67007	0.00	1	1	0	15001	67007	67007	67007	67007	67007	67007	15001	1
169240	mcp2k	human	0	19001	0.42	1	1	0	19001	19001	19001	19001	19001	19001	19001	19001	1
169306	mcp2k	human	0	42010	3.37	0	0	0	14003	45016	14003	14003	14003	14003	45016	14003	0
169356	mcp1k	human	0	16004	0.28	1	1	0	16004	16004	16004	16004	16004	16004	16004	16004	1
169488	mcp1k	human	0	8001	0.00	1	1	0	8000	8001	8001	8001	8001	8001	8001	8000	1
169598	mcp1k	human	0	18002	0.56	1	1	0	18002	43008	18002	18002	18002	18002	43008	18002	1
169620	mcp1k	human	0	13004	0.05	1	1	0	13004	13004	13004	13004	13004	13004	13004	13004	1
169626	mcp1k	human	0	22016	0.00	0	1	0	22016	43034	22016	22016	22016	22016	43034	22016	1
169658	mcp2k	ai-scanner	0	7002	0.25	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
169724	mcp2k	human	0	12002	0.23	0	1	0	12002	12003	12002	12002	12002	12002	12003	12002	1
169774	mcp1k	human	0	2000	0.00	0	1	0	2001	20003	2001	2001	2001	2001	20003	2001	0
169793	mcp2k	ai-scanner	0	11001	0.43	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
169824	mcp1k	human	0	18004	0.11	1	1	0	18004	18004	18004	18004	18004	18004	18004	18004	1
169846	mcp1k	human	0	6001	0.00	0	0	0	6001	32008	6001	6001	6001	6001	32008	6001	1
169890	mcp1k	human	0	21001	0.00	1	1	0	21001	21001	21001	21001	21001	21001	21001	21001	1
170076	mcp2k	ai-scanner	0	10004	1.76	1	1	0	10004	10004	10004	10004	10004	10004	10004	10004	1
170098	mcp2k	ai-scanner	0	16002	0.83	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
170274	mcp2k	human	0	3000	0.00	0	0	0	3000	35020	3002	3000	3000	3002	35020	3000	1
170326	mcp2k	human	0	8001	0.00	0	0	0	8001	33007	33007	33007	33007	33007	33007	8001	0
