run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18255	1	163543	-0.49286824	-0.64185226	-0.3061079	-1.3859074	1249.1897	1418.4971	0.0	5.1141678131124815
18255	1	423981	1.428788	0.013294962	-1.5382236	3.4017913	2038.4927	2132.617	0.0	3.2839376414251515
18304	1	38856	1.2373298	0.5968881	-15.0	-0.3668464	966.3188	1280.3975	0.0	1.6996544936250726
