workdir	cluster	raw	stm	tf	nseg	win	cov	d50	ghost	gap50	drop
pr_evt196649	50	52	0	9	1	1	nan	nan	0.0	0.5997687054190184	
pr_evt196649	52	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt196649	53	63	0	7	1	1	nan	nan	0.0	0.0	
pr_evt196649	67	18	0	5	1	1	nan	nan	0.0	0.0	
pr_evt196649	68	238	0	35	4	4	nan	nan	0.0	0.5156339593160949	1/37
pr_evt214469	16	8679	0	653	26	26	nan	nan	0.0	0.5998796545974815	3/319
pr_evt214469	22	61	0	11	1	1	nan	nan	0.0	0.4940038866243951	
pr_evt214469	55	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	56	20	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	57	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	58	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	59	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	60	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	61	31	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	62	23	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	64	16	0	7	1	1	nan	nan	0.0	0.0	
pr_evt214469	65	11	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	66	28	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	67	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	68	22	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	69	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	70	43	0	7	1	1	nan	nan	0.0	0.0	
pr_evt214469	71	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	72	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	73	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	74	18	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	75	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	76	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	77	32	0	8	1	1	nan	nan	0.0	0.3015534985703191	
pr_evt214469	78	42	0	7	1	1	nan	nan	0.0	0.0	
pr_evt214469	79	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	80	38	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	81	18	0	5	1	1	nan	nan	0.0	0.0	
pr_evt214469	83	131	0	23	2	2	nan	nan	0.0	0.5175898762533938	
pr_evt214469	84	122	0	13	2	2	nan	nan	0.0	0.0	
pr_evt214469	91	28	0	7	1	1	nan	nan	0.0	0.0	
pr_evt214469	92	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt214469	93	135	0	16	2	2	nan	nan	0.0	0.5996033392637141	
pr_evt214469	94	184	0	25	2	2	nan	nan	0.0	0.5999048257848901	
pr_evt214469	95	65	0	18	2	2	nan	nan	0.0	0.5815148379991586	
pr_evt214469	96	63	0	7	1	1	nan	nan	0.0	0.0	
pr_evt214469	97	89	0	16	1	1	nan	nan	0.0	0.5996680905901547	
pr_evt214469	98	14	0	9	1	1	nan	nan	0.0	0.5811718162471288	
pr_evt214469	99	72	0	11	1	1	nan	nan	0.0	0.535729707968518	
pr_evt214469	100	84	0	13	3	1	nan	nan	0.0	0.0	
pr_evt214469	101	1192	0	108	6	6	nan	nan	0.0	0.599745987759184	
pr_evt214469	103	12	0	9	1	1	nan	nan	0.0	0.5999316044350381	
pr_evt214469	104	73	0	10	1	1	nan	nan	0.0	0.599760093704129	
pr_evt214469	105	100	0	19	3	3	nan	nan	0.0	0.0	
pr_evt214469	108	50	0	9	1	1	nan	nan	0.0	0.4577239888841383	2/685
pr_evt219295	15	5220	0	549	22	22	nan	nan	0.0	0.599675854107879	73/629
pr_evt219295	21	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	48	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	49	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	50	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	51	31	0	7	1	1	nan	nan	0.0	0.0	
pr_evt219295	52	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	53	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	54	26	0	5	1	1	nan	nan	0.0	0.0	
pr_evt219295	55	8	0	7	1	1	nan	nan	0.0	0.0	
pr_evt219295	56	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	57	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	59	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	60	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	61	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	62	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	63	29	0	7	1	1	nan	nan	0.0	0.0	
pr_evt219295	64	24	0	5	1	1	nan	nan	0.0	0.0	
pr_evt219295	65	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	66	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	67	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	68	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	69	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	70	54	0	7	1	1	nan	nan	0.0	0.0	
pr_evt219295	71	58	0	10	1	1	nan	nan	0.0	0.5875034397124597	
pr_evt219295	72	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	73	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	74	48	0	10	1	1	nan	nan	0.0	0.5187968822030129	
pr_evt219295	75	81	0	9	1	1	nan	nan	0.0	0.599536787862097	
pr_evt219295	76	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	77	13	0	7	1	1	nan	nan	0.0	0.0	
pr_evt219295	78	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	79	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	80	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	81	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt219295	89	200	0	22	2	2	nan	nan	0.0	0.5995213502896413	
pr_evt219295	90	71	0	12	1	1	nan	nan	0.0	0.5462945590717707	
pr_evt219295	91	107	0	18	2	2	nan	nan	0.0	0.5249765665686614	
pr_evt234638	10	3987	0	398	21	21	nan	nan	0.0	0.599760856496803	
pr_evt234638	14	49	0	15	2	1	nan	nan	0.0	0.5197697374799709	
pr_evt234638	15	5	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	16	160	0	35	1	1	nan	nan	0.0	0.5995973649041542	
pr_evt234638	45	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	46	2	0	12	1	1	nan	nan	0.4166666666666667	0.574756931232661	
pr_evt234638	47	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	48	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	49	12	0	5	1	1	nan	nan	0.0	0.0	
pr_evt234638	50	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	51	24	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	52	25	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	53	44	0	10	2	2	nan	nan	0.0	0.0	
pr_evt234638	54	4	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	55	32	0	5	1	1	nan	nan	0.0	0.0	
pr_evt234638	56	20	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	57	30	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	58	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	59	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	60	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	61	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	62	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	63	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	64	20	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	65	28	0	5	1	1	nan	nan	0.0	0.0	
pr_evt234638	66	24	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	67	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	68	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	69	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	70	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	71	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	72	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	73	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	74	44	0	8	1	1	nan	nan	0.0	0.28281771514528997	
pr_evt234638	76	32	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	77	24	0	5	1	1	nan	nan	0.0	0.0	
pr_evt234638	78	76	0	11	2	2	nan	nan	0.0	0.0	
pr_evt234638	79	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	80	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	81	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	82	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	83	35	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	85	121	0	19	1	1	nan	nan	0.0	0.5999266038441636	
pr_evt234638	86	133	0	27	3	3	nan	nan	0.0	0.599483519373125	
pr_evt234638	87	68	0	13	2	2	nan	nan	0.0	0.0	
pr_evt234638	88	152	0	33	4	4	nan	nan	0.0	0.5208713852766168	
pr_evt234638	89	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt234638	90	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	91	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	92	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	93	12	0	6	1	1	nan	nan	0.0	0.0	
pr_evt234638	94	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt234638	95	108	0	21	2	1	nan	nan	0.0	0.5992967628813404	
pr_evt235435	2	2390	0	200	11	10	nan	nan	0.0	0.5996089392262169	1/232
pr_evt235435	17	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt235435	18	27	0	6	1	1	nan	nan	0.0	0.0	
pr_evt235435	19	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt235435	20	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt235435	21	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt235435	22	47	0	7	1	1	nan	nan	0.0	0.0	
pr_evt235435	23	39	0	5	1	1	nan	nan	0.0	0.0	
pr_evt235435	24	79	0	15	1	1	nan	nan	0.0	0.5995959055897634	
pr_evt235435	42	72	0	11	1	1	nan	nan	0.0	0.5094359626096173	3/15
pr_evt239794	2	9648	0	713	38	38	nan	nan	0.0	0.5996031103988502	3/458
pr_evt239794	20	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	21	19	0	6	1	1	nan	nan	0.0	0.0	
pr_evt239794	23	23	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	24	13	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	25	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	26	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	27	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	28	18	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	29	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	30	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	31	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	32	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	33	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	34	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	35	33	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	36	37	0	6	1	1	nan	nan	0.0	0.0	
pr_evt239794	37	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	39	12	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	40	7	0	6	1	1	nan	nan	0.0	0.0	
pr_evt239794	41	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	42	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	43	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	44	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	45	20	0	6	1	1	nan	nan	0.0	0.0	
pr_evt239794	46	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	47	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	48	30	0	9	1	1	nan	nan	0.0	0.5376229254784488	
pr_evt239794	49	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	50	5	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	51	24	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	52	77	0	14	2	2	nan	nan	0.0	0.28772990807352805	
pr_evt239794	53	62	0	10	1	1	nan	nan	0.0	0.5454598427015592	
pr_evt239794	54	67	0	11	1	1	nan	nan	0.0	0.5998549824749282	
pr_evt239794	55	60	0	9	1	1	nan	nan	0.0	0.5207151236520676	
pr_evt239794	56	51	0	12	1	1	nan	nan	0.0	0.5422343737370595	
pr_evt239794	58	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	59	8	0	5	1	1	nan	nan	0.0	0.0	
pr_evt239794	60	64	0	12	2	1	nan	nan	0.0	0.0	
pr_evt239794	94	105	0	14	1	1	nan	nan	0.0	0.5996769213501366	
pr_evt239794	95	138	0	20	2	2	nan	nan	0.0	0.5997151407126564	
pr_evt239794	96	44	0	9	1	1	nan	nan	0.0	0.4830421203166693	
pr_evt239794	97	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	98	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	99	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	100	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	101	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	102	73	0	15	2	2	nan	nan	0.0	0.5638307902199261	
pr_evt239794	103	26	0	4	1	0	nan	nan	0.0	0.0	
pr_evt239794	104	78	0	17	3	3	nan	nan	0.0	0.0	
pr_evt239794	105	62	0	15	2	2	nan	nan	0.0	0.554170154374982	
pr_evt239794	106	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	19	9591	0	820	39	38	nan	nan	0.0012195121951219512	0.5997983077668638	1/842
pr_evt246579	24	28	0	12	1	1	nan	nan	0.0	0.5995160512561357	
pr_evt246579	45	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	46	26	0	6	1	1	nan	nan	0.0	0.0	
pr_evt246579	47	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	48	7	0	12	1	1	nan	nan	0.3333333333333333	0.5862261702976468	
pr_evt246579	49	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	50	22	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	51	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	52	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	53	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	54	26	0	6	1	1	nan	nan	0.0	0.0	
pr_evt246579	55	22	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	56	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	57	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	58	20	0	7	1	1	nan	nan	0.0	0.0	
pr_evt246579	59	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	60	2	0	7	1	1	nan	nan	0.0	0.0	
pr_evt246579	61	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	62	3	0	6	1	1	nan	nan	0.0	0.0	
pr_evt246579	63	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	64	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	65	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	66	24	0	6	1	1	nan	nan	0.0	0.0	
pr_evt246579	67	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	68	28	0	5	1	1	nan	nan	0.0	0.0	
pr_evt246579	69	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	70	39	0	7	1	1	nan	nan	0.0	0.0	
pr_evt246579	71	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	72	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	73	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	74	12	0	5	1	1	nan	nan	0.0	0.0	
pr_evt246579	75	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	76	2	0	8	1	1	nan	nan	0.0	0.2738823880792641	
pr_evt246579	77	39	0	8	1	1	nan	nan	0.0	0.229759357807254	
pr_evt246579	78	59	0	11	1	1	nan	nan	0.0	0.5433564667876843	
pr_evt246579	79	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	80	62	0	9	1	1	nan	nan	0.0	0.4867929847481411	
pr_evt246579	81	271	0	41	4	4	nan	nan	0.0	0.5994919849339112	
pr_evt246579	82	44	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	83	118	0	15	2	2	nan	nan	0.0	0.48771175913648035	
pr_evt246579	84	72	0	16	1	1	nan	nan	0.0	0.5718640870661451	
pr_evt246579	85	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt246579	86	15	0	7	1	1	nan	nan	0.0	0.0	
pr_evt256587	11	27797	0	1420	78	78	nan	nan	0.0	0.5996120620865577	1/1048
pr_evt256587	16	21	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	41	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	42	17	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	43	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	44	21	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	45	11	0	6	1	1	nan	nan	0.0	0.0	
pr_evt256587	46	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	47	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	48	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	49	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	50	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	51	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	52	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	53	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	54	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	55	17	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	56	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	57	41	0	7	1	1	nan	nan	0.0	0.0	
pr_evt256587	58	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	59	41	0	7	1	1	nan	nan	0.0	0.0	
pr_evt256587	60	43	0	6	1	1	nan	nan	0.0	0.0	
pr_evt256587	61	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	62	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	63	21	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	64	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	65	3	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	66	9	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	67	31	0	7	1	1	nan	nan	0.0	0.0	
pr_evt256587	68	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	69	39	0	7	1	1	nan	nan	0.0	0.0	
pr_evt256587	70	54	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	71	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	72	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	74	11	0	6	1	1	nan	nan	0.0	0.0	
pr_evt256587	75	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	76	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	77	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	78	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	79	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	80	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	81	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	82	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	83	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	84	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	85	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	86	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	87	13	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	89	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	90	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	91	31	0	8	1	1	nan	nan	0.0	0.3000617644752734	
pr_evt256587	92	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	93	20	0	6	1	1	nan	nan	0.0	0.0	
pr_evt256587	94	18	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	95	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	96	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	97	11	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	98	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	99	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	100	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	101	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	102	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	103	45	0	8	1	1	nan	nan	0.0	0.24874278381491294	
pr_evt256587	104	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	105	23	0	6	1	1	nan	nan	0.0	0.0	
pr_evt256587	106	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	107	20	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	108	49	0	8	1	1	nan	nan	0.0	0.27509898673022887	
pr_evt256587	109	75	0	12	1	1	nan	nan	0.0	0.5999535398678804	
pr_evt256587	110	278	0	28	2	2	nan	nan	0.0	0.5996894692176369	
pr_evt256587	111	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	119	61	0	13	1	1	nan	nan	0.0	0.5916667051643458	
pr_evt256587	120	8	0	11	1	1	nan	nan	0.2727272727272727	0.5837713593522743	
pr_evt256587	122	42	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	123	137	0	18	1	1	nan	nan	0.0	0.5999577068427383	
pr_evt256587	125	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	128	489	0	56	7	7	nan	nan	0.0	0.5818778950751744	
pr_evt256587	129	104	0	20	2	2	nan	nan	0.0	0.5468818976707808	
pr_evt256587	130	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	131	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt256587	132	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	133	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	134	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt256587	135	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	5	4751	0	506	23	23	nan	nan	0.0	0.5996579358267543	
pr_evt267597	11	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	12	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	29	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	30	23	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	31	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	32	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	33	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	34	36	0	6	1	1	nan	nan	0.0	0.0	
pr_evt267597	35	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	36	34	0	7	1	1	nan	nan	0.0	0.0	
pr_evt267597	37	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt267597	38	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	39	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	40	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	41	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	42	18	0	6	1	1	nan	nan	0.0	0.0	
pr_evt267597	43	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	44	16	0	5	1	1	nan	nan	0.0	0.0	
pr_evt267597	45	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	46	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	47	37	0	8	1	1	nan	nan	0.0	0.24136385396326474	
pr_evt267597	48	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	49	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	51	31	0	6	1	1	nan	nan	0.0	0.0	
pr_evt267597	52	27	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	53	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	54	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	55	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	56	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	57	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	58	14	0	6	1	1	nan	nan	0.0	0.0	
pr_evt267597	59	24	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	60	8	0	7	1	1	nan	nan	0.0	0.0	
pr_evt267597	61	22	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	62	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt267597	63	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt267597	64	36	0	6	1	1	nan	nan	0.0	0.0	
pr_evt267597	65	8	0	5	1	1	nan	nan	0.0	0.0	
pr_evt267597	66	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	67	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	68	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	69	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	70	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	72	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	73	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	74	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	75	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	76	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	77	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	78	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	79	6	0	8	1	1	nan	nan	0.0	0.28749228250511966	
pr_evt267597	80	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	81	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	82	42	0	8	1	1	nan	nan	0.0	0.2998243694231638	
pr_evt267597	83	29	0	5	1	1	nan	nan	0.0	0.0	
