evt	cid	grp	npts	qfrac	plen	prms	maxd	dvtx	seg	ang	cls	sev	flag	f_m	f_em	f_trk	own_pdg	d_had	hadseg	d_a5	d_sec	xcd	xcn	hit54	a5	cen
283713	17	16	5	0.0001662612923491126	3.612875665665457	0.0874390898449985	3.7518203528420577	406.37887047620967	17006	1.7844653289303665	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.7	0			-111.3,94.5,442.1
283713	17	24	4	7.921812684488552e-05	1.3653048411923083	0.035550151837278644	3.497909274123624	343.70943086463313	17006	13.154804436615898	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	56.6	0			-106.2,83.3,379.1
283713	17	27	4	0.00013406846491672346	1.8000000000000118	0.25981250060139055	4.110044019228988	317.1275510096371	17006	5.247814401474496	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	66.9	0			-104.0,88.8,352.4
283713	17	39	4	0.0003187094727822963	1.8955430867039675	0.11500357172780483	3.8391749387075307	64.85888562548698	17007	13.319112825462836	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	36.1	0			-87.4,64.5,101.5
283713	17	8	3	8.8011343211737e-05	1.951468564173902	0.08921622112598697	3.6289166923477274	430.9066289836813	17006	6.263703805884129	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	107.2	0			-113.7,89.1,466.0
283713	17	11	3	8.224803486845108e-05	1.951468564173902	0.08921622112598691	3.874941817627715	423.6552825669946	17006	5.724507089858365	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.0	0			-113.1,88.4,458.8
283713	17	32	3	9.864904922522903e-05	1.7267600644523644	0.06726896614535455	3.685996155722348	182.98608516195978	17007	25.592098935127936	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	28.1	0			-95.2,83.1,218.2
283713	17	33	3	7.810462624092031e-05	1.4677614912375057	0.11162616938405695	3.928896457022001	176.26186238055013	17007	35.192465869306076	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	27.5	0			-94.9,83.1,211.6
283713	17	2	2	7.61862065235364e-05	0.0	2.3593871897712903e-15	3.116942612561233	457.0309823488228	17006	83.49070666990303	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	130.1	0			-116.5,90.6,491.4
283713	17	7	2	4.811998940674582e-05	0.0	3.552713678800501e-15	3.5526433947132965	437.3459265903479	17006	83.81486765012212	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	116.3	0			-114.3,96.7,471.4
283713	17	21	2	5.8171766800393834e-05	0.0	0.0	3.783279529720205	382.86562701569335	17006	85.51069523654952	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	76.6	0			-109.3,93.2,417.4
283713	17	34	2	6.104244082543527e-05	0.0	0.0	3.2899872051422827	170.92555948707613	17007	86.33430041901342	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	26.0	0			-94.6,82.3,206.5
283713	17	0	1	3.098098671065408e-05	0.0	0.0	3.086013441318748	460.70453118120076	17006	83.50592631152644	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	136.1	0			-116.8,97.1,494.3
283713	17	1	1	2.4200855548221185e-05	0.0	0.0	3.396289068969247	460.31507082007425	17006	83.50592631152644	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	132.7	0			-116.8,90.2,494.3
283713	17	3	1	2.5510161475646285e-05	0.0	0.0	3.4001213581282683	450.5954473792317	17006	83.5677351392828	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	127.3	0			-115.6,96.9,484.3
283713	17	4	1	3.166114336149289e-05	0.0	0.0	3.0418192336166223	449.33048312564995	17006	83.52325070862797	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	123.3	0			-115.6,90.5,483.4
283713	17	6	1	2.7413445214049607e-05	0.0	0.0	3.425626949917335	437.9871390270381	17006	83.8389677772761	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.2	0			-114.3,89.5,472.1
283713	17	9	1	4.14700451617876e-05	0.0	0.0	3.3175484638509807	429.9137206197658	17006	84.18036614044551	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	109.9	0			-113.4,95.8,463.7
283713	17	12	1	3.178179373729772e-05	0.0	0.0	3.2521817292396213	420.24750022738976	17006	84.5082695351046	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	102.1	0			-112.4,95.1,454.1
283713	17	14	1	2.4890986196769743e-05	0.0	0.0	3.0093552066846443	415.6314406224462	17006	84.6228269060091	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.3	0			-112.1,87.8,449.9
283713	17	19	1	3.4462524349813924e-05	0.0	0.0	3.3206083614301805	391.6261072828521	17006	85.55700746460012	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	82.0	0			-109.9,93.9,425.6
283713	17	31	1	2.671902749631001e-05	0.0	0.0	3.886123219868359	188.98769069317714	17007	86.87335822494029	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.0	0			-95.5,83.3,223.7
283771	21	3	951	0.17353161788406876	110.70554725337081	1.8458976040871287	18.31888825775189	14.953385511314817	21001	4.5105008205312735	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.8	0	pr54drop(cid21,npts4,3.7cm,d0.3)		101.6,136.6,441.4
283771	21	11	368	0.06639434335534682	53.369214816249126	0.5265533985271178	7.145299573845732	4.978271930097849	21001	1.139663564032634	NEARVTX	1	1	1.0	0.0	1.0	13:368	3.2	21002	-1.0	-1.0	89.3	0			100.2,166.6,399.6
283771	21	6	186	0.036904589590859516	33.19690142394423	0.4186940005158369	6.624111261142862	70.35290982439889	21001	1.490607708196865	TRK-COR	2	1	1.0	0.0	1.0	13:186	57.4	50006	-1.0	-1.0	84.6	0			102.5,143.1,460.9
283771	21	2	33	0.004032326326381427	11.729910210461416	0.25509700864700086	4.656556882504488	105.55201000246278	21001	4.6745259527372935	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.4	0			103.3,133.7,482.1
283771	21	1	15	0.0014356053801174644	4.1760794207302006	0.4006372375625994	5.324089123972291	125.42792353044834	21001	13.383661415893068	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	99.1	0			103.1,120.3,495.5
283771	21	9	14	0.00146460974580296	4.7319355759632975	0.2565064947403199	4.873068232643587	61.08284029218024	21001	11.134477981542254	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	86.8	0			101.7,152.3,438.6
283771	21	8	5	0.0005504861049706363	2.855377402390256	0.1226219482086873	4.418992419092823	112.25886434112896	21001	8.458943108994484	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.1	0			102.7,125.3,482.5
283771	21	0	4	0.00040330116951676077	1.826877909501758	0.17189110741111135	4.586576610065507	121.90578869175981	21001	36.53779261793043	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	97.5	0			103.1,122.6,490.8
283771	21	5	2	0.0002665250640184932	0.0	7.105427357601002e-15	4.302575391553281	119.50573785622178	21001	87.63284537812271	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.5	0			103.0,123.7,488.2
283771	21	12	2	0.0001705631701001341	0.0	0.0	3.7046908103106024	58.40895724253259	21001	88.43099328975508	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.6	0			101.5,154.0,433.9
283771	21	4	1	0.00012084480941904104	0.0	0.0	3.4168268905521075	117.49590499911048	21001	87.8106643930019	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.1	0			103.0,124.4,486.1
283771	21	7	1	0.0001683128203229695	0.0	0.0	3.6796283779751535	110.25188490978285	21001	88.1897387162785	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.8	0			102.7,126.6,479.2
283771	21	10	1	0.00011628098716856794	0.0	0.0	3.6542536857749783	68.00435074140476	21001	88.13949463460368	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	86.5	0			101.8,150.7,442.9
284103	8	0	3	0.0004231471988127011	1.385730493277809	6.803698044554597e-05	3.083678485186156	156.3668784877731	8004	36.78527707401547	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	183.4	0			200.8,-101.7,338.3
284200	31	0	4	0.0018761285405421162	1.6179330417949904	0.1062743823825059	3.419647057811654	7.37084004710457	31029	17.610656709721123	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	6.8	0			199.4,-128.5,479.6
284211	14	0	20	0.011194511556826615	5.458801304378676	0.12498298157501112	3.9651196703252607	123.10818594049707	14004	8.54259571177778	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	287.1	0			-200.6,166.0,458.8
284235	6	0	1	0.0008583947029694646	0.0	0.0	3.098261972461338	9.401420563404232	6004	88.9064631072159	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	64.4	0			-24.9,-107.1,164.6
284657	5	0	1	0.00022062823222144897	0.0	0.0	3.223701693705546	24.95747438464078	5005	71.0859405109018	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	8.9	0			-32.8,93.8,448.9
284769	16	21	2091	0.20734577345485505	241.41981390938528	1.8809695816331693	18.328742155423537	104.92290030346093	16004	1.8548814535541227	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	112.3	0			138.4,-54.5,416.8
284769	16	22	1668	0.17243269378886275	170.55075229840423	2.1917289943603535	20.624137025339994	171.49109637613847	16004	5.372960151263279	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	126.9	0			138.7,-40.4,420.3
284769	16	1	314	0.029256373334324	85.51737688380075	0.6595362355366975	7.6050040867839135	76.57829525420372	16004	1.5153276297427596	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	95.8	0			132.0,-20.2,265.1
284769	16	2	82	0.006111743487163491	43.53795401421303	0.2632556946805636	4.9404055461065095	36.616204925688315	16005	0.6734246579268883	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	54.8	0			127.9,-19.2,208.8
284769	16	0	56	0.004387062990713894	12.882388514292332	0.6566568875599448	7.6636692908814865	87.48143373059224	16004	10.658516300891458	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.1	0			130.8,-26.5,244.7
284769	16	6	34	0.0021941787019951822	17.019040082834263	0.2333712358720749	4.5634611664393505	37.62863887499654	16005	0.7202139514008803	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	57.2	0			127.4,-10.1,199.8
284769	16	5	14	0.0008562493687095724	9.331110323024092	0.17202748463946232	4.307528990035934	58.21156524574822	16005	2.72083678517656	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	77.4	0			128.6,-13.1,215.6
284769	16	10	10	0.0006189762485243026	5.485280492969426	0.2164683785923438	4.215083871051679	24.27482784470367	16005	6.643959379556275	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	42.8	0			125.6,-14.4,179.6
284769	16	14	10	0.0005965295769182665	5.731731143327668	0.19465644717754543	4.4162037360611	13.545584812126062	16005	3.67019412390917	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	33.8	0			125.0,-5.5,169.7
284769	16	11	7	0.0004854319640527462	3.1321713616750975	0.13721372340492216	3.8591719319175106	25.064448030826473	16005	15.484354666126311	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	45.2	0			125.7,-7.2,179.5
284769	16	4	5	0.00034843266670038205	2.441285074565572	0.1556215577493767	4.130374802605694	69.84763325560861	16005	10.027921034354758	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.7	0			129.2,-14.4,223.8
284769	16	7	4	0.00023790204165076887	2.0595061680393214	0.1369405758341687	3.7691638644266967	33.65799453676497	16005	13.898781591335911	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	53.3	0			126.3,-8.7,187.7
284769	16	8	2	0.00010679469882958492	0.0	1.2712174834767208e-14	3.37994488712464	31.94675275219691	16005	85.44818653410147	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	50.3	0			126.0,-15.1,184.7
284769	16	13	2	0.00011784189238394205	0.0	1.182400551940662e-14	3.407878812399293	20.945454129476403	16005	85.30656386508952	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	39.6	0			125.1,-13.1,173.9
284769	16	16	2	7.505134403658687e-05	0.0	4.440892098500626e-16	3.4634369821897955	14.105242279379702	16005	84.80994530496395	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	32.8	0			124.5,-12.1,166.8
284769	16	26	2	0.00011130656520235797	0.0	8.881784197001252e-16	3.782148987017831	164.37522777684597	16004	86.7804370007811	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	148.9	0			135.1,-26.7,317.0
284769	16	3	1	4.3123957827658476e-05	0.0	0.0	3.3263048402093274	75.27898301923322	16005	85.56824406903772	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.1	0			129.5,-14.9,228.1
284769	16	9	1	0.00010073640821092926	0.0	0.0	3.198990746610557	30.04768615445956	16005	85.44954068833219	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	49.9	0			126.0,-8.1,183.4
284769	16	12	1	5.826319608719755e-05	0.0	0.0	3.3246266861859852	21.604580009951597	16005	85.30656386508952	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	41.9	0			125.4,-6.4,175.0
284769	16	15	1	7.191646913974136e-05	0.0	0.0	3.234224660347517	18.075029424319066	16005	85.136536188053	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	36.6	0			124.8,-12.8,170.5
284769	16	17	1	4.779773645579331e-05	0.0	0.0	3.166508403289025	11.50517799573741	16005	84.69264346991534	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	31.7	0			124.5,-5.0,164.8
284769	16	18	1	4.729268228947806e-05	0.0	0.0	3.1910513051970817	11.223169046218633	16005	84.69264346991534	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.1	0			124.2,-11.3,163.7
284769	16	19	1	4.979303220014707e-05	0.0	0.0	3.190257117161561	7.090255569441775	16005	84.4862198161849	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	25.9	0			123.8,-10.7,159.4
284769	16	20	1	6.474381521164209e-05	0.0	0.0	3.165282011132662	8.66703503526438	16005	84.59720110768522	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	28.7	0			124.2,-4.5,161.8
284769	16	23	1	6.0882547081725365e-05	0.0	0.0	11.178522371494362	289.4280921290986	16004	88.38488688601414	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.4	0			139.5,-40.7,440.5
284769	16	24	1	6.38914902244006e-05	0.0	0.0	13.282407229489692	291.92878850356647	16004	88.46200777568582	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.7	0			139.5,-39.1,443.2
284769	16	25	1	6.157413950216872e-05	0.0	0.0	3.014778640298468	168.72362480544925	16004	86.84175848872393	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.1	0			135.4,-27.7,320.5
284791	4	2	89	0.0824138493586573	13.898151664014602	0.6065276288961928	7.350969119782784	4.628552797581527	4000	6.573236434744852	NEARVTX	1	1	1.0	0.0	1.0	13:89	34.6	31010	-1.0	-1.0	95.4	0			-122.3,186.8,210.5
284791	4	1	76	0.0784408215220476	12.940734852761569	0.29021025510822746	5.238654407383635	17.140386372541325	4000	3.7643164750616593	TRK-COR	2	1	1.0	0.0	1.0	13:76	30.1	31010	-1.0	-1.0	109.8	0			-122.7,190.0,228.1
284791	4	0	33	0.02662278908624258	13.00299223574298	0.11443354384875346	4.688017278125156	18.790416626567904	4000	8.053699765967371	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	105.0	0			-122.7,197.1,224.5
284791	4	3	1	0.0005185613363385762	0.0	0.0	3.2255557660657677	15.067330287745065	4000	89.25391560082821	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.3	0			-122.4,184.7,220.6
284794	12	13	1438	0.06930336528705802	141.48020074453632	0.5732719772204182	7.137018543481587	7.365623252651472	12001	0.08685661708371156	NEARVTX	1	1	1.0	0.0	1.0	13:1438	7.4	12002	-1.0	8.1	106.7	0			-48.3,23.3,344.5
284794	12	0	1263	0.07150494693444265	90.41268595138362	0.7993091675720748	9.928838000994881	46.98467102541104	12001	1.5986458793786786	TRK-COR	2	1	1.0	0.0	1.0	13:1263	46.7	12002	-1.0	46.7	132.7	0	pr54drop(cid12,npts21,71.3cm,d0.9)		-48.4,26.0,369.3
284794	12	12	66	0.0033241507271870607	24.80199600184224	0.20937717651492252	4.572895180298807	155.1187139257221	12001	1.540520172533736	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	150.6	0			-52.1,70.3,418.6
284794	12	15	8	0.00027788623010432484	4.00522196357515	0.2985995740382676	6.848951123347266	4.104549053184774	12001	72.45197623354557	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	104.7	0			-47.8,-15.6,280.2
284794	12	1	2	6.309030282706076e-05	0.0	8.881784197001252e-16	4.185864328905058	4.287187433504645	12002	66.92968911330235	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.5	0			-47.6,-23.9,284.3
284794	12	2	2	0.00013954523827640586	0.0	0.0	4.976881495474861	7.058433632187853	12001	88.26699622223137	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.4	0	pr54drop(cid12,npts21,71.3cm,d0.2)		-47.6,-21.8,287.9
284794	12	3	2	0.0001277441676574182	0.0	2.547967888473924e-14	5.554609320195277	10.76210915666628	12001	88.72395263377523	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	117.5	0			-47.6,-19.8,291.5
284794	12	4	2	0.0002429584751458862	0.0	8.881784197001252e-16	5.630061729679338	14.710021619630643	12001	89.05744067661293	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	119.7	0			-47.6,-17.7,295.1
284794	12	5	2	0.00011863749243165339	0.0	2.4591502649036963e-14	5.687846061559698	18.748483835499872	12001	89.6734641020843	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	122.0	0			-47.6,-15.6,298.7
284794	12	6	2	0.0001019071695440008	0.0	0.0	5.648766522560476	22.82953398516932	12001	89.73837688793348	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	124.2	0			-47.6,-13.5,302.3
284794	12	7	2	0.00012221577686089924	0.0	0.0	5.683754469371449	26.933806309729086	12001	89.83826212218047	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	125.4	0			-47.6,-11.5,305.9
284794	12	8	2	0.00012439523358230627	0.0	2.4646951146678475e-14	5.853967855224369	31.052066989862375	12001	89.9684690159369	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	126.8	0			-47.6,-9.4,309.5
284794	12	9	2	0.00013146163319198095	0.0	0.0	5.837325846652735	35.179431416754056	12001	89.96578447152672	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	128.2	0			-47.6,-7.3,313.1
284794	12	10	2	0.00011059357857289827	0.0	2.4591502649036963e-14	5.703071911044429	39.313028893174845	12001	89.7918153511249	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	129.8	0	pr54drop(cid12,npts21,71.3cm,d1.3)		-47.6,-5.2,316.7
284794	12	11	2	0.00013537472724778674	0.0	1.1102230246251565e-16	5.582027322541496	43.45107359633823	12001	89.60856057036722	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	131.6	0	pr54drop(cid12,npts21,71.3cm,d3.0)		-47.6,-3.1,320.3
284794	12	14	2	3.3867507019967446e-05	0.0	8.881784197001252e-16	3.0965727845474573	79.13963397274468	12001	89.82918403574776	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	150.0	0			-48.6,18.4,349.6
285311	11	0	20	0.017135837182402355	6.614664103583358	0.22825367337585575	4.625935202745503	12.726974631073958	11009	12.23773020946253	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.5	0			86.8,-14.2,281.0
285311	11	2	9	0.004712836797973261	1.6562873342283075	0.23643483362276055	3.834682959515708	3.771140397810723	11003	54.764755276727286	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.8	0			85.7,-23.7,271.1
285311	11	3	2	0.00040200457096804224	0.0	2.5035590747517903e-14	3.2256432598785647	6.233591335658756	11010	88.48680943340683	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.0	0			86.5,-15.6,269.8
285311	11	1	1	0.00019708141630732023	0.0	0.0	3.041116038562161	3.815760388179531	11010	88.48680943340683	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	116.7	0			86.5,-17.9,266.9
285443	7	2	12	0.00851865234228809	3.969517806323128	0.11511402027568689	3.8163053926540043	7.870778417030926	7000	19.35889147109101	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.6	0			-72.4,43.8,438.5
285443	7	0	4	0.0010517600156583914	0.34640762116328694	0.0	3.4484468402456216	64.63305021403522	7000	31.98720737566712	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	130.9	0			-81.6,51.6,494.0
285443	7	1	1	0.00014618662649439166	0.0	0.0	3.488785387495204	65.477216369131	7000	82.56324826597165	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	131.3	0			-81.4,44.4,494.8
285443	7	3	1	0.0005653128997396463	0.0	0.0	3.146211602864617	4.883824028361357	7000	80.7218324385907	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.3	0			-72.3,50.4,434.0
285531	15	3	8	0.0017786457508245114	1.9599205817131897	0.12893546438143508	5.180632076387986	61.09137800374718	15001	52.25928677580362	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.6	0			-5.3,-12.3,444.0
285531	15	0	4	0.0005273194458676357	1.0664368087702272	0.1388454029689125	4.300624416291202	85.13875961946603	15001	51.62487786561381	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	110.4	0			-20.3,-25.4,460.0
285531	15	2	3	0.00047383638431271484	1.0754517928693457	0.08070766163136953	3.7229914260040946	63.60714729546295	15001	47.82462707527427	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.1	0			-7.5,-13.8,445.0
285531	15	1	1	0.0001501463708057626	0.0	0.0	3.3497283195656355	67.53403693839296	15001	61.52479673143099	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	104.0	0			-10.2,-20.5,445.7
285564	9	0	25	0.04397016881714725	2.7709989125535417	0.18892072413036937	3.9962046306464485	27.072315486297065	9004	46.37644308103144	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	28.2	0	pr54drop(cid9,npts7,5.6cm,d0.1)		64.6,17.9,401.5
285665	9	4	82	0.026600542164960654	32.848381241378334	0.3251933967808412	5.704156102352041	43.24568139768409	9005	0.5693725709908042	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	22.6	0			-35.9,-96.1,77.0
285665	9	5	27	0.00702398699156995	13.40027641089021	0.2650021539112906	4.6577257422480365	55.340521610931724	9005	5.392350814908073	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	33.5	0			-36.2,-88.3,76.2
285665	9	3	16	0.0037505429228473254	6.272004422366842	0.2030386120950976	4.372618899469742	46.59851502033086	9005	6.835317521747471	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.1	0			-36.9,-90.3,66.7
285665	9	7	9	0.0014732745322338229	3.635709101509181	0.28728241133358	4.584600804868413	84.79343798968173	9005	2.4518675675634993	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	50.4	0			-33.9,-86.0,102.4
285665	9	0	1	0.0003357826210825275	0.0	0.0	3.094582196355429	7.628316528566445	9005	81.73781595373666	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	44.9	0			-42.3,-98.3,23.2
285665	9	1	1	0.0002167560314605324	0.0	0.0	3.151217950253519	25.841828739661597	9005	82.69692693793372	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	34.3	0			-39.8,-94.5,42.4
285665	9	2	1	0.00014933390286028933	0.0	0.0	3.0719310767007753	35.174340672996266	9005	82.86580351668339	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	25.2	0			-38.2,-99.0,53.2
285665	9	6	1	0.0002541537463753924	0.0	0.0	3.0965309783691874	79.2167591077166	9005	83.87324145069702	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	46.3	0			-34.4,-86.7,95.5
285971	7	0	2	0.00013126539675742925	0.0	0.0	3.1574156647486067	265.0264684459649	7005	54.06049061204661	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	118.8	0			25.7,-28.6,315.4
286241	11	3	62	0.006886520916773074	15.253994902336302	0.42768939150678625	6.342193472577145	96.1123662440708	11000	2.8335023969039104	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.0	0			-5.0,129.8,194.3
286241	11	1	25	0.0028546576105889544	11.687077258461333	0.2719956181044948	4.454628931841576	102.01236991244934	11000	2.050129346709257	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.1	0			-6.2,121.5,197.4
286241	11	4	4	0.00037260566335270206	1.295610324455421	0.03300023745636371	3.203269716336726	37.058378582371894	11000	74.16721242532985	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.3	0			6.9,127.8,129.2
286241	11	0	2	0.0006302431858191092	0.0	1.2309605608408197e-14	3.188757784780777	150.24483835796156	11000	78.9862511912552	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.8	0			-14.5,127.3,240.5
286241	11	2	1	4.799760449335715e-05	0.0	0.0	3.0039664824361734	114.55218868391121	11000	79.93507487829855	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.8	0			-7.3,128.1,205.4
286353	9	0	4	0.0007357032848142533	1.8413179701465832	0.0631527373567558	3.553281441147081	76.09438571175932	9004	9.189999427738304	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.9	0			-87.5,-27.7,384.0
