# doc pdvd/99 sec 4.4 -- q29stm against p100flip (pctree/tlas against p100flip) on the 120 events with frame length all; d99rw_identity.py
039252_0: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 52/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 24/25 vs 25
039252_1: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 72/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_10: IDENTICAL | pctree identical | tlas identical (readout_window_ticks=10000) | pr identical (343 branches) | mabc-pr identical 25/25 vs 25
039252_11: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 28/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 24/25 vs 25
039252_12: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 56/343 (tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe ...) | mabc-pr DIFFERS 24/25 vs 25
039252_13: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 42/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 24/25 vs 25
039252_14: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 5/343 (tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe ...) | mabc-pr DIFFERS 24/25 vs 25
039252_15: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 4/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us) | mabc-pr DIFFERS 24/25 vs 25
039252_16: IDENTICAL | pctree identical | tlas identical (readout_window_ticks=10000) | pr identical (343 branches) | mabc-pr identical 25/25 vs 25
039252_17: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 20/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 21/25 vs 25
039252_2: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 21/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_3: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 55/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 24/25 vs 25
039252_4: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 19/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 21/25 vs 25
039252_5: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 4/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us) | mabc-pr DIFFERS 24/25 vs 25
039252_6: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 19/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 21/25 vs 25
039252_7: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 305/343 (tracking-pr.root:T_cluster/flash_id, tracking-pr.root:T_cluster/flash_time_us, tracking-pr.root:T_cluster/flash_pe, tracking-pr.root:T_cluster/cluster_t0_us ...) | mabc-pr DIFFERS 16/25 vs 25
039252_8: differs   | pctree DIFFERS | tlas identical (readout_window_ticks=10000) | pr DIFFERS 173/343 (tracking-pr.root:T_cluster/cluster_id, tracking-pr.root:T_cluster/in_scope, tracking-pr.root:T_cluster/is_main, tracking-pr.root:T_cluster/is_associated ...) | mabc-pr DIFFERS 20/25 vs 25
039252_9: IDENTICAL | pctree identical | tlas identical (readout_window_ticks=10000) | pr identical (343 branches) | mabc-pr identical 25/25 vs 25
