label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
length:L<100cm	share	W	-0.416594	18.135	3.59605	0.575147	12.9316	4.13651	10.9728	4	8.2017	0.05407	-4.16594e-08	3.59605
length:L<100cm	rms	U(joint)	12.8604	7.82787	3.53093	0.296507	12.4675	2.0939	27.2906	14	8.2017	1.05375	1.28604e-06	3.53093
length:L<100cm	rms	V(joint)	12.8604	7.82787	2.85958	0.425306	8.17719	2.43239	27.2906	14	8.2017	1.75625	1.28604e-06	2.85958
length:L<100cm	rms	W(joint)	12.8604	7.82787	5.03402	0.360809	25.3414	3.63264	27.2906	14	8.2017	0.05407	1.28604e-06	5.03402
length:L<100cm	share	U(joint)	12.4019	5.92198	3.23748	0.292124	10.4813	1.89149	30.9386	14	8.2017	1.05375	1.24019e-06	3.23748
length:L<100cm	share	V(joint)	12.4019	5.92198	1.76436	0.518604	3.11298	1.83001	30.9386	14	8.2017	1.75625	1.24019e-06	1.76436
length:L<100cm	share	W(joint)	12.4019	5.92198	3.29403	0.464584	10.8507	3.06071	30.9386	14	8.2017	0.05407	1.24019e-06	3.29403
length:L>=100cm	rms	U	8.63965	4.30036	3.32266	0.195243	11.0401	1.29745	3.42017	4	8.2017	1.05375	8.63965e-07	3.32266
length:L>=100cm	share	U	8.5075	3.67903	3.00889	0.162963	9.05344	0.980676	1.04499	4	8.2017	1.05375	8.5075e-07	3.00889
length:L>=100cm	rms	V	3.16683	5.80347	3.24547	0.18715	10.5331	1.21478	5.42112	4	8.2017	1.75625	3.16683e-07	3.24547
length:L>=100cm	share	V	-4.97614	6.44776	2.89711	0.261858	8.39327	1.51727	4.57281	4	8.2017	1.75625	-4.97614e-07	2.89711
length:L>=100cm	rms	W	9.14827	22.6127	4.12679	0.814992	17.0304	6.7266	1.69288	4	8.2017	0.05407	9.14827e-07	4.12679
length:L>=100cm	share	W	9.82884	13.4908	2.31598	0.868649	5.36374	4.02354	1.68432	4	8.2017	0.05407	9.82884e-07	2.31598
length:L>=100cm	rms	U(joint)	6.75564	3.41552	3.39952	0.159091	11.5567	1.08167	11.1197	14	8.2017	1.05375	6.75564e-07	3.39952
length:L>=100cm	rms	V(joint)	6.75564	3.41552	3.1482	0.14334	9.91117	0.902529	11.1197	14	8.2017	1.75625	6.75564e-07	3.1482
length:L>=100cm	rms	W(joint)	6.75564	3.41552	4.20649	0.308628	17.6946	2.59649	11.1197	14	8.2017	0.05407	6.75564e-07	4.20649
length:L>=100cm	share	U(joint)	5.44192	3.10941	3.12597	0.138471	9.7717	0.865713	10.7129	14	8.2017	1.05375	5.44192e-07	3.12597
length:L>=100cm	share	V(joint)	5.44192	3.10941	2.50912	0.200139	6.29568	1.00435	10.7129	14	8.2017	1.75625	5.44192e-07	2.50912
length:L>=100cm	share	W(joint)	5.44192	3.10941	2.56677	0.32369	6.58829	1.66167	10.7129	14	8.2017	0.05407	5.44192e-07	2.56677
rr:rr<10cm	rms	U	14.6788	7.1172	2.92411	0.315058	8.55043	1.84253	6.95812	4	8.2017	1.05375	1.46788e-06	2.92411
rr:rr<10cm	share	U	16.8032	8.98593	2.7005	0.423602	7.29268	2.28787	1.71169	4	8.2017	1.05375	1.68032e-06	2.7005
rr:rr<10cm	rms	V	24.7154	12.8018	2.39997	0.423199	5.75983	2.03132	5.49559	4	8.2017	1.75625	2.47154e-06	2.39997
rr:rr<10cm	share	V	2.98161	10.6749	2.49207	0.392758	6.21042	1.95756	1.64843	4	8.2017	1.75625	2.98161e-07	2.49207
rr:rr<10cm	rms	W	24.5201	21.4019	3.93849	0.799743	15.5117	6.29955	4.09037	4	8.2017	0.05407	2.45201e-06	3.93849
rr:rr<10cm	share	W	28.2301	22.7311	2.48022	1.13195	6.15151	5.61499	2.20584	4	8.2017	0.05407	2.82301e-06	2.48022
rr:rr<10cm	rms	U(joint)	17.6306	5.9733	2.82437	0.297808	7.97708	1.68224	17.126	14	8.2017	1.05375	1.76306e-06	2.82437
rr:rr<10cm	rms	V(joint)	17.6306	5.9733	2.59834	0.244566	6.75136	1.27093	17.126	14	8.2017	1.75625	1.76306e-06	2.59834
rr:rr<10cm	rms	W(joint)	17.6306	5.9733	4.16461	0.376038	17.344	3.1321	17.126	14	8.2017	0.05407	1.76306e-06	4.16461
rr:rr<10cm	share	U(joint)	12.5089	6.5802	2.85136	0.342265	8.13026	1.95184	7.06921	14	8.2017	1.05375	1.25089e-06	2.85136
rr:rr<10cm	share	V(joint)	12.5089	6.5802	2.15416	0.32106	4.64039	1.38323	7.06921	14	8.2017	1.75625	1.25089e-06	2.15416
rr:rr<10cm	share	W(joint)	12.5089	6.5802	3.06826	0.543857	9.4142	3.33739	7.06921	14	8.2017	0.05407	1.25089e-06	3.06826
rr:rr>30cm	rms	U	8.69135	4.18558	3.28774	0.188505	10.8092	1.23951	0.976394	4	8.2017	1.05375	8.69135e-07	3.28774
rr:rr>30cm	share	U	6.86032	3.52423	3.02958	0.164982	9.17838	0.999652	0.798023	4	8.2017	1.05375	6.86032e-07	3.02958
rr:rr>30cm	rms	V	0.0477712	4.59033	3.31201	0.176031	10.9694	1.16603	5.11144	4	8.2017	1.75625	4.77712e-09	3.31201
rr:rr>30cm	share	V	-7.50437	5.33175	2.95247	0.219414	8.71707	1.29562	3.86927	4	8.2017	1.75625	-7.50437e-07	2.95247
rr:rr>30cm	rms	W	3.4451	21.0022	4.3332	0.672785	18.7766	5.83062	3.7037	4	8.2017	0.05407	3.4451e-07	4.3332
rr:rr>30cm	share	W	8.44801	12.9383	2.36735	0.784372	5.60436	3.71377	2.82339	4	8.2017	0.05407	8.44801e-07	2.36735
rr:rr>30cm	rms	U(joint)	4.7393	3.05986	3.44543	0.141269	11.871	0.973465	11.7314	14	8.2017	1.05375	4.7393e-07	3.44543
rr:rr>30cm	rms	V(joint)	4.7393	3.05986	3.15331	0.141791	9.94338	0.894221	11.7314	14	8.2017	1.75625	4.7393e-07	3.15331
rr:rr>30cm	rms	W(joint)	4.7393	3.05986	4.29512	0.28921	18.4481	2.48438	11.7314	14	8.2017	0.05407	4.7393e-07	4.29512
rr:rr>30cm	share	U(joint)	2.785	2.86693	3.19542	0.133667	10.2107	0.854244	12.7437	14	8.2017	1.05375	2.785e-07	3.19542
rr:rr>30cm	share	V(joint)	2.785	2.86693	2.56263	0.174113	6.56709	0.892376	12.7437	14	8.2017	1.75625	2.785e-07	2.56263
rr:rr>30cm	share	W(joint)	2.785	2.86693	2.66627	0.299749	7.10899	1.59842	12.7437	14	8.2017	0.05407	2.785e-07	2.66627
foff:foff>=0.15	rms	U	8.02044	3.89754	3.38222	0.178182	11.4394	1.2053	2.28194	4	8.2017	1.05375	8.02044e-07	3.38222
foff:foff>=0.15	share	U	6.96037	3.27489	3.08586	0.154429	9.52255	0.953095	0.944285	4	8.2017	1.05375	6.96037e-07	3.08586
foff:foff>=0.15	rms	V	6.58515	4.92154	3.18652	0.155208	10.1539	0.989145	2.88979	4	8.2017	1.75625	6.58515e-07	3.18652
foff:foff>=0.15	share	V	-2.97517	5.855	2.8126	0.216665	7.91069	1.21878	3.19571	4	8.2017	1.75625	-2.97517e-07	2.8126
foff:foff>=0.15	rms	W	-2.7038	17.8453	4.66247	0.575519	21.7386	5.36667	1.72445	4	8.2017	0.05407	-2.7038e-07	4.66247
foff:foff>=0.15	share	W	1.48664	12.0465	2.9124	0.663982	8.48205	3.86756	1.6271	4	8.2017	0.05407	1.48664e-07	2.9124
foff:foff>=0.15	rms	U(joint)	7.17755	3.01162	3.41704	0.144094	11.6762	0.984752	7.26406	14	8.2017	1.05375	7.17755e-07	3.41704
foff:foff>=0.15	rms	V(joint)	7.17755	3.01162	3.17143	0.120189	10.058	0.762345	7.26406	14	8.2017	1.75625	7.17755e-07	3.17143
foff:foff>=0.15	rms	W(joint)	7.17755	3.01162	4.35857	0.256203	18.9972	2.23336	7.26406	14	8.2017	0.05407	7.17755e-07	4.35857
foff:foff>=0.15	share	U(joint)	4.4272	2.78097	3.1904	0.131843	10.1787	0.841264	8.02342	14	8.2017	1.05375	4.4272e-07	3.1904
foff:foff>=0.15	share	V(joint)	4.4272	2.78097	2.57417	0.160906	6.62634	0.828399	8.02342	14	8.2017	1.75625	4.4272e-07	2.57417
foff:foff>=0.15	share	W(joint)	4.4272	2.78097	2.75485	0.274816	7.58922	1.51415	8.02342	14	8.2017	0.05407	4.4272e-07	2.75485
advance:adv<0.10	rms	U	11.1285	4.90049	3.24521	0.230373	10.5314	1.49522	1.5334	4	8.2017	1.05375	1.11285e-06	3.24521
advance:adv<0.10	share	U	4.94988	5.1409	3.17892	0.236503	10.1055	1.50365	1.94915	4	8.2017	1.05375	4.94988e-07	3.17892
advance:adv<0.10	rms	V	4.35148	7.4241	3.19035	0.234469	10.1783	1.49608	1.20047	4	8.2017	1.75625	4.35148e-07	3.19035
advance:adv<0.10	share	V	0.807561	5.66031	2.87224	0.180535	8.24978	1.03708	2.08988	4	8.2017	1.75625	8.07561e-08	2.87224
advance:adv<0.10	rms	W	-37.1072	20.5851	6.21515	0.432278	38.6281	5.37334	1.69205	4	8.2017	0.05407	-3.71072e-06	6.21515
advance:adv<0.10	share	W	-54.8327	16.9372	5.50513	0.471697	30.3064	5.1935	0.761656	4	8.2017	0.05407	-5.48327e-06	5.50513
advance:adv<0.10	rms	U(joint)	7.31819	4.01144	3.40071	0.189022	11.5648	1.28562	9.84769	14	8.2017	1.05375	7.31819e-07	3.40071
advance:adv<0.10	rms	V(joint)	7.31819	4.01144	3.10493	0.157456	9.6406	0.97778	9.84769	14	8.2017	1.75625	7.31819e-07	3.10493
advance:adv<0.10	rms	W(joint)	7.31819	4.01144	5.33974	0.260483	28.5128	2.78182	9.84769	14	8.2017	0.05407	7.31819e-07	5.33974
advance:adv<0.10	share	U(joint)	0.294384	3.713	3.36525	0.175399	11.3249	1.18052	16.2227	14	8.2017	1.05375	2.94384e-08	3.36525
advance:adv<0.10	share	V(joint)	0.294384	3.713	2.88607	0.138166	8.32941	0.797514	16.2227	14	8.2017	1.75625	2.94384e-08	2.88607
advance:adv<0.10	share	W(joint)	0.294384	3.713	3.9067	0.329674	15.2623	2.57587	16.2227	14	8.2017	0.05407	2.94384e-08	3.9067
advance:adv0.10-0.25	rms	U	12.4233	4.51794	3.23814	0.191532	10.4856	1.24041	3.51026	4	8.2017	1.05375	1.24233e-06	3.23814
advance:adv0.10-0.25	share	U	7.33982	3.35384	3.06088	0.147582	9.369	0.903463	4.11538	4	8.2017	1.05375	7.33982e-07	3.06088
advance:adv0.10-0.25	rms	V	2.16996	4.4321	3.19986	0.189728	10.2391	1.21421	10.4657	4	8.2017	1.75625	2.16996e-07	3.19986
advance:adv0.10-0.25	share	V	-6.60536	5.41541	3.09401	0.183833	9.57289	1.13756	6.6852	4	8.2017	1.75625	-6.60536e-07	3.09401
advance:adv0.10-0.25	rms	W	-20.0762	20.8508	5.2418	0.624798	27.4765	6.55013	0.211108	4	8.2017	0.05407	-2.00762e-06	5.2418
advance:adv0.10-0.25	share	W	-5.06584	15.2352	3.23708	0.780387	10.4787	5.05235	0.482897	4	8.2017	0.05407	-5.06584e-07	3.23708
advance:adv0.10-0.25	rms	U(joint)	6.58443	3.12807	3.44121	0.142742	11.842	0.982415	18.4843	14	8.2017	1.05375	6.58443e-07	3.44121
advance:adv0.10-0.25	rms	V(joint)	6.58443	3.12807	3.02888	0.156651	9.17412	0.948955	18.4843	14	8.2017	1.75625	6.58443e-07	3.02888
advance:adv0.10-0.25	rms	W(joint)	6.58443	3.12807	4.43346	0.283814	19.6556	2.51655	18.4843	14	8.2017	0.05407	6.58443e-07	4.43346
advance:adv0.10-0.25	share	U(joint)	3.18493	2.80265	3.20957	0.125151	10.3013	0.803361	16.3798	14	8.2017	1.05375	3.18493e-07	3.20957
advance:adv0.10-0.25	share	V(joint)	3.18493	2.80265	2.79448	0.138268	7.80914	0.772776	16.3798	14	8.2017	1.75625	3.18493e-07	2.79448
advance:adv0.10-0.25	share	W(joint)	3.18493	2.80265	2.80179	0.296662	7.85002	1.66237	16.3798	14	8.2017	0.05407	3.18493e-07	2.80179
advance:adv0.25-0.5	rms	U	11.6302	4.49108	3.1468	0.178937	9.90232	1.12616	4.7091	4	8.2017	1.05375	1.16302e-06	3.1468
advance:adv0.25-0.5	share	U	9.4809	3.83714	2.93281	0.171874	8.6014	1.00815	2.91062	4	8.2017	1.05375	9.4809e-07	2.93281
advance:adv0.25-0.5	rms	V	5.13701	6.3893	3.24328	0.244259	10.5189	1.5844	1.59753	4	8.2017	1.75625	5.13701e-07	3.24328
advance:adv0.25-0.5	share	V	-1.04408	6.62308	2.64716	0.326015	7.00744	1.72603	4.86541	4	8.2017	1.75625	-1.04408e-07	2.64716
advance:adv0.25-0.5	rms	W	31.4895	18.6285	3.07113	0.834844	9.43181	5.12782	2.01304	4	8.2017	0.05407	3.14895e-06	3.07113
advance:adv0.25-0.5	share	W	25.5069	11.0595	1.06641	1.31415	1.13723	2.80285	1.13298	4	8.2017	0.05407	2.55069e-06	1.06641
advance:adv0.25-0.5	rms	U(joint)	10.307	3.60477	3.19287	0.150083	10.1944	0.95839	10.3542	14	8.2017	1.05375	1.0307e-06	3.19287
advance:adv0.25-0.5	rms	V(joint)	10.307	3.60477	3.0678	0.180998	9.41139	1.11053	10.3542	14	8.2017	1.75625	1.0307e-06	3.0678
advance:adv0.25-0.5	rms	W(joint)	10.307	3.60477	3.83686	0.304644	14.7215	2.33775	10.3542	14	8.2017	0.05407	1.0307e-06	3.83686
advance:adv0.25-0.5	share	U(joint)	8.37955	3.17996	2.97621	0.147066	8.85785	0.875401	13.4142	14	8.2017	1.05375	8.37955e-07	2.97621
advance:adv0.25-0.5	share	V(joint)	8.37955	3.17996	2.19873	0.247483	4.8344	1.0883	13.4142	14	8.2017	1.75625	8.37955e-07	2.19873
advance:adv0.25-0.5	share	W(joint)	8.37955	3.17996	2.24732	0.314557	5.05045	1.41382	13.4142	14	8.2017	0.05407	8.37955e-07	2.24732
