bragg_valid	chain_coverage	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	dead_ahead	dead_frac_cmp	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	ext_len	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_cluster_pts	n_cmp_live	n_dead_pts	n_delta	n_dot_clusters_unfit	n_dots	n_ext	n_live_pts	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
1	-1.0	43	0.0	0.44559037415190267	1.346736889905499	0.456151119462024	1.0	1.327858075373345	2.9746814735408784	0.492509387615452	-1.0	0.0	0.0	2.3271230591887053	2.0028873189525416	0	0.4722222222222222	18.22943886376749	0.0	0.0	43001	-287.92971879756567	9.456880482510806	445.7640855953758	029107_2	0.0	46	1	0	0	711	0.13117746035746997	0.06881325238776848	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	458.1199863349211	0	3	9	0	19	59	4	0	0	0	653	0	5	712	0	5	1	19320.08580698306	1.3788946985867339	2.360617853619806	1088	0	0.34783766663144705	43000	-184.4180743712274	397.41281625851093	453.37677677075135	-626.1962237332165	-184.45197111846196	397.06740327564825	453.3537132904321	44960.21718693471
0	-1.0	44	0.0	0.34742232663732053	1.2389422828677645	0.2171714387717601	0.0	1.8821943438670437	3.6244183451698437	1.548434308710804	-1.0	0.0	0.0	0.0	0.0	0	0.18181818181818182	13.366901270729699	0.0	0.0	44001	-173.08551491118143	201.57872012714446	1.2384377115305791	029107_2	0.0	36	1	1	0	592	0.13907559712259054	0.28065814639640385	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	392.2850692575199	0	3	8	0	18	24	2	0	0	0	589	0	23	613	0	2	0	35100.86878753865	2.033000843534614	2.676830147151165	520	0	0.05689972591579194	44006	-229.14328079420702	26.73433972262946	287.1426473218004	-987.2066142499646	-229.08832473195497	26.74819790615124	287.1476832706205	12260.814237423605
1	-1.0	64	1.0	1.2153123101473151	2.7308758625225926	0.9972868459113653	1.0	2.036234922308314	4.086267229615993	1.419058994985893	-1.0	0.0	0.0	1.8679600563049434	1.936220620328803	0	0.25	38.894945379351014	0.0	0.0	64000	-114.08550916024096	605.6962583537363	226.1636684109808	029107_2	0.0	73	1	0	0	624	0.19923618562286582	0.09129300942436747	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	399.31868718968906	0	2	11	0	30	97	9	0	0	0	553	0	14	650	1	5	0	16437.013262362645	2.1251993674506537	3.067796443143839	1088	0	0.2885928396167198	64038	-146.03446062484323	324.7497539900754	6.378052872462034	456.73138299644376	-145.92070916024096	324.6484511463392	6.132932156834317	30703.684219048027
1	-1.0	108	0.0	0.29763804260290205	1.1659013321152754	0.18040293151395745	0.0	0.5303139339368071	1.5046134922381986	0.3799884087387011	-1.0	0.0	0.0	0.4839898978142013	2.034414350560676	0	0.07017543859649122	5.856808750379519	0.0	0.0	108000	276.21572033624204	605.3415884308819	225.6583197298613	029107_2	0.0	1000071	1	1	0	603	0.12656961626260754	0.22930234398783045	1	0.0	1	31.350948781195914	31.350948781195914	71.15408021638466	89.85090708306294	20.672457245897455	0.86205663501547	406.0373814112863	0	3	9	0	53	10	1	0	0	0	669	1	34	679	1	4	0	53015.01576566014	1.1617623872065683	1.4904810719289117	12	0	1.7501790620294737	108006	168.3771096536534	251.5260103453556	202.11730643722868	364.4063116152876	168.13692477893716	249.85065383241513	202.56297282554155	25658.732063040123
0	-1.0	117	0.0	1000000000.0	1000000000.0	1000000000.0	0.0	1000000000.0	1000000000.0	1000000000.0	-1.0	0.0	0.0	0.0	0.0	0	0.8	0.0	0.0	0.0	117001	323.9391434339027	18.4445745764072	69.9645044572031	029107_2	0.0	1000069	1	0	0	83	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	49.507406858538275	0	0	1	0	1	7	0	0	0	0	2	0	0	9	0	0	0	0.0	0.0	0.0	832	0	0.10564134771330888	117000	351.286625111145	59.072877937312214	77.62687169748479	145.13225740429505	351.2840857132652	58.96726802630851	77.62643294598142	0.0
1	-1.0	123	0.0	0.6193927759119393	1.7428248746807073	0.08262324523637207	0.0	0.6087247403661166	1.7425314698143552	0.12227020900434013	-1.0	0.0	0.0	0.9479051714248531	1.6256947620265136	0	0.0	0.0	276331.20236206055	0.0	123002	325.95151105172977	591.4983606062956	137.16728614420728	029107_2	0.0	1000078	1	0	0	49	0.06597566982720615	0.09282748932957108	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	12.576914377277372	0	0	1	0	22	0	0	1	0	0	22	0	5	22	0	5	0	46911.365098191054	0.9856702378774768	1.6241563752302435	78	1	11.488911747171525	123001	352.0318301714593	587.1609470589858	117.14500586779067	726.4045707749157	346.56507555412816	597.2654994455104	117.0572097621551	44467.52557517466
1	-1.0	18	0.0	2.388764511950768	4.656058081094865	2.12277932582437	0.0	1.6473526103235807	3.442817230760054	1.4266171624232291	-1.0	0.0	0.0	1.5883246402207076	2.0708803811366976	0	0.08196721311475409	0.0	0.0	0.0	18000	-327.7713501533625	380.19068785936804	114.8239141925518	029107_3	0.0	102	1	1	0	153	0.06835860723559267	0.1524914931485417	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	118.40185840561026	0	0	10	0	56	32	0	0	0	0	170	0	34	202	0	4	0	19711.41735440558	2.063851066480488	2.6589010397377733	1032	0	3.056166209552362	18001	-332.39742140733244	449.5738579245647	67.38829441417161	2221.7393903891552	-331.7912221188519	447.22270746238365	69.24430244951013	31308.129877676456
1	-1.0	25	1.0	0.7087304715123872	1.8795234852806926	0.5648097857067541	0.0	3.292362136388295	6.141926222073105	2.4271334412019328	-1.0	0.0	0.0	1.2151659509156072	2.0147058146300822	0	0.6065573770491803	0.0	0.0	0.0	25000	-2.9914424221651643	8.09599555809645	147.1134379706506	029107_3	0.0	16	1	1	0	214	0.09000944805246203	0.13029237973463736	1	0.0	1	1.314850591384201	1.314850591384201	1.437465360038937	56.07939212036851	0.6465661761335332	0.6910311278075733	161.53897741301998	0	4	8	0	24	51	0	0	0	0	211	1	23	262	1	4	0	19318.13168004298	3.013250564713077	4.34161250773143	1032	0	1.0100578250145513	25007	-39.40037108760807	101.70223296176549	95.80523536541766	-2141.214443443045	-39.75115207890675	101.07450914992276	96.51455357473016	23474.735852892347
0	-1.0	45	1.0	6.458800639927149	11.029798767660346	1.8023767454186077	1.0	5.9252649355523195	10.311666755665403	3.0047666439866654	-1.0	0.0	0.0	0.0	0.0	0	0.375	0.0	0.0	0.0	45000	-1.1869272609432755	14.826253742415835	449.5838418062788	029107_3	0.0	29	1	0	0	230	0.14438910429231244	0.09738185877796124	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	139.67169423163065	0	2	6	0	5	28	0	0	0	0	17	0	2	45	0	1	0	9572.453167443295	3.663978592528563	7.028116930471836	576	0	0.031380062826985716	45001	-106.75490375904482	11.613704891103374	448.62019892331153	-1706.6719909501744	-106.77248913484505	11.589677417803573	448.6102921868248	13223.836283548362
0	-1.0	48	0.0	8.154926886909204	13.992485021331616	6.126171366000028	0.0	6.746394484663065	11.222748455461485	5.359268904255424	-1.0	0.0	0.0	0.0	0.0	0	0.5	0.0	0.0	0.0	48000	-0.18465487925714114	23.85635500182164	310.62956787272907	029107_3	0.0	1000033	1	1	0	90	0.08862355239171826	0.13273184535325033	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	53.364559092576904	0	1	2	0	5	5	0	0	0	0	6	0	4	11	0	0	0	9108.759186788735	5.456755018941282	7.747578930142757	520	0	0.06459912650608421	48001	-46.57393853712242	42.64143772062356	300.56646030663063	-1565.7177777243962	-46.50937977251065	42.63915450935792	300.5664584446405	0.0
0	-1.0	92	0.0	1000000000.0	1000000000.0	1000000000.0	0.0	1000000000.0	1000000000.0	1000000000.0	-1.0	0.0	0.0	0.0	0.0	0	0.6	0.0	0.0	0.0	92001	213.65889337565582	46.86198762437547	2.2786357857658373	029107_3	0.0	1000075	1	1	0	64	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	37.69608580217012	0	0	1	0	2	3	0	0	0	0	5	0	0	8	0	1	0	0.0	0.0	0.0	768	1	0.1428078610521021	92000	239.62199049454549	28.057150552921325	22.268469717960066	898.9597329666205	239.68130239371536	27.954763039111555	22.348425835993606	11145.9374413585
1	-1.0	94	1.0	6.714749751618875	11.275995761567001	1.698848061888716	1.0	2.2945086970950648	4.334027507026017	1.35471715020962	-1.0	0.0	0.0	1.204668633788022	2.2618371796034715	0	0.0	0.0	0.0	0.0	94001	5.652574488527785	591.5969308533221	168.7462509529723	029107_3	0.0	1000037	1	1	0	178	0.1893780762082693	0.10642009598929558	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	106.8308949788375	0	0	1	0	11	3	0	0	0	0	18	0	7	21	0	3	0	20453.991597774144	2.086597163745483	3.3509586223380423	1028	0	0.06411776298557101	94000	68.71850169487216	575.5886973160143	195.79363984000483	-1450.5520615171938	68.73955584779728	575.6451242102346	195.81563565286845	24640.282113602258
0	-1.0	102	0.0	1.0367245154980191	2.4060642226986473	0.8408574214829161	0.0	0.28177665285741643	1.0963436050503799	0.15288975236717656	-1.0	0.0	0.0	0.0	0.0	0	0.03389830508474576	5.099078047636451	0.0	0.0	102001	121.43264949259135	602.9413379644028	8.984942270699822	029107_3	0.0	1000080	1	1	0	159	0.07153771010300958	0.15602981189176357	1	0.0	1	1.3391866255051008	1.3391866255051008	2.514860944292246	20.300784429575685	1.1746181314152195	0.4169474716740887	101.43967876648415	0	1	5	0	57	15	1	0	0	0	159	1	34	174	1	2	0	56480.055799595764	0.972196806869351	1.2446235780369224	520	0	1.4900523676029296	102010	132.5176760548526	550.8260633574384	69.94413647879858	1180.3013655327125	131.31099909743554	551.5457405935346	70.44037377534417	23370.354453051492
1	-1.0	109	0.0	0.35772339633394634	1.1946436450203748	0.21970502261910851	0.0	0.2878359508143162	1.0674883171172718	0.1239943219936108	-1.0	0.0	0.0	0.4324073805541496	1.9478233040049424	0	0.0	6.830681923666096	0.0	0.0	109001	145.536335404415	592.8117480971981	222.8672490994717	029107_3	0.0	1000033	1	0	0	782	0.09630010655449084	0.19416363839319006	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	528.2250229107328	0	7	12	0	59	8	1	0	0	0	863	0	34	871	0	5	0	58634.535422938	0.9418176740248865	1.2236655152062406	76	0	0.5291596889477075	109000	17.18281129977572	184.87133671140973	448.34648561039495	-1565.7177777243962	17.67285764097678	185.01420473363123	448.20701056564064	25354.00587224212
1	-1.0	58	0.0	0.5656121729125976	1.6153009484479188	0.41202954734774383	0.0	0.36477987468676404	1.2709749731371924	0.23348133488664902	-1.0	0.0	0.0	0.5052978735289309	2.1102459156469977	0	0.0	0.0	0.0	0.0	58001	-57.62295985375461	605.6466262615047	257.9754200117151	029107_4	0.0	31	1	1	0	331	0.05763597613121191	0.12598527357528755	1	0.0	1	23.35864768516928	23.35864768516928	22.09713792748189	151.3617127306995	7.852206331620453	1.3839757550230019	222.27335887411945	0	2	6	0	59	16	0	0	0	0	360	1	33	376	2	4	0	52653.145821659964	1.0413757507378063	1.3530172874162771	12	0	1.5831091437380063	58021	-22.215655784082447	555.5491760965963	428.9829010435742	-2025.15366401378	-22.585684416130515	554.8699780892732	430.3642060205072	26605.522618293493
1	-1.0	117	0.0	0.4773209692830788	1.4646359076427018	0.3116612121547753	0.0	0.1827523329498396	0.9186780711018877	0.03298437472323382	-1.0	0.0	0.0	0.7925360920735176	1.9449706063298964	0	0.0	0.0	0.0	0.0	117001	74.5034064906734	589.7084190390196	297.50030959390796	029107_4	0.0	1000091	1	1	0	111	0.03831131945792321	0.12908320888872743	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	70.8664685144018	0	0	2	0	59	0	0	0	0	0	120	0	33	120	1	5	0	67017.49002521367	0.877402871442541	1.1399739740908728	12	0	0.33374517555114014	117003	119.62518947392714	548.7335850713055	326.135963704258	-1698.9537171291863	119.5913029797462	548.4030739188532	326.1043421005585	53113.77964515879
1	-1.0	27	0.0	1.140087156948435	2.4229131791214114	0.9996330162924776	1.0	1.3676313484523819	3.0603701561869583	0.7064349197219224	-1.0	0.0	0.0	1.661477890632657	1.6717976740219556	0	0.4897959183673469	0.0	0.0	0.0	27000	-275.34823633260913	11.19223918584342	254.81318511584328	029107_5	0.0	75	1	1	0	62	0.12762071267050795	0.10140787479145108	1	0.0	1	1.431526426055283	1.431526426055283	1.2787865091814488	161.78025835075678	0.5664221606581359	0.7292006783107441	37.0741418640108	0	0	1	0	25	25	0	0	0	0	28	1	8	53	1	4	0	22028.323755278558	1.5298582809367112	2.388668303970026	1024	1	0.8635799838320475	27002	-272.6793473364959	44.08702982950458	251.38760790827487	1306.5272326560498	-272.7534157354886	44.86317458628081	251.75893468791077	36599.57288709347
1	-1.0	31	0.0	1.343161374506807	2.9522208524543756	1.1967706232392887	0.0	0.37799502162837517	1.3031367323042844	0.26575576107044074	-1.0	0.0	0.0	0.8413135235181436	1.9449706063298928	0	0.01694915254237288	0.0	0.0	0.0	31009	-127.49273194364898	406.8423465983519	10.207425497192546	029107_5	0.0	53	1	1	0	295	0.09487571087722807	0.10222565835246156	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	198.24383514822836	0	2	5	0	58	5	0	0	0	0	327	0	33	332	1	5	0	40638.704525181485	1.058604144292721	1.3745349657049497	12	0	1.2442803326358298	31006	-154.74972758612654	389.70621293103164	176.12533861387539	403.71538838129857	-154.81728453746237	390.80110146096035	175.53806635032032	34189.89169529316
0	-1.0	33	0.0	0.590773246570009	1.6178024798624882	0.454629192358354	0.0	3.2322172966790856	6.0605771360504095	3.0346455119003624	-1.0	0.0	0.0	0.0	0.0	0	0.29310344827586204	0.0	0.0	0.0	33001	-1.7112958147937065	379.7384904590741	160.4907032990661	029107_5	0.0	46	1	1	0	206	0.1142474897757138	0.1903360320313089	1	0.0	1	2.7825736842732973	2.7825736842732973	6.769305249513741	54.8890145536307	2.9999999999999245	0.47574546975945053	138.68746402563116	0	0	3	0	41	55	0	0	0	0	178	1	26	233	1	2	0	21478.036583127803	3.3865271594200057	4.254949761827916	520	0	0.2109350196881888	33010	-34.09512771971806	472.13227849042124	192.90712914337854	-107.51332751091707	-34.228421150430144	472.0480236180194	192.76703074818286	11705.906326333217
0	-1.0	38	0.0	0.408506070953788	0.44037811944855293	0.3800074066140286	0.0	0.49475979569194206	0.22342999157313148	0.47036216948104337	-1.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	38000	-349.3365593316338	140.70373617713707	337.1928172340768	029107_5	0.0	81	1	1	0	79	0.09703744963580996	0.2031096768829288	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	59.717171000284736	0	2	3	0	24	1	0	0	0	0	51	0	28	52	0	1	0	142667.47361221036	0.44744755509616707	0.5504027036625171	536	0	0.057151893598711465	38001	-328.81831009883547	130.14723319201045	314.463171189974	1781.0891554494542	-328.81831009883547	130.20438508560915	314.463171189974	43261.89285208305
1	-1.0	50	0.0	0.2833940679536906	1.0837254192744588	0.12959932582660072	0.0	0.35130757367951704	1.183826817938742	0.19349718424846377	-1.0	0.0	0.0	0.8278003857084637	1.9378217014532262	0	0.03571428571428571	13.254336964189926	0.0	0.0	50000	-136.6304369673162	604.7477203091418	250.34449673446574	029107_5	0.0	26	1	1	0	756	0.11153489755998447	0.2003955161725059	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	508.67953270937716	0	4	16	0	54	44	2	0	0	0	801	0	35	845	0	5	0	63578.10687461672	1.0005371289233962	1.299890277743259	12	0	0.9236603296787373	50001	-161.1372138813086	172.64670462136007	171.12914401013356	-1230.3770446236374	-161.19102644350625	171.82302724360056	170.7146464948947	52629.98139342165
1	-1.0	90	0.0	2.674741819287155	5.240115432191246	1.5721330336943735	0.0	2.681999350026058	5.262405817046962	1.5691100816901091	-1.0	0.0	0.0	0.9199127482953762	1.6847290782524544	0	0.2857142857142857	0.0	0.0	0.0	90002	20.813071183578305	388.4748381070487	443.29320001396565	029107_5	0.0	1000063	1	1	0	19	0.10923431252153093	0.16730967968268018	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	15.96156547565796	0	0	2	0	20	8	0	0	0	0	20	0	6	28	1	5	0	18978.07759920486	2.3219122054872923	3.727896602240431	1036	1	1.290531746230607	90004	17.707582183819795	398.1408322256889	441.9797522777383	505.547812973572	16.604984364114962	397.49385240724104	441.8032095052089	17458.175521647456
1	-1.0	91	0.0	1.0833360217024135	2.4409662298692854	0.9758220392508327	0.0	0.9926671179914138	2.3483748276665595	0.8004648191370348	-1.0	0.0	0.0	0.7249812891459285	1.9420689198567365	0	0.0	0.0	0.0	0.0	91005	150.11054797386208	224.37779033782468	444.7573420709352	029107_5	0.0	1000062	1	1	0	92	0.05658982744921209	0.13900732103722352	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	50.17537212481223	0	0	1	0	59	9	0	0	0	0	71	0	32	80	0	5	0	40769.462143479905	1.5370931420911043	1.9970827937416586	12	0	0.9451594565512467	91000	160.17966741921938	179.24800337987	438.56068158315594	503.3457632252708	159.7955656257413	178.48105969515058	438.95765714288746	29557.09722256619
1	-1.0	93	0.0	0.4530706881537483	1.4076702072819387	0.28641436332074005	1.0	1.010093615774592	2.3686593093212425	0.8160837076100275	19.644032611292715	25.199999999999857	1.2382906727053093	3.5512169138012686	1.9657669493053904	0	0.21311475409836064	7.3035328114044	0.0	0.0	93001	13.622660066852678	383.0870838616559	0.8779055576329652	029107_5	0.0	1000019	1	1	0	136	0.22977419410599864	0.1173671640499302	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	151.15762196581662	0	2	6	0	48	36	1	0	0	0	187	0	30	223	1	5	0	24135.433827100187	1.52339862987665	2.0187098082110735	1056	0	0.4499057674765517	93015	62.06580386994858	344.285392641073	28.11614903335992	-1416.9266055482065	61.929477884247675	344.56306923054274	27.78945936885892	85710.16082872947
1	-1.0	53	0.0	1.0889819890315096	2.5240391353540916	0.89567184378048	0.0	1.1160082298123521	2.568807089839231	0.888014754572729	-1.0	0.0	0.0	1.0326972716521832	1.727399350426124	0	0.0	0.0	0.0	0.0	53001	-71.07379894869462	595.0081386221065	200.26302297189383	029107_6	0.0	60	1	0	0	52	0.06388483467483247	0.13345815157525887	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	33.25285245809117	0	2	3	0	58	0	0	0	0	0	58	0	18	58	1	5	0	25653.99989799114	1.6156190448275674	2.1235763578882674	1100	1	0.2832090496040336	53010	-59.29215143357241	592.260537020257	224.34886030296474	356.0637449624589	-59.27762234046243	592.2056980424585	224.62632914399927	26492.815701620835
