bragg_valid	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_delta	n_dot_clusters_unfit	n_dots	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
1	45	1.0	13.274719216168025	23.029439674436514	11.635612548029343	1.0	8.700847328527203	15.382492528558672	7.518697146149779	-1.0	0.0	0.0	5.831899022065124	1.9459934054628858	5.620996870005765	0.0	0.0	45006	-351.55290701994494	419.87777971590697	153.5690783470699	029107_0	135	1	0	0	129	0.3847243621069555	0.2872444720442422	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	75.97534525205656	0	0	2	1	0	0	0	18	99	1	5	0	1592.826177548554	7.325186820170137	9.770800644944282	80	0	0.3884136510062521	45007	-351.7864904748689	485.81946290480585	149.92796581729996	2657.746349047717	-351.71715834533444	485.7542879222298	149.55138854535113	9289.20142716514
1	56	1.0	14.020774535843211	23.55698977147453	8.456867475444946	0.0	1.5402535708370761	3.259099410632212	1.3362246097850754	-1.0	0.0	0.0	0.47160734043980307	1.860191917934456	0.0	0.0	0.0	56000	-89.18020960342166	14.194858866485262	455.3432068116696	029107_0	59	1	1	0	168	0.19552618001495653	0.2719868433068143	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	107.14008046619863	0	0	4	0	0	0	0	31	92	1	4	0	40193.994880096274	1.9772860129364496	2.529888732367186	28	0	0.32133247223079126	56006	-15.124903663623332	32.02378352282633	452.0677832581888	297.7952530371935	-14.842982545329804	32.03963119982457	452.2211582623578	18955.783027053265
1	32	0.0	4.327030880603852	7.979556170618552	3.8339754378084443	0.0	3.1879619414436746	6.073973595328961	2.7625646309234724	-1.0	0.0	0.0	1.2101514434443628	1.9433739582239753	0.0	0.0	0.0	32026	-286.6862464209462	282.3291012894772	192.4360835653757	029107_1	83	1	1	0	133	0.08847433931099286	0.12021361224171201	1	0.0	1	5.612800783937999	5.612800783937999	10.772207925548848	84.40987645797868	4.465814661816146	0.7622424754790527	99.53560594956238	0	0	5	0	0	0	1	32	169	1	5	0	8659.361354027254	3.271315414614585	4.270369444415502	24	0	1.5484726780185243	32002	-323.33774448482353	241.82756958689407	217.65031817524982	805.7699766705881	-323.93202279120567	240.5982750116795	216.91995129724842	10479.138641882413
0	46	1.0	15.831561808263322	25.93226117462988	5.112629077550936	1.0	8.929769806817173	15.011404262467602	2.7248522001133284	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46000	-349.4599113794651	572.4635384661716	359.5042782469023	029107_1	94	1	1	0	75	0.24342231762276328	0.1716878381024099	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	44.79437290836427	0	0	1	0	0	0	0	0	7	0	3	0	0.0	3.9670580890495897	10.229854617792832	276	0	0.26336591570078505	46001	-335.5974815635271	565.965596660107	317.81158281463263	1516.4797828646172	-335.65069045504805	566.1765820490208	317.9599593123704	9406.00984965747
1	57	0.0	3.454682217891303	6.512136922695712	3.0348774901908913	1.0	10.147298997357774	17.83720556626684	9.014724495918598	-1.0	0.0	0.0	2.0406933275252346	1.9447563205053757	0.0	0.0	0.0	57005	-174.593968171536	26.327504124695622	65.50108792123766	029107_1	61	1	1	0	88	0.1635861027613717	0.08683023518919875	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	74.58952404352533	0	0	5	0	0	0	0	34	130	0	5	0	4810.172274333901	8.576867675326813	11.22533319013632	16	0	0.6688550391443508	57000	-169.94813120684736	64.38146716380689	75.00600900698609	-58.58796435304198	-169.77038237208117	63.82286322623908	74.68393128956096	9816.086464480075
0	92	0.0	10.603153402063533	17.36835291597804	6.22501783099618	0.0	12.163857243432323	20.011116229671003	5.8437413562035445	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92001	339.6122917824305	8.916851427206112	9.579853131370394	029107_1	1000112	1	1	0	53	0.19516016562884475	0.20826574831201777	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	31.3293131497151	0	0	1	0	0	0	0	0	5	0	2	0	0.0	6.527935632875448	13.507269596842297	284	1	0.08191809005199704	92000	346.366013966307	37.984707565573615	19.11847823500339	2339.507314990386	346.3868241258377	38.06095110243575	19.140028961785266	4193.913228563984
0	104	0.0	0.43523551158609775	1.3571193454673356	0.37954408197478795	0.0	0.48341142458730846	1.4141508588582983	0.37988998082242686	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104001	2.095959731458879	10.419021262033782	447.549452893162	029107_1	1000021	1	0	0	360	0.04533687490764837	0.12683483134101037	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	3.192646875687964	0	0	1	0	0	0	0	0	6	1	4	0	0.0	0.6496835255409905	1.5053628460444692	350	1	177.80664425894437	104004	4.584254475849138	10.994980611167822	447.5700723565163	-1908.3723246693319	63.04809477837587	177.13242372800585	423.16654567886434	93087.89257978628
0	112	0.0	0.44005853327157624	1.3840749932360419	0.2890648379589636	0.0	10.541949713366467	18.193084479285876	7.000768499186254	-1.0	0.0	0.0	0.0	0.0	17.17212200748902	0.0	0.0	112002	-215.9069051277862	11.876779408966463	451.51155937893543	029107_1	45	1	0	0	1374	0.12229946119695617	0.2589144581561744	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	918.4931822469678	0	20	31	3	0	0	0	0	1491	0	4	1	0.0	7.1632729934969745	11.732428462116127	92	0	0.23632028584858986	112001	151.67720465812397	518.2275126706643	4.33000264599623	-908.190741977967	151.56994491219314	518.4370176356549	4.308782512851315	4806.9437160122225
1	113	0.0	0.2680076927311306	1.1026192942829651	0.17553522569579538	1.0	0.06099612471163144	0.6368946737232921	0.17504902893320223	-1.0	0.0	0.0	1.7647038063418754	1.9449706063298926	0.0	0.0	0.0	113000	88.10560912090232	587.5350784540428	285.30497035840875	029107_1	1000025	1	1	1	442	0.09604350173387588	0.054962983060558246	1	0.0	1	16.701154320375906	16.701154320375906	13.898285439304145	4.3100591612726475	5.496100663753097	1.64387876583918	285.41959195082865	0	7	8	0	0	0	1	33	479	1	5	0	68284.86287881063	0.7501669240373259	0.9761863356292194	0	0	0.3332447215686183	113037	-5.562651277868184	333.8312100615401	271.01270269248386	-1771.6885179387905	-5.616242877294144	334.13392800031136	271.1413177556389	120502.55743777014
1	40	1.0	4.789555812889796	8.730408429548358	3.4692370706993128	0.0	0.8699248118196018	2.1199142459055813	0.6826945414723488	-1.0	0.0	0.0	0.21793745543675266	2.1036904336188775	0.0	0.0	0.0	40000	-108.75212200514159	15.227110169421877	450.0645569954398	029107_2	50	1	0	0	1297	0.13169321775583398	0.21579647057951362	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	829.8724395781768	0	5	9	0	0	0	0	33	1327	0	4	1	43563.989641973516	1.429461968955846	1.8561846884360491	92	0	0.31926090694791587	40001	-182.7252518535941	605.4174037508349	47.15163148124719	-449.1099060587551	-182.68771606547762	605.6908508019121	46.991178056313714	9494.225051244757
1	43	0.0	0.6090352194915798	1.6019568198322556	0.5644126669905519	1.0	2.584579518762868	5.104768546429331	1.860367561633399	-1.0	0.0	0.0	5.29806985899856	1.9972012106517723	18.22943886376749	0.0	0.0	43001	-287.92971879756567	9.456880482510806	445.7640855953758	029107_2	46	1	1	0	711	0.43981606533431533	0.3417049078133021	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	458.1199863349211	0	3	9	4	0	0	0	10	712	0	5	1	8486.150311999298	2.466590889133035	3.5967523834318027	16	0	0.34783766663144705	43000	-184.4180743712274	397.41281625851093	453.37677677075135	-626.1962237332165	-184.45197111846196	397.06740327564825	453.3537132904321	44960.21718693471
1	44	0.0	0.38410328110446157	1.2953633695704028	0.232247163210256	0.0	2.426242826979701	4.533380031467258	2.040378159229959	-1.0	0.0	0.0	0.2525907164385433	2.165575205909485	13.366901270729699	0.0	0.0	44001	-173.08551491118143	201.57872012714446	1.2384377115305791	029107_2	36	1	1	0	592	0.23415233513570433	0.357532016720715	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	392.2850692575199	0	3	8	2	0	0	0	26	613	0	3	0	34525.39984286156	2.4096836137592175	3.1655338757124074	28	0	0.05689972591579194	44006	-229.14328079420702	26.73433972262946	287.1426473218004	-987.2066142499646	-229.08832473195497	26.74819790615124	287.1476832706205	8720.795481635572
1	64	0.0	1.3569130512534178	2.964570076421593	1.128716208777046	1.0	2.6006060491145546	5.015752957835532	2.1043868776818035	-1.0	0.0	0.0	4.172689885088956	1.9506843821021997	38.894945379351014	0.0	0.0	64000	-114.08550916024096	605.6962583537363	226.1636684109808	029107_2	73	1	1	0	624	0.27837510319957565	0.15024585929550754	1	1.9466692277466309	1	9.577574701360577	9.577574701360577	32.27310576093893	11.95295444519732	8.34120982845866	0.3710726479848751	399.31868718968906	0	2	11	9	0	0	2	31	650	1	5	0	7358.247333157246	2.6766746508533177	3.62845927766113	16	0	0.2885928396167198	64038	-146.03446062484323	324.7497539900754	6.378052872462034	456.73138299644376	-145.92070916024096	324.6484511463392	6.132932156834317	30703.684219048027
1	108	0.0	0.32174322095008545	1.210406182694304	0.21303716776842144	0.0	0.6484110396693084	1.7036864782213608	0.47437756390260505	-1.0	0.0	0.0	0.4839898978142013	2.034414350560676	5.856808750379519	0.0	0.0	108000	276.21572033624204	605.3415884308819	225.6583197298613	029107_2	1000071	1	1	0	603	0.17214430800657832	0.27235360795221564	1	0.0	1	31.350948781195914	31.350948781195914	71.15408021638466	89.85090708306294	20.672457245897455	0.86205663501547	406.0373814112863	0	3	9	1	0	0	1	34	679	1	4	0	53015.01576566014	1.2387885754448278	1.6011608269987472	28	0	1.7501790620294737	108006	168.3771096536534	251.5260103453556	202.11730643722868	364.4063116152876	168.13692477893716	249.85065383241513	202.56297282554155	25658.732063040123
0	117	1.0	27.881319226767605	45.566219683250466	9.818010916502438	1.0	20.17771388829305	33.511189248576336	7.463603511277177	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117001	323.9391434339027	18.4445745764072	69.9645044572031	029107_2	1000069	1	0	0	83	0.4159003068725369	0.37048355779178055	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	49.507406858538275	0	0	1	0	0	0	0	0	9	0	4	0	0.0	8.936507795841854	21.784307276452022	340	0	0.10564134771330888	117000	351.286625111145	59.072877937312214	77.62687169748479	145.13225740429505	351.2840857132652	58.96726802630851	77.62643294598142	2741.999950807209
1	123	0.0	0.6193927759119393	1.7428248746807073	0.08262324523637207	0.0	0.6087247403661166	1.7425314698143552	0.12227020900434013	-1.0	0.0	0.0	0.9479051714248531	1.6256947620265136	0.0	276331.20236206055	0.0	123002	325.95151105172977	591.4983606062956	137.16728614420728	029107_2	1000078	1	0	0	49	0.06597566982720615	0.09282748932957108	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	12.576914377277372	0	0	1	0	1	0	0	5	22	0	5	0	46911.365098191054	0.9856702378774768	1.6241563752302435	94	1	11.488911747171525	123001	352.0318301714593	587.1609470589858	117.14500586779067	726.4045707749157	346.56507555412816	597.2654994455104	117.0572097621551	44467.52557517466
1	18	0.0	3.9644256709502232	7.368040742801392	3.476397756047565	0.0	1.8705973954716477	3.8332522317833035	1.6076261109366519	-1.0	0.0	0.0	1.5883246402207076	2.0708803811366976	0.0	0.0	0.0	18000	-327.7713501533625	380.19068785936804	114.8239141925518	029107_3	102	1	1	0	153	0.10023913166656373	0.1984957185752122	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	118.40185840561026	0	0	10	0	0	0	0	34	202	0	4	0	19711.41735440558	2.2245811514633935	2.879611639373531	24	0	3.056166209552362	18001	-332.39742140733244	449.5738579245647	67.38829441417161	2221.7393903891552	-331.7912221188519	447.22270746238365	69.24430244951013	31308.129877676456
