bragg_valid	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_delta	n_dot_clusters_unfit	n_dots	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
0	43	0.0	15.454060371729717	24.568727141593858	4.117468266423521	0.0	88.89628609134512	138.69400611057992	26.959140841138616	-1.0	0.0	0.0	0.0	0.0	5.042451274677079	0.0	0.0	43001	-287.92971879756567	9.456880482510806	445.7640855953758	029107_2	46	1	1	0	711	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	407.19184719723495	0	5	8	2	0	0	0	2	38	1	0	1	3037.8892953994377	0.0	0.0	20	0	0.05772431146873532	43000	-184.49435133456637	397.10336061048486	453.369304425379	-626.1962237332165	-184.45197111846196	397.06740327564825	453.3537132904321	0.0
0	44	0.0	11.887741400477996	19.026858775017594	3.008287690261195	0.0	16.057383074685074	26.08094512548075	10.285402954756796	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44001	-173.08551491118143	201.57872012714446	1.2384377115305791	029107_2	36	1	1	0	592	0.15341924340487512	0.4059118175952274	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	358.9647827527332	0	5	8	0	0	0	0	2	229	0	0	0	6873.351008401637	10.022362652773174	17.058090085198224	28	0	0.11248239384956263	44006	-229.18950704923364	26.69908947773997	287.14601298464936	-987.2066142499646	-229.08832473195497	26.74819790615124	287.1476832706205	0.0
1	64	0.0	3.5049427775646858	6.700198118340481	2.056687760172823	0.0	1.5154609102975636	3.231025588698233	1.272683089209664	6.740997406734635	4.517459363598989	0.7417761215477323	1.8903493755306924	1.956168273541114	33.05183563528354	0.0	0.0	64000	-114.08550916024096	605.6962583537363	226.1636684109808	029107_2	73	1	1	0	624	0.06603808237950448	0.16357932971104894	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	364.66838126105324	0	4	7	6	0	0	0	33	237	1	5	0	24455.606731376105	1.9394879863605052	2.5246721814341746	56	0	0.2390698052441756	64002	-145.82191654809975	324.4450223445632	6.210463532249511	456.73138299644376	-145.92070916024096	324.6484511463392	6.132932156834317	46229.64091288102
0	108	1.0	6.519741369231266	11.195229403620793	2.1432841049093643	1.0	11.565532216675976	20.112240230835837	5.365941686539766	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108000	276.21572033624204	605.3415884308819	225.6583197298613	029107_2	1000071	1	1	0	603	0.21582892416216826	0.16030043195425014	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	193.7546888410546	0	4	5	0	0	0	0	0	15	2	4	0	0.0	6.376406506401906	12.818814417435128	20	0	0.5555075661963929	108001	168.14165363786438	250.4031090572315	202.62093417963015	364.4063116152876	168.13692477893716	249.85065383241513	202.56297282554155	14899.974973062537
0	117	1.0	27.881319226767605	45.566219683250466	9.818010916502438	1.0	20.17771388829305	33.511189248576336	7.463603511277177	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117001	323.9391434339027	18.4445745764072	69.9645044572031	029107_2	1000069	1	0	0	83	0.4159003068725369	0.37048355779178055	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	49.507406858538275	0	0	1	0	0	0	0	0	9	0	4	0	0.0	8.936507795841854	21.784307276452022	340	0	0.10564134771330888	117000	351.286625111145	59.072877937312214	77.62687169748479	145.13225740429505	351.2840857132652	58.96726802630851	77.62643294598142	2741.999950807209
1	123	0.0	3.648235304547219	6.650277712853229	3.2508715448227488	1.0	4.501751398898007	8.333227534318533	2.9786353836513806	-1.0	0.0	0.0	5.393924222860629	1.8063815298039096	0.0	276331.20236206055	0.0	123000	325.95151105172977	591.4983606062956	137.16728614420728	029107_2	1000078	1	0	0	49	0.22356066785554923	0.10457673439450521	1	0.0	1	17.448664050690876	17.448664050690876	37.43062335534846	92.05425620707564	11.372844899939222	0.9780637980417686	31.178085450321454	0	0	1	0	1	0	1	3	25	2	5	0	5000.783230124504	3.5898994913409443	5.569055745531934	80	1	2.165439449088209	123002	347.54657799230364	597.7464608460389	115.18786305736096	726.4045707749157	346.56507555412816	597.2654994455104	117.0572097621551	26973.845798243783
0	18	0.0	3.3792348891544597	6.519085690120925	2.4268750842901214	0.0	5.624723270987274	10.335145404084475	4.226238787305105	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18000	-327.7713501533625	380.19068785936804	114.8239141925518	029107_3	102	1	1	0	153	0.11007723806038239	0.19681857761137828	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	92.50666542043987	0	2	11	0	0	0	0	4	43	0	0	0	7279.210533650233	4.632613468160869	6.651625555902396	28	0	2.1649106172902775	18001	-332.1838221286982	448.8395631046145	67.85921001746416	2221.7393903891552	-331.7912221188519	447.22270746238365	69.24430244951013	0.0
0	25	0.0	3.216085655208553	5.5515709367901795	0.31126810414061135	0.0	3.3815163284157412	6.267219527983095	2.7977672330178014	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25000	-2.9914424221651643	8.09599555809645	147.1134379706506	029107_3	16	1	1	0	214	0.1453266889972391	0.2476126471320097	1	0.7985574741883625	1	6.728630240442166	6.728630240442166	7.737896576671683	76.29112061273746	2.574166003966357	0.41149132878725697	130.79839236107622	0	0	5	0	0	0	2	4	10	1	0	0	23042.347048941763	3.2249823620751537	4.379223789180038	28	0	1.0091497126855564	25007	-39.317279209438176	101.65461470695207	95.81197616372397	-2141.214443443045	-39.75115207890675	101.07450914992276	96.51455357473016	0.0
0	45	0.0	21.654289331308195	34.78464723993345	14.082639162270144	1.0	7.868510974030726	13.586585815463783	3.843849969619032	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45000	-1.1869272609432755	14.826253742415835	449.5838418062788	029107_3	29	1	0	0	230	0.2541765310735117	0.0956140468036033	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	131.69669515933572	0	2	6	0	0	0	0	2	14	0	1	0	3882.0528869218447	4.548719269645904	9.002768352878956	84	0	0.031380062826985716	45001	-106.75490375904482	11.613704891103374	448.62019892331153	-1706.6719909501744	-106.77248913484505	11.589677417803573	448.6102921868248	15776.366101496897
0	48	0.0	13.246630786052004	21.589982404091653	6.472734164596755	0.0	11.263317379530186	18.553812920802226	6.770148950133714	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48000	-0.18465487925714114	23.85635500182164	310.62956787272907	029107_3	1000033	1	1	0	90	0.124731274976277	0.23699268481129715	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	33.583257464444515	0	1	2	0	0	0	0	0	7	0	2	0	0.0	7.075021034264014	12.52914457795112	284	1	0.06459912650608421	48001	-46.57393853712242	42.64143772062356	300.56646030663063	-1565.7177777243962	-46.50937977251065	42.63915450935792	300.5664584446405	4510.776226892579
