label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
run:run029107	share	W	11.4586	3.63315	1.09936	0.312328	1.20859	0.68672	9.12352	4	8.2017	0.05407	1.14586e-06	1.09936
run:run029107	rms	U(joint)	1.25141	3.07105	3.69257	0.114091	13.6351	0.842582	14.7748	14	8.2017	1.05375	1.25141e-07	3.69257
run:run029107	rms	V(joint)	1.25141	3.07105	3.40611	0.135959	11.6016	0.926182	14.7748	14	8.2017	1.75625	1.25141e-07	3.40611
run:run029107	rms	W(joint)	1.25141	3.07105	3.13014	0.21449	9.7978	1.34277	14.7748	14	8.2017	0.05407	1.25141e-07	3.13014
run:run029107	share	U(joint)	6.75394	2.04093	3.19336	0.0888899	10.1976	0.567715	12.7238	14	8.2017	1.05375	6.75394e-07	3.19336
run:run029107	share	V(joint)	6.75394	2.04093	2.6876	0.122163	7.22322	0.656649	12.7238	14	8.2017	1.75625	6.75394e-07	2.6876
run:run029107	share	W(joint)	6.75394	2.04093	1.40389	0.172422	1.97092	0.484124	12.7238	14	8.2017	0.05407	6.75394e-07	1.40389
length:L<100cm	rms	U	-11.0647	10.0633	3.51842	0.453609	12.3792	3.19197	8.03928	4	8.2017	1.05375	-1.10647e-06	3.51842
length:L<100cm	share	U	-0.389569	8.68687	2.98893	0.484039	8.93368	2.89352	7.04709	4	8.2017	1.05375	-3.89569e-08	2.98893
length:L<100cm	rms	V	-6.1169	5.15284	3.3382	0.196088	11.1436	1.30916	1.45706	4	8.2017	1.75625	-6.1169e-07	3.3382
length:L<100cm	share	V	0.0625731	5.7554	2.81181	0.287547	7.90626	1.61705	0.69421	4	8.2017	1.75625	6.25731e-09	2.81181
length:L<100cm	rms	W	-3.3692	24.999	3.86975	0.712305	14.975	5.51289	1.04547	3	8.2017	0.05407	-3.3692e-07	3.86975
length:L<100cm	share	W	3.89491	14.3523	1.86994	0.764379	3.49669	2.85869	0.197308	3	8.2017	0.05407	3.89491e-07	1.86994
length:L<100cm	rms	U(joint)	-7.02173	4.51124	3.33745	0.240108	11.1386	1.6027	10.7554	13	8.2017	1.05375	-7.02173e-07	3.33745
length:L<100cm	rms	V(joint)	-7.02173	4.51124	3.36936	0.174523	11.3526	1.17606	10.7554	13	8.2017	1.75625	-7.02173e-07	3.36936
length:L<100cm	rms	W(joint)	-7.02173	4.51124	3.94507	0.485802	15.5636	3.83304	10.7554	13	8.2017	0.05407	-7.02173e-07	3.94507
length:L<100cm	share	U(joint)	0.323733	4.55038	2.95086	0.287058	8.70756	1.69414	8.00932	13	8.2017	1.05375	3.23733e-08	2.95086
length:L<100cm	share	V(joint)	0.323733	4.55038	2.80088	0.247972	7.84491	1.38908	8.00932	13	8.2017	1.75625	3.23733e-08	2.80088
length:L<100cm	share	W(joint)	0.323733	4.55038	1.98542	0.579366	3.94189	2.30057	8.00932	13	8.2017	0.05407	3.23733e-08	1.98542
length:L>=100cm	rms	U	2.6602	4.74813	3.65276	0.157429	13.3426	1.1501	0.948453	4	8.2017	1.05375	2.6602e-07	3.65276
length:L>=100cm	share	U	4.63932	3.49121	3.26104	0.123965	10.6344	0.80851	0.190543	4	8.2017	1.05375	4.63932e-07	3.26104
length:L>=100cm	rms	V	-0.67683	4.95161	3.47112	0.193463	12.0487	1.34307	2.51448	4	8.2017	1.75625	-6.7683e-08	3.47112
length:L>=100cm	share	V	6.85096	4.05529	2.71503	0.195697	7.37141	1.06265	0.625108	4	8.2017	1.75625	6.85096e-07	2.71503
length:L>=100cm	rms	W	17.118	10.6381	2.51148	0.461849	6.30753	2.31985	12.8831	4	8.2017	0.05407	1.7118e-06	2.51148
length:L>=100cm	share	W	12.1884	3.82114	1.02126	0.336023	1.04298	0.686336	10.1503	4	8.2017	0.05407	1.21884e-06	1.02126
length:L>=100cm	rms	U(joint)	2.57135	3.26202	3.65534	0.121204	13.3615	0.886084	18.6465	14	8.2017	1.05375	2.57135e-07	3.65534
length:L>=100cm	rms	V(joint)	2.57135	3.26202	3.35194	0.144162	11.2355	0.966448	18.6465	14	8.2017	1.75625	2.57135e-07	3.35194
length:L>=100cm	rms	W(joint)	2.57135	3.26202	3.02008	0.20589	9.12091	1.24361	18.6465	14	8.2017	0.05407	2.57135e-07	3.02008
length:L>=100cm	share	U(joint)	7.72205	2.17525	3.16666	0.0953885	10.0278	0.604127	13.158	14	8.2017	1.05375	7.72205e-07	3.16666
length:L>=100cm	share	V(joint)	7.72205	2.17525	2.67759	0.132036	7.16951	0.70708	13.158	14	8.2017	1.75625	7.72205e-07	2.67759
length:L>=100cm	share	W(joint)	7.72205	2.17525	1.32466	0.177209	1.75473	0.469484	13.158	14	8.2017	0.05407	7.72205e-07	1.32466
rr:rr<10cm	rms	U	-8.96126	9.59347	3.89436	0.40401	15.1661	3.14672	1.06544	4	8.2017	1.05375	-8.96126e-07	3.89436
rr:rr<10cm	share	U	-1.01712	6.379	3.28554	0.329329	10.7948	2.16405	4.35883	4	8.2017	1.05375	-1.01712e-07	3.28554
rr:rr<10cm	rms	V	-1.80622	7.17952	3.33773	0.320905	11.1404	2.14218	8.05458	4	8.2017	1.75625	-1.80622e-07	3.33773
rr:rr<10cm	share	V	10.2633	6.61686	2.56658	0.365851	6.58733	1.87797	3.72105	4	8.2017	1.75625	1.02633e-06	2.56658
rr:rr<10cm	rms	W	5.91742	13.6018	3.25729	0.628239	10.6099	4.09271	9.11725	3	8.2017	0.05407	5.91742e-07	3.25729
rr:rr<10cm	share	W	6.7967	9.93251	1.2113	1.07052	1.46725	2.59343	2.96208	3	8.2017	0.05407	6.7967e-07	1.2113
rr:rr<10cm	rms	U(joint)	-2.81532	5.29471	3.64279	0.267918	13.2699	1.95194	19.0796	13	8.2017	1.05375	-2.81532e-07	3.64279
rr:rr<10cm	rms	V(joint)	-2.81532	5.29471	3.37802	0.251972	11.411	1.70234	19.0796	13	8.2017	1.75625	-2.81532e-07	3.37802
rr:rr<10cm	rms	W(joint)	-2.81532	5.29471	3.60719	0.306062	13.0118	2.20804	19.0796	13	8.2017	0.05407	-2.81532e-07	3.60719
rr:rr<10cm	share	U(joint)	4.83588	4.16842	2.98891	0.255101	8.93358	1.52495	12.5956	13	8.2017	1.05375	4.83588e-07	2.98891
rr:rr<10cm	share	V(joint)	4.83588	4.16842	2.83034	0.231021	8.01085	1.30774	12.5956	13	8.2017	1.75625	4.83588e-07	2.83034
rr:rr<10cm	share	W(joint)	4.83588	4.16842	1.39895	0.459709	1.95705	1.28622	12.5956	13	8.2017	0.05407	4.83588e-07	1.39895
rr:rr>30cm	rms	U	3.69421	5.00751	3.56955	0.160351	12.7417	1.14476	2.04201	4	8.2017	1.05375	3.69421e-07	3.56955
rr:rr>30cm	share	U	3.82762	4.16531	3.25861	0.140131	10.6185	0.913262	0.671407	4	8.2017	1.05375	3.82762e-07	3.25861
rr:rr>30cm	rms	V	2.08812	5.09185	3.3902	0.197405	11.4935	1.33849	1.50336	4	8.2017	1.75625	2.08812e-07	3.3902
rr:rr>30cm	share	V	7.44948	4.3293	2.68429	0.222736	7.2054	1.19577	0.400819	4	8.2017	1.75625	7.44948e-07	2.68429
rr:rr>30cm	rms	W	22.7699	11.6411	2.18519	0.561128	4.77503	2.45234	10.7708	4	8.2017	0.05407	2.27699e-06	2.18519
rr:rr>30cm	share	W	13.3283	4.29635	0.894471	0.426292	0.800079	0.762613	8.06114	4	8.2017	0.05407	1.33283e-06	0.894471
rr:rr>30cm	rms	U(joint)	4.61251	3.41336	3.54342	0.123064	12.5558	0.872137	17.0284	14	8.2017	1.05375	4.61251e-07	3.54342
rr:rr>30cm	rms	V(joint)	4.61251	3.41336	3.30029	0.150051	10.8919	0.990422	17.0284	14	8.2017	1.75625	4.61251e-07	3.30029
rr:rr>30cm	rms	W(joint)	4.61251	3.41336	2.85753	0.227818	8.1655	1.30199	17.0284	14	8.2017	0.05407	4.61251e-07	2.85753
rr:rr>30cm	share	U(joint)	8.11387	2.46059	3.1318	0.104725	9.80814	0.655954	11.6889	14	8.2017	1.05375	8.11387e-07	3.1318
rr:rr>30cm	share	V(joint)	8.11387	2.46059	2.65345	0.152038	7.04079	0.806848	11.6889	14	8.2017	1.75625	8.11387e-07	2.65345
rr:rr>30cm	share	W(joint)	8.11387	2.46059	1.27617	0.202991	1.6286	0.5181	11.6889	14	8.2017	0.05407	8.11387e-07	1.27617
foff:foff>=0.15	rms	U	1.26596	4.52786	3.69841	0.146075	13.6783	1.08049	1.13853	4	8.2017	1.05375	1.26596e-07	3.69841
foff:foff>=0.15	share	U	2.68524	3.5606	3.3122	0.12294	10.9707	0.814403	0.0934376	4	8.2017	1.05375	2.68524e-07	3.3122
foff:foff>=0.15	rms	V	-1.22656	4.285	3.48283	0.164235	12.1301	1.144	1.96266	4	8.2017	1.75625	-1.22656e-07	3.48283
foff:foff>=0.15	share	V	6.73478	3.75807	2.69373	0.172368	7.25618	0.928625	0.314857	4	8.2017	1.75625	6.73478e-07	2.69373
foff:foff>=0.15	rms	W	9.07669	10.6877	2.96506	0.416962	8.7916	2.47264	12.107	4	8.2017	0.05407	9.07669e-07	2.96506
foff:foff>=0.15	share	W	10.2791	4.01901	1.26923	0.31155	1.61094	0.790855	10.2554	4	8.2017	0.05407	1.02791e-06	1.26923
foff:foff>=0.15	rms	U(joint)	0.664408	2.98815	3.71517	0.11048	13.8025	0.820903	16.0401	14	8.2017	1.05375	6.64408e-08	3.71517
foff:foff>=0.15	rms	V(joint)	0.664408	2.98815	3.41718	0.128178	11.6771	0.876015	16.0401	14	8.2017	1.75625	6.64408e-08	3.41718
foff:foff>=0.15	rms	W(joint)	0.664408	2.98815	3.23613	0.213512	10.4725	1.3819	16.0401	14	8.2017	0.05407	6.64408e-08	3.23613
foff:foff>=0.15	share	U(joint)	6.26221	2.17395	3.20559	0.0940004	10.2758	0.602655	12.6877	14	8.2017	1.05375	6.26221e-07	3.20559
foff:foff>=0.15	share	V(joint)	6.26221	2.17395	2.71248	0.120901	7.35753	0.655882	12.6877	14	8.2017	1.75625	6.26221e-07	2.71248
foff:foff>=0.15	share	W(joint)	6.26221	2.17395	1.50849	0.185339	2.27553	0.559163	12.6877	14	8.2017	0.05407	6.26221e-07	1.50849
advance:adv<0.10	rms	U	-2.80274	6.29868	3.80804	0.249019	14.5012	1.89655	6.62403	4	8.2017	1.05375	-2.80274e-07	3.80804
advance:adv<0.10	share	U	-3.49013	4.98486	3.55666	0.189106	12.6498	1.34517	6.25127	4	8.2017	1.05375	-3.49013e-07	3.55666
advance:adv<0.10	rms	V	-11.0521	10.2325	4.0585	0.370895	16.4714	3.01055	4.02844	4	8.2017	1.75625	-1.10521e-06	4.0585
advance:adv<0.10	share	V	7.66773	7.08969	2.97999	0.339311	8.88033	2.02229	3.60817	4	8.2017	1.75625	7.66773e-07	2.97999
advance:adv<0.10	rms	W	63.9382	16.3687	-1.42653	1.10475	-2.035	3.15192	10.1051	4	8.2017	0.05407	6.39382e-06	1.42653
advance:adv<0.10	share	W	30.743	11.459	-1.64409	0.389334	-2.70304	1.2802	6.07366	4	8.2017	0.05407	3.0743e-06	1.64409
advance:adv<0.10	rms	U(joint)	1.62213	5.09721	3.64262	0.218528	13.2686	1.59203	37.2787	14	8.2017	1.05375	1.62213e-07	3.64262
advance:adv<0.10	rms	V(joint)	1.62213	5.09721	3.59235	0.234146	12.905	1.68227	37.2787	14	8.2017	1.75625	1.62213e-07	3.59235
advance:adv<0.10	rms	W(joint)	1.62213	5.09721	2.91933	0.296153	8.52251	1.72914	37.2787	14	8.2017	0.05407	1.62213e-07	2.91933
advance:adv<0.10	share	U(joint)	3.63408	3.84178	3.30494	0.16686	10.9226	1.10293	23.896	14	8.2017	1.05375	3.63408e-07	3.30494
advance:adv<0.10	share	V(joint)	3.63408	3.84178	3.15644	0.196025	9.96309	1.23748	23.896	14	8.2017	1.75625	3.63408e-07	3.15644
advance:adv<0.10	share	W(joint)	3.63408	3.84178	0.472954	0.559861	0.223685	0.529577	23.896	14	8.2017	0.05407	3.63408e-07	0.472954
advance:adv0.10-0.25	rms	U	5.83237	4.68512	3.54848	0.139696	12.5917	0.991419	2.3738	4	8.2017	1.05375	5.83237e-07	3.54848
advance:adv0.10-0.25	share	U	4.0431	3.78012	3.26857	0.125691	10.6835	0.821656	2.87651	4	8.2017	1.05375	4.0431e-07	3.26857
advance:adv0.10-0.25	rms	V	-6.29482	4.78865	3.62823	0.189908	13.164	1.37806	3.29282	4	8.2017	1.75625	-6.29482e-07	3.62823
advance:adv0.10-0.25	share	V	6.62389	4.18899	2.69258	0.195085	7.25	1.05056	2.33901	4	8.2017	1.75625	6.62389e-07	2.69258
advance:adv0.10-0.25	rms	W	19.3525	9.98817	2.40121	0.408924	5.76582	1.96383	12.7903	4	8.2017	0.05407	1.93525e-06	2.40121
advance:adv0.10-0.25	share	W	9.90344	4.06884	1.30555	0.272869	1.70445	0.712487	5.65782	4	8.2017	0.05407	9.90344e-07	1.30555
advance:adv0.10-0.25	rms	U(joint)	1.86694	3.17517	3.6476	0.106077	13.305	0.773852	25.1429	14	8.2017	1.05375	1.86694e-07	3.6476
advance:adv0.10-0.25	rms	V(joint)	1.86694	3.17517	3.31487	0.149775	10.9884	0.99297	25.1429	14	8.2017	1.75625	1.86694e-07	3.31487
advance:adv0.10-0.25	rms	W(joint)	1.86694	3.17517	2.95266	0.193066	8.71819	1.14012	25.1429	14	8.2017	0.05407	1.86694e-07	2.95266
advance:adv0.10-0.25	share	U(joint)	6.71721	2.31018	3.19266	0.0957725	10.1931	0.611538	11.9875	14	8.2017	1.05375	6.71721e-07	3.19266
advance:adv0.10-0.25	share	V(joint)	6.71721	2.31018	2.6888	0.134466	7.22965	0.723104	11.9875	14	8.2017	1.75625	6.71721e-07	2.6888
advance:adv0.10-0.25	share	W(joint)	6.71721	2.31018	1.47762	0.170608	2.18335	0.504187	11.9875	14	8.2017	0.05407	6.71721e-07	1.47762
advance:adv0.25-0.5	rms	U	1.47043	4.49409	3.5457	0.151714	12.572	1.07586	1.62485	4	8.2017	1.05375	1.47043e-07	3.5457
advance:adv0.25-0.5	share	U	3.93027	3.56278	3.20867	0.124293	10.2956	0.797628	1.58985	4	8.2017	1.05375	3.93027e-07	3.20867
advance:adv0.25-0.5	rms	V	1.17555	4.5085	3.31528	0.172531	10.9911	1.14398	0.567192	4	8.2017	1.75625	1.17555e-07	3.31528
advance:adv0.25-0.5	share	V	3.60436	3.97767	2.68073	0.186245	7.18631	0.998546	0.271937	4	8.2017	1.75625	3.60436e-07	2.68073
advance:adv0.25-0.5	rms	W	3.66953	9.42272	2.93185	0.433398	8.59573	2.54132	5.02517	4	8.2017	0.05407	3.66953e-07	2.93185
advance:adv0.25-0.5	share	W	5.54021	3.66738	1.67827	0.284899	2.81659	0.956275	2.94155	4	8.2017	0.05407	5.54021e-07	1.67827
advance:adv0.25-0.5	rms	U(joint)	1.56373	3.01549	3.54294	0.115472	12.5524	0.818222	7.275	14	8.2017	1.05375	1.56373e-07	3.54294
advance:adv0.25-0.5	rms	V(joint)	1.56373	3.01549	3.302	0.129665	10.9032	0.856308	7.275	14	8.2017	1.75625	1.56373e-07	3.302
advance:adv0.25-0.5	rms	W(joint)	1.56373	3.01549	3.01615	0.230887	9.09714	1.39278	7.275	14	8.2017	0.05407	1.56373e-07	3.01615
advance:adv0.25-0.5	share	U(joint)	4.38836	2.14999	3.19527	0.0929471	10.2097	0.593982	4.95736	14	8.2017	1.05375	4.38836e-07	3.19527
advance:adv0.25-0.5	share	V(joint)	4.38836	2.14999	2.64923	0.131238	7.01842	0.695359	4.95736	14	8.2017	1.75625	4.38836e-07	2.64923
advance:adv0.25-0.5	share	W(joint)	4.38836	2.14999	1.75521	0.191122	3.08076	0.670918	4.95736	14	8.2017	0.05407	4.38836e-07	1.75521
