file,run,trig_num,seq,tc_type,trig_ts,tc_time_candidate,win_begin,win_end,offset_us,frame_offset_us,window_us
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,242,0,kCTBBeam,107426150525825900,107426150525825900,107426150525810275,107426150525997775,250.000,275.984,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,246,0,kCTBBeam,107426150531497528,107426150531497528,107426150531481903,107426150531669403,250.000,254.672,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,250,0,kCTBBeam,107426150535550936,107426150535550936,107426150535535311,107426150535722811,250.000,261.328,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,254,0,kCTBBeam,107426150541214394,107426150541214394,107426150541198769,107426150541386269,250.000,273.136,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,258,0,kCTBBeam,107426150546396626,107426150546396626,107426150546381001,107426150546568501,250.000,253.040,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,262,0,kCTBBeam,107426150551620559,107426150551620559,107426150551604934,107426150551792434,250.000,277.568,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,266,0,kCTBBeam,107426150564241693,107426150564241693,107426150564226068,107426150564413568,250.000,266.528,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,270,0,kCTBBeam,107426150567690486,107426150567690486,107426150567674861,107426150567862361,250.000,265.904,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,274,0,kCTBBeam,107426150571772156,107426150571772156,107426150571756531,107426150572100054,250.000,266.000,5496.368
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,278,0,kCTBBeam,107426150574106715,107426150574106715,107426150574091090,107426150574278590,250.000,263.424,3000.000
np04hd_raw_run027305_0001_dataflow2_datawriter_0_20240619T173255.hdf5,27305,282,0,kCTBBeam,107426150579487914,107426150579487914,107426150579472289,107426150579659789,250.000,281.072,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,8,8192,kCTBOffSpillSnapshot,107544625968540776,107544625968540776,107544625968525151,107544625968712651,250.000,280.016,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,16,8192,kCTBOffSpillSnapshot,107544626018540776,107544626018540776,107544626018525151,107544626018712651,250.000,282.064,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,24,8192,kCTBOffSpillSnapshot,107544626068540776,107544626068540776,107544626068525151,107544626068712651,250.000,251.344,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,32,8192,kCTBOffSpillSnapshot,107544626118540776,107544626118540776,107544626118525151,107544626118712651,250.000,253.392,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,40,8192,kCTBOffSpillSnapshot,107544626168540776,107544626168540776,107544626168525151,107544626168712651,250.000,255.440,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,48,8192,kCTBOffSpillSnapshot,107544626218540776,107544626218540776,107544626218525151,107544626218712651,250.000,257.488,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,56,8192,kCTBOffSpillSnapshot,107544626268540776,107544626268540776,107544626268525151,107544626268712651,250.000,259.536,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,64,8192,kCTBOffSpillSnapshot,107544626318540776,107544626318540776,107544626318525151,107544626318712651,250.000,261.584,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,72,8192,kCTBOffSpillSnapshot,107544626368540776,107544626368540776,107544626368525151,107544626368712651,250.000,263.632,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,80,8192,kCTBOffSpillSnapshot,107544626418540776,107544626418540776,107544626418525151,107544626418712651,250.000,265.680,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,88,8192,kCTBOffSpillSnapshot,107544626468540776,107544626468540776,107544626468525151,107544626468712651,250.000,267.728,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,96,8192,kCTBOffSpillSnapshot,107544626518540776,107544626518540776,107544626518525151,107544626518712651,250.000,269.776,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,104,8192,kCTBOffSpillSnapshot,107544626568540776,107544626568540776,107544626568525151,107544626568712651,250.000,271.824,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,112,8192,kCTBOffSpillSnapshot,107544626618540776,107544626618540776,107544626618525151,107544626618712651,250.000,273.872,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,120,8192,kCTBOffSpillSnapshot,107544626668540776,107544626668540776,107544626668525151,107544626668712651,250.000,275.920,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,128,8192,kCTBOffSpillSnapshot,107544626718540776,107544626718540776,107544626718525151,107544626718712651,250.000,277.968,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,136,8192,kCTBOffSpillSnapshot,107544626768540776,107544626768540776,107544626768525151,107544626768712651,250.000,280.016,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,144,8192,kCTBOffSpillSnapshot,107544626818540776,107544626818540776,107544626818525151,107544626818712651,250.000,282.064,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,152,8192,kCTBOffSpillSnapshot,107544626868540776,107544626868540776,107544626868525151,107544626868712651,250.000,251.344,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,160,8192,kCTBOffSpillSnapshot,107544626918540776,107544626918540776,107544626918525151,107544626918712651,250.000,253.392,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,168,8192,kCTBOffSpillSnapshot,107544626968540776,107544626968540776,107544626968525151,107544626968712651,250.000,255.440,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,176,8192,kCTBOffSpillSnapshot,107544627018540776,107544627018540776,107544627018525151,107544627018712651,250.000,257.488,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,184,8192,kCTBOffSpillSnapshot,107544627068540776,107544627068540776,107544627068525151,107544627068712651,250.000,259.536,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,192,8192,kCTBOffSpillSnapshot,107544627118540776,107544627118540776,107544627118525151,107544627118712651,250.000,261.584,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,200,8192,kCTBOffSpillSnapshot,107544627168540776,107544627168540776,107544627168525151,107544627168712651,250.000,263.632,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,208,8192,kCTBOffSpillSnapshot,107544627218540776,107544627218540776,107544627218525151,107544627218712651,250.000,265.680,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,216,8192,kCTBOffSpillSnapshot,107544627268540776,107544627268540776,107544627268525151,107544627268712651,250.000,267.728,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,224,8192,kCTBOffSpillSnapshot,107544627318540776,107544627318540776,107544627318525151,107544627318712651,250.000,269.776,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,232,8192,kCTBOffSpillSnapshot,107544627368540776,107544627368540776,107544627368525151,107544627368712651,250.000,271.824,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,248,8192,kCTBOffSpillSnapshot,107544627468540776,107544627468540776,107544627468525151,107544627468712651,250.000,275.920,3000.000
np04hd_raw_run027980_0000_dataflow0_datawriter_0_20240711T160710.hdf5,27980,256,8192,kCTBOffSpillSnapshot,107544627812290776,107544627812290776,107544627812275151,107544627812462651,250.000,265.424,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74408,8192,kCTBOffSpillSnapshot,107593959293304983,107593959293304983,107593959293289358,107593959293476858,250.000,264.384,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74416,8192,kCTBOffSpillSnapshot,107593959343304983,107593959343304983,107593959343289358,107593959343476858,250.000,266.432,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74424,8192,kCTBOffSpillSnapshot,107593959393304983,107593959393304983,107593959393289358,107593959393476858,250.000,268.480,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74432,8192,kCTBOffSpillSnapshot,107593959443304983,107593959443304983,107593959443289358,107593959443476858,250.000,270.528,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74440,8192,kCTBOffSpillSnapshot,107593959493304983,107593959493304983,107593959493289358,107593959493476858,250.000,272.576,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74448,8192,kCTBOffSpillSnapshot,107593959543304983,107593959543304983,107593959543289358,107593959543476858,250.000,274.624,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74456,8192,kCTBOffSpillSnapshot,107593959593304983,107593959593304983,107593959593289358,107593959593476858,250.000,276.672,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74464,8192,kCTBOffSpillSnapshot,107593959643304983,107593959643304983,107593959643289358,107593959643476858,250.000,278.720,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74472,8192,kCTBOffSpillSnapshot,107593959693304983,107593959693304983,107593959693289358,107593959693476858,250.000,280.768,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74480,8192,kCTBOffSpillSnapshot,107593959743304983,107593959743304983,107593959743289358,107593959743476858,250.000,250.048,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74488,8192,kCTBOffSpillSnapshot,107593959793304983,107593959793304983,107593959793289358,107593959793476858,250.000,252.096,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74496,8192,kCTBOffSpillSnapshot,107593959843304983,107593959843304983,107593959843289358,107593959843476858,250.000,254.144,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74504,8192,kCTBOffSpillSnapshot,107593959893304983,107593959893304983,107593959893289358,107593959893476858,250.000,256.192,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74512,8192,kCTBOffSpillSnapshot,107593959943304983,107593959943304983,107593959943289358,107593959943476858,250.000,258.240,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74520,8192,kCTBOffSpillSnapshot,107593959993304983,107593959993304983,107593959993289358,107593959993476858,250.000,260.288,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74528,8192,kCTBOffSpillSnapshot,107593960043304983,107593960043304983,107593960043289358,107593960043476858,250.000,262.336,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74536,8192,kCTBOffSpillSnapshot,107593960093304983,107593960093304983,107593960093289358,107593960093476858,250.000,264.384,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74544,8192,kCTBOffSpillSnapshot,107593960143304983,107593960143304983,107593960143289358,107593960143476858,250.000,266.432,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74552,8192,kCTBOffSpillSnapshot,107593960193304983,107593960193304983,107593960193289358,107593960193476858,250.000,268.480,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74560,8192,kCTBOffSpillSnapshot,107593960243304983,107593960243304983,107593960243289358,107593960243476858,250.000,270.528,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74568,8192,kCTBOffSpillSnapshot,107593960293304983,107593960293304983,107593960293289358,107593960293476858,250.000,272.576,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74576,8192,kCTBOffSpillSnapshot,107593960343304983,107593960343304983,107593960343289358,107593960343476858,250.000,274.624,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74584,8192,kCTBOffSpillSnapshot,107593960393304983,107593960393304983,107593960393289358,107593960393476858,250.000,276.672,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74592,8192,kCTBOffSpillSnapshot,107593960443304983,107593960443304983,107593960443289358,107593960443476858,250.000,278.720,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74600,8192,kCTBOffSpillSnapshot,107593960493304983,107593960493304983,107593960493289358,107593960493476858,250.000,280.768,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74608,8192,kCTBOffSpillSnapshot,107593960543304983,107593960543304983,107593960543289358,107593960543476858,250.000,250.048,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74616,8192,kCTBOffSpillSnapshot,107593960887054983,107593960887054983,107593960887039358,107593960887226858,250.000,272.320,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74624,8192,kCTBOffSpillSnapshot,107593960937054983,107593960937054983,107593960937039358,107593960937226858,250.000,274.368,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74632,8192,kCTBOffSpillSnapshot,107593960987054983,107593960987054983,107593960987039358,107593960987226858,250.000,276.416,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74640,8192,kCTBOffSpillSnapshot,107593961037054983,107593961037054983,107593961037039358,107593961037226858,250.000,278.464,3000.000
np04hd_raw_run028084_0300_dataflow0_datawriter_0_20240720T192229.hdf5,28084,74648,8192,kCTBOffSpillSnapshot,107593961087054983,107593961087054983,107593961087039358,107593961087226858,250.000,280.512,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,983,64,kCTBBeam,107852524655033418,107852524655033418,107852524655017793,107852524655205293,250.000,279.536,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,991,64,kCTBBeam,107852524733051078,107852524733051078,107852524733035453,107852524733222953,250.000,265.136,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,999,64,kCTBBeam,107852524793788182,107852524793788182,107852524793772557,107852524793960057,250.000,258.224,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1007,64,kCTBBeam,107852524815190149,107852524815190149,107852524815174524,107852524815362024,250.000,264.096,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1015,64,kCTBBeam,107852524835333191,107852524835333191,107852524835317566,107852524835505066,250.000,279.488,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1023,64,kCTBBeam,107852524877079872,107852524877079872,107852524877064247,107852524877251747,250.000,250.704,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1031,32768,kCTBOffSpillCRTCosmic,107852524998414282,107852524998414282,107852524998398657,107852524998586157,250.000,261.104,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1039,8192,kCTBOffSpillSnapshot,107852525489194890,107852525489194890,107852525489179265,107852525489366765,250.000,260.080,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1047,64,kCTBBeam,107852525993993891,107852525993993891,107852525993978266,107852525994165766,250.000,256.384,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1055,64,kCTBBeam,107852526026279971,107852526026279971,107852526026264346,107852526026451846,250.000,278.912,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1063,64,kCTBBeam,107852526060254291,107852526060254291,107852526060238666,107852526060426166,250.000,279.680,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1071,64,kCTBBeam,107852526101253318,107852526101253318,107852526101237693,107852526101425193,250.000,281.520,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1079,64,kCTBBeam,107852526140105022,107852526140105022,107852526140089397,107852526140276897,250.000,267.056,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1087,64,kCTBBeam,107852526165840047,107852526165840047,107852526165824422,107852526166011922,250.000,264.768,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1095,16,kCTBBeam,107852526204939898,107852526204939898,107852526204924273,107852526205111773,250.000,255.728,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1103,64,kCTBBeam,107852526238354191,107852526238354191,107852526238338566,107852526238526066,250.000,274.496,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1111,8192,kCTBOffSpillSnapshot,107852526614194890,107852526614194890,107852526614179265,107852526614366765,250.000,273.392,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1119,8192,kCTBOffSpillSnapshot,107852527114194890,107852527114194890,107852527114179265,107852527114366765,250.000,261.104,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1127,64,kCTBBeam,107852527360043208,107852527360043208,107852527360027583,107852527360215083,250.000,265.168,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1135,64,kCTBBeam,107852527406709283,107852527406709283,107852527406693658,107852527406881158,250.000,270.720,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1143,16,kCTBBeam,107852527465643608,107852527465643608,107852527465627983,107852527465815483,250.000,255.184,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1151,16,kCTBBeam,107852527499694759,107852527499694759,107852527499679134,107852527499866634,250.000,272.832,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1159,64,kCTBBeam,107852527543901526,107852527543901526,107852527543885901,107852527544073401,250.000,251.056,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1167,64,kCTBBeam,107852527588374412,107852527588374412,107852527588358787,107852527588546287,250.000,260.112,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1175,8192,kCTBOffSpillSnapshot,107852527739194890,107852527739194890,107852527739179265,107852527739366765,250.000,253.936,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1183,32768,kCTBOffSpillCRTCosmic,107852528201714144,107852528201714144,107852528201698519,107852528201886019,250.000,269.648,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1191,64,kCTBBeam,107852528694791706,107852528694791706,107852528694776081,107852528694963581,250.000,254.192,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1199,64,kCTBBeam,107852528722938808,107852528722938808,107852528722923183,107852528723110683,250.000,277.200,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1207,64,kCTBBeam,107852528733276255,107852528733276255,107852528733260630,107852528733448130,250.000,263.488,3000.000
np04hd_raw_run029107_0004_dataflow7_datawriter_0_20240906T163315.hdf5,29107,1215,64,kCTBBeam,107852528768353519,107852528768353519,107852528768337894,107852528768525394,250.000,282.176,3000.000
