run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18255	1	46363	-1.0364143	-2.1945212	4.300936	-3.438983	1963.8833	2024.6437	0.0	41.386887139554446
18255	1	235435	0.687911	1.0034275	-15.0	-4.300936	878.0584	490.35724	0.0	6.931933746495274
18259	1	111412	0.071648054	-0.45791322	0.037387524	4.300936	1019.3728	1139.4978	0.0	41.971500630502796
