run	subrun	event	numu_off	numu_on	nue_off	nue_on	enu_off	enu_on	vtx_zero	vtx_move_cm
18345	1	259542	-0.7854216	-0.48462707	-1.0788736	-4.1959176	1873.7745	2060.992	0.0	15.553154459247967
18364	1	84229	0.31588587	0.12791255	0.6870406	-15.0	1182.926	1392.2295	0.0	98.63089984200337
