run	idx	evt	gid	matched	dt	ch	meas	cov	sat
039252	0	298567	13	1	-0.0	0	0.0	0.0	0
039252	0	298567	13	1	-0.0	1	0.0	0.0	0
039252	0	298567	13	1	-0.0	2	0.0	0.0	0
039252	0	298567	13	1	-0.0	3	0.0	0.0	0
039252	0	298567	13	1	-0.0	4	9.26	1.0	0
039252	0	298567	13	1	-0.0	5	0.65	1.0	0
039252	0	298567	13	1	-0.0	6	2.82	1.0	0
039252	0	298567	13	1	-0.0	7	0.0	1.0	0
039252	0	298567	13	1	-0.0	8	333.38	1.0	0
039252	0	298567	13	1	-0.0	9	0.0	1.0	0
039252	0	298567	13	1	-0.0	10	10.29	1.0	0
039252	0	298567	13	1	-0.0	11	0.98	1.0	0
039252	0	298567	13	1	-0.0	12	0.0	0.0	0
039252	0	298567	13	1	-0.0	13	0.0	0.0	0
039252	0	298567	13	1	-0.0	14	0.0	0.0	0
039252	0	298567	13	1	-0.0	15	0.0	0.0	0
039252	0	298567	13	1	-0.0	16	0.0	0.0	0
039252	0	298567	13	1	-0.0	17	0.0	0.179	0
039252	0	298567	13	1	-0.0	18	0.0	0.0	0
039252	0	298567	13	1	-0.0	19	0.0	0.0	0
039252	0	298567	13	1	-0.0	20	0.0	0.0	0
039252	0	298567	13	1	-0.0	21	0.0	0.0	0
039252	0	298567	13	1	-0.0	22	0.0	0.0	0
039252	0	298567	13	1	-0.0	23	0.0	0.0	0
039252	0	298567	13	1	-0.0	24	0.0	0.0	0
039252	0	298567	13	1	-0.0	25	0.0	0.0	0
039252	0	298567	13	1	-0.0	26	0.0	0.0	0
039252	0	298567	13	1	-0.0	27	0.0	0.0	0
039252	0	298567	13	1	-0.0	28	0.0	0.0	0
039252	0	298567	13	1	-0.0	29	0.0	0.0	0
039252	0	298567	13	1	-0.0	30	0.0	0.0	0
039252	0	298567	13	1	-0.0	31	0.0	0.0	0
039252	0	298567	13	1	-0.0	32	0.0	0.0	0
039252	0	298567	13	1	-0.0	33	0.0	0.0	0
039252	0	298567	13	1	-0.0	34	0.0	0.0	0
039252	0	298567	13	1	-0.0	35	0.0	0.0	0
039252	0	298567	13	1	-0.0	36	0.0	0.0	0
039252	0	298567	13	1	-0.0	37	0.0	0.0	0
039252	0	298567	13	1	-0.0	38	0.0	0.0	0
039252	0	298567	13	1	-0.0	39	0.0	0.0	0
039252	0	298567	14	1	-0.007	0	29.79	1.0	0
039252	0	298567	14	1	-0.007	1	0.0	0.0	0
039252	0	298567	14	1	-0.007	2	10.17	0.0	0
039252	0	298567	14	1	-0.007	3	0.0	0.0	0
039252	0	298567	14	1	-0.007	4	31.63	1.0	0
039252	0	298567	14	1	-0.007	5	3.76	1.0	0
039252	0	298567	14	1	-0.007	6	65.38	1.0	0
039252	0	298567	14	1	-0.007	7	23.96	1.0	0
039252	0	298567	14	1	-0.007	8	52.59	1.0	0
039252	0	298567	14	1	-0.007	9	6.4	1.0	0
039252	0	298567	14	1	-0.007	10	21.5	1.0	0
039252	0	298567	14	1	-0.007	11	3.01	1.0	0
039252	0	298567	14	1	-0.007	12	2.27	0.0	0
039252	0	298567	14	1	-0.007	13	0.0	0.0	0
039252	0	298567	14	1	-0.007	14	0.0	0.0	0
039252	0	298567	14	1	-0.007	15	0.0	0.0	0
039252	0	298567	14	1	-0.007	16	0.0	0.0	0
039252	0	298567	14	1	-0.007	17	0.0	0.0	0
039252	0	298567	14	1	-0.007	18	0.0	0.0	0
039252	0	298567	14	1	-0.007	19	0.0	0.0	0
039252	0	298567	14	1	-0.007	20	0.0	0.0	0
039252	0	298567	14	1	-0.007	21	0.0	0.0	0
039252	0	298567	14	1	-0.007	22	0.0	0.0	0
039252	0	298567	14	1	-0.007	23	0.0	0.0	0
039252	0	298567	14	1	-0.007	24	0.0	0.0	0
039252	0	298567	14	1	-0.007	25	0.0	0.0	0
039252	0	298567	14	1	-0.007	26	0.0	0.0	0
039252	0	298567	14	1	-0.007	27	0.0	0.0	0
039252	0	298567	14	1	-0.007	28	0.0	0.0	0
039252	0	298567	14	1	-0.007	29	0.0	0.0	0
039252	0	298567	14	1	-0.007	30	0.0	0.0	0
039252	0	298567	14	1	-0.007	31	0.0	0.0	0
039252	0	298567	14	1	-0.007	32	0.0	0.0	0
039252	0	298567	14	1	-0.007	33	0.0	0.0	0
039252	0	298567	14	1	-0.007	34	0.0	0.0	0
039252	0	298567	14	1	-0.007	35	0.0	0.0	0
039252	0	298567	14	1	-0.007	36	0.0	0.0	0
039252	0	298567	14	1	-0.007	37	0.0	0.0	0
039252	0	298567	14	1	-0.007	38	0.0	0.0	0
039252	0	298567	14	1	-0.007	39	0.0	0.0	0
039252	0	298567	38	1	-0.0	0	0.0	0.0	0
039252	0	298567	38	1	-0.0	1	0.0	0.0	0
039252	0	298567	38	1	-0.0	2	0.0	0.0	0
039252	0	298567	38	1	-0.0	3	0.0	0.0	0
039252	0	298567	38	1	-0.0	4	3.69	1.0	0
039252	0	298567	38	1	-0.0	5	0.0	1.0	0
039252	0	298567	38	1	-0.0	6	1.19	1.0	0
039252	0	298567	38	1	-0.0	7	10.13	1.0	0
039252	0	298567	38	1	-0.0	8	141.1	1.0	0
039252	0	298567	38	1	-0.0	9	2.76	1.0	0
039252	0	298567	38	1	-0.0	10	29.27	1.0	0
039252	0	298567	38	1	-0.0	11	3.69	1.0	0
039252	0	298567	38	1	-0.0	12	0.0	0.0	0
039252	0	298567	38	1	-0.0	13	0.0	0.0	0
039252	0	298567	38	1	-0.0	14	0.0	0.0	0
039252	0	298567	38	1	-0.0	15	0.0	0.0	0
039252	0	298567	38	1	-0.0	16	0.0	0.0	0
039252	0	298567	38	1	-0.0	17	0.0	0.0	0
039252	0	298567	38	1	-0.0	18	0.0	0.0	0
039252	0	298567	38	1	-0.0	19	0.0	0.0	0
039252	0	298567	38	1	-0.0	20	0.0	0.0	0
039252	0	298567	38	1	-0.0	21	0.0	0.0	0
039252	0	298567	38	1	-0.0	22	0.0	1.0	0
039252	0	298567	38	1	-0.0	23	0.0	0.0	0
039252	0	298567	38	1	-0.0	24	0.0	0.0	0
039252	0	298567	38	1	-0.0	25	0.0	0.0	0
039252	0	298567	38	1	-0.0	26	0.0	0.0	0
039252	0	298567	38	1	-0.0	27	0.0	0.0	0
039252	0	298567	38	1	-0.0	28	0.0	0.0	0
039252	0	298567	38	1	-0.0	29	0.0	0.0	0
039252	0	298567	38	1	-0.0	30	0.0	0.0	0
039252	0	298567	38	1	-0.0	31	0.0	0.0	0
039252	0	298567	38	1	-0.0	32	0.0	0.0	0
039252	0	298567	38	1	-0.0	33	0.0	0.0	0
039252	0	298567	38	1	-0.0	34	0.0	0.0	0
039252	0	298567	38	1	-0.0	35	0.0	0.0	0
039252	0	298567	38	1	-0.0	36	0.0	0.0	0
039252	0	298567	38	1	-0.0	37	0.0	0.0	0
039252	0	298567	38	1	-0.0	38	0.0	0.0	0
039252	0	298567	38	1	-0.0	39	0.0	0.0	0
039252	0	298567	42	1	-0.002	0	0.0	0.0	0
039252	0	298567	42	1	-0.002	1	0.0	0.0	0
039252	0	298567	42	1	-0.002	2	0.0	0.0	0
039252	0	298567	42	1	-0.002	3	0.0	0.0	0
039252	0	298567	42	1	-0.002	4	1.67	1.0	0
039252	0	298567	42	1	-0.002	5	1.35	1.0	0
039252	0	298567	42	1	-0.002	6	9.09	1.0	0
039252	0	298567	42	1	-0.002	7	0.0	1.0	0
039252	0	298567	42	1	-0.002	8	13.07	1.0	0
039252	0	298567	42	1	-0.002	9	10.27	1.0	0
039252	0	298567	42	1	-0.002	10	14.79	1.0	0
039252	0	298567	42	1	-0.002	11	0.84	1.0	0
039252	0	298567	42	1	-0.002	12	0.0	1.0	0
039252	0	298567	42	1	-0.002	13	0.0	0.0	0
039252	0	298567	42	1	-0.002	14	0.0	0.0	0
039252	0	298567	42	1	-0.002	15	0.0	0.0	0
039252	0	298567	42	1	-0.002	16	0.0	0.0	0
039252	0	298567	42	1	-0.002	17	0.0	0.0	0
039252	0	298567	42	1	-0.002	18	0.0	0.0	0
039252	0	298567	42	1	-0.002	19	0.0	0.0	0
039252	0	298567	42	1	-0.002	20	0.0	0.0	0
039252	0	298567	42	1	-0.002	21	0.0	0.0	0
039252	0	298567	42	1	-0.002	22	0.0	0.0	0
039252	0	298567	42	1	-0.002	23	0.0	0.0	0
039252	0	298567	42	1	-0.002	24	0.0	0.0	0
039252	0	298567	42	1	-0.002	25	0.0	0.0	0
039252	0	298567	42	1	-0.002	26	0.0	0.0	0
039252	0	298567	42	1	-0.002	27	0.0	0.0	0
039252	0	298567	42	1	-0.002	28	0.0	0.0	0
039252	0	298567	42	1	-0.002	29	0.0	0.0	0
039252	0	298567	42	1	-0.002	30	0.0	0.0	0
039252	0	298567	42	1	-0.002	31	0.0	0.0	0
039252	0	298567	42	1	-0.002	32	0.0	0.0	0
039252	0	298567	42	1	-0.002	33	0.0	0.0	0
039252	0	298567	42	1	-0.002	34	0.0	0.0	0
039252	0	298567	42	1	-0.002	35	0.0	0.0	0
039252	0	298567	42	1	-0.002	36	0.0	0.0	0
039252	0	298567	42	1	-0.002	37	0.0	0.0	0
039252	0	298567	42	1	-0.002	38	0.0	0.0	0
039252	0	298567	42	1	-0.002	39	0.0	1.0	0
039252	0	298567	47	1	0.023	0	9.34	1.0	0
039252	0	298567	47	1	0.023	1	0.0	0.0	0
039252	0	298567	47	1	0.023	2	2.0	0.0	0
039252	0	298567	47	1	0.023	3	56.89	1.0	0
039252	0	298567	47	1	0.023	4	241.53	1.0	0
039252	0	298567	47	1	0.023	5	449.15	1.0	0
039252	0	298567	47	1	0.023	6	111.42	1.0	0
039252	0	298567	47	1	0.023	7	394.73	1.0	0
039252	0	298567	47	1	0.023	8	206.13	1.0	0
039252	0	298567	47	1	0.023	9	230.19	1.0	0
039252	0	298567	47	1	0.023	10	99.52	1.0	0
039252	0	298567	47	1	0.023	11	108.97	1.0	0
039252	0	298567	47	1	0.023	12	0.0	1.0	0
039252	0	298567	47	1	0.023	13	1.34	0.0	0
039252	0	298567	47	1	0.023	14	0.0	0.0	0
039252	0	298567	47	1	0.023	15	0.0	0.0	0
039252	0	298567	47	1	0.023	16	0.0	0.0	0
039252	0	298567	47	1	0.023	17	0.0	0.0	0
039252	0	298567	47	1	0.023	18	2.69	1.0	0
039252	0	298567	47	1	0.023	19	2.38	1.0	0
039252	0	298567	47	1	0.023	20	4.0	1.0	0
039252	0	298567	47	1	0.023	21	4.61	1.0	0
039252	0	298567	47	1	0.023	22	0.0	0.0	0
039252	0	298567	47	1	0.023	23	0.0	0.0	0
039252	0	298567	47	1	0.023	24	0.0	0.0	0
039252	0	298567	47	1	0.023	25	1.83	1.0	0
039252	0	298567	47	1	0.023	26	1.57	1.0	0
039252	0	298567	47	1	0.023	27	0.0	0.0	0
039252	0	298567	47	1	0.023	28	0.0	0.0	0
039252	0	298567	47	1	0.023	29	3.05	1.0	0
039252	0	298567	47	1	0.023	30	0.0	0.0	0
039252	0	298567	47	1	0.023	31	0.0	0.0	0
039252	0	298567	47	1	0.023	32	0.0	0.0	0
039252	0	298567	47	1	0.023	33	0.0	0.0	0
039252	0	298567	47	1	0.023	34	0.0	0.0	0
039252	0	298567	47	1	0.023	35	0.0	0.0	0
039252	0	298567	47	1	0.023	36	0.0	0.0	0
039252	0	298567	47	1	0.023	37	0.0	0.0	0
039252	0	298567	47	1	0.023	38	0.0	0.0	0
039252	0	298567	47	1	0.023	39	0.0	0.0	0
039252	0	298567	54	1	0.009	0	0.0	0.0	0
039252	0	298567	54	1	0.009	1	0.0	0.0	0
039252	0	298567	54	1	0.009	2	0.0	0.0	0
039252	0	298567	54	1	0.009	3	0.0	0.0	0
039252	0	298567	54	1	0.009	4	79.08	1.0	0
039252	0	298567	54	1	0.009	5	0.57	1.0	0
039252	0	298567	54	1	0.009	6	0.0	1.0	0
039252	0	298567	54	1	0.009	7	3.58	1.0	0
039252	0	298567	54	1	0.009	8	0.0	1.0	0
039252	0	298567	54	1	0.009	9	0.0	1.0	0
039252	0	298567	54	1	0.009	10	0.0	1.0	0
039252	0	298567	54	1	0.009	11	0.0	1.0	0
039252	0	298567	54	1	0.009	12	0.0	0.0	0
039252	0	298567	54	1	0.009	13	0.0	0.0	0
039252	0	298567	54	1	0.009	14	0.0	0.0	0
039252	0	298567	54	1	0.009	15	0.0	0.0	0
039252	0	298567	54	1	0.009	16	0.0	0.0	0
039252	0	298567	54	1	0.009	17	0.0	0.0	0
039252	0	298567	54	1	0.009	18	0.0	0.0	0
039252	0	298567	54	1	0.009	19	0.0	0.0	0
039252	0	298567	54	1	0.009	20	0.0	0.0	0
039252	0	298567	54	1	0.009	21	0.0	0.0	0
039252	0	298567	54	1	0.009	22	0.0	0.0	0
039252	0	298567	54	1	0.009	23	0.0	0.0	0
039252	0	298567	54	1	0.009	24	0.0	0.0	0
039252	0	298567	54	1	0.009	25	0.0	0.0	0
039252	0	298567	54	1	0.009	26	0.0	0.0	0
039252	0	298567	54	1	0.009	27	0.0	0.0	0
039252	0	298567	54	1	0.009	28	0.0	0.0	0
039252	0	298567	54	1	0.009	29	0.0	0.0	0
039252	0	298567	54	1	0.009	30	0.0	0.0	0
039252	0	298567	54	1	0.009	31	0.0	0.0	0
039252	0	298567	54	1	0.009	32	0.0	0.0	0
039252	0	298567	54	1	0.009	33	0.0	0.0	0
039252	0	298567	54	1	0.009	34	0.0	0.0	0
039252	0	298567	54	1	0.009	35	0.0	0.0	0
039252	0	298567	54	1	0.009	36	0.0	0.0	0
039252	0	298567	54	1	0.009	37	0.0	0.0	0
039252	0	298567	54	1	0.009	38	0.0	0.0	0
039252	0	298567	54	1	0.009	39	0.0	0.0	0
039252	0	298567	62	1	0.006	0	6.18	1.0	0
039252	0	298567	62	1	0.006	1	0.0	0.0	0
039252	0	298567	62	1	0.006	2	0.0	0.0	0
039252	0	298567	62	1	0.006	3	0.0	1.0	0
039252	0	298567	62	1	0.006	4	400.93	1.0	0
039252	0	298567	62	1	0.006	5	215.54	1.0	0
039252	0	298567	62	1	0.006	6	1154.08	1.0	0
039252	0	298567	62	1	0.006	7	604.24	1.0	0
039252	0	298567	62	1	0.006	8	1027.09	1.0	0
039252	0	298567	62	1	0.006	9	418.49	1.0	0
039252	0	298567	62	1	0.006	10	4223.44	1.0	1
039252	0	298567	62	1	0.006	11	388.85	1.0	0
039252	0	298567	62	1	0.006	12	0.0	0.0	0
039252	0	298567	62	1	0.006	13	16.03	1.0	0
039252	0	298567	62	1	0.006	14	0.0	0.0	0
039252	0	298567	62	1	0.006	15	0.0	0.0	0
039252	0	298567	62	1	0.006	16	0.0	1.0	0
039252	0	298567	62	1	0.006	17	0.0	0.0	0
039252	0	298567	62	1	0.006	18	0.0	0.0	0
039252	0	298567	62	1	0.006	19	82.733	1.0	0
039252	0	298567	62	1	0.006	20	0.21	1.0	0
039252	0	298567	62	1	0.006	21	0.0	1.0	0
039252	0	298567	62	1	0.006	22	7.43	1.0	0
039252	0	298567	62	1	0.006	23	13.07	1.0	0
039252	0	298567	62	1	0.006	24	0.0	0.0	0
039252	0	298567	62	1	0.006	25	0.0	0.0	0
039252	0	298567	62	1	0.006	26	0.0	1.0	0
039252	0	298567	62	1	0.006	27	0.0	0.0	0
039252	0	298567	62	1	0.006	28	0.0	0.0	0
039252	0	298567	62	1	0.006	29	0.19	1.0	0
039252	0	298567	62	1	0.006	30	1.48	1.0	0
039252	0	298567	62	1	0.006	31	0.46	1.0	0
039252	0	298567	62	1	0.006	32	2.59	1.0	0
039252	0	298567	62	1	0.006	33	0.0	0.0	0
039252	0	298567	62	1	0.006	34	0.0	0.0	0
039252	0	298567	62	1	0.006	35	0.04	1.0	0
039252	0	298567	62	1	0.006	36	15.33	1.0	0
039252	0	298567	62	1	0.006	37	0.0	1.0	0
039252	0	298567	62	1	0.006	38	1.38	1.0	0
039252	0	298567	62	1	0.006	39	0.0	1.0	0
039252	0	298567	68	1	0.0	0	0.0	0.0	0
039252	0	298567	68	1	0.0	1	0.0	0.0	0
039252	0	298567	68	1	0.0	2	0.0	0.0	0
039252	0	298567	68	1	0.0	3	0.0	0.0	0
039252	0	298567	68	1	0.0	4	32.24	1.0	0
039252	0	298567	68	1	0.0	5	0.0	1.0	0
039252	0	298567	68	1	0.0	6	0.0	1.0	0
039252	0	298567	68	1	0.0	7	2.09	1.0	0
039252	0	298567	68	1	0.0	8	0.0	1.0	0
039252	0	298567	68	1	0.0	9	0.0	1.0	0
039252	0	298567	68	1	0.0	10	1.59	1.0	0
039252	0	298567	68	1	0.0	11	0.0	1.0	0
039252	0	298567	68	1	0.0	12	0.0	0.0	0
039252	0	298567	68	1	0.0	13	0.0	0.0	0
039252	0	298567	68	1	0.0	14	0.0	0.0	0
039252	0	298567	68	1	0.0	15	0.0	0.0	0
039252	0	298567	68	1	0.0	16	0.0	0.0	0
039252	0	298567	68	1	0.0	17	0.0	0.0	0
039252	0	298567	68	1	0.0	18	0.0	0.0	0
039252	0	298567	68	1	0.0	19	0.0	0.0	0
039252	0	298567	68	1	0.0	20	0.0	0.0	0
039252	0	298567	68	1	0.0	21	0.0	0.0	0
039252	0	298567	68	1	0.0	22	0.0	0.0	0
039252	0	298567	68	1	0.0	23	0.0	0.0	0
039252	0	298567	68	1	0.0	24	0.0	0.0	0
039252	0	298567	68	1	0.0	25	0.0	0.0	0
039252	0	298567	68	1	0.0	26	0.0	0.0	0
039252	0	298567	68	1	0.0	27	0.0	0.0	0
039252	0	298567	68	1	0.0	28	0.0	0.0	0
039252	0	298567	68	1	0.0	29	0.0	0.0	0
039252	0	298567	68	1	0.0	30	0.0	0.0	0
039252	0	298567	68	1	0.0	31	0.0	0.0	0
039252	0	298567	68	1	0.0	32	0.0	0.0	0
039252	0	298567	68	1	0.0	33	0.0	0.0	0
039252	0	298567	68	1	0.0	34	0.0	0.0	0
039252	0	298567	68	1	0.0	35	0.0	0.0	0
039252	0	298567	68	1	0.0	36	0.0	0.0	0
039252	0	298567	68	1	0.0	37	0.0	0.0	0
039252	0	298567	68	1	0.0	38	0.0	0.0	0
039252	0	298567	68	1	0.0	39	0.0	0.0	0
039252	0	298567	70	1	-0.019	0	0.0	1.0	0
039252	0	298567	70	1	-0.019	1	0.0	1.0	0
039252	0	298567	70	1	-0.019	2	0.0	0.0	0
039252	0	298567	70	1	-0.019	3	33.58	1.0	0
039252	0	298567	70	1	-0.019	4	1155.93	1.0	0
039252	0	298567	70	1	-0.019	5	4134.03	1.0	1
039252	0	298567	70	1	-0.019	6	833.95	1.0	0
039252	0	298567	70	1	-0.019	7	4187.52	1.0	1
039252	0	298567	70	1	-0.019	8	3121.39	1.0	1
039252	0	298567	70	1	-0.019	9	3378.48	1.0	1
039252	0	298567	70	1	-0.019	10	1586.39	1.0	0
039252	0	298567	70	1	-0.019	11	2135.49	1.0	0
039252	0	298567	70	1	-0.019	12	188.527	0.0	0
039252	0	298567	70	1	-0.019	13	0.0	0.0	0
039252	0	298567	70	1	-0.019	14	0.0	0.0	0
039252	0	298567	70	1	-0.019	15	0.0	1.0	0
039252	0	298567	70	1	-0.019	16	0.0	1.0	0
039252	0	298567	70	1	-0.019	17	0.0	1.0	0
039252	0	298567	70	1	-0.019	18	355.27	0.0	0
039252	0	298567	70	1	-0.019	19	0.0	0.0	0
039252	0	298567	70	1	-0.019	20	0.0	1.0	0
039252	0	298567	70	1	-0.019	21	0.0	1.0	0
039252	0	298567	70	1	-0.019	22	0.0	1.0	0
039252	0	298567	70	1	-0.019	23	0.0	1.0	0
039252	0	298567	70	1	-0.019	24	0.0	0.0	0
039252	0	298567	70	1	-0.019	25	0.0	1.0	0
039252	0	298567	70	1	-0.019	26	0.0	1.0	0
039252	0	298567	70	1	-0.019	27	0.0	0.0	0
039252	0	298567	70	1	-0.019	28	0.0	0.0	0
039252	0	298567	70	1	-0.019	29	0.0	1.0	0
039252	0	298567	70	1	-0.019	30	0.0	1.0	0
039252	0	298567	70	1	-0.019	31	0.0	1.0	0
039252	0	298567	70	1	-0.019	32	0.0	1.0	0
039252	0	298567	70	1	-0.019	33	0.0	0.0	0
039252	0	298567	70	1	-0.019	34	0.0	0.0	0
039252	0	298567	70	1	-0.019	35	0.0	1.0	0
039252	0	298567	70	1	-0.019	36	0.0	1.0	0
039252	0	298567	70	1	-0.019	37	0.0	1.0	0
039252	0	298567	70	1	-0.019	38	0.0	1.0	0
039252	0	298567	70	1	-0.019	39	0.0	1.0	0
039252	0	298567	71	1	0.001	0	0.0	1.0	0
039252	0	298567	71	1	0.001	1	164.803	1.0	0
039252	0	298567	71	1	0.001	2	0.0	1.0	0
039252	0	298567	71	1	0.001	3	0.0	0.0	0
039252	0	298567	71	1	0.001	4	186.24	1.0	0
039252	0	298567	71	1	0.001	5	2310.12	1.0	0
039252	0	298567	71	1	0.001	6	80.7	1.0	0
039252	0	298567	71	1	0.001	7	1381.91	1.0	0
039252	0	298567	71	1	0.001	8	613.09	1.0	0
039252	0	298567	71	1	0.001	9	13410.81	1.0	1
039252	0	298567	71	1	0.001	10	129.05	1.0	0
039252	0	298567	71	1	0.001	11	1788.35	1.0	0
039252	0	298567	71	1	0.001	12	0.0	0.0	0
039252	0	298567	71	1	0.001	13	0.0	0.0	0
039252	0	298567	71	1	0.001	14	0.0	0.0	0
039252	0	298567	71	1	0.001	15	0.0	0.0	0
039252	0	298567	71	1	0.001	16	0.0	0.0	0
039252	0	298567	71	1	0.001	17	0.0	0.0	0
039252	0	298567	71	1	0.001	18	0.0	0.0	0
039252	0	298567	71	1	0.001	19	0.0	0.0	0
039252	0	298567	71	1	0.001	20	0.0	0.0	0
039252	0	298567	71	1	0.001	21	0.53	1.0	0
039252	0	298567	71	1	0.001	22	0.0	0.0	0
039252	0	298567	71	1	0.001	23	0.0	0.0	0
039252	0	298567	71	1	0.001	24	0.0	0.0	0
039252	0	298567	71	1	0.001	25	0.0	0.0	0
039252	0	298567	71	1	0.001	26	0.0	0.0	0
039252	0	298567	71	1	0.001	27	0.0	0.0	0
039252	0	298567	71	1	0.001	28	0.0	0.0	0
039252	0	298567	71	1	0.001	29	0.0	0.0	0
039252	0	298567	71	1	0.001	30	0.0	0.0	0
039252	0	298567	71	1	0.001	31	0.0	0.0	0
039252	0	298567	71	1	0.001	32	0.0	0.0	0
039252	0	298567	71	1	0.001	33	0.0	0.0	0
039252	0	298567	71	1	0.001	34	0.0	0.0	0
039252	0	298567	71	1	0.001	35	0.67	1.0	0
039252	0	298567	71	1	0.001	36	0.0	0.0	0
039252	0	298567	71	1	0.001	37	0.0	0.0	0
039252	0	298567	71	1	0.001	38	0.0	0.0	0
039252	0	298567	71	1	0.001	39	0.0	0.0	0
039252	0	298567	72	1	0.0	0	0.0	0.0	0
039252	0	298567	72	1	0.0	1	0.0	0.0	0
039252	0	298567	72	1	0.0	2	0.0	0.0	0
039252	0	298567	72	1	0.0	3	0.0	0.0	0
039252	0	298567	72	1	0.0	4	0.0	1.0	0
039252	0	298567	72	1	0.0	5	28.63	1.0	0
039252	0	298567	72	1	0.0	6	0.0	1.0	0
039252	0	298567	72	1	0.0	7	2.89	1.0	0
039252	0	298567	72	1	0.0	8	0.0	1.0	0
039252	0	298567	72	1	0.0	9	4.02	1.0	0
039252	0	298567	72	1	0.0	10	0.0	1.0	0
039252	0	298567	72	1	0.0	11	2.65	1.0	0
039252	0	298567	72	1	0.0	12	0.0	0.0	0
039252	0	298567	72	1	0.0	13	0.0	0.0	0
039252	0	298567	72	1	0.0	14	0.0	0.0	0
039252	0	298567	72	1	0.0	15	0.0	0.0	0
039252	0	298567	72	1	0.0	16	0.0	0.0	0
039252	0	298567	72	1	0.0	17	0.0	0.0	0
039252	0	298567	72	1	0.0	18	0.0	0.0	0
039252	0	298567	72	1	0.0	19	0.0	0.0	0
039252	0	298567	72	1	0.0	20	0.0	0.0	0
039252	0	298567	72	1	0.0	21	0.0	0.0	0
039252	0	298567	72	1	0.0	22	0.0	0.0	0
039252	0	298567	72	1	0.0	23	0.0	0.0	0
039252	0	298567	72	1	0.0	24	0.0	0.0	0
039252	0	298567	72	1	0.0	25	0.0	0.0	0
039252	0	298567	72	1	0.0	26	0.0	0.0	0
039252	0	298567	72	1	0.0	27	0.0	0.0	0
039252	0	298567	72	1	0.0	28	0.0	0.0	0
039252	0	298567	72	1	0.0	29	0.0	0.0	0
039252	0	298567	72	1	0.0	30	0.0	0.0	0
039252	0	298567	72	1	0.0	31	0.0	0.0	0
039252	0	298567	72	1	0.0	32	0.0	0.0	0
039252	0	298567	72	1	0.0	33	0.0	0.0	0
039252	0	298567	72	1	0.0	34	0.0	0.0	0
039252	0	298567	72	1	0.0	35	0.0	0.0	0
039252	0	298567	72	1	0.0	36	0.0	0.0	0
039252	0	298567	72	1	0.0	37	0.0	0.0	0
039252	0	298567	72	1	0.0	38	0.0	0.0	0
039252	0	298567	72	1	0.0	39	0.0	0.0	0
039252	0	298567	73	1	-0.045	0	0.0	1.0	0
039252	0	298567	73	1	-0.045	1	0.0	0.0	0
039252	0	298567	73	1	-0.045	2	0.0	1.0	0
039252	0	298567	73	1	-0.045	3	0.0	0.0	0
039252	0	298567	73	1	-0.045	4	728.7	1.0	0
039252	0	298567	73	1	-0.045	5	1702.47	1.0	0
039252	0	298567	73	1	-0.045	6	260.09	1.0	0
039252	0	298567	73	1	-0.045	7	9959.06	1.0	1
039252	0	298567	73	1	-0.045	8	1994.0	1.0	0
039252	0	298567	73	1	-0.045	9	2213.23	1.0	1
039252	0	298567	73	1	-0.045	10	376.64	1.0	0
039252	0	298567	73	1	-0.045	11	2731.67	1.0	0
039252	0	298567	73	1	-0.045	12	0.0	1.0	0
039252	0	298567	73	1	-0.045	13	8.82	1.0	0
039252	0	298567	73	1	-0.045	14	0.0	0.0	0
039252	0	298567	73	1	-0.045	15	0.0	0.0	0
039252	0	298567	73	1	-0.045	16	0.0	0.0	0
039252	0	298567	73	1	-0.045	17	0.0	0.0	0
039252	0	298567	73	1	-0.045	18	0.0	1.0	0
039252	0	298567	73	1	-0.045	19	38.2	1.0	0
039252	0	298567	73	1	-0.045	20	0.0	0.0	0
039252	0	298567	73	1	-0.045	21	0.0	1.0	0
039252	0	298567	73	1	-0.045	22	0.0	0.0	0
039252	0	298567	73	1	-0.045	23	0.0	0.0	0
039252	0	298567	73	1	-0.045	24	0.0	0.0	0
039252	0	298567	73	1	-0.045	25	0.0	0.0	0
039252	0	298567	73	1	-0.045	26	0.0	0.0	0
039252	0	298567	73	1	-0.045	27	0.0	0.0	0
039252	0	298567	73	1	-0.045	28	0.0	0.0	0
039252	0	298567	73	1	-0.045	29	0.0	0.0	0
039252	0	298567	73	1	-0.045	30	0.0	0.0	0
039252	0	298567	73	1	-0.045	31	0.0	1.0	0
039252	0	298567	73	1	-0.045	32	0.0	0.0	0
039252	0	298567	73	1	-0.045	33	0.0	0.0	0
039252	0	298567	73	1	-0.045	34	0.0	0.0	0
039252	0	298567	73	1	-0.045	35	0.0	1.0	0
039252	0	298567	73	1	-0.045	36	0.0	0.0	0
039252	0	298567	73	1	-0.045	37	0.0	0.0	0
039252	0	298567	73	1	-0.045	38	0.0	0.0	0
039252	0	298567	73	1	-0.045	39	0.0	1.0	0
039252	0	298567	82	1	0.089	0	0.0	0.0	0
039252	0	298567	82	1	0.089	1	0.0	0.0	0
039252	0	298567	82	1	0.089	2	0.0	0.0	0
039252	0	298567	82	1	0.089	3	3.29	0.0	0
039252	0	298567	82	1	0.089	4	26.05	1.0	0
039252	0	298567	82	1	0.089	5	52.18	1.0	0
039252	0	298567	82	1	0.089	6	7.61	1.0	0
039252	0	298567	82	1	0.089	7	51.89	1.0	0
039252	0	298567	82	1	0.089	8	72.03	1.0	0
