run	idx	evt	uid_t	uid_b	n_t	n_b	len_t	len_b	drift_cos_t	drift_cos_b	end_y	end_z	d_yz	d_perp	ang	R	R_q	t0src	gid	pe	t_us	pen_t	pen_b	npast_t	npast_b	qfpast_t	qfpast_b	yzrms_t	yzrms_b	driftext_t	driftext_b
039252	12	298735	4000174	142	3062	748	309.0	70.0	0.577	0.621	178.5	63.7	11.8	0.7	3.21	-0.92	1.75	pin	68	27222.0	-696.97	-0.77	-1.69	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	12	298735	4000176	113	2096	706	253.2	88.9	0.928	0.908	287.8	27.5	6.9	2.08	5.11	-0.33	0.56	pin	70	3904.0	-669.48	1.68	1.35	10	7	0.0025	0.0028	0.58	0.4	1.48	1.18
039252	12	298735	4000186	123	1251	1399	178.1	177.1	0.781	0.791	301.5	113.3	9.2	6.21	1.07	-3.29	-5.66	geo	143	12919.0	1627.73	0.31	-2.98	9	0	0.0006	0.0	1.36	0.0	0.3	0.0
039252	12	298735	4000154	1	640	3348	94.3	410.4	0.772	0.782	-274.0	216.6	11.02	1.91	4.3	1.45	-3.88	geo	140	30069.0	1554.06	-2.11	-0.66	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	12	298735	4000013	143	545	638	109.3	81.7	0.63	0.839	22.2	44.0	3.13	3.61	22.12	5.0	4.41	geo	167	26965.0	2412.58	-3.96	1.04	0	6	0.0	0.0052	0.0	0.5	0.0	0.89
039252	15	298777	4000001	30	5618	2269	354.5	281.6	0.895	0.891	-205.7	67.7	4.23	2.03	5.02	-0.82	2.14	pin	139	1113.0	2179.59	1.72	0.89	13	13	0.0021	0.002	0.78	0.64	1.48	0.89
039252	15	298777	4000215	193	2858	568	342.6	53.9	0.71	0.743	186.2	248.8	5.63	1.86	3.05	-2.01	0.36	pin	127	13681.0	1837.51	0.25	-1.76	1	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000025	15	2652	718	325.2	87.1	0.747	0.713	-86.2	73.4	2.72	2.77	8.4	1.84	3.03	pin	85	23544.0	40.75	-1.42	0.43	0	2	0.0	0.0004	0.0	0.0	0.0	0.3
039252	15	298777	4000204	183	2471	1837	329.1	305.9	0.964	0.975	241.1	170.1	2.83	4.75	5.36	-2.6	0.66	geo	137	21632.0	2046.47	-1.38	-3.97	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000073	100	2040	3044	290.2	403.5	0.779	0.805	-179.7	117.7	6.43	2.54	3.65	0.07	-3.19	pin	128	33064.0	1850.03	-1.61	-1.54	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000005	27	2936	2512	286.8	294.0	0.984	0.966	-235.6	58.4	15.21	2.65	4.96	5.4	4.8	cosel	164	19815.0	2966.22	-43.09	-37.7	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000169	69	2656	1683	263.2	197.1	0.786	0.781	-255.7	129.2	4.86	3.65	5.92	-0.23	3.32	pin	112	21121.0	1298.23	-0.45	-0.68	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000066	4	2001	2781	221.4	295.7	0.846	0.838	-200.7	125.9	6.52	1.32	3.32	-1.41	-1.12	pin	143	253.0	2256.78	0.95	-0.47	8	0	0.0027	0.0	0.91	0.0	0.89	0.0
039252	15	298777	4000076	14	1092	2252	155.8	289.0	0.514	0.377	-196.8	77.6	11.01	2.18	9.19	-2.3	-2.9	pin	79	25646.0	-130.32	1.41	-0.9	18	0	0.0025	0.0	0.85	0.0	1.18	0.0
039252	15	298777	4000053	86	1242	1128	141.9	134.1	0.91	0.921	-176.5	134.6	3.88	0.24	1.73	-0.53	-0.23	pin	45	30473.0	-1372.41	-1.25	-1.77	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000120	67	1108	2581	141.0	271.5	0.663	0.687	-208.1	106.3	11.01	1.88	3.28	-1.71	-3.49	pin	85	23544.0	40.75	0.36	-1.35	4	0	0.0002	0.0	0.7	0.0	0.3	0.0
039252	15	298777	4000163	111	708	748	101.3	79.7	0.991	0.978	-91.4	157.4	2.35	1.17	14.78	-5.56	-7.93	pin	38	22022.0	-1539.55	-2.26	-7.82	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000235	208	830	2935	102.2	278.6	0.707	0.695	109.5	87.1	8.03	3.89	1.95	0.66	-3.78	pin	151	23370.0	2431.5	-1.82	-1.17	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000154	125	655	745	82.6	68.8	0.288	0.289	-203.7	177.9	21.63	1.68	3.3	-1.71	-0.82	pin	14	1593.0	-2095.83	-5.18	-6.89	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000249	160	509	673	89.0	85.2	0.889	0.89	240.4	164.7	7.95	1.21	2.41	-1.71	-2.6	pin	27	24079.0	-1731.38	-0.51	-2.22	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000103	77	605	583	84.7	77.2	0.823	0.842	-242.2	116.2	8.4	0.49	2.04	0.66	-0.82	pin	22	6994.0	-1799.0	-2.34	-1.68	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000213	143	593	1154	80.0	150.7	0.543	0.521	273.4	71.8	10.15	3.7	5.87	-1.41	-2.3	pin	108	16116.0	1034.72	-0.23	-1.64	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	15	298777	4000141	8	258	2875	40.0	281.2	0.844	0.817	-91.5	259.5	10.87	1.47	2.77	1.55	-3.19	pin	62	21634.0	-645.79	-1.34	0.21	0	2	0.0	0.0	0.0	0.44	0.0	0.0
039252	14	298763	4000558	14	2442	2797	377.7	497.0	0.652	0.658	41.5	153.7	12.34	5.57	1.11	-1.89	0.19	pin	86	36372.0	431.8	0.08	-1.8	1	0	0.0001	0.0	0.0	0.0	0.0	0.0
039252	14	298763	4000562	93	3151	784	370.8	110.6	0.866	0.838	217.2	273.7	4.33	1.82	6.02	-1.59	6.41	geo	162	16049.0	2332.42	-0.6	-2.19	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	14	298763	4000243	55	3049	1337	316.5	201.5	0.704	0.685	182.7	132.7	6.65	0.92	1.65	-1.89	1.96	pin	50	50179.0	-725.25	-0.35	-2.24	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	14	298763	4000001	43	2142	2548	329.7	335.8	0.98	0.97	-29.2	178.4	1.7	4.34	5.23	0.19	-1.29	pin	121	20196.0	1266.57	-1.51	-1.32	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	14	298763	4000209	36	2491	1573	328.2	229.1	0.981	0.975	-32.0	248.0	6.33	0.87	2.49	3.74	4.63	pin	71	24847.0	-22.24	-2.87	0.87	0	5	0.0	0.0001	0.0	0.43	0.0	0.59
039252	14	298763	4000326	38	2014	2781	263.7	383.6	0.786	0.819	178.5	152.8	11.93	5.43	3.95	-7.22	-7.51	pin	75	18766.0	65.69	3.36	-3.86	14	0	0.0077	0.0	0.82	0.0	2.07	0.0
039252	14	298763	4000330	67	1984	1512	233.0	153.3	0.702	0.688	265.3	121.8	9.61	2.54	6.89	-1.29	-2.48	pin	122	23996.0	1303.82	0.38	-0.92	1	0	0.0001	0.0	0.0	0.0	0.0	0.0
039252	14	298763	4000023	88	1506	438	200.5	57.0	0.714	0.711	43.4	47.7	4.55	1.73	3.12	2.56	3.44	pin	41	35671.0	-1306.17	-1.11	1.45	0	16	0.0	0.009	0.0	1.84	0.0	1.18
039252	14	298763	4000069	1	1595	3291	183.0	418.4	0.755	0.765	-49.2	132.8	13.92	2.64	2.05	0.19	-5.14	none	-1	-1	nan	nan	nan	-1	-1	nan	nan	nan	nan	nan	nan
039252	14	298763	4000377	80	533	268	74.1	34.8	0.711	0.68	67.4	34.6	7.93	2.81	5.94	3.44	3.44	pin	16	30010.0	-1919.17	-2.44	1.01	0	6	0.0	0.0054	0.0	0.6	0.0	0.89
039252	14	298763	4000141	16	404	437	56.6	58.9	0.959	0.968	-318.8	59.0	7.71	7.8	5.03	1.37	0.78	pin	16	30010.0	-1919.17	-0.66	0.71	0	4	0.0	0.0022	0.0	0.66	0.0	0.59
039252	16	298791	4000001	19	2844	2570	373.3	366.5	0.872	0.888	-147.5	54.2	5.56	2.22	4.26	-0.9	-0.01	geo	162	21448.0	2580.99	-0.78	-1.68	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000343	291	3555	387	345.3	38.0	0.676	0.721	139.3	256.1	5.54	2.7	3.77	-0.9	0.58	pin	115	19396.0	1007.23	-0.81	-1.72	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000613	186	2113	3060	317.4	351.3	0.913	0.916	155.3	163.0	4.24	3.3	2.74	-3.27	0.87	geo	136	19044.0	1787.81	0.28	-2.99	1	0	0.0002	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000272	144	2247	2893	337.7	308.4	0.993	0.979	-282.7	219.8	4.28	2.16	4.98	1.47	-3.57	geo	125	22106.0	1343.14	-2.87	-1.41	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	3999999	156	2569	1701	293.0	232.7	0.889	0.934	-302.3	154.5	28.79	4.82	8.73	0.87	3.54	geo	167	4379.0	2720.26	-2.74	-1.87	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000004	85	2110	1848	237.4	188.6	0.751	0.774	-60.4	166.1	4.67	0.5	2.13	0.87	0.87	pin	108	3839.0	748.47	-1.89	-1.01	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000419	89	5321	2603	217.7	267.0	0.769	0.766	86.9	132.6	9.12	4.35	1.37	0.58	-0.9	pin	90	34440.0	333.69	-1.18	-0.6	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000333	259	1927	2103	203.4	226.6	0.738	0.741	232.7	140.6	3.68	1.91	3.52	-2.68	-4.16	pin	100	1130.0	483.76	1.18	-1.5	6	0	0.0026	0.0	0.72	0.0	0.89	0.0
039252	16	298791	4000090	2	1272	4815	166.4	531.5	0.395	0.398	-171.5	102.0	14.55	6.26	2.31	-6.23	-7.12	geo	90	34440.0	333.69	0.3	-5.93	6	0	0.0007	0.0	0.92	0.0	0.3	0.0
039252	16	298791	4000339	207	1302	1612	142.2	171.6	0.488	0.477	270.3	132.5	8.19	2.99	6.53	0.58	-2.38	pin	91	17565.0	343.77	-0.3	0.27	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000457	224	979	573	138.7	69.1	0.818	0.845	40.8	31.7	3.87	3.44	3.52	3.84	4.13	cosel	153	7506.0	2258.25	-2.45	1.39	0	6	0.0	0.0043	0.0	0.63	0.0	1.18
039252	16	298791	4000013	134	1126	3310	139.5	370.3	0.88	0.862	-212.8	69.5	6.94	3.62	3.47	-0.01	-5.94	pin	103	445.0	627.29	-0.23	-0.25	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	16	298791	4000122	15	884	3226	100.0	371.5	0.74	0.763	-259.2	56.7	8.02	4.61	2.5	-4.46	-5.64	pin	151	36.0	2238.7	5.48	1.03	29	11	0.0127	0.002	1.24	0.89	5.33	0.89
039252	17	298805	4000335	115	2783	2734	375.1	350.6	0.875	0.831	155.2	212.1	11.99	6.84	6.01	-13.11	1.11	pin	113	29691.0	902.82	11.45	-1.66	7	0	0.0004	0.0	0.44	0.0	0.89	0.0
039252	17	298805	4000005	37	3723	3125	344.4	356.0	0.792	0.793	-152.6	166.6	3.14	4.47	1.68	1.4	2.0	pin	112	36305.0	806.67	-0.97	0.44	0	5	0.0	0.0002	0.0	1.15	0.0	0.3
039252	17	298805	4000152	143	2460	3130	352.7	346.5	0.941	0.895	147.6	185.2	2.28	2.81	7.69	0.52	4.66	pin	158	1920.0	2042.82	0.49	1.01	1	6	0.0015	0.0005	0.0	0.46	0.0	0.89
039252	17	298805	4000019	150	6704	2497	294.9	305.1	0.944	0.934	32.6	220.4	3.14	4.73	5.28	0.52	12.07	pin	69	43776.0	-214.42	-1.69	-1.18	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000257	-1	1896	1225	255.1	145.2	0.673	0.669	215.0	112.8	11.11	1.02	1.77	-1.56	-1.26	pin	140	30081.0	1544.86	-0.4	-1.96	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000088	3	1956	1418	252.0	185.4	0.953	0.955	-103.3	19.6	4.06	3.03	9.44	3.48	4.37	geo	127	15492.0	1266.82	0.79	4.27	5	25	0.0009	0.0108	0.47	0.57	0.59	4.15
039252	17	298805	4000088	1	1956	1385	252.0	180.8	0.953	0.959	-118.8	14.8	28.45	3.61	2.79	-18.14	-14.88	geo	127	15492.0	1266.82	0.79	-17.35	5	0	0.0009	0.0	0.47	0.0	0.59	0.0
039252	17	298805	4000059	19	1782	2702	231.7	326.4	0.682	0.721	-197.9	142.1	8.39	2.51	4.53	-0.67	-1.26	pin	146	21761.0	1606.92	-1.0	-1.67	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000337	168	1735	519	200.3	53.2	0.645	0.686	118.8	241.4	6.55	1.56	4.42	-2.15	0.52	geo	25	17225.0	-1359.02	-0.12	-2.27	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000258	81	1100	3672	141.6	345.0	0.901	0.937	273.1	18.8	4.34	2.54	7.7	-0.37	-4.81	pin	182	16598.0	2637.63	-1.7	-2.07	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000133	41	990	2706	136.8	342.2	0.943	0.953	-122.9	261.7	7.38	6.25	8.56	1.7	-5.11	pin	172	19586.0	2410.93	-1.6	0.1	0	3	0.0	0.0	0.0	0.61	0.0	0.0
039252	17	298805	4000363	114	1058	319	137.0	39.0	0.95	0.949	123.9	22.1	5.38	4.28	5.22	8.51	8.22	geo	179	2289.0	2598.28	-10.09	-1.58	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000213	32	681	2262	90.7	297.6	0.883	0.897	-168.4	253.6	7.6	1.61	2.02	1.7	-2.15	geo	59	27724.0	-409.08	-2.48	-0.78	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039252	17	298805	4000087	55	662	623	100.5	70.0	0.631	0.762	-265.5	158.0	10.34	3.86	15.16	-1.85	-0.37	pin	65	11988.0	-296.11	1.22	-0.63	5	0	0.0058	0.0	0.43	0.0	1.18	0.0
039252	17	298805	4000451	127	730	905	97.5	88.6	0.954	0.929	237.9	276.6	3.08	1.76	5.64	-0.96	-1.56	geo	16	12451.0	-1652.11	-1.15	-2.11	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	0	49686	4000204	87	3177	2461	340.6	280.6	0.951	0.941	247.5	73.8	5.95	6.4	4.39	-1.95	-0.17	pin	125	88.0	1696.68	1.5	-0.45	6	0	0.001	0.0	0.79	0.0	1.48	0.0
039253	0	49686	4000042	59	1936	1497	215.9	99.0	0.308	0.28	-253.0	206.5	13.3	4.32	8.82	-1.65	1.31	pin	86	20936.0	219.46	1.68	0.02	10	1	0.001	0.0	1.08	0.0	1.48	0.0
039253	0	49686	4000088	30	1005	1140	130.9	135.3	0.878	0.873	-217.7	205.7	5.26	3.05	0.63	-0.17	0.12	pin	26	28758.0	-1446.0	-1.66	-1.83	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	0	49686	4000089	3	916	997	132.2	137.6	0.969	0.97	-163.8	165.1	4.11	1.27	2.19	0.12	0.12	pin	30	30100.0	-1345.03	-1.8	-1.68	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	0	49686	4000263	154	726	1053	99.4	85.9	0.992	0.977	279.8	260.6	4.53	1.14	5.34	-4.62	-10.83	pin	22	315.0	-1583.4	1.21	-3.4	9	0	0.0118	0.0	0.5	0.0	1.18	0.0
039253	0	49686	4000326	137	516	2336	87.0	318.7	0.846	0.852	226.8	269.2	6.25	5.98	0.87	-1.36	-7.58	pin	65	11271.0	-393.69	-0.82	-2.17	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	3	49746	4000081	38	2601	536	375.8	61.9	0.882	0.861	304.5	130.0	11.88	0.39	2.92	-5.01	0.03	geo	127	22082.0	1927.06	1.84	-3.17	13	0	0.002	0.0	0.88	0.0	1.78	0.0
039253	3	49746	4000001	67	2781	1465	362.2	192.9	0.888	0.857	38.9	63.5	2.58	2.23	6.72	3.88	5.65	pin	88	33095.0	599.77	-2.12	1.76	0	10	0.0	0.0041	0.0	0.74	0.0	1.48
039253	3	49746	4000130	113	2314	2492	346.5	346.4	0.92	0.927	92.6	258.8	5.58	5.37	12.18	0.91	0.62	geo	101	14821.0	1030.4	-1.03	-0.11	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	3	49746	4000083	45	2078	2777	253.7	284.0	0.854	0.835	206.6	138.1	1.12	2.22	5.73	-2.34	-3.23	pin	81	2411.0	366.57	2.2	-0.14	11	0	0.0052	0.0	0.51	0.0	2.07	0.0
039253	3	49746	4000057	35	948	1875	229.8	224.8	0.977	0.97	-202.1	179.1	2.09	0.9	3.28	-0.27	-3.23	pin	47	32847.0	-722.69	-1.46	-1.73	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	3	49746	4000004	53	1019	1080	128.9	131.4	0.94	0.928	0.0	83.3	3.14	1.15	2.86	-2.34	-1.16	pin	28	35155.0	-1396.28	-2.41	-4.75	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	3	49746	4000133	94	424	605	64.3	59.2	0.918	0.925	184.4	215.0	5.46	3.8	2.07	-2.94	-2.64	geo	19	16817.0	-1857.32	-0.77	-3.71	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	3	49746	4000005	49	369	424	52.9	54.4	0.707	0.715	-0.3	101.2	8.97	3.31	0.8	1.8	0.91	pin	16	26153.0	-1996.63	-3.54	-1.74	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000001	66	3279	994	488.9	135.9	0.665	0.628	138.8	41.2	6.4	1.77	4.9	1.8	3.28	geo	100	27939.0	819.0	0.36	2.17	3	12	0.0001	0.0047	0.48	0.56	0.3	2.07
039253	1	49706	4000028	20	3015	1863	403.2	167.2	0.391	0.353	-200.8	105.9	16.3	2.91	7.77	-1.46	0.02	geo	135	30779.0	2171.47	-0.59	-2.05	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000162	29	2737	568	290.7	66.5	0.851	0.885	-133.6	262.3	4.04	5.89	5.28	2.99	7.13	pin	64	18421.0	-512.78	-1.44	1.54	0	13	0.0	0.0089	0.0	0.67	0.0	1.48
039253	1	49706	4000210	47	2154	999	236.3	127.4	0.942	0.898	-302.9	248.1	3.57	3.65	12.7	2.39	3.28	pin	59	12341.0	-701.16	-3.76	-1.36	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000503	93	1044	1428	159.8	157.4	0.887	0.898	139.4	182.6	7.79	0.88	1.88	-1.75	-1.46	pin	41	23990.0	-1269.64	-1.32	-3.07	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000041	94	1206	1017	146.3	148.0	0.981	0.953	-21.8	54.4	1.75	1.55	7.0	1.8	1.5	pin	42	21074.0	-1259.88	-1.58	0.22	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000108	11	294	317	42.1	41.4	0.895	0.884	-248.6	56.7	9.0	2.21	4.25	0.91	0.02	pin	15	21895.0	-2010.55	-2.37	-1.45	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	1	49706	4000106	21	291	250	42.1	37.2	0.811	0.828	-229.1	99.2	1.58	0.47	1.92	-0.57	-0.86	pin	13	21998.0	-2048.09	-1.84	-2.41	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	4	49766	4000118	76	2660	693	389.3	86.8	0.843	0.751	-291.2	252.6	1.29	2.38	13.8	3.31	8.65	geo	115	17478.0	1210.32	-2.82	0.49	0	4	0.0	0.0007	0.0	0.42	0.0	0.3
039253	4	49766	4000001	24	4140	2479	317.5	329.8	0.955	0.963	-165.2	125.6	1.4	0.65	1.98	0.06	12.79	pin	137	5012.0	1973.33	-0.9	-0.84	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	4	49766	4000147	68	1513	2095	224.1	270.8	0.857	0.864	-208.0	225.7	7.54	3.58	4.25	1.24	-1.72	pin	104	399.0	906.31	-1.05	0.19	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039253	4	49766	4000048	10	766	743	89.0	88.2	0.901	0.906	-61.0	119.9	2.94	2.27	0.75	0.35	0.95	pin	27	28066.0	-1697.57	-1.36	-1.01	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	2	49726	4000004	27	2381	418	424.1	46.7	0.664	0.693	-40.0	123.5	9.93	1.48	2.97	3.6	4.19	pin	76	25754.0	266.04	-1.29	2.31	0	7	0.0	0.0059	0.0	0.0	0.0	1.78
039253	2	49726	4000347	92	2369	1581	337.2	192.0	0.952	0.949	228.8	268.0	4.99	2.27	5.82	-1.73	0.93	cosel	94	10239.0	763.6	-0.33	-2.07	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	2	49726	4000038	10	1518	1957	238.8	263.0	0.563	0.596	-163.1	126.6	11.27	2.41	2.38	0.34	-3.21	pin	138	30293.0	2037.8	-1.84	-1.51	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000057	117	3397	1571	400.1	184.1	0.801	0.773	135.0	94.8	8.37	2.95	3.92	-0.49	1.58	pin	124	37276.0	1660.67	-0.55	-1.04	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000051	78	2345	303	367.6	54.0	0.885	0.887	-183.8	278.2	7.04	5.53	7.23	7.21	13.43	none	-1	-1	nan	nan	nan	-1	-1	nan	nan	nan	nan	nan	nan
039253	7	49826	4000151	154	2724	1339	353.9	163.1	0.929	0.923	97.0	69.2	5.27	3.65	1.66	1.58	2.77	pin	151	24296.0	2357.24	-1.52	0.06	0	2	0.0	0.0	0.0	0.44	0.0	0.0
039253	7	49826	4000063	202	2044	2535	304.9	341.6	0.936	0.929	40.7	208.4	8.7	4.68	2.45	1.88	1.58	pin	131	28342.0	1852.22	-1.97	-0.09	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000144	145	2123	1150	315.6	175.0	0.993	0.975	159.5	44.5	5.77	4.56	16.25	11.36	39.49	cosel	135	19571.0	1971.85	-13.46	-2.11	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000016	188	1856	1354	311.6	252.9	0.8	0.808	71.7	167.4	2.88	1.62	1.03	0.4	0.99	pin	157	27700.0	2589.63	-1.58	-1.18	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000019	2	2144	1915	240.8	241.2	0.981	0.986	-39.6	134.9	3.68	3.49	1.47	0.69	-2.56	pin	52	30323.0	-627.14	-1.77	-1.07	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	7	49826	4000139	150	1249	560	156.7	77.8	0.981	0.984	18.8	47.8	1.78	1.84	1.16	4.25	6.62	cosel	37	15920.0	-1172.57	-3.03	1.21	0	8	0.0	0.0021	0.0	0.52	0.0	1.18
039253	7	49826	4000054	41	687	2235	101.8	258.7	0.685	0.665	9.9	197.4	15.96	7.93	2.37	-12.63	0.69	pin	58	62.0	-401.79	13.73	1.1	3	7	0.0026	0.0043	0.0	2.58	0.89	0.89
039253	7	49826	4000064	50	126	2964	20.4	339.0	0.731	0.621	-113.0	266.7	11.32	4.44	8.63	4.54	-1.08	geo	121	25835.0	1533.64	-1.58	2.96	0	19	0.0	0.0016	0.0	0.66	0.0	2.67
039253	6	49806	4000005	5	1984	1422	266.5	190.5	0.587	0.66	-0.2	114.7	6.49	2.04	7.82	0.79	1.68	geo	84	28943.0	-138.13	-2.3	-1.52	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	6	49806	4000271	79	2416	333	285.6	38.5	0.981	0.954	330.6	25.7	7.29	2.65	6.65	11.15	28.33	geo	83	6104.0	-164.31	-10.87	0.29	0	1	0.0	0.0019	0.0	0.0	0.0	0.0
039253	6	49806	4000001	69	1762	1367	248.5	162.9	0.506	0.434	-186.8	203.2	8.24	0.53	4.91	2.56	1.08	pin	139	29486.0	1472.65	-0.94	1.63	0	4	0.0	0.0013	0.0	0.33	0.0	0.89
039253	6	49806	4000455	58	1362	1293	195.4	189.6	0.884	0.918	-11.6	190.3	4.23	2.93	5.54	-4.25	1.68	pin	51	80.0	-1047.65	-0.89	-5.14	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	6	49806	4000276	17	889	2282	151.7	362.2	0.664	0.697	226.7	152.5	11.53	4.7	4.54	-3.36	-6.62	pin	75	23371.0	-503.26	-0.66	-4.01	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	6	49806	4000128	44	1026	511	119.7	58.8	0.832	0.849	-26.3	244.6	9.95	5.34	2.19	2.56	3.16	geo	160	26398.0	2225.62	-2.27	0.3	0	4	0.0	0.0006	0.0	0.63	0.0	0.3
039253	6	49806	4000356	95	662	574	97.5	106.0	0.987	0.991	10.4	88.5	1.84	0.86	2.65	3.16	3.16	geo	33	30202.0	-1535.74	-2.95	0.2	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039253	6	49806	3999999	90	278	96	34.6	10.5	1.0	1.0	266.3	8.9	5.98	6.99	0.0	3.75	4.04	geo	14	7823.0	-2072.43	0.11	3.86	2	23	0.0005	0.1913	0.88	0.75	0.0	3.85
039253	10	49886	4000100	105	2643	1101	363.1	121.6	0.897	0.884	144.3	65.7	7.11	2.99	3.52	2.4	3.28	geo	129	27186.0	2275.92	-2.14	0.25	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000132	8	2310	2632	347.1	344.7	0.921	0.936	37.2	185.2	11.79	3.74	4.98	0.03	-2.05	pin	142	35275.0	2748.77	-5.53	-5.5	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000140	1	2830	2608	335.5	329.8	0.966	0.95	3.7	89.4	3.61	2.31	5.54	1.51	-10.34	pin	79	30855.0	343.39	-3.54	-2.04	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000164	131	1675	652	276.2	73.7	0.882	0.859	199.1	200.2	6.29	3.9	5.18	-1.75	0.62	cosel	131	14348.0	2360.1	-0.69	-2.44	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000107	3	1743	2570	270.7	345.2	0.76	0.776	111.3	80.9	8.52	6.94	3.78	-0.86	-2.94	pin	56	42187.0	-400.0	-0.67	-1.54	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000082	57	1781	2381	180.8	342.3	0.786	0.825	227.9	62.6	5.48	5.45	6.82	-1.16	-2.64	pin	57	21087.0	-317.45	-0.76	-1.91	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000170	155	857	1010	102.8	105.4	0.648	0.661	181.8	219.7	9.7	4.04	1.67	-1.75	-2.34	pin	129	27186.0	2275.92	0.23	-1.52	1	0	0.0001	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000146	70	655	3160	100.5	359.3	0.764	0.747	103.2	70.4	5.61	5.85	2.89	0.91	-3.82	pin	86	29914.0	672.14	-1.29	-0.37	0	0	0.0	0.0	0.0	0.0	0.0	0.0
