sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp1k	289832	10	7	3	1	0	0.06362	0.07180	0.07190	0.06843	0.13552	0.14023	1.24391	0.92318
mcp1k	290052	16		3		0		0.09845		2.03117		2.12963		18.30854
mcp1k	290201	9	0	0	1	1	0.04819	0.06324	0.01231	0.02702	0.06050	0.09026	0.84405	0.81855
mcp1k	290294	13	7	7	1	1	0.06883	0.04725	0.10432	0.03995	0.17316	0.08720	0.79600	0.85427
mcp1k	290316	10	0	0	1	1	0.08654	0.05889	0.01338	0.02693	0.09992	0.08582	0.76149	0.79176
mcp1k	290729	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	290844	3	0	0	1	1	0.08991	0.08571	0.03602	0.03790	0.12592	0.12360	0.71895	0.69751
mcp1k	291301	18	0	0	1	1	0.04713	0.09029	0.04748	0.04770	0.09461	0.13800	0.71570	0.57775
mcp1k	291345	12	0	0	1	1	0.06852	0.07247	0.01934	0.01684	0.08786	0.08931	0.39237	0.39475
mcp1k	291499	12	3	7	0	1	0.04991	0.00967	0.06024	0.05802	0.12727	0.06769	0.95836	0.93450
mcp1k	291570	26	7	7	1	1	0.07652	0.07919	0.02099	0.01091	0.09752	0.09009	0.76235	0.73824
mcp1k	291724	23		3		0		0.10106		0.15659		0.25765		3.07962
mcp1k	291768	18	0	0	1	1	0.09145	0.09002	0.01468	0.02262	0.10613	0.11264	0.62315	0.60035
mcp1k	292005	18	3	3	0	0	-0.00624	-0.03979	0.03623	0.03523	0.05465	0.03652	0.94468	0.97507
mcp1k	292027	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292406	6	3	3	0	0	0.01558	0.01587	0.04951	0.02780	0.06509	0.05294	0.88730	0.91531
mcp1k	292450	8	0	0	1	1	0.06722	0.05718	0.03400	0.03612	0.10122	0.09330	0.77786	0.75442
mcp1k	292577	12	3	3	0	0	0.01137	-0.01968	0.06360	0.07280	0.08691	0.05943	0.96074	0.97540
mcp1k	292687	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292797	27	0	0	1	1	0.02398	0.03058	0.04265	0.03839	0.06663	0.06897	0.72403	0.72557
mcp1k	313847	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	314507	23	0	0	1	1	0.07373	0.08649	0.06189	0.05003	0.13562	0.13653	0.83019	0.82003
mcp1k	315167	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	315409	16	0	0	1	1	0.00106	0.00359	0.05748	0.05968	0.05854	0.06327	0.78095	0.77755
mcp1k	315497	14	3	3	1	1	0.04110	0.04225	0.03655	0.04318	0.10179	0.10235	0.92727	0.92608
mcp1k	315849	11	3	2	0	0	0.03834	-0.03808	0.04881	0.06274	0.08716	0.03814	1.10030	0.97443
mcp1k	315849	17	0	0	1	1	0.08896	0.08017	0.02137	0.02178	0.11033	0.10195	0.30256	0.31484
mcp1k	316311	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	316553	11	3	3	0	0	-0.02025	-0.00661	0.02496	0.03265	0.05319	0.05961	0.96486	0.95064
mcp1k	316729	14	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.14530	1.62639
mcp1k	317543	15	0	3	1	0	0.04626	0.10287	0.06068	0.07019	0.10694	0.17306	0.81827	0.76078
mcp1k	317939	26	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	317939	30	3	3	0	0	0.10809	0.09602	0.12544	0.06228	0.23353	0.15830	0.64054	0.58329
mcp1k	318335	6	0	0	1	1	0.09536	0.06202	0.01511	0.03153	0.11047	0.09355	0.50879	0.52900
mcp1k	319039	26	3		0		-0.02000		0.04227		0.03230		1.05525	
mcp1k	319611	2	7	7	1	1	0.04995	0.06032	0.09064	0.10160	0.14059	0.16192	0.78858	0.71964
mcp1k	319809	20	0	0	1	1	0.09997	0.08955	0.05005	0.02961	0.15001	0.11915	0.72120	0.79226
mcp1k	321107	13	3	3	0	0	0.00344	-0.00563	0.04083	0.05979	0.04434	0.07058	0.92464	0.96595
mcp1k	321371	18	7	0	1	1	0.03595	0.03735	0.06006	0.04630	0.09602	0.08366	0.90518	0.88961
mcp1k	321525	5	0	3	1	0	0.02080	0.01103	0.03368	0.03048	0.05448	0.04151	0.82730	0.83181
mcp1k	321767	15	4	7	1	1	0.07638	0.07463	0.27817	0.30288	0.35454	0.37751	1.68710	1.39590
mcp1k	321789	7	7	7	1	1	0.06102	0.05365	0.05881	0.07844	0.11983	0.13209	0.89553	0.94280
mcp1k	346293	5	0	0	1	1	0.01541	0.03758	0.04046	0.03227	0.06057	0.06985	0.92117	0.89024
mcp1k	346293	9	0	3	1	0	0.09255	0.10456	0.02735	0.05507	0.11990	0.15963	1.76538	2.06874
mcp1k	347085	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348471	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348691	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348713	7	3	3	0	0	-0.03396	-0.04984	0.05807	0.05958	0.02410	0.02322	1.06346	1.02505
mcp1k	348845	7	3	3	0	0	-0.02477	-0.02879	0.05020	0.05068	0.05804	0.05501	0.98822	1.00471
mcp1k	349241	15	4	4	1	1	0.08966	0.09059	0.11217	0.12550	0.20183	0.21609	0.85505	0.89964
mcp1k	349879	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	349945	18	3	3	0	0	0.01260	0.01151	0.07642	0.05711	0.08902	0.06862	0.91885	0.92859
mcp1k	349945	26	3	3	0	0	0.03093	0.03742	0.04918	0.05032	0.08600	0.08775	0.92375	0.90369
mcp1k	350099	15	7	7	1	1	0.03231	0.03296	0.03834	0.03678	0.07065	0.06974	0.75851	0.78097
mcp1k	350121	2	3	3	0	0	-0.01668	-0.00362	0.07007	0.07738	0.05340	0.07377	0.90713	0.90877
mcp1k	350781	8	0	0	1	1	0.09599	0.08481	0.01599	0.01414	0.11198	0.09895	0.70853	0.73032
mcp1k	351617	20	0	0	1	1	0.08146	0.01577	0.01586	0.04877	0.09732	0.06455	0.71307	0.76024
mcp1k	351815	25	0	0	1	1	0.09949	0.09186	0.03033	0.03125	0.12982	0.12312	0.74518	0.75932
mcp1k	352123	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	353223	15	2	2	1	0	0.02408	nan	0.06365	nan	0.08773	nan	0.81314	nan
mcp1k	353487	3	0	0	1	1	0.05749	0.04642	0.02485	0.02881	0.08234	0.07522	0.75285	0.75958
mcp1k	353729	23	0	0	1	1	0.08950	0.09252	0.00856	0.01301	0.09806	0.10553	0.66755	0.66074
mcp1k	386354	4	0	0	1	1	0.07971	0.07987	0.02307	0.01421	0.10278	0.09408	0.72817	0.73999
mcp1k	386794	15	0	0	1	1	0.03957	0.00674	0.03918	0.05188	0.07875	0.05862	0.74324	0.76368
mcp1k	386838	16	0	0	1	1	0.08573	0.08737	0.01635	0.01451	0.10208	0.10188	0.40159	0.39510
mcp1k	387168	15	0	0	1	1	0.08638	0.08592	0.01270	0.02686	0.09908	0.11278	0.71378	0.73343
mcp1k	387850	15	7	4	1	1	0.08717	0.06719	0.03760	0.01937	0.12477	0.08657	0.68177	0.68748
mcp1k	388884	2	0	0	1	1	0.08867	0.09489	0.02976	0.02564	0.11843	0.12053	0.72859	0.73414
mcp1k	389544	13	0	7	1	1	0.03885	0.04073	0.03866	0.03704	0.07751	0.07777	0.41939	0.42136
mcp1k	389962	5	0	0	1	1	0.08988	0.08639	0.01694	0.01978	0.10682	0.10617	0.38770	0.38936
mcp1k	390006	4	0	0	1	1	0.08332	0.08794	0.03429	0.02894	0.11761	0.11689	0.70712	0.72139
mcp1k	390028	5	0	0	1	1	0.01487	0.04323	0.05059	0.04053	0.06545	0.08376	0.71153	0.71503
mcp1k	390182	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	390864	16	5	5	1	1	0.05112	0.00821	0.02984	0.05719	0.10961	0.06541	0.92100	0.87736
mcp1k	391238	25		3		0		0.10281		3.96605		4.06886		12.52880
mcp1k	391766	17	5	5	1	1	0.01773	0.01633	0.03981	0.03083	0.05754	0.05310	0.89504	0.91487
mcp1k	391766	25	7	2	1	0	0.09854	nan	0.09658	nan	0.19512	nan	1.46225	nan
mcp1k	392112	7	0	0	1	1	0.08421	0.08024	0.01822	0.01618	0.10244	0.09643	0.72622	0.71461
mcp1k	392184	18	0	0	1	1	0.06734	0.04959	0.02480	0.03698	0.09213	0.08657	0.70477	0.70846
mcp1k	392200	6	0	4	1	1	0.07525	0.02392	0.04252	0.03973	0.11778	0.06365	0.62639	0.67790
mcp1k	392338	14	0	0	1	1	0.06961	0.06345	0.01659	0.02466	0.08620	0.08811	0.75931	0.76592
mcp1k	392558	2	0	0	1	1	0.08316	0.08504	0.01468	0.01498	0.09785	0.10002	0.48505	0.47641
mcp1k	393542	22	0	0	1	1	0.03364	0.03177	0.04261	0.04317	0.07625	0.07494	0.72290	0.73738
mcp1k	393608	9	3	3	0	0	0.02781	-0.00011	0.02578	0.04025	0.05359	0.04014	0.90037	0.89226
mcp1k	394488	2	0	0	1	1	0.10570	0.08611	0.01673	0.02337	0.12243	0.10948	0.62052	0.62621
mcp1k	394532	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	394642	13	3	3	0	0	-0.01359	-0.00732	0.07442	0.07004	0.06843	0.06488	0.98341	0.95913
mcp1k	394796	24	0	0	1	1	0.08489	0.09648	0.08855	0.08724	0.17344	0.18372	0.55362	0.51819
mcp1k	394906	16	0	0	1	1	0.05681	0.08216	0.02167	0.02212	0.07848	0.10428	0.77124	0.73290
mcp1k	395148	10	0	0	1	1	0.06854	0.05879	0.01495	0.02249	0.08349	0.08128	0.74747	0.73761
mcp1k	395610	22	3	3	0	0	-0.00520	-0.01338	0.10288	0.06702	0.09768	0.05838	1.19912	1.03973
mcp1k	395610	28	3	3	0	0	-0.05009	-0.04044	0.03751	0.02869	0.03386	0.03416	0.99831	0.97297
mcp1k	397194	13	0	0	1	1	0.09385	0.09909	0.00931	0.00902	0.10316	0.10811	0.70075	0.68606
mcp1k	397392	13	0	5	1	1	0.08728	0.09176	0.04693	0.05689	0.13422	0.14865	0.76969	0.73907
mcp1k	397568	19	0	0	1	1	0.03877	0.07141	0.03831	0.02004	0.07708	0.09144	0.83160	0.80500
mcp1k	397722	18	3	3	0	0	-0.03217	-0.03882	0.06179	0.05972	0.03831	0.04227	1.03490	1.01595
mcp1k	397920	8	3	3	0	0	-0.01542	-0.01601	0.05348	0.05294	0.03806	0.03694	1.07115	1.06137
mcp1k	398238	13	0	0	1	1	0.10392	0.09673	0.02085	0.02513	0.12477	0.12186	0.69159	0.70017
mcp1k	398260	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	398414	18	3	3	0	0	-0.02064	0.00195	0.06928	0.03824	0.04863	0.04019	1.24739	1.14241
mcp1k	398690	18	3	3	0	0	0.01259	0.06001	0.04996	0.05279	0.07105	0.13645	1.06543	0.95397
mcp1k	398722	10	0	0	1	1	0.09737	0.08870	0.01273	0.01990	0.11010	0.10860	0.57000	0.57606
mcp1k	399042	14	0	0	1	1	0.04473	0.03012	0.04009	0.04633	0.08482	0.07645	0.67922	0.68317
mcp1k	399052	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	399052	19	3	3	0	0	-0.03914	-0.03559	0.05322	0.04533	0.01408	0.00974	0.66576	0.66965
mcp1k	399284	6	0	0	1	1	0.09190	0.08674	0.00869	0.01034	0.10059	0.09707	0.73588	0.73703
mcp1k	400174	8	0	0	1	1	0.09966	0.09458	0.01922	0.01727	0.11888	0.11185	0.71028	0.71092
mcp1k	400504	6	7	7	1	1	0.06602	0.07048	0.29476	0.32531	0.36078	0.39579	1.43356	1.59254
mcp1k	400636	6	3	3	0	0	0.00151	0.01152	0.04473	0.05556	0.05256	0.09498	1.06746	0.98987
mcp1k	401252	25	2	2	0	0	-0.04414	-0.04948	0.05663	0.06437	0.01248	0.01489	1.19002	1.18970
mcp1k	401450	17	0	0	1	1	0.10231	0.08699	0.02275	0.01246	0.12506	0.09946	0.73482	0.77432
mcp1k	401450	23	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	401824	3	0	0	1	1	0.07560	0.07945	0.03811	0.03075	0.11371	0.11020	0.47243	0.48141
mcp1k	402330	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	402484	21	0	0	1	1	0.09491	0.00035	0.01005	0.05065	0.10496	0.05099	0.69023	0.77432
mcp1k	402968	19	0	0	1	1	0.05716	0.09577	0.03100	0.03382	0.08816	0.12958	0.83091	0.85394
mcp1k	403958	3	0	0	1	1	0.02772	0.02964	0.02499	0.02403	0.05271	0.05367	0.88774	0.88495
mcp1k	404684	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	404816	5	0	0	1	1	0.05723	0.09630	0.02688	0.01174	0.08411	0.10805	0.72511	0.68860
mcp1k	405432	15	4	4	1	1	0.07007	0.06826	0.05056	0.04213	0.12063	0.11038	0.87288	0.88496
mcp1k	405740	14	3	5	0	1	0.01273	0.01860	0.03429	0.05360	0.04702	0.07220	0.89301	0.84373
mcp1k	406752	7	7	0	1	1	0.08816	0.07652	0.01892	0.06759	0.10708	0.14411	1.68225	0.79236
mcp1k	407148	15	4	4	1	1	0.00467	0.01320	0.03906	0.03805	0.05658	0.05125	0.93172	0.90851
mcp1k	407918	17	7	7	1	1	0.08295	0.06784	0.29625	0.18373	0.37921	0.25157	1.27776	1.10494
mcp1k	408028	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	408534	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	409084	12	0	0	1	1	0.07957	0.07455	0.01699	0.02385	0.09656	0.09840	0.41471	0.42156
mcp1k	409458	8	0	7	1	1	0.09954	0.09688	0.09286	0.12609	0.19240	0.22296	0.60261	0.62646
mcp1k	409546	9	3	3	0	0	-0.04430	-0.04536	0.07570	0.07854	0.03140	0.03318	0.53392	0.51715
mcp1k	409942	17	3	7	0	1	0.00000	0.02291	0.00000	0.01458	0.00000	0.03749	0.30639	0.34522
mcp1k	409942	23	3	3	0	0	-0.00874	0.01651	0.04729	0.04886	0.06615	0.10049	1.03589	1.00192
mcp1k	410008	35		7		1		0.07258		0.24948		0.32206		-0.70561
mcp1k	411460	6	3	0	0	1	-0.02137	0.09006	0.00000	0.07113	0.00000	0.16119	1.06263	1.32457
mcp1k	411790	13	0	0	1	1	0.00885	0.03747	0.05675	0.04123	0.06561	0.07870	0.56699	0.55815
mcp1k	411790	19	7	7	1	1	0.09283	0.09753	0.23359	0.44714	0.32642	0.54467	1.07915	1.42455
mcp1k	412692	13	0	3	1	0	0.00484	0.01356	0.02777	0.02440	0.03260	0.03796	0.55312	0.55059
mcp1k	486049	13	0	0	1	1	0.08251	0.05058	0.01213	0.02541	0.09464	0.07599	0.75367	0.77922
mcp1k	486687	20	4	7	1	1	0.07851	0.07985	0.15913	0.13311	0.23764	0.21296	0.72147	0.88116
mcp1k	486907	16	0	0	1	1	0.06735	0.06349	0.03037	0.02963	0.09772	0.09312	0.81346	0.79962
mcp1k	487633	3	0	0	1	1	0.08168	0.07273	0.06682	0.04327	0.14851	0.11600	0.79359	0.74664
mcp1k	488139	14	3	3	0	0	-0.04505	-0.04909	0.08305	0.07473	0.03801	0.02564	1.10202	1.11675
mcp1k	489327	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	489327	27	0		1		0.07135		0.01002		0.08137		0.32540	
mcp1k	489811	4	0	0	1	1	0.09124	0.07997	0.02340	0.02631	0.11464	0.10628	0.76713	0.78817
mcp1k	490361	20	4	7	1	1	0.01174	0.08585	0.03596	0.10447	0.04770	0.19033	0.68156	0.88182
mcp1k	490581	6	3	3	0	0	-0.01383	-0.01527	0.04693	0.04923	0.03311	0.03396	1.08361	1.08145
mcp1k	490977	17	3	3	0	0	-0.02918	-0.04623	0.06852	0.07440	0.04998	0.03711	0.97748	0.99298
mcp1k	490977	23	7	7	1	1	0.09881	0.09127	0.31782	0.24166	0.41663	0.33293	1.11699	0.93824
mcp1k	492649	20	3	3	0	0	0.00315	0.01608	0.04520	0.06307	0.08519	0.09764	0.98160	0.97806
mcp1k	492891	13	0	5	1	1	0.09332	0.10008	0.02575	0.04199	0.11907	0.14207	0.72643	0.65284
mcp1k	492913	15	3	3	0	0	0.03899	0.03919	0.02970	0.04877	0.06868	0.08796	1.11574	1.14812
mcp1k	493243	13	3	3	0	0	0.03677	0.01748	0.02299	0.02339	0.05976	0.04299	1.18399	1.09192
mcp2k	47036	12	0	0	1	1	0.09078	0.09580	0.00942	0.00846	0.10020	0.10426	0.68810	0.68181
mcp2k	47058	24	0	0	1	1	0.07143	0.10186	0.02415	0.01553	0.09559	0.11739	0.78951	0.74416
mcp2k	47212	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	23	7	3	1	0	0.07987	0.10142	0.12161	0.30144	0.20148	0.40286	0.72838	0.13348
mcp2k	47916	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	49657	19		3		0		0.10607		0.43157		0.53764		4.78602
mcp2k	49767	21	0	0	1	1	0.08202	0.08929	0.06227	0.09516	0.14429	0.18444	0.76816	0.83348
mcp2k	49789	16	0	0	1	1	0.09708	0.08460	0.04415	0.04550	0.14123	0.13010	0.72108	0.75261
mcp2k	49877	21	0	0	1	1	0.04318	0.03348	0.04167	0.04741	0.08485	0.08089	0.60969	0.60708
mcp2k	49984	4	3	3	0	0	-0.01512	0.00888	0.07415	0.06150	0.05903	0.07039	0.94891	0.93688
mcp2k	49987	8	3	3	0	0	0.00533	-0.00547	0.01752	0.05953	0.05777	0.07017	1.06814	1.03527
mcp2k	50270	18	0	0	1	1	0.04860	0.07414	0.02789	0.02332	0.07649	0.09745	0.29762	0.30332
mcp2k	50273	11	0	0	1	1	0.07440	0.08330	0.02055	0.02120	0.09495	0.10449	0.74318	0.72590
mcp2k	51153	19	0	0	1	1	0.07890	0.07240	0.01778	0.02166	0.09667	0.09406	0.81959	0.83322
mcp2k	51260	7	3	3	0	0	0.04584	-0.01619	0.06377	0.07709	0.12132	0.06696	0.95375	0.98928
mcp2k	51417	15	0	0	1	1	0.08699	0.07936	0.01351	0.01339	0.10050	0.09274	0.71693	0.72128
mcp2k	51546	16	2	3	0	0	nan	0.10020	nan	0.30876	nan	0.40896	nan	5.50333
mcp2k	51964	7	3	2	0	0	-0.04216	nan	0.11004	nan	0.06788	nan	1.02860	nan
mcp2k	52121	11	3	7	0	1	0.10938	0.07889	0.12068	0.07193	0.23007	0.15083	0.68888	0.76764
mcp2k	52220	14	3	3	0	0	-0.01006	-0.00785	0.04458	0.04458	0.06284	0.05827	0.96105	0.95098
mcp2k	52338	1	7	3	1	0	0.01242	0.04154	0.13037	0.13745	0.14279	0.17898	0.94120	0.98741
mcp2k	52352	24	7	3	1	0	0.09603	0.09607	0.11310	0.14152	0.20913	0.23758	1.19134	1.04682
mcp2k	52693	18	3	3	0	0	-0.08174	-0.09846	0.16785	0.12969	0.08611	0.03123	1.18987	1.02537
mcp2k	52693	29	3	7	0	1	-0.02762	0.05674	0.19420	0.03497	0.16658	0.11139	1.40318	0.91398
mcp2k	53111	25	0	0	1	1	0.05361	0.08670	0.03189	0.01453	0.08550	0.10123	0.73359	0.71278
mcp2k	53130	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	53658	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	54453	24	7	7	1	1	0.06199	0.06927	0.29979	0.43578	0.36178	0.50504	1.46797	1.63793
mcp2k	54475	20	3	3	0	0	-0.03188	-0.04108	0.07900	0.11026	0.04712	0.06917	0.91137	0.95179
mcp2k	54629	15	5	0	1	1	0.10112	0.09485	0.08861	0.05466	0.18973	0.14951	0.62090	0.66520
mcp2k	54629	20	3	3	0	0	-0.01981	-0.00184	0.04265	0.07466	0.06379	0.08096	0.99285	0.98603
mcp2k	54692	7	0	0	1	1	0.08201	0.08580	0.03080	0.02701	0.11281	0.11280	0.72906	0.73055
mcp2k	54882	2	0	0	1	1	0.05725	0.08400	0.03419	0.01873	0.09144	0.10272	0.76396	0.73814
mcp2k	55220	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	55278	13	3	3	0	0	-0.05396	-0.04935	0.08560	0.07843	0.03164	0.02908	1.11720	1.12578
mcp2k	55278	21	3	3	0	0	-0.02482	-0.05022	0.04444	0.08248	0.01962	0.03225	0.57502	0.49764
mcp2k	55322	18	7	3	1	0	0.04810	-0.00748	0.07261	0.06318	0.13161	0.07542	1.01129	0.98707
mcp2k	55322	25	2	0	0	1	nan	0.07780	nan	0.09953	nan	0.17733	nan	0.83350
mcp2k	55740	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	55770	10	0	0	1	1	0.08844	0.08550	0.02549	0.02605	0.11393	0.11155	0.71405	0.69294
mcp2k	56180	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56180	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56257	13	0	0	1	1	0.08774	0.08383	0.05818	0.06181	0.14593	0.14564	0.83561	0.85363
mcp2k	56466	17	3	3	0	0	0.09783	0.10503	0.49967	0.58350	0.59750	0.68853	2.35108	5.75299
mcp2k	56466	21	3	3	0	0	0.01417	0.00000	0.03794	0.00000	0.05211	0.00000	1.28894	0.60115
mcp2k	56862	8	0	0	1	1	0.02015	0.02404	0.05547	0.05468	0.07562	0.07872	0.69141	0.71008
mcp2k	56939	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56972	17	2	0	0	1	nan	0.11058	nan	0.04638	nan	0.15697	nan	0.79303
mcp2k	57764	7	0	0	1	1	0.10588	0.08121	0.02317	0.02693	0.12905	0.10814	0.60074	0.62894
mcp2k	58072	15	3	3	0	0	0.00171	0.01576	0.10848	0.07054	0.11018	0.08629	1.33029	1.16472
mcp2k	58787	11	0	0	1	1	0.10506	0.10404	0.02419	0.04283	0.12924	0.14687	0.62192	0.63929
mcp2k	66366	22	3	7	0	1	0.03405	0.04636	0.06054	0.09599	0.11784	0.14234	0.99301	0.92085
mcp2k	66718	11	0	3	1	0	0.01450	-0.00361	0.03362	0.07026	0.08479	0.07980	0.94986	0.99027
mcp2k	67026	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67868	24	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50107	0.70964
mcp2k	67898	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67928	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67942	22	3	0	0	1	0.01282	0.07406	0.04349	0.06343	0.09493	0.13749	1.01904	0.91888
mcp2k	68308	6	3	7	0	1	-0.04043	0.05844	0.08425	0.06191	0.04382	0.12035	0.99275	0.87993
mcp2k	68748	11	2	4	0	1	nan	0.03820	nan	0.01238	nan	0.05057	nan	1.82381
mcp2k	68748	13	7	7	1	1	0.05488	0.06276	0.13283	0.14229	0.18771	0.20505	0.94115	0.89327
mcp2k	68830	11	7	7	1	1	0.05921	0.00371	0.07018	0.06431	0.12940	0.06802	0.80468	0.85069
mcp2k	69072	10	0	0	1	1	0.09901	0.09573	0.13912	0.15835	0.23813	0.25408	0.91442	0.86579
mcp2k	69144	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	69152	5	3	3	0	0	-0.03344	-0.03082	0.06776	0.06284	0.03432	0.03221	1.18724	1.04231
mcp2k	69232	20	7	0	1	1	0.09675	0.10363	0.14436	0.04727	0.24111	0.15090	0.71123	0.78781
mcp2k	69556	18	3	3	0	0	0.02058	0.00000	0.02174	0.00000	0.04232	0.00000	0.23586	0.18481
mcp2k	69618	12	0	0	1	1	0.09957	0.09559	0.01947	0.01704	0.11904	0.11262	0.70832	0.72355
mcp2k	69922	9	0	0	1	1	0.03177	0.02374	0.03488	0.05327	0.06665	0.07701	0.81204	0.79287
mcp2k	69922	14	3	3	0	0	0.10308	0.09770	0.28405	0.22562	0.38713	0.32332	2.60531	2.27447
mcp2k	69926	4	0	0	1	1	0.06399	0.09398	0.02365	0.00899	0.08765	0.10297	0.75735	0.71822
mcp2k	70010	8	7	7	1	1	0.00102	0.01934	0.05465	0.05031	0.05567	0.06965	0.89565	0.87876
mcp2k	70084	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	70124	18	0	2	1	0	0.06862	nan	0.08222	nan	0.15084	nan	0.90894	nan
mcp2k	70178	22		3		0		-0.04150		1.21172		1.17022		-13.37383
mcp2k	70178	23	3	0	0	1	0.00000	0.02090	0.00000	0.01581	0.00000	0.03671	0.27491	0.25149
mcp2k	70222	12	3	3	0	0	-0.03738	-0.04600	0.05955	0.06463	0.02217	0.01863	0.58596	0.57664
mcp2k	70442	14	0	0	1	1	0.09800	0.09352	0.02183	0.03006	0.11983	0.12358	0.72223	0.73283
mcp2k	70472	16	5	3	1	0	0.04380	0.00863	0.04074	0.03235	0.08455	0.08886	1.12546	0.97385
mcp2k	70574	15	0	0	1	1	0.07473	0.07516	0.01856	0.02030	0.09329	0.09546	0.40797	0.39616
mcp2k	70713	25	2	2	0	0	-0.04246	-0.04816	0.11709	0.12543	0.07463	0.07727	0.98419	0.99366
mcp2k	70744	18	0	0	1	1	0.05751	0.07807	0.05665	0.06336	0.11416	0.14144	0.62345	0.57841
mcp2k	70766	21	3	7	0	1	-0.01234	0.03091	0.04583	0.05640	0.03349	0.08731	0.81744	0.76242
mcp2k	70766	27	7	7	1	1	0.08332	0.08883	0.03385	0.04454	0.11717	0.13337	0.73367	0.74781
mcp2k	70816	9	0	0	1	1	0.02075	0.04743	0.03208	0.03437	0.05283	0.08180	0.76697	0.72301
mcp2k	71022	16	3	3	0	0	0.00298	0.03778	0.07255	0.11769	0.08552	0.15548	1.01587	0.95527
mcp2k	71022	28	7	3	1	0	0.09519	0.01842	0.46738	0.13899	0.56257	0.15741	-2.77341	1.92477
mcp2k	71092	4	7	3	1	0	0.02742	-0.00387	0.05976	0.05515	0.08718	0.05128	0.81381	0.89099
mcp2k	71466	9	0	0	1	1	0.03028	0.06091	0.04249	0.02251	0.07277	0.08343	0.79725	0.76042
mcp2k	71558	14	0	0	1	1	0.08691	0.09427	0.01532	0.02079	0.10223	0.11506	0.75446	0.72664
mcp2k	71681	12	0	0	1	1	0.01815	0.04478	0.04804	0.01770	0.06619	0.06248	0.68344	0.67129
mcp2k	71778	21	7	7	1	1	0.03382	0.04752	0.07094	0.05952	0.10476	0.10704	0.87706	0.86774
mcp2k	72055	14	4	2	1	0	0.01910	nan	0.08665	nan	0.10576	nan	0.87283	nan
mcp2k	72092	23	0	0	1	1	0.07863	0.08768	0.00987	0.01024	0.08850	0.09791	0.70148	0.68670
mcp2k	72099	12	5	0	1	1	0.09723	0.09655	0.04027	0.03709	0.13750	0.13364	0.72363	0.72261
mcp2k	72196	8	3	3	0	0	0.02442	0.00491	0.07510	0.05343	0.10502	0.07997	0.97306	0.96114
