event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
137238	1	144	17	515	1908.3	0.3543	0.34073	0.048544	0	0.21375	0.01165	0.52403	1	0.76022	3616	0.025243	0.15728	0.0038835	0.0038835	0.24657	0.0058252	0	515	0.0060241	0.002008	0.2678	0.0060241	0.03301	498	0.0058366	0	0.26544	0.0058366	0.0019417	514
138009	1	12	35	597	2591.7	0.23274	0.34853	0.077052	0	0.30941	0.050251	2.3151	6	0.76655	4924	0.072027	0.28308	0.015075	0.01005	0.26562	0	0	597	0.051813	0.037997	0.24918	0	0.030151	579	0.013445	0.0067227	0.239	0	0.0033501	595
163543	1	14	51	689	3113.7	0.27076	0.37004	0.078374	0.01016	0.36399	0.050798	0.96348	3	0.82351	4981	0.065312	0.29898	0.017417	0.013062	0.24008	0	0	689	0.048601	0.033873	0.26712	0	0.014514	679	0.010511	0.0075075	0.24353	0	0.033382	666
168596	1	14	50	852	4220.4	0.28952	0.44451	0.16315	0.015258	0.45159	0.08216	2.8433	12	0.61226	8544	0.12207	0.29577	0.052817	0.035211	0.24761	0	0	852	0.058753	0.038369	0.26821	0	0.021127	834	0.033058	0.01771	0.2657	0	0.0058685	847
172230	1	5	36	776	2332.6	0.27642	0.32461	0.13531	0.0090206	0.41428	0.051546	4.7158	11	0.67265	8180	0.11082	0.30284	0.023196	0.012887	0.2553	0	0	776	0.039948	0.023196	0.23528	0	0	776	0.029289	0.019526	0.22566	0	0.076031	717
174637	1	9	29	520	2957.8	0.26124	0.34374	0.069231	0	0.30756	0.032692	1.6904	5	0.84567	3336	0.078846	0.33846	0.0038536	0.0038536	0.25207	0.011561	0.0019231	519	0.021154	0.015385	0.24861	0	0	520	0.0096339	0.0057803	0.22416	0	0.0019231	519
196649	1	11	22	847	3147.5	0.29896	0.57028	0.13459	0.011806	0.53812	0.069658	6.9898	22	0.58295	10793	0.15702	0.23259	0.023613	0.010626	0.27925	0	0	847	0.051948	0.034238	0.26035	0	0	847	0.043103	0.030788	0.26064	0	0.041322	812
214469	1	16	46	1092	3617.9	0.3842	0.52706	0.17216	0.015568	0.45867	0.068681	4.4225	16	0.60405	11548	0.13278	0.25458	0.052198	0.032967	0.25125	0	0	1092	0.051921	0.026999	0.28096	0	0.11813	963	0.034039	0.015639	0.25858	0	0.0045788	1087
219295	1	15	38	825	3203.6	0.31621	0.41391	0.087273	0.0024242	0.33779	0.04	4.058	13	0.75023	6246	0.12364	0.20848	0.026667	0.020606	0.27401	0	0	825	0.029091	0.019394	0.26676	0	0	825	0.019512	0.012195	0.25132	0	0.0060606	820
234638	1	10	54	762	4590.4	0.29508	0.33863	0.057743	0.0065617	0.27293	0.051181	1.3071	6	0.71892	5550	0.064304	0.26115	0.019685	0.01706	0.25168	0.0026247	0	762	0.018373	0.014436	0.2703	0.0026247	0	762	0.031704	0.027741	0.24758	0.002642	0.0065617	757
235435	1	2	10	260	867.64	0.39607	0.4611	0.12692	0	0.34958	0.061538	3.4577	3	0.65999	2687	0.11154	0.20385	0.023077	0.015385	0.26144	0.0076923	0	260	0.04898	0.032653	0.26808	0.0081633	0.057692	245	0.038462	0.011538	0.26646	0.0076923	0	260
239794	1	2	51	943	3065.8	0.33924	0.56767	0.13468	0.0021209	0.44863	0.067869	1.9571	6	0.6115	11090	0.061506	0.2842	0.030753	0.027572	0.28124	0	0	943	0.044539	0.034995	0.25157	0.0042418	0	943	0.0186	0.012035	0.24638	0	0.030753	914
246579	1	19	44	831	4021.7	0.30354	0.43753	0.142	0.0072202	0.47873	0.063779	3.7297	15	0.54116	10760	0.12154	0.27557	0.040915	0.016847	0.25358	0	0	831	0.052891	0.02583	0.27067	0	0.021661	813	0.05	0.029487	0.22771	0	0.061372	780
256587	1	11	83	1708	8787.2	0.32842	0.4468	0.13876	0.0081967	0.45667	0.0363	4.4382	39	0.44898	30195	0.16218	0.29918	0.029274	0.016979	0.26123	0	0	1708	0.024852	0.015385	0.25509	0	0.010539	1690	0.023697	0.007109	0.23989	0	0.01171	1688
267597	1	5	62	842	4594	0.23376	0.33247	0.054632	0	0.21111	0.046318	1.0884	5	0.83836	6176	0.041568	0.24941	0.039192	0.028504	0.25116	0	0	842	0.024941	0.015439	0.27193	0	0	842	0.028743	0.019162	0.2455	0	0.0083135	835
268067	1	15	22	536	1611.7	0.092964	0.30254	0.06903	0	0.24978	0.018657	0.62045	1	0.93922	3637	0.022388	0.22015	0.0074627	0.0037313	0.23779	0	0	536	0.016791	0.014925	0.27779	0	0	536	0.0074906	0.0018727	0.23038	0	0.0037313	534
268784	1	13	44	834	3962.7	0.38788	0.37764	0.073141	0	0.25695	0.01199	1.0094	4	0.8189	6293	0.038369	0.25899	0.0095923	0.0035971	0.24641	0	0	834	0.019185	0.0083933	0.27262	0	0	834	0.0060024	0.0012005	0.24142	0	0.001199	833
269774	1	87	74	1241	6865.8	0.15091	0.41277	0.096696	0.0024174	0.38163	0.053183	1.7478	12	0.79297	9596	0.08058	0.31185	0.032232	0.020951	0.26227	0	0	1241	0.050448	0.030919	0.27557	0.0040683	0.0096696	1229	0.016935	0.0048387	0.25098	0	0.0008058	1240
271851	1	23	40	852	3387.9	0.41119	0.47971	0.12324	0.0035211	0.4628	0.053991	4.4275	15	0.44128	10302	0.12559	0.24178	0.029343	0.015258	0.27339	0.0023474	0	852	0.059355	0.034839	0.27212	0	0.090376	775	0.032028	0.013049	0.237	0.0023725	0.010563	843
342199	1	20	30	598	2556	0.27564	0.41846	0.085284	0	0.35592	0.041806	1.565	4	0.83816	4047	0.073579	0.29097	0.018395	0.006689	0.25661	0	0	598	0.031987	0.020202	0.25439	0	0.006689	594	0.027073	0.018613	0.24921	0	0.011706	591
350186	1	6	27	298	1440.4	0.28606	0.30762	0.11409	0	0.35709	0.020134	1.3885	2	0.63195	3244	0.050336	0.35906	0.0067114	0	0.2637	0	0	298	0.02381	0.020408	0.27702	0	0.013423	294	0.010067	0	0.22914	0	0	298
360535	1	7	33	861	2909.1	0.31082	0.54382	0.12427	0.017422	0.42874	0.041812	5.5	16	0.50917	10744	0.15215	0.25668	0.030197	0.017422	0.27882	0	0	861	0.04065	0.018583	0.26594	0	0	861	0.026869	0.0081776	0.26055	0	0.0058072	856
389538	1	11	35	977	3895.2	0.32476	0.29507	0.027636	0	0.16521	0.016377	0.25673	1	0.89877	6135	0.01433	0.13613	0.018424	0.0081883	0.25946	0	0	977	0.013374	0.0072016	0.25411	0	0.0051177	972	0.0051493	0.0041195	0.25625	0	0.0061412	971
400474	1	18	55	806	3994.4	0.29163	0.3491	0.099256	0.0074442	0.34159	0.048387	1.7525	7	0.73077	6709	0.064516	0.29404	0.014888	0.0074442	0.27612	0	0	806	0.039702	0.032258	0.26589	0	0	806	0.026087	0.013665	0.23678	0	0.0012407	805
422851	1	1	50	567	3043.7	0.43123	0.37823	0.089947	0.005291	0.39141	0.068783	3.2855	10	0.6778	4841	0.15168	0.35097	0.029982	0.0194	0.24698	0	0	567	0.068783	0.054674	0.30626	0.0017637	0	567	0.035336	0.0088339	0.18916	0	0.0017637	566
423981	1	12	33	781	3417.2	0.28656	0.44013	0.047375	0	0.27937	0.024328	2.3411	8	0.76312	6755	0.06146	0.25992	0.021767	0.0076825	0.24443	0	0	781	0.025674	0.012837	0.25497	0	0.0025608	779	0.011704	0.006502	0.24359	0	0.015365	769
433451	1	4	89	1221	6869.4	0.25957	0.42509	0.11876	0.005733	0.37054	0.054873	3.2026	22	0.64312	11693	0.1122	0.3145	0.052416	0.033579	0.27313	0	0	1221	0.0329	0.022511	0.25617	0	0.054054	1155	0.022425	0.0074751	0.23579	0	0.013923	1204
437699	1	11	43	657	3791.8	0.1473	0.30783	0.041096	0	0.30127	0.016743	0.52746	2	0.7053	5945	0.035008	0.25723	0.016743	0.010654	0.25773	0	0	657	0.013699	0.0076104	0.24587	0	0	657	0.013783	0.0045942	0.24132	0	0.0060883	653
444187	1	20	7	541	1134	0.24437	0.49885	0.064695	0	0.18245	0.029575	6.1726	7	0.89323	3546	0.096118	0.07024	0.0073937	0.0036969	0.24409	0	0	541	0.033457	0.020446	0.2736	0	0.0055453	538	0.024254	0.018657	0.25767	0	0.0092421	536
447477	1	11	36	490	3736.8	0.26236	0.27343	0.089796	0.0061224	0.36167	0.053061	1.8733	7	0.52743	5518	0.077551	0.33265	0.028571	0.020408	0.24868	0.0020408	0	490	0.036735	0.018367	0.25025	0.0020408	0	490	0.040984	0.022541	0.24292	0.0020492	0.0040816	488
469665	1	15	25	371	1911.1	0.28169	0.40783	0.12938	0	0.42731	0.021563	1.5698	3	0.58933	4162	0.043127	0.28841	0.016484	0.013736	0.24694	0	0.018868	364	0.01626	0.0054201	0.26556	0	0.0053908	369	0.01084	0.00271	0.24499	0	0.0053908	369
489330	1	4	24	827	2277.4	0.27986	0.33263	0.16082	0.01451	0.3884	0.025393	6.1474	14	0.67227	10081	0.10157	0.24063	0.019347	0.0096735	0.24412	0	0	827	0.029021	0.012092	0.27056	0	0	827	0.01697	0.0048485	0.25238	0	0.0024184	825
