event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
137238	1	144	17	548	1748.7	0.30484	0.33539	0.038321	0	0.22077	0.010949	1.7156	3	0.80586	3616	0.041971	0.16058	0.0091241	0.0036496	0.24693	0.0054745	0	548	0.0093985	0.0018797	0.26441	0.0056391	0.029197	532	0.012821	0	0.24525	0.0054945	0.0036496	546
138009	1	12	35	553	2564.7	0.23377	0.33981	0.068716	0	0.29307	0.019892	1.9495	5	0.75673	4924	0.065099	0.23689	0.009058	0.0036232	0.26497	0	0.0018083	552	0.020561	0.014953	0.25382	0	0.03255	535	0.0072464	0.0018116	0.24001	0	0.0018083	552
163543	1	14	50	657	2959.1	0.27449	0.37003	0.068493	0	0.30042	0.028919	2.3656	7	0.84212	4951	0.054795	0.3105	0.024353	0.012177	0.25468	0	0	657	0.024502	0.016845	0.26967	0	0.0060883	653	0.006462	0.0016155	0.26638	0	0.057839	619
168596	1	14	49	971	4421.2	0.27414	0.4392	0.14624	0.012358	0.4287	0.049434	4.976	22	0.68287	8543	0.16478	0.28424	0.032956	0.023687	0.2663	0	0	971	0.057652	0.016771	0.25177	0	0.017508	954	0.029076	0.010384	0.2616	0	0.0082389	963
172230	1	5	37	734	2304.6	0.32298	0.33798	0.11853	0	0.43359	0.047684	3.0374	7	0.6581	8262	0.073569	0.29155	0.038147	0.031335	0.28872	0	0	734	0.023161	0.013624	0.24557	0	0	734	0.014993	0.0044978	0.25211	0	0.091281	667
174637	1	9	29	489	2800.3	0.28539	0.34252	0.051125	0	0.27427	0.02454	1.0713	3	0.82695	3336	0.059305	0.30879	0.012295	0.0040984	0.24853	0.012295	0.002045	488	0.006135	0.006135	0.23037	0	0	489	0.012295	0.0040984	0.25472	0	0.002045	488
196649	1	11	22	859	3456.6	0.31579	0.58664	0.1688	0.010477	0.54572	0.043073	6.9433	24	0.57629	10797	0.18393	0.29919	0.020955	0.011641	0.25035	0	0	859	0.048894	0.023283	0.24345	0	0	859	0.017199	0.009828	0.25825	0	0.052386	814
214469	1	16	45	1200	3565.2	0.32865	0.5125	0.18	0.01	0.45746	0.045833	3.9268	14	0.70716	11670	0.11083	0.2225	0.024167	0.0083333	0.25521	0	0	1200	0.031853	0.021236	0.27674	0	0.13667	1036	0.036789	0.023411	0.25961	0	0.0033333	1196
219295	1	15	38	793	3245.8	0.31616	0.40134	0.11602	0.0075662	0.35187	0.029004	4.0051	13	0.7634	6246	0.10088	0.24086	0.013871	0.0088272	0.24935	0	0	793	0.030265	0.018916	0.25521	0	0	793	0.011378	0.0012642	0.23754	0	0.0025221	791
234638	1	10	53	805	4820.2	0.25706	0.32874	0.091925	0.0074534	0.27859	0.042236	0.82984	4	0.77418	5535	0.049689	0.26832	0.0099379	0.0086957	0.25033	0.0012422	0	805	0.024845	0.013665	0.25798	0.0012422	0	805	0.026217	0.02372	0.24334	0.0012484	0.0049689	801
235435	1	2	9	265	898.73	0.31615	0.42321	0.13585	0.0037736	0.44521	0.018868	4.4507	4	0.75859	2640	0.09434	0.20755	0.0037736	0.0037736	0.26728	0.0037736	0	265	0.011952	0	0.24846	0.0039841	0.05283	251	0.018868	0.011321	0.24368	0.0037736	0	265
239794	1	2	52	968	3267.8	0.34667	0.5632	0.1405	0.0020661	0.43486	0.042355	3.6722	12	0.62827	11098	0.094008	0.27996	0.021694	0.018595	0.26081	0	0	968	0.022727	0.016529	0.2642	0.0041322	0	968	0.016824	0.0084122	0.26555	0	0.017562	951
246579	1	19	43	944	4671.1	0.27635	0.42867	0.15784	0	0.48549	0.040254	5.5661	26	0.57792	10688	0.17691	0.29555	0.016949	0.0042373	0.24039	0	0	944	0.040992	0.015102	0.27243	0	0.018008	927	0.046566	0.027939	0.26947	0	0.090042	859
256587	1	11	84	1909	9257.7	0.31218	0.44814	0.13253	0.0073337	0.46643	0.039288	4.8608	45	0.49066	30203	0.17915	0.3012	0.022001	0.016239	0.25712	0	0	1909	0.025357	0.014791	0.2624	0	0.0083814	1893	0.02529	0.010011	0.24534	0	0.0057622	1898
267597	1	5	62	871	4752.4	0.18364	0.34114	0.063146	0	0.21097	0.019518	1.4729	7	0.88805	6176	0.045924	0.24914	0.016073	0.010333	0.25811	0	0	871	0.011481	0.0057405	0.25723	0	0	871	0.0080925	0.0046243	0.23823	0	0.0068886	865
268067	1	15	22	532	1642.7	0.089724	0.29278	0.06203	0	0.21973	0.0075188	0.60874	1	0.90091	3637	0.0056391	0.19737	0.0018797	0	0.24946	0	0	532	0.013158	0.0075188	0.26318	0	0	532	0.0018904	0	0.25136	0	0.0056391	529
268784	1	13	43	871	3732	0.3656	0.3585	0.075775	0	0.25923	0.010333	1.3398	5	0.85145	6277	0.037887	0.26521	0.0068886	0.0034443	0.25068	0	0	871	0.014925	0.0068886	0.27248	0	0	871	0.0057471	0	0.24417	0	0.0011481	870
269774	1	87	77	1186	6849.9	0.18828	0.41126	0.092749	0.0025295	0.41501	0.038786	1.3139	9	0.76111	9677	0.069983	0.32209	0.01602	0.010118	0.25073	0	0	1186	0.041561	0.023749	0.27913	0.0042409	0.0059022	1179	0.016863	0.0059022	0.24568	0	0	1186
271851	1	23	39	863	3436.2	0.36333	0.4654	0.11124	0.0023175	0.44515	0.052144	3.4922	12	0.50616	10375	0.089224	0.23638	0.01854	0.010429	0.25793	0.0011587	0	863	0.067839	0.038945	0.26923	0	0.077636	796	0.013986	0.0081585	0.25418	0.004662	0.0057937	858
342199	1	20	31	621	2563.4	0.24473	0.41824	0.05153	0	0.28774	0.016103	2.3407	6	0.88978	4068	0.057971	0.2657	0.012882	0.0016103	0.24431	0	0	621	0.02107	0.011345	0.26453	0	0.0064412	617	0.013051	0.0065253	0.26693	0	0.012882	613
350186	1	6	27	309	1454	0.22256	0.29113	0.074434	0	0.35204	0.032362	1.3756	2	0.69458	3244	0.064725	0.32039	0.012945	0.012945	0.22548	0	0	309	0.016393	0.013115	0.24847	0	0.012945	305	0.029126	0.012945	0.22446	0	0	309
360535	1	7	35	819	2559.4	0.32095	0.55328	0.12698	0.014652	0.42462	0.041514	7.8144	20	0.5358	10764	0.15385	0.24176	0.031746	0.013431	0.25768	0.001221	0	819	0.042735	0.02442	0.24758	0.001221	0	819	0.017199	0.0061425	0.24657	0.0012285	0.006105	814
389538	1	19	35	946	3812.3	0.24546	0.29526	0.027484	0	0.12494	0.012685	0	0	0.87908	6135	0.0073996	0.12896	0.0073996	0.0052854	0.24506	0	0	946	0.012752	0.0074389	0.25997	0	0.0052854	941	0.0031983	0.0010661	0.24658	0	0.0084567	938
400474	1	18	55	824	4170.3	0.27159	0.35038	0.081311	0	0.31182	0.033981	1.4387	6	0.69402	6709	0.080097	0.28519	0.015777	0.0097087	0.2708	0	0	824	0.01699	0.010922	0.24052	0	0	824	0.025547	0.013382	0.25026	0	0.0024272	822
422851	1	1	51	649	3200.1	0.31824	0.36858	0.10632	0.009245	0.39723	0.064715	2.4999	8	0.74277	4869	0.10324	0.34515	0.01849	0.012327	0.26693	0	0	649	0.063174	0.043143	0.26895	0	0	649	0.03858	0.018519	0.21914	0	0.0015408	648
423981	1	12	33	760	3419.5	0.30588	0.40657	0.053947	0	0.2227	0.023684	1.7546	6	0.70735	6755	0.051316	0.21184	0.011842	0.0052632	0.25702	0	0	760	0.022398	0.017128	0.24859	0	0.0013158	759	0.0093708	0.0013387	0.2485	0	0.017105	747
433451	1	4	87	1162	6408.1	0.26829	0.40982	0.10241	0.0025818	0.32199	0.049053	2.3408	15	0.66918	11685	0.10671	0.28399	0.033563	0.018072	0.26441	0.00086059	0	1162	0.028285	0.019161	0.26136	0.00091241	0.056799	1096	0.036554	0.013055	0.25713	0.00087032	0.011188	1149
437699	1	11	43	702	3980	0.14056	0.30749	0.04416	0	0.28527	0.017094	0.50251	2	0.74489	5945	0.02849	0.27778	0.014245	0.005698	0.24174	0	0	702	0.018519	0.0071225	0.26068	0	0	702	0.017192	0.010029	0.24742	0	0.005698	698
444187	1	20	7	456	990.83	0.25841	0.49964	0.054825	0	0.12479	0.02193	0	0	0.86874	3546	0.002193	0.076754	0.004386	0.004386	0.24842	0	0	456	0.017778	0.011111	0.23422	0	0.013158	450	0.019912	0.017699	0.25867	0	0.0087719	452
447477	1	11	37	537	3712.2	0.23163	0.26027	0.07635	0	0.3419	0.024209	1.3469	5	0.56347	5766	0.091248	0.34264	0.014898	0.0055866	0.26736	0.0018622	0	537	0.011173	0.0037244	0.26258	0.0018622	0	537	0.032015	0.013183	0.25434	0.0018832	0.011173	531
469665	1	15	23	383	1878.3	0.30198	0.36622	0.091384	0	0.42423	0.02611	1.5972	3	0.65968	4115	0.057441	0.29243	0.015957	0.010638	0.27062	0	0.018277	376	0.020888	0.010444	0.26056	0	0	383	0.010471	0.0052356	0.23609	0	0.002611	382
489330	1	4	24	899	2504.7	0.29024	0.32277	0.1257	0	0.46636	0.027809	6.7872	17	0.6551	10081	0.12792	0.25028	0.022247	0.012236	0.25961	0	0	899	0.021135	0.016685	0.26136	0	0	899	0.021182	0.0044593	0.2565	0	0.0022247	897
