event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
52693	1	18	17	600	2265.9	0.22595	0.32127	0.11333	0.063333	0.12204	0.14	0.44133	1	0.99224	2829	0.013333	0.061667	0.0033333	0.0033333	0.2671	0.01	0	600	0.001675	0.0033501	0.25331	0.011725	0.005	597	0.13833	0.12167	0.16406	0.023333	0	600
52715	0																																		
52759	1	16	7	66	1927.3	0.0065984	0.12929	0.045455	0	0.15669	0	0	0	0.99419	339	0	0.21212	0	0	0.191	0	0	66	0	0	0.22759	0	0	66	0	0	0.1793	0	0	66
52880	0																																		
53001	0																																		
53111	0																																		
53130	1	8	3	108	184.71	0.18025	0.3752	0.055556	0	0.23304	0	5.4139	1	0.84806	829	0.055556	0.12037	0	0	0.22504	0	0	108	0	0	0.27201	0	0.77778	24	0	0	0.25569	0	0	108
53196	0																																		
53342	0																																		
53474	0																																		
53584	0																																		
53658	1	15	8	219	1229.2	0.24387	0.080494	0	0	0.0716	0	0	0	0.94509	1173	0	0.09589	0	0	0.26176	0	0	219	0	0	0.23035	0.0046512	0.018265	215	0	0	0.26205	0	0.077626	202
53749	0																																		
53790	0																																		
53793	1	37	6	810	2313.8	0.22942	0.16208	0.0098765	0	0.085177	0.0012346	0.43218	1	0.89126	4585	0.0074074	0.04321	0	0	0.23236	0	0	810	0.0038511	0.0012837	0.27267	0	0.038272	779	0	0	0.2318	0	0.0024691	808
53848	0																																		
53881	1	12	5	165	502.11	0.026525	0.031536	0.030303	0	0.19955	0	1.9916	1	0.49003	2281	0.030303	0.078788	0	0	0.22708	0	0.012121	163	0	0	0.24859	0	0	165	0	0	0.23551	0	0	165
53944	0																																		
53980	0																																		
54068	0																																		
54156	0																																		
54255	0																																		
54332	1	16	45	787	4404.4	0.26466	0.25796	0.050826	0	0.25082	0.031766	0.68114	3	0.66388	6992	0.041931	0.24269	0.012706	0.0076239	0.24235	0.0025413	0	787	0.029374	0.014049	0.25745	0.0025543	0.0050826	783	0.025608	0.010243	0.24556	0.0025608	0.0076239	781
54450	0																																		
54453	1	22	38	411	2915.9	0.09496	0.19352	0.0097324	0	0.18982	0.0048662	1.3718	4	0.90774	2262	0.065693	0.27251	0.012165	0.0048662	0.21828	0	0	411	0.0048662	0	0.24827	0	0	411	0.0097324	0	0.21574	0	0	411
54464	0																																		
54475	1	20	5	154	1093.1	0.079438	0.30325	0.025974	0	0.17211	0.0064935	0	0	0.86729	1110	0	0.084416	0	0	0.24886	0.0064935	0	154	0	0	0.22156	0.0064935	0	154	0.0064935	0	0.23434	0.0064935	0	154
54508	1	10	6	60	295.55	0.034035	0.34523	0.05	0	0.17268	0.11667	0	0	0.97553	366	0	0.16667	0	0	0.17207	0	0	60	0.1	0.066667	0.29485	0	0	60	0.05	0.05	0.23146	0	0	60
54629	1	20	4	202	654.97	0.39681	0.30646	0	0	0.07174	0	0	0	0.96445	1041	0	0.024752	0	0	0.25248	0	0	202	0.005	0	0.24532	0	0.009901	200	0	0	0.15352	0	0	202
54640	0																																		
54692	0																																		
54706	0																																		
54717	0																																		
54882	0																																		
55154	0																																		
55220	1	17	3	96	717.76	0.050504	0.045652	0	0	0.16062	0	0	0	0.96882	562	0	0.11458	0	0	0.26091	0	0	96	0	0	0.23202	0	0	96	0	0	0.2138	0	0	96
55278	1	21	6	316	1488.4	0.013383	0.2637	0	0	0.066095	0.0063291	0	0	0.90859	1976	0	0.050633	0.0063291	0.0063291	0.23366	0.0063291	0	316	0	0	0.27105	0.0063291	0	316	0	0	0.21116	0.0063291	0	316
55286	0																																		
55322	1	18	7	423	1277.1	0.50197	0.19928	0.0070922	0	0.11917	0.0070922	0.78303	1	0.99648	2392	0.016548	0.06383	0	0	0.24968	0	0.0047281	421	0.0077121	0.0077121	0.26542	0	0.080378	389	0	0	0.25847	0	0.0094563	419
55377	0																																		
55443	1	7	23	97	4229.7	0.041871	0.017035	0	0	0.11961	0	0.23642	1	0.97797	312	0.041237	0.46392	0	0	0.26531	0	0	97	0	0	0.19246	0	0.041237	93	0	0	0.13095	0	0	97
55542	1	5	3	468	1328.7	0.26704	0.34961	0.021368	0	0.15291	0.0064103	1.5052	2	0.97894	2726	0.027778	0.044872	0	0	0.2597	0	0	468	0.0044543	0.0044543	0.24509	0	0.040598	449	0.0043011	0.0021505	0.24342	0	0.0064103	465
55740	1	17	18	641	2794.3	0.10046	0.25604	0.01248	0.0062402	0.14533	0.015601	0.71575	2	0.97777	3484	0.017161	0.084243	0.014151	0.0015723	0.24952	0	0.0078003	636	0.020867	0.011236	0.27796	0	0.028081	623	0.022117	0.014218	0.25602	0	0.01248	633
55770	0																																		
55773	0																																		
55806	0																																		
56136	0																																		
56144	0																																		
56180	1	18	21	403	2511.8	0.22308	0.1623	0.039702	0	0.12486	0.0024814	0.39811	1	0.81842	2720	0.014888	0.15136	0	0	0.25591	0	0	403	0.0052632	0.0026316	0.25346	0	0.057072	380	0.0025	0	0.24157	0	0.0074442	400
56257	0																																		
56290	0																																		
56334	0																																		
56466	0																																		
56521	1	6	3	12	21.136	0	0.046896	0	0	0.13846	0	0	0	1	33	0	0.16667	0	0	0.39221	0	0	12	0	0	0.40426	0	0	12	0	0	0.3388	0	0	12
56763	1	10	7	129	1261.2	0.16204	0.22916	0.11628	0	0.32557	0.0077519	1.5858	2	0.98839	612	0.10078	0.23256	0	0	0.25118	0	0	129	0.024	0.008	0.28063	0	0.031008	125	0	0	0.22865	0	0	129
56829	0																																		
56862	0																																		
56906	0																																		
56939	1	8	6	404	1129.9	0.47211	0.098403	0	0	0.076058	0	0	0	0.98608	2172	0	0.029703	0.0024752	0	0.24423	0	0	404	0.0024876	0	0.25614	0	0.0049505	402	0.0024876	0	0.22216	0	0.0049505	402
56961	0																																		
56972	0																																		
57148	0																																		
57280	1	21	7	71	1098.9	0.019516	0.053517	0	0	0.11154	0	1.8201	2	1	323	0.14085	0.16901	0	0	0.2328	0	0	71	0	0	0.28522	0	0	71	0	0	0.16007	0	0	71
57291	0																																		
57346	1	16	8	676	2541.1	0.1559	0.26473	0	0	0.13141	0.0029586	0	0	0.98569	3953	0.0014793	0.023669	0	0	0.25298	0	0	676	0.0044444	0.002963	0.24843	0	0.0014793	675	0	0	0.25591	0	0.0088757	670
57577	1	13	6	432	1441.5	0.13694	0.056585	0.0069444	0	0.080725	0.0046296	0.69374	1	0.99601	2331	0.0092593	0.032407	0.0046296	0.0023148	0.23208	0	0	432	0.0046296	0.0046296	0.23314	0	0	432	0.0046404	0.0023202	0.226	0	0.0023148	431
57665	0																																		
57709	1	13	18	372	2220	0.013291	0.19166	0.043011	0	0.24637	0.013441	0	0	0.8118	2548	0.0026882	0.15591	0.021505	0.0080645	0.25408	0	0	372	0.040761	0.0054348	0.24299	0	0.010753	368	0	0	0.21282	0	0.024194	363
57731	0																																		
57742	1	10	7	279	1228.6	0.04416	0.2098	0.0035842	0	0.17769	0.0035842	0	0	0.54913	3241	0.0071685	0.046595	0	0	0.25229	0	0	279	0.0035842	0.0035842	0.26577	0	0	279	0	0	0.24628	0	0.017921	274
57753	0																																		
57764	0																																		
58006	1	8	26	282	2814.4	0.10044	0.28123	0.031915	0	0.23091	0.028369	1.4212	4	0.88962	1380	0.10993	0.25887	0.010638	0.0070922	0.25352	0	0	282	0.030189	0.026415	0.25222	0	0.060284	265	0.010638	0.0035461	0.18343	0	0	282
58072	1	15	9	227	1714.6	0.14165	0.21807	0.0044053	0	0.14598	0.026432	0	0	0.81545	1668	0.0044053	0.07489	0.017621	0.017621	0.27557	0	0	227	0.0088106	0.0088106	0.25435	0	0	227	0.0044053	0.0044053	0.23607	0	0	227
58237	0																																		
58325	1	13	11	188	638.04	0.30801	0.24542	0.010638	0	0.063903	0.047872	1.5673	1	0.9996	869	0.026596	0.1383	0.042553	0.031915	0.24927	0.0053191	0	188	0.016043	0.010695	0.26607	0.0053476	0.0053191	187	0.016129	0.016129	0.23653	0.0053763	0.010638	186
58523	0																																		
58787	0																																		
58919	1	5	13	274	1031.1	0.24606	0.35495	0.021898	0	0.095595	0.025547	0.96985	1	1	1369	0.047445	0.12044	0.021898	0.014599	0.24926	0	0	274	0.012195	0.004065	0.2678	0	0.10219	246	0.018382	0.0073529	0.17172	0	0.0072993	272
65266	1	5	10	127	554.02	0.064279	0.10666	0	0	0.11383	0	1.805	1	0.99919	557	0.047244	0.1811	0	0	0.28068	0	0	127	0	0	0.20414	0	0	127	0	0	0.18903	0	0	127
65376	0																																		
65508	0																																		
65948	1	8	14	198	1291	0.12792	0.2235	0	0	0.1343	0.010101	0	0	0.96415	1078	0.020202	0.17677	0.020408	0.010204	0.23045	0	0.010101	196	0.0050761	0	0.26027	0	0.0050505	197	0	0	0.21174	0	0.025253	193
66124	0																																		
66278	1	13	8	72	654.71	0.075566	0.013428	0.013889	0	0.13593	0	0	0	0.93778	360	0.027778	0.26389	0	0	0.28507	0	0	72	0	0	0.21627	0	0	72	0	0	0.19275	0	0	72
66366	1	22	11	563	1705.7	0.5591	0.37804	0.012433	0	0.11352	0.017762	0	0	0.97719	3032	0.0071048	0.058615	0.0053286	0.0053286	0.24259	0	0	563	0.012478	0.0035651	0.25016	0	0.0035524	561	0.014599	0.014599	0.25038	0	0.026643	548
66526	0																																		
66636	0																																		
66652	1	22	7	471	1280.4	0.41389	0.11859	0.0021231	0	0.14044	0	0	0	0.76841	4503	0	0.036093	0	0	0.24941	0	0.0042463	469	0	0	0.23088	0	0.12314	413	0	0	0.24401	0	0.0084926	467
66718	1	11	9	620	2288.2	0.44623	0.13897	0.032258	0.0016129	0.25692	0.0080645	0.43703	1	0.58772	5070	0.020968	0.025806	0	0	0.24469	0	0	620	0.0096774	0.0080645	0.24771	0	0	620	0.004886	0.004886	0.23242	0	0.0096774	614
66856	0																																		
66872	1	7	10	249	876.73	0.30034	0.23474	0.10843	0	0.45036	0.024096	2.2812	2	0.85642	1215	0.13655	0.11245	0.0040161	0.0040161	0.25318	0	0	249	0.092369	0.02008	0.30113	0.012048	0	249	0.0040161	0	0.23471	0	0	249
66900	1	15	26	318	2429.4	0.15973	0.23756	0.0062893	0	0.10773	0.009434	0.41162	1	0.98141	1462	0.050314	0.22642	0	0	0.25736	0	0	318	0.009434	0.009434	0.23465	0	0	318	0	0	0.18819	0	0	318
66944	1	5	4	127	340.48	0.19562	0.19597	0	0	0.13122	0	0	0	0.97614	739	0	0.086614	0	0	0.25751	0	0	127	0	0	0.27805	0	0	127	0	0	0.2621	0	0.007874	126
66966	0																																		
67026	1	17	4	650	1957.9	0.40497	0.362	0	0	0.075683	0.0061538	0	0	0.97623	3484	0	0.018462	0	0	0.22807	0	0.0030769	648	0.0064	0.0064	0.26149	0	0.038462	625	0	0	0.25482	0	0.0046154	647
67164	0																																		
67296	0																																		
67356	0																																		
67620	0																																		
67802	1	14	5	120	1208.5	0.00048937	0.22471	0	0	0.05969	0	0	0	1	598	0	0.075	0	0	0.24034	0	0	120	0	0	0.2282	0	0	120	0	0	0.25245	0	0	120
67824	0																																		
67840	0																																		
67868	1	16	29	449	4526.2	0.038527	0.2128	0.0066815	0	0.11023	0.028953	0.66281	3	0.99408	1996	0.042316	0.17595	0	0	0.25202	0.0044543	0	449	0.0022472	0	0.25482	0.0044944	0.0089087	445	0.024554	0.024554	0.22048	0.0044643	0.0022272	448
67898	1	10	1	379	449.61	0.36267	0.36267	0	0	0.10195	0.0026385	0	0	0.96158	2491	0	0.0026385	0.0026385	0.0026385	0.24528	0	0	379	0.0027624	0.0027624	0.25844	0	0.044855	362	0.0026455	0.0026455	0.24951	0	0.0026385	378
67928	1	9	13	308	2480.4	0.2857	0.16318	0.016234	0	0.15932	0	0.80632	2	0.84983	1910	0.038961	0.10714	0	0	0.25542	0	0	308	0	0	0.24236	0	0	308	0	0	0.21933	0	0	308
67942	0																																		
68038	0																																		
68280	1	22	17	341	2013.1	0.48306	0.24613	0.020528	0.020528	0.14735	0.020528	0.49675	1	0.9416	2156	0.026393	0.1085	0	0.0058651	0.26089	0.020528	0	341	0	0.0058651	0.23253	0.020528	0	341	0	0.0058997	0.20816	0.020649	0.0058651	339
68308	1	6	5	378	949.32	0.37234	0.36782	0.010582	0	0.12133	0.005291	0	0	0.96323	2225	0.010582	0.05291	0	0	0.23569	0	0	378	0.013228	0.005291	0.25451	0	0	378	0	0	0.23152	0	0	378
68316	0																																		
68346	1	9	21	84	2085.4	0.21645	0.079212	0	0	0.10186	0	0.47952	1	1	266	0.071429	0.45238	0	0	0.1989	0	0	84	0	0	0.28666	0	0	84	0	0	0.23158	0	0	84
68456	0																																		
68654	1	4	8	36	125.57	0.50335	0.37207	0.13889	0	0.11962	0.11111	0	0	0.83873	132	0	0.41667	0.083333	0.083333	0.21942	0	0	36	0.027778	0.027778	0.31985	0	0	36	0.027778	0.027778	0.27131	0	0	36
68726	1	13	14	60	2585.2	0	0.054596	0	0	0.12387	0	0.77363	2	1	205	0.21667	0.38333	0	0	0.29036	0	0	60	0	0	0.28469	0	0	60	0	0	0.13347	0	0	60
68748	1	13	7	697	2170.2	0.49434	0.43908	0.014347	0	0.19606	0.010043	0.4608	1	0.4562	10388	0.0043042	0.022956	0	0	0.24834	0	0	697	0.0030817	0.0030817	0.23618	0	0.068867	649	0	0	0.25733	0.0072254	0.0071736	692
68830	1	11	3	205	691.41	0.24808	0.096277	0.02439	0	0.11549	0	0	0	0.9666	1081	0	0.019512	0	0	0.24001	0	0	205	0	0	0.25719	0	0	205	0	0	0.2639	0	0.004878	204
69006	1	11	26	547	2914.1	0.20142	0.25235	0.027422	0	0.14534	0.012797	2.0589	6	0.89169	3148	0.074954	0.16271	0.02011	0.0036563	0.23886	0	0	547	0.02729	0.0097466	0.25182	0	0.062157	513	0.012821	0	0.22635	0	0.0018282	546
69072	0																																		
69144	1	13	7	294	932.33	0.16918	0.29803	0.013605	0	0.072183	0.010204	1.0726	1	0.99764	1542	0.013605	0.054422	0.010204	0.0068027	0.28462	0	0	294	0.013605	0.010204	0.22017	0	0	294	0.010204	0.0068027	0.25167	0	0	294
69152	1	5	2	280	378	0.3406	0.1703	0	0	0.065736	0	0	0	0.99869	1609	0	0.014286	0	0	0.24354	0	0	280	0	0	0.27734	0.0035714	0	280	0	0	0.20198	0	0	280
69232	0																																		
69254	1	4	9	116	417.34	0.31216	0.30094	0.060345	0	0.10473	0.017241	4.7923	2	0.79165	729	0.068966	0.21552	0.043103	0.017241	0.23359	0	0	116	0	0	0.29269	0	0.12069	102	0	0	0.19931	0	0	116
69306	1	9	15	213	878.72	0.12735	0.20129	0	0	0.095709	0.018779	3.4141	3	0.99786	979	0.065728	0.15023	0.018779	0.014085	0.2812	0	0	213	0.0046948	0.0046948	0.23189	0	0	213	0.018779	0.014085	0.24484	0	0	213
69314	1	3	28	805	3845.9	0.067104	0.25416	0.053416	0	0.2255	0.013665	0.52003	2	0.72711	6776	0.038509	0.17516	0.0062112	0.0037267	0.27375	0.0024845	0	805	0.016189	0.007472	0.23098	0.0024907	0.0024845	803	0.0063052	0.0037831	0.22271	0.0025221	0.014907	793
69380	0																																		
69386	1	4	4	35	69.801	0.00881	0.18601	0	0	0.20176	0	0	0	0.94177	193	0.057143	0.22857	0	0	0.10583	0	0	35	0	0	0.18046	0	0	35	0	0	0.22815	0	0	35
69394	0																																		
69408	0																																		
69518	0																																		
69556	1	18	11	88	1028.5	0.012789	0.30666	0	0	0.12531	0.022727	0.9723	1	0.99441	331	0.068182	0.28409	0.056818	0.011364	0.24647	0	0	88	0.027397	0.013699	0.21726	0	0.17045	73	0.022727	0	0.27552	0	0	88
69570	0																																		
69600	0																																		
69618	0																																		
69636	0																																		
69666	1	15	22	499	3339.9	0.12897	0.18748	0	0	0.13103	0.002004	0.59881	2	0.95752	2874	0.026052	0.092184	0	0	0.24903	0	0	499	0	0	0.25925	0	0	499	0.0020202	0.0020202	0.22331	0	0.008016	495
69772	0																																		
69848	0																																		
69922	0																																		
69926	0																																		
69936	1	14	4	140	797.81	0.022543	0.015112	0.0071429	0	0.13772	0.0071429	0	0	0.9289	707	0.014286	0.085714	0.014286	0.0071429	0.23869	0	0	140	0	0	0.24138	0	0	140	0.014286	0	0.20636	0	0	140
69952	0																																		
70010	1	8	1	136	235.28	0.096816	0.096816	0	0	0.11268	0	0	0	0.99791	841	0	0	0	0	0.23293	0	0	136	0	0	0.24436	0	0	136	0	0	0.26578	0	0.0073529	135
70084	1	20	10	283	1330.3	0.23861	0.38109	0.045936	0	0.10269	0.035336	0.75173	1	0.95981	1515	0.021201	0.15194	0	0	0.25817	0.0035336	0	283	0.043478	0.032609	0.25931	0.0036232	0.024735	276	0.014286	0.010714	0.16207	0.0035714	0.010601	280
70112	0																																		
70124	1	18	10	238	1381.3	0.27463	0.30666	0.14706	0	0.49095	0.0042017	2.1718	3	0.70783	2566	0.071429	0.2479	0	0	0.26489	0.0042017	0	238	0.016878	0.0042194	0.27456	0.0084388	0.0042017	237	0.012658	0.0042194	0.24162	0.0042194	0.0042017	237
70128	0																																		
70178	1	12	6	146	1808.9	0.13917	0.15918	0	0	0.1015	0.0068493	0	0	0.99583	813	0.013699	0.13014	0	0	0.27901	0	0	146	0	0	0.24158	0	0	146	0.0068966	0.0068966	0.24526	0	0.0068493	145
70186	1	11	9	423	1281.8	0.038141	0.073858	0	0	0.07617	0.0094563	1.5603	2	0.99424	2081	0.023641	0.037825	0.0047281	0.0023641	0.25643	0.0023641	0	423	0	0.0023641	0.24604	0.0070922	0	423	0.0074813	0.0099751	0.2265	0.0024938	0.052009	401
70222	1	12	9	243	2222	0.0266	0.094081	0.0082305	0	0.1636	0.012346	0	0	0.76429	1616	0.032922	0.21399	0.012346	0.0082305	0.24941	0.0041152	0	243	0	0	0.27791	0.0041152	0	243	0	0	0.23079	0.0041152	0	243
70288	1	7	8	34	559.78	0	0.081489	0	0	0.07454	0	3.5729	2	1	81	0.38235	0.29412	0	0	0.17824	0.058824	0	34	0	0	0.18988	0.066667	0.11765	30	0	0	0.16766	0.058824	0	34
70442	0																																		
70472	1	16	16	805	4066.3	0.088926	0.28401	0.055901	0.0037267	0.36243	0.0024845	0	0	0.17518	16741	0.0074534	0.054658	0.0074534	0.0012422	0.24026	0	0	805	0.0038119	0.0012706	0.25937	0	0.02236	787	0	0	0.24252	0	0	805
70486	0																																		
