event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
53427	1	14	4	373	803.84	0.029848	0.13822	0	0	0.097938	0.0053619	0	0	0.9968	1989	0	0.029491	0.002681	0.002681	0.24287	0	0	373	0.0085227	0.0056818	0.24573	0	0.0563	352	0.0053619	0.002681	0.22786	0	0	373
53493	0																																		
53581	0																																		
53713	1	15	10	42	1403.3	0.096619	0.19247	0	0	0.13667	0	0	0	1	137	0.047619	0.40476	0	0	0.22127	0	0	42	0	0	0.15728	0	0	42	0	0	0.099617	0	0	42
53779	0																																		
53955	0																																		
54175	1	18	17	446	2024.9	0.41128	0.12815	0	0	0.087734	0.0044843	0.49385	1	0.98142	2161	0.026906	0.1009	0.0022422	0.0022422	0.2664	0	0	446	0.0024691	0.0024691	0.25337	0	0.091928	405	0.0025	0	0.21638	0	0.10314	400
54209	0																																		
54285	0																																		
54341	1	18	28	436	3279.2	0.14999	0.27013	0.020642	0	0.24115	0.013761	0.60991	2	0.80014	2493	0.041284	0.22248	0.0045872	0.0022936	0.25388	0	0	436	0.022936	0.011468	0.25693	0	0	436	0.0022936	0	0.22766	0	0	436
54351	1	17	6	236	1117.9	0.039808	0.21589	0.055085	0	0.16059	0.021186	0	0	0.89509	1206	0.0084746	0.11441	0.0042373	0	0.2447	0	0	236	0.029661	0.021186	0.26321	0	0	236	0	0	0.24008	0	0	236
54505	0																																		
54527	0																																		
55231	0																																		
55539	1	18	6	690	1791.8	0.49156	0.27513	0.013043	0	0.069598	0.011594	0.55809	1	0.99973	3606	0.015942	0.036232	0.011645	0.010189	0.25008	0	0.0043478	687	0.010174	0.010174	0.24626	0	0.0028986	688	0	0	0.24277	0	0.0014493	689
55583	0																																		
55595	1	8	8	392	1938.1	0.16672	0.1693	0.071429	0	0.25047	0.020408	0.51597	1	0.69672	3303	0.028061	0.056122	0.002551	0	0.22399	0	0	392	0.02551	0.020408	0.26535	0	0	392	0.0025773	0	0.23199	0	0.010204	388
55627	1	22	6	364	1464.8	0.22612	0.38154	0.013736	0	0.069525	0.010989	0	0	1	1682	0	0.046703	0	0	0.24744	0	0	364	0.012048	0.012048	0.24559	0.003012	0.087912	332	0	0	0.2416	0	0.010989	360
55693	0																																		
55715	1	15	13	186	2008.3	0.12798	0.17009	0.05914	0	0.15505	0.021505	0.99589	2	0.9576	971	0.086022	0.19892	0	0	0.22377	0	0	186	0.0073529	0.0073529	0.26909	0	0.26882	136	0.016129	0.016129	0.21072	0	0	186
55925	0																																		
55957	1	13	3	12	43.262	0.09442	0.078729	0	0	0.11506	0	23.115	1	1	31	0.33333	0.16667	0	0	0.30019	0	0	12	0	0	0.14746	0	0	12	0	0	0.19768	0	0	12
56211	1	11	4	53	216.44	0.029773	0.0074433	0	0	0.088595	0	0	0	0.9721	318	0	0.13208	0	0	0.20164	0	0	53	0	0	0.24219	0	0	53	0	0	0.26716	0	0	53
56243	1	9	29	382	1931.5	0.17648	0.23604	0.0052356	0	0.11075	0.013089	0	0	0.9817	2008	0.018325	0.16492	0.0026178	0.0026178	0.24606	0	0	382	0.01061	0.01061	0.23334	0.0026525	0.013089	377	0.010526	0.0052632	0.22524	0	0.0052356	380
56299	0																																		
56353	0																																		
56387	0																																		
56463	1	14	18	932	3430.6	0.38518	0.23584	0.01073	0	0.085884	0.017167	0.58298	2	0.8209	5072	0.017167	0.052575	0.0032258	0.0032258	0.23608	0.0043011	0.0021459	930	0.011828	0.010753	0.2455	0.0043011	0.0021459	930	0.0065005	0.0054171	0.25364	0.0043337	0.0096567	923
56519	0																																		
57245	0																																		
57311	0																																		
57333	0																																		
57355	0																																		
57441	1	20	10	210	902.47	0.32916	0.29758	0.0047619	0	0.10241	0.0095238	0	0	1	1127	0.0095238	0.090476	0.0047619	0	0.23335	0	0	210	0.0095694	0.0095694	0.24672	0	0.0047619	209	0.0047619	0.0047619	0.20418	0	0	210
57485	1	16	5	186	1014.2	0.13265	0.030802	0.0053763	0	0.1737	0	0.98604	1	0.84823	1256	0.032258	0.12366	0	0	0.27228	0	0	186	0	0	0.22824	0	0	186	0	0	0.23637	0	0.096774	168
57487	0																																		
57575	1	12	7	549	1102	0.051098	0.081568	0.018215	0	0.16349	0.010929	2.7222	3	0.96146	3745	0.027322	0.020036	0.0072993	0.0036496	0.24307	0	0.0018215	548	0.011429	0.0057143	0.2443	0	0.043716	525	0.016514	0.0055046	0.2601	0	0.007286	545
57661	1	18	14	376	4140.3	0.37393	0.63086	0.053191	0.0053191	0.10567	0.10904	0.96611	4	0.96865	1747	0.077128	0.15691	0.018617	0.010638	0.26784	0.018617	0	376	0.008427	0	0.25373	0.014045	0.053191	356	0.072423	0.083565	0.24687	0.036212	0.045213	359
57883	1	16	3	298	657.4	0.15509	0.27986	0.020134	0	0.10262	0	1.5211	1	0.95483	1807	0.020134	0.067114	0	0	0.21952	0	0	298	0	0	0.24425	0	0.020134	292	0	0	0.27681	0	0	298
57903	1	14	8	207	1051.6	0.0088884	0.04346	0.0096618	0	0.18989	0	0	0	0.45613	1374	0.0096618	0.077295	0	0	0.2375	0	0	207	0	0	0.24572	0	0	207	0	0	0.25982	0	0.014493	204
57949	0																																		
58169	0																																		
58211	0																																		
58255	0																																		
58321	1	19	3	399	972.08	0.16552	0.077757	0.062657	0.047619	0.079471	0.082707	0	0	0.98797	2079	0.0050125	0.030075	0.030075	0.015038	0.24541	0	0	399	0.091139	0.083544	0.27486	0	0.010025	395	0.0050125	0.0025063	0.18	0	0	399
58343	0																																		
58345	0																																		
58433	0																																		
58519	0																																		
58543	0																																		
58607	1	23	14	114	1495.1	0.25842	0.10383	0.24561	0	0.57636	0.096491	2.6754	4	0.68563	509	0.23684	0.24561	0.11404	0.096491	0.25363	0.0087719	0	114	0.035088	0	0.24298	0.0087719	0	114	0.035088	0	0.13965	0.0087719	0	114
58653	1	4	8	186	594.15	0.14435	0.16006	0	0	0.10085	0.016129	1.6831	1	1	1072	0.032258	0.075269	0.011429	0.011429	0.25423	0	0.05914	175	0.0053763	0.0053763	0.25699	0	0	186	0.0055249	0.0055249	0.25003	0	0.026882	181
58667	0																																		
58711	0																																		
58717	1	21	5	66	1239.8	0.091606	0.27767	0	0	0.15427	0.030303	0	0	0.95943	341	0.030303	0.19697	0.015625	0.015625	0.27468	0	0.030303	64	0.030303	0.030303	0.21005	0	0	66	0.015152	0.015152	0.2428	0	0	66
58755	1	30	15	180	1458.4	0.43075	0.36621	0.038889	0	0.31765	0.011111	0.68568	1	0.91222	1018	0.077778	0.27778	0.016667	0	0.2517	0	0	180	0.012579	0.012579	0.24442	0	0.11667	159	0	0	0.24278	0	0	180
58777	0																																		
58821	0																																		
58997	0																																		
59003	1	19	4	533	1111.1	0.055696	0.20879	0.016886	0	0.12345	0.022514	0	0	0.92087	3984	0.0037523	0.0075047	0.0075047	0.0056285	0.25746	0	0	533	0.023762	0.019802	0.24506	0	0.052533	505	0.015123	0.0056711	0.2673	0	0.0075047	529
59019	0																																		
59025	1	19	6	639	1895.4	0.42421	0.14655	0.0015649	0	0.07934	0.0046948	0	0	0.98514	3369	0.0015649	0.018779	0.0093897	0.0046948	0.26054	0	0	639	0.0031397	0	0.24424	0	0.0031299	637	0.0015823	0	0.25134	0	0.010955	632
59047	0																																		
59063	0																																		
59069	0																																		
59085	1	84	4	72	162.12	0.48112	0.20921	0.069444	0	0.40512	0.041667	0	0	0.86754	601	0	0.20833	0	0	0.24687	0	0	72	0.017857	0.017857	0.22735	0	0.22222	56	0.055556	0.037037	0.2418	0	0.25	54
59093	1	15	15	285	1262.6	0.31649	0.26809	0	0	0.12378	0.0070175	2.376	3	0.99984	1313	0.063158	0.10877	0.0070175	0.0035088	0.23539	0.0035088	0	285	0.0070175	0.0070175	0.24334	0.0070175	0	285	0	0	0.24226	0.0070922	0.010526	282
59179	1	15	5	325	1265.9	0.24732	0.32735	0.018462	0.018462	0.063443	0.015385	1.5799	2	0.97959	1535	0.021538	0.030769	0.0030769	0	0.23463	0	0	325	0.018462	0.015385	0.24769	0	0	325	0	0	0.25933	0	0.012308	321
59247	1	15	3	283	852.63	0.057338	0.021877	0	0	0.061927	0.0035336	1.1728	1	1	1587	0.010601	0.024735	0.0035587	0.0035587	0.23463	0	0.0070671	281	0.0037453	0.0037453	0.27926	0	0.056537	267	0.0035336	0	0.22701	0	0	283
59261	1	11	10	202	2161.5	0.10884	0.25205	0.019802	0	0.068175	0.024752	0.92529	2	0.99902	898	0.079208	0.11386	0	0	0.26553	0.024752	0	202	0	0	0.27563	0.024752	0	202	0	0	0.21936	0.024752	0	202
59335	1	11	13	175	1760.1	0.078279	0.13394	0	0	0.14863	0.022857	0.56816	1	0.9799	907	0.034286	0.14286	0	0	0.23472	0	0.0057143	174	0.022857	0.022857	0.25188	0	0	175	0	0	0.20612	0	0	175
59371	1	8	8	243	1342.8	0.018097	0.17092	0	0	0.11048	0.0082305	0.74471	1	0.98424	1285	0.032922	0.065844	0.0041152	0.0041152	0.24195	0	0	243	0.0082305	0.0082305	0.26754	0	0	243	0.0082305	0.0082305	0.24584	0	0	243
59377	0																																		
59415	0																																		
59459	0																																		
59553	1	10	10	159	1005.7	0.15418	0.015418	0	0	0.079174	0	0	0	0.90114	887	0.012579	0.1195	0	0	0.24457	0	0	159	0	0	0.2677	0	0	159	0	0	0.25364	0	0.0062893	158
59663	0																																		
59685	1	6	3	353	666.5	0.033767	0.28037	0	0	0.0755	0	0	0	0.99856	1752	0.0056657	0.0084986	0	0	0.25341	0	0	353	0.0056657	0	0.23459	0	0	353	0.0057143	0	0.24845	0	0.0084986	350
59723	0																																		
59753	1	14	14	57	383.67	0.11408	0.17682	0	0	0.11576	0	2.6064	1	1	156	0.10526	0.42105	0	0	0.35688	0	0	57	0	0	0.1381	0	0	57	0	0	0.16897	0	0	57
59773	0																																		
59789	0																																		
59795	0																																		
59863	0																																		
59899	1	5	3	82	129.38	0.040124	0.071565	0	0	0.103	0	0	0	1	422	0	0.060976	0	0	0.24639	0	0	82	0	0	0.2531	0	0	82	0	0	0.24177	0	0	82
59929	1	20	14	303	1548.8	0.27528	0.24272	0.013201	0	0.061951	0.023102	0	0	0.98988	1561	0.016502	0.10231	0.02	0.02	0.25338	0.0033333	0.009901	300	0.019934	0.019934	0.24893	0.0033223	0.0066007	301	0.0033003	0.0033003	0.22559	0.0033003	0	303
60017	1	7	3	91	162.73	0.26616	0.33112	0	0	0.10234	0.032967	0	0	1	447	0.043956	0.054945	0.011494	0.011494	0.2586	0	0.043956	87	0.021978	0.021978	0.29443	0	0	91	0.033333	0.022222	0.27666	0	0.010989	90
60119	0																																		
60345	0																																		
60369	0																																		
60559	0																																		
60669	1	17	5	201	1061.2	0.066439	0.084184	0.014925	0	0.098836	0.014925	0.94235	1	0.9934	1020	0.044776	0.069652	0	0	0.28185	0	0	201	0	0	0.24601	0	0	201	0.016216	0.016216	0.24639	0	0.079602	185
60763	0																																		
60933	1	18	6	302	576.97	0.18455	0.046364	0.0033113	0	0.070672	0.0099338	1.7332	1	0.9912	1617	0.02649	0.046358	0.0033113	0.0033113	0.26936	0	0	302	0.010676	0.0071174	0.23032	0	0.069536	281	0.013289	0.0066445	0.24289	0	0.0033113	301
60985	0																																		
61071	1	4	4	18	175.63	0.013293	0.030782	0	0	0.10105	0.055556	0	0	1	63	0.11111	0.27778	0	0	0.40718	0	0	18	0.055556	0.055556	0.30717	0	0	18	0	0	0.1831	0	0	18
61093	0																																		
61307	0																																		
61313	0																																		
61351	1	17	7	627	1622.8	0.23898	0.10334	0	0	0.093923	0.0031898	0	0	1	3150	0	0.020734	0	0	0.23282	0	0	627	0.0033058	0.0033058	0.2409	0	0.035088	605	0	0	0.25072	0	0.0095694	621
61417	1	9	7	324	1476.4	0.041248	0.14841	0	0	0.095954	0	0	0	0.98531	1658	0.0061728	0.049383	0	0	0.22771	0	0	324	0	0	0.25503	0	0	324	0	0	0.24816	0	0.0030864	323
61461	1	10	14	351	2096.6	0.088116	0.15136	0.005698	0	0.11294	0.002849	0.47696	1	0.94579	1855	0.039886	0.11396	0.002849	0.002849	0.24692	0	0	351	0.002849	0.002849	0.21613	0	0	351	0	0	0.20252	0	0	351
61483	0																																		
61579	1	20	18	437	1512.7	0.17385	0.2537	0.0091533	0	0.090735	0.032037	0	0	0.93864	2526	0.0045767	0.13501	0.020595	0.011442	0.23385	0	0	437	0.020595	0.018307	0.25948	0.0045767	0	437	0.011547	0.011547	0.24368	0.0046189	0.0091533	433
61637	0																																		
61681	1	2	3	207	376.03	0.056783	0.19903	0	0	0.058967	0.0048309	0	0	1	927	0	0.028986	0	0	0.26163	0	0	207	0.0048309	0.0048309	0.23662	0	0	207	0	0	0.29024	0	0	207
61711	0																																		
61843	1	17	20	259	2506.7	0.22072	0.31062	0.10039	0.007722	0.24522	0.007722	0	0	0.7859	1774	0.03861	0.25097	0.011583	0	0.23683	0	0	259	0.023166	0	0.26966	0	0	259	0.023166	0.007722	0.18428	0	0	259
61997	0																																		
62011	0																																		
62019	0																																		
62149	1	13	5	300	690.35	0.38975	0.43006	0	0	0.12238	0.0066667	0	0	0.89724	1870	0.0066667	0.08	0	0	0.26432	0	0	300	0.0066667	0.0066667	0.26074	0	0	300	0.0033333	0	0.15463	0	0	300
62209	0																																		
62231	0																																		
62281	1	19	3	255	1141.2	0.39354	0.41432	0.019608	0	0.1065	0.0039216	0	0	0.91333	1437	0.0078431	0.066667	0	0	0.25752	0	0	255	0.027451	0.0039216	0.25576	0	0	255	0.0078431	0	0.11022	0	0	255
62303	0																																		
62327	0																																		
62429	0																																		
62459	1	10	5	403	1282.8	0.47977	0.27271	0.01737	0	0.087574	0.0099256	0	0	0.904	2419	0.0049628	0.054591	0.0099256	0.0074442	0.27613	0.0024814	0	403	0	0	0.23673	0.0025	0.0074442	400	0	0	0.23452	0.0024938	0.0049628	401
62473	0																																		
62495	1	16	11	206	580.62	0.033146	0.15619	0	0	0.12046	0.019417	1.7223	1	0.9963	1026	0.019417	0.12136	0	0	0.25172	0.024272	0	206	0	0	0.28108	0.024272	0	206	0	0	0.21513	0.024272	0	206
62561	1	15	2	8	182.02	0.082268	0.047111	0	0	0.13749	0	0	0	1	33	0	0	0	0	0.1584	0	0	8	0	0	0.076973	0	0	8	0	0	0.35773	0	0	8
62583	1	25	32	229	3429.8	0.11325	0.18501	0.030568	0	0.15407	0.056769	1.1663	4	0.99129	979	0.1048	0.31441	0.021834	0	0.24705	0.0043668	0	229	0.048673	0.030973	0.27398	0.0044248	0.0131	226	0.013158	0.017544	0.20661	0.030702	0.0043668	228
62613	0																																		
62721	1	16	12	52	602.63	0.082557	0.10207	0	0	0.14663	0	0	0	0.97043	186	0	0.44231	0	0	0.33016	0	0	52	0	0	0.23921	0	0.076923	48	0	0	0.15731	0	0	52
62825	0																																		
62943	0																																		
62979	0																																		
63097	0																																		
63163	1	6	10	357	1046.1	0.056771	0.18258	0.014006	0	0.23106	0.0028011	0	0	0.72544	3439	0.011204	0.070028	0	0	0.25702	0	0.0056022	355	0.002809	0.002809	0.23729	0	0.0028011	356	0.002809	0	0.25022	0	0.0028011	356
63273	0																																		
63359	1	3	4	56	240.18	0.23076	0.12489	0	0	0.07777	0	0	0	1	289	0	0.125	0.017857	0	0.17987	0	0	56	0.017857	0	0.2634	0	0	56	0.028571	0	0.26635	0	0.375	35
63427	1	18	6	200	1675.7	0.18756	0.17797	0	0	0.065756	0	0	0	1	1046	0.01	0.075	0	0	0.24891	0	0	200	0	0	0.2298	0	0	200	0	0	0.18861	0	0.005	199
63493	0																																		
63515	0																																		
63537	1	31	10	43	198.04	0.15045	0.338	0.046512	0	0.16212	0.11628	0	0	1	97	0.046512	0.39535	0.069767	0.046512	0.27749	0	0	43	0.046512	0.023256	0.23332	0	0	43	0.051282	0.051282	0.088872	0	0.093023	39
63551	1	6	2	170	275.51	0.030449	0.015224	0	0	0.26495	0.011765	0	0	0.46712	1922	0	0	0	0	0.23573	0	0	170	0.011834	0.011834	0.26291	0	0.0058824	169	0	0	0.25487	0	0.023529	166
63559	1	11	17	345	1826.5	0.071482	0.18558	0	0	0.11985	0.0028986	0.54751	1	0.99919	1513	0.011594	0.10145	0.0028986	0	0.23781	0	0	345	0.0057971	0.0028986	0.23459	0	0	345	0	0	0.2086	0	0.0028986	344
63581	0																																		
63603	1	13	2	263	643.38	0.0082297	0.0041149	0.011407	0	0.061287	0.030418	0	0	1	1298	0.011407	0.041825	0.034221	0.022814	0.25572	0	0	263	0.011407	0.0076046	0.28055	0.0038023	0	263	0.0038023	0	0.24054	0	0	263
63669	1	5	12	360	3073.6	0.61271	0.20401	0	0	0.10229	0	0.65069	2	0.96969	2127	0.033333	0.083333	0	0	0.2322	0	0	360	0	0	0.22742	0	0	360	0	0	0.24842	0	0.0027778	359
63711	0																																		
63947	0																																		
64057	0																																		
64079	0																																		
64107	0																																		
64409	1	8	32	503	3859.1	0.27173	0.29795	0.093439	0	0.32315	0.029821	1.2957	5	0.72022	4908	0.083499	0.25845	0.020877	0.016701	0.23919	0	0.047714	479	0.036072	0.018036	0.25243	0	0.0079523	499	0.025896	0.0059761	0.25534	0	0.0019881	502
64453	0																																		
64475	1	23	7	520	1736	0.06322	0.18574	0.015385	0	0.11993	0.0019231	0	0	0.94007	3082	0.0076923	0.048077	0.0019231	0	0.26935	0	0	520	0.0038462	0.0019231	0.23997	0	0	520	0	0	0.24059	0	0.05	494
64503	1	9	4	99	340.34	0.0020822	0.00052055	0	0	0.11251	0	0	0	0.99893	447	0	0.070707	0	0	0.2503	0	0	99	0	0	0.24104	0	0	99	0	0	0.12531	0	0	99
64591	1	17	22	586	3818.5	0.32201	0.18324	0.027304	0	0.16755	0.0051195	1.0475	4	0.93605	3758	0.040956	0.17747	0.0068259	0.0017065	0.23073	0	0	586	0.010327	0.0034423	0.26614	0	0.0085324	581	0.0052632	0	0.21869	0	0.027304	570
64613	1	3	3	12	87.054	0	0	0	0	0.11689	0	0	0	1	29	0.16667	0.16667	0	0	0.24633	0	0	12	0	0	0.19754	0	0	12	0	0	0.26219	0	0	12
64701	0																																		
64717	1	17	17	157	1548.5	0.021848	0.14048	0	0	0.13534	0.031847	1.2916	2	0.9998	789	0.10191	0.22293	0.0063694	0.0063694	0.24511	0	0	157	0.0063694	0.0063694	0.25241	0	0	157	0.032258	0.032258	0.20242	0	0.012739	155
64921	1	62	15	326	1389.1	0.274	0.23154	0.018405	0	0.099157	0.021472	1.4397	2	0.77251	1861	0.033742	0.11656	0.01227	0.006135	0.24627	0	0	326	0.0092025	0.0092025	0.24129	0	0	326	0.015385	0.0061538	0.2154	0	0.0030675	325
64959	1	19	2	155	517.93	0.43508	0.21754	0	0	0.080271	0.012903	0	0	1	717	0.0064516	0.019355	0.0064516	0.0064516	0.25944	0	0	155	0.019355	0.012903	0.22282	0	0	155	0.0064516	0.0064516	0.2402	0	0	155
65018	0																																		
65025	1	16	2	71	126.57	0.23398	0.50517	0.028169	0	0.19135	0.014085	0	0	0.92536	506	0	0	0.014085	0.014085	0.2311	0	0	71	0	0	0.25159	0	0	71	0	0	0.25969	0	0	71
65053	1	6	8	264	809.15	0.081511	0.19507	0.0075758	0	0.089794	0	0	0	0.98784	1193	0.0075758	0.090909	0.0037879	0	0.22512	0	0	264	0.0043103	0	0.24836	0	0.12121	232	0	0	0.22168	0	0.0037879	263
65267	1	15	8	46	619.72	0.1627	0.28989	0	0	0.18011	0.043478	1.6136	1	0.97271	175	0.086957	0.32609	0	0	0.2648	0	0	46	0.086957	0.043478	0.27268	0	0	46	0	0	0.302	0	0	46
65289	1	18	17	367	1801	0.16817	0.35224	0.019074	0	0.20111	0.013624	0	0	0.63551	3885	0.0054496	0.14169	0.0054496	0.0027248	0.23035	0	0	367	0.0036101	0	0.24864	0	0.24523	277	0.010989	0.010989	0.23921	0	0.0081744	364
65295	1	13	2	113	137.4	0.075252	0.22054	0	0	0.23709	0	7.278	1	0.85807	1100	0.035398	0.026549	0	0	0.23319	0	0	113	0	0	0.28076	0	0	113	0	0	0.25476	0	0	113
65355	0																																		
65612	0																																		
65647	0																																		
65691	0																																		
65788	0																																		
65942	0																																		
65999	1	27	7	116	608.11	0.17178	0.59708	0.094828	0.025862	0.19217	0.17241	1.6444	1	0.9985	466	0.060345	0.16379	0.043103	0.017241	0.24219	0.0086207	0	116	0.087719	0.052632	0.29333	0.0087719	0.017241	114	0.13542	0.11458	0.16042	0.010417	0.17241	96
66043	0																																		
66087	0																																		
66118	1	9	3	153	425.25	0.090541	0.29975	0	0	0.094281	0	0	0	1	713	0.013072	0.026144	0	0	0.26797	0	0	153	0	0	0.27227	0	0	153	0	0	0.29221	0	0	153
66272	1	24	6	69	400.5	0.12809	0.078476	0	0	0.25119	0.057971	2.4969	1	0.97931	288	0.13043	0.24638	0.014493	0.014493	0.28129	0	0	69	0.072464	0.057971	0.19562	0	0	69	0.028986	0.014493	0.21128	0	0	69
66329	0																																		
66338	0																																		
66461	0																																		
66571	0																																		
66615	0																																		
66624	0																																		
66646	1	14	3	47	221.83	0.18999	0.063329	0	0	0.099632	0	0	0	0.99542	218	0.06383	0.085106	0	0	0.23481	0	0	47	0	0	0.25773	0	0	47	0	0	0.14411	0	0	47
66712	1	11	4	220	381	0.05546	0.17771	0.17273	0.13182	0.14232	0.077273	0	0	0.98088	1092	0	0.05	0.031818	0.018182	0.22928	0.072727	0	220	0.018433	0.0092166	0.27577	0	0.013636	217	0.0091324	0.0091324	0.23833	0	0.0045455	219
66822	0																																		
66954	0																																		
67108	0																																		
67152	0																																		
67394	1	19	21	346	2262.9	0.059162	0.21411	0.049133	0	0.25567	0.0057803	0.88382	2	0.74812	2717	0.037572	0.22254	0.0057803	0.0057803	0.23459	0	0	346	0.0087719	0.002924	0.2886	0	0.011561	342	0.005814	0.005814	0.20746	0	0.0057803	344
67746	1	10	2	315	597.19	0.015064	0.0075322	0	0	0.17737	0	0	0	0.39474	4786	0	0.0095238	0	0	0.24785	0	0	315	0	0	0.26225	0	0	315	0	0	0.24415	0	0.0031746	314
67922	0																																		
67988	0																																		
68054	0																																		
68362	0																																		
68428	0																																		
68516	0																																		
68648	1	15	2	217	487.88	0.30833	0.15417	0.0046083	0	0.11631	0	0	0	0.99589	1243	0	0.023041	0	0	0.27298	0	0	217	0	0	0.259	0	0.013825	214	0	0	0.25303	0	0	217
68714	1	5	2	177	287.55	0.16263	0.10929	0	0	0.15406	0	0	0	0.95799	1083	0	0.028249	0	0	0.26801	0	0	177	0.0056818	0	0.27236	0	0.0056497	176	0	0	0.2608	0	0.0056497	176
68956	1	16	4	225	758.08	0.20178	0.11628	0	0	0.058907	0	0	0	1	1202	0.0088889	0.031111	0	0	0.25398	0	0	225	0	0	0.22495	0	0	225	0	0	0.22147	0	0	225
68978	1	18	3	282	844.29	0.14038	0.046793	0	0	0.11884	0.0035461	0	0	0.99835	1538	0	0.010638	0.0035461	0.0035461	0.23613	0	0	282	0.0035461	0.0035461	0.25985	0	0	282	0.0035587	0.0035587	0.22187	0	0.0035461	281
69000	0																																		
69066	0																																		
69286	0																																		
69308	0																																		
70562	0																																		
70980	0																																		
71046	1	18	9	370	1183.9	0.016868	0.11123	0	0	0.14291	0	0	0	0.95596	1995	0.0054054	0.043243	0	0	0.2688	0	0	370	0	0	0.21841	0	0	370	0	0	0.25256	0	0	370
