event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
168596	1	14	49	871	4148	0.2883	0.44039	0.1527	0.014925	0.4031	0.052813	3.6162	15	0.64725	8524	0.14237	0.28473	0.028703	0.019518	0.27255	0	0	871	0.05041	0.026964	0.26336	0	0.020666	853	0.022962	0.011481	0.24187	0	0	871
172230	1	5	37	755	2329.2	0.29779	0.33334	0.095364	0.0013245	0.40323	0.031788	3.0053	7	0.67235	8262	0.068874	0.28477	0.023841	0.013245	0.269	0	0	755	0.029139	0.015894	0.26059	0	0	755	0.020802	0.0089153	0.24251	0	0.10861	673
174637	1	9	29	417	2682.9	0.33394	0.33779	0.043165	0	0.25058	0.031175	0.37273	1	0.7671	3336	0.035971	0.28058	0.0072115	0.0048077	0.24685	0.014423	0.0023981	416	0.01199	0.01199	0.25203	0	0	417	0.014528	0.0048426	0.23914	0	0.0095923	413
196649	1	11	21	817	3205.2	0.29696	0.56871	0.13831	0.015912	0.53937	0.044064	4.6799	15	0.57797	10775	0.12607	0.25826	0.015912	0.0073439	0.28032	0	0	817	0.04284	0.025704	0.27409	0	0	817	0.02642	0.01321	0.26877	0	0.073439	757
214469	1	16	45	1105	3703.9	0.28436	0.52185	0.11765	0.0045249	0.4516	0.035294	3.7798	14	0.70351	11671	0.077828	0.24887	0.021719	0.01267	0.25177	0	0	1105	0.035528	0.015674	0.27458	0	0.13394	957	0.025478	0.010919	0.24721	0	0.0054299	1099
219295	1	15	38	748	3076.7	0.30508	0.40659	0.12834	0.0040107	0.34433	0.037433	1.6251	5	0.79632	6246	0.062834	0.25802	0.022727	0.016043	0.25033	0	0	748	0.020053	0.016043	0.26248	0	0	748	0.016129	0.010753	0.26325	0	0.0053476	744
234638	1	10	54	765	4786.7	0.2951	0.33608	0.096732	0.0065359	0.2659	0.045752	0.83564	4	0.73825	5550	0.04183	0.28497	0.015686	0.011765	0.21491	0.0026144	0	765	0.016993	0.0091503	0.25887	0.0026144	0	765	0.034346	0.02642	0.25454	0.002642	0.010458	757
235435	1	2	9	240	887.59	0.4068	0.42519	0.075	0	0.38971	0.025	4.5066	4	0.65938	2640	0.091667	0.24167	0.016667	0.0125	0.26035	0	0	240	0.026667	0.013333	0.2677	0	0.0625	225	0.0083333	0.0041667	0.22717	0	0	240
239794	1	2	51	1021	3182.3	0.31278	0.55726	0.15867	0.0048972	0.45342	0.05191	4.3993	14	0.68441	11091	0.097943	0.26347	0.032321	0.021548	0.26244	0	0	1021	0.03526	0.027424	0.23991	0.0039177	0	1021	0.026263	0.010101	0.23592	0	0.030362	990
246579	1	19	44	963	4604.1	0.30357	0.43051	0.16096	0.0093458	0.46584	0.047767	4.9956	23	0.61266	10760	0.15576	0.25753	0.028037	0.012461	0.2622	0	0	963	0.040127	0.012672	0.26491	0	0.016615	947	0.042889	0.029345	0.26712	0	0.079958	886
256587	1	11	84	1878	9141.2	0.32437	0.45004	0.14377	0.0095847	0.46486	0.059638	4.3758	40	0.44153	30203	0.15282	0.29499	0.035676	0.024494	0.26441	0	0	1878	0.040816	0.02739	0.26382	0	0.0085197	1862	0.028939	0.010718	0.24763	0	0.0063898	1866
267597	1	5	62	882	4674.9	0.18205	0.33984	0.062358	0	0.23874	0.024943	1.7113	8	0.88873	6176	0.055556	0.22902	0.031746	0.021542	0.2467	0	0	882	0.0056689	0.0034014	0.25078	0	0	882	0.018286	0.010286	0.23368	0	0.0079365	875
268067	1	15	22	533	1572.2	0.079667	0.30673	0.052533	0	0.2539	0.015009	1.2721	2	0.91919	3637	0.016886	0.19887	0.0037523	0.0018762	0.2811	0	0	533	0.013133	0.011257	0.25538	0	0	533	0.0018904	0.0018904	0.25845	0	0.0075047	529
268784	1	13	44	870	3910.5	0.38948	0.36901	0.077011	0	0.27553	0.014943	0.76716	3	0.83996	6293	0.049425	0.24138	0.008046	0.0057471	0.24953	0	0	870	0.014943	0.008046	0.27983	0	0	870	0.0080645	0.0023041	0.24041	0	0.0022989	868
269774	1	87	76	1217	6888.3	0.17766	0.42512	0.078882	0.0032868	0.4038	0.041085	1.8873	13	0.79906	9629	0.082991	0.27691	0.018077	0.01479	0.25324	0	0	1217	0.037068	0.024712	0.26378	0.0041186	0.0024651	1214	0.014803	0.0041118	0.25006	0	0.00082169	1216
271851	1	23	39	787	3082	0.4298	0.47308	0.10928	0.017789	0.41519	0.074968	2.5957	8	0.4067	10291	0.10165	0.22236	0.030496	0.013977	0.27355	0	0	787	0.088472	0.05496	0.27619	0	0.052097	746	0.032051	0.023077	0.24256	0.0051282	0.0088945	780
342199	1	20	31	573	2512.9	0.28791	0.43587	0.04014	0	0.29501	0.033159	1.5918	4	0.83827	4068	0.068063	0.2897	0.012216	0.0017452	0.26143	0	0	573	0.026362	0.017575	0.24365	0	0.0069808	569	0.031634	0.017575	0.26892	0	0.0069808	569
350186	1	6	27	346	1418.6	0.17999	0.30347	0.10116	0	0.34679	0.031792	2.1148	3	0.74047	3244	0.080925	0.26012	0.023121	0.011561	0.25313	0	0	346	0.017544	0.011696	0.26134	0	0.011561	342	0.031792	0.017341	0.21309	0	0	346
360535	1	7	34	794	2445	0.2942	0.5489	0.14106	0.020151	0.38809	0.041562	6.544	16	0.51879	10757	0.1398	0.23678	0.027708	0.010076	0.26657	0	0	794	0.050378	0.026448	0.26162	0	0	794	0.035309	0.010088	0.22416	0	0.0012594	793
389538	1	19	35	986	3875.3	0.239	0.29098	0.022312	0	0.1554	0.0091278	0.51609	2	0.883	6135	0.022312	0.14604	0.0070994	0.0040568	0.26247	0	0	986	0.012232	0.0040775	0.26515	0	0.005071	981	0.0071429	0.0020408	0.24447	0	0.0060852	980
400474	1	18	55	782	4058.4	0.29687	0.35521	0.084399	0.0025575	0.32442	0.039642	1.232	5	0.69901	6709	0.057545	0.29284	0.012788	0.0063939	0.27163	0	0	782	0.044757	0.02046	0.27487	0	0	782	0.015365	0.012804	0.24851	0	0.0012788	781
422851	1	1	51	600	3171.2	0.34191	0.38183	0.093333	0.005	0.38222	0.063333	2.838	9	0.68626	4869	0.12833	0.32667	0.023333	0.016667	0.25374	0	0	600	0.055	0.045	0.29015	0.0016667	0	600	0.035058	0.015025	0.23637	0	0.0016667	599
423981	1	12	33	723	3241.3	0.33233	0.42717	0.04426	0	0.23009	0.020747	1.5426	5	0.69145	6755	0.045643	0.21992	0.019364	0.0055325	0.2528	0	0	723	0.01387	0.0097087	0.25863	0	0.0027663	721	0.014085	0.0070423	0.23016	0	0.017981	710
433451	1	4	88	1088	6410.5	0.27787	0.41733	0.10202	0.0018382	0.3329	0.033088	2.0279	13	0.62995	11692	0.076287	0.32077	0.022978	0.012868	0.2401	0	0	1088	0.029354	0.015656	0.27176	0	0.060662	1022	0.018762	0.0093809	0.21773	0	0.020221	1066
437699	1	11	43	667	3905.8	0.17235	0.30357	0.037481	0	0.28594	0.026987	1.5362	6	0.68934	5945	0.050975	0.25037	0.016492	0.010495	0.27473	0	0	667	0.023988	0.011994	0.26281	0	0	667	0.0181	0.010558	0.23921	0	0.005997	663
444187	1	20	7	490	1088.2	0.25422	0.49913	0.061224	0	0.15551	0.02449	0.91897	1	0.88811	3546	0.016327	0.081633	0.0040816	0.0020408	0.26394	0	0	490	0.022634	0.016461	0.2623	0	0.0081633	486	0.020619	0.018557	0.25057	0	0.010204	485
447477	1	11	37	482	3696	0.27714	0.27506	0.082988	0.0020747	0.31885	0.056017	0.8117	3	0.48311	5766	0.053942	0.28838	0.020747	0.010373	0.2551	0.0020747	0	482	0.039419	0.018672	0.23494	0.0020747	0	482	0.043841	0.031315	0.24343	0.0020877	0.0062241	479
469665	1	15	24	410	1963.9	0.41112	0.37376	0.16585	0.004878	0.5009	0.036585	3.0551	6	0.64385	4153	0.082927	0.30244	0.032099	0.024691	0.26197	0	0.012195	405	0.029412	0.0098039	0.26521	0	0.004878	408	0.019656	0.002457	0.23434	0	0.0073171	407
489330	1	4	24	895	2193.5	0.28701	0.33104	0.15196	0	0.44377	0.021229	7.7502	17	0.71971	10081	0.13408	0.22123	0.017877	0.0078212	0.25211	0	0	895	0.035754	0.010056	0.27722	0	0	895	0.010078	0.0055991	0.2344	0	0.0022346	893
