event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
48367	1	83	28	597	2225	0.33265	0.35315	0.068677	0.0134	0.25598	0.040201	2.2472	5	0.74193	4593	0.060302	0.13735	0.025126	0.023451	0.26755	0	0	597	0.023451	0.011725	0.26404	0	0	597	0.024263	0.0086655	0.23488	0	0.033501	577
48895	0																																		
50303	1	12	12	130	1942.8	0.39377	0.23237	0	0	0.141	0.030769	1.0294	2	0.96581	643	0.076923	0.19231	0	0	0.18361	0	0	130	0.015504	0.015504	0.23202	0	0.0076923	129	0	0	0.27161	0.015625	0.015385	128
50831	1	14	11	74	669.09	0.022733	0.085678	0	0	0.10989	0	1.4946	1	1	294	0.10811	0.28378	0	0	0.24298	0	0	74	0	0	0.24555	0	0	74	0	0	0.14543	0	0	74
54341	1	18	28	434	3244.5	0.14693	0.26288	0.016129	0	0.22356	0.016129	0.61643	2	0.80092	2493	0.048387	0.2235	0.0092166	0.0069124	0.26157	0	0	434	0.018433	0.013825	0.24117	0	0	434	0.0046083	0	0.21894	0	0	434
54351	1	17	6	233	1123.8	0.032691	0.17617	0.034335	0	0.14542	0.012876	0	0	0.83599	1206	0.012876	0.11588	0.012876	0	0.25966	0	0	233	0.030043	0.012876	0.24951	0	0	233	0.0042918	0	0.22662	0	0	233
55595	1	8	8	414	2178.1	0.14777	0.16146	0.012077	0	0.19399	0.024155	1.8365	4	0.76405	3303	0.060386	0.070048	0.0096618	0.0072464	0.22947	0	0	414	0.016949	0.016949	0.2386	0	0.0024155	413	0	0	0.2575	0	0.0096618	410
55627	1	22	6	357	1399.7	0.23375	0.38774	0.011204	0	0.074053	0.0084034	0	0	0.99757	1682	0.0028011	0.042017	0	0	0.26788	0	0	357	0.01227	0.0092025	0.25774	0.0030675	0.086835	326	0.0028249	0	0.22985	0	0.0084034	354
55715	1	15	13	180	1999.1	0.12372	0.16985	0.033333	0	0.17012	0.027778	0.50024	1	0.9528	971	0.055556	0.18333	0	0	0.2347	0	0	180	0.014815	0.014815	0.26635	0	0.25	135	0.022222	0.016667	0.23138	0	0	180
56211	1	11	4	53	217.13	0.024933	0.0062333	0	0	0.10222	0	0	0	0.96681	318	0	0.13208	0	0	0.22246	0	0	53	0	0	0.22528	0	0	53	0	0	0.2581	0	0	53
56243	1	9	29	380	1929.6	0.17326	0.23212	0.0052632	0	0.10444	0.010526	0	0	0.9773	2008	0.015789	0.17895	0.0026316	0.0026316	0.25221	0	0	380	0.008	0.008	0.28364	0.0026667	0.013158	375	0.01061	0.005305	0.22989	0	0.0078947	377
56463	1	14	18	929	3433.7	0.38286	0.2362	0.007535	0	0.087169	0.0096878	0.58246	2	0.81357	5072	0.016146	0.051668	0.0053879	0.0021552	0.23697	0.0043103	0.0010764	928	0.0053996	0.0043197	0.24508	0.0043197	0.0032293	926	0.0054348	0.001087	0.23516	0.0043478	0.0096878	920
57485	1	16	5	185	947.71	0.12872	0.030016	0.0054054	0	0.18028	0	1.0552	1	0.8477	1256	0.043243	0.086486	0	0	0.2391	0	0	185	0	0	0.27309	0	0	185	0	0	0.1942	0	0.1027	166
57903	1	14	8	205	1050.4	0.0094819	0.041087	0.004878	0	0.18524	0.004878	0	0	0.45333	1374	0.0097561	0.073171	0.004878	0.004878	0.21928	0	0	205	0	0	0.28655	0	0	205	0	0	0.195	0	0.014634	202
58345	1	7	4	99	201.21	0.060505	0.12625	0.030303	0	0.27072	0.010101	4.97	1	0.85133	781	0.040404	0.090909	0.010101	0.010101	0.25026	0	0	99	0.010101	0.010101	0.27998	0	0	99	0.010204	0.010204	0.22487	0	0.010101	98
58607	1	23	14	118	1534	0.25898	0.10313	0.23729	0.033898	0.4389	0.11864	2.6076	4	0.74928	509	0.22034	0.33898	0.11017	0.09322	0.25604	0	0	118	0.033898	0.025424	0.24962	0	0	118	0	0	0.22937	0	0	118
58717	1	21	5	64	1238.3	0.12137	0.27812	0	0	0.15426	0.015625	0	0	0.96489	341	0.03125	0.17188	0.016129	0.016129	0.24797	0	0.03125	62	0.015625	0.015625	0.24183	0	0	64	0.015625	0.015625	0.20425	0	0	64
59003	1	19	4	535	1111.6	0.053926	0.20835	0.0093458	0	0.11182	0.011215	0	0	0.92251	3984	0.0018692	0.0074766	0.0093458	0.0056075	0.27413	0	0	535	0.0079051	0.0079051	0.26181	0	0.054206	506	0.0056497	0.0037665	0.26078	0	0.0074766	531
59247	1	15	3	283	825.11	0.056313	0.027985	0	0	0.062189	0.0035336	0	0	1	1587	0.0035336	0.014134	0.0035461	0.0035461	0.24489	0	0.0035336	282	0.0037453	0.0037453	0.27406	0	0.056537	267	0.0035336	0	0.2123	0	0	283
59335	1	11	13	179	1761.2	0.021575	0.13175	0	0	0.16177	0.022346	0.5678	1	0.9843	907	0.03352	0.13966	0.011299	0.0056497	0.23088	0	0.011173	177	0.01676	0.01676	0.25234	0	0	179	0	0	0.19041	0	0.0055866	178
59371	1	8	8	245	1344.9	0.021139	0.11887	0.0081633	0	0.11428	0.028571	0	0	0.98023	1285	0.020408	0.069388	0.012245	0.0081633	0.26136	0	0	245	0.016327	0.016327	0.25306	0	0	245	0.020408	0.020408	0.23011	0	0	245
59899	1	5	3	84	129.91	0.029741	0.068104	0	0	0.092972	0	0	0	1	422	0	0.11905	0	0	0.2557	0	0	84	0	0	0.23324	0	0	84	0	0	0.24029	0	0	84
59929	1	20	14	303	1548.4	0.27694	0.24566	0.013201	0	0.063564	0.023102	0	0	0.98676	1561	0.019802	0.10231	0.02	0.02	0.27308	0.0033333	0.009901	300	0.019934	0.019934	0.23454	0.0033223	0.0066007	301	0.0033003	0.0033003	0.19619	0.0033003	0	303
60669	1	17	5	196	1052.3	0.074748	0.085846	0.010204	0	0.10003	0.005102	0	0	0.99307	1020	0.015306	0.066327	0	0	0.26111	0	0	196	0	0	0.26674	0	0	196	0.0055556	0.0055556	0.25709	0	0.081633	180
61071	1	4	4	17	174.53	0.013293	0.15522	0	0	0.094499	0	0	0	1	63	0.11765	0.29412	0	0	0.33437	0	0	17	0	0	0.30717	0	0	17	0	0	0.12778	0	0	17
61417	1	9	7	324	1476	0.037736	0.13585	0.0092593	0	0.10234	0	0	0	0.98573	1658	0.0061728	0.049383	0	0	0.2393	0	0	324	0.0092593	0	0.25675	0	0	324	0	0	0.23515	0	0.0030864	323
62149	1	13	5	302	658.11	0.37636	0.37637	0.013245	0	0.11064	0.019868	0	0	0.90774	1870	0.0099338	0.062914	0	0	0.24752	0	0	302	0.019868	0.019868	0.22182	0	0	302	0.0033113	0	0.16029	0	0	302
62281	1	19	3	242	849.11	0.42377	0.4244	0.028926	0	0.10556	0.0082645	0	0	0.85666	1437	0.0041322	0.016529	0	0	0.24441	0	0	242	0.0082645	0.0041322	0.2593	0	0	242	0.0082645	0.0041322	0.11954	0	0	242
62459	1	10	5	404	933.36	0.48141	0.28536	0.019802	0.0024752	0.078147	0.0024752	0	0	0.88919	2419	0.009901	0.044554	0.0024752	0.0024752	0.25089	0	0	404	0.0024876	0.0024876	0.24928	0	0.0049505	402	0.0024876	0.0024876	0.25063	0	0.0049505	402
62583	1	25	32	231	3392.5	0.080125	0.19359	0.030303	0	0.15493	0.069264	1.1791	4	0.99555	979	0.095238	0.30736	0.025974	0.004329	0.26528	0.004329	0	231	0.056769	0.039301	0.26542	0.0043668	0.008658	229	0.0131	0.017467	0.23878	0.030568	0.008658	229
62613	1	17	5	526	1407.7	0.13105	0.2513	0.015209	0.0057034	0.21709	0.020913	0.71039	1	0.32918	11588	0.026616	0.019011	0.0019011	0.0019011	0.25983	0	0	526	0.0019084	0.0019084	0.25595	0	0.0038023	524	0.020992	0.020992	0.27632	0	0.0038023	524
63163	1	6	10	367	1201.4	0.051725	0.18162	0.024523	0	0.18204	0	0.83239	1	0.74522	3439	0.0081744	0.087193	0	0	0.27027	0	0.010899	363	0	0	0.22883	0	0.0027248	366	0	0	0.25613	0	0.0027248	366
63551	1	6	2	167	274.67	0.028306	0.014153	0.005988	0	0.25714	0.011976	0	0	0.46082	1922	0	0	0	0	0.23276	0	0	167	0.012048	0.012048	0.26608	0	0.005988	166	0	0	0.2914	0	0.017964	164
63559	0																																		
63603	1	13	2	261	652.63	0.0022135	0.0011068	0.019157	0	0.060342	0.02682	0	0	1	1298	0.0076628	0.022989	0.030651	0.022989	0.26235	0	0	261	0.0038314	0.0038314	0.26772	0.0038314	0	261	0.0038314	0	0.25155	0	0	261
63669	1	5	12	364	2792.7	0.61192	0.21061	0.0082418	0	0.10277	0.0082418	1.0742	3	0.97785	2127	0.038462	0.076923	0.0027473	0	0.26765	0	0	364	0.0027473	0.0027473	0.23845	0	0	364	0.0082645	0.0082645	0.24791	0	0.0027473	363
64591	1	17	22	568	3813.6	0.32075	0.21106	0.0070423	0	0.1446	0.0088028	0.52444	2	0.93167	3758	0.022887	0.15669	0.0035211	0	0.23552	0	0	568	0.01426	0.0071301	0.25033	0	0.012324	561	0.0036298	0.0018149	0.2199	0	0.02993	551
64717	1	17	17	157	1548.4	0.035831	0.14217	0	0	0.13269	0.031847	1.2916	2	0.9998	789	0.10191	0.21656	0.0063694	0.0063694	0.25251	0	0	157	0.0063694	0.0063694	0.2322	0	0	157	0.032051	0.032051	0.20727	0	0.0063694	156
64921	1	62	15	338	1419.9	0.12928	0.22131	0.014793	0	0.099567	0.0088757	1.4086	2	0.91196	1861	0.029586	0.12426	0.0029586	0	0.25121	0	0	338	0.0088757	0.0088757	0.27338	0	0	338	0	0	0.21873	0	0	338
65025	1	16	2	73	128.4	0.24259	0.51009	0	0	0.18654	0	0	0	0.95695	506	0.041096	0.013699	0	0	0.27358	0	0	73	0	0	0.27621	0	0	73	0.013699	0	0.26053	0	0	73
65267	1	15	8	46	621.42	0.17311	0.2743	0	0	0.16863	0.065217	1.6092	1	0.94807	175	0.086957	0.32609	0	0	0.2412	0	0	46	0.065217	0.065217	0.24604	0	0	46	0	0	0.27014	0	0	46
65289	1	18	17	366	1791.2	0.1741	0.35596	0.019126	0	0.19375	0.013661	0	0	0.63303	3885	0.0054645	0.11749	0.0054645	0.0027322	0.24978	0	0	366	0.0035587	0	0.28191	0	0.23224	281	0.011019	0.011019	0.25343	0	0.0081967	363
65295	1	13	2	117	140.12	0.053952	0.20989	0	0	0.27101	0	7.1368	1	0.86747	1100	0.034188	0.017094	0	0	0.27088	0	0	117	0	0	0.25663	0	0	117	0	0	0.1952	0	0.008547	116
66118	1	9	3	155	426.3	0.086712	0.28518	0	0	0.086009	0	0	0	0.99989	713	0.012903	0.03871	0	0	0.22564	0	0	155	0	0	0.27834	0	0	155	0	0	0.22086	0	0	155
66712	1	11	4	220	379.57	0.048253	0.17028	0.17727	0.13182	0.15854	0.072727	0	0	0.96803	1092	0	0.054545	0.013636	0.013636	0.23016	0.077273	0	220	0	0	0.26846	0	0.0045455	219	0	0	0.25913	0	0.0090909	218
67746	1	10	2	315	597.35	0.020865	0.010432	0.0031746	0	0.21549	0	0	0	0.39053	4786	0	0.015873	0	0	0.23562	0	0	315	0	0	0.2538	0	0	315	0	0	0.25701	0	0.0031746	314
68648	1	15	2	219	491.45	0.29089	0.14544	0.0045662	0	0.13033	0	0	0	0.99952	1243	0	0.031963	0	0	0.25324	0	0	219	0	0	0.27623	0	0.022831	214	0	0	0.26127	0	0	219
