event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
51890	1	15	7	592	2119.6	0.17495	0.41484	0.059122	0.043919	0.088109	0.054054	0.47178	1	0.99444	2922	0.048986	0.035473	0.043919	0.037162	0.24945	0.0016892	0	592	0.050676	0.050676	0.25571	0.0016892	0	592	0.028912	0.02381	0.25491	0.0017007	0.0067568	588
51934	0																																		
51964	1	7	2	370	903.34	0.074534	0.037267	0.0054054	0	0.083545	0.0027027	0	0	0.98386	2095	0	0.02973	0.0054054	0.0027027	0.26881	0	0	370	0	0	0.25201	0	0.17568	305	0	0	0.24175	0	0.0027027	369
52044	1	18	22	359	2741	0.23109	0.17989	0.0083565	0	0.15548	0.022284	0.72965	2	0.92492	2103	0.030641	0.1532	0.0083565	0.005571	0.26326	0.011142	0	359	0.013928	0.0083565	0.23605	0.011142	0	359	0.008427	0.005618	0.23905	0.011236	0.0083565	356
52121	1	11	4	181	1107	0.30054	0.20703	0.016575	0	0.21889	0	0	0	0.67109	1690	0.0055249	0.060773	0	0	0.24612	0	0	181	0	0	0.25541	0	0	181	0	0	0.26509	0	0.1989	145
52220	1	14	7	318	1292.2	0.3953	0.17043	0.0062893	0	0.09933	0.012579	1.5477	2	0.99813	1564	0.040881	0.040881	0	0	0.20416	0.012579	0	318	0.0094637	0.0094637	0.25952	0	0.0031447	317	0.0031847	0	0.23071	0	0.012579	314
52286	1	21	8	82	1096.3	0.16207	0.028921	0	0	0.11891	0	0	0	1	423	0.02439	0.20732	0	0	0.24225	0	0	82	0	0	0.26566	0	0.012195	81	0	0	0.22029	0	0	82
52297	0																																		
52338	1	1	5	538	1323.4	0.020003	0.033427	0.0037175	0	0.080609	0.0018587	0	0	0.99354	3149	0	0.020446	0	0	0.22794	0	0	538	0.0018622	0.0018622	0.26999	0	0.0018587	537	0	0	0.25062	0	0.0074349	534
52352	1	17	11	47	1471.7	0.36098	0.065829	0	0	0.077611	0	0	0	0.99664	182	0.17021	0.44681	0	0	0.28847	0	0	47	0	0	0.26531	0	0.14894	40	0	0	0.17495	0	0	47
52404	0																																		
52558	0																																		
52572	0																																		
52605	1	11	8	127	975.46	0.23658	0.20207	0.11811	0	0.33632	0	1.0252	1	0.89245	873	0.13386	0.26772	0.007874	0	0.29655	0	0	127	0	0	0.27422	0	0.47244	67	0	0	0.19698	0	0	127
52638	0																																		
52693	1	18	17	592	2218.1	0.22303	0.30346	0.11318	0.064189	0.11362	0.1402	0.45083	1	0.9957	2829	0.011824	0.079392	0	0.0016892	0.26104	0.010135	0	592	0	0.0016949	0.25361	0.011864	0.0033784	590	0.13176	0.12162	0.21964	0.021959	0	592
52715	0																																		
52759	1	16	7	66	1927.5	0.0071544	0.12764	0.015152	0	0.15386	0	0	0	0.99419	339	0	0.21212	0	0	0.23545	0	0	66	0	0	0.30311	0	0	66	0	0	0.17219	0	0.015152	65
52880	0																																		
53001	0																																		
53111	0																																		
53130	1	8	3	102	189.96	0.17498	0.37344	0.019608	0	0.18589	0	5.2643	1	0.84157	829	0.078431	0.098039	0	0	0.22696	0	0	102	0	0	0.32063	0	0.76471	24	0	0	0.23672	0	0	102
53196	0																																		
53342	0																																		
53474	0																																		
53584	0																																		
53658	1	15	8	217	1227.2	0.23647	0.083508	0	0	0.067425	0	0	0	0.94196	1173	0	0.096774	0	0	0.29309	0	0	217	0	0	0.21881	0.0046948	0.018433	213	0	0	0.25725	0	0.087558	198
53749	0																																		
53790	0																																		
53793	1	37	6	806	2256.1	0.2524	0.16629	0.023573	0	0.077619	0	0.44324	1	0.86306	4585	0.0086849	0.043424	0	0	0.25079	0	0	806	0.0012903	0	0.27738	0	0.038462	775	0	0	0.24107	0	0.0012407	805
53848	0																																		
53881	1	12	5	163	498.65	0.027435	0.023529	0.03681	0	0.18064	0	2.0054	1	0.4843	2281	0.030675	0.079755	0	0	0.27361	0	0.02454	159	0	0	0.2778	0	0	163	0	0	0.20844	0	0.006135	162
53944	0																																		
53980	0																																		
54068	0																																		
54156	0																																		
54255	0																																		
54332	1	16	45	831	4481.4	0.2637	0.25765	0.081829	0	0.28916	0.032491	1.3389	6	0.68678	6992	0.061372	0.31528	0.0084236	0.0060168	0.26209	0.0024067	0	831	0.025362	0.018116	0.26395	0.0024155	0.0036101	828	0.024242	0.0084848	0.25056	0.0024242	0.0072202	825
54450	0																																		
54453	1	22	38	407	2894.4	0.16512	0.19126	0.029484	0	0.17609	0.009828	2.4185	7	0.945	2262	0.10319	0.27027	0.012285	0.004914	0.24658	0	0	407	0.014742	0.004914	0.26149	0	0	407	0.009828	0	0.25283	0	0	407
54464	0																																		
54475	1	20	5	155	1152.6	0.0881	0.30192	0	0	0.16977	0.0064516	0	0	0.86729	1110	0	0.090323	0	0	0.22161	0.0064516	0	155	0	0	0.25407	0.0064516	0	155	0	0	0.25876	0.0064516	0	155
54508	1	10	6	65	306.14	0.026548	0.34359	0.12308	0.061538	0.15612	0.13846	0	0	0.9783	366	0	0.13846	0	0	0.17928	0	0	65	0.12308	0.092308	0.2754	0	0	65	0.092308	0.046154	0.29398	0	0	65
54629	1	20	4	202	656.26	0.39498	0.306	0	0	0.06572	0	0	0	0.9737	1041	0	0.024752	0	0	0.24547	0	0	202	0	0	0.2342	0	0	202	0	0	0.19826	0	0	202
54640	0																																		
54692	0																																		
54706	0																																		
54717	0																																		
54882	0																																		
55154	0																																		
55220	1	17	3	96	703.82	0.050301	0.045584	0	0	0.16867	0	0	0	0.97006	562	0.020833	0.083333	0.010417	0	0.26405	0	0	96	0	0	0.19126	0	0	96	0.010417	0	0.20674	0	0	96
55278	1	21	6	314	1486.4	0.013017	0.27666	0	0	0.060894	0.0031847	0	0	0.90854	1976	0	0.050955	0.0031847	0.0031847	0.26438	0.0031847	0	314	0	0	0.23498	0.0031847	0	314	0	0	0.22232	0.0031847	0	314
55286	0																																		
55322	1	18	7	419	1274	0.50341	0.20321	0.0047733	0	0.1092	0.0047733	0.7849	1	0.99677	2392	0.019093	0.064439	0	0	0.23048	0.0024155	0.011933	414	0.0051948	0.0051948	0.23376	0.0025974	0.081146	385	0	0	0.2503	0.0024096	0.0095465	415
55377	0																																		
55443	1	7	23	97	4226.9	0.041244	0.020739	0	0	0.09788	0	0.23658	1	0.97797	312	0.041237	0.46392	0	0	0.23803	0	0	97	0	0	0.19646	0	0.041237	93	0	0	0.15602	0	0	97
55542	1	5	3	460	1326.1	0.27016	0.35065	0.013043	0	0.12203	0.01087	0.75409	1	0.97368	2726	0.023913	0.023913	0.0021739	0	0.21564	0	0	460	0.0045351	0.0045351	0.23686	0	0.041304	441	0.0087527	0.0065646	0.25634	0	0.0065217	457
55740	1	17	18	631	2510.8	0.10475	0.25727	0.017433	0.0079239	0.12687	0.014263	0.79656	2	0.97499	3484	0.017433	0.07607	0.012759	0	0.24429	0	0.0063391	627	0.022838	0.014682	0.23596	0	0.028526	613	0.016103	0.0096618	0.25542	0	0.015848	621
55770	0																																		
55773	0																																		
55806	0																																		
56136	0																																		
56144	0																																		
56180	1	18	21	406	2532.2	0.22321	0.16611	0.03202	0	0.12461	0.0024631	0.39492	1	0.81286	2720	0.014778	0.15764	0	0	0.25274	0	0.0049261	404	0.0078125	0.0026042	0.23024	0	0.054187	384	0	0	0.22504	0	0.0073892	403
56257	0																																		
56290	0																																		
56334	0																																		
56466	0																																		
56521	1	6	3	12	21.494	0	0.042342	0	0	0.17033	0	0	0	1	33	0	0.16667	0	0	0.41848	0	0	12	0	0	0.42656	0	0	12	0	0	0.35372	0	0	12
56763	1	10	7	125	1253	0.15096	0.22583	0.08	0	0.26199	0.024	0.7981	1	0.99604	612	0.096	0.24	0.032	0.016	0.24643	0	0	125	0.033058	0.024793	0.27518	0	0.032	121	0.008	0.008	0.2317	0	0	125
56829	0																																		
56862	0																																		
56906	0																																		
56939	1	8	6	404	1129.1	0.47072	0.098172	0	0	0.074913	0	0	0	0.9848	2172	0	0.032178	0.0024752	0	0.24276	0	0	404	0.0024814	0	0.25016	0	0.0024752	403	0.0024876	0	0.24714	0	0.0049505	402
56961	0																																		
56972	1	17	8	152	1389.2	0.23334	0.27546	0.039474	0	0.38724	0.013158	0.71983	1	0.93918	961	0.059211	0.15789	0	0	0.17086	0	0	152	0.019737	0.013158	0.24245	0	0	152	0.0065789	0	0.2861	0	0	152
57148	0																																		
57280	1	21	7	69	1097.6	0.02367	0.054941	0	0	0.12563	0	1.8221	2	1	323	0.11594	0.18841	0	0	0.24528	0	0	69	0	0	0.22804	0	0	69	0	0	0.17962	0	0	69
57291	0																																		
57346	1	16	8	667	2525	0.15499	0.26204	0	0	0.1117	0.0029985	0	0	0.98636	3953	0.0029985	0.022489	0	0	0.25772	0	0	667	0.0029985	0.0029985	0.24835	0	0	667	0	0	0.25093	0	0.0074963	662
57577	1	13	6	435	1441.8	0.13775	0.054525	0.0068966	0	0.076652	0.0045977	0.69356	1	0.99619	2331	0.0091954	0.029885	0.0045977	0.0022989	0.24701	0	0	435	0.0045977	0.0045977	0.24881	0	0	435	0.0046083	0.0023041	0.22694	0	0.0022989	434
57665	0																																		
57709	1	13	18	374	2192.1	0.012677	0.19165	0.045455	0	0.23514	0.0053476	0	0	0.81234	2548	0	0.13904	0.018717	0	0.24151	0	0	374	0.051491	0.0054201	0.26487	0	0.013369	369	0	0	0.24944	0	0.024064	365
57731	0																																		
57742	1	10	7	276	1229.7	0.044617	0.20594	0	0	0.17323	0.0036232	0	0	0.5471	3241	0.0072464	0.061594	0	0	0.25878	0	0	276	0.0036232	0.0036232	0.22264	0	0	276	0	0	0.27801	0	0.014493	272
57753	0																																		
57764	0																																		
58006	1	8	26	285	2826.1	0.12674	0.27755	0.024561	0	0.21096	0.017544	1.4154	4	0.93933	1380	0.10526	0.28772	0.014035	0.0035088	0.27069	0	0	285	0.026119	0.018657	0.252	0	0.059649	268	0.0035088	0	0.19608	0	0	285
58072	1	15	9	226	1716	0.12257	0.24501	0.0044248	0	0.1308	0.013274	0	0	0.80972	1668	0	0.075221	0.0088496	0.0088496	0.24553	0	0	226	0.0044248	0.0044248	0.2534	0	0	226	0	0	0.2488	0	0	226
58237	0																																		
58325	1	13	11	189	637.13	0.29496	0.25128	0.010582	0	0.060756	0.047619	1.5695	1	0.99969	869	0.026455	0.13757	0.037037	0.037037	0.24613	0.005291	0	189	0.015873	0.010582	0.27056	0.005291	0	189	0.010695	0.010695	0.24236	0.0053476	0.010582	187
58523	0																																		
58787	0																																		
58919	1	5	13	269	1031.4	0.25082	0.353	0.02974	0	0.086999	0.018587	0.96955	1	1	1369	0.040892	0.12639	0.018587	0.011152	0.24821	0	0	269	0.0082988	0	0.29177	0	0.10409	241	0.014925	0.0074627	0.20986	0	0.0037175	268
65266	1	5	10	121	544.98	0.17009	0.11866	0	0	0.080507	0	1.8349	1	0.93122	557	0.033058	0.19008	0.0082645	0	0.28157	0	0	121	0	0	0.23116	0	0	121	0.016529	0	0.26211	0	0	121
65376	0																																		
65508	0																																		
65948	1	8	14	194	1289.6	0.11961	0.22245	0	0	0.11581	0.010309	0	0	0.95516	1078	0.030928	0.19588	0.025907	0.010363	0.23138	0	0.0051546	193	0.010363	0	0.24952	0	0.0051546	193	0	0	0.20719	0	0.025773	189
66124	0																																		
66278	1	13	8	71	644	0.092995	0.015459	0.014085	0	0.11915	0	0	0	0.94951	360	0.056338	0.28169	0	0	0.23144	0	0	71	0	0	0.28369	0	0	71	0	0	0.17446	0	0	71
66366	1	22	11	573	1714.6	0.5573	0.37073	0.015707	0	0.095519	0.017452	0.58324	1	0.97776	3032	0.012216	0.068063	0.008726	0.0034904	0.24692	0	0	573	0.010508	0.0052539	0.26363	0	0.0034904	571	0.017986	0.014388	0.25823	0	0.029668	556
66526	0																																		
66636	0																																		
66652	1	22	7	459	1269.4	0.42634	0.11678	0.0043573	0	0.12255	0	0	0	0.76624	4503	0	0.03268	0	0	0.25132	0	0.0043573	457	0	0	0.24028	0	0.13943	395	0	0	0.25856	0	0.013072	453
66718	1	11	9	612	2281.5	0.44501	0.15334	0.02451	0	0.25935	0.0065359	0	0	0.58451	5070	0.014706	0.02451	0	0	0.25502	0	0	612	0.0065359	0.0065359	0.24824	0	0	612	0	0	0.26642	0	0.0081699	607
66856	0																																		
66872	1	32	10	210	811.32	0.83089	0.24817	0.02381	0	0.34081	0.028571	2.4651	2	0.78204	1215	0.057143	0.1381	0	0	0.23235	0	0	210	0.052381	0.028571	0.29551	0.0047619	0	210	0	0	0.21943	0	0	210
66900	1	15	26	313	2397	0.1609	0.23627	0.0063898	0	0.099742	0.0095847	0	0	0.98172	1462	0.022364	0.20447	0	0	0.26193	0	0	313	0.0095847	0.0095847	0.27584	0	0	313	0	0	0.21258	0	0	313
66944	1	5	4	129	341.76	0.207	0.20072	0	0	0.12581	0	0	0	0.97604	739	0.023256	0.069767	0.023256	0	0.23246	0	0	129	0.015504	0	0.30859	0	0	129	0	0	0.26313	0	0.0077519	128
66966	0																																		
67026	1	17	4	647	1957.7	0.40525	0.36762	0.0046368	0	0.071526	0.0061824	0	0	0.97485	3484	0	0.020093	0	0	0.22085	0	0.0015456	646	0.0064103	0.0064103	0.2594	0	0.035549	624	0	0	0.24162	0	0.0061824	643
67164	0																																		
67296	0																																		
67356	0																																		
67620	0																																		
67802	1	14	5	119	1208.5	0.00050507	0.22642	0	0	0.064525	0	0	0	1	598	0	0.07563	0	0	0.24455	0	0	119	0	0	0.24862	0	0	119	0	0	0.22143	0	0	119
67824	0																																		
67840	0																																		
67868	1	16	29	444	4531.2	0.036939	0.21319	0.0045045	0	0.10579	0.018018	0.44138	2	0.99471	1996	0.027027	0.16441	0.0022523	0.0022523	0.23757	0.0045045	0	444	0.0045455	0	0.24957	0.0045455	0.009009	440	0.013605	0.011338	0.25091	0.0045351	0.0067568	441
67898	1	10	1	378	447.83	0.36409	0.36409	0	0	0.08561	0.0079365	0	0	0.95836	2491	0	0	0.005291	0.005291	0.26155	0	0	378	0.0055402	0.0027701	0.24973	0	0.044974	361	0.0079576	0.0079576	0.26374	0	0.0026455	377
67928	1	9	13	301	2475.6	0.28644	0.16382	0.0099668	0	0.12453	0	0.80787	2	0.85204	1910	0.033223	0.10631	0	0	0.25177	0	0	301	0	0	0.22588	0	0	301	0	0	0.24664	0	0	301
67942	1	22	4	167	646.14	0.43345	0.32653	0	0	0.054253	0.011976	0	0	0.99454	993	0.011976	0.041916	0.005988	0.005988	0.2227	0	0	167	0.005988	0.005988	0.25773	0	0	167	0.012195	0.012195	0.19402	0	0.017964	164
68038	0																																		
68280	1	22	17	340	2012.4	0.48534	0.24209	0.020588	0.020588	0.13628	0.023529	0.49693	1	0.94541	2156	0.029412	0.12647	0.0029412	0.0088235	0.25499	0.020588	0	340	0	0.0058824	0.23687	0.020588	0	340	0	0.0058997	0.21328	0.020649	0.0029412	339
68308	1	6	5	377	801.45	0.37598	0.39513	0.018568	0	0.11383	0.0079576	0	0	0.96277	2225	0.005305	0.047745	0	0	0.22893	0	0	377	0.0079576	0.005305	0.25354	0	0	377	0.0053191	0.0053191	0.25084	0	0.0026525	376
68316	0																																		
68346	1	9	21	85	2085.9	0.18064	0.071943	0	0	0.097865	0	0.95882	2	1	266	0.11765	0.44706	0	0	0.23038	0	0	85	0	0	0.28366	0	0	85	0	0	0.27436	0	0	85
68456	0																																		
68654	1	4	8	39	127.68	0.025578	0.3088	0.12821	0	0.10729	0.10256	0	0	0.95638	132	0	0.46154	0.076923	0.076923	0.17697	0	0	39	0.025641	0.025641	0.3513	0	0	39	0	0	0.30199	0	0	39
68726	1	13	14	61	2585.1	0	0.054667	0	0	0.10751	0	0.77368	2	1	205	0.18033	0.37705	0	0	0.28861	0	0	61	0	0	0.22373	0	0	61	0	0	0.20342	0	0	61
68748	1	13	7	681	2157.7	0.49715	0.44702	0.010279	0	0.19925	0.0088106	0	0	0.45177	10388	0	0.01909	0	0	0.25282	0	0	681	0.0062893	0.0062893	0.25671	0	0.066079	636	0	0	0.22467	0.002963	0.0088106	675
68830	1	11	3	205	690.74	0.25137	0.094559	0.019512	0	0.099869	0	0	0	0.96234	1081	0.014634	0.019512	0	0	0.23177	0	0	205	0	0	0.19498	0	0	205	0	0	0.24924	0	0.004878	204
69006	1	11	26	520	2865.7	0.20571	0.25609	0.023077	0	0.12391	0.0038462	0.69791	2	0.86317	3148	0.025	0.13462	0.0076923	0	0.24179	0	0	520	0.0061728	0.0041152	0.24696	0	0.065385	486	0.011561	0	0.23894	0	0.0019231	519
69072	0																																		
69144	1	13	7	291	929.05	0.16969	0.27318	0.010309	0	0.072534	0.010309	1.0764	1	0.99692	1542	0.017182	0.044674	0.010309	0.0068729	0.27815	0	0	291	0.013746	0.010309	0.24405	0	0	291	0.010309	0.0068729	0.24821	0	0	291
69152	1	5	2	280	377.67	0.34033	0.17017	0	0	0.061309	0	0	0	0.99869	1609	0.0071429	0.014286	0	0	0.2561	0	0	280	0	0	0.27207	0.0035714	0	280	0	0	0.23333	0	0	280
69232	0																																		
69254	1	4	9	125	432.88	0.27284	0.27037	0.056	0	0.10447	0	4.6202	2	0.8175	729	0.096	0.232	0	0	0.27011	0	0	125	0	0	0.2506	0	0.128	109	0.016	0	0.18494	0	0	125
69306	1	9	15	198	802.95	0.11628	0.19855	0	0	0.081332	0	2.4908	2	0.94786	979	0.040404	0.15152	0	0	0.23276	0	0	198	0	0	0.25617	0	0	198	0	0	0.22647	0	0	198
69314	1	3	28	812	3876.7	0.069844	0.25017	0.055419	0	0.21252	0.018473	0.77385	3	0.72555	6776	0.036946	0.18473	0.0073892	0.0061576	0.26984	0.0024631	0	812	0.017263	0.0086313	0.2552	0.0024661	0.0012315	811	0.01125	0.005	0.22021	0.0025	0.014778	800
69380	0																																		
69386	1	4	4	37	69.668	0.011705	0.18673	0	0	0.20754	0	0	0	0.95063	193	0.054054	0.16216	0	0	0.11608	0	0	37	0	0	0.1549	0	0	37	0	0	0.26205	0	0	37
69394	0																																		
69408	0																																		
69518	0																																		
69556	1	18	11	86	1025.1	0.012971	0.32362	0	0	0.11923	0.011628	0.97549	1	0.99607	331	0.093023	0.2907	0.046512	0.011628	0.24975	0	0	86	0.014085	0	0.27488	0	0.17442	71	0.011628	0	0.25248	0	0	86
69570	0																																		
69600	0																																		
69618	0																																		
69636	0																																		
69666	1	15	22	497	3395.8	0.1263	0.18149	0	0	0.11514	0.0020121	0.58897	2	0.96137	2874	0.024145	0.094567	0	0	0.24415	0	0	497	0	0	0.25775	0	0	497	0.0020284	0.0020284	0.22928	0	0.0080483	493
69772	0																																		
69848	0																																		
69922	0																																		
69926	0																																		
69936	1	14	4	135	794.49	0.056073	0.048254	0	0	0.14869	0	1.2587	1	0.94513	707	0.037037	0.044444	0.0074074	0	0.2538	0	0	135	0	0	0.20701	0	0	135	0	0	0.21485	0	0	135
69952	0																																		
70010	1	8	1	135	235.41	0.095488	0.095488	0	0	0.097218	0	0	0	0.99794	841	0	0	0	0	0.24281	0	0	135	0	0	0.23877	0	0	135	0	0	0.25579	0	0.0074074	134
70084	1	20	10	291	1523.4	0.2023	0.37738	0.037801	0	0.099967	0.034364	0.65641	1	0.96898	1515	0.027491	0.13058	0	0	0.25068	0.0034364	0	291	0.035088	0.031579	0.26309	0.0035088	0.020619	285	0.013841	0.010381	0.18377	0.0034602	0.0068729	289
70112	0																																		
70124	1	18	10	203	1249.3	0.34261	0.30183	0.10345	0	0.53735	0.0049261	2.4014	3	0.65207	2566	0.093596	0.25616	0	0	0.24116	0.0049261	0	203	0	0	0.24001	0.0049751	0.0098522	201	0	0	0.22362	0.0049261	0	203
70128	0																																		
70178	1	12	6	147	1878.7	0.15175	0.15791	0	0	0.090243	0.0068027	0	0	0.99674	813	0.013605	0.16327	0	0	0.24805	0	0	147	0	0	0.22196	0	0	147	0.0068493	0.0068493	0.20889	0	0.0068027	146
70186	1	11	9	421	1280.6	0.038118	0.073377	0.0095012	0	0.07249	0.0095012	0.78091	1	0.99338	2081	0.014252	0.038005	0	0.0047506	0.26571	0.0047506	0	421	0	0	0.2465	0.0047506	0	421	0.005	0.01	0.25074	0.005	0.049881	400
70222	1	12	9	237	2200.7	0.042101	0.086517	0.033755	0	0.16752	0.0084388	0	0	0.73683	1616	0.021097	0.17722	0.012658	0.0042194	0.2767	0.0042194	0	237	0	0	0.20577	0.0042194	0	237	0	0	0.22904	0.0042194	0	237
70288	1	7	8	33	559.66	0	0.082756	0	0	0.079105	0	1.7868	1	1	81	0.33333	0.33333	0	0	0.21578	0.060606	0	33	0	0	0.16895	0.068966	0.12121	29	0	0	0.20061	0.060606	0	33
70442	0																																		
70472	1	16	16	791	3145	0.086776	0.28489	0.060683	0.0025284	0.33811	0.0012642	0.31796	1	0.17228	16741	0.0075853	0.04804	0.0050569	0	0.25576	0.0012642	0	791	0.003881	0.0012937	0.23627	0	0.022756	773	0	0	0.2418	0	0	791
70486	0																																		
