event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
342199	1	20	31	583	2541.3	0.25648	0.4099	0.036021	0	0.29125	0.024014	1.574	4	0.85532	4068	0.036021	0.24871	0.024014	0.0051458	0.23591	0	0	583	0.029361	0.017271	0.26632	0	0.0068611	579	0.020906	0.0052265	0.25233	0	0.015437	574
350186	1	6	27	319	1472.2	0.24955	0.29134	0.094044	0	0.30872	0.015674	2.0378	3	0.69394	3244	0.065831	0.34483	0.012539	0.0094044	0.24031	0	0	319	0.012698	0.0095238	0.26081	0	0.012539	315	0	0	0.21046	0	0	319
360535	1	7	35	778	2544.2	0.32982	0.55466	0.1054	0.011568	0.36956	0.039846	5.1097	13	0.5373	10764	0.12211	0.2455	0.030848	0.015424	0.27611	0.0012853	0	778	0.034704	0.015424	0.26965	0.0012853	0	778	0.020725	0.007772	0.25549	0.0012953	0.0077121	772
389538	1	19	35	967	3800.7	0.24426	0.29876	0.037229	0	0.1551	0.023785	0.26311	1	0.88051	6135	0.021717	0.13444	0.008273	0.0072389	0.24157	0	0	967	0.023909	0.016632	0.24751	0	0.0051706	962	0.0020812	0.0010406	0.2465	0	0.0062048	961
400474	1	18	54	843	4072.7	0.27127	0.34375	0.088968	0.004745	0.31864	0.039146	2.7009	11	0.71907	6612	0.10083	0.27995	0.017794	0.0083037	0.27233	0	0	843	0.026097	0.015421	0.25894	0	0	843	0.019002	0.015439	0.25526	0	0.0011862	842
422851	1	1	51	622	3216.9	0.31596	0.37373	0.12379	0.0048232	0.40616	0.065916	2.7977	9	0.70998	4869	0.10289	0.34084	0.022508	0.017685	0.25986	0	0	622	0.062701	0.051447	0.27499	0	0	622	0.029032	0.0096774	0.21961	0	0.0032154	620
423981	1	12	33	744	3285.7	0.30851	0.40522	0.052419	0	0.25344	0.024194	1.2174	4	0.70686	6755	0.051075	0.22043	0.013441	0.0040323	0.25045	0	0	744	0.024226	0.018843	0.25056	0	0.0013441	743	0.0068493	0.0027397	0.22944	0	0.018817	730
433451	1	4	88	1205	6566.7	0.28396	0.41069	0.12531	0.0058091	0.37156	0.048963	3.198	21	0.6464	11689	0.099585	0.30539	0.037344	0.018257	0.23838	0.0016598	0	1205	0.041228	0.021053	0.25964	0.0017544	0.053942	1140	0.033585	0.012594	0.22253	0.0016793	0.011618	1191
437699	1	11	43	691	3927.2	0.15787	0.30504	0.043415	0	0.30356	0.028944	0.50926	2	0.75951	5945	0.036179	0.2301	0.011577	0.0072359	0.25802	0	0	691	0.021708	0.017366	0.25655	0	0	691	0.017467	0.010189	0.24486	0	0.0057887	687
444187	1	20	7	491	1142.3	0.24872	0.50084	0.063136	0	0.1392	0.040733	1.7509	2	0.90578	3546	0.020367	0.09776	0.0081466	0.0081466	0.25438	0	0	491	0.022587	0.01848	0.23877	0	0.0081466	487	0.034908	0.030801	0.25926	0	0.0081466	487
447477	1	11	37	534	3778.8	0.27881	0.26202	0.12172	0	0.36193	0.08427	1.8524	7	0.52809	5766	0.093633	0.3221	0.024345	0.013109	0.27286	0.0018727	0	534	0.067416	0.05618	0.27277	0.0018727	0	534	0.030132	0.013183	0.24063	0.0018832	0.005618	531
469665	1	15	22	432	2039.5	0.27951	0.34459	0.12037	0.0046296	0.44866	0.016204	4.4129	9	0.69912	4106	0.083333	0.36806	0.011655	0.006993	0.25979	0	0.0069444	429	0.016204	0.0046296	0.25251	0	0	432	0.016241	0.0046404	0.24347	0	0.0023148	431
489330	1	4	24	841	2359.6	0.27387	0.34073	0.13674	0.0059453	0.41563	0.030916	5.0856	12	0.66191	10081	0.096314	0.2497	0.027348	0.011891	0.26439	0	0	841	0.019025	0.0083234	0.25468	0	0	841	0.016687	0.011919	0.24337	0	0.0023781	839
