event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
116962	1	21	23	462	1317.7	0.25151	0.36425	0.12771	0.012987	0.41213	0.045455	1.5179	2	0.54019	4326	0.051948	0.25325	0.021645	0.015152	0.25922	0	0	462	0.041126	0.030303	0.26601	0.0021645	0	462	0.015251	0.0043573	0.22716	0	0.0064935	459
122660	1	31	41	801	4909.2	0.29881	0.40479	0.12609	0.0024969	0.45674	0.061174	2.4444	12	0.54981	8667	0.10861	0.31461	0.022472	0.0099875	0.28538	0	0	801	0.082138	0.045632	0.28092	0	0.042447	767	0.037453	0.018727	0.27141	0	0	801
131357	1	12	22	387	1150.4	0.31196	0.40452	0.10853	0	0.2685	0.02584	2.6077	3	0.88335	2354	0.080103	0.28165	0.018088	0.01292	0.25075	0	0	387	0.020672	0.01292	0.25206	0	0	387	0.023256	0.015504	0.25264	0	0	387
137238	1	144	17	566	1573.7	0.27447	0.32695	0.037102	0	0.25609	0.015901	1.2709	2	0.86381	3616	0.033569	0.19081	0.0088339	0.0035336	0.22703	0.0017668	0	566	0.0054545	0.0018182	0.23601	0.0018182	0.028269	550	0.021277	0.0088652	0.25596	0.001773	0.0035336	564
138009	1	12	35	567	2560.6	0.20685	0.34545	0.077601	0	0.28997	0.017637	2.3432	6	0.76031	4924	0.054674	0.26984	0.0088339	0.0053004	0.2398	0	0.0017637	566	0.014572	0.01275	0.24089	0	0.031746	549	0.005291	0	0.26563	0	0	567
163543	1	60	50	625	2903.7	0.12284	0.369	0.0912	0.0112	0.32887	0.0528	2.0663	6	0.76169	4944	0.0656	0.28	0.0272	0.0144	0.24736	0	0	625	0.055375	0.039088	0.2984	0	0.0176	614	0.020101	0.0050251	0.23451	0	0.0448	597
168596	1	14	51	797	4114.2	0.31817	0.45877	0.11794	0.018821	0.37664	0.052698	2.9167	12	0.58358	8562	0.10916	0.27729	0.030113	0.016311	0.2596	0	0	797	0.047436	0.032051	0.26036	0	0.02133	780	0.022727	0.010101	0.24164	0	0.0062735	792
172230	1	5	37	718	2258.6	0.31244	0.33144	0.12953	0.0013928	0.43243	0.041783	3.0992	7	0.63916	8262	0.0961	0.27437	0.022284	0.016713	0.27237	0	0	718	0.016713	0.0083565	0.26938	0	0	718	0.032836	0.020896	0.24123	0	0.066852	670
174637	1	9	29	444	2644.3	0.33237	0.33403	0.033784	0	0.2884	0.031532	1.5127	4	0.765	3336	0.063063	0.28153	0.011287	0.0045147	0.25288	0.013544	0.0022523	443	0.015766	0.011261	0.23757	0	0	444	0.013514	0.0067568	0.25226	0	0	444
196649	1	11	22	795	3405.5	0.31329	0.58967	0.15094	0.0062893	0.51684	0.046541	4.9919	17	0.53702	10797	0.15975	0.29937	0.016352	0.010063	0.25115	0	0	795	0.044025	0.021384	0.27248	0	0	795	0.025401	0.018717	0.24198	0	0.059119	748
214469	1	16	46	1138	3367.8	0.33004	0.5261	0.16344	0.0043937	0.48315	0.044815	4.1571	14	0.70382	11754	0.09051	0.21793	0.02812	0.017575	0.25929	0	0	1138	0.042797	0.028184	0.27282	0	0.15817	958	0.020264	0.0052863	0.25241	0	0.0026362	1135
219295	1	15	38	769	3122.4	0.29007	0.40036	0.09883	0.0013004	0.32801	0.027308	1.281	4	0.80627	6246	0.050715	0.26138	0.016905	0.010403	0.24853	0	0	769	0.019506	0.014304	0.2771	0	0	769	0.011765	0.0052288	0.24886	0	0.0052016	765
234638	1	10	54	787	4614.7	0.29424	0.35273	0.10419	0.0063532	0.27857	0.05972	1.0835	5	0.78237	5550	0.044473	0.23888	0.021601	0.010165	0.24302	0.0025413	0	787	0.031766	0.02033	0.25853	0.0025413	0	787	0.038265	0.031888	0.25022	0.002551	0.0038119	784
235435	1	2	9	254	866.28	0.3983	0.42019	0.15354	0	0.38646	0.031496	4.6175	4	0.69899	2640	0.086614	0.1811	0.015748	0.007874	0.2538	0	0	254	0.025105	0.016736	0.26908	0	0.059055	239	0.023622	0.007874	0.25081	0	0	254
239794	1	2	52	1035	3287.8	0.31773	0.56839	0.15556	0.0019324	0.47122	0.039614	2.7374	9	0.6724	11102	0.076329	0.28502	0.027053	0.016425	0.25163	0	0	1035	0.019324	0.015459	0.26199	0.0038647	0	1035	0.018962	0.008982	0.24391	0	0.031884	1002
246579	1	19	42	907	4214.8	0.28422	0.42107	0.16097	0.0099228	0.4699	0.057332	4.2706	18	0.593	10644	0.12569	0.28004	0.020948	0.012128	0.25236	0	0	907	0.044944	0.017978	0.25969	0	0.018743	890	0.050179	0.033453	0.26689	0	0.077178	837
256587	1	11	83	1973	9795.3	0.29633	0.44494	0.15205	0.0081095	0.49456	0.033452	5.1045	50	0.4802	30195	0.17942	0.28535	0.026356	0.011657	0.25983	0	0	1973	0.023505	0.011753	0.24945	0	0.0081095	1957	0.030194	0.011771	0.23981	0	0.00963	1954
267597	1	5	62	830	4633.4	0.2309	0.33849	0.062651	0.0024096	0.21066	0.019277	0.8633	4	0.85147	6173	0.042169	0.25783	0.013253	0.0096386	0.24423	0	0	830	0.0096386	0.0048193	0.24558	0	0	830	0.0096852	0.0048426	0.24955	0	0.0048193	826
268067	1	15	22	544	1592.1	0.09357	0.28947	0.051471	0	0.25385	0.020221	0.62811	1	0.92734	3637	0.022059	0.18382	0.0073529	0.0036765	0.23819	0	0	544	0.014706	0.014706	0.25449	0	0	544	0.001845	0.001845	0.24087	0	0.0036765	542
268784	1	13	43	833	3776.3	0.40077	0.35527	0.056423	0	0.24854	0.010804	1.324	5	0.79157	6276	0.037215	0.26531	0.010804	0.0036014	0.23793	0	0	833	0.014406	0.0072029	0.25903	0	0	833	0.0036058	0.0012019	0.24077	0	0.0012005	832
269774	1	87	76	1134	6664.2	0.19215	0.42043	0.074074	0.0026455	0.37851	0.04321	1.0504	7	0.75134	9629	0.048501	0.28748	0.021164	0.014109	0.23769	0	0	1134	0.034667	0.024889	0.26343	0.0044444	0.0079365	1125	0.012357	0.0044131	0.24677	0	0.00088183	1133
271851	1	23	39	822	3149.9	0.43235	0.46473	0.12895	0.013382	0.45848	0.069343	2.5398	8	0.41752	10375	0.093674	0.25547	0.023114	0.014599	0.26081	0	0	822	0.072751	0.039683	0.27602	0	0.080292	756	0.041667	0.026961	0.26715	0.002451	0.0072993	816
342199	1	20	31	609	2560.2	0.28713	0.40179	0.041051	0	0.302	0.019704	1.953	5	0.85895	4068	0.054187	0.2578	0.019704	0.0032841	0.25662	0	0	609	0.028099	0.0082645	0.25057	0	0.0065681	605	0.0199	0.0099502	0.24652	0	0.0098522	603
350186	1	6	27	288	1353.8	0.28343	0.29272	0.097222	0.0069444	0.28941	0.020833	1.4773	2	0.61221	3244	0.052083	0.30208	0.0069444	0.0069444	0.21551	0	0	288	0.024648	0.014085	0.26081	0	0.013889	284	0.010417	0.0034722	0.23075	0	0	288
360535	1	7	34	746	2501.8	0.29805	0.55263	0.13003	0.0080429	0.36633	0.02815	6.795	17	0.51902	10757	0.13003	0.22252	0.025469	0.013405	0.27086	0	0	746	0.030831	0.010724	0.2528	0	0	746	0.014825	0.0053908	0.226	0	0.0053619	742
389538	1	11	35	970	3818.2	0.3241	0.29751	0.029897	0	0.15851	0.010309	0.78571	3	0.8776	6135	0.024742	0.13196	0.0041237	0.0020619	0.24798	0	0	970	0.01658	0.0082902	0.25815	0	0.0051546	965	0.0010395	0.0010395	0.23111	0	0.0082474	962
400474	1	18	55	765	3956.3	0.28074	0.35598	0.075817	0.0052288	0.3079	0.036601	0.75828	3	0.6781	6709	0.05098	0.28497	0.011765	0.0052288	0.25763	0	0	765	0.026144	0.019608	0.24192	0	0	765	0.014398	0.013089	0.23342	0	0.0013072	764
422851	1	1	50	590	3085.8	0.36798	0.36874	0.098305	0.0050847	0.40467	0.057627	3.2407	10	0.66263	4841	0.11864	0.32881	0.015254	0.013559	0.2728	0	0	590	0.062712	0.052542	0.2654	0	0	590	0.018676	0.0067912	0.20784	0	0.0016949	589
423981	1	12	33	781	3254.6	0.30663	0.4043	0.053777	0	0.24527	0.025608	2.1508	7	0.74598	6755	0.055058	0.20999	0.016645	0.006402	0.24229	0	0	781	0.026923	0.020513	0.24831	0	0.0012804	780	0.0065359	0.0026144	0.23251	0	0.020487	765
433451	1	4	89	1256	6730.8	0.25065	0.41358	0.10271	0.0055732	0.3798	0.042994	2.3771	16	0.66677	11737	0.095541	0.30573	0.039013	0.018312	0.25356	0	0	1256	0.028692	0.016034	0.25479	0	0.056529	1185	0.027553	0.010535	0.23702	0	0.017516	1234
437699	1	11	43	663	3778.5	0.18152	0.30707	0.031674	0	0.29573	0.022624	1.0586	4	0.74434	5945	0.048265	0.22775	0.010558	0.0045249	0.24577	0	0	663	0.021116	0.015083	0.25913	0	0	663	0.013657	0.0091047	0.24188	0	0.0060332	659
444187	1	20	6	459	1054.8	0.26395	0.44876	0.052288	0	0.13479	0.03268	1.8961	2	0.87011	3524	0.028322	0.054466	0.0065359	0.0021786	0.25147	0	0	459	0.028571	0.01978	0.25374	0	0.0087146	455	0.024229	0.024229	0.25701	0	0.010893	454
447477	1	11	37	527	3655.9	0.28072	0.26365	0.12334	0	0.37303	0.041746	1.3676	5	0.49993	5766	0.077799	0.31309	0.013283	0.0037951	0.24376	0.0018975	0	527	0.053131	0.017078	0.25641	0.0018975	0	527	0.040076	0.020992	0.20811	0.0019084	0.0056926	524
469665	1	69	24	424	2062.7	0.19023	0.38691	0.1533	0	0.48144	0.03066	2.424	5	0.67569	4141	0.051887	0.33726	0.021583	0.019185	0.2426	0	0.016509	417	0.028369	0.0094563	0.27211	0	0.0023585	423	0.0094563	0.0070922	0.2319	0	0.0023585	423
489330	1	4	24	894	2366	0.25942	0.33469	0.12975	0	0.39262	0.017897	7.185	17	0.72	10081	0.11745	0.24497	0.013423	0.0067114	0.2528	0	0	894	0.016779	0.010067	0.25686	0	0	894	0.020179	0.0044843	0.22771	0	0.0022371	892
