event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
48367	1	19	28	581	2211.8	0.16246	0.36204	0.034423	0	0.25157	0.027539	0.90425	2	0.73443	4593	0.034423	0.14458	0.013769	0.012048	0.26468	0	0	581	0.017212	0.0068847	0.24603	0	0	581	0.016014	0.0088968	0.22896	0	0.032702	562
48895	1	17	8	329	2232.3	0.20591	0.11081	0	0	0.19309	0	0.44797	1	0.57617	4033	0.027356	0.036474	0	0	0.27356	0	0	329	0	0	0.24266	0	0	329	0	0	0.22867	0	0.0091185	326
50303	1	12	12	129	1904.4	0.38731	0.23307	0	0	0.13684	0.03876	1.0502	2	0.97298	643	0.093023	0.18605	0	0	0.26641	0	0	129	0.015504	0.015504	0.25049	0.0077519	0	129	0	0	0.24905	0.015748	0.015504	127
50831	1	14	11	74	669.26	0.016581	0.084244	0	0	0.10023	0	1.4942	1	1	294	0.10811	0.28378	0	0	0.29293	0	0	74	0	0	0.22794	0	0	74	0	0	0.11473	0	0	74
54341	1	18	28	434	3255.4	0.16187	0.25911	0.020737	0	0.23032	0.032258	0.61437	2	0.80762	2493	0.039171	0.2235	0.011521	0.0046083	0.22927	0	0	434	0.029954	0.025346	0.27604	0	0	434	0.016129	0.0069124	0.22482	0	0	434
54351	1	17	6	224	1109	0.040756	0.22844	0.040179	0	0.1499	0.0089286	0	0	0.83934	1206	0.0089286	0.12054	0.0044643	0	0.27674	0	0	224	0.013393	0.0089286	0.2259	0	0	224	0	0	0.24206	0	0	224
55595	1	8	8	393	1934.2	0.14807	0.22031	0	0	0.21454	0.017812	0.517	1	0.74311	3303	0.020356	0.066158	0.010178	0.0076336	0.24316	0	0	393	0.010204	0.010204	0.29252	0	0.0025445	392	0.0051414	0	0.247	0	0.010178	389
55627	1	22	6	357	1377.9	0.23154	0.38695	0.011204	0	0.070824	0.014006	0	0	0.99516	1682	0	0.028011	0.0056022	0.0056022	0.25354	0	0	357	0.0092308	0.012308	0.25986	0.0030769	0.089636	325	0	0	0.23145	0	0.011204	353
55715	1	15	13	177	1995.1	0.12804	0.1682	0.039548	0	0.14747	0.022599	0.50122	1	0.95789	971	0.050847	0.19774	0	0	0.23943	0	0	177	0.014706	0.0073529	0.26573	0	0.23164	136	0.016949	0.016949	0.22903	0	0	177
56211	1	11	4	56	218.83	0.024298	0.0060746	0	0	0.14117	0	0	0	0.97355	318	0	0.125	0	0	0.2244	0	0	56	0	0	0.1736	0	0	56	0	0	0.25726	0	0	56
56243	1	9	29	375	1917.2	0.18242	0.22522	0	0	0.10965	0.010667	0	0	0.97086	2008	0.016	0.17067	0.0026667	0.0026667	0.25442	0	0	375	0.0081081	0.0081081	0.26161	0.0027027	0.013333	370	0.0080645	0.0053763	0.21871	0	0.008	372
56463	1	14	18	923	3429.6	0.3825	0.23987	0.013001	0	0.080497	0.011918	0.58316	2	0.80026	5072	0.017335	0.050921	0.0043478	0.0043478	0.24677	0.0043478	0.0032503	920	0.0065217	0.0054348	0.24441	0.0043478	0.0032503	920	0.002193	0.002193	0.2372	0.004386	0.011918	912
57485	1	16	5	193	1119.2	0.088195	0.019773	0.0051813	0	0.19634	0	0.89347	1	0.90505	1256	0.041451	0.15544	0	0	0.2029	0	0	193	0	0	0.24931	0	0	193	0	0	0.19953	0	0.098446	174
57903	1	14	8	206	1049.3	0.0098949	0.041138	0	0	0.18974	0	0	0	0.45272	1374	0.0097087	0.072816	0	0	0.25137	0	0	206	0	0	0.26202	0	0	206	0	0	0.20935	0	0.019417	202
58345	0																																		
58607	1	23	14	111	1497.8	0.26603	0.10363	0.1982	0	0.29501	0.063063	2.6706	4	0.80243	509	0.25225	0.24324	0.063063	0.054054	0.31607	0.009009	0	111	0.018018	0.009009	0.24217	0.009009	0	111	0.009009	0	0.17558	0.009009	0	111
