event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
56243	1	9	29	388	1943.5	0.1727	0.22585	0	0	0.10648	0.018041	0	0	0.97629	2008	0.012887	0.17784	0.0025773	0.0025773	0.25198	0	0	388	0.010499	0.013123	0.26159	0.0026247	0.018041	381	0.012987	0.012987	0.21812	0	0.007732	385
56299	0																																		
56353	0																																		
56387	0																																		
56463	1	14	18	928	3675.5	0.38043	0.21165	0.0086207	0	0.078891	0.014009	0.27207	1	0.80794	5072	0.010776	0.053879	0.0043103	0.0043103	0.2497	0.0032328	0	928	0.0075594	0.0075594	0.24627	0.0032397	0.0021552	926	0.0032715	0.0032715	0.24978	0.0032715	0.011853	917
56519	0																																		
57245	0																																		
57311	0																																		
57333	0																																		
57355	0																																		
57441	1	20	10	207	899.23	0.32785	0.30266	0	0	0.098931	0	0	0	1	1127	0	0.091787	0	0	0.23202	0	0	207	0	0	0.25252	0	0.0048309	206	0	0	0.25054	0	0	207
57485	1	16	5	183	1029.1	0.12225	0.028722	0.0054645	0	0.14617	0	0.97174	1	0.86188	1256	0.032787	0.12568	0	0	0.28733	0	0	183	0	0	0.21966	0	0	183	0	0	0.21935	0	0.098361	165
57487	0																																		
57575	1	12	7	534	1089.6	0.051683	0.067673	0.005618	0	0.13263	0.005618	0.91776	1	0.96071	3745	0.011236	0.024345	0.0018762	0.0018762	0.26118	0	0.0018727	533	0.0078278	0.0039139	0.24691	0	0.043071	511	0.0037736	0.0037736	0.25138	0	0.0074906	530
57661	1	18	14	375	4120.6	0.40699	0.62906	0.037333	0.0053333	0.08712	0.069333	1.4561	6	0.98877	1747	0.128	0.152	0.024	0.013333	0.26363	0.013333	0	375	0.014006	0.0056022	0.23543	0.014006	0.048	357	0.033426	0.036212	0.26463	0.027855	0.042667	359
57883	1	16	3	295	700.53	0.15044	0.28301	0.027119	0	0.085094	0.013559	0	0	0.96081	1807	0.0067797	0.040678	0	0	0.23335	0	0	295	0	0	0.26235	0	0.016949	290	0.013559	0.013559	0.26185	0	0	295
57903	1	14	8	204	1049.2	0.012008	0.044437	0.014706	0	0.15832	0.004902	0	0	0.45115	1374	0	0.073529	0.004902	0.004902	0.24237	0	0	204	0	0	0.229	0	0	204	0	0	0.2231	0	0.014706	201
57949	0																																		
58169	0																																		
58211	0																																		
58255	0																																		
58321	1	19	3	388	984.26	0.17003	0.079261	0.033505	0.020619	0.069761	0.051546	0	0	0.9876	2079	0.0051546	0.030928	0.0051546	0.0025773	0.2425	0	0	388	0.059896	0.052083	0.26421	0	0.010309	384	0.0051546	0.0025773	0.21917	0	0	388
58343	0																																		
58345	0																																		
58433	0																																		
58519	0																																		
58543	0																																		
58607	1	23	14	108	1526.8	0.34429	0.14291	0.12037	0	0.37686	0.037037	1.31	2	0.76794	509	0.19444	0.2963	0.037037	0.037037	0.30491	0	0	108	0.0092593	0	0.21713	0	0	108	0	0	0.15291	0	0	108
58653	1	4	8	186	594.99	0.14124	0.16501	0	0	0.096134	0.010753	1.6807	1	1	1072	0.021505	0.075269	0.010989	0.010989	0.28509	0	0.021505	182	0.0053763	0.0053763	0.27199	0	0	186	0	0	0.23686	0	0.026882	181
58667	0																																		
58711	0																																		
58717	1	21	5	64	1238.3	0.11458	0.27329	0	0	0.14947	0.03125	0	0	0.95914	341	0.078125	0.17188	0.016129	0.016129	0.24869	0	0.03125	62	0.03125	0.03125	0.24857	0	0	64	0.015625	0.015625	0.22165	0	0	64
58755	1	98	15	166	1439.1	0.77235	0.35827	0.036145	0	0.27355	0.018072	1.3898	2	0.88855	1018	0.084337	0.30723	0.0060241	0.0060241	0.28349	0	0	166	0.013158	0.0065789	0.2187	0	0.084337	152	0.0060241	0.0060241	0.22404	0	0	166
58777	0																																		
58821	0																																		
58997	0																																		
59003	1	19	4	528	1107.3	0.052194	0.20791	0.0075758	0	0.1073	0.0094697	0	0	0.92068	3984	0.0037879	0.0075758	0.0075758	0.0056818	0.24542	0	0	528	0.003992	0.003992	0.26314	0	0.051136	501	0.0057252	0.0057252	0.24829	0	0.0075758	524
59019	0																																		
59025	1	19	6	646	2149.2	0.41686	0.11983	0.003096	0	0.074677	0.006192	0	0	0.9866	3369	0.003096	0.026316	0.0092879	0.006192	0.24984	0	0	646	0.0031056	0.0015528	0.24073	0	0.003096	644	0.0015649	0.0015649	0.24009	0	0.010836	639
59047	0																																		
59063	0																																		
59069	0																																		
59085	1	84	4	74	118.41	0.46234	0.20156	0.040541	0	0.29863	0.040541	0	0	0.87143	601	0	0.10811	0	0	0.20091	0	0	74	0.017241	0.017241	0.23506	0	0.21622	58	0.055556	0.037037	0.24047	0	0.27027	54
59093	1	15	15	282	1595.1	0.30918	0.25902	0	0	0.10038	0.0070922	1.8808	3	0.99984	1313	0.06383	0.15957	0.0070922	0.0035461	0.23603	0.0035461	0	282	0.010638	0.0070922	0.23791	0.0070922	0	282	0	0	0.23474	0.0071942	0.014184	278
59179	1	15	5	322	1576.7	0.2435	0.36946	0.012422	0.012422	0.056236	0.0062112	0.63422	1	0.97827	1535	0.015528	0.055901	0	0	0.24948	0	0	322	0.0093168	0.0062112	0.24548	0	0	322	0	0	0.25894	0	0.012422	318
59247	1	15	3	285	828.33	0.056226	0.020891	0	0	0.061655	0.0035088	0	0	1	1587	0.0070175	0.0070175	0.0035461	0	0.22542	0	0.010526	282	0.0037175	0.0037175	0.29316	0	0.05614	269	0.0035088	0	0.25117	0.0035088	0	285
59261	1	11	10	204	2168.2	0.081972	0.24936	0.034314	0	0.065711	0.02451	0.92242	2	1	898	0.078431	0.098039	0	0	0.26867	0.02451	0	204	0	0	0.27872	0.02451	0	204	0	0	0.27137	0.02451	0	204
59335	1	11	13	176	1759.7	0.019233	0.14584	0	0	0.12965	0.022727	0.56827	1	0.97646	907	0.034091	0.14205	0	0	0.26021	0	0.011364	174	0.022727	0.022727	0.25763	0	0	176	0	0	0.20424	0	0.0056818	175
59371	1	8	8	241	1340.4	0.019452	0.17231	0	0	0.092121	0.0041494	0.74607	1	0.98271	1285	0.024896	0.06639	0.0041494	0.0041494	0.23716	0	0	241	0.0041494	0.0041494	0.27344	0	0	241	0.0041494	0.0041494	0.24841	0	0	241
59377	0																																		
59415	0																																		
59459	0																																		
59553	1	10	10	166	1018.6	0.077268	0.0077268	0	0	0.079126	0	0	0	0.97895	887	0.012048	0.11446	0	0	0.2494	0	0	166	0	0	0.29169	0	0	166	0	0	0.26242	0	0.0060241	165
59663	0																																		
59685	1	6	3	355	668.52	0.026033	0.25888	0	0	0.071555	0	0	0	0.99916	1752	0	0.0056338	0	0	0.2596	0	0	355	0.0028169	0	0.21541	0	0	355	0	0	0.23674	0	0.0084507	352
59723	0																																		
59753	1	14	14	57	383.43	0.11181	0.1747	0	0	0.1142	0	2.608	1	1	156	0.10526	0.42105	0	0	0.37406	0	0	57	0	0	0.13088	0	0	57	0	0	0.20772	0	0	57
59773	0																																		
59789	0																																		
59795	0																																		
59863	0																																		
59899	1	5	3	78	124.1	0.092571	0.080575	0	0	0.092343	0	0	0	0.98854	422	0	0.038462	0	0	0.24588	0	0	78	0	0	0.2329	0	0	78	0	0	0.22945	0	0	78
59929	1	55	14	298	1543.6	0.067316	0.25494	0	0	0.053207	0.0067114	0	0	0.99152	1561	0.020134	0.09396	0.0067568	0.0067568	0.25575	0	0.0067114	296	0.0033784	0.0033784	0.25046	0	0.0067114	296	0.0033557	0.0033557	0.23275	0	0	298
60017	1	7	3	89	160.82	0.25874	0.32287	0	0	0.091694	0.022472	0	0	0.99018	447	0.011236	0.05618	0	0	0.23949	0	0.044944	85	0.011236	0.022472	0.26629	0.011236	0	89	0.011236	0.011236	0.24563	0	0	89
60119	0																																		
60345	0																																		
60369	0																																		
60559	0																																		
60669	1	17	5	202	1060.2	0.069044	0.091298	0.0049505	0	0.095816	0.0049505	0.94322	1	0.99471	1020	0.024752	0.064356	0	0	0.23804	0	0	202	0	0	0.24542	0	0	202	0.0053476	0.0053476	0.27121	0	0.074257	187
60763	0																																		
60933	1	18	6	301	855.02	0.17102	0.044109	0.016611	0	0.074081	0.0066445	0	0	0.99436	1617	0	0.056478	0.0099668	0.0033223	0.24454	0	0	301	0.010714	0.0071429	0.24893	0	0.069767	280	0.01	0.0033333	0.23226	0	0.0033223	300
60985	0																																		
61071	1	4	4	17	177.4	0.013293	0.12213	0	0	0.097735	0	0	0	1	63	0.23529	0.29412	0	0	0.35159	0	0	17	0	0	0.16018	0	0	17	0	0	0.16398	0	0	17
61093	0																																		
61307	0																																		
61313	0																																		
61351	1	17	7	623	1620.8	0.23611	0.087264	0	0	0.07882	0.0032103	0	0	1	3150	0.0016051	0.020867	0	0	0.21212	0	0	623	0.0049751	0.0033167	0.24592	0	0.032103	603	0	0	0.24521	0	0.0064205	619
61417	1	9	7	322	1476	0.036364	0.14588	0.0093168	0	0.079464	0	0	0	0.98525	1658	0.0062112	0.049689	0	0	0.2398	0	0	322	0.0031056	0	0.23812	0	0	322	0	0	0.22507	0	0.0031056	321
61461	1	10	14	350	2084	0.084382	0.15362	0.022857	0	0.087742	0.0057143	0.9597	2	0.93253	1855	0.031429	0.11429	0.017143	0.0057143	0.27347	0	0	350	0.0085714	0.0028571	0.22365	0	0	350	0	0	0.22808	0	0	350
61483	0																																		
61579	1	20	18	436	1498.3	0.17316	0.26145	0.018349	0	0.0861	0.027523	0	0	0.93805	2526	0	0.11697	0.016055	0.011468	0.25411	0	0	436	0.018349	0.018349	0.25024	0.0045872	0	436	0.011574	0.0046296	0.25091	0	0.0091743	432
61637	0																																		
61681	1	2	3	206	373.2	0.053681	0.21401	0	0	0.056646	0	0	0	1	927	0.0048544	0.024272	0	0	0.24942	0	0	206	0	0	0.26151	0	0	206	0	0	0.19361	0	0	206
61711	0																																		
61843	1	17	20	225	2429.9	0.31353	0.2994	0.013333	0	0.22529	0.0088889	0	0	0.74741	1774	0.026667	0.26667	0	0	0.27758	0	0	225	0.026667	0.0088889	0.27617	0	0	225	0.013333	0	0.18769	0	0	225
61997	0																																		
62011	0																																		
62019	0																																		
62149	1	13	5	300	753.26	0.37318	0.39307	0.0066667	0	0.099964	0.01	0	0	0.90703	1870	0.0066667	0.09	0	0	0.24094	0	0	300	0.01	0.01	0.24361	0	0	300	0.0033333	0.0033333	0.19548	0	0	300
62209	0																																		
62231	0																																		
62281	1	19	3	251	1141.2	0.41414	0.42119	0.01992	0	0.090442	0.011952	0.87625	1	0.9365	1437	0.035857	0.047809	0	0	0.25771	0	0	251	0.035857	0.011952	0.26627	0	0	251	0.011952	0	0.17532	0	0	251
62303	0																																		
62327	0																																		
62429	0																																		
62459	1	10	5	405	928.85	0.48687	0.29204	0.014815	0	0.076829	0.0049383	0	0	0.88007	2419	0.0074074	0.049383	0.0049383	0.0049383	0.26296	0	0	405	0.0074442	0.0049628	0.24696	0	0.0049383	403	0.0049383	0.0049383	0.25797	0	0	405
62473	0																																		
62495	1	16	11	201	583.95	0.032338	0.16437	0.014925	0	0.093236	0.0049751	1.7125	1	0.99446	1026	0.034826	0.1194	0	0	0.26722	0.0099502	0	201	0	0	0.26034	0.0099502	0	201	0	0	0.24145	0.0099502	0	201
62561	1	15	2	8	182.04	0.065524	0.038739	0	0	0.1275	0	0	0	1	33	0	0	0	0	0.12512	0	0	8	0	0	0.082037	0	0	8	0	0	0.45625	0	0	8
62583	1	25	32	231	3427.6	0.10661	0.1847	0.030303	0	0.13822	0.073593	0.87526	3	0.99511	979	0.077922	0.32468	0.012987	0.008658	0.28074	0.004329	0	231	0.043478	0.043478	0.2494	0.0043478	0.004329	230	0	0.017391	0.26059	0.030435	0.004329	230
62613	0																																		
62721	1	16	12	59	608.17	0.039543	0.094272	0	0	0.11844	0	0	0	1	186	0	0.50847	0	0	0.3297	0	0	59	0	0	0.29832	0	0.067797	55	0	0	0.2207	0	0	59
62825	0																																		
62943	0																																		
62979	0																																		
63097	0																																		
63163	1	6	10	345	1037.7	0.075223	0.18615	0.014493	0	0.15428	0	0	0	0.73525	3439	0.0057971	0.069565	0	0	0.26141	0	0.0057971	343	0	0	0.19395	0	0.0028986	344	0	0	0.23379	0	0.0028986	344
63273	0																																		
63359	1	3	4	55	239.18	0.23187	0.12517	0	0	0.069535	0	0	0	1	289	0.036364	0.12727	0.018182	0	0.20646	0	0	55	0.018182	0	0.2671	0	0	55	0.029412	0	0.22774	0	0.38182	34
63427	1	18	6	200	1674.6	0.18697	0.17708	0	0	0.06123	0	0	0	1	1046	0	0.08	0	0	0.23146	0	0	200	0	0	0.24384	0	0	200	0	0	0.22933	0	0.005	199
63493	0																																		
63515	0																																		
63537	1	2	10	41	194.04	0.4287	0.40023	0.097561	0	0.21769	0.14634	0	0	0.9484	97	0.04878	0.36585	0.073171	0.04878	0.24942	0	0	41	0.14634	0.12195	0.24942	0	0	41	0.054054	0.054054	0.089158	0	0.097561	37
63551	1	6	2	169	275.34	0.032944	0.016472	0.0059172	0	0.27764	0.011834	0	0	0.45759	1922	0	0	0	0	0.19272	0	0	169	0.011905	0.011905	0.2268	0	0.0059172	168	0	0	0.26915	0	0.017751	166
63559	1	11	17	343	1826.6	0.06961	0.18485	0	0	0.10037	0.0058309	0.54746	1	0.99808	1513	0.011662	0.10496	0.0029155	0	0.26529	0	0	343	0.0087464	0.0058309	0.21165	0	0	343	0	0	0.22705	0	0	343
63581	0																																		
63603	1	13	2	259	652.3	0.0024013	0.0012007	0.003861	0	0.060199	0.030888	0	0	1	1298	0.007722	0.023166	0.030888	0.030888	0.25534	0	0	259	0	0.003861	0.2561	0.003861	0	259	0.003861	0.003861	0.25989	0	0	259
63669	1	5	12	365	2877.3	0.60615	0.21757	0.0027397	0	0.088914	0	0.6951	2	0.98588	2127	0.030137	0.076712	0	0	0.20994	0	0	365	0	0	0.23028	0	0	365	0	0	0.24318	0	0	365
63711	0																																		
63947	0																																		
64057	0																																		
64079	0																																		
64107	0																																		
64409	1	8	32	475	3797.1	0.23681	0.28748	0.071579	0	0.31506	0.025263	1.3168	5	0.71517	4908	0.058947	0.23368	0.021053	0.010526	0.23579	0	0	475	0.025532	0.021277	0.25951	0	0.010526	470	0.0063291	0.0021097	0.26232	0	0.0021053	474
64453	0																																		
64475	1	23	7	517	1696.9	0.062217	0.18783	0.015474	0	0.10229	0.0019342	0	0	0.94642	3082	0.0038685	0.054159	0	0	0.2618	0	0	517	0.0038685	0.0019342	0.25872	0	0	517	0	0	0.23905	0	0.052224	490
64503	1	9	4	99	339.99	0.0036588	0.00091471	0	0	0.1015	0	0	0	0.99893	447	0.010101	0.070707	0	0	0.26169	0	0	99	0	0	0.19375	0	0	99	0	0	0.18393	0	0	99
64591	1	17	22	577	3825.9	0.32158	0.19607	0.013865	0	0.13797	0.0051993	0.78413	3	0.94125	3758	0.034662	0.18198	0.0017331	0	0.25193	0	0	577	0.006993	0.0052448	0.23851	0	0.0086655	572	0.0071429	0	0.24732	0	0.029463	560
64613	1	3	3	12	87.829	0.46598	0.15533	0	0	0.21683	0.083333	0	0	1	29	0.33333	0.16667	0	0	0.24049	0	0	12	0.083333	0.083333	0.20899	0	0	12	0.083333	0.083333	0.30615	0	0	12
64701	0																																		
64717	1	17	17	155	1549.1	0.020103	0.13762	0	0	0.12261	0.025806	1.2911	2	1	789	0.064516	0.21935	0	0	0.24691	0	0	155	0	0	0.23204	0	0	155	0.025974	0.025974	0.24017	0	0.0064516	154
64921	1	62	15	335	1370.5	0.11585	0.22776	0.01791	0	0.088176	0.0059701	0.72964	1	0.91189	1861	0.023881	0.10746	0	0	0.21942	0	0	335	0.0059701	0.0059701	0.26213	0	0	335	0	0	0.21812	0	0.0029851	334
64959	1	19	2	155	516.21	0.43431	0.21716	0	0	0.069699	0.012903	0	0	0.99828	717	0.012903	0.019355	0.0064516	0.0064516	0.28192	0	0	155	0.012903	0.012903	0.25269	0	0	155	0.0064516	0.0064516	0.26736	0	0	155
65018	0																																		
65025	1	16	2	70	126.39	0.24356	0.49573	0	0	0.13662	0.014286	0	0	0.94215	506	0	0	0.014286	0.014286	0.24025	0	0	70	0	0	0.25541	0	0	70	0	0	0.25633	0	0	70
65053	1	6	8	262	813.18	0.078684	0.20638	0.0038168	0	0.073477	0	0	0	0.99355	1193	0.0038168	0.10305	0.0038168	0	0.25172	0	0	262	0.0043668	0	0.24835	0	0.12595	229	0	0	0.2358	0	0.0038168	261
65267	1	15	8	47	621.7	0.16296	0.26871	0	0	0.13225	0.085106	1.6085	1	0.99922	175	0.085106	0.29787	0	0	0.2221	0	0	47	0.085106	0.085106	0.25242	0	0	47	0	0	0.33274	0	0	47
65289	1	18	17	361	1728.4	0.182	0.35934	0.01662	0	0.19672	0.0055402	0	0	0.62809	3885	0.0055402	0.12188	0.0055402	0.0027701	0.26414	0	0	361	0.0035461	0	0.23348	0	0.21884	282	0.002809	0.002809	0.23907	0	0.01385	356
65295	1	13	2	114	138.54	0.095181	0.22268	0	0	0.20035	0	7.2184	1	0.85861	1100	0.035088	0.017544	0	0	0.24045	0	0	114	0	0	0.25578	0	0	114	0	0	0.21193	0	0.0087719	113
65355	0																																		
65612	0																																		
65647	0																																		
65691	0																																		
65788	0																																		
65942	0																																		
65999	1	27	7	117	609.64	0.15161	0.64139	0.094017	0.017094	0.21078	0.16239	3.2806	2	0.99944	466	0.1453	0.15385	0.034188	0.017094	0.24091	0.008547	0	117	0.086957	0.06087	0.32885	0.0086957	0.017094	115	0.11458	0.09375	0.23368	0.010417	0.17949	96
66043	0																																		
66087	0																																		
66118	1	9	3	157	426.18	0.076555	0.28179	0	0	0.072101	0	0	0	0.9967	713	0.012739	0.038217	0	0	0.25081	0	0	157	0	0	0.20825	0	0	157	0	0	0.25005	0	0	157
66272	1	24	6	37	378.05	0.65333	0.29406	0	0	0.20795	0.054054	5.2903	2	0.36828	288	0.32432	0.2973	0.027027	0.027027	0.17661	0.027027	0	37	0.027027	0.027027	0.31057	0.027027	0	37	0.027027	0.027027	0.14355	0.027027	0	37
66329	0																																		
66338	0																																		
66461	0																																		
66571	0																																		
66615	0																																		
66624	0																																		
66646	1	14	3	50	223.63	0.17768	0.059225	0	0	0.1217	0	0	0	1	218	0.04	0.1	0	0	0.2405	0	0	50	0	0	0.2863	0	0	50	0	0	0.27476	0	0	50
66712	1	11	4	220	396.45	0.047209	0.17002	0.17273	0.13182	0.14217	0.063636	0	0	0.97699	1092	0.0045455	0.059091	0.0045455	0.0045455	0.24575	0.077273	0	220	0	0	0.26103	0	0.0045455	219	0	0	0.25106	0	0.0090909	218
66822	0																																		
66954	0																																		
67108	0																																		
67152	0																																		
67394	1	19	21	350	2277.8	0.046918	0.21178	0.034286	0	0.21679	0.0028571	0.87803	2	0.76003	2717	0.031429	0.22286	0.0057143	0.0028571	0.23075	0	0	350	0.0028902	0.0028902	0.28653	0	0.011429	346	0.0057307	0.0028653	0.23651	0	0.0028571	349
67746	1	10	2	308	593.46	0.020535	0.010268	0.0064935	0	0.2028	0	0	0	0.38738	4786	0	0.0097403	0	0	0.22324	0	0	308	0	0	0.26191	0	0	308	0	0	0.28398	0	0.0064935	306
67922	0																																		
67988	0																																		
68054	0																																		
68362	0																																		
68428	0																																		
68516	0																																		
68648	1	15	2	220	463.36	0.28869	0.14434	0.0045455	0	0.12636	0.0045455	0	0	0.99913	1243	0	0.031818	0	0	0.26172	0	0	220	0.0045872	0.0045872	0.21438	0	0.0090909	218	0	0	0.22333	0	0	220
68714	1	5	2	173	461.57	0.16419	0.082096	0	0	0.1214	0	0	0	0.96644	1083	0	0.040462	0	0	0.24761	0	0	173	0	0	0.24005	0	0.0057803	172	0	0	0.23639	0	0.0057803	172
68956	1	16	4	222	793.07	0.20209	0.11636	0	0	0.04998	0	0	0	1	1202	0.009009	0.045045	0	0	0.24906	0	0	222	0	0	0.24632	0	0	222	0	0	0.24255	0	0.0045045	221
68978	1	18	3	281	842.84	0.13978	0.046593	0	0	0.090208	0.0035587	0	0	0.99835	1538	0	0.010676	0.0035587	0.0035587	0.24701	0	0	281	0.0035587	0.0035587	0.25231	0	0	281	0.0035714	0.0035714	0.22267	0	0.0035587	280
69000	0																																		
69066	0																																		
69286	0																																		
69308	0																																		
70562	0																																		
70980	0																																		
71046	1	18	9	365	1179.4	0.012441	0.11426	0	0	0.10759	0.0027397	0	0	0.95165	1995	0.0054795	0.043836	0	0	0.26277	0	0	365	0.0027397	0.0027397	0.24513	0	0	365	0	0	0.25029	0	0.0027397	364
