event	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
54453	1	22	38	403	2914.6	0.15735	0.18101	0.032258	0	0.17963	0.019851	1.0293	3	0.92646	2262	0.064516	0.28784	0.014888	0.0074442	0.22916	0.0024814	0	403	0.012407	0.0099256	0.27575	0.0024814	0	403	0.0024814	0	0.2323	0.0024814	0	403
54508	1	10	5	56	233.62	0.034702	0.2404	0	0	0.14903	0.035714	0	0	0.98565	355	0	0.16071	0	0	0.20934	0	0	56	0.053571	0.035714	0.25643	0	0	56	0	0	0.22686	0	0	56
54629	1	15	5	475	966.06	0.26385	0.29491	0.0084211	0	0.08245	0.0084211	1.0351	1	0.97031	2495	0.023158	0.048421	0.0021053	0.0021053	0.2468	0	0	475	0.0084567	0.0084567	0.25216	0	0.0042105	473	0.0042105	0.0021053	0.20592	0	0	475
55278	1	21	6	315	1489.6	0.012149	0.27269	0	0	0.067418	0.0031746	0	0	0.91019	1976	0	0.050794	0.0031746	0.0031746	0.20915	0	0	315	0	0	0.25288	0	0	315	0	0	0.20053	0	0	315
55443	1	7	23	102	4231.9	0.0103	0.016091	0.019608	0	0.10621	0	0.2363	1	1	312	0.058824	0.48039	0	0	0.26375	0	0	102	0	0	0.20167	0	0.039216	98	0	0	0.12025	0	0	102
55542	1	5	3	465	1337.1	0.26713	0.2058	0.019355	0	0.15432	0.0043011	0.74786	1	0.97837	2726	0.015054	0.032258	0	0	0.25044	0	0	465	0.013423	0.0044743	0.25634	0	0.03871	447	0.0043384	0	0.25502	0	0.0086022	461
56521	1	6	3	12	21.578	0	0.035163	0	0	0.15815	0	0	0	1	33	0	0.16667	0	0	0.38448	0	0	12	0	0	0.45652	0	0	12	0	0	0.34241	0	0	12
57709	1	13	18	356	2128.6	0.01279	0.19844	0.016854	0	0.24443	0.014045	0	0	0.80945	2548	0.005618	0.12921	0.014045	0	0.25735	0	0	356	0.042493	0.014164	0.25132	0	0.008427	353	0	0	0.24291	0	0.022472	348
57742	1	10	7	279	1227.6	0.045083	0.21965	0	0	0.19962	0.0035842	0	0	0.5469	3241	0.0071685	0.046595	0	0	0.24933	0	0	279	0.0035842	0.0035842	0.25712	0	0	279	0	0	0.29097	0	0.014337	275
58072	1	15	9	230	1720.3	0.11853	0.2155	0.017391	0	0.15675	0.030435	0.58129	1	0.78615	1668	0.017391	0.078261	0.034783	0.021739	0.28128	0	0	230	0.0086957	0.0086957	0.25421	0	0	230	0	0	0.22867	0	0	230
66652	1	22	7	467	1751.5	0.41586	0.12112	0	0	0.13309	0	0	0	0.7664	4503	0	0.040685	0	0	0.22981	0	0.0042827	465	0	0	0.22399	0	0.15418	395	0	0	0.22507	0	0.010707	462
66872	1	7	10	249	911.89	0.28638	0.23837	0.249	0	0.64403	0.040161	3.2899	3	0.81524	1215	0.11245	0.17269	0.024096	0.0080321	0.26572	0	0	249	0.080321	0.028112	0.25308	0.0080321	0	249	0.02008	0.0040161	0.24705	0	0	249
67928	1	9	13	308	2490.1	0.2853	0.16544	0.012987	0	0.14982	0	0.40159	1	0.85757	1910	0.038961	0.10714	0	0	0.23426	0	0	308	0	0	0.24591	0	0	308	0	0	0.2177	0	0	308
68346	1	9	21	86	2086.5	0.098495	0.068145	0	0	0.097598	0.011628	0.47928	1	1	266	0.069767	0.44186	0.011628	0.011628	0.23808	0	0	86	0	0	0.27386	0	0	86	0.011628	0.011628	0.22446	0	0	86
68748	1	13	7	695	2166.8	0.49731	0.45552	0.010072	0	0.20958	0.0071942	0	0	0.45076	10388	0.0028777	0.018705	0	0	0.25047	0	0	695	0.0046225	0.0046225	0.24935	0	0.066187	649	0.0014514	0	0.25919	0.0029028	0.0086331	689
69152	1	5	2	282	379	0.34164	0.17082	0	0	0.073351	0	0	0	0.99828	1609	0	0.014184	0	0	0.23911	0	0	282	0.0035461	0	0.24361	0.0035461	0	282	0	0	0.20397	0	0	282
69314	1	3	28	791	3601.7	0.068639	0.2676	0.025284	0	0.20672	0.015171	1.1106	4	0.71656	6776	0.036662	0.16056	0.0050569	0.0037927	0.27911	0.0025284	0	791	0.018987	0.010127	0.25509	0.0025316	0.0012642	790	0.0077121	0.003856	0.21737	0.0025707	0.016435	778
69666	1	15	22	503	3403.1	0.11982	0.18399	0.0059642	0	0.12132	0.0019881	0.5877	2	0.9605	2874	0.027833	0.097416	0	0	0.25107	0	0	503	0	0	0.25464	0	0	503	0.002008	0.002008	0.2111	0	0.0099404	498
70010	1	8	1	136	235.41	0.095343	0.095343	0	0	0.12523	0.0073529	0	0	0.99742	841	0	0	0	0.0073529	0.22239	0.0073529	0	136	0	0	0.23248	0	0	136	0	0	0.27073	0	0.0073529	135
70178	1	12	6	147	1810.4	0.14262	0.15327	0	0	0.11246	0	0	0	0.99582	813	0.034014	0.12925	0	0	0.28632	0	0	147	0	0	0.23246	0	0	147	0	0	0.23042	0	0	147
70472	1	16	15	786	2675.6	0.092117	0.24563	0.059796	0.0025445	0.35509	0.0025445	0	0	0.17052	16727	0.0076336	0.036896	0.0063613	0.0012723	0.24906	0	0	786	0.0039012	0.0013004	0.24567	0	0.021628	769	0	0	0.22591	0	0	786
70692	1	18	11	366	1618.5	0.051722	0.14626	0	0	0.091559	0	0	0	0.82898	2683	0.0054645	0.051913	0.0027322	0	0.21452	0	0	366	0.002994	0	0.26342	0	0.087432	334	0.0027624	0	0.23112	0	0.010929	362
70766	1	27	6	422	1169.3	0.19426	0.22985	0	0	0.1566	0.007109	1.7104	2	0.70879	3796	0.030806	0.030806	0.007109	0.0047393	0.23933	0	0	422	0.0094787	0.0047393	0.23673	0	0	422	0.0047506	0.0023753	0.25998	0	0.0023697	421
70912	1	10	5	674	1978.2	0.23852	0.44812	0.01632	0.0059347	0.076978	0.022255	1.011	2	0.99243	3404	0.011869	0.013353	0.0074184	0.0014837	0.24855	0.0059347	0	674	0.0014859	0	0.24252	0.0059435	0.0014837	673	0.017991	0.016492	0.256	0.005997	0.010386	667
71022	1	16	14	167	1335.8	0.020385	0.20248	0	0	0.15463	0.023952	0	0	0.95522	909	0.023952	0.17964	0.023952	0.011976	0.29327	0	0	167	0.02994	0.023952	0.2921	0	0	167	0.01227	0.01227	0.22613	0	0.023952	163
71642	1	10	62	885	4449.3	0.23651	0.29373	0.042938	0.0033898	0.21291	0.033898	1.5733	7	0.94505	4826	0.047458	0.21921	0.020339	0.016949	0.24946	0.0045198	0	885	0.028313	0.019253	0.26565	0.00453	0.0022599	883	0.0090395	0.0045198	0.24575	0.0045198	0	885
71872	1	13	43	476	3420.9	0.15816	0.18	0.023109	0	0.17564	0.021008	1.1693	4	0.857	2751	0.067227	0.2395	0.010504	0.0063025	0.25337	0	0	476	0.02521	0.016807	0.25791	0	0	476	0.010504	0.0042017	0.17251	0	0	476
72055	1	14	7	489	2360.2	0.18338	0.14838	0.02863	0.002045	0.20039	0	0.4237	1	0.71277	4466	0.03272	0.05726	0	0	0.26714	0	0	489	0.00409	0	0.261	0	0	489	0	0	0.24444	0	0.034765	472
72174	1	5	6	310	906.32	0.19402	0.032336	0	0	0.082506	0.0096774	0	0	0.991	1694	0.0032258	0.035484	0.0032258	0.0032258	0.22322	0.0032258	0	310	0.0065147	0.009772	0.24678	0.0032573	0.0096774	307	0.0032362	0	0.20969	0	0.0032258	309
72196	1	8	9	370	1683	0.25885	0.31411	0.018919	0.0027027	0.18776	0.021622	1.1883	2	0.84965	2987	0.032432	0.067568	0	0	0.25393	0	0	370	0.024658	0.021918	0.25424	0	0.013514	365	0.0081301	0.0054201	0.21672	0	0.0027027	369
72275	1	15	6	634	3471.6	0.48952	0.40034	0.0078864	0	0.2004	0.0047319	0.28805	1	0.55759	8634	0.0047319	0.045741	0.0031696	0	0.24526	0.0015848	0.0047319	631	0	0	0.26192	0.0015848	0.0047319	631	0.0032051	0.0032051	0.23968	0.0016026	0.015773	624
72649	1	12	10	67	1264.3	0.047017	0.10813	0	0	0.077071	0	0.79098	1	1	232	0.1194	0.25373	0	0	0.18051	0	0	67	0	0	0.25885	0	0	67	0	0	0.15872	0	0	67
73054	1	14	4	147	337.01	0.10732	0.10985	0.013605	0	0.097022	0.0068027	0	0	0.96559	791	0	0.034014	0.0068027	0	0.24898	0	0	147	0.0068027	0.0068027	0.23173	0	0	147	0.0068027	0.0068027	0.25123	0	0	147
73336	1	11	22	213	2246.7	0.068197	0.21497	0.051643	0	0.17784	0.014085	0	0	0.83939	1232	0.018779	0.24883	0	0	0.26021	0	0	213	0.014354	0.014354	0.26123	0	0.018779	209	0	0	0.23906	0	0	213
73412	1	13	3	361	499.48	0.38784	0.13871	0.0083102	0	0.079336	0.022161	0	0	0.9358	1801	0	0.01385	0.01385	0.01108	0.26005	0	0	361	0.0083333	0.0083333	0.2299	0.0027778	0.0027701	360	0.0084034	0.0028011	0.25131	0	0.01108	357
73538	1	14	4	286	1825	0.05724	0.01431	0.0034965	0	0.228	0.006993	0	0	0.55777	3732	0	0.066434	0.014085	0	0.24613	0	0.006993	284	0.011152	0.0074349	0.25257	0	0.059441	269	0.006993	0	0.22745	0	0	286
73688	1	16	23	899	3769.9	0.22229	0.20857	0.013348	0	0.13538	0.022247	0.26526	1	0.88496	6491	0.0088988	0.072303	0.0077864	0.0044494	0.26575	0	0	899	0.0063211	0.0063211	0.25759	0	0.12013	791	0.017026	0.017026	0.2325	0	0.020022	881
74146	1	14	9	238	1303.2	0.42906	0.11581	0	0	0.081154	0	0.76733	1	0.99977	1185	0.016807	0.07563	0	0	0.21492	0	0	238	0	0	0.2805	0	0	238	0	0	0.23471	0	0.0042017	237
74326	1	10	19	614	1936.8	0.16076	0.34168	0.027687	0	0.21171	0.0081433	2.0653	4	0.66955	5908	0.066775	0.11238	0.004886	0.0016287	0.2566	0	0	614	0.0098039	0.0065359	0.25806	0	0.0032573	612	0.0065253	0.0016313	0.25826	0	0.0016287	613
74380	1	13	3	271	876.93	0.052616	0.054139	0	0	0.11257	0	0	0	0.98188	1464	0	0.02952	0	0	0.2387	0	0	271	0	0	0.2687	0	0	271	0	0	0.24147	0	0.01476	267
74414	1	4	6	72	239.25	0.073201	0.088226	0	0	0.11236	0	4.1797	1	1	302	0.083333	0.16667	0	0	0.22918	0	0	72	0	0	0.26287	0	0	72	0	0	0.23186	0	0	72
74784	1	8	5	633	1983.4	0.22361	0.36523	0.080569	0.0063191	0.20114	0.018957	1.0084	2	0.93274	3565	0.19747	0.017378	0.0063191	0.0031596	0.22164	0	0	633	0.044234	0.012638	0.25874	0	0	633	0.012698	0.0031746	0.25939	0	0.0047393	630
75040	1	17	6	317	1580.4	0.25921	0.20332	0.018927	0	0.073748	0	0	0	0.98847	1660	0	0.069401	0	0	0.25571	0	0	317	0	0	0.24809	0	0	317	0	0	0.23404	0	0	317
75206	1	10	23	886	4440.3	0.1665	0.27165	0.15688	0.030474	0.44196	0.024831	2.2521	10	0.15169	14690	0.086907	0.089165	0.066591	0.011287	0.26658	0.0011287	0	886	0.014286	0.0059524	0.23966	0.0011905	0.051919	840	0.022857	0.013714	0.25038	0.0011429	0.012415	875
75729	1	18	12	444	1463.5	0.17099	0.1864	0.44369	0.35586	0.76365	0.26351	4.0996	6	0.9402	813	0.18468	0.06982	0.11712	0	0.29735	0	0	444	0.061364	0.020455	0.26462	0.0068182	0.009009	440	0.41135	0.37943	0.63026	0	0.36486	282
75795	1	14	9	312	1662	0.067983	0.22312	0.051282	0	0.21955	0.028846	0	0	0.24996	7071	0.0032051	0.070513	0	0	0.25352	0	0.0064103	310	0.027682	0.024221	0.25056	0	0.073718	289	0.022436	0.012821	0.24529	0	0	312
75954	0																																		
76038	1	18	3	403	1504.6	0.34482	0.3228	0	0	0.070081	0	0	0	0.98748	1911	0.0049628	0.0074442	0	0	0.23474	0	0	403	0	0	0.26157	0	0	403	0	0	0.23684	0	0	403
76059	1	9	9	99	1556.9	0.13986	0.14177	0.030303	0	0.1208	0	0	0	0.97232	506	0.030303	0.21212	0	0	0.21654	0	0	99	0	0	0.24847	0	0	99	0	0	0.16323	0	0.020202	97
76170	1	23	14	737	3452.3	0.38831	0.26653	0.012212	0.0027137	0.15206	0.013569	0.28966	1	0.7406	7063	0.0081411	0.046133	0.009498	0.0081411	0.26802	0	0	737	0.0070225	0.0042135	0.23945	0	0.033921	712	0.002805	0.002805	0.2494	0	0.032564	713
77328	1	16	5	616	1927.5	0.13523	0.23212	0.01461	0	0.31623	0.016234	0	0	0.35305	9792	0.0064935	0.040584	0.0064935	0.0064935	0.24076	0.0016234	0	616	0.010067	0.0083893	0.23843	0.0016779	0.032468	596	0	0	0.26708	0.0016393	0.0097403	610
77702	1	21	7	650	1882.3	0.22782	0.063239	0.0015385	0	0.13037	0.0061538	0	0	0.99981	3383	0	0.029231	0.0030864	0.0015432	0.24398	0	0.0030769	648	0.0063391	0.0063391	0.2614	0	0.029231	631	0.003096	0.001548	0.26235	0	0.0061538	646
77846	1	12	9	327	1342	0.14289	0.065649	0.0091743	0	0.10818	0	0	0	0.99408	1880	0.0061162	0.039755	0	0	0.23874	0	0.0030581	326	0	0	0.24826	0	0.10092	294	0	0	0.24362	0	0.012232	323
77878	1	8	11	480	2249.1	0.050052	0.11504	0.00625	0	0.13784	0.0083333	0	0	0.93626	3468	0.0020833	0.079167	0.0020833	0.0020833	0.23395	0	0	480	0.00625	0.00625	0.23967	0	0	480	0.0020877	0	0.23154	0	0.0020833	479
78582	1	5	3	12	66.529	0.030735	0.010245	0	0	0.111	0.083333	0	0	1	30	0	0.16667	0	0	0.29302	0	0	12	0.083333	0.083333	0.15424	0	0	12	0	0	0.021141	0	0	12
79491	1	6	2	205	396.06	0.39383	0.2816	0.02439	0.02439	0.10266	0.073171	0	0	0.96434	1262	0	0.014634	0.0097561	0.014634	0.26664	0.082927	0	205	0.004878	0.004878	0.23934	0	0	205	0.0049505	0.0049505	0.23225	0	0.014634	202
79616	1	18	4	631	1689.5	0.18045	0.29848	0	0	0.18585	0.0015848	0.59188	1	0.70579	6788	0.0079239	0.020602	0.0015898	0.0015898	0.24721	0	0.0031696	629	0	0	0.26914	0	0.0063391	627	0.0015924	0	0.25364	0	0.0047544	628
81420	1	15	6	216	527.63	0.042931	0.21492	0.013889	0	0.15877	0.013889	0	0	0.99978	1151	0	0.064815	0	0	0.23113	0	0	216	0.013889	0.013889	0.29488	0	0	216	0	0	0.24512	0	0.0046296	215
90003	1	17	9	153	838.41	0.12357	0.12469	0.0065359	0	0.19689	0.03268	0	0	0.99294	824	0.013072	0.20915	0	0	0.28349	0	0	153	0.039216	0.03268	0.26318	0	0	153	0	0	0.19823	0	0	153
90179	1	17	14	110	926.45	0.0018163	0.21889	0	0	0.11517	0.018182	0	0	0.91079	522	0	0.25455	0.018182	0.0090909	0.26591	0	0	110	0.018182	0.018182	0.27114	0	0	110	0	0	0.16324	0	0	110
91235	1	13	7	527	1791.6	0.25585	0.33771	0.032258	0.0056926	0.23638	0.02277	0	0	0.64605	5195	0	0.039848	0.011407	0.0095057	0.26164	0	0.0018975	526	0.021033	0.021033	0.26064	0	0.0075901	523	0	0	0.23467	0	0.0075901	523
91782	0																																		
91917	1	17	19	759	2917.1	0.69107	0.44388	0.027668	0	0.15171	0.0092227	1.3712	4	0.83756	5004	0.025033	0.10145	0.014493	0.0039526	0.24338	0	0	759	0.0079681	0.0039841	0.26173	0	0.0079051	753	0.010596	0.0013245	0.251	0	0.0052701	755
92159	1	4	13	370	1691.8	0.10963	0.1149	0.0081081	0	0.060182	0	0.5911	1	0.99518	1801	0.027027	0.094595	0.010811	0	0.24335	0	0	370	0.010811	0	0.28322	0	0	370	0.011527	0	0.23896	0	0.062162	347
92225	1	14	9	283	2510.8	0.070259	0.089288	0	0	0.26793	0	0.79657	2	0.94033	1590	0.031802	0.067138	0	0	0.25282	0	0.0070671	281	0	0	0.2653	0	0	283	0	0	0.21949	0	0.014134	279
92904	1	15	7	73	1017.2	0.059747	0.2759	0.054795	0	0.11779	0.09589	0.98311	1	1	297	0.082192	0.17808	0.027397	0.027397	0.26335	0.054795	0	73	0.041096	0.013699	0.27734	0.054795	0	73	0	0	0.28442	0.054795	0	73
93105	1	9	11	470	2103.1	0.034735	0.10468	0.019149	0	0.11286	0.006383	0.4755	1	0.7343	3427	0.02766	0.085106	0.0064103	0.0042735	0.24757	0	0.0042553	468	0	0	0.23457	0	0.012766	464	0.006383	0.0021277	0.22058	0	0	470
93696	1	7	5	247	659.46	0.065284	0.15178	0.036437	0	0.13896	0.0080972	0	0	0.69672	1745	0	0.068826	0.004065	0.004065	0.21934	0	0.0040486	246	0.0080972	0.0080972	0.22941	0	0	247	0.004065	0	0.22552	0	0.0040486	246
93776	0																																		
94224	1	17	6	216	1325.5	0.19027	0.09478	0.0092593	0	0.1916	0.0046296	0	0	0.79156	1645	0.013889	0.087963	0.0046296	0.0046296	0.25477	0	0	216	0.0093458	0.0046729	0.25956	0	0.0092593	214	0.0046296	0.0046296	0.20554	0	0	216
94392	1	5	11	473	2571.9	0.28784	0.12437	0.054968	0	0.2556	0.046512	0.77764	2	0.55265	3710	0.080338	0.073996	0.016913	0.014799	0.25293	0.0021142	0	473	0.016949	0.019068	0.26553	0.0021186	0.0021142	472	0.036717	0.023758	0.25418	0	0.021142	463
94546	1	13	4	612	1735.7	0.15818	0.34226	0.017974	0	0.12607	0.003268	0	0	0.75529	5366	0	0.022876	0.0016393	0	0.25645	0	0.003268	610	0.0034305	0.0034305	0.24999	0	0.047386	583	0	0	0.24213	0	0.039216	588
94678	1	8	4	231	850.03	0.14979	0.20813	0.021645	0	0.27297	0.008658	0	0	0.29957	3531	0	0.034632	0.052632	0.0087719	0.24946	0	0.012987	228	0	0	0.27525	0	0	231	0	0	0.22468	0	0.004329	230
95405	1	17	4	210	1314.3	0.13307	0.23869	0	0	0.17988	0	0	0	0.79747	1890	0	0.033333	0	0	0.25705	0	0	210	0	0	0.2462	0	0	210	0	0	0.26531	0	0	210
95690	1	13	7	289	1267.3	0.012764	0.16932	0	0	0.091809	0.0069204	0	0	0.99952	1455	0	0.041522	0.010381	0.0069204	0.22786	0	0	289	0.010381	0.0069204	0.24769	0	0	289	0	0	0.23743	0	0.010381	286
96306	1	11	6	480	1766.2	0.42779	0.22606	0.014583	0	0.092959	0.0083333	0	0	0.99749	2479	0.00625	0.022917	0.0041841	0.0020921	0.25306	0	0.0041667	478	0	0.0045249	0.2889	0.0045249	0.079167	442	0.0021053	0.0021053	0.24285	0	0.010417	475
97062	1	15	5	214	973.02	0.043616	0.3451	0	0	0.18475	0.0046729	1.0277	1	0.94382	1642	0.037383	0.060748	0	0	0.25091	0	0	214	0	0	0.23939	0	0	214	0	0	0.22935	0.0047847	0.023364	209
97084	1	20	18	336	2659.4	0.91236	0.11295	0.011905	0	0.2174	0.0089286	0	0	0.69346	2672	0.02381	0.10417	0.0059524	0.0059524	0.24565	0	0	336	0.014925	0.0089552	0.25038	0	0.0029762	335	0	0	0.22335	0	0	336
97231	1	18	7	716	2482.1	0.49292	0.19378	0.011173	0	0.15619	0.0083799	1.6116	4	0.91427	4325	0.032123	0.048883	0.0069832	0.0055866	0.24328	0	0	716	0.0013986	0	0.2651	0	0.0013966	715	0.0056738	0.0028369	0.24622	0	0.015363	705
98294	1	17	31	241	3410.1	0.16349	0.34934	0.06639	0	0.23651	0.078838	0.58649	2	0.67142	1651	0.095436	0.3195	0.0041494	0.0041494	0.26366	0.0041494	0	241	0.045643	0.045643	0.27735	0.0041494	0	241	0.029046	0.024896	0.2402	0.0041494	0	241
98452	1	6	3	325	854.33	0.063022	0.021007	0.012308	0	0.24372	0.0030769	0	0	0.3758	5743	0.0030769	0.015385	0.003096	0.003096	0.22331	0	0.0061538	323	0	0	0.25881	0	0	325	0	0	0.25871	0	0.0061538	323
98470	1	11	6	334	1570.6	0.13911	0.31397	0.047904	0.005988	0.16595	0.047904	0.63671	1	0.93176	2157	0.017964	0.065868	0.017964	0.008982	0.26548	0.011976	0	334	0.02994	0.020958	0.27075	0.011976	0	334	0.023952	0.017964	0.26442	0.011976	0	334
98660	1	18	3	667	1189.1	0.11342	0.17615	0.0014993	0	0.15363	0.005997	0	0	0.78636	6273	0.0014993	0.0074963	0.0029985	0.0029985	0.25392	0	0	667	0.0029985	0.0029985	0.25127	0	0	667	0.0031008	0.0031008	0.25828	0	0.032984	645
98704	1	2	1	35	38.283	0.0032443	0.0032443	0	0	0.13194	0	0	0	1	227	0	0	0	0	0.28583	0	0	35	0	0	0.21788	0	0	35	0	0	0.27212	0	0	35
98778	1	8	8	785	2398.7	0.056162	0.15927	0.0089172	0	0.13335	0.0050955	0	0	0.91326	6032	0	0.020382	0.0038217	0.0038217	0.25434	0	0	785	0.0038217	0.0025478	0.24887	0	0	785	0.0025608	0.0025608	0.25857	0	0.0050955	781
99232	1	17	4	520	1997	0.087889	0.11058	0.013462	0	0.22493	0.013462	0	0	0.52667	5591	0.0019231	0.036538	0	0	0.23944	0	0	520	0.01354	0.01354	0.23797	0	0.0057692	517	0	0	0.23583	0	0.0019231	519
99284	1	12	5	20	464.47	0	0.081908	0	0	0.17606	0	0	0	1	63	0	0.3	0	0	0.30764	0	0	20	0	0	0.15583	0	0	20	0	0	0.22184	0	0	20
99716	1	13	19	807	3103.9	0.30289	0.20561	0.0099133	0	0.15334	0.0061958	0.64436	2	0.93525	4818	0.017348	0.060719	0.0012392	0	0.22731	0	0	807	0.0074442	0.0062035	0.2657	0	0.0012392	806	0.0012739	0	0.24665	0	0.027261	785
99838	1	14	20	948	3873.5	0.39504	0.31589	0.007384	0	0.18348	0.0042194	0	0	0.91315	7430	0.0031646	0.064346	0.0021142	0.0010571	0.24981	0	0.0021097	946	0.0031847	0.0021231	0.25025	0	0.0063291	942	0.001065	0.001065	0.25271	0	0.0094937	939
100135	1	14	12	815	3516.9	0.088258	0.41089	0.028221	0.002454	0.24961	0.01227	0.56868	2	0.30296	12401	0.025767	0.04908	0	0	0.24808	0	0.003681	812	0.012987	0.01039	0.24697	0	0.055215	770	0.0086634	0.0037129	0.23933	0	0.008589	808
100222	1	113	44	1475	4659.6	0.35178	0.46374	0.10508	0.031186	0.36882	0.067797	2.1461	10	0.70747	15517	0.077288	0.20339	0.056271	0.045424	0.27452	0.00067797	0	1475	0.031295	0.025473	0.26505	0.0029112	0.068475	1374	0.038787	0.033145	0.25269	0.00070522	0.038644	1418
100421	1	7	10	449	1577.3	0.094417	0.14392	0	0	0.17843	0.011136	0	0	0.87709	3187	0.017817	0.033408	0.0044543	0.0044543	0.24748	0	0	449	0.011628	0.011628	0.24353	0	0.042316	430	0	0	0.24154	0	0.011136	444
100728	0																																		
101454	1	13	9	427	2653.2	0.10245	0.19443	0.0023419	0	0.22628	0.01171	0.7538	2	0.81457	3302	0.025761	0.051522	0.0046838	0.0046838	0.25228	0	0	427	0.0023419	0.0023419	0.25834	0	0	427	0.01182	0.0094563	0.2354	0	0.0093677	423
101554	1	13	21	569	2136.2	0.32873	0.22794	0.0052724	0	0.15747	0.010545	0	0	0.76046	3842	0.0035149	0.082601	0.010545	0.0035149	0.23246	0	0	569	0.0070796	0.0070796	0.25328	0	0.0070299	565	0.0053097	0.0017699	0.25459	0	0.0070299	565
101675	1	11	18	418	2706.2	0.13759	0.15912	0.050239	0.043062	0.23371	0.011962	0.36952	1	0.4422	4397	0.016746	0.1244	0	0	0.25302	0	0.0023923	417	0.012407	0.0099256	0.23309	0	0.035885	403	0.0023981	0.0023981	0.21877	0	0.0023923	417
102841	1	11	14	178	1825.3	0.075079	0.081832	0.011236	0	0.080867	0.02809	0	0	1	745	0.033708	0.1573	0.016854	0.016854	0.24941	0	0	178	0.026144	0.026144	0.25991	0	0.14045	153	0.005618	0.005618	0.18595	0	0	178
103061	1	4	8	33	230.16	0.020269	0.15046	0	0	0.1246	0	0	0	1	112	0.060606	0.36364	0	0	0.29543	0	0	33	0	0	0.19617	0	0	33	0	0	0.083137	0	0	33
103193	1	2	1	19	27.31	0.048361	0.048361	0	0	0.25271	0	0	0	0.99241	91	0	0.052632	0	0	0.21793	0	0	19	0	0	0.21646	0	0	19	0	0	0.21407	0	0	19
103952	1	21	16	779	2672.5	0.29421	0.29952	0.0064185	0	0.15835	0.0051348	0	0	0.89939	5025	0	0.053915	0.0038511	0.0038511	0.24483	0	0	779	0	0	0.24856	0	0.030809	755	0.002574	0.001287	0.25069	0	0.0025674	777
