tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d119hr3	028084_19	nu	1	24	21.936	1.33	1.4142608642578125	0.08426086425781243	353	81	2	17	17	4599	772	0.2953987121582031	0.34607696533203125	0.14827728271484375	278.7	61.6	46.2	5.6	14765.0	0.2	1292.0	3304.4	72.9	15.5	36.0	548.9	0.0	182.9	315.1	83.9	502.8	0.295	0.000	0.000	0.000	0.346	0.000	0.000	0.148	0.000	0.000	0.000	0.078	0.000	0.182	0.089	0.001	0.081
d119hr3	028084_1	nu	1	34	28.67	1.82	1.82	0.0	343	84	8	24	24	6656	1080	0.3174858093261719	0.5407905578613281	0.000690460205078125	290.5	60.1	44.3	4.9	15044.9	0.2	1612.0	5349.9	87.6	45.8	39.7	4222.2	0.0	208.2	384.7	109.0	722.4	0.317	0.000	0.000	0.000	0.541	0.000	0.000	0.001	0.000	0.000	0.000	0.406	0.000	0.183	0.131	0.001	0.046
d119hr3	028084_20	nu	1	29	28.383	1.66	1.75201416015625	0.09201416015625008	324	64	7	19	19	7116	811	0.3049163818359375	0.2805824279785156	0.2583656311035156	301.8	65.9	49.6	5.2	13643.9	0.2	933.2	6754.5	84.5	94.9	984.9	3562.7	0.0	208.8	506.1	117.7	665.5	0.305	0.000	0.000	0.000	0.281	0.000	0.000	0.258	0.000	0.000	0.024	0.335	0.000	0.184	0.165	0.001	0.011
d119hr3	028084_21	nu	1	34	32.598	1.71	1.8040180206298828	0.09401802062988285	366	67	7	21	21	7770	956	0.28485870361328125	0.3657798767089844	0.212554931640625	283.3	59.5	44.4	5.5	15204.1	0.2	1364.8	7258.4	88.9	3.9	46.0	6165.7	0.0	217.8	578.1	114.1	642.0	0.285	0.000	0.000	0.000	0.366	0.000	0.000	0.213	0.000	0.000	0.000	0.396	0.000	0.176	0.180	0.000	0.000
d119hr3	028084_22	nu	1	21	19.211	1.2	1.2030982971191406	0.0030982971191406694	285	71	1	17	17	4384	753	0.22793960571289062	0.30016326904296875	0.13251876831054688	231.5	50.5	38.8	4.4	12003.2	0.2	1105.5	3198.5	67.6	2.0	20.5	1265.9	0.0	184.0	194.3	74.6	420.6	0.228	0.000	0.000	0.000	0.300	0.000	0.001	0.133	0.000	0.000	0.000	0.027	0.000	0.177	0.048	0.001	0.099
d119hr3	028084_23	nu	1	52	49.968	2.13	2.13	0.0	257	66	9	20	20	6941	1159	0.3119659423828125	0.3330039978027344	0.24562835693359375	310.4	67.2	50.2	5.0	14077.8	0.2	1126.5	8140.8	93.2	60.7	555.4	22705.9	0.0	225.0	953.9	120.4	776.2	0.312	0.000	0.000	0.000	0.333	0.000	0.000	0.246	0.000	0.000	-0.000	0.599	0.000	0.170	0.279	0.001	-0.000
d119hr3	028084_24	nu	1	37	35.505	2.39	2.39	0.0	451	67	7	27	27	7404	762	0.5210189819335938	0.3662071228027344	0.33081817626953125	476.0	102.1	77.3	7.6	18169.6	0.2	1256.8	9750.8	115.7	4.3	44.8	2993.9	0.0	219.1	533.3	128.2	998.8	0.521	0.000	0.000	0.000	0.366	0.000	0.020	0.331	0.000	0.000	0.000	0.498	0.000	0.183	0.159	0.001	0.115
d119hr3	028084_25	nu	1	23	21.98	1.48	1.5288352966308594	0.04883529663085939	304	58	5	14	14	5058	892	0.2702217102050781	0.3108863830566406	0.17088699340820312	255.6	55.3	41.4	5.0	11400.9	0.2	1317.0	3679.2	80.9	4.8	27.1	3460.1	0.0	197.5	412.4	88.6	540.6	0.270	0.000	0.000	0.000	0.311	0.000	0.000	0.171	0.000	0.000	0.000	0.241	0.000	0.183	0.122	0.001	0.039
d119hr3	028084_26	nu	1	22	20.572	1.14	1.4801502227783203	0.3401502227783204	321	61	6	14	14	4217	703	0.2344207763671875	0.2906341552734375	0.13488388061523438	234.8	50.2	38.4	4.7	10743.0	0.2	971.9	3180.0	69.8	9.4	53.0	3546.2	0.0	194.0	485.3	77.0	507.7	0.234	0.000	0.000	0.000	0.291	0.000	0.000	0.135	0.000	0.000	0.000	0.290	0.000	0.185	0.142	0.001	0.017
d119hr3	028084_27	nu	1	22	20.123	1.35	1.4278697967529297	0.0778697967529296	231	65	9	14	14	3790	529	0.1528472900390625	0.24617767333984375	0.08059310913085938	174.8	40.6	29.1	3.6	7507.1	0.2	559.2	2928.4	64.1	5.2	23.2	7080.8	0.0	215.8	591.5	67.5	455.0	0.153	0.000	0.000	0.000	0.246	0.000	0.000	0.081	0.000	0.000	0.000	0.368	0.000	0.189	0.204	0.001	0.001
d119hr3	028084_28	nu	1	56	54.027	2.19	2.19	0.0	495	82	3	26	26	11929	1160	0.4812507629394531	0.3911857604980469	0.4564933776855469	454.4	94.9	73.0	8.8	22399.0	0.2	1507.4	16027.9	115.3	29.7	425.5	10185.0	0.0	201.4	761.8	212.6	852.2	0.481	0.000	0.000	0.000	0.391	0.000	0.007	0.456	0.000	0.000	0.000	0.244	0.000	0.160	0.216	0.000	0.039
d119hr3	028084_29	nu	1	17	14.969	1.12	1.2590599060058594	0.13905990600585927	281	71	4	15	15	4489	981	0.21082305908203125	0.2781867980957031	0.11689376831054688	213.2	46.5	35.5	3.9	8780.0	0.2	712.1	3177.3	62.9	2.6	26.8	720.9	0.0	183.0	206.4	85.6	428.3	0.211	0.000	0.000	0.000	0.278	0.000	0.000	0.117	0.000	0.000	0.000	0.147	0.000	0.183	0.056	0.001	0.079
d119hr3	028084_2	nu	1	60	52.91	2.93	2.931337356567383	0.0013373565673826526	478	62	7	27	27	11284	1108	0.5969886779785156	0.44970703125	0.4471931457519531	544.3	113.0	85.7	9.6	26550.0	0.2	2379.8	13303.6	149.6	38.7	134.6	6402.9	0.0	217.4	722.9	181.9	1223.0	0.597	0.000	0.000	0.000	0.450	0.000	0.068	0.447	0.000	0.000	0.000	0.647	0.000	0.185	0.225	0.001	0.095
d119hr3	028084_30	nu	1	24	23.006	1.57	1.57	0.0	295	58	6	14	14	5029	914	0.2551002502441406	0.31336212158203125	0.13520431518554688	253.5	59.1	41.8	5.0	10740.0	0.2	808.4	4298.8	74.2	59.7	865.4	4012.1	0.0	210.7	528.8	86.6	556.0	0.255	0.000	0.000	0.000	0.313	0.000	-0.000	0.135	0.000	0.000	0.022	0.312	0.000	0.183	0.155	0.001	0.002
d119hr3	028084_3	nu	1	39	31.877	1.94	1.9430351257324219	0.0030351257324219283	378	54	6	20	20	5056	855	0.37471771240234375	0.41591644287109375	0.15537643432617188	359.9	78.1	55.7	6.5	16226.0	0.2	1725.1	4433.6	105.8	5.0	40.6	6635.7	0.0	210.4	512.8	90.7	793.7	0.375	0.000	0.000	0.000	0.416	0.000	0.001	0.155	0.000	0.000	0.000	0.405	0.000	0.183	0.140	0.001	0.077
d119hr3	028084_4	nu	1	45	38.216	1.98	1.98	0.0	338	51	5	16	16	6512	736	0.4347114562988281	0.4234962463378906	0.20172119140625	400.8	88.7	67.1	5.9	18703.6	0.2	1915.2	5330.5	100.1	3.1	51.0	9204.4	0.0	203.5	591.3	102.0	782.9	0.435	0.000	0.000	0.000	0.423	0.000	0.000	0.202	0.000	0.000	0.000	0.321	0.000	0.180	0.172	-0.001	0.057
d119hr3	028084_5	nu	1	47	39.948	1.83	1.83	0.0	438	69	2	20	20	7964	905	0.42049407958984375	0.3463134765625	0.2916259765625	387.0	78.9	58.7	7.3	18286.7	0.2	1796.7	6925.5	108.0	11.3	82.1	10197.3	0.0	192.4	424.9	114.8	683.6	0.420	0.000	0.000	0.000	0.346	0.000	0.048	0.292	0.000	0.000	0.000	0.140	0.000	0.166	0.113	0.001	0.115
d119hr3	028084_6	nu	1	41	33.705	1.95	1.95	0.0	494	60	4	19	19	6496	1478	0.4367790222167969	0.4169502258300781	0.23615646362304688	433.1	87.9	66.6	8.1	19025.6	0.2	1967.8	5770.6	108.2	12.3	45.7	3932.6	0.0	211.3	505.1	111.6	787.9	0.437	0.000	0.000	0.000	0.417	0.000	0.000	0.236	0.000	0.000	0.000	0.251	0.000	0.184	0.145	0.001	0.090
d119hr3	028084_7	nu	1	37	30.603	1.93	1.9482040405273438	0.018204040527343812	371	75	9	22	22	5997	1020	0.3336219787597656	0.31389617919921875	0.22952651977539062	325.6	69.0	52.2	6.1	15828.3	0.2	1448.4	6132.1	97.6	166.5	41.8	4246.8	0.0	208.9	535.8	92.0	805.6	0.334	0.000	0.000	0.000	0.314	0.000	0.016	0.230	0.000	0.000	0.000	0.510	0.000	0.180	0.157	0.001	0.023
d119hr3	028084_8	nu	1	27	20.013	1.44	1.4413833618164062	0.0013833618164063033	296	71	6	17	17	4949	855	0.22701644897460938	0.22558212280273438	0.1930999755859375	229.3	51.9	38.0	4.5	9840.9	0.2	778.0	4295.8	74.8	7.2	34.4	3145.4	0.0	195.3	371.3	92.2	524.1	0.227	0.000	0.000	0.000	0.226	0.000	0.009	0.193	0.000	0.000	0.000	0.276	0.000	0.177	0.109	0.001	0.035
d119hr3	028084_9	nu	1	27	20.176	1.4	1.4759063720703125	0.07590637207031259	332	65	5	17	17	5015	752	0.2579841613769531	0.2745361328125	0.18198394775390625	253.5	54.4	40.4	4.6	11371.2	0.2	1228.3	3974.6	79.4	14.8	35.8	1700.7	0.0	189.5	242.0	86.0	536.0	0.258	0.000	0.000	0.000	0.275	0.000	0.006	0.182	0.000	0.000	0.000	0.222	0.000	0.183	0.065	0.001	0.096
d119hr3	029107_0	nu	1	25	23.554	1.63	1.63	0.0	328	70	5	21	21	5794	792	0.3061065673828125	0.3065223693847656	0.23061370849609375	294.7	64.2	47.4	5.6	12561.5	0.2	957.4	6832.0	82.7	63.7	53.7	1003.6	0.0	187.3	272.7	104.2	614.5	0.306	0.000	0.000	0.000	0.307	0.000	0.002	0.231	0.000	0.000	0.000	0.240	0.000	0.185	0.065	0.001	0.102
d119hr3	029107_10	nu	1	24	23.545	1.35	1.4004230499267578	0.050423049926757724	330	85	2	16	16	4328	669	0.3139762878417969	0.2998809814453125	0.17491531372070312	324.8	80.6	60.7	6.7	13037.3	0.2	1393.8	4113.6	82.1	286.5	1865.9	867.7	0.0	172.7	211.1	77.9	545.3	0.314	0.000	0.000	0.000	0.300	0.000	0.002	0.175	0.000	0.000	0.098	0.001	0.000	0.151	0.054	0.000	0.118
d119hr3	029107_11	nu	1	25	23.503	1.52	1.5201377868652344	0.00013778686523435724	256	58	7	20	20	4503	711	0.21790695190429688	0.3142585754394531	0.10527420043945312	217.1	47.8	35.7	3.9	11230.8	0.2	1127.9	3317.7	70.7	65.4	667.6	5031.7	0.0	199.6	470.1	76.6	512.4	0.218	0.000	0.000	0.000	0.314	0.000	0.000	0.105	0.000	0.000	0.031	0.325	0.000	0.184	0.152	0.001	0.001
d119hr3	029107_12	nu	1	48	46.257	2.18	2.250490188598633	0.07049018859863265	335	67	7	24	24	7882	1122	0.4663848876953125	0.4560966491699219	0.2685050964355469	440.4	95.4	73.4	7.4	24431.1	0.2	2693.6	9207.9	116.5	345.2	1916.3	4275.6	0.0	217.3	600.9	120.3	991.5	0.466	0.000	0.000	0.000	0.456	0.000	0.000	0.269	0.000	0.000	0.000	0.442	0.000	0.176	0.178	0.001	0.074
d119hr3	029107_13	nu	1	21	20.271	1.33	1.549825668334961	0.21982566833496087	301	59	5	12	12	4080	884	0.2868804931640625	0.3183784484863281	0.15576934814453125	287.1	58.9	44.1	5.4	12120.8	0.2	1106.8	3564.8	81.4	90.5	282.2	1159.8	0.0	184.0	282.8	75.9	563.5	0.287	0.000	0.000	0.000	0.318	0.000	0.000	0.156	0.000	0.000	0.002	0.246	0.000	0.184	0.083	0.001	0.086
d119hr3	029107_14	nu	1	23	21.206	1.42	1.42	0.0	339	64	2	19	19	5252	873	0.27896881103515625	0.32340240478515625	0.20423507690429688	272.6	56.6	42.3	5.3	13131.1	0.2	1132.7	4532.1	77.3	2.0	37.5	475.0	0.0	186.2	244.2	99.8	498.5	0.279	0.000	0.000	0.000	0.323	0.000	0.000	0.204	0.000	0.000	0.000	0.078	0.000	0.182	0.070	0.001	0.093
d119hr3	029107_15	nu	1	51	48.69	2.36	2.36	0.0	474	59	5	22	22	7209	801	0.5502243041992188	0.4400138854980469	0.288818359375	499.8	110.3	81.7	9.0	26692.9	0.2	2992.4	8040.5	160.9	1045.1	3671.9	2792.8	0.0	199.7	449.8	118.9	1049.6	0.550	0.000	0.000	0.000	0.440	0.000	0.067	0.289	0.000	0.000	0.020	0.339	0.000	0.181	0.134	0.001	0.135
d119hr3	029107_16	nu	1	57	55.624	2.63	2.63	0.0	350	75	9	32	32	10737	923	0.5277519226074219	0.5498580932617188	0.23602676391601562	485.1	102.6	77.5	6.9	23114.4	0.2	1964.6	11782.0	140.7	50.2	309.9	14873.2	0.0	217.8	546.2	158.2	1085.6	0.528	0.000	0.000	0.000	0.550	0.000	0.000	0.236	0.000	0.000	-0.000	0.652	0.000	0.184	0.155	0.001	0.120
d119hr3	029107_17	nu	1	19	18.104	0.89	1.1900806427001953	0.3000806427001953	349	75	1	9	9	4261	892	0.22465133666992188	0.47589111328125	0.000438690185546875	233.3	51.7	39.1	4.9	12321.9	0.2	1130.3	2821.1	69.3	4.5	52.1	208.5	0.0	178.3	170.9	70.2	412.4	0.225	0.000	0.000	0.000	0.476	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.161	0.036	0.000	0.101
d119hr3	029107_18	nu	1	74	72.266	3.43	3.43	0.0	507	69	12	31	31	12344	981	0.5689697265625	0.5996208190917969	0.40827178955078125	515.0	112.2	84.4	9.9	31749.6	0.2	4057.4	13862.9	162.4	243.6	1087.4	16935.4	0.0	225.8	832.3	144.5	1347.3	0.569	0.000	0.000	0.000	0.600	0.000	0.004	0.408	0.000	0.000	0.000	1.125	0.000	0.185	0.314	0.001	0.009
d119hr3	029107_19	nu	1	29	27.838	1.56	1.5607070922851562	0.0007070922851561967	248	66	6	15	15	6147	982	0.22802352905273438	0.3736534118652344	0.09785842895507812	233.1	49.3	36.0	4.3	13331.7	0.2	922.2	4945.3	74.8	28.6	288.1	6082.1	0.0	210.9	552.4	104.1	513.2	0.228	0.000	0.000	0.000	0.374	0.000	0.000	0.098	0.000	0.000	0.000	0.309	0.000	0.186	0.173	0.001	0.000
d119hr3	029107_1	nu	1	33	31.697	1.9	1.90185546875	0.0018554687500000888	405	45	5	14	14	4297	537	0.38219451904296875	0.4671440124511719	0.13322067260742188	348.4	76.0	55.5	7.4	20180.1	0.2	2129.6	3437.7	102.5	116.4	444.1	2689.3	0.0	218.8	444.3	74.4	760.1	0.382	0.000	0.000	0.000	0.467	0.000	0.000	0.133	0.000	-0.001	0.001	0.332	0.000	0.183	0.120	0.001	0.096
d119hr3	029107_20	nu	1	33	31.476	1.96	1.9619369506835938	0.0019369506835937855	408	72	8	23	23	7018	889	0.33234405517578125	0.29892730712890625	0.2661247253417969	315.5	65.4	48.9	6.2	14053.1	0.2	1093.3	6967.7	93.8	152.8	664.3	5948.6	0.0	204.8	505.0	106.5	742.5	0.332	0.000	0.000	0.000	0.299	0.000	0.023	0.266	0.000	0.000	0.000	0.487	0.000	0.170	0.159	0.000	0.037
d119hr3	029107_21	nu	1	37	35.458	2.02	2.02	0.0	349	63	9	19	19	5823	1218	0.34175872802734375	0.4156379699707031	0.16518402099609375	316.8	68.8	51.7	6.0	14621.1	0.2	1240.7	5520.2	97.7	17.8	109.2	11207.4	0.0	216.2	567.7	111.5	762.0	0.342	0.000	0.000	0.000	0.416	0.000	-0.000	0.165	0.000	0.000	0.000	0.522	0.000	0.187	0.172	0.002	0.025
d119hr3	029107_22	nu	1	18	16.612	0.88	1.2432289123535156	0.3632289123535156	258	68	5	16	16	5169	814	0.18438339233398438	0.21370697021484375	0.1760101318359375	196.2	44.2	32.8	3.9	8638.0	0.2	654.4	3753.7	54.0	82.5	655.3	1200.1	0.0	194.1	268.9	93.4	444.2	0.184	0.000	0.000	0.000	0.214	0.000	0.000	0.176	0.000	0.000	0.000	0.175	0.000	0.180	0.070	0.001	0.057
d119hr3	029107_23	nu	1	25	22.89	1.45	1.4522552490234375	0.0022552490234375444	339	69	6	21	21	6920	1159	0.23668670654296875	0.2828102111816406	0.171875	255.6	53.8	41.6	4.9	9929.6	0.2	767.0	6828.1	66.3	3.2	32.2	3316.3	0.0	197.7	411.0	114.6	526.7	0.237	0.000	0.000	0.000	0.283	0.000	0.000	0.172	0.000	0.000	0.000	0.248	0.000	0.185	0.119	0.001	0.019
d119hr3	029107_24	nu	1	29	27.803	1.51	1.6095542907714844	0.09955429077148437	430	55	3	15	15	4962	1114	0.3386573791503906	0.5913810729980469	0.001750946044921875	324.2	69.3	52.0	7.0	18800.2	0.2	1698.6	4245.0	87.7	2.2	34.2	803.8	0.0	190.9	289.1	87.6	619.4	0.339	0.000	0.000	0.001	0.591	0.000	-0.000	0.002	0.000	0.000	0.000	0.103	0.000	0.183	0.091	0.001	0.109
d119hr3	029107_25	nu	1	40	38.748	1.88	2.089834213256836	0.20983421325683604	377	58	5	21	21	9197	960	0.41619873046875	0.4047279357910156	0.3857994079589844	390.3	84.3	61.4	7.3	18398.2	0.2	1349.6	9884.4	96.9	74.3	674.5	5638.3	0.0	195.1	436.7	159.9	751.3	0.416	0.000	0.000	0.000	0.405	0.000	0.000	0.386	0.000	0.000	-0.000	0.285	0.000	0.176	0.122	0.001	0.111
d119hr3	029107_26	nu	1	31	29.316	1.89	1.89	0.0	362	62	7	21	21	7510	995	0.3532371520996094	0.4265174865722656	0.18321609497070312	344.4	71.8	52.1	5.9	16505.4	0.2	1427.0	5781.2	74.9	55.7	212.8	2965.9	0.0	197.2	367.4	112.5	671.4	0.353	0.000	0.000	0.000	0.427	0.000	0.000	0.183	0.000	0.000	0.000	0.333	0.000	0.185	0.122	0.001	0.093
d119hr3	029107_27	nu	1	23	21.59	1.38	1.4634037017822266	0.08340370178222667	343	65	3	18	18	6227	1058	0.2727546691894531	0.3071136474609375	0.220123291015625	261.6	56.6	42.7	5.4	12495.0	0.2	994.5	5133.8	74.5	4.4	33.3	1077.8	0.0	184.2	255.5	102.7	494.5	0.273	0.000	0.000	0.000	0.307	0.000	0.000	0.220	0.000	0.000	0.000	0.128	0.000	0.183	0.070	0.000	0.095
d119hr3	029107_28	nu	1	30	28.896	1.23	1.5570831298828125	0.3270831298828125	253	61	5	17	17	6040	863	0.260101318359375	0.3577728271484375	0.16656875610351562	265.0	55.8	41.5	4.6	12119.0	0.2	1410.0	5344.1	76.4	6.1	58.0	7753.1	0.0	190.7	489.7	97.2	534.9	0.260	0.000	0.000	0.000	0.358	0.000	0.000	0.167	0.000	0.000	0.000	0.255	0.000	0.173	0.147	0.001	0.008
d119hr3	029107_29	nu	1	27	25.46	1.44	1.468667984008789	0.028667984008789116	361	80	3	15	15	5070	883	0.3287315368652344	0.3549385070800781	0.0965118408203125	346.1	73.7	56.6	4.9	11992.3	0.2	688.2	4688.9	79.7	45.4	33.1	5886.2	0.0	188.4	416.7	88.0	562.3	0.329	0.000	0.000	0.000	0.355	0.000	0.000	0.097	0.000	0.000	0.000	0.148	0.000	0.183	0.118	0.000	0.048
d119hr3	029107_2	nu	1	31	29.371	1.69	1.6910266876220703	0.0010266876220703658	384	71	5	22	22	6521	740	0.3039093017578125	0.3692054748535156	0.19285964965820312	299.9	65.2	49.0	6.1	13763.6	0.2	1270.5	6189.4	90.0	6.0	39.4	5819.4	0.0	194.8	367.6	103.7	639.2	0.304	0.000	0.000	0.000	0.369	0.000	0.000	0.193	0.000	0.000	0.000	0.269	0.000	0.185	0.102	0.001	0.080
d119hr3	029107_3	nu	1	40	38.475	1.79	1.8026924133300781	0.01269241333007809	338	70	9	19	19	4731	571	0.267669677734375	0.34287261962890625	0.1590423583984375	267.6	58.9	45.0	5.7	14468.3	0.2	1457.1	4299.5	85.8	47.3	317.8	15327.5	0.0	218.1	552.2	91.1	701.7	0.268	0.000	0.000	0.000	0.343	0.000	0.000	0.159	0.000	0.000	0.000	0.484	0.000	0.184	0.173	0.000	0.000
d119hr3	029107_4	nu	1	51	49.245	2.14	2.14	0.0	382	72	6	28	28	8485	989	0.520263671875	0.5457725524902344	0.12944412231445312	499.4	109.3	83.1	7.5	24516.6	0.2	2565.1	12521.7	123.7	83.8	392.4	5932.1	0.0	215.6	466.4	130.2	984.6	0.520	0.000	0.000	0.000	0.546	0.000	0.000	0.129	0.000	0.000	0.000	0.326	0.000	0.177	0.143	0.001	0.102
d119hr3	029107_5	nu	1	35	33.479	1.96	1.96	0.0	284	56	9	21	21	6228	844	0.30516815185546875	0.350982666015625	0.23550796508789062	296.6	64.0	47.6	5.4	15557.7	0.2	1431.2	6371.5	84.4	29.7	136.1	7299.9	0.0	219.1	554.2	110.5	749.6	0.305	0.000	0.000	0.000	0.351	0.000	0.000	0.236	0.000	0.000	0.000	0.504	0.000	0.184	0.165	0.001	0.023
d119hr3	029107_6	nu	1	21	19.407	1.32	1.3215255737304688	0.0015255737304686878	265	64	2	15	15	5682	879	0.24979400634765625	0.3081321716308594	0.16823959350585938	239.4	51.8	38.3	4.2	10806.3	0.2	936.5	4927.1	70.2	2.1	33.6	926.1	0.0	192.9	258.2	96.9	472.7	0.250	0.000	0.000	0.000	0.308	0.000	0.000	0.168	0.000	0.000	0.000	0.071	0.000	0.182	0.065	0.001	0.088
d119hr3	029107_7	nu	1	24	22.582	1.11	1.4633560180664062	0.35335601806640615	317	55	5	16	16	5329	758	0.22268295288085938	0.3412284851074219	0.13776397705078125	218.8	49.4	36.9	4.8	12598.5	0.1	1301.5	3916.0	74.0	91.3	784.6	1949.4	0.0	193.2	355.5	95.6	496.3	0.223	0.000	0.000	0.000	0.341	0.000	0.000	0.138	0.000	0.000	0.010	0.221	0.000	0.183	0.112	0.001	0.046
d119hr3	029107_8	nu	1	32	30.945	1.7	1.7	0.0	370	61	4	17	17	6881	1029	0.3029022216796875	0.3540611267089844	0.21878433227539062	285.3	60.8	46.0	5.5	13607.7	0.2	1092.7	5875.4	88.9	24.1	147.4	7714.0	0.0	218.0	596.5	119.7	581.2	0.303	0.000	0.000	0.000	0.354	0.000	0.000	0.219	0.000	0.000	-0.001	0.271	0.000	0.172	0.182	0.001	0.007
