# PR cluster_id remap for bee/pr92/pr92-off.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
55539	0	18	11	flash-matched	11:1940
55539	0	22	2	flash-matched	2:31
55539	0	23	19	flash-matched	19:945
55539	0	39	19	flash-matched	19:506
55539	0	40	19	flash-matched	19:14
55539	0	41	19	flash-matched	19:15
278684	1	10	22	flash-matched	22:1537
278684	1	18	3	NO-FLASH-MATCH (fallback: dominant)	3:14
278684	1	19	9	flash-matched	9:11
278684	1	32	22	flash-matched	22:3
278684	1	33	22	flash-matched	22:17
278684	1	34	22	flash-matched	22:28
278684	1	35	22	flash-matched	22:17
278684	1	36	22	flash-matched	22:27
278684	1	37	22	flash-matched	22:13
278684	1	38	22	flash-matched	22:13
278684	1	43	22	flash-matched	22:109
278684	1	44	9	flash-matched	9:11
283713	2	17	7	flash-matched	7:13223
283713	2	23	6	flash-matched	6:1743
283713	2	24	12	NO-FLASH-MATCH (fallback: dominant)	12:6
283713	2	25	17	flash-matched	17:10
283713	2	42	7	flash-matched	7:2
283713	2	43	7	flash-matched	7:13
283713	2	44	7	flash-matched	7:8
283713	2	45	7	flash-matched	7:11
283713	2	46	7	flash-matched	7:16
283713	2	47	7	flash-matched	7:121
283713	2	50	6	flash-matched	6:48
283713	2	51	6	flash-matched	6:12
283713	2	52	6	flash-matched	6:40
283713	2	53	6	flash-matched	6:6
283713	2	54	6	flash-matched	6:10
283713	2	55	6	flash-matched	6:18
283713	2	56	6	flash-matched	6:43
283713	2	57	6	flash-matched	6:15
283713	2	58	6	flash-matched	6:10
283713	2	59	6	flash-matched	6:32
283713	2	60	6	flash-matched	6:13
283713	2	61	6	flash-matched	6:69
283713	2	62	6	flash-matched	6:22
283713	2	64	6	flash-matched	6:13
283713	2	65	6	flash-matched	6:74
283713	2	66	6	flash-matched	6:25
283713	2	67	6	flash-matched	6:405
283713	2	68	6	flash-matched	6:24
283713	2	69	17	flash-matched	17:12
283713	2	70	17	flash-matched	17:10
283713	2	71	17	flash-matched	17:6
283713	2	72	17	flash-matched	17:10
293149	3	4	7	flash-matched	7:355
293149	3	24	7	flash-matched	7:10
293149	3	25	7	flash-matched	7:8
293149	3	26	7	flash-matched	7:6
293149	3	27	7	flash-matched	7:15
293149	3	28	7	flash-matched	7:8
293149	3	29	7	flash-matched	7:6
293149	3	30	7	flash-matched	7:12
293149	3	31	7	flash-matched	7:6
293149	3	32	7	flash-matched	7:12
293149	3	33	7	flash-matched	7:20
293149	3	34	7	flash-matched	7:24
293149	3	35	7	flash-matched	7:11
293149	3	36	7	flash-matched	7:15
293149	3	37	7	flash-matched	7:17
