# doc 81 sec 10 -- stage-A reference-side member-content hashes
# the reference half of doc 81 sec 7's 24536/24536 gate
# img=work-img-ncpi0 ql=work-ncpi0-ql0819 events=19 products=152 missing=0
#evt	product	rollup_sha256	members
56982	ql/mabc-apa1-face0.zip	85d4c2512c58d7c9ddb14d05ab98aa27efb931f4192b94afc32984c280e5aae3	2
56982	ql/pctree-evt56982.tar.gz	1faaa7682c357144d0770fb9c802f01ebe9203fe3478c4117497a8da53f3de53	410
71372	img/icluster-apa0-active	6c01bbc2fec65ea0303492b63ac7f77f7dbc6a3f858ae87794bb0999b81d3603	12
71372	img/icluster-apa0-masked	3926f87dc9c6828615061676e755bc3cad13a8f47d2b4ba16f4626da08bb9528	9
71372	img/icluster-apa1-active	89958d5c5ed32ec243a1331f097b7dd85ed7dc4deba5108ee35e32320d5be7c1	12
71372	img/icluster-apa1-masked	48a688fb77b19fd2197da08ada03d81a1f173b5913ee66aaebef9ecfcdfb0c4d	9
71372	ql/mabc-all-apa.zip	ec39458b8bf4b5b76161140a691d7f6d5715f56d403366e3b796914bde3c6562	5
71372	ql/mabc-apa0-face0.zip	4cadb0ab8a5288db6831f0c47e46ef41a529b02b7f6ee0c66b63733d00f739af	2
71372	ql/mabc-apa1-face0.zip	8e0e2e882bb9c79a4856eda82d701f91adabd1a2129f013be28f0eccbbd92cf0	2
71372	ql/pctree-evt71372.tar.gz	d2839da10adfb756c9bfc244eb1581b81821afaabd8eeb7534b814f528d1261b	410
84229	img/icluster-apa0-active	9261a8af8f01e27ab54af8165b2aea9f64e87b5c3251d0e47c94f6ebcc34cdb7	12
84229	img/icluster-apa0-masked	7df6614985e353f664a904ca0d4cac3d1a844e0819ba551a20fa5cec9bf6b341	9
84229	img/icluster-apa1-active	8753c07f8bf7e648f4d0fcdf9fe6ebbe22bde0aee8cba02772c2b06f67789fdc	12
84229	img/icluster-apa1-masked	7409c5e02f7c0c5101cfc509b25c7ec383e62285732b9613d3f6010a38a090dd	9
84229	ql/mabc-all-apa.zip	40b32f6701b5daa706bccd671d799be5c645680b4cfd464edc06be43128c41ee	5
84229	ql/mabc-apa0-face0.zip	bbdd1fa997295279f0560f8f677c9cfd61ab334657ec80b55321284cb11de245	2
84229	ql/mabc-apa1-face0.zip	fe647d3b0f185d7ead15f082043a7bb66b7da41612fdcf4c69559578452cd651	2
84229	ql/pctree-evt84229.tar.gz	7824465904ba3d65078bbef2311121f442ed4c008a36864e1f447872660c3110	410
105946	img/icluster-apa0-active	bad8acbdde3660485b2a47f1912c17a60308a752c43378bbd3774080dd104595	12
105946	img/icluster-apa0-masked	e5566fed0489fd50eab12414e57c43ec0ba0d0ec119088922ad16c9f34f888f2	9
105946	img/icluster-apa1-active	e8f28b2fa862f57d32fb28ef33c2f3fac5a3558913ec5566a063249197fc2281	12
105946	img/icluster-apa1-masked	b89d303e3359543793bdc7ce48aec79d26a80f90e65c616a82825529fadead04	9
105946	ql/mabc-all-apa.zip	c8b0471d799dacb87aa7649f3bec6897ff791729f6b18267db34b4c84123bee7	5
105946	ql/mabc-apa0-face0.zip	4c4285423b5c3b33a3bca52883ec7ff97774c3e2d2897c1abe85650c30e1fe85	2
105946	ql/mabc-apa1-face0.zip	e330d6bdf0a27da12adb87669e90038496354721791c470a533a170f2d15fd9a	2
105946	ql/pctree-evt105946.tar.gz	fa249e771c10b3b479858eb0847348c167a06078de54dc917df06c4eb024fa0b	410
114446	img/icluster-apa0-active	c01c68673942a907a3324b8a8d78c59a8b2745f792a52bed4493c09d9347d1e3	12
114446	img/icluster-apa0-masked	1595c0dbd54355ac50a8c42f03b371a8ae234587e14b6571e13656f8902f64cd	9
114446	img/icluster-apa1-active	582750ba564aefad6dd52fc1e5111efc1d71090c59120e01e41640df5fa7c23e	12
114446	img/icluster-apa1-masked	6191c5a7832d1e48ab4c462eba2d7093eeaa659c0ff23b2dc9bccb246a932a42	9
114446	ql/mabc-all-apa.zip	4747b0be3f1d9aca10be8e50ae1eb4fa0a4403ac9466a6447a005738b72eec01	5
114446	ql/mabc-apa0-face0.zip	fb3dcfbe877af86227e72d0e640ac9f207afef9c77533a23ea532486e15a16a1	2
114446	ql/mabc-apa1-face0.zip	b263dd1e7b1aa93cc51c164551d2361113171875bd81c7d68ed37e55d6795ee0	2
114446	ql/pctree-evt114446.tar.gz	26dc71068bc7bba5c7fe6ee5d663fdab4422386da93d77bb6b73c2ef0f1bab30	412
142421	img/icluster-apa0-active	57f4401b1f1831796fabd390c8ab574bfff6261519eabbe542df0ca278ac9b2a	12
142421	img/icluster-apa0-masked	8703a038696fe44b19db3677b1de952444ec6b9a74b027ac13f23b83e7f9ed32	9
142421	img/icluster-apa1-active	12388cbe58142936d2f51d0d4c1ddd3d90d3f616d408feb9ee71221d6b80e51b	12
142421	img/icluster-apa1-masked	9887ea83884cad347785577c36702f0f2bf27adad2262ea4cebc24db5d2262b8	9
142421	ql/mabc-all-apa.zip	36e90dc5b552ea653b9e3726412b727b36da9a4cdb713400408dd82c83414eab	5
142421	ql/mabc-apa0-face0.zip	be8c4606a9ae16d0ac1256ccda94f16ec0f16c793e58078307a890467af66de6	2
142421	ql/mabc-apa1-face0.zip	247cd13d43c287043d7a8231cea2d55cc3228ce6d8fbd6f171bd08395e5c6e7d	2
142421	ql/pctree-evt142421.tar.gz	c2d3c05cff1ea45c46c1e02f29edb8048d1d56d06d563f97a9be1020788cad1a	410
180801	img/icluster-apa0-active	0b83f6192966445c16b2e7bc04f37471202f6704dd680052db262d4299fdb6c1	12
180801	img/icluster-apa0-masked	354c38acdf33acbc2c0eab713fa54449d96f710a5f4f8747bd32661025db6045	9
180801	img/icluster-apa1-active	6e4a2004131d9136feffbf48e17eacd3331fdf435659691133f6af2964ff3db4	12
180801	img/icluster-apa1-masked	fe61d5381616bf09a95b16b235da6d83b5757683926700ac064786fb341e80f3	9
180801	ql/mabc-all-apa.zip	331dcf0bdcbf02faae78f1a76c181175775d356d1fc3efc99ad5676d5c4b2ce3	5
180801	ql/mabc-apa0-face0.zip	a3727ecd5f05f656f9c4b8b950c29469ce1082368e4c8567dcf67e1417c70565	2
180801	ql/mabc-apa1-face0.zip	2069074921f145f00fc0f9cdc4c952ad90714a2d3ca0951d2ef5d66f105cb80c	2
180801	ql/pctree-evt180801.tar.gz	43b467ab1606ffa712a8c350290fd244e7d5bdf2fbf6decb86311a266bf5b6bd	410
259542	img/icluster-apa0-active	8492b21f9ae90686088d94ab089383c088dd9fa1820643c7a6116a863bb876be	12
259542	img/icluster-apa0-masked	57fd8b5693908c2174c67010a5c252bc7c7b74358d352e3f7b5ba06cddd17e0d	9
259542	img/icluster-apa1-active	3fef98a067c510af0f4fb539b3b08c96dcf6441140c25fd15cd4ad5f2421281e	12
259542	img/icluster-apa1-masked	c2cd64ca35a39c5b89255d0422e2e455e434372b6e3613cc3ba9df7a730d95f3	9
259542	ql/mabc-all-apa.zip	ad12fea6dd134798fba803914f379c2e809a098f45fd9452e16c7f66e0b3eec4	5
259542	ql/mabc-apa0-face0.zip	6ffe513073f91e3b3eecc3ea7506e5e908b44c7a004dac1f19f770bf9c2d4fa6	2
259542	ql/mabc-apa1-face0.zip	231ba2337d7e1b42aa64b759d984dcf7bbf7c45fef9c851165b1575850932381	2
259542	ql/pctree-evt259542.tar.gz	fbf125959a033257807072eef1c3c1815da2d0157920b0a2f3d00b526299cea7	410
285567	img/icluster-apa0-active	e2c0179866ac88f8b5f0e7c35cbf8ae73257353e0c80df238429b78d640f1e89	12
285567	img/icluster-apa0-masked	ba37f710b49e0b365962b469f79818758c922cdc405b7ca02eabcf9d48317bd1	9
285567	img/icluster-apa1-active	54c95695780b98e4dda4a2088b92f0c0f6412524630ca5b9eac585edbb0e48b7	12
285567	img/icluster-apa1-masked	5bc64405fefec6426736af86367f37eeeb2a2eff36d3a93f7559c3cdb37afbc4	9
285567	ql/mabc-all-apa.zip	8ae76f36a38939675187563647deda9579b45319cd8470ab2a143c757d43099b	5
285567	ql/mabc-apa0-face0.zip	15ef05cf089ed016f9aefbc379664b24d8e60ee306d50260529af1186796e201	2
285567	ql/mabc-apa1-face0.zip	0e2682eed7135b11c83f6a6965aad0ad554b752a4bf5696e035bc8a70473970b	2
285567	ql/pctree-evt285567.tar.gz	33570ed0fd65c671dbe7e4b07b31b527127fe5cc3961f54c830bc927d60fb7bf	412
314838	img/icluster-apa0-active	95e97c1f39e1439056b54485c1c1b92ea39feb619873b0718f4e22ea87c254a8	12
314838	img/icluster-apa0-masked	5c70348e06564d90141abb6e909e9957a8773f99f3509be5d8216638c1b6680f	9
314838	img/icluster-apa1-active	e107bb6c50c2552262816ccb248d327e719d504c786db251eb993cb1213e458b	12
314838	img/icluster-apa1-masked	49900bd6f06b4d23231c351dd42f981a7e4cb9ae479b9d5f9f30fc25cc49b267	9
314838	ql/mabc-all-apa.zip	ab4b1475e3f5213dc62b5419e98220bcd74306e2ec15da514f7e33f4267a9188	5
314838	ql/mabc-apa0-face0.zip	98447d6e22cad0e4ba18e328e4308d14fdd027475b2fa120c25c083e990af853	2
314838	ql/mabc-apa1-face0.zip	5071407381d53f60d4cae1076f3e05df7eaf94b0526834c9ff92bbe9869395ee	2
314838	ql/pctree-evt314838.tar.gz	380b9cb4f40b7b719caa590954681f0c273bd1d9b45fc8235e2e0493b366bf24	410
359980	img/icluster-apa0-active	efc7544e29fc599f9ef3369eb7f8a3ef6427d76127d9bc1461a6a352ee9ea6fe	12
359980	img/icluster-apa0-masked	218b2ad05899b827fe3b1ece3e90ee1e5954af4589bf39e54ba83ddf7619fbd2	9
359980	img/icluster-apa1-active	551d109f531f21bb6620ac65f1167dd07280dd34c195b954912ca58b3930e6fb	12
359980	img/icluster-apa1-masked	ddac10e4629ffd112a905f57b454208fcd3460f56ab61516fe4d06e60f10bd96	9
359980	ql/mabc-all-apa.zip	f8d4703c719d1c96e56b44cea915a08a4ef126234b20798baa6b7cc8f547446a	5
359980	ql/mabc-apa0-face0.zip	ca438070c5e98de073852d282f3aa5454c107dbafe76c25cff80a9341e10d139	2
359980	ql/mabc-apa1-face0.zip	63595384422b725cdc45f06b86e93dcb12ba8c38b8ff1067936f55ce02f0eafd	2
359980	ql/pctree-evt359980.tar.gz	70370d5fd03294e475452390e589bb433577c9b21ddaf517fd07f2418145e8c1	412
399860	img/icluster-apa0-active	31475d073b823e93361bda33abb9e54f70367f49d7dffc06d149ab807afeeb55	12
399860	img/icluster-apa0-masked	0200181faaf9a77008f23cd5d22ee7a87ef6270670a77e2d36cc1277186e17d3	9
399860	img/icluster-apa1-active	29f3e0908b65fcd19483c96e3b90304cf46f7d97885156eb784c9f348ee9c8e5	12
399860	img/icluster-apa1-masked	032db761c5657ef87ab0719a37fb89936bad904d1bdc402b3a6d21b8cbf91430	9
399860	ql/mabc-all-apa.zip	4694b6b8ece1a4c464fbde8b39f497c73a3510960aa59e6dab8ac239ec50e19c	5
399860	ql/mabc-apa0-face0.zip	ba7bfa2d5fbbec4286baf4363a55f709c8309848a1ccc3893e19264b175cbe2e	2
399860	ql/mabc-apa1-face0.zip	84b37bb48603417ca3d8330757ecccd5ad871f49ec7fdd572a33d56bd3ec1b56	2
399860	ql/pctree-evt399860.tar.gz	870fd08971e438a40077af973cc211c7169f7bebf43fcd603c580dfe14d78908	410
463565	img/icluster-apa0-active	8bad6770e57589cd72db6bf38d58148155d311f280df82dc52d4af36bc72c021	12
463565	img/icluster-apa0-masked	7f6365e8c16d70726496a6851c40f473a7d705e89074323f3b8b1c815e0def51	9
463565	img/icluster-apa1-active	a2cc27b9edbf6f8766e7387f7f655edd112d6b9918e4f2f904104bcac2d2aea8	12
463565	img/icluster-apa1-masked	153248479d5bc957df165980b0e0c76ed6b67e8a4cf6d305a1fbdb40c21718e9	9
463565	ql/mabc-all-apa.zip	d4c0b9584567b2e02d53dbe71fb74e6f45f62e1234c51d655715deaa8a058fb1	5
463565	ql/mabc-apa0-face0.zip	0405f6c1b3abe94875ae9a0a292c2028d58aafcc2d570d801b27a1f7781efa6c	2
463565	ql/mabc-apa1-face0.zip	b699d9b85016c99508a1c43ec4eacccffad4cea53f709bdd2622e7fff83d3f33	2
463565	ql/pctree-evt463565.tar.gz	09ac14a2dfb7bd136ce1731e28ed87c6f662de6cae6eb86c9ae564f5adb9b166	410
506114	img/icluster-apa0-active	1dca74728f85c8ab872550379e23a1a94d65fcdda90971d52d3b21249345e827	12
506114	img/icluster-apa0-masked	40bcd0cd08e14daae6a50006e06e8b6eceecd1ee821e34d06526f3ebad33041e	9
506114	img/icluster-apa1-active	c22e026dd5f89d174697a2ef5f0faf77cbd8d3c37f37f7624bfe332ec46cd97f	12
506114	img/icluster-apa1-masked	ba2c40a43db03d7ee9faf5287dac043c140ee64be7d6e31cbf7a5c58127e18a7	9
506114	ql/mabc-all-apa.zip	37b0b2757a816ee66c4647122de3188f3eb140258112b413662554e8fadb6093	5
506114	ql/mabc-apa0-face0.zip	8bc145b76a3b6c21ae9921cecf6804c467aef886e38563275b78c78df9477e1b	2
506114	ql/mabc-apa1-face0.zip	95ec887a68807f4de1bb97d8cb6c6f87bd9dd01e8186b045b82a0835f1e807e8	2
506114	ql/pctree-evt506114.tar.gz	9e79a439f2868fdb35381a3425602840f69ba38415b41686050ba766b8c0a4ae	410
506746	img/icluster-apa0-active	6b5ceb18a12b59d5d5d67b0d2e5ad9bea02454f91f0d4c54256c9ab5171df992	12
506746	img/icluster-apa0-masked	34aed8db14e492fc7f3d7acf11301159d8d38a641419c2b28a066d4a4716b7fb	9
506746	img/icluster-apa1-active	202a3b0bd17246ee2dc12246b96ac56369fad13645886994cc0087f300ebf689	12
506746	img/icluster-apa1-masked	22ae4a2e3c7c62c320e3dc77ec3630a04a10d3667d3a0db1d38bd0f02c961247	9
506746	ql/mabc-all-apa.zip	d544e8143ebb7f01bcce6a36878f839341a19f151bc531fb847525c92f00ca9e	5
506746	ql/mabc-apa0-face0.zip	a48178292fff7811351572dc64892838001aa3eac2b2e35544d735dbe9138aa1	2
506746	ql/mabc-apa1-face0.zip	cf0e335a9a8896ba83db9d5327554cd17efdc59eb3cd7c56c3bca0d6fadcf925	2
506746	ql/pctree-evt506746.tar.gz	6bd808f3e8a3baac4651dc1ddf7361011ab929571ca4ecb1e22612b4db66183f	410
521075	img/icluster-apa0-active	131a0f1f1f14aff42314bc126b5305ed212c32e81bdce97f8a32f4b39d9715c7	12
521075	img/icluster-apa0-masked	7113c86562cc5a032c7be221bb478eeba3eb04b32422f4b420507a955d4a3cd2	9
521075	img/icluster-apa1-active	8bdd0bcf982fc91f394882edc89a87215a6e7e294c3aaa1900c435b71958fef4	12
521075	img/icluster-apa1-masked	ab1239c744d6d3c4212d4687bfdc86b8bd90fca835ed0ea0b8659d3f1a5d4f68	9
521075	ql/mabc-all-apa.zip	3784676f6900742acdf745365454f954bda7e100d1d126de092853d147003fa1	5
521075	ql/mabc-apa0-face0.zip	548f1846d3bba2dde96ed0c936af0c515981a76747193121eed578013f5ef64e	2
521075	ql/mabc-apa1-face0.zip	2da36ac13e2e121f5f8e138025ef8cb11ef86e944d2683bd5e800222a8592ead	2
521075	ql/pctree-evt521075.tar.gz	fc462b39d2284177a12e1a66f960d9e87c84633b2c898007baa604b6475aef28	410
