# retire_20260901b.sh  tiers=A
# started              2026-09-01T16:27:00-07:00
# wcp-porting-img HEAD c2b90a69
# toolkit HEAD         6100d8f0
# broken symlinks pre  0
# du -sh sbnd_xin pre  66G
# df filesystem pre   598G avail
iso_ts	dir	tier	MB	archive_tarball	dir_mtime	citations
2026-09-01T16:27:03-07:00	work-pr117r1-onK1-nuecc48	A	286	work-pr117r1-onK1-nuecc48.tar.gz	2026-08-28T12:29:24-07:00	0
2026-09-01T16:27:03-07:00	work-r1qlmc-cb0805	A	31	work-r1qlmc-cb0805.tar.gz	2026-08-11T17:00:01-07:00	0
2026-09-01T16:27:03-07:00	work-r1qlmc-prod0813	A	15	work-r1qlmc-prod0813.tar.gz	2026-08-13T20:31:49-07:00	0
2026-09-01T16:27:03-07:00	work-r1qlmc-vfcbr3on	A	80	work-r1qlmc-vfcbr3on.tar.gz	2026-08-17T13:36:09-07:00	0
2026-09-01T16:27:03-07:00	work-r2mc-cb0805	A	36	work-r2mc-cb0805.tar.gz	2026-08-11T17:00:02-07:00	0
2026-09-01T16:27:03-07:00	work-r2mc-prod0813	A	15	work-r2mc-prod0813.tar.gz	2026-08-13T20:32:04-07:00	0
2026-09-01T16:27:03-07:00	work-r2mc-vfcbr3on	A	92	work-r2mc-vfcbr3on.tar.gz	2026-08-17T13:36:56-07:00	0
2026-09-01T16:27:03-07:00	work-sent130-mcp1k	A	23	work-sent130-mcp1k.tar.gz	2026-08-29T16:00:25-07:00	0
2026-09-01T16:27:03-07:00	work-sent130-mcp2k	A	40	work-sent130-mcp2k.tar.gz	2026-08-29T16:00:39-07:00	0
2026-09-01T16:27:03-07:00	work-vfr1qlmc-cbr3on	A	12	work-vfr1qlmc-cbr3on.tar.gz	2026-08-17T13:36:22-07:00	0
2026-09-01T16:27:03-07:00	work-vfr2mc-cbr3on	A	13	work-vfr2mc-cbr3on.tar.gz	2026-08-17T13:37:08-07:00	0
# finished             2026-09-01T16:27:04-07:00
# broken symlinks post 0
# du -sh sbnd_xin post 59G
# df filesystem post  605G avail
