# PR cluster_id remap for /home/xqian/tmp/d123/bee/numu3000_GAINED_hits.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
59929	0	17	18	flash-matched	18:1258
59929	0	34	18	flash-matched	18:14
59929	0	35	18	flash-matched	18:5
59929	0	36	18	flash-matched	18:11
59929	0	37	18	flash-matched	18:16
59929	0	38	18	flash-matched	18:11
59929	0	39	18	flash-matched	18:6
59929	0	40	18	flash-matched	18:14
59929	0	41	18	flash-matched	18:10
59929	0	42	18	flash-matched	18:20
59929	0	43	18	flash-matched	18:104
59929	0	59	18	flash-matched	18:23
59929	0	60	18	flash-matched	18:10
68428	1	12	11	flash-matched	11:3553
68428	1	20	12	flash-matched	12:6
68428	1	26	11	flash-matched	11:10
68428	1	27	11	flash-matched	11:9
68428	1	28	11	flash-matched	11:11
170792	2	2	7	flash-matched	7:1470
170792	2	17	7	flash-matched	7:8
170792	2	18	7	flash-matched	7:12
170792	2	19	7	flash-matched	7:24
172832	3	20	12	flash-matched	12:1182
172832	3	28	15	flash-matched	15:13
172832	3	67	12	flash-matched	12:18
172832	3	68	12	flash-matched	12:6
172832	3	69	12	flash-matched	12:9
172832	3	70	12	flash-matched	12:15
172832	3	71	12	flash-matched	12:3
172832	3	72	12	flash-matched	12:7
172832	3	73	12	flash-matched	12:9
172832	3	74	12	flash-matched	12:7
172832	3	75	12	flash-matched	12:23
172832	3	76	12	flash-matched	12:6
172832	3	77	12	flash-matched	12:11
172832	3	78	12	flash-matched	12:12
172832	3	79	12	flash-matched	12:5
280884	4	6	5	flash-matched	5:2763
280884	4	19	5	flash-matched	5:12
280884	4	20	5	flash-matched	5:14
280884	4	21	5	flash-matched	5:14
281808	5	15	17	flash-matched	17:2369
281808	5	29	17	flash-matched	17:9
281808	5	30	17	flash-matched	17:14
281808	5	31	17	flash-matched	17:8
284211	6	5	7	flash-matched	7:1620
284211	6	35	7	flash-matched	7:10
284211	6	36	7	flash-matched	7:7
284211	6	37	7	flash-matched	7:16
284211	6	38	7	flash-matched	7:12
285531	7	7	None	NO-BRIDGE	-
285531	7	19	15	flash-matched	15:1749, 9:760
285531	7	62	9	flash-matched	9:14
285531	7	63	9	flash-matched	9:13
285665	8	12	7	flash-matched	7:1773
285665	8	21	14	flash-matched	14:12
285665	8	22	16	flash-matched	16:14
285665	8	23	19	flash-matched	19:11
285665	8	24	20	flash-matched	20:18
285665	8	38	7	flash-matched	7:8
285665	8	39	7	flash-matched	7:6
285665	8	40	7	flash-matched	7:11
285665	8	41	7	flash-matched	7:12
285665	8	42	7	flash-matched	7:11
285665	8	43	7	flash-matched	7:11
285665	8	44	7	flash-matched	7:9
285665	8	45	7	flash-matched	7:11
285665	8	47	7	flash-matched	7:8
285665	8	48	7	flash-matched	7:6
285665	8	51	20	flash-matched	20:10
285665	8	52	20	flash-matched	20:15
285665	8	53	20	flash-matched	20:12
390644	9	4	7	flash-matched	7:1934
390644	9	20	7	flash-matched	7:12
390644	9	21	7	flash-matched	7:12
53749	10	11	19	flash-matched	19:3899
53749	10	35	19	flash-matched	19:25
53749	10	36	19	flash-matched	19:12
53749	10	37	19	flash-matched	19:24
53749	10	38	19	flash-matched	19:10
53749	10	39	19	flash-matched	19:13
53749	10	40	19	flash-matched	19:14
53749	10	41	19	flash-matched	19:64
53749	10	58	19	flash-matched	19:13
66944	11	16	12	flash-matched	12:770
66944	11	24	11	flash-matched	11:647
66944	11	55	12	flash-matched	12:8
66944	11	61	12	flash-matched	12:8
66944	11	62	11	flash-matched	11:13
66944	11	63	11	flash-matched	11:12
66944	11	64	11	flash-matched	11:12
67868	12	16	21	flash-matched	21:1415
67868	12	21	1	flash-matched	1:12
67868	12	22	13	flash-matched	13:14
67868	12	23	20	flash-matched	20:17
67868	12	24	22	flash-matched	22:141
67868	12	46	21	flash-matched	21:4
67868	12	47	21	flash-matched	21:12
67868	12	48	21	flash-matched	21:12
67868	12	49	21	flash-matched	21:8
67868	12	50	21	flash-matched	21:8
67868	12	51	21	flash-matched	21:12
67868	12	55	21	flash-matched	21:103
67868	12	56	20	flash-matched	20:11
67868	12	57	20	flash-matched	20:6
67868	12	58	20	flash-matched	20:11
67868	12	59	22	flash-matched	22:11
67868	12	60	22	flash-matched	22:14
67868	12	61	22	flash-matched	22:12
67868	12	62	22	flash-matched	22:10
67868	12	63	22	flash-matched	22:13
67868	12	64	22	flash-matched	22:8
67868	12	65	22	flash-matched	22:14
67868	12	66	22	flash-matched	22:13
67868	12	67	22	flash-matched	22:12
67868	12	68	22	flash-matched	22:10
67868	12	69	22	flash-matched	22:14
77846	13	7	13	flash-matched	13:1757
77846	13	49	13	flash-matched	13:11
77846	13	50	13	flash-matched	13:16
77846	13	51	13	flash-matched	13:16
77846	13	52	13	flash-matched	13:11
77846	13	53	13	flash-matched	13:18
77846	13	63	13	flash-matched	13:12
105338	14	6	8	flash-matched	8:1097
105338	14	26	8	flash-matched	8:9
163595	15	19	21	flash-matched	21:1591
163595	15	26	19	flash-matched	19:407
163595	15	51	21	flash-matched	21:14
163595	15	52	21	flash-matched	21:12
163595	15	53	21	flash-matched	21:12
163595	15	54	19	flash-matched	19:4
163595	15	55	19	flash-matched	19:22
163595	15	56	19	flash-matched	19:11
163595	15	57	19	flash-matched	19:11
163595	15	58	19	flash-matched	19:8
165060	16	20	17	flash-matched	17:4209
165060	16	40	9	flash-matched	9:17
165060	16	41	9	flash-matched	9:14
165060	16	42	20	flash-matched	20:32
165060	16	43	20	flash-matched	20:34
165060	16	44	20	flash-matched	20:12
165060	16	45	20	flash-matched	20:49
165060	16	46	20	flash-matched	20:14
165060	16	47	20	flash-matched	20:12
165060	16	48	20	flash-matched	20:29
165060	16	49	17	flash-matched	17:6
165060	16	50	17	flash-matched	17:6
165060	16	51	17	flash-matched	17:10
165060	16	52	17	flash-matched	17:31
165060	16	53	17	flash-matched	17:10
165060	16	54	17	flash-matched	17:19
169724	17	5	None	NO-BRIDGE	-
169724	17	10	11	flash-matched	11:346
169724	17	21	5	flash-matched	5:4
169724	17	22	19	flash-matched	19:10
169724	17	59	21	flash-matched	21:187, 11:11
275385	18	21	10	flash-matched	10:1725
275385	18	24	11	flash-matched	11:15
275385	18	62	10	flash-matched	10:15
275385	18	63	10	flash-matched	10:16
275385	18	64	10	flash-matched	10:10
275385	18	65	10	flash-matched	10:14
275385	18	66	10	flash-matched	10:8
293536	19	19	10	flash-matched	10:591
293536	19	72	10	flash-matched	10:11
293536	19	73	18	flash-matched	18:16
293536	19	74	18	flash-matched	18:8
293536	19	75	18	flash-matched	18:20
293536	19	76	18	flash-matched	18:6
293536	19	77	18	flash-matched	18:10
293536	19	78	18	flash-matched	18:38
293536	19	88	18	flash-matched	18:193
393538	20	8	4	flash-matched	4:4411
393538	20	11	6	flash-matched	6:13
393538	20	12	7	flash-matched	7:11
393538	20	13	12	flash-matched	12:14
393538	20	19	4	flash-matched	4:8
393538	20	20	4	flash-matched	4:13
393538	20	22	4	flash-matched	4:16
393538	20	23	4	flash-matched	4:198
393538	20	24	12	flash-matched	12:8
396222	21	11	18	flash-matched	18:7982
396222	21	17	1	flash-matched	1:11
396222	21	18	17	flash-matched	17:102
396222	21	19	20	flash-matched	20:235
396222	21	27	18	flash-matched	18:20
396222	21	28	18	flash-matched	18:8
396222	21	29	18	flash-matched	18:9
396222	21	30	18	flash-matched	18:16
396222	21	31	18	flash-matched	18:29
396222	21	32	18	flash-matched	18:12
396222	21	33	18	flash-matched	18:14
396222	21	34	18	flash-matched	18:6
396222	21	35	18	flash-matched	18:14
396222	21	36	18	flash-matched	18:13
396222	21	37	18	flash-matched	18:13
396222	21	38	18	flash-matched	18:18
