arm	evt	hit_base	hit_arm	moved	d_base	d_arm	adverse	rescued	nue_b	nue_a	numu_b	numu_a	agree	transferred	dual_d	has_vertex	off_ms	route
work-pr112i-uniW0-mcp2k	75040	0	0	0	1.8620715633417653	1.8620715633417653	0	0	-15.0	-15.0	4.224862098693848	4.224862098693848	False	False	-1.0	False	2077.012953	dl-rerank-accept
work-pr112i-uniW0-mcp2k	75135	1	1	0	0.11076158267846663	0.11076158267846663	0	0	-15.0	-15.0	3.9134464263916016	3.9134464263916016	False	False	-1.0	False	1779.497083	dl-rerank-accept
work-pr112i-uniW0-mcp2k	75377	1	1	0	0.11407185127070435	0.11407185127070435	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	2073.227574	dl-rerank-accept
work-pr112i-uniW0-mcp2k	75700	1	1	0	2.8797733129201455	2.8797733129201455	0	0	-15.0	-15.0	2.896655321121216	2.896655321121216	False	False	-1.0	False	1520.629194	dl-rerank-accept
work-pr112i-uniW0-mcp2k	75862	1	1	0	1.911876118773018	1.911876118773018	0	0	-15.0	-15.0	3.9009852409362793	3.9009852409362793	False	False	-1.0	False	1599.4155	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76038	1	1	0	0.2334048717612208	0.2334048717612208	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	1694.103673	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76059	1	1	0	0.3760633540578935	0.3760633540578935	0	0	-15.0	-15.0	2.539501905441284	2.539501905441284	False	False	-1.0	False	1507.203276	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76250	1	1	0	0.35417423431770084	0.35417423431770084	0	0	-15.0	-15.0	3.868443727493286	3.868443727493286	False	False	-1.0	False	1459.296689	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76280	1	1	0	0.6229097589151464	0.6229097589151464	0	0	-15.0	-15.0	2.424563407897949	2.424563407897949	False	False	-1.0	False	1610.353028	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76888	1	1	0	0.05652513756610785	0.05652513756610785	0	0	-15.0	-15.0	3.297240972518921	3.297240972518921	False	False	-1.0	False	1233.919341	dl-rerank-accept
work-pr112i-uniW0-mcp2k	76998	1	1	0	3.447027383027474e-06	3.447027383027474e-06	0	0	-15.0	-15.0	2.6787619590759277	2.6787619590759277	False	False	-1.0	False	1771.791566	dl-rerank-reject
work-pr112i-uniW0-mcp2k	77328	1	1	0	0.6711119360520105	0.6711119360520105	0	0	-4.300936222076416	-4.300936222076416	3.661940336227417	3.661940336227417	False	False	-1.0	False	2481.961712	dl-rerank-accept
work-pr112i-uniW0-mcp2k	77846	1	1	0	0.17856344720480874	0.17856344720480874	0	0	-15.0	-15.0	4.297250270843506	4.297250270843506	False	False	-1.0	False	1452.895608	dl-rerank-accept
