arm	evt	hit_base	hit_arm	moved	d_base	d_arm	adverse	rescued	nue_b	nue_a	numu_b	numu_a	agree	transferred	dual_d	has_vertex	off_ms	route
work-pr112i-snapD1-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	True	False	0.5135845733606103	True	11794.928744	dl-dual-snap-accept
work-pr112i-snapD1-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	True	True	0.23865113412807823	True	4128.182313	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	True	False	0.0	True	3579.441765	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	True	True	0.0	True	1788.412817	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	True	False	1.1067645053029147	True	8857.702842	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	True	True	1.8695160403005677	True	4883.038165	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	True	False	2.3503050527758464	True	6038.345068	dl-dual-snap-reject-accept
work-pr112i-snapD2-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	True	False	0.15871772981881233	True	6413.966521	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	259542	0	0	1	28.126063282832604	136.36948855574175	0	0	-1.078873634338379	-15.0	-0.78542160987854	0.024543829262256622	True	True	0.2193537845950307	True	5883.509612	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	True	False	1.523720170262394	True	9682.427503	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	True	False	0.6895141946472451	True	4124.613315	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	359980	0	0	1	27.079751382650485	0.4147992432423502	0	1	-15.0	-15.0	-0.29083120822906494	0.37166744470596313	True	True	0.0	True	4520.201117	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	37112	1	1	0	1.9623358666296318	1.9623358666296318	0	0	-2.467849016189575	-2.467849016189575	0.3361494541168213	0.3361494541168213	True	False	2.298336350938066	True	3119.867404	dl-dual-snap-reject-accept
work-pr112i-snapD2-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	True	False	2.5897002012212056	True	9464.098685	dl-dual-snap-reject-accept
work-pr112i-snapD2-ncpi0	463565	1	1	0	0.3029293989558708	0.3029293989558708	0	0	-15.0	-15.0	-0.4496241509914398	-0.4496241509914398	False	False	2.5894198500793424	True	5998.997163	dl-dual-snap-reject
work-pr112i-snapD2-ncpi0	506114	1	1	0	5.345788858231711e-06	5.345788858231711e-06	0	0	-15.0	-15.0	-1.0116671323776245	-1.0116671323776245	True	False	0.0	True	12365.581056	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	506746	1	1	0	0.20550714433065773	0.20550714433065773	0	0	-15.0	-15.0	1.1115888357162476	1.1115888357162476	True	False	1.5950957954487726	True	6048.396967	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	521075	1	1	0	3.7643709806930158e-06	3.7643709806930158e-06	0	0	-15.0	-15.0	-0.202107772231102	-0.202107772231102	True	False	0.0	True	4067.231065	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	56982	0	0	1	11.222479131410106	34.43523150265602	0	0	-15.0	-1.2854422330856323	-0.36244964599609375	1.1116161346435547	True	True	0.08214121710822542	True	4520.133184	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	True	False	0.5135845733606103	True	9942.194998	dl-dual-snap-accept
work-pr112i-snapD2-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	True	True	0.23865113412807823	True	6558.078791	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	True	False	0.0	True	2686.315204	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	True	True	0.0	True	1193.459768	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	True	False	1.1067645053029147	True	6852.280053	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	True	True	1.8695160403005677	True	3674.308828	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	True	False	2.3503050527758464	True	4622.03132	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	True	False	0.15871772981881233	True	4839.355027	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	259542	0	0	1	28.126063282832604	136.36948855574175	0	0	-1.078873634338379	-15.0	-0.78542160987854	0.024543829262256622	True	True	0.2193537845950307	True	4589.887273	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	True	False	1.523720170262394	True	8878.358034	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	True	False	0.6895141946472451	True	2950.078317	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	359980	0	0	1	27.079751382650485	0.4147992432423502	0	1	-15.0	-15.0	-0.29083120822906494	0.37166744470596313	True	True	0.0	True	3113.545292	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	37112	1	1	0	1.9623358666296318	1.9623358666296318	0	0	-2.467849016189575	-2.467849016189575	0.3361494541168213	0.3361494541168213	True	False	2.298336350938066	True	2310.919251	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	True	False	2.5897002012212056	True	6948.82811	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	463565	1	0	1	0.3029293989558708	32.94659842960144	1	0	-15.0	-4.300936222076416	-0.4496241509914398	-0.07273991405963898	True	True	2.5894198500793424	True	4956.918552	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	506114	1	1	0	5.345788858231711e-06	5.345788858231711e-06	0	0	-15.0	-15.0	-1.0116671323776245	-1.0116671323776245	True	False	0.0	True	12045.7146	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	506746	1	1	0	0.20550714433065773	0.20550714433065773	0	0	-15.0	-15.0	1.1115888357162476	1.1115888357162476	True	False	1.5950957954487726	True	5681.241843	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	521075	1	1	0	3.7643709806930158e-06	3.7643709806930158e-06	0	0	-15.0	-15.0	-0.202107772231102	-0.202107772231102	True	False	0.0	True	3892.982396	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	56982	0	0	1	11.222479131410106	34.43523150265602	0	0	-15.0	-1.2854422330856323	-0.36244964599609375	1.1116161346435547	True	True	0.08214121710822542	True	4939.457835	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	True	False	0.5135845733606103	True	8419.079581	dl-dual-snap-accept
work-pr112i-snapD3-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	True	True	0.23865113412807823	True	5032.659697	dl-dual-snap-accept
work-pr112i-vox-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	False	False	-1.0	False	2811.022191	dl-rerank-accept
work-pr112i-vox-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	False	False	-1.0	False	1290.901648	dl-rerank-reject
work-pr112i-vox-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	False	False	-1.0	False	6695.000345	dl-rerank-accept
work-pr112i-vox-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	False	False	-1.0	False	3560.272772	dl-rerank-reject
work-pr112i-vox-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	False	False	-1.0	False	4019.473999	dl-rerank-accept
work-pr112i-vox-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	False	False	-1.0	False	5306.688015	dl-rerank-accept
work-pr112i-vox-ncpi0	259542	0	0	1	28.126063282832604	136.36948855574175	0	0	-1.078873634338379	-15.0	-0.78542160987854	0.024543829262256622	False	False	-1.0	False	4666.813223	dl-rerank-accept
work-pr112i-vox-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	False	False	-1.0	False	8223.366975	dl-rerank-accept
work-pr112i-vox-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	False	False	-1.0	False	3103.399721	dl-rerank-accept
work-pr112i-vox-ncpi0	359980	0	0	0	27.079751382650485	27.079751382650485	0	0	-15.0	-15.0	-0.29083120822906494	-0.29083120822906494	False	False	-1.0	False	3315.114365	dl-rerank-reject
work-pr112i-vox-ncpi0	37112	1	0	1	1.9623358666296318	3.663668507330625	0	0	-2.467849016189575	-4.300936222076416	0.3361494541168213	-0.5298969745635986	False	False	-1.0	False	2560.11474	dl-rerank-accept
work-pr112i-vox-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	False	False	-1.0	False	6366.413956	dl-rerank-accept
work-pr112i-vox-ncpi0	463565	1	1	0	0.3029293989558708	0.3029293989558708	0	0	-15.0	-15.0	-0.4496241509914398	-0.4496241509914398	False	False	-1.0	False	4668.191439	dl-rerank-reject
work-pr112i-vox-ncpi0	506114	1	1	0	5.345788858231711e-06	5.345788858231711e-06	0	0	-15.0	-15.0	-1.0116671323776245	-1.0116671323776245	False	False	-1.0	False	12088.126762	dl-rerank-accept
work-pr112i-vox-ncpi0	506746	1	1	0	0.20550714433065773	0.20550714433065773	0	0	-15.0	-15.0	1.1115888357162476	1.1115888357162476	False	False	-1.0	False	5109.332782	dl-rerank-accept
work-pr112i-vox-ncpi0	521075	1	1	0	3.7643709806930158e-06	3.7643709806930158e-06	0	0	-15.0	-15.0	-0.202107772231102	-0.202107772231102	False	False	-1.0	False	3675.441583	dl-rerank-accept
work-pr112i-vox-ncpi0	56982	0	0	1	11.222479131410106	34.43523150265602	0	0	-15.0	-1.2854422330856323	-0.36244964599609375	1.1116161346435547	False	False	-1.0	False	4934.189239	dl-rerank-accept
work-pr112i-vox-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	False	False	-1.0	False	8955.48029	dl-rerank-accept
work-pr112i-vox-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	False	False	-1.0	False	4739.285188	dl-rerank-accept
work-pr112i-uniW0-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	False	False	-1.0	False	3154.543095	dl-rerank-accept
work-pr112i-uniW0-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	False	False	-1.0	False	1515.028885	dl-rerank-reject
work-pr112i-uniW0-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	False	False	-1.0	False	6424.878882	dl-rerank-accept
work-pr112i-uniW0-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	False	False	-1.0	False	3813.321498	dl-rerank-reject
work-pr112i-uniW0-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	False	False	-1.0	False	4366.683526	dl-rerank-accept
work-pr112i-uniW0-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	False	False	-1.0	False	5366.973729	dl-rerank-accept
work-pr112i-uniW0-ncpi0	259542	0	0	0	28.126063282832604	28.126063282832604	0	0	-1.078873634338379	-1.078873634338379	-0.78542160987854	-0.78542160987854	False	False	-1.0	False	5597.754309	dl-rerank-accept
work-pr112i-uniW0-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	False	False	-1.0	False	8391.691113	dl-rerank-accept
work-pr112i-uniW0-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	False	False	-1.0	False	4133.603434	dl-rerank-accept
work-pr112i-uniW0-ncpi0	359980	0	0	0	27.079751382650485	27.079751382650485	0	0	-15.0	-15.0	-0.29083120822906494	-0.29083120822906494	False	False	-1.0	False	3629.581879	dl-rerank-reject
work-pr112i-uniW0-ncpi0	37112	1	1	0	1.9623358666296318	1.9623358666296318	0	0	-2.467849016189575	-2.467849016189575	0.3361494541168213	0.3361494541168213	False	False	-1.0	False	2669.299198	dl-rerank-accept
work-pr112i-uniW0-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	False	False	-1.0	False	6711.644705	dl-rerank-accept
work-pr112i-uniW0-ncpi0	463565	1	1	0	0.3029293989558708	0.3029293989558708	0	0	-15.0	-15.0	-0.4496241509914398	-0.4496241509914398	False	False	-1.0	False	5056.297424	dl-rerank-reject
work-pr112i-uniW0-ncpi0	506114	1	1	0	5.345788858231711e-06	5.345788858231711e-06	0	0	-15.0	-15.0	-1.0116671323776245	-1.0116671323776245	False	False	-1.0	False	13285.05345	dl-rerank-accept
work-pr112i-uniW0-ncpi0	506746	1	1	0	0.20550714433065773	0.20550714433065773	0	0	-15.0	-15.0	1.1115888357162476	1.1115888357162476	False	False	-1.0	False	4963.012859	dl-rerank-accept
work-pr112i-uniW0-ncpi0	521075	1	1	0	3.7643709806930158e-06	3.7643709806930158e-06	0	0	-15.0	-15.0	-0.202107772231102	-0.202107772231102	False	False	-1.0	False	3540.779901	dl-rerank-accept
work-pr112i-uniW0-ncpi0	56982	0	0	0	11.222479131410106	11.222479131410106	0	0	-15.0	-15.0	-0.36244964599609375	-0.36244964599609375	False	False	-1.0	False	4906.033379	dl-rerank-accept
work-pr112i-uniW0-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	False	False	-1.0	False	8018.000392	dl-rerank-accept
work-pr112i-uniW0-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	False	False	-1.0	False	6041.837185	dl-rerank-accept
work-pr112i-uniW1-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	True	False	0.0	True	2442.346135	dl-rerank-accept
work-pr112i-uniW1-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	True	False	0.0	True	1288.936933	dl-rerank-reject
work-pr112i-uniW1-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	True	False	1.1067645053029147	True	8824.363694	dl-rerank-accept
work-pr112i-uniW1-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	True	False	1.8695160403005677	True	3206.366816	dl-rerank-reject
work-pr112i-uniW1-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	True	False	2.3503050527758464	True	3963.824585	dl-rerank-accept
work-pr112i-uniW1-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	True	False	0.15871772981881233	True	5741.737685	dl-rerank-accept
work-pr112i-uniW1-ncpi0	259542	0	0	0	28.126063282832604	28.126063282832604	0	0	-1.078873634338379	-1.078873634338379	-0.78542160987854	-0.78542160987854	False	False	0.2193537845950307	True	5688.300388	dl-rerank-accept
work-pr112i-uniW1-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	True	False	1.523720170262394	True	11510.376209	dl-rerank-accept
work-pr112i-uniW1-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	True	False	0.6895141946472451	True	2602.393932	dl-rerank-accept
work-pr112i-uniW1-ncpi0	359980	0	0	0	27.079751382650485	27.079751382650485	0	0	-15.0	-15.0	-0.29083120822906494	-0.29083120822906494	False	False	0.0	True	3721.194573	dl-rerank-reject
work-pr112i-uniW1-ncpi0	37112	1	1	0	1.9623358666296318	1.9623358666296318	0	0	-2.467849016189575	-2.467849016189575	0.3361494541168213	0.3361494541168213	True	False	2.298336350938066	True	3502.845627	dl-rerank-accept
work-pr112i-uniW1-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	True	False	2.5897002012212056	True	8456.235514	dl-rerank-accept
work-pr112i-uniW1-ncpi0	463565	1	1	0	0.3029293989558708	0.3029293989558708	0	0	-15.0	-15.0	-0.4496241509914398	-0.4496241509914398	False	False	2.5894198500793424	True	3846.780073	dl-rerank-reject
work-pr112i-uniW1-ncpi0	506114	1	1	0	5.345788858231711e-06	5.345788858231711e-06	0	0	-15.0	-15.0	-1.0116671323776245	-1.0116671323776245	True	False	0.0	True	13562.326881	dl-rerank-accept
work-pr112i-uniW1-ncpi0	506746	1	1	0	0.20550714433065773	0.20550714433065773	0	0	-15.0	-15.0	1.1115888357162476	1.1115888357162476	True	False	1.5950957954487726	True	6096.405562	dl-rerank-accept
work-pr112i-uniW1-ncpi0	521075	1	1	0	3.7643709806930158e-06	3.7643709806930158e-06	0	0	-15.0	-15.0	-0.202107772231102	-0.202107772231102	True	False	0.0	True	3701.036794	dl-rerank-accept
work-pr112i-uniW1-ncpi0	56982	0	0	0	11.222479131410106	11.222479131410106	0	0	-15.0	-15.0	-0.36244964599609375	-0.36244964599609375	False	False	0.08214121710822542	True	5884.28131	dl-rerank-accept
work-pr112i-uniW1-ncpi0	71372	1	1	0	0.7809658489355208	0.7809658489355208	0	0	-15.0	-15.0	2.62573504447937	2.62573504447937	True	False	0.5135845733606103	True	10308.358241	dl-rerank-accept
work-pr112i-uniW1-ncpi0	84229	0	1	1	98.68486787477221	0.13288256596491105	0	1	0.6870406270027161	-15.0	0.31588587164878845	0.7589010000228882	True	False	0.23865113412807823	True	6201.791331	dl-rerank-accept
work-pr112i-uniW2-ncpi0	105946	1	1	0	8.53947342025172e-06	8.53947342025172e-06	0	0	-15.0	-15.0	-0.13145321607589722	-0.13145321607589722	True	False	0.0	True	3313.441001	dl-rerank-accept
work-pr112i-uniW2-ncpi0	114446	1	1	0	5.544443418981538e-06	5.544443418981538e-06	0	0	-15.0	-15.0	-2.7398416996002197	-2.7398416996002197	True	False	0.0	True	1201.088339	dl-rerank-reject
work-pr112i-uniW2-ncpi0	142421	1	1	0	0.311446309642894	0.311446309642894	0	0	-15.0	-15.0	3.6016459465026855	3.6016459465026855	True	False	1.1067645053029147	True	7496.65648	dl-rerank-accept
work-pr112i-uniW2-ncpi0	180801	0	0	0	78.96152897012449	78.96152897012449	0	0	-3.2104573249816895	-3.2104573249816895	1.3564549684524536	1.3564549684524536	True	False	1.8695160403005677	True	4559.301076	dl-rerank-reject
work-pr112i-uniW2-ncpi0	18625	1	1	0	1.1825451424597277	1.1825451424597277	0	0	-15.0	-15.0	2.409459352493286	2.409459352493286	True	False	2.3503050527758464	True	4939.396172	dl-rerank-accept
work-pr112i-uniW2-ncpi0	21073	1	1	0	0.054156420690889925	0.054156420690889925	0	0	-15.0	-15.0	0.9323965311050415	0.9323965311050415	True	False	0.15871772981881233	True	5773.83395	dl-rerank-accept
work-pr112i-uniW2-ncpi0	259542	0	0	0	28.126063282832604	28.126063282832604	0	0	-1.078873634338379	-1.078873634338379	-0.78542160987854	-0.78542160987854	False	False	0.2193537845950307	True	3233.955509	dl-rerank-accept
work-pr112i-uniW2-ncpi0	285567	1	1	0	0.697778100190765	0.697778100190765	0	0	-15.0	-15.0	0.9874169230461121	0.9874169230461121	True	False	1.523720170262394	True	9266.256766	dl-rerank-accept
work-pr112i-uniW2-ncpi0	314838	1	1	0	0.5562622178486191	0.5562622178486191	0	0	-15.0	-15.0	-0.3140154182910919	-0.3140154182910919	True	False	0.6895141946472451	True	3340.939415	dl-rerank-accept
work-pr112i-uniW2-ncpi0	359980	0	0	0	27.079751382650485	27.079751382650485	0	0	-15.0	-15.0	-0.29083120822906494	-0.29083120822906494	False	False	0.0	True	3847.93875	dl-rerank-reject
work-pr112i-uniW2-ncpi0	37112	1	1	0	1.9623358666296318	1.9623358666296318	0	0	-2.467849016189575	-2.467849016189575	0.3361494541168213	0.3361494541168213	True	False	2.298336350938066	True	2979.69574	dl-rerank-accept
work-pr112i-uniW2-ncpi0	399860	1	1	0	2.166648567298672	2.166648567298672	0	0	4.300936222076416	4.300936222076416	0.5341717600822449	0.5341717600822449	True	False	2.5897002012212056	True	8157.362502	dl-rerank-accept
